
[00:00:00.000 --> 00:00:06.440]  那今天我的題目也就像我們在週報上所打的教會是什麼
[00:22:25.000 --> 00:22:31.400]  我要把我的教會建造在這磐石上
[00:22:31.400 --> 00:22:32.800]  很有意思
[00:22:32.800 --> 00:22:36.200]  彼得是石頭是磐石
[00:22:36.200 --> 00:22:38.000]  可是在聖經裡面
[00:22:38.000 --> 00:22:41.700]  這兩個字是不同
[00:22:41.700 --> 00:22:44.300]  第一個彼得是Petros
[00:22:44.300 --> 00:22:50.400]  這個希臘文是用陽性的一個字
[00:22:50.400 --> 00:22:52.400]  可是下面所說的
[00:22:52.400 --> 00:22:57.100]  我要把我的教會建造在這磐石上
[00:22:57.100 --> 00:22:58.900]  同樣是磐石
[00:22:58.900 --> 00:23:01.700]  他不是用彼得那個Petros
[00:23:01.700 --> 00:23:03.200]  他用Petra
[00:23:03.200 --> 00:23:07.900]  就是陰性的
[00:23:07.900 --> 00:23:10.000]  這磐石
[00:23:10.000 --> 00:23:12.400]  所以我們中文聖經看不出來
[00:23:12.400 --> 00:23:17.000]  所以他們學者研究聖經的
[00:23:17.000 --> 00:23:18.800]  可以看得出來
[00:23:18.800 --> 00:23:20.500]  從這裡看得出來
[00:23:20.500 --> 00:23:23.700]  看到另外一個磐石是什麼
[00:23:23.700 --> 00:23:27.100]  為什麼用不同的陰性跟陽性
[00:23:27.100 --> 00:23:29.800]  不同來區別呢
[00:23:29.800 --> 00:23:34.700]  假如你從前面這一段對話裡面
[00:23:34.700 --> 00:23:37.300]  你就可以明白
[00:23:37.300 --> 00:23:42.700]  當主說我要建造在這磐石上
[00:23:42.700 --> 00:23:46.800]  這陰性的磐石是代表什麼
[00:23:46.800 --> 00:23:51.100]  彼得講了什麼話
[00:23:51.100 --> 00:23:55.300]  彼得講你是基督是永生神的兒子
[00:23:55.300 --> 00:23:57.100]  這是一個真理
[00:23:57.100 --> 00:23:59.300]  當你明白真理的時候
[00:23:59.300 --> 00:24:00.500]  主耶穌說
[00:24:00.500 --> 00:24:05.300]  我要把教會建造在這個磐石上
[00:24:05.300 --> 00:24:07.600]  這個所謂的真理
[00:24:07.600 --> 00:24:08.900]  這件真理上
[00:24:08.900 --> 00:24:12.100]  我要把我教會建造在磐石上
[00:24:12.100 --> 00:24:13.400]  假如他所用
[00:24:13.400 --> 00:24:17.500]  我要把我的教會建造Petrus
[00:24:17.500 --> 00:24:20.200]  這個字彼得同樣這個字
[00:24:20.200 --> 00:24:21.300]  那換句話說
[00:24:21.300 --> 00:24:23.000]  建造在誰身上
[00:24:23.000 --> 00:24:25.600]  建造在彼得的身上
[00:24:25.600 --> 00:24:30.800]  可是他用另外一個陰性的名稱
[00:24:30.800 --> 00:24:32.800]  講的時候就講到
[00:24:32.800 --> 00:24:36.100]  要建造在彼得你所承認
[00:24:36.100 --> 00:24:37.600]  你所看見
[00:24:37.600 --> 00:24:41.700]  父神向你啟示的真理上
[00:24:41.700 --> 00:24:45.900]  這個就是磐石
[00:24:45.900 --> 00:24:53.700]  所以主說我要建造在這磐石上
[00:24:53.700 --> 00:24:57.100]  第三點
[00:24:57.100 --> 00:25:02.300]  教會是在地上面對屬靈的征戰
[00:25:02.300 --> 00:25:05.800]  當我們看第十八節的時候
[00:25:05.800 --> 00:25:07.400]  下半節
[00:25:07.400 --> 00:25:12.300]  陰間的權柄不能勝過他
[00:25:12.300 --> 00:25:15.000]  這就講到什麼
[00:25:15.000 --> 00:25:18.700]  陰間在聖經裡面
[00:25:18.700 --> 00:25:22.600]  通常所表達的是死亡
[00:25:22.600 --> 00:25:24.100]  換句話說
[00:25:24.100 --> 00:25:28.200]  在當人類犯罪的時候
[00:25:28.200 --> 00:25:32.700]  救恩啟示
[00:25:32.700 --> 00:25:40.700]  魔鬼要傷女人後裔的腳跟
[00:25:40.700 --> 00:25:48.800]  女人的後裔要傷魔鬼的蛇的頭
[00:25:48.800 --> 00:25:49.800]  換句話說
[00:25:49.800 --> 00:25:53.000]  傷女人後裔的腳跟
[00:25:53.000 --> 00:25:54.300]  也就是說
[00:25:54.300 --> 00:26:00.600]  神必定會因為殉道
[00:26:00.600 --> 00:26:05.700]  因為祂的獻上必喪失祂的生命
[00:26:05.700 --> 00:26:08.300]  所以在這邊講到
[00:26:08.300 --> 00:26:12.000]  陰間的權柄不能勝過他
[00:26:12.000 --> 00:26:12.800]  沒有錯
[00:26:12.800 --> 00:26:14.900]  主耶穌確實被賣
[00:26:14.900 --> 00:26:17.200]  被掛在十字架上
[00:26:17.200 --> 00:26:21.400]  他也嘗受死亡的痛苦
[00:26:21.400 --> 00:26:30.400]  可是陰間的權柄不能勝過他
[00:26:30.400 --> 00:26:34.400]  所以他所建造的教會
[00:26:34.400 --> 00:26:36.100]  因為當主耶穌講到
[00:26:36.100 --> 00:26:41.900]  我要把我的教會建造在這磐石上的時候
[00:26:41.900 --> 00:26:44.700]  他是用未來式的話語
[00:26:44.700 --> 00:26:46.100]  還沒有開始
[00:26:46.100 --> 00:26:48.100]  教會還沒有開始
[00:26:48.100 --> 00:26:50.700]  他說我將要
[00:26:50.700 --> 00:26:55.200]  我會把這教會建造在這磐石上
[00:26:55.200 --> 00:26:57.500]  是將來要發生的
[00:26:57.500 --> 00:26:58.800]  那這將來要發生
[00:26:58.800 --> 00:27:00.200]  在什麼時候發生
[00:27:00.200 --> 00:27:04.000]  在五旬節的時候發生
[00:27:04.000 --> 00:27:07.600]  可是這裡說陰間的權柄不能勝過他
[00:27:07.600 --> 00:27:10.800]  假如你明白這個裡面的意思
[00:27:10.800 --> 00:27:12.800]  主耶穌已經看到了
[00:27:12.800 --> 00:27:16.400]  死亡必定引導我
[00:27:16.400 --> 00:27:20.300]  因為接下去幾節你看的話
[00:27:20.300 --> 00:27:22.600]  他要被賣
[00:27:22.600 --> 00:27:25.800]  被釘在十字架上
[00:27:25.800 --> 00:27:36.200]  死亡的權柄不能勝過他
[00:27:36.200 --> 00:27:39.300]  因為主耶穌從死裡復活之後
[00:27:39.300 --> 00:27:41.400]  彼得傳福音
[00:27:41.400 --> 00:27:44.400]  聖靈就開始工作
[00:27:44.400 --> 00:27:49.400]  教會就開始戰爭建立
[00:27:49.400 --> 00:27:58.800]  這是主耶穌戰勝魔鬼的權勢復活勝過死亡
[00:27:58.800 --> 00:28:02.500]  可是在教會裡面
[00:28:02.500 --> 00:28:05.600]  這戰爭屬靈的征戰
[00:28:05.600 --> 00:28:08.600]  永遠是存在的
[00:28:08.600 --> 00:28:14.600]  魔鬼做迫害的工作永遠存在的
[00:28:14.600 --> 00:28:17.100]  因為我很強調
[00:28:17.100 --> 00:28:18.500]  主要童宮
[00:28:18.500 --> 00:28:21.300]  我很強調有追求的童宮
[00:28:21.300 --> 00:28:24.800]  一定要明白屬靈的征戰
[00:28:24.800 --> 00:28:28.100]  多少時候我們現在屬靈的
[00:28:28.100 --> 00:28:31.900]  魔鬼的征戰成為他的俘虜的時候
[00:28:31.900 --> 00:28:34.800]  我們都還不曉得
[00:28:34.800 --> 00:28:37.300]  所以在教會裡面
[00:28:37.300 --> 00:28:39.800]  也是同樣有屬靈的征戰
[00:28:39.800 --> 00:28:46.700]  因為魔鬼要摧毀神所建造的教會
[00:28:46.700 --> 00:28:57.700]  一直要等到神把教會救贖
[00:28:57.700 --> 00:29:01.600]  所謂屬靈的征戰是什麼
[00:29:01.600 --> 00:29:04.500]  當你是位信徒的時候
[00:29:04.500 --> 00:29:08.400]  你碰到一位抵擋真理
[00:29:08.400 --> 00:29:12.300]  抵擋信仰福音的人
[00:29:12.300 --> 00:29:16.200]  他會用各樣的話語
[00:29:16.200 --> 00:29:20.000]  各樣挖苦你的話語
[00:29:20.000 --> 00:29:21.900]  來說你
[00:29:21.900 --> 00:29:27.300]  你要認定這是一個屬靈的征戰
[00:29:27.300 --> 00:29:29.700]  這不是平白無故而來的
[00:29:29.700 --> 00:29:30.800]  因為主耶穌說
[00:29:30.800 --> 00:29:34.200]  陰間的權柄不能勝過他
[00:29:34.200 --> 00:29:38.800]  雖然撒旦沒有辦法勝過
[00:29:38.800 --> 00:29:41.100]  主耶穌所要建立的教會
[00:29:41.100 --> 00:29:46.500]  但是陰間的勢力還是在那裡
[00:29:46.500 --> 00:29:52.500]  屬靈的征戰永遠在那裡
[00:29:52.500 --> 00:29:58.500]  尤其當我全時間默會的時候
[00:29:58.500 --> 00:30:00.800]  我體會更深
[00:30:00.800 --> 00:30:07.200]  以前我是參與不同的侍奉
[00:30:07.200 --> 00:30:11.000]  我所體會的已經多多少少體會
[00:30:11.000 --> 00:30:13.900]  可是我全時間侍奉的時候
[00:30:13.900 --> 00:30:21.800]  我體會的更深刻
[00:30:21.800 --> 00:30:25.500]  屬靈的征戰確實
[00:30:25.500 --> 00:30:29.000]  有時候我自己在這樣想
[00:30:29.000 --> 00:30:31.000]  心直口快的人
[00:30:31.000 --> 00:30:33.600]  你跟他交往很簡單
[00:30:33.600 --> 00:30:36.700]  他想什麼你去講
[00:30:36.700 --> 00:30:39.000]  轉彎抹角的人
[00:30:39.000 --> 00:30:41.300]  你跟他講話的時候
[00:30:41.300 --> 00:30:44.300]  你要聽他沒有講出來的話
[00:30:44.300 --> 00:30:46.900]  那就很辛苦
[00:30:46.900 --> 00:30:50.000]  譬如說于婕
[00:30:50.000 --> 00:30:52.000]  當然她不是了
[00:30:52.000 --> 00:30:54.700]  我能挑她表示她不是
[00:30:54.700 --> 00:30:57.000]  假如她不是
[00:30:57.000 --> 00:30:59.500]  她是轉彎抹角的人
[00:30:59.500 --> 00:31:00.700]  我跟她講話了
[00:31:00.700 --> 00:31:03.300]  我就要多費心思
[00:31:03.300 --> 00:31:06.000]  我就要聽她沒有講出來的話
[00:31:06.000 --> 00:31:09.400]  她要跟我講什麼
[00:31:09.400 --> 00:31:10.700]  假如我默會的話
[00:31:10.700 --> 00:31:13.900]  我碰到五個同工是這樣的話
[00:31:13.900 --> 00:31:15.700]  我天天都要在想
[00:31:15.700 --> 00:31:21.000]  她那句話講出來後面還有什麼
[00:31:21.000 --> 00:31:22.900]  這個就叫什麼
[00:31:22.900 --> 00:31:25.400]  屬靈的征戰
[00:31:25.400 --> 00:31:26.900]  因為她沒有講出來的話
[00:31:26.900 --> 00:31:28.700]  她心裡有準備
[00:31:28.700 --> 00:31:31.200]  我沒有準備
[00:31:31.200 --> 00:31:36.400]  這我只是講一個例子
[00:31:36.400 --> 00:31:38.500]  所以你們要了解
[00:31:38.500 --> 00:31:42.400]  屬靈的征戰多方面
[00:31:42.400 --> 00:31:45.300]  驕傲也可能屬靈的征戰
[00:31:45.300 --> 00:31:46.400]  也是
[00:31:46.400 --> 00:31:47.800]  你說我會驕傲嗎
[00:31:47.800 --> 00:31:49.900]  當然我也會驕傲
[00:31:49.900 --> 00:31:51.400]  假如我不會驕傲的話
[00:31:51.400 --> 00:31:58.600]  那我就不是人了
[00:31:58.600 --> 00:32:01.600]  驕傲是我們人的最性
[00:32:01.600 --> 00:32:07.300]  亞當給我們最性所帶來
[00:32:07.300 --> 00:32:09.400]  譬如說
[00:32:09.400 --> 00:32:12.200]  講個很簡單的
[00:32:12.200 --> 00:32:13.900]  昨天晚上不是說
[00:32:13.900 --> 00:32:17.700]  開門最多次的幾位幾位
[00:32:17.700 --> 00:32:21.000]  出來拿獎品
[00:32:21.000 --> 00:32:25.000]  有沒有 昨天晚上
[00:32:25.000 --> 00:32:33.300]  你說真正開門最多的是誰
[00:32:33.300 --> 00:32:35.800]  你答對了
[00:32:35.800 --> 00:32:39.300]  可是我心裡有沒有低估呢
[00:32:39.300 --> 00:32:41.900]  一點都沒有
[00:32:41.900 --> 00:32:42.800]  因為我來開門
[00:32:42.800 --> 00:32:44.500]  我是高高興興來開門
[00:32:44.500 --> 00:32:47.600]  我不是因為輪到我了
[00:32:47.600 --> 00:32:51.200]  我非沒辦法了
[00:32:51.200 --> 00:32:56.100]  我高高興興來開門
[00:32:56.100 --> 00:32:57.600]  所以昨天沒有人說
[00:32:57.600 --> 00:32:59.500]  長老開門最多
[00:32:59.500 --> 00:33:00.500]  我回去的時候
[00:33:00.500 --> 00:33:03.500]  我也不會睡不著覺
[00:33:03.500 --> 00:33:04.900]  假如我是講
[00:33:04.900 --> 00:33:08.600]  我這個禮拜天主日學我開門
[00:33:08.600 --> 00:33:10.200]  禮拜四晚上我開門
[00:33:10.200 --> 00:33:13.800]  我說我們一年52個禮拜
[00:33:13.800 --> 00:33:15.800]  雖然我不是52個禮拜開
[00:33:15.800 --> 00:33:18.500]  45個禮拜我總開吧
[00:33:18.500 --> 00:33:20.200]  那真像我想的話
[00:33:20.200 --> 00:33:22.300]  我說真冤啊
[00:33:22.300 --> 00:33:23.600]  這個獎品
[00:33:23.600 --> 00:33:27.100]  四個獎品我都沒拿到
[00:33:27.100 --> 00:33:28.700]  連一份都沒拿
[00:33:28.700 --> 00:33:29.300]  這是什麼
[00:33:29.300 --> 00:33:30.900]  屬靈的征戰
[00:33:30.900 --> 00:33:33.300]  當我做的時候
[00:33:33.300 --> 00:33:35.400]  是為我自己做的時候
[00:33:35.400 --> 00:33:37.500]  我帶來的結果
[00:33:37.500 --> 00:33:40.200]  就是我自己要受
[00:33:40.200 --> 00:33:41.100]  所以我剛剛說
[00:33:41.100 --> 00:33:43.900]  我並不表示我多清高
[00:33:43.900 --> 00:33:46.100]  我也常常要調整我自己
[00:33:46.100 --> 00:33:48.600]  我的侍奉是不是對種族
[00:33:48.600 --> 00:33:51.100]  我的侍奉是否清潔
[00:33:51.100 --> 00:33:55.600]  是否單純
[00:33:55.600 --> 00:33:57.600]  所以這講到屬靈的征戰
[00:33:57.600 --> 00:33:59.600]  最後講到
[00:33:59.600 --> 00:34:02.500]  從天上來的啟示
[00:34:02.500 --> 00:34:05.100]  因為我們看到第十九節
[00:34:05.100 --> 00:34:06.000]  主耶穌說
[00:34:06.000 --> 00:34:09.400]  我要把天國的鑰匙給你
[00:34:09.400 --> 00:34:11.400]  凡你在地上所捆綁
[00:34:11.400 --> 00:34:13.000]  天上也要捆綁
[00:34:13.000 --> 00:34:15.200]  凡你在地上所釋放
[00:34:15.200 --> 00:34:17.800]  在天上也要釋放
[00:34:17.800 --> 00:34:20.400]  這裡講到什麼呢
[00:34:20.400 --> 00:34:24.900]  講到要把天國的鑰匙給彼得
[00:34:24.900 --> 00:34:26.000]  因為在這裡講到
[00:34:26.000 --> 00:34:27.900]  你是單數的
[00:34:27.900 --> 00:34:30.800]  因為主耶穌跟彼得在對話
[00:34:30.800 --> 00:34:33.200]  要把鑰匙交給彼得
[00:34:33.200 --> 00:34:36.200]  這鑰匙代表什麼
[00:34:36.200 --> 00:34:39.800]  這代表是一個管家
[00:34:39.800 --> 00:34:42.700]  這代表有個權力
[00:34:42.700 --> 00:34:43.800]  誰有鑰匙
[00:34:43.800 --> 00:34:45.800]  誰就有權力
[00:34:45.800 --> 00:34:47.300]  誰有鑰匙
[00:34:47.300 --> 00:34:51.200]  誰就要成為管家
[00:34:51.200 --> 00:34:52.200]  換句話說
[00:34:52.200 --> 00:34:57.900]  神要把這使命託付給彼得
[00:34:57.900 --> 00:35:01.700]  把鑰匙交給你
[00:35:01.700 --> 00:35:03.300]  所以有鑰匙的人
[00:35:03.300 --> 00:35:06.400]  不但我開門你才可以進來
[00:35:06.400 --> 00:35:09.600]  我不開門你要等我再來
[00:35:09.600 --> 00:35:11.400]  從另外一個角度
[00:35:11.400 --> 00:35:13.400]  當你有鑰匙的時候
[00:35:13.400 --> 00:35:22.400]  你要多付出更多的勞力
[00:35:22.400 --> 00:35:24.700]  當你有鑰匙的時候
[00:35:24.700 --> 00:35:28.700]  人還沒來之前你就要開門
[00:35:28.700 --> 00:35:31.000]  當大家還沒走的時候
[00:35:31.000 --> 00:35:34.700]  你走不了
[00:35:34.700 --> 00:35:38.000]  你要多付出的
[00:35:38.000 --> 00:35:41.100]  所以主耶穌把鑰匙要交給彼得
[00:35:41.100 --> 00:35:45.100]  所以彼得你要為我的使命
[00:35:45.100 --> 00:35:46.500]  你要來付出
[00:35:46.500 --> 00:35:48.200]  所以你有這樣一個權柄
[00:35:48.200 --> 00:35:49.700]  什麼權柄呢
[00:35:49.700 --> 00:35:51.500]  下面說
[00:35:51.500 --> 00:35:53.000]  天上捆綁的
[00:35:53.000 --> 00:35:55.100]  凡你在地上捆綁的
[00:35:55.100 --> 00:35:57.300]  天上也捆綁
[00:35:57.300 --> 00:35:58.900]  地上釋放的
[00:35:58.900 --> 00:36:01.600]  天上也釋放
[00:36:01.600 --> 00:36:07.100]  這裡講到一個屬靈的一個原則
[00:36:07.100 --> 00:36:09.900]  當彼得認清
[00:36:09.900 --> 00:36:14.800]  你是基督是永生神的兒子的時候
[00:36:14.800 --> 00:36:17.200]  他就要開始傳講這個
[00:36:17.200 --> 00:36:22.500]  建造教會在這個真理上的使命
[00:36:22.500 --> 00:36:24.300]  他同樣要傳講
[00:36:24.300 --> 00:36:27.700]  耶穌就是舊約所預言的基督
[00:36:27.700 --> 00:36:29.500]  耶穌就是神
[00:36:29.500 --> 00:36:31.600]  雖然人看不見了神
[00:36:31.600 --> 00:36:34.600]  他今天道成肉身成為人
[00:36:34.600 --> 00:36:37.400]  人可以完全看得見他
[00:36:37.400 --> 00:36:41.600]  他是完全的神也是完全的人
[00:36:41.600 --> 00:36:44.000]  他來是要救贖我們
[00:36:44.000 --> 00:36:46.100]  這個就代表權柄
[00:36:46.100 --> 00:36:48.300]  當接受的人
[00:36:48.300 --> 00:36:51.100]  地上得到釋放
[00:36:51.100 --> 00:36:53.700]  心靈得到釋放
[00:36:53.700 --> 00:36:56.300]  不再受罪的捆綁
[00:36:56.300 --> 00:36:59.400]  天上也釋放
[00:36:59.400 --> 00:37:02.200]  不是說彼得你要釋放誰就釋放
[00:37:02.200 --> 00:37:02.900]  不是
[00:37:02.900 --> 00:37:05.500]  是根據那個真理
[00:37:05.500 --> 00:37:06.800]  他有權柄
[00:37:06.800 --> 00:37:08.300]  根據那個真理
[00:37:08.300 --> 00:37:09.900]  人得到釋放
[00:37:09.900 --> 00:37:11.200]  天上釋放
[00:37:11.200 --> 00:37:12.600]  根據那個真理
[00:37:12.600 --> 00:37:16.000]  人拒絕他受到捆綁
[00:37:16.000 --> 00:37:19.100]  天上也一樣捆綁
[00:37:19.100 --> 00:37:21.600]  所以你了解這個意思了
[00:37:21.600 --> 00:37:23.500]  所以在這裡說
[00:37:23.500 --> 00:37:26.400]  彼得是你是單數的
[00:37:26.400 --> 00:37:29.400]  可是你到第十八章的時候
[00:37:29.400 --> 00:37:31.600]  以後我們有機會會講到
[00:37:31.600 --> 00:37:34.700]  講到你們同樣的捆綁
[00:37:34.700 --> 00:37:39.100]  天上捆綁釋放
[00:37:39.100 --> 00:37:42.600]  在十八章裡面就用你們
[00:37:42.600 --> 00:37:43.500]  換句話說
[00:37:43.500 --> 00:37:45.500]  不是單單彼得一個人
[00:37:45.500 --> 00:37:49.300]  變成你們主神的人
[00:37:49.300 --> 00:37:50.900]  所以在這裡我就說
[00:37:50.900 --> 00:37:53.700]  從天上來的啟示
[00:37:53.700 --> 00:37:56.500]  彼得不但自己得著
[00:37:56.500 --> 00:37:58.400]  他也要傳遞
[00:37:58.400 --> 00:38:02.200]  讓其他人同樣得著
[00:38:02.200 --> 00:38:05.500]  所以福音可以讓我們釋放
[00:38:05.500 --> 00:38:07.600]  福音也同樣讓人
[00:38:07.600 --> 00:38:10.900]  可以在罪惡裡面受捆綁
[00:38:10.900 --> 00:38:14.000]  你我成為今天
[00:38:14.000 --> 00:38:17.500]  應該從天上來的啟示
[00:38:17.500 --> 00:38:21.100]  首先我們要得到這個啟示
[00:38:21.100 --> 00:38:23.600]  再來我們要傳遞
[00:38:23.600 --> 00:38:25.500]  從天上來的啟示
[00:38:25.500 --> 00:38:29.800]  是教會存在的目的
[00:38:29.800 --> 00:38:31.600]  所以教會是什麼
[00:38:31.600 --> 00:38:35.300]  教會是我們必須從天上來的啟示
[00:38:35.300 --> 00:38:38.100]  我們個人要先得著
[00:38:38.100 --> 00:38:39.500]  教會是什麼
[00:38:39.500 --> 00:38:43.500]  教會是主自己要在地上所建立的
[00:38:43.500 --> 00:38:47.700]  我們人不過是一個公頭而已
[00:38:47.700 --> 00:38:49.100]  教會是什麼
[00:38:49.100 --> 00:38:53.100]  教會是耶穌從死裡復活
[00:38:53.100 --> 00:38:54.900]  戰勝了死亡
[00:38:54.900 --> 00:38:58.500]  同樣在建造教會的時候
[00:38:58.500 --> 00:39:01.800]  有同樣屬靈的正在
[00:39:01.800 --> 00:39:03.200]  教會是什麼
[00:39:03.200 --> 00:39:05.500]  教會是我們要傳
[00:39:05.500 --> 00:39:08.700]  從天上來的啟示
[00:39:08.700 --> 00:39:10.600]  所以你了解我剛剛說
[00:39:10.600 --> 00:39:13.200]  不是一般的社團
[00:39:13.200 --> 00:39:15.500]  一般的社團很好
[00:39:15.500 --> 00:39:17.300]  給彼此的認識
[00:39:17.300 --> 00:39:18.900]  彼此的溝通
[00:39:18.900 --> 00:39:21.000]  彼此的學習
[00:39:21.000 --> 00:39:22.400]  可是這裡講
[00:39:22.400 --> 00:39:24.600]  教會存在的目的是
[00:39:24.600 --> 00:39:30.200]  人人要得到天上來的啟示
[00:39:30.200 --> 00:39:31.200]  最後
[00:39:31.200 --> 00:39:37.400]  人人要傳遞天上的啟示
[00:39:37.400 --> 00:39:39.100]  結論
[00:39:39.100 --> 00:39:43.400]  我就用兩點來跟各位
[00:39:43.400 --> 00:39:44.700]  勸你
[00:39:44.700 --> 00:39:45.900]  所以結論我說
[00:39:45.900 --> 00:39:48.600]  你是否對這段經文
[00:39:48.600 --> 00:39:53.100]  也有同樣的感受與認同
[00:39:53.100 --> 00:39:55.100]  所以剛剛講到四點
[00:39:55.100 --> 00:39:58.300]  我們自己跟神建立關係
[00:39:58.300 --> 00:40:01.600]  我們對教會的一個正確的認識
[00:40:01.600 --> 00:40:03.100]  我們在教會中
[00:40:03.100 --> 00:40:06.100]  經歷到什麼是屬靈的正在
[00:40:06.100 --> 00:40:10.000]  更是我們要傳遞
[00:40:10.000 --> 00:40:12.100]  天上給我們的啟示
[00:40:12.100 --> 00:40:16.000]  你是否有認同
[00:40:16.000 --> 00:40:19.200]  第二點
[00:40:19.200 --> 00:40:21.500]  當你認同第一點的時候
[00:40:21.500 --> 00:40:26.400]  第二點你必須委身於在地上
[00:40:26.400 --> 00:40:29.300]  屬基督的教會
[00:40:29.300 --> 00:40:30.800]  沒有錯
[00:40:30.800 --> 00:40:34.500]  Hazel這裡有恩澤教會
[00:40:34.500 --> 00:40:38.200]  在南邊有神的教會
[00:40:38.200 --> 00:40:41.400]  在中區也有神的教會
[00:40:41.400 --> 00:40:44.300]  在Roseville也有神的教會
[00:40:44.300 --> 00:40:48.300]  在Yolo在Davis也有神的教會
[00:40:48.300 --> 00:40:52.000]  可是你要選擇一個教會
[00:40:52.000 --> 00:40:56.200]  你可以經常固定委身
[00:40:56.200 --> 00:41:00.000]  侍奉的教會
[00:41:00.000 --> 00:41:03.200]  你才能發揮功用
[00:41:03.200 --> 00:41:06.600]  你才能做我所感受的
[00:41:06.600 --> 00:41:08.900]  就如同彼得
[00:41:08.900 --> 00:41:12.800]  我也可以來完成
[00:41:12.800 --> 00:41:14.300]  主在地上
[00:41:14.300 --> 00:41:19.600]  他所建立教會 託付我的使命
