
[00:00:00.000 --> 00:00:04.400]  各位大嬸姊妹,午安,此內平安
[00:26:02.200 --> 00:26:08.160]  之後以色列人是要再繼續第二個階段的旅程
[00:26:08.160 --> 00:26:10.720]  他們不再服侍法老
[00:26:10.720 --> 00:26:14.160]  現在是轉移侍奉上帝
[00:26:14.160 --> 00:26:16.800]  他們要開展新的生活
[00:26:16.800 --> 00:26:22.600]  成為擁有自己土地和國民身份的民族
[00:26:22.600 --> 00:26:26.640]  上帝呼召人由一種存在的狀況
[00:26:26.640 --> 00:26:29.440]  進入另一種存在的狀況
[00:26:29.440 --> 00:26:32.240]  這是一個拯救的過程
[00:26:32.240 --> 00:26:35.520]  最終是上帝為我們增賤
[00:26:35.520 --> 00:26:41.600]  勝過那些傷害我們的混亂勢力
[00:26:41.600 --> 00:26:45.000]  現在我們身處的環境
[00:26:45.000 --> 00:26:51.720]  過去上一年連串的社會事件
[00:26:51.720 --> 00:26:57.400]  加上現在疫情的反覆不定
[00:26:57.400 --> 00:27:04.880]  經濟的情況令到社會看起來都失去了希望
[00:27:04.880 --> 00:27:07.080]  很多人都憂慮
[00:27:07.080 --> 00:27:12.080]  不知何時才可以看得見出路
[00:27:12.080 --> 00:27:15.720]  對於信徒來說
[00:27:15.720 --> 00:27:22.160]  福音看起來似乎只關於永生的事
[00:27:22.160 --> 00:27:29.080]  但其實這與地上發生的事息息相關
[00:27:29.080 --> 00:27:31.640]  耶穌基督從死裡復活
[00:27:31.640 --> 00:27:35.880]  代表祂戰勝了死亡的仇敵
[00:27:35.880 --> 00:27:40.440]  讓世人知道死亡不能勝過耶穌
[00:27:40.440 --> 00:27:43.160]  亦不是世人的忠告
[00:27:43.160 --> 00:27:46.680]  展現了盼望的同在
[00:27:46.680 --> 00:27:49.440]  當我們看見祂的大能
[00:27:49.440 --> 00:27:54.680]  就可以有著不一樣的將來
[00:27:54.680 --> 00:27:56.520]  我們雖然知道
[00:27:56.520 --> 00:28:00.200]  盼望好像是我們的精神靈魂
[00:28:00.200 --> 00:28:04.520]  一個精神的品質
[00:28:04.520 --> 00:28:06.760]  但是盼望的果實
[00:28:06.760 --> 00:28:09.360]  是作為一個特定的目標
[00:28:09.360 --> 00:28:11.960]  而是可以獲得的
[00:28:11.960 --> 00:28:14.760]  德國的一位哲學家
[00:28:14.760 --> 00:28:16.840]  馬丁.海德格
[00:28:16.840 --> 00:28:19.880]  他講述一個故事
[00:28:19.880 --> 00:28:22.120]  有一個人他入到街市
[00:28:22.120 --> 00:28:25.760]  見到檔口前面有一個牌子寫著
[00:28:25.760 --> 00:28:27.800]  「售賣水果」
[00:28:27.800 --> 00:28:29.480]  他就問
[00:28:29.480 --> 00:28:32.080]  「我想買一磅水果」
[00:28:32.080 --> 00:28:33.840]  店主就回答他
[00:28:33.840 --> 00:28:35.320]  「對不起」
[00:28:35.320 --> 00:28:38.400]  「你不能夠買一磅水果」
[00:28:38.400 --> 00:28:42.720]  於是那個顧客就提出抗議
[00:28:42.720 --> 00:28:47.560]  「你這裡明明寫著是售賣水果」
[00:28:47.560 --> 00:28:50.160]  於是店主就解釋
[00:28:50.160 --> 00:28:52.040]  「我們沒有水果」
[00:28:52.040 --> 00:28:55.200]  「你沒有辦法可以購買水果」
[00:28:55.200 --> 00:29:00.600]  「我們確實有蘋果、橙和梨」
[00:29:00.600 --> 00:29:03.360]  「你可以買其中的一些」
[00:29:03.360 --> 00:29:06.720]  「但是水果的話是不存在」
[00:29:06.720 --> 00:29:09.560]  「沒有辦法購買」
[00:29:09.560 --> 00:29:14.320]  當我們給出了一個很抽象的概念的名字的時候
[00:29:14.320 --> 00:29:19.320]  我們還未品嘗到這個現實
[00:29:19.320 --> 00:29:24.160]  盼望的真實產生盼望的形象
[00:29:24.160 --> 00:29:30.760]  盼望的種子帶有盼望的果實的圖像
[00:29:30.760 --> 00:29:34.040]  就好像保羅他也有一幅圖像
[00:29:34.040 --> 00:29:37.120]  在他的腦海裏面
[00:29:37.120 --> 00:29:42.800]  在提摩太后書四章七至八節裏寫道
[00:29:42.800 --> 00:29:45.520]  「那美好的象我已經打過了」
[00:29:45.520 --> 00:29:48.080]  「當跑的路我已經跑盡了」
[00:29:48.080 --> 00:29:51.080]  「所信的道我已經守住了」
[00:29:51.080 --> 00:29:55.640]  「從此以後有公義的官面為我存留」
[00:29:55.640 --> 00:29:58.440]  「就是按照公義審判的主」
[00:29:58.440 --> 00:30:00.800]  「到了那日要賜給我的」
[00:30:00.800 --> 00:30:06.600]  「不但賜給我 也賜給凡愛無他顯現的人」
[00:30:06.600 --> 00:30:10.120]  保羅在這段經文裏其實沒有提到盼望
[00:30:10.120 --> 00:30:12.520]  沒有提到盼望這兩個字
[00:30:12.520 --> 00:30:15.240]  但是如果除了盼望之外
[00:30:15.240 --> 00:30:17.800]  我們還可以怎樣去描述
[00:30:17.800 --> 00:30:20.480]  通過他一生的事蹟
[00:30:20.480 --> 00:30:24.680]  有甚麼是能夠帶給他方向呢?
[00:30:24.680 --> 00:30:30.600]  有甚麼帶給他勇氣和信念呢?
[00:30:30.600 --> 00:30:33.560]  這個就是盼望的願景
[00:30:33.560 --> 00:30:36.560]  激發了他的信仰
[00:30:36.560 --> 00:30:40.000]  那盼望的種子是甚麼呢?
[00:30:40.000 --> 00:30:42.400]  這個種子就是
[00:30:42.400 --> 00:30:47.080]  存有盼望的所有人
[00:30:47.080 --> 00:30:49.920]  馬丁路德他曾經說過
[00:30:49.920 --> 00:30:53.000]  「就算明天是世界末日」
[00:30:53.000 --> 00:30:58.880]  「今日我依然要種一棵蘋果樹」
[00:30:58.880 --> 00:31:03.280]  我們信徒就是這一粒的種子
[00:31:03.280 --> 00:31:05.600]  我們作為基督徒
[00:31:05.600 --> 00:31:12.000]  應該怎樣去跟人分享上帝的同在的盼望
[00:31:12.000 --> 00:31:16.240]  我們的生命的見證是非常之重要
[00:31:16.240 --> 00:31:19.800]  因著對美好將來的盼望
[00:31:19.800 --> 00:31:23.400]  即使現在生活的困難
[00:31:23.400 --> 00:31:29.120]  我們仍然要存著謙卑敬畏上帝的心
[00:31:29.120 --> 00:31:31.040]  保持喜樂
[00:31:31.040 --> 00:31:34.840]  流露不一樣的生命見證
[00:31:34.840 --> 00:31:38.240]  展現信仰的真實
[00:31:38.240 --> 00:31:41.120]  耶穌就是我們的好榜樣
[00:31:41.120 --> 00:31:44.000]  我們應該聆聽祂的教導
[00:31:44.000 --> 00:31:47.480]  跟隨祂的榜樣而行
[00:31:47.480 --> 00:31:51.280]  我們同心祈禱
[00:31:51.280 --> 00:31:53.000]  親愛的天父
[00:31:53.000 --> 00:31:55.240]  多謝祢自己
[00:31:55.240 --> 00:31:57.360]  因著主耶穌基督
[00:31:57.360 --> 00:32:01.040]  在十誡上為我們所成就
[00:32:01.040 --> 00:32:04.200]  祂已經解決凶惡的威力
[00:32:04.200 --> 00:32:07.680]  由藉著所賜給我們的聖靈
[00:32:07.680 --> 00:32:12.200]  我們能夠時常敬畏信服我們的上帝
[00:32:12.200 --> 00:32:14.960]  即使世界有多麼黑暗
[00:32:14.960 --> 00:32:17.600]  但仍然沒有自我毀滅
[00:32:17.600 --> 00:32:20.560]  反映上帝祢自己已經出手
[00:32:20.560 --> 00:32:23.600]  不讓世界進入絕對的黑暗
[00:32:23.600 --> 00:32:26.360]  祢也沒有放棄這個世界
[00:32:26.360 --> 00:32:29.200]  我們唯有繼續在信仰的路上
[00:32:29.200 --> 00:32:30.880]  持守盼望
[00:32:30.880 --> 00:32:33.000]  盼望祢自己的作為
[00:32:33.000 --> 00:32:36.080]  並且相信祢會繼續保守我們
[00:32:36.080 --> 00:32:40.280]  讓我們一同經歷生命的更新、轉化
[00:32:40.280 --> 00:32:42.080]  多謝祢聽我們的祈禱
[00:32:42.080 --> 00:32:45.760]  我們的祈禱是奉靠主耶穌基督得聖的名球
[00:32:45.760 --> 00:32:47.760]  阿門
