
[00:00:00.000 --> 00:00:03.800]  謝謝大家聽到伊廷子會的分享
[00:16:59.320 --> 00:17:01.520]  可能上帝也在邀請我們
[00:17:01.520 --> 00:17:05.800]  在發熱、在經歷一個什麼樣的福音旅程
[00:17:05.800 --> 00:17:09.640]  香港人是一些很不喜歡被人打擾他生活的人
[00:17:09.640 --> 00:17:13.400]  他的生活就好像康莊大盜那樣
[00:17:13.400 --> 00:17:20.640]  我30歲前要結婚,結婚後35歲前一定要追到要生孩子
[00:17:20.640 --> 00:17:23.360]  之後就要開始事業餘的增肥
[00:17:23.360 --> 00:17:28.440]  到50歲前就開始計劃退休
[00:17:28.440 --> 00:17:31.080]  之後就退休,之後就……
[00:17:31.080 --> 00:17:33.000]  香港人是相當有計劃的
[00:17:33.000 --> 00:17:34.720]  但是自從2019年之後
[00:17:34.720 --> 00:17:36.240]  大家開始不太懂得計劃
[00:17:36.240 --> 00:17:39.200]  開始就有點不知所措
[00:17:39.200 --> 00:17:42.200]  但是習慣不被打擾的香港人
[00:17:42.200 --> 00:17:45.880]  其實我們正在經歷一些被打擾的時間
[00:17:45.880 --> 00:17:48.040]  其實上帝一直轉為不同的事
[00:17:48.040 --> 00:17:49.880]  介入我們的生命當中
[00:17:49.880 --> 00:17:52.280]  邀請我們去和祂共處
[00:17:52.280 --> 00:17:57.560]  這群姐妹所接受的一份患癌經歷的禮物
[00:17:57.560 --> 00:18:01.000]  但是這個經歷其實也打亂了她很多生活的節奏
[00:18:01.000 --> 00:18:03.640]  我認識她這一年半的時間
[00:18:03.640 --> 00:18:05.920]  我不斷看著她寫很多的文字
[00:18:05.920 --> 00:18:08.840]  去反思或者去講述她的經歷
[00:18:08.840 --> 00:18:12.640]  怎樣去經歷患癌,怎樣去改變她生活的方式
[00:18:12.640 --> 00:18:15.560]  怎樣由要去服藥、覆診
[00:18:15.560 --> 00:18:18.360]  面對自己可能有些動作
[00:18:18.360 --> 00:18:20.880]  她以前做到,今天做不到
[00:18:20.880 --> 00:18:23.400]  這些很微細的事情
[00:18:23.400 --> 00:18:25.560]  其實都是在講述上帝邀請我們
[00:18:25.560 --> 00:18:27.600]  經歷一個新的生活方式
[00:18:27.600 --> 00:18:29.480]  會不會其實我們每一個人都一樣
[00:18:29.480 --> 00:18:30.440]  會不會有一些
[00:18:30.440 --> 00:18:33.080]  可能你最近認識了一個新的朋友
[00:18:33.080 --> 00:18:35.640]  或者你有一些新的關係在發展
[00:18:35.640 --> 00:18:38.600]  或者甚至是你自己的工作的處所裏面
[00:18:38.600 --> 00:18:40.160]  可能有一些新的調配
[00:18:40.160 --> 00:18:43.400]  有些事情其實你自己都不知道為什麼會發生
[00:18:43.400 --> 00:18:47.360]  但是那個都可以是上帝對你一個生命的邀請
[00:18:47.360 --> 00:18:49.120]  所以正是這樣的時候
[00:18:49.120 --> 00:18:51.600]  我們要捉住這些福音的契機
[00:18:51.600 --> 00:18:55.000]  讓我們自己經驗得到上帝的同在
[00:18:55.000 --> 00:18:58.080]  而在這個經歷裏面
[00:18:58.080 --> 00:19:01.720]  天使怎樣回答瑪利亞的這個提問呢?
[00:19:01.720 --> 00:19:03.920]  就是聖靈要臨到你的身上
[00:19:03.920 --> 00:19:06.080]  至高者的能力要浮遍你
[00:19:06.080 --> 00:19:09.320]  所以那誕生的聖者要稱為神的兒子
[00:19:09.320 --> 00:19:11.760]  看那你的親戚已你三百年老的時候
[00:19:11.760 --> 00:19:12.800]  都懷了男胎
[00:19:12.800 --> 00:19:14.480]  人稱為吾生育的
[00:19:14.480 --> 00:19:16.000]  已經懷孕六個月了
[00:19:16.000 --> 00:19:19.080]  因為神的話語沒有一句是不能實現的
[00:19:19.080 --> 00:19:23.480]  這個應許就是聖靈要降在你的身上
[00:19:23.480 --> 00:19:25.800]  至高者的能力要浮遍你
[00:19:25.800 --> 00:19:27.920]  是在講述我們每一個基督徒
[00:19:27.920 --> 00:19:30.160]  當我們去認順了這個福音的時候
[00:19:30.160 --> 00:19:31.880]  都會經驗到的事情
[00:19:31.880 --> 00:19:33.480]  我們相信耶穌之後
[00:19:33.480 --> 00:19:35.480]  我們就會聖靈同在
[00:19:35.480 --> 00:19:37.200]  我們接受了聖靈
[00:19:37.200 --> 00:19:39.000]  神的能力都會托著我們
[00:19:39.000 --> 00:19:40.240]  和我們一起走
[00:19:40.240 --> 00:19:43.280]  這個其實是重新再講一次
[00:19:43.280 --> 00:19:45.480]  我們每一個人認識了這個福音的時候
[00:19:45.480 --> 00:19:47.560]  我們都可以經驗到的能力
[00:19:47.560 --> 00:19:52.640]  以致天使是很恩待瑪利亞
[00:19:52.640 --> 00:19:53.400]  為什麼呢?
[00:19:53.400 --> 00:19:54.560]  她知道小朋友
[00:19:54.560 --> 00:19:57.360]  可能都不知道應該怎樣發生
[00:19:57.360 --> 00:19:59.280]  她就將三十六節講了出來
[00:19:59.280 --> 00:20:01.560]  她就提出你有一個親戚
[00:20:01.560 --> 00:20:04.120]  他之前也無法生育小朋友
[00:20:04.120 --> 00:20:08.600]  但是她已經懷孕六個月了
[00:20:08.600 --> 00:20:10.080]  她是讓小朋友知道
[00:20:10.080 --> 00:20:13.440]  原來上帝是真的
[00:20:13.440 --> 00:20:14.440]  是真的
[00:20:14.440 --> 00:20:16.280]  祂可以做到的
[00:20:16.280 --> 00:20:17.840]  因為三十七節
[00:20:17.840 --> 00:20:20.720]  這句經文是很真實的
[00:20:20.720 --> 00:20:21.840]  我們會覺得
[00:20:21.840 --> 00:20:22.680]  頭這兩節
[00:20:22.680 --> 00:20:24.880]  這兩個應許好像很圓
[00:20:24.880 --> 00:20:28.800]  現代語言其實這個就叫做「我養你」
[00:20:28.800 --> 00:20:31.520]  一開始伊廷說祂有福音
[00:20:31.520 --> 00:20:33.000]  我們每一個人都有福音
[00:20:33.000 --> 00:20:35.120]  其實這個就是福音的意思
[00:20:35.120 --> 00:20:37.840]  我們信不信一個上帝也在養我們呢?
[00:20:37.840 --> 00:20:40.480]  作為目者可能會感受深一點
[00:20:40.480 --> 00:20:42.880]  我們很多時候
[00:20:42.880 --> 00:20:46.600]  那種經驗得到上帝的供應和賜予
[00:20:46.600 --> 00:20:48.040]  是真的很真實
[00:20:48.040 --> 00:20:51.800]  相反其實我相信大家都可以這樣去經歷
[00:20:51.800 --> 00:20:54.080]  但是我覺得三十七節是一段
[00:20:54.080 --> 00:20:57.320]  我想很多人都拿來做金句的經文
[00:20:57.320 --> 00:20:59.440]  但是當我們從不同的譯本去看
[00:20:59.440 --> 00:21:02.080]  我們會看到一個很闊的意思
[00:21:02.080 --> 00:21:03.280]  新學院譯本就說
[00:21:03.280 --> 00:21:04.400]  因為神的話語
[00:21:04.400 --> 00:21:07.520]  沒有一句是不能夠實現的
[00:21:07.520 --> 00:21:09.960]  神的說話沒有一句是不能夠實現的
[00:21:09.960 --> 00:21:11.880]  即是說聖經所有的話語
[00:21:11.880 --> 00:21:14.120]  只要是上帝所發出的話
[00:21:14.120 --> 00:21:17.640]  是沒有一句不能實現的
[00:21:17.640 --> 00:21:22.000]  這是天使和瑪利亞說的話的裡面
[00:21:22.000 --> 00:21:23.440]  是跟祂說
[00:21:23.440 --> 00:21:26.240]  其實上帝的說話就是這麼真實
[00:21:26.240 --> 00:21:28.160]  就是這麼肯定
[00:21:28.160 --> 00:21:29.880]  昨天我們團體查經
[00:21:29.880 --> 00:21:31.720]  查到祂說什麼叫信心
[00:21:31.720 --> 00:21:35.720]  信心就是對於一些未見到的事
[00:21:35.720 --> 00:21:37.160]  祢都有確據
[00:21:37.160 --> 00:21:39.440]  其實都是同一個意思
[00:21:39.440 --> 00:21:41.560]  就是因為上帝的說話
[00:21:41.560 --> 00:21:43.200]  我們很多時候會覺得
[00:21:43.200 --> 00:21:46.280]  很荒謬 我聽不到 我不明白
[00:21:46.280 --> 00:21:47.400]  但是上帝的說話
[00:21:47.400 --> 00:21:49.680]  如果我們讀回聖經的時候
[00:21:49.680 --> 00:21:52.000]  我們就會發現真實的位置就是
[00:21:52.000 --> 00:21:54.360]  祂就算指著一個將來的事
[00:21:54.360 --> 00:21:56.480]  祂都一定會實現
[00:21:56.480 --> 00:21:58.160]  這是天使
[00:21:58.160 --> 00:21:59.480]  也是三一的上帝
[00:21:59.480 --> 00:22:02.120]  祂能夠作見證祂這麼說
[00:22:02.120 --> 00:22:03.520]  另一個版本 和修版
[00:22:03.520 --> 00:22:05.640]  我想其實大家背今句
[00:22:05.640 --> 00:22:06.840]  應該是背這個版本
[00:22:06.840 --> 00:22:08.320]  就是因為出於神的話
[00:22:08.320 --> 00:22:10.160]  是沒有一句不大能力的
[00:22:10.160 --> 00:22:12.840]  我們這樣看這段經文的時候
[00:22:12.840 --> 00:22:14.360]  沒有一句不大能力
[00:22:14.360 --> 00:22:16.320]  就會覺得上帝的說話
[00:22:16.320 --> 00:22:21.520]  都一定是能夠給予我們力量的
[00:22:21.520 --> 00:22:22.680]  但是其實如果你這樣
[00:22:22.680 --> 00:22:25.400]  跟《新項羽翼本》對比一下
[00:22:25.400 --> 00:22:27.720]  那個程度是不同一點的
[00:22:27.720 --> 00:22:30.280]  《新項羽翼本》的程度是強很多的
[00:22:30.280 --> 00:22:33.080]  不是說上帝的說話很有能力的
[00:22:33.080 --> 00:22:35.320]  就是你聽完之後 你加油啊
[00:22:35.320 --> 00:22:35.960]  不是
[00:22:35.960 --> 00:22:37.360]  是說祂一定會實現
[00:22:37.360 --> 00:22:39.040]  是說祂的肯定性
[00:22:39.040 --> 00:22:41.880]  是最高的肯定性
[00:22:41.880 --> 00:22:44.240]  一個譯本
[00:22:44.240 --> 00:22:46.760]  是Eugene Peterson寫的《The Message》
[00:22:46.760 --> 00:22:49.320]  他是用一個比較易譯的方式
[00:22:49.320 --> 00:22:51.360]  去將這段經文去影譯
[00:22:51.360 --> 00:22:57.000]  這個就是我們有時候看廣告
[00:22:57.000 --> 00:22:59.240]  都會說Nothing is impossible
[00:22:59.240 --> 00:23:02.480]  Nothing you see is impossible with God
[00:23:02.480 --> 00:23:04.760]  所以很實際地說
[00:23:04.760 --> 00:23:07.080]  「我養你」這三個字可以很浪漫
[00:23:07.080 --> 00:23:08.520]  但是其實在上帝裡面
[00:23:08.520 --> 00:23:10.280]  祂是很實在的
[00:23:10.280 --> 00:23:14.120]  正正就是因為祂是不能夠實現
[00:23:14.120 --> 00:23:15.760]  祂是在強調誰說
[00:23:15.760 --> 00:23:16.640]  是上帝說
[00:23:16.640 --> 00:23:18.680]  所以祂是一定會成就
[00:23:18.680 --> 00:23:20.560]  沒有一句不大能力
[00:23:20.560 --> 00:23:23.680]  就是在說祂這句話是很有份量的
[00:23:23.680 --> 00:23:25.800]  第三就是Nothing you see
[00:23:25.800 --> 00:23:28.520]  其實某程度上它是反映上一句
[00:23:28.520 --> 00:23:29.440]  就是在說
[00:23:29.440 --> 00:23:30.920]  原來伊利沙伯年老
[00:23:30.920 --> 00:23:32.280]  但都可以擔下去
[00:23:32.280 --> 00:23:35.760]  若寒就是讓你見到有些事情是事實
[00:23:35.760 --> 00:23:37.360]  是真的
[00:23:37.360 --> 00:23:38.720]  神是會養你的
[00:23:38.720 --> 00:23:41.440]  剛才伊廷姐妹所經歷的就是
[00:23:41.440 --> 00:23:46.520]  當祂在開始籌錢的時候
[00:23:46.520 --> 00:23:47.880]  是開始籌錢的時候
[00:23:47.880 --> 00:23:50.160]  錢就進入了會戶口
[00:23:50.160 --> 00:23:51.680]  這個是不是很真實的經驗?
[00:23:51.680 --> 00:23:52.120]  是
[00:23:52.120 --> 00:23:54.360]  其實我們也可以這樣經歷
[00:23:54.360 --> 00:23:56.200]  所以三十八節
[00:23:56.200 --> 00:23:59.280]  瑪利亞就很單純地跟天使說
[00:23:59.280 --> 00:24:01.480]  看啊 主的婢女就在這裡
[00:24:01.480 --> 00:24:04.920]  願你這是照你的話在我身上實現
[00:24:04.920 --> 00:24:07.240]  其實福音的本質就是
[00:24:07.240 --> 00:24:11.080]  在天使面前祂稱自己是主的婢女
[00:24:11.080 --> 00:24:12.240]  就是在說
[00:24:12.240 --> 00:24:16.040]  這個我現在站在你面前的女子
[00:24:16.040 --> 00:24:18.640]  就是主的人
[00:24:18.640 --> 00:24:19.960]  是上帝的
[00:24:19.960 --> 00:24:23.440]  而願你照你的話在我身上實現
[00:24:23.440 --> 00:24:25.040]  就是我放手給你
[00:24:25.040 --> 00:24:27.280]  你把你的禮物給我
[00:24:27.280 --> 00:24:29.800]  就算這個禮物會改變我們的心靈
[00:24:29.800 --> 00:24:31.120]  會改變我們的身體
[00:24:31.120 --> 00:24:32.280]  你照給我
[00:24:32.280 --> 00:24:34.120]  我信得過你會養我
[00:24:34.120 --> 00:24:35.000]  你會改變我
[00:24:35.000 --> 00:24:37.280]  你給我的東西一定是好的
[00:24:37.280 --> 00:24:40.400]  所以這個其實是一個很有力量的宣告
[00:24:40.400 --> 00:24:41.440]  就是我們其實每一個人
[00:24:41.440 --> 00:24:43.640]  都可以這樣跟上帝面前說
[00:24:43.640 --> 00:24:45.400]  我們每一個都是主的人
[00:24:45.400 --> 00:24:46.480]  當我們相信耶穌之後
[00:24:46.480 --> 00:24:47.640]  我們就是主的人
[00:24:47.640 --> 00:24:49.240]  而我們在主的裡面
[00:24:49.240 --> 00:24:51.040]  你在我身體上
[00:24:51.040 --> 00:24:52.800]  在我生命上要成就的東西
[00:24:52.800 --> 00:24:56.080]  你就實現了
[00:24:56.080 --> 00:24:58.920]  通常「我養你」這三個字
[00:24:58.920 --> 00:25:01.120]  是一些很親密、很甜蜜的
[00:25:01.120 --> 00:25:02.600]  拍拖的情侶會說的東西
[00:25:02.600 --> 00:25:04.640]  給對方一個承諾
[00:25:04.640 --> 00:25:06.920]  在一個婚姻裡面
[00:25:06.920 --> 00:25:10.520]  其實承諾是一個很重要的元素
[00:25:10.520 --> 00:25:11.800]  在現代的社會裡面
[00:25:11.800 --> 00:25:13.960]  如果用愛情三角論來說
[00:25:13.960 --> 00:25:14.800]  有三個元素
[00:25:14.800 --> 00:25:15.560]  一個是激情
[00:25:15.560 --> 00:25:16.160]  一個是親密
[00:25:16.160 --> 00:25:17.040]  一個是承諾
[00:25:17.040 --> 00:25:19.640]  現代的愛其實是很強烈
[00:25:19.640 --> 00:25:20.440]  一種激情
[00:25:20.440 --> 00:25:21.400]  一種親密
[00:25:21.400 --> 00:25:23.000]  即是要抱頭抱頸
[00:25:23.000 --> 00:25:25.520]  要說很多很轟轟烈烈的東西
[00:25:25.520 --> 00:25:27.160]  但是上帝的愛
[00:25:27.160 --> 00:25:30.760]  其實是一種很強調承諾的愛
[00:25:30.760 --> 00:25:34.440]  因為新舊約是約
[00:25:34.440 --> 00:25:35.520]  約是什麼意思?
[00:25:35.520 --> 00:25:37.960]  是一種神和人之間的納約
[00:25:37.960 --> 00:25:39.920]  是一種承諾
[00:25:39.920 --> 00:25:41.720]  所以如果我們可以感受到
[00:25:41.720 --> 00:25:43.000]  上帝對我們的愛
[00:25:43.000 --> 00:25:45.440]  是一種有承諾的愛
[00:25:45.440 --> 00:25:47.400]  其實我們也可以感受到
[00:25:47.400 --> 00:25:53.120]  上帝其實同樣就是完全的愛的彰顯
[00:25:53.120 --> 00:25:55.640]  所以就算人也好
[00:25:55.640 --> 00:25:57.560]  就算我們地上的父親也好
[00:25:57.560 --> 00:25:59.200]  我們地上的父親很有錢也好
[00:25:59.200 --> 00:26:02.760]  我們也不能夠確定很多事情
[00:26:02.760 --> 00:26:04.680]  但是我們有天上的父親
[00:26:04.680 --> 00:26:05.960]  他的父蔭
[00:26:05.960 --> 00:26:08.440]  他所給我們的承諾
[00:26:08.440 --> 00:26:11.680]  就是可以完成得到的
[00:26:11.680 --> 00:26:14.040]  所以今天的分享裡面
[00:26:14.040 --> 00:26:15.640]  其實我想讓大家知道兩件事
[00:26:15.640 --> 00:26:18.840]  就是我們要經歷上帝的時候
[00:26:18.840 --> 00:26:20.560]  其實就是我們要選擇
[00:26:20.560 --> 00:26:22.920]  相信我們心裡可能有些事情
[00:26:22.920 --> 00:26:24.680]  上帝正在做的
[00:26:24.680 --> 00:26:26.040]  我們要抓住這些的位置
[00:26:26.040 --> 00:26:29.160]  以致我們可以成為一個福音的門
[00:26:29.160 --> 00:26:31.640]  去讓我們經歷到上帝的同在
[00:26:31.640 --> 00:26:33.720]  第二就是我們其實要相信
[00:26:33.720 --> 00:26:36.600]  上帝是信守承諾的那個位置
[00:26:36.600 --> 00:26:40.200]  祂是可以讓我們得到這個安穩
[00:26:40.200 --> 00:26:45.000]  最後想用一段我看書裡面看到的說話
[00:26:45.000 --> 00:26:47.560]  也想送給議程和大家
[00:26:47.560 --> 00:26:50.840]  是來自孫寶玲所寫的《易道》裡面
[00:26:50.840 --> 00:26:53.160]  關於這段經文的一個演繹
[00:26:53.160 --> 00:26:55.480]  她說:馬尼亞的相信
[00:26:55.480 --> 00:26:59.080]  相信是永久之而來的馴服和回應
[00:26:59.080 --> 00:27:02.760]  是從不可能到可能的必經之路
[00:27:02.760 --> 00:27:05.800]  相信是夢想、意象和憧憬的燃料
[00:27:05.800 --> 00:27:08.360]  讓生命可以展至上騰
[00:27:08.360 --> 00:27:11.880]  沒有相信、不願意相信、拒絕相信
[00:27:11.880 --> 00:27:14.280]  不可能就是不可能
[00:27:14.280 --> 00:27:16.200]  不相信自己擁有自由的人
[00:27:16.200 --> 00:27:17.720]  只能夠是奴隸
[00:27:17.720 --> 00:27:19.880]  願意能夠相信的人
[00:27:19.880 --> 00:27:24.440]  才能夠成為生命之主不下的顏料
[00:27:24.440 --> 00:27:25.560]  這個顏料
[00:27:25.560 --> 00:27:27.560]  今天就透過議程的生命
[00:27:27.560 --> 00:27:31.160]  去畫出一幅屬於他的圖畫
[00:27:31.160 --> 00:27:32.680]  我們也鼓勵大家
[00:27:32.680 --> 00:27:35.160]  可以讓上帝也用
[00:27:35.160 --> 00:27:38.040]  你也成為一個顏料
[00:27:38.040 --> 00:27:40.760]  讓上帝去畫在你生命當中
[00:27:40.760 --> 00:27:43.960]  一個屬於上帝和你一起畫的圖畫
[00:27:43.960 --> 00:27:46.840]  讓我們一同去圖告
[00:27:46.840 --> 00:27:48.120]  謝謝天父上帝
[00:27:48.120 --> 00:27:51.640]  祢藉著瑪利亞的經歷提醒
[00:27:51.640 --> 00:27:52.920]  去鼓勵我們
[00:27:52.920 --> 00:27:56.680]  其實我們每一個都是熟悉祢的人
[00:27:56.680 --> 00:28:00.440]  我們當中可能有不同的人
[00:28:00.440 --> 00:28:05.240]  人士在當中聽過上帝的訊息很久
[00:28:05.240 --> 00:28:09.480]  我求聖靈你去時常開啟他們的心眼
[00:28:09.480 --> 00:28:11.720]  讓他們看到在他們生活當中
[00:28:11.720 --> 00:28:14.360]  有什麼部分是可以捉住
[00:28:14.360 --> 00:28:16.280]  去經歷到這個福音
[00:28:16.280 --> 00:28:20.760]  也求上帝你不斷地去發出一個呼喚
[00:28:20.760 --> 00:28:23.640]  呼喚我們進入到一段
[00:28:23.640 --> 00:28:24.680]  接受祢的禮物
[00:28:24.680 --> 00:28:28.520]  接受祢在我們生命當中的改變的過程當中
[00:28:28.520 --> 00:28:31.640]  以致我們能夠很真實地經驗到
[00:28:31.640 --> 00:28:32.920]  福音的能力
[00:28:32.920 --> 00:28:36.840]  是怎樣可以豐而有足地托起我們的生命
[00:28:36.840 --> 00:28:39.960]  也求上帝你幫助我們當中信主的
[00:28:39.960 --> 00:28:42.920]  讓我們都能夠同樣捉住
[00:28:42.920 --> 00:28:45.480]  你在我們生命當中不同的經歷
[00:28:45.480 --> 00:28:48.280]  以致我們能夠作出一個信心的回應
[00:28:48.280 --> 00:28:50.920]  我們信得過上帝你的說話
[00:28:50.920 --> 00:28:52.360]  是一定會實現的
[00:28:52.360 --> 00:28:54.840]  以致我們就跟隨著你去行
[00:28:54.840 --> 00:28:56.680]  我們去改變我們的生命
[00:28:56.680 --> 00:28:58.120]  我們去到經歷
[00:28:58.120 --> 00:29:02.040]  甚至我們都成為你手頭上的顏料
[00:29:02.040 --> 00:29:03.400]  去拼湊出
[00:29:03.400 --> 00:29:04.920]  無論屬於我們自己
[00:29:04.920 --> 00:29:07.400]  或者是屬於我們群體當中
[00:29:07.400 --> 00:29:09.880]  你所給我們一幅很美麗的圖畫
[00:29:09.880 --> 00:29:11.400]  求上帝你使用我們
[00:29:11.400 --> 00:29:13.560]  你去用聖靈去提醒我們
[00:29:13.560 --> 00:29:15.960]  以上其實是我交託馮主耶穌的基督名字
[00:29:15.960 --> 00:29:16.600]  阿門
