
[00:00:00.000 --> 00:00:03.180]  在大概九十年代末期
[00:15:22.360 --> 00:15:23.680]  我不夠聖潔
[00:15:23.680 --> 00:15:25.200]  就做不到
[00:15:25.200 --> 00:15:26.200]  第二段經文
[00:15:26.200 --> 00:15:29.280]  「若照他子求什麼」
[00:15:29.280 --> 00:15:32.520]  「他就聽我們」
[00:15:32.520 --> 00:15:33.560]  很清楚
[00:15:33.560 --> 00:15:36.000]  按神之求就可以了
[00:15:36.000 --> 00:15:38.720]  但在想的時候出了一個問題
[00:15:38.720 --> 00:15:41.040]  神是獨行其事
[00:15:41.040 --> 00:15:43.520]  創天造地的神
[00:15:43.520 --> 00:15:45.920]  祂要做的事
[00:15:45.920 --> 00:15:47.800]  必定成就
[00:15:47.800 --> 00:15:49.800]  那還用祈禱嗎
[00:15:49.800 --> 00:15:50.800]  是嗎
[00:15:50.800 --> 00:15:51.800]  祂是神
[00:15:51.800 --> 00:15:53.480]  祂要做就做
[00:15:53.480 --> 00:15:54.880]  那祈禱什麼呢
[00:15:54.880 --> 00:15:56.000]  祈不祈禱
[00:15:56.000 --> 00:15:57.280]  神都會做的
[00:15:57.280 --> 00:15:59.960]  祂不會因爲人不祈禱
[00:15:59.960 --> 00:16:01.280]  我不祈禱
[00:16:01.280 --> 00:16:02.680]  祂就不做事
[00:16:02.680 --> 00:16:04.680]  否則祂的工作
[00:16:04.680 --> 00:16:07.360]  會比我難了
[00:16:07.360 --> 00:16:10.240]  在這樣的情況當中
[00:16:10.240 --> 00:16:12.360]  我想大家都有類似的掙扎
[00:16:12.360 --> 00:16:13.960]  類似的想法
[00:16:13.960 --> 00:16:16.160]  可能以往是沒有清楚
[00:16:16.160 --> 00:16:17.640]  沒有思想
[00:16:17.640 --> 00:16:21.040]  但在這樣的理念當中
[00:16:21.040 --> 00:16:23.720]  可能我們裏面有個感覺
[00:16:23.720 --> 00:16:25.640]  可能自己都未必知道
[00:16:25.640 --> 00:16:27.920]  就是祈禱有沒有用
[00:16:27.920 --> 00:16:29.720]  爲什麼要祈禱
[00:16:29.720 --> 00:16:30.920]  祈不祈禱
[00:16:30.920 --> 00:16:32.400]  有沒有不同呢
[00:16:32.400 --> 00:16:33.400]  祈後如何
[00:16:33.400 --> 00:16:34.920]  不祈後如何
[00:16:34.920 --> 00:16:36.560]  是否一定要祈禱呢
[00:16:36.560 --> 00:16:38.000]  祈禱之後
[00:16:38.000 --> 00:16:41.480]  是否情況會改變呢
[00:16:41.480 --> 00:16:43.760]  但在讀經的時候
[00:16:43.760 --> 00:16:45.480]  好像不是
[00:16:45.480 --> 00:16:47.160]  在《弗萊比書》四章六節
[00:16:47.160 --> 00:16:48.160]  菩薩說
[00:16:48.160 --> 00:16:49.720]  「應當一無掛慮
[00:16:49.720 --> 00:16:52.040]  要凡事藉着禱告
[00:16:52.040 --> 00:16:54.000]  祈求、感謝
[00:16:54.000 --> 00:16:56.160]  最需要的告訴神
[00:16:56.160 --> 00:16:57.520]  以我們禱告」
[00:16:57.520 --> 00:16:58.680]  《弗萊比書》四章
[00:16:58.680 --> 00:16:59.920]  它這樣說
[00:16:59.920 --> 00:17:01.680]  「我們只管坦然無懼
[00:17:01.680 --> 00:17:03.400]  來到師恩寶座前
[00:17:03.400 --> 00:17:05.240]  爲要得蓮鬚
[00:17:05.240 --> 00:17:06.560]  蒙恩惠
[00:17:06.560 --> 00:17:08.640]  作隨時的幫助」
[00:17:08.640 --> 00:17:09.960]  這個動詞很重要
[00:17:09.960 --> 00:17:11.480]  「得」不是「蒙」
[00:17:11.480 --> 00:17:13.640]  即是期望神會做事
[00:17:13.640 --> 00:17:15.200]  來到師恩寶座前面
[00:17:15.200 --> 00:17:17.600]  我目的是要得到蓮鬚
[00:17:17.600 --> 00:17:19.280]  蒙恩惠
[00:17:19.280 --> 00:17:21.480]  作隨時的幫助」
[00:17:21.480 --> 00:17:22.760]  在厄學書當中
[00:17:22.760 --> 00:17:24.160]  有數個經文
[00:17:24.160 --> 00:17:25.880]  就是說到
[00:17:25.880 --> 00:17:27.280]  「得不着
[00:17:27.280 --> 00:17:29.800]  因爲我們不求」
[00:17:29.800 --> 00:17:31.600]  那究竟祈不祈禱
[00:17:31.600 --> 00:17:33.040]  對事情發生
[00:17:33.040 --> 00:17:36.200]  有沒有不同呢
[00:17:36.200 --> 00:17:37.840]  跟大家看一段經文
[00:17:37.840 --> 00:17:39.280]  是俄羅斯書一章
[00:17:39.280 --> 00:17:40.520]  九節十一節
[00:17:40.520 --> 00:17:42.160]  我們一起讀
[00:17:42.160 --> 00:17:46.880]  「因此也就爲你們
[00:17:46.880 --> 00:17:48.960]  不住地抱告祈求
[00:17:48.960 --> 00:17:50.040]  願你們在一切
[00:17:50.040 --> 00:17:52.400]  屬靈的智慧悟性上
[00:17:52.400 --> 00:17:54.680]  滿心知道神的旨意
[00:17:54.680 --> 00:17:56.600]  好叫你們行事爲人
[00:17:56.600 --> 00:17:58.080]  對得起主
[00:17:58.080 --> 00:17:59.880]  凡事蒙他喜悅
[00:17:59.880 --> 00:18:02.400]  在一切善事上結果子
[00:18:02.400 --> 00:18:04.280]  漸漸地多知道神
[00:18:04.280 --> 00:18:06.040]  照達榮耀的權能
[00:18:06.040 --> 00:18:08.560]  得以在各樣的力上加力
[00:18:08.560 --> 00:18:11.120]  好叫你們凡事歡歡喜喜的
[00:18:11.120 --> 00:18:13.520]  忍耐寬容」
[00:18:13.520 --> 00:18:15.280]  這是普羅的祈禱
[00:18:15.280 --> 00:18:18.320]  爲俄羅斯的信徒祈禱
[00:18:18.320 --> 00:18:20.440]  內容很不同
[00:18:20.440 --> 00:18:22.760]  祈禱是爲自己的需要祈禱
[00:18:22.760 --> 00:18:23.960]  不是錯的
[00:18:23.960 --> 00:18:25.240]  爲健康祈禱
[00:18:25.240 --> 00:18:26.760]  爲經濟祈禱
[00:18:26.760 --> 00:18:28.800]  爲工作祈禱
[00:18:28.800 --> 00:18:30.080]  但是普羅祈禱
[00:18:30.080 --> 00:18:32.920]  是爲信徒的靈性祈禱
[00:18:32.920 --> 00:18:37.840]  是願信徒在屬靈的智慧悟性上
[00:18:37.840 --> 00:18:39.400]  知道神的旨意
[00:18:39.400 --> 00:18:41.160]  讓他們行事爲人
[00:18:41.160 --> 00:18:42.720]  對得起主
[00:18:42.720 --> 00:18:44.800]  是凡事蒙神喜悅
[00:18:44.800 --> 00:18:47.160]  在善事上結果子
[00:18:47.160 --> 00:18:49.560]  是更加持主
[00:18:49.560 --> 00:18:51.120]  原來普羅祈禱
[00:18:51.120 --> 00:18:52.600]  和我們祈禱很不同
[00:18:52.600 --> 00:18:54.640]  不是爲需要祈禱
[00:18:54.640 --> 00:18:57.280]  是爲人的成性
[00:18:57.280 --> 00:18:59.360]  結出果子祈禱
[00:18:59.360 --> 00:19:00.600]  有牧師說這個叫做
[00:19:00.600 --> 00:19:02.520]  Formation Prayer
[00:19:02.520 --> 00:19:04.440]  也就是變禱
[00:19:04.440 --> 00:19:08.280]  即是帶來改變的祈禱
[00:19:08.280 --> 00:19:09.720]  有這看法的話
[00:19:09.720 --> 00:19:12.520]  我們祈禱改變的
[00:19:12.520 --> 00:19:14.800]  是不是隻是我們的心境
[00:19:14.800 --> 00:19:16.400]  環境不會變的
[00:19:16.400 --> 00:19:17.560]  心境改變
[00:19:17.560 --> 00:19:19.360]  讓我們更加持主
[00:19:19.360 --> 00:19:20.960]  是不是就是這樣呢
[00:19:20.960 --> 00:19:23.080]  因此有些牧師說
[00:19:23.080 --> 00:19:25.360]  我們唱歌不好唱
[00:19:25.360 --> 00:19:26.880]  每一次我禱告
[00:19:26.880 --> 00:19:28.320]  搖動成一首
[00:19:28.320 --> 00:19:30.120]  我們不可以搖動成一首
[00:19:30.120 --> 00:19:32.720]  即是他的行事
[00:19:32.720 --> 00:19:34.080]  他的決定
[00:19:34.080 --> 00:19:35.200]  他做什麼
[00:19:35.200 --> 00:19:36.520]  不是被人搖動
[00:19:36.520 --> 00:19:38.120]  可以改變
[00:19:38.120 --> 00:19:39.520]  是不是這樣呢
[00:19:39.520 --> 00:19:41.320]  祈禱就是說
[00:19:41.320 --> 00:19:42.640]  生命成長
[00:19:42.640 --> 00:19:43.920]  持主
[00:19:43.920 --> 00:19:46.120]  是心境改變
[00:19:46.120 --> 00:19:47.360]  平安喜樂
[00:19:47.360 --> 00:19:48.360]  對環境
[00:19:48.360 --> 00:19:51.400]  世事完全沒有影響
[00:19:51.400 --> 00:19:52.600]  因爲神是一位
[00:19:52.600 --> 00:19:53.720]  獨行其事
[00:19:53.720 --> 00:19:55.400]  創天造地的神
[00:19:55.400 --> 00:20:00.680]  祂不需要人給祂意見
[00:20:00.680 --> 00:20:04.040]  祂自己做祂要做的事
[00:20:04.040 --> 00:20:06.240]  和大家看一段今天
[00:20:06.240 --> 00:20:07.760]  很重要的經文
[00:20:07.760 --> 00:20:11.000]  我們一起大聲點讀
[00:20:11.000 --> 00:20:13.880]  《儀式結書》三十章三十七、三十八節
[00:20:13.880 --> 00:20:16.120]  主耶和華如此說
[00:20:16.120 --> 00:20:20.320]  「我要加增儀式列家的人數多於羊羣
[00:20:20.320 --> 00:20:22.920]  他們必爲這事向我求問
[00:20:22.920 --> 00:20:25.200]  我要給他們成就
[00:20:25.200 --> 00:20:29.680]  耶路撒冷在首節作祭物所現的羊羣怎樣多
[00:20:29.680 --> 00:20:33.240]  照樣荒涼的聲音必被人羣充滿
[00:20:33.240 --> 00:20:36.760]  他們就知道我是耶和華」
[00:20:36.760 --> 00:20:39.520]  經文講神要做一些事
[00:20:39.520 --> 00:20:43.080]  開始是「如此說」
[00:20:43.080 --> 00:20:48.440]  「我要加增儀式列家的人數多於羊羣」
[00:20:48.440 --> 00:20:50.560]  是神要做一些事
[00:20:50.560 --> 00:20:52.640]  「我要加增」
[00:20:52.640 --> 00:20:57.440]  接着是「他們必爲這事向我求問」
[00:20:57.440 --> 00:20:58.880]  誰是「他們」?
[00:20:58.880 --> 00:21:00.880]  「他們」是當時的信徒
[00:21:00.880 --> 00:21:02.520]  是儀式列人
[00:21:02.520 --> 00:21:07.680]  第二步是信徒要爲這事向神求問
[00:21:07.680 --> 00:21:08.920]  然後
[00:21:08.920 --> 00:21:12.600]  「我要給他們成就」
[00:21:12.600 --> 00:21:15.520]  就是神要給他們成就
[00:21:15.520 --> 00:21:17.720]  所以從這樣看的時候
[00:21:17.720 --> 00:21:20.000]  這是禱告的運作
[00:21:20.000 --> 00:21:21.920]  禱告的mechanism
[00:21:21.920 --> 00:21:22.840]  到最尾
[00:21:22.840 --> 00:21:24.840]  三十八節所講的經文
[00:21:24.840 --> 00:21:29.080]  到最尾是當人見到聲音是荒涼的
[00:21:29.080 --> 00:21:31.000]  但是被人充滿
[00:21:31.000 --> 00:21:34.800]  成就了神的心意的時候
[00:21:34.800 --> 00:21:35.640]  經文講
[00:21:35.640 --> 00:21:40.080]  「他們人就知道我是耶和華」
[00:21:40.080 --> 00:21:42.600]  所以牧師又將禱告的運作
[00:21:42.600 --> 00:21:44.680]  講了四個步驟
[00:21:44.680 --> 00:21:46.920]  第一步是神起義
[00:21:46.920 --> 00:21:51.880]  經文說「我要加增人數」
[00:21:51.880 --> 00:21:53.560]  神要做一些事
[00:21:53.560 --> 00:21:54.880]  第二步說
[00:21:54.880 --> 00:21:58.480]  「他們爲這事向我求問」
[00:21:58.480 --> 00:22:00.120]  人要禱告
[00:22:00.120 --> 00:22:01.160]  神要做事
[00:22:01.160 --> 00:22:03.040]  第二步是人要禱告
[00:22:03.040 --> 00:22:04.840]  接着三十七節尾
[00:22:04.840 --> 00:22:05.840]  神就說
[00:22:05.840 --> 00:22:08.720]  「我要給他們成就」
[00:22:08.720 --> 00:22:10.000]  到最終
[00:22:10.000 --> 00:22:11.720]  這件事完成了之後
[00:22:11.720 --> 00:22:13.880]  三十八節就講到
[00:22:13.880 --> 00:22:17.280]  「他們就知道我是耶和華」
[00:22:17.280 --> 00:22:19.200]  整個的運作
[00:22:19.200 --> 00:22:21.760]  mechanism就是神起義
[00:22:21.760 --> 00:22:23.240]  人祈禱
[00:22:23.240 --> 00:22:24.880]  神成就
[00:22:24.880 --> 00:22:26.800]  神得榮耀
[00:22:26.800 --> 00:22:28.520]  四個步驟
[00:22:28.520 --> 00:22:31.920]  第二步可以拆開兩步
[00:22:31.920 --> 00:22:34.400]  神先起義
[00:22:34.400 --> 00:22:36.920]  神感動人祈禱
[00:22:36.920 --> 00:22:38.600]  之後人禱告
[00:22:38.600 --> 00:22:40.160]  然後神成就
[00:22:40.160 --> 00:22:41.680]  神得榮耀
[00:22:41.680 --> 00:22:42.760]  所以這些時候
[00:22:42.760 --> 00:22:44.800]  可以是五步曲
[00:22:44.800 --> 00:22:46.640]  講什麼呢?
[00:22:46.640 --> 00:22:48.840]  講的是神要做一些事
[00:22:48.840 --> 00:22:51.440]  但祂會感動人祈禱
[00:22:51.440 --> 00:22:53.400]  然後神先做
[00:22:53.400 --> 00:22:55.360]  到最終成就了
[00:22:55.360 --> 00:22:58.600]  祂自己得到榮耀
[00:22:58.600 --> 00:22:59.840]  所以讀到文當中
[00:22:59.840 --> 00:23:00.960]  最後一句
[00:23:00.960 --> 00:23:02.040]  耶穌說
[00:23:02.040 --> 00:23:05.200]  「角度、權並、榮耀都是禰的」
[00:23:05.200 --> 00:23:07.080]  就是禱告之後
[00:23:07.080 --> 00:23:09.040]  當耶穌教我們祈禱
[00:23:09.040 --> 00:23:11.200]  讓神的角度帶來之後
[00:23:11.200 --> 00:23:13.080]  爲需要仰望神
[00:23:13.080 --> 00:23:14.080]  到最後
[00:23:14.080 --> 00:23:17.560]  就是角度、權並、榮耀都是祂的
[00:23:17.560 --> 00:23:20.600]  是神得到榮耀
[00:23:20.600 --> 00:23:22.160]  運作是怎樣呢?
[00:23:22.160 --> 00:23:23.920]  可能神要做些事
[00:23:23.920 --> 00:23:25.520]  先感動瑪利亞
[00:23:25.520 --> 00:23:28.000]  剛纔祂說了祂的名字
[00:23:28.000 --> 00:23:28.880]  不好意思
[00:23:28.880 --> 00:23:31.520]  當你聽不到神的呼叫
[00:23:31.520 --> 00:23:33.000]  你不祈禱
[00:23:33.000 --> 00:23:34.320]  但神知道的
[00:23:34.320 --> 00:23:36.800]  神感動David
[00:23:36.800 --> 00:23:38.480]  當你又不祈禱
[00:23:38.480 --> 00:23:39.560]  那怎麼辦呢?
[00:23:39.560 --> 00:23:41.000]  神感動弟兄
[00:23:41.000 --> 00:23:42.240]  不知道祂的名字
[00:23:42.240 --> 00:23:43.520]  到祂祈禱
[00:23:43.520 --> 00:23:45.000]  這件事就成就了
[00:23:45.000 --> 00:23:46.000]  所以情況就是
[00:23:46.000 --> 00:23:49.440]  神的工作不會成就不倒
[00:23:49.440 --> 00:23:51.760]  但神會等人禱告
[00:23:51.760 --> 00:23:53.920]  祂不會做完所有的事情
[00:23:53.920 --> 00:23:54.960]  否則
[00:23:54.960 --> 00:23:56.920]  我們今天不用唱福音
[00:23:56.920 --> 00:23:58.520]  只要萬人得救
[00:23:58.520 --> 00:24:00.200]  今天我們唱福音
[00:24:00.200 --> 00:24:02.320]  要讓人得到請求
[00:24:02.320 --> 00:24:04.240]  神會等候人禱告
[00:24:04.240 --> 00:24:05.880]  而當人祈禱
[00:24:05.880 --> 00:24:07.920]  祂會按祂自己的規律
[00:24:07.920 --> 00:24:10.400]  成就這件事
[00:24:10.400 --> 00:24:13.680]  讓他得到榮耀
[00:24:13.680 --> 00:24:16.480]  這四步或者五步
[00:24:16.480 --> 00:24:17.960]  問題就是
[00:24:17.960 --> 00:24:19.760]  不可以跳
[00:24:19.760 --> 00:24:21.360]  不可以神起義之後
[00:24:21.360 --> 00:24:22.840]  跳去神成就
[00:24:22.840 --> 00:24:25.040]  不可以一跳到三
[00:24:25.040 --> 00:24:28.480]  這四步是連連緊扣
[00:24:28.480 --> 00:24:29.800]  全部連在一起
[00:24:29.800 --> 00:24:31.200]  好像火車一樣
[00:24:31.200 --> 00:24:34.160]  一卡一卡一卡一卡
[00:24:34.160 --> 00:24:35.640]  一不可以跳到三
[00:24:35.640 --> 00:24:37.320]  一也不可以跳到四
[00:24:37.320 --> 00:24:39.160]  當中一之後
[00:24:39.160 --> 00:24:40.480]  一定有二
[00:24:40.480 --> 00:24:41.360]  二有三
[00:24:41.360 --> 00:24:42.640]  三有四
[00:24:42.640 --> 00:24:45.320]  是這樣的情況
[00:24:45.320 --> 00:24:47.120]  剛纔看了很多經文
[00:24:47.120 --> 00:24:49.040]  其實很多經文當中
[00:24:49.040 --> 00:24:51.960]  未必完全講述這四步
[00:24:51.960 --> 00:24:54.760]  因此只看信心的禱告
[00:24:54.760 --> 00:24:56.080]  你問祈禱
[00:24:56.080 --> 00:24:57.280]  無論求什麼
[00:24:57.280 --> 00:24:59.480]  只要信就必得着
[00:24:59.480 --> 00:25:00.520]  在講什麼呢?
[00:25:00.520 --> 00:25:03.520]  在講第二步、第三步
[00:25:03.520 --> 00:25:04.640]  是人祈禱
[00:25:04.640 --> 00:25:07.760]  然後是神答應禱告
[00:25:07.760 --> 00:25:10.120]  信心是什麼?
[00:25:10.120 --> 00:25:11.680]  信心是怎樣講?
[00:25:11.680 --> 00:25:13.320]  信心是從哪裏來?
[00:25:13.320 --> 00:25:15.040]  是從神的話而來
[00:25:15.040 --> 00:25:16.880]  所以當人有信心
[00:25:16.880 --> 00:25:19.240]  神的話收到
[00:25:19.240 --> 00:25:20.640]  之後禱告的時候
[00:25:20.640 --> 00:25:22.560]  那信心是真信心
[00:25:22.560 --> 00:25:23.440]  人是有信心
[00:25:23.440 --> 00:25:24.680]  覺得自己有信心
[00:25:24.680 --> 00:25:26.720]  願誰得以治
[00:25:26.720 --> 00:25:29.080]  信心是自己出來的
[00:25:29.080 --> 00:25:31.480]  是自己很想得以治
[00:25:31.480 --> 00:25:33.600]  並非神感動他的
[00:25:33.600 --> 00:25:35.880]  信心不是真信心
[00:25:35.880 --> 00:25:37.560]  神不會成就
[00:25:37.560 --> 00:25:40.040]  因此信心求是在講
[00:25:40.040 --> 00:25:42.360]  有神的話做根基
[00:25:42.360 --> 00:25:44.120]  按着神的心裏祈求
[00:25:44.120 --> 00:25:47.400]  之後求什麼就必得着
[00:25:47.400 --> 00:25:48.920]  很多經文都是這樣
[00:25:48.920 --> 00:25:50.680]  會不會講完四步
[00:25:50.680 --> 00:25:51.840]  因此在讀經的時候
[00:25:51.840 --> 00:25:53.320]  那時候的混亂就是
[00:25:53.320 --> 00:25:54.360]  爲什麼會這樣呢?
[00:25:54.360 --> 00:25:55.960]  明明奉主明求就行了
[00:25:55.960 --> 00:25:59.480]  就因爲沒有講到前面那兩步
[00:25:59.480 --> 00:26:00.640]  沒有講到最後那一步
[00:26:00.640 --> 00:26:03.160]  是讓神得到榮耀
[00:26:03.160 --> 00:26:04.360]  一二三四
[00:26:04.360 --> 00:26:05.840]  緊緊相連
[00:26:05.840 --> 00:26:07.800]  環環相扣
[00:26:07.800 --> 00:26:08.960]  人祈禱
[00:26:08.960 --> 00:26:10.280]  神成就
[00:26:10.280 --> 00:26:13.000]  但先是神起義
[00:26:13.000 --> 00:26:15.640]  我想這時候有幾個問題和大家分享
[00:26:15.640 --> 00:26:17.400]  首先
[00:26:17.400 --> 00:26:19.280]  是否一定要祈禱呢?
[00:26:19.280 --> 00:26:21.320]  用祈禱行不行呢?
[00:26:21.320 --> 00:26:22.880]  我想這時候
[00:26:22.880 --> 00:26:24.760]  起碼裏外的情況
[00:26:24.760 --> 00:26:27.080]  是不用祈禱的
[00:26:27.080 --> 00:26:29.840]  嬰兒剛出生
[00:26:29.840 --> 00:26:30.800]  他不懂祈禱
[00:26:30.800 --> 00:26:33.240]  但需要保護他、保守他
[00:26:33.240 --> 00:26:34.520]  神創天造地
[00:26:34.520 --> 00:26:36.080]  有一個common grace
[00:26:36.080 --> 00:26:37.800]  一個普世的恩典
[00:26:37.800 --> 00:26:40.600]  太陽、月亮、星宿、大自然的祝福
[00:26:40.600 --> 00:26:41.560]  是神的工作
[00:26:41.560 --> 00:26:42.720]  神的保守
[00:26:42.720 --> 00:26:43.760]  人不祈禱
[00:26:43.760 --> 00:26:46.120]  神都會成就
[00:26:46.120 --> 00:26:48.120]  神都會爲人預備
[00:26:48.120 --> 00:26:49.960]  神的恩典在當中
[00:26:49.960 --> 00:26:52.200]  但當你不祈禱的時候會怎樣呢?
[00:26:52.200 --> 00:26:53.280]  不祈禱的時候
[00:26:53.280 --> 00:26:55.000]  事情都會發生
[00:26:55.000 --> 00:26:56.320]  但問題是
[00:26:56.320 --> 00:26:57.960]  發生的事情
[00:26:57.960 --> 00:27:00.200]  是不是神的心意呢?
[00:27:00.200 --> 00:27:01.480]  未必是的
[00:27:01.480 --> 00:27:02.880]  可能是你的心意
[00:27:02.880 --> 00:27:04.360]  可能是撒旦的心意
[00:27:04.360 --> 00:27:06.920]  可能是兩者混合的心意
[00:27:06.920 --> 00:27:08.920]  實際上心意就不能成就
[00:27:08.920 --> 00:27:09.920]  因此
[00:27:09.920 --> 00:27:11.360]  耶穌教的祈禱
[00:27:11.360 --> 00:27:13.640]  我們首先祈禱就是
[00:27:13.640 --> 00:27:15.400]  願神的國度降臨
[00:27:15.400 --> 00:27:18.000]  使祂的使意成就在地上
[00:27:18.000 --> 00:27:19.520]  今天成就了沒有?
[00:27:19.520 --> 00:27:20.720]  一定沒有
[00:27:20.720 --> 00:27:22.720]  因爲很多經家在說
[00:27:22.720 --> 00:27:25.520]  神的國度降臨在我們的心當中
[00:27:25.520 --> 00:27:26.880]  我大膽地說
[00:27:26.880 --> 00:27:29.000]  我們每一個頂智媒體都敢說
[00:27:29.000 --> 00:27:31.160]  神的國度在我們的生命當中
[00:27:31.160 --> 00:27:32.880]  是完全成就的
[00:27:32.880 --> 00:27:34.560]  因此主要的祈禱
[00:27:34.560 --> 00:27:36.360]  就是願神的國度降臨
[00:27:36.360 --> 00:27:38.120]  祂的使意成就在當中
[00:27:38.120 --> 00:27:40.680]  之後神供應、神幫助
[00:27:40.680 --> 00:27:45.520]  神成就就祂得到一切的榮耀
[00:27:45.520 --> 00:27:47.520]  給個例子大家
[00:27:47.520 --> 00:27:49.040]  譬如有個肢體失業
[00:27:49.040 --> 00:27:50.480]  沒有工作怎麼辦?
[00:27:50.480 --> 00:27:51.920]  按照這四部曲的話
[00:27:51.920 --> 00:27:52.920]  首先
[00:27:52.920 --> 00:27:54.520]  神的心意
[00:27:54.520 --> 00:27:55.760]  神的喜意
[00:27:55.760 --> 00:27:57.480]  是讓祂的子民
[00:27:57.480 --> 00:27:58.960]  得到平安喜樂
[00:27:58.960 --> 00:28:00.320]  祂的心意是
[00:28:00.320 --> 00:28:02.600]  讓每一個被祂創造的人
[00:28:02.600 --> 00:28:04.320]  成就到祂的計劃
[00:28:04.320 --> 00:28:05.360]  因此
[00:28:05.360 --> 00:28:07.880]  祂按照神的心意祈求
[00:28:07.880 --> 00:28:09.320]  一定不會錯
[00:28:09.320 --> 00:28:10.520]  人祈禱之後
[00:28:10.520 --> 00:28:12.120]  神怎麼聽呢?
[00:28:12.120 --> 00:28:14.600]  可能祂給他一個新的工作
[00:28:14.600 --> 00:28:16.240]  繼續失業的問題
[00:28:16.240 --> 00:28:17.600]  但同樣可能
[00:28:17.600 --> 00:28:19.560]  我所講的變土
[00:28:19.560 --> 00:28:23.640]  是神感動他心境改變
[00:28:23.640 --> 00:28:24.560]  平安喜樂
[00:28:24.560 --> 00:28:27.000]  等候第二部新的工作
[00:28:27.000 --> 00:28:29.720]  同樣是神的成就
[00:28:29.720 --> 00:28:31.680]  同樣是神的答覆
[00:28:31.680 --> 00:28:35.000]  同樣是神得到榮耀
[00:28:35.000 --> 00:28:38.800]  我上星期和一個同事喫飯
[00:28:38.800 --> 00:28:41.440]  講起我今天講的這個信息
[00:28:41.440 --> 00:28:43.080]  他回到教會
[00:28:43.080 --> 00:28:44.200]  他跟我說
[00:28:44.200 --> 00:28:47.320]  他自己也掙扎這個問題
[00:28:47.320 --> 00:28:49.720]  他太太是教書
[00:28:49.720 --> 00:28:52.320]  但多年前患了癌症
[00:28:52.320 --> 00:28:53.840]  試過犯法
[00:28:53.840 --> 00:28:55.800]  他當時掙扎的是
[00:28:55.800 --> 00:28:58.080]  祈不祈禱神醫治他
[00:28:58.080 --> 00:29:00.800]  因爲祈禱給我們平安
[00:29:00.800 --> 00:29:01.760]  一切如何
[00:29:01.760 --> 00:29:02.640]  醫不醫治神
[00:29:02.640 --> 00:29:04.600]  神你自己搞吧
[00:29:04.600 --> 00:29:06.120]  他在聖經見到
[00:29:06.120 --> 00:29:07.520]  保羅的例子
[00:29:07.520 --> 00:29:10.360]  有一根刺在生命當中
[00:29:10.360 --> 00:29:11.840]  他三次禱告
[00:29:11.840 --> 00:29:14.440]  這次都不離開
[00:29:14.440 --> 00:29:17.040]  他想是不是這樣呢
[00:29:17.040 --> 00:29:18.360]  是不是太太的病
[00:29:18.360 --> 00:29:19.960]  就一根刺這樣
[00:29:19.960 --> 00:29:21.520]  讓他的榮耀
[00:29:21.520 --> 00:29:24.560]  終於在軟弱當中呢
[00:29:24.560 --> 00:29:26.480]  他看回聖經的時候覺得
[00:29:26.480 --> 00:29:28.360]  都不是完全這樣
[00:29:28.360 --> 00:29:30.840]  起碼保羅可以祈三次
[00:29:30.840 --> 00:29:31.600]  祈完之後
[00:29:31.600 --> 00:29:34.600]  神的感動就會改變了
[00:29:34.600 --> 00:29:36.720]  所以祈禱
[00:29:36.720 --> 00:29:38.960]  每位病人禱告
[00:29:38.960 --> 00:29:40.280]  我們未必能夠清楚明白
[00:29:40.280 --> 00:29:41.880]  神的心意
[00:29:41.880 --> 00:29:43.520]  是否要他康復
[00:29:43.520 --> 00:29:44.880]  因爲他不康復
[00:29:44.880 --> 00:29:46.560]  我們未必知道
[00:29:46.560 --> 00:29:48.320]  但我們的責任就是祈禱
[00:29:48.320 --> 00:29:50.160]  讓神可以工作
[00:29:50.160 --> 00:29:52.400]  好像我弟兄和同事那樣說
[00:29:52.400 --> 00:29:55.400]  萬一我不祈禱
[00:29:55.400 --> 00:29:59.040]  那是不是太太醫不好呢
[00:29:59.040 --> 00:30:00.960]  他有這樣的思想的時候
[00:30:00.960 --> 00:30:04.360]  他就繼續爲太太祈禱
[00:30:04.360 --> 00:30:09.280]  爲太太去求神的意志
[00:30:09.280 --> 00:30:10.680]  所以講到這一處
[00:30:10.680 --> 00:30:12.400]  我要講什麼呢
[00:30:12.400 --> 00:30:15.600]  我們講禱告是
[00:30:15.600 --> 00:30:18.480]  神的創世當中的計劃
[00:30:18.480 --> 00:30:21.840]  他一早講了要人管理大地
[00:30:21.840 --> 00:30:25.000]  但人犯罪是失落了權柄
[00:30:25.000 --> 00:30:26.800]  但按照神的應許
[00:30:26.800 --> 00:30:30.080]  他的心意都是讓人去管理大地
[00:30:30.080 --> 00:30:32.560]  因此他定義
[00:30:32.560 --> 00:30:36.880]  將他的行事放在人的禱告當中
[00:30:36.880 --> 00:30:41.240]  我將人的禱告放在行事的程序當中
[00:30:41.240 --> 00:30:43.200]  是神的恩典
[00:30:43.200 --> 00:30:45.560]  他安慰人
[00:30:45.560 --> 00:30:46.880]  我創造你
[00:30:46.880 --> 00:30:49.000]  我想你管理世界
[00:30:49.000 --> 00:30:53.960]  今天我同樣要你參與我的工作
[00:30:53.960 --> 00:30:56.680]  所以人祈禱是莫大的榮耀
[00:30:56.680 --> 00:30:58.440]  人祈禱神聽
[00:30:58.440 --> 00:31:00.680]  是神自己選擇的方法
[00:31:00.680 --> 00:31:03.160]  是讓他的子民參與
[00:31:03.160 --> 00:31:05.160]  好像我們做爸爸的
