
[00:00:00.000 --> 00:00:02.420]  領子妹主來平安
[00:18:09.360 --> 00:18:11.960]  他們記得自己是屬神的人
[00:18:11.960 --> 00:18:14.360]  我們可能說這個過份了一點
[00:18:14.360 --> 00:18:17.280]  今天我們不是評論國禮這件事
[00:18:17.280 --> 00:18:21.840]  但是目的是這樣的
[00:18:21.840 --> 00:18:24.680]  所以到《約書記》五章的時候
[00:18:24.680 --> 00:18:26.000]  就提出一樣東西
[00:18:26.000 --> 00:18:27.040]  他們還沒有打仗
[00:18:27.040 --> 00:18:29.400]  就是要他們先受國禮
[00:18:29.400 --> 00:18:31.360]  在五章二至七節說
[00:18:31.360 --> 00:18:33.320]  那時耶和華對約書亞說
[00:18:33.320 --> 00:18:35.480]  你要做火石刀
[00:18:35.480 --> 00:18:38.400]  第二次為以色列人行國禮
[00:18:38.400 --> 00:18:40.120]  為什麼第二次呢
[00:18:40.120 --> 00:18:41.560]  他有解釋的
[00:18:41.560 --> 00:18:45.320]  因為從埃及出來的眾百姓
[00:18:45.320 --> 00:18:47.040]  所有能打仗的藍丁
[00:18:47.040 --> 00:18:49.560]  出了埃及之後都死在曠野路上
[00:18:49.560 --> 00:18:51.440]  大家知道四十年的時候
[00:18:51.440 --> 00:18:54.120]  出埃及的那群成年的藍丁
[00:18:54.120 --> 00:18:55.480]  受了國禮的那群
[00:18:55.480 --> 00:18:56.720]  是沒有進入迦南地
[00:18:56.720 --> 00:18:59.800]  這是上帝的懲罰
[00:18:59.800 --> 00:19:01.880]  那些從埃及出來的眾百姓
[00:19:01.880 --> 00:19:03.120]  都受過國禮的那群人
[00:19:03.120 --> 00:19:06.200]  但是他們死了在曠野那裡
[00:19:06.200 --> 00:19:08.640]  但是那些出了埃及之後
[00:19:08.640 --> 00:19:11.120]  成年的藍丁
[00:19:11.120 --> 00:19:13.280]  他們現在進入迦南地了
[00:19:13.280 --> 00:19:17.040]  他們從來沒有受過國禮
[00:19:17.040 --> 00:19:18.800]  所以他們先來一個國禮
[00:19:18.800 --> 00:19:20.280]  這就是為什麼要受國禮
[00:19:20.280 --> 00:19:22.800]  國禮是一個立約的記號
[00:19:22.800 --> 00:19:24.480]  最初在《創世紀》第17章
[00:19:24.480 --> 00:19:28.800]  是上帝和阿伯拉罕立約
[00:19:28.800 --> 00:19:31.880]  說要他和他的後裔
[00:19:31.880 --> 00:19:33.120]  一個記號
[00:19:33.120 --> 00:19:34.280]  讓人看到
[00:19:34.280 --> 00:19:35.600]  讓人知道
[00:19:35.600 --> 00:19:37.840]  提醒他們自己
[00:19:37.840 --> 00:19:39.920]  他和上帝的獨特的關係
[00:19:39.920 --> 00:19:41.000]  提醒他們自己
[00:19:41.000 --> 00:19:44.720]  他是上帝的子民
[00:19:44.720 --> 00:19:48.440]  是上帝所揀選的
[00:19:48.440 --> 00:19:52.760]  所以國禮就是一個分別出來的身份
[00:19:52.760 --> 00:19:53.520]  你明白嗎
[00:19:53.520 --> 00:19:55.440]  就是分別出來的身份
[00:19:55.440 --> 00:19:58.600]  是提醒了自己
[00:19:58.600 --> 00:20:00.600]  我不屬於這個世界的
[00:20:00.600 --> 00:20:04.400]  我屬於上帝的
[00:20:04.400 --> 00:20:06.120]  但是有一個問題就是
[00:20:06.120 --> 00:20:09.440]  這是一個外表記號
[00:20:09.440 --> 00:20:12.080]  不是一個內心的記號
[00:20:12.080 --> 00:20:13.240]  單靠外表是沒有用的
[00:20:13.240 --> 00:20:15.680]  我們知道
[00:20:15.680 --> 00:20:18.480]  你不是掛個十字架在胸口掛得越來越大
[00:20:18.480 --> 00:20:19.920]  你就是屬靈的
[00:20:19.920 --> 00:20:21.840]  肯定不是
[00:20:21.840 --> 00:20:23.960]  這是一個鑽石十字架
[00:20:23.960 --> 00:20:25.120]  代表你有錢一點
[00:20:25.120 --> 00:20:26.000]  不代表你屬靈一點
[00:20:26.000 --> 00:20:27.560]  是不是
[00:20:27.560 --> 00:20:29.560]  不是的
[00:20:29.560 --> 00:20:30.840]  所以羅馬書
[00:20:30.840 --> 00:20:33.240]  保羅針對這些法利塞人
[00:20:33.240 --> 00:20:34.160]  這些文士
[00:20:34.160 --> 00:20:35.640]  這些自以為是
[00:20:35.640 --> 00:20:38.320]  那些守舊派的猶太人就說
[00:20:38.320 --> 00:20:39.720]  外表是猶太人
[00:20:39.720 --> 00:20:41.160]  不一定是猶太人
[00:20:41.160 --> 00:20:42.320]  你不要以為守一國禮
[00:20:42.320 --> 00:20:44.200]  你就是真正的猶太人
[00:20:44.200 --> 00:20:45.080]  在屬靈上
[00:20:45.080 --> 00:20:47.680]  你不一定是屬神的人
[00:20:47.680 --> 00:20:49.560]  雖然你是血統上
[00:20:49.560 --> 00:20:51.400]  你是阿伯拉罕的子孫
[00:20:51.400 --> 00:20:52.640]  雖然在禮儀上
[00:20:52.640 --> 00:20:54.440]  你是已經受了國禮
[00:20:54.440 --> 00:20:57.280]  但你不一定是真正屬上帝的人
[00:20:57.280 --> 00:20:59.360]  在心靈上你不是
[00:20:59.360 --> 00:21:01.960]  外表肉身的國禮不是真國禮
[00:21:01.960 --> 00:21:03.880]  唯有內心作猶太人的
[00:21:03.880 --> 00:21:05.560]  才是真正的猶太人
[00:21:05.560 --> 00:21:07.920]  所以今天我們屬神的人
[00:21:07.920 --> 00:21:09.840]  我們其實是真正的猶太人
[00:21:09.840 --> 00:21:11.880]  是真正的阿伯拉罕的子孫
[00:21:11.880 --> 00:21:16.080]  聖經說得很清楚給我們聽
[00:21:16.080 --> 00:21:18.400]  真國禮是從心裡的
[00:21:18.400 --> 00:21:21.880]  不在乎聖靈 不在乎移民
[00:21:21.880 --> 00:21:23.520]  不是在乎儀式
[00:21:23.520 --> 00:21:27.560]  而是在乎聖靈
[00:21:27.560 --> 00:21:29.960]  稱讚也不是從人而來
[00:21:29.960 --> 00:21:32.000]  而是從上帝而來
[00:21:32.000 --> 00:21:34.560]  今天我們不是要人的稱讚
[00:21:34.560 --> 00:21:36.200]  他多屬靈
[00:21:36.200 --> 00:21:38.520]  他多準時回教會
[00:21:38.520 --> 00:21:40.160]  他有多少奉獻
[00:21:40.160 --> 00:21:41.760]  他參加了多少小組
[00:21:41.760 --> 00:21:43.040]  他探了多少房
[00:21:43.040 --> 00:21:45.360]  我們不是要受人的稱讚
[00:21:45.360 --> 00:21:46.720]  而是屬上帝的稱讚
[00:21:46.720 --> 00:21:48.040]  不是靠外表
[00:21:48.040 --> 00:21:49.480]  而是靠內心
[00:21:49.480 --> 00:21:52.080]  這就是真正的國禮
[00:21:52.080 --> 00:21:54.760]  這就是真正的分別為性
[00:21:54.760 --> 00:21:57.680]  就是在內心裡所做的言語行為
[00:21:57.680 --> 00:21:59.960]  所想的事都是以神為先
[00:21:59.960 --> 00:22:03.520]  是從這個世界脫離出來的
[00:22:03.520 --> 00:22:08.000]  這才是最重要的
[00:22:08.000 --> 00:22:10.480]  分別為性是從上帝而來的
[00:22:10.480 --> 00:22:11.960]  從耶穌而來的
[00:22:11.960 --> 00:22:13.600]  很清楚的教導
[00:22:13.600 --> 00:22:16.240]  彼得前書一章十五至十六字
[00:22:16.240 --> 00:22:17.680]  他很清楚告訴我們
[00:22:17.680 --> 00:22:20.880]  那至要你們既是聖潔
[00:22:20.880 --> 00:22:24.000]  你們在一切所行的事上也要聖潔
[00:22:24.000 --> 00:22:25.320]  因為經上記著
[00:22:25.320 --> 00:22:26.720]  你們要成為聖
[00:22:26.720 --> 00:22:28.280]  因為我是神聖
[00:22:28.280 --> 00:22:32.560]  聖潔和聖聖和神聖混在一起
[00:22:32.560 --> 00:22:34.360]  其實說同一樣東西
[00:22:34.360 --> 00:22:37.080]  就是分別為性
[00:22:37.080 --> 00:22:38.560]  所以我們說聖潔
[00:22:38.560 --> 00:22:40.440]  其實不是說你無罪
[00:22:40.440 --> 00:22:41.240]  不可能
[00:22:41.240 --> 00:22:43.520]  所謂聖潔就是分別為性
[00:22:43.520 --> 00:22:45.400]  我是要告訴別人
[00:22:45.400 --> 00:22:47.720]  做些事是要告訴別人
[00:22:47.720 --> 00:22:48.880]  或者讓別人看到
[00:22:48.880 --> 00:22:51.560]  我們是屬神的人
[00:22:51.560 --> 00:22:53.080]  這叫聖潔
[00:22:53.080 --> 00:22:55.080]  為什麼?
[00:22:55.080 --> 00:22:56.680]  這是彼得說
[00:22:56.680 --> 00:22:58.320]  那至要你們的
[00:22:58.320 --> 00:22:59.320]  即是耶穌基督
[00:22:59.320 --> 00:23:01.680]  至要我們的是聖潔
[00:23:01.680 --> 00:23:05.640]  所以我們都要聖潔
[00:23:05.640 --> 00:23:07.480]  經上說你們要成為聖
[00:23:07.480 --> 00:23:08.640]  因為我是神聖
[00:23:08.640 --> 00:23:10.160]  上帝是神聖的
[00:23:10.160 --> 00:23:11.520]  上帝是聖的
[00:23:11.520 --> 00:23:14.320]  我們都要在眾人面前
[00:23:14.320 --> 00:23:16.960]  我們是要聖
[00:23:16.960 --> 00:23:19.720]  約翰福音十七章
[00:23:19.720 --> 00:23:21.960]  耶穌說得很清楚
[00:23:21.960 --> 00:23:24.400]  我以把者道賜給他們
[00:23:24.400 --> 00:23:26.920]  這是耶穌的禱告
[00:23:26.920 --> 00:23:32.000]  約翰福音十七章是耶穌很偉大的祈禱
[00:23:32.000 --> 00:23:35.200]  大家不妨回去再看多幾次
[00:23:35.200 --> 00:23:36.680]  祂和上帝說這句話
[00:23:36.680 --> 00:23:39.240]  我以把你的道賜給他們
[00:23:39.240 --> 00:23:40.320]  你是上帝
[00:23:40.320 --> 00:23:43.000]  他們是信主的人
[00:23:43.000 --> 00:23:45.440]  我以把你的道賜給他們
[00:23:45.440 --> 00:23:46.960]  世界恨他們
[00:23:46.960 --> 00:23:50.640]  這個世界是不喜歡基督徒的
[00:23:50.640 --> 00:23:51.320]  當然了
[00:23:51.320 --> 00:23:52.200]  我們是奧秩
[00:23:52.200 --> 00:23:53.720]  我們是怪
[00:23:53.720 --> 00:23:56.600]  我們是被人嘲笑的
[00:23:56.600 --> 00:23:58.720]  星期天這麼多事情不要做
[00:23:58.720 --> 00:24:01.440]  為什麼要坐在這裡乖乖聽道
[00:24:01.440 --> 00:24:05.640]  人們不信主的人會覺得很奇怪
[00:24:05.640 --> 00:24:11.200]  我們在教會浪費很多時間和錢做什麼
[00:24:11.200 --> 00:24:13.600]  不明白
[00:24:13.600 --> 00:24:15.400]  世界恨我們
[00:24:15.400 --> 00:24:17.600]  因為他們不屬於世界
[00:24:17.600 --> 00:24:19.760]  因為基督徒不屬於這個世界
[00:24:19.760 --> 00:24:21.640]  正如我不屬於世界一樣
[00:24:21.640 --> 00:24:24.080]  耶穌也不屬於這個世界
[00:24:24.080 --> 00:24:26.520]  接著耶穌說這句話提醒了我們
[00:24:26.520 --> 00:24:29.240]  我不求你把他們從世上接走
[00:24:29.240 --> 00:24:30.880]  只求你保存他們
[00:24:30.880 --> 00:24:33.760]  使他們脫離那惡者
[00:24:33.760 --> 00:24:34.880]  為什麼我們信了主
[00:24:34.880 --> 00:24:36.200]  我們仍然在這個世界
[00:24:36.200 --> 00:24:38.000]  這個就是重點
[00:24:38.000 --> 00:24:39.480]  聽過有些人曾經說過
[00:24:39.480 --> 00:24:41.400]  最好就是我信了耶穌之後
[00:24:41.400 --> 00:24:45.200]  立刻上天堂
[00:24:45.200 --> 00:24:47.000]  想起來也不錯
[00:24:47.000 --> 00:24:50.480]  一生在這裡沒有什麼束縛
[00:24:50.480 --> 00:24:52.040]  沒有做基督徒的束縛
[00:24:52.040 --> 00:24:53.120]  做什麼都可以
[00:24:53.120 --> 00:24:55.920]  臨死的時候我信耶穌
[00:24:55.920 --> 00:24:59.440]  接著天堂打開等我去
[00:24:59.440 --> 00:25:01.000]  最大的問題是什麼
[00:25:01.000 --> 00:25:02.120]  你不知道什麼時候死
[00:25:02.120 --> 00:25:04.000]  這就是最大的問題
[00:25:04.000 --> 00:25:07.760]  也是這樣的想法是不對的
[00:25:07.760 --> 00:25:10.520]  所以耶穌說我不求你
[00:25:10.520 --> 00:25:12.040]  我跟上帝說
[00:25:12.040 --> 00:25:15.720]  我不求你把他們從世界接走
[00:25:15.720 --> 00:25:17.520]  只求你保存他們
[00:25:17.520 --> 00:25:19.400]  使他們脫離那惡者
[00:25:19.400 --> 00:25:22.240]  所以保羅所說的末世
[00:25:22.240 --> 00:25:24.360]  未到末日這段時間
[00:25:24.360 --> 00:25:26.040]  我們的掙扎
[00:25:26.040 --> 00:25:28.480]  耶穌說你不會立刻走
[00:25:28.480 --> 00:25:29.720]  但是在這個世界上
[00:25:29.720 --> 00:25:30.560]  你是有掙扎
[00:25:30.560 --> 00:25:31.840]  你是有打仗
[00:25:31.840 --> 00:25:34.120]  但是有上帝去保守我們
[00:25:34.120 --> 00:25:35.920]  要我們脫離那惡者
[00:25:35.920 --> 00:25:39.040]  這就是魔鬼
[00:25:39.040 --> 00:25:41.720]  所以說求你用真理使他們成聖
[00:25:41.720 --> 00:25:43.240]  你的道就是真理
[00:25:43.240 --> 00:25:45.120]  你怎樣猜我到世界上
[00:25:45.120 --> 00:25:48.720]  我又怎樣猜他們到這個世界上
[00:25:48.720 --> 00:25:51.320]  我為他們的緣故使自己分別為聖
[00:25:51.320 --> 00:25:53.520]  為要使他們也因為真理成聖
[00:25:53.520 --> 00:25:56.520]  耶穌分別為聖
[00:25:56.520 --> 00:25:57.480]  來到這個世界
[00:25:57.480 --> 00:26:01.840]  我們也都是要去分別為聖
[00:26:01.840 --> 00:26:04.480]  就是要我們從罪
[00:26:04.480 --> 00:26:07.680]  從這個世界魔鬼管轄幽暗的世界
[00:26:07.680 --> 00:26:09.880]  分別出來
[00:26:09.880 --> 00:26:11.480]  是難的
[00:26:11.480 --> 00:26:12.920]  但是有上帝的同在
[00:26:12.920 --> 00:26:14.280]  上帝保護我們
[00:26:14.280 --> 00:26:20.160]  這是耶穌十七章的禱告
[00:26:20.160 --> 00:26:22.400]  所以我們所謂分別為聖
[00:26:22.400 --> 00:26:25.640]  剛才說過不是說要做到最好
[00:26:25.640 --> 00:26:27.480]  就算
[00:26:27.480 --> 00:26:29.160]  不是靠外表
[00:26:29.160 --> 00:26:30.840]  是心靈的轉向
[00:26:30.840 --> 00:26:33.680]  是歸回上帝
[00:26:33.680 --> 00:26:36.800]  歸回屬神的群體
[00:26:36.800 --> 00:26:37.960]  這個才重要
[00:26:37.960 --> 00:26:40.760]  問題是怎樣去做
[00:26:40.760 --> 00:26:44.800]  回到剛才提摩泰侯書二章
[00:26:44.800 --> 00:26:48.160]  二十一至二十六字
[00:26:48.160 --> 00:26:50.360]  很多時候我們看這段聖經
[00:26:50.360 --> 00:26:53.800]  就看到一些我們要追求的東西
[00:26:53.800 --> 00:26:56.240]  就是我們要追求
[00:26:56.240 --> 00:26:57.440]  第二章那裡
[00:26:57.440 --> 00:27:01.800]  公義信實忍哀和平
[00:27:01.800 --> 00:27:05.080]  接著再看下去就是要溫和待人
[00:27:05.080 --> 00:27:06.000]  善於教導
[00:27:06.000 --> 00:27:08.200]  恆心忍耐
[00:27:08.200 --> 00:27:09.560]  這些是熟口熟面的
[00:27:09.560 --> 00:27:12.280]  基督徒要做的事
[00:27:12.280 --> 00:27:13.360]  為何這麼熟口熟面呢
[00:27:13.360 --> 00:27:14.080]  大家清楚了
[00:27:14.080 --> 00:27:15.840]  就是加泰書的屬靈果子
[00:27:15.840 --> 00:27:17.800]  忍耐喜樂和平忍耐
[00:27:17.800 --> 00:27:19.480]  恩賜良善信實溫柔節制
[00:27:19.480 --> 00:27:20.720]  差不多在這裡
[00:27:20.720 --> 00:27:23.720]  我們看到這些
[00:27:23.720 --> 00:27:27.440]  但是當你去想結屬靈果子之前
[00:27:27.440 --> 00:27:28.800]  你有一個前設
[00:27:28.800 --> 00:27:30.120]  他也有一個前設
[00:27:30.120 --> 00:27:32.040]  就是你有些東西要脫離的
[00:27:32.040 --> 00:27:34.080]  有些舊的東西你要扔走的
[00:27:34.080 --> 00:27:36.640]  要拿走的
[00:27:36.640 --> 00:27:38.120]  否則你做不到的
[00:27:38.120 --> 00:27:39.600]  不是說我要和平就和平
[00:27:39.600 --> 00:27:40.440]  我忍耐就忍耐
[00:27:40.440 --> 00:27:41.640]  這些口講的
[00:27:41.640 --> 00:27:42.880]  你的心裡面不是這樣做的
[00:27:42.880 --> 00:27:44.200]  因為你仍然
[00:27:44.200 --> 00:27:45.280]  你沒有分別為性
[00:27:45.280 --> 00:27:49.440]  你仍然在舊的世界那裡住
[00:27:49.440 --> 00:27:51.080]  所以我們今天看的重點
[00:27:51.080 --> 00:27:52.800]  我們回到剛才的第一題
[00:27:52.800 --> 00:27:54.080]  就是忍若至竭
[00:27:54.080 --> 00:27:55.320]  首先要什麼
[00:27:55.320 --> 00:27:56.240]  有幾個字
[00:27:56.240 --> 00:27:58.400]  重點就是脫離
[00:27:58.400 --> 00:28:00.520]  悲戰的事
[00:28:00.520 --> 00:28:03.800]  逃避年輕人的私慾
[00:28:03.800 --> 00:28:04.640]  接著看下去就是
[00:28:04.640 --> 00:28:07.760]  棄絕愚絕無知的辯論
[00:28:07.760 --> 00:28:08.560]  脫離
[00:28:08.560 --> 00:28:09.320]  逃避
[00:28:09.320 --> 00:28:10.280]  棄絕
[00:28:10.280 --> 00:28:13.000]  有些東西我們要放棄的
[00:28:13.000 --> 00:28:15.400]  有些東西我們要拿走的
[00:28:15.400 --> 00:28:19.240]  我們才能夠做到這些東西
[00:28:19.240 --> 00:28:20.240]  大家明白了嗎
[00:28:20.240 --> 00:28:22.960]  其實不是這麼簡單
[00:28:22.960 --> 00:28:24.440]  就是說做就做
[00:28:24.440 --> 00:28:26.320]  如果有些東西你不放下的話
[00:28:26.320 --> 00:28:28.480]  你是不可以拿回來的
[00:28:28.480 --> 00:28:30.480]  你的手拿的東西很滿
[00:28:30.480 --> 00:28:32.840]  你哪有手再拿多一些東西呢
[00:28:32.840 --> 00:28:34.440]  你將不好的東西
[00:28:34.440 --> 00:28:35.720]  悲戰的東西
[00:28:35.720 --> 00:28:37.120]  個人的私慾
[00:28:37.120 --> 00:28:38.880]  愚絕無知的辯論
[00:28:38.880 --> 00:28:42.400]  全部放下
[00:28:42.400 --> 00:28:44.800]  每次看這個愚絕無知的辯論
[00:28:44.800 --> 00:28:45.840]  這件事
[00:28:45.840 --> 00:28:47.280]  其實它是
[00:28:47.280 --> 00:28:48.680]  保羅那個時代
[00:28:48.680 --> 00:28:50.120]  是在說希臘人
[00:28:50.120 --> 00:28:53.080]  那些自以為很聰明的讀書人
[00:28:53.080 --> 00:28:56.040]  說很多哲學來迷惑人
[00:28:56.040 --> 00:28:59.080]  那些是愚絕無知的辯論
[00:28:59.080 --> 00:29:00.920]  但同樣今天在我們21世紀
[00:29:00.920 --> 00:29:04.240]  就是我們網上有很多很多的
[00:29:04.240 --> 00:29:05.120]  傳言
[00:29:05.120 --> 00:29:06.120]  很多的辯論
[00:29:06.120 --> 00:29:07.600]  很多的偽論
[00:29:07.600 --> 00:29:09.520]  很多KOL說的東西
[00:29:09.520 --> 00:29:12.120]  有很多是愚絕無知的
[00:29:12.120 --> 00:29:14.120]  是會影響了我們
[00:29:14.120 --> 00:29:15.800]  所以說我們要脫離
[00:29:15.800 --> 00:29:16.920]  要逃避
[00:29:16.920 --> 00:29:19.080]  要棄絕
[00:29:19.080 --> 00:29:20.760]  這些東西
[00:29:20.760 --> 00:29:23.400]  這個才是最重要
[00:29:23.400 --> 00:29:25.320]  一定要放下這些東西
[00:29:25.320 --> 00:29:30.320]  你說我兩邊都拿一點點行不行呢?
[00:29:30.320 --> 00:29:31.960]  兩邊都拿一點點好處
[00:29:31.960 --> 00:29:32.680]  那就最好了
[00:29:32.680 --> 00:29:33.560]  兩全其美
[00:29:33.560 --> 00:29:34.520]  有沒有灰色地帶
[00:29:34.520 --> 00:29:35.480]  我又可以這樣
[00:29:35.480 --> 00:29:39.080]  聖經告訴你是不可以的
[00:29:39.080 --> 00:29:42.200]  約翰一書二章十七節
[00:29:42.200 --> 00:29:43.000]  約翰說
[00:29:43.000 --> 00:29:45.640]  不要愛世界和世上的東西
[00:29:45.640 --> 00:29:46.960]  若有人愛世界
[00:29:46.960 --> 00:29:48.720]  愛父的心不在他裡面
[00:29:48.720 --> 00:29:49.600]  他分得很清楚
[00:29:49.600 --> 00:29:50.440]  你愛世界
[00:29:50.440 --> 00:29:52.800]  你就一定不會愛上帝
[00:29:52.800 --> 00:29:55.400]  你愛上帝就不應該去愛世界
[00:29:55.400 --> 00:29:58.240]  不可以兩樣
[00:29:58.240 --> 00:30:00.280]  接著就是我經常說的那幾句
[00:30:00.280 --> 00:30:01.440]  好比肉體的情慾
[00:30:01.440 --> 00:30:02.040]  眼目的情慾
[00:30:02.040 --> 00:30:02.760]  今生驕傲
[00:30:02.760 --> 00:30:03.800]  不是從父而來
[00:30:03.800 --> 00:30:04.840]  而是從世界而來
[00:30:04.840 --> 00:30:06.440]  是從那惡者而來的
[00:30:06.440 --> 00:30:07.440]  眼目的情慾
[00:30:07.440 --> 00:30:08.240]  今生的驕傲
[00:30:08.240 --> 00:30:09.280]  肉體的情慾
[00:30:09.280 --> 00:30:10.720]  我們不可以抱著這些
[00:30:10.720 --> 00:30:13.920]  又想抱著上帝
[00:30:13.920 --> 00:30:15.560]  這個是不容許的
[00:30:15.560 --> 00:30:16.920]  在數學上我經常說
[00:30:16.920 --> 00:30:18.400]  Mutually exclusive
[00:30:18.400 --> 00:30:19.560]  你是這個是這個
[00:30:19.560 --> 00:30:21.120]  兩個不會重疊的
[00:30:21.120 --> 00:30:23.880]  不會有些地方我兩邊都可以拿到好處的
[00:30:23.880 --> 00:30:25.720]  是沒有的
[00:30:25.720 --> 00:30:28.600]  《馬太福音》說到財富的時候
[00:30:28.600 --> 00:30:30.400]  耶穌基督六章二十四節說
[00:30:30.400 --> 00:30:33.200]  一個人不能服侍兩個主
[00:30:33.200 --> 00:30:37.320]  看到嗎?
[00:30:37.320 --> 00:30:39.400]  他不是恨者的愛那個
[00:30:39.400 --> 00:30:41.320]  就是重者的輕那個
[00:30:41.320 --> 00:30:43.880]  你們不能服侍上帝
[00:30:43.880 --> 00:30:45.680]  又服侍財富
[00:30:45.680 --> 00:30:47.640]  馬門、財富、money
[00:30:47.640 --> 00:30:50.200]  不可以兩樣都服侍
[00:30:50.200 --> 00:30:51.760]  很清楚教導我們
[00:30:51.760 --> 00:30:55.400]  要放下那些東西
[00:30:55.400 --> 00:30:58.640]  才是分別為勝的開始
[00:30:58.640 --> 00:31:01.040]  不是說你做了多少事
[00:31:01.040 --> 00:31:02.720]  或者你是一個多好的人
[00:31:02.720 --> 00:31:05.320]  你教了多少的師傅
[00:31:05.320 --> 00:31:06.720]  不足夠
[00:31:06.720 --> 00:31:08.760]  他們打仗要打贏的話
[00:31:08.760 --> 00:31:12.080]  前提就是要分別為勝
[00:31:12.080 --> 00:31:15.360]  說回《屬靈果子》加泰書五章十六節那裡
[00:31:15.360 --> 00:31:20.960]  五章二十一節之後是說《屬靈果子》
[00:31:20.960 --> 00:31:22.800]  但是之前十六節二十一節
[00:31:22.800 --> 00:31:26.680]  很多時候我們沒有看到
[00:31:26.680 --> 00:31:31.200]  《屬靈果子》大家都引用喜樂和平的識念
[00:31:31.200 --> 00:31:34.840]  但原來之前保羅說
[00:31:34.840 --> 00:31:36.280]  五章十六節那裡說
[00:31:36.280 --> 00:31:38.120]  你要順著聖靈而行
[00:31:38.120 --> 00:31:40.680]  不可以滿足肉體的情慾
[00:31:40.680 --> 00:31:42.040]  然後他有一大堆東西
[00:31:42.040 --> 00:31:43.640]  什麼叫肉體的情慾
[00:31:43.640 --> 00:31:46.200]  淫亂污衛放蕩拜偶像行邪術
[00:31:46.200 --> 00:31:49.560]  仇恨紛爭忌恨憤怒自私分派
[00:31:49.560 --> 00:31:52.680]  結黨疾渡醉酒放熱
[00:31:52.680 --> 00:31:53.800]  很多啊
[00:31:53.800 --> 00:31:55.800]  有沒有人能念完這幾個
[00:31:55.800 --> 00:31:58.200]  因為我們很少看這些
[00:31:58.200 --> 00:31:59.760]  保羅是先說這些
[00:31:59.760 --> 00:32:01.040]  這些你要放開
[00:32:01.040 --> 00:32:02.200]  不要做
[00:32:02.200 --> 00:32:08.560]  你才可以結《屬靈果子》
[00:32:08.560 --> 00:32:11.880]  所以今天我們來到這個時刻
[00:32:11.880 --> 00:32:14.840]  我們就要問一下我們自己
[00:32:14.840 --> 00:32:20.160]  在一個新的季節
[00:32:20.160 --> 00:32:21.360]  接下來我們有唐慶
[00:32:21.360 --> 00:32:24.000]  我們有回教大會
[00:32:24.000 --> 00:32:25.160]  執事會換屆
[00:32:25.160 --> 00:32:26.400]  或者我們可能
[00:32:26.400 --> 00:32:27.960]  你說我不是執事不關事
[00:32:27.960 --> 00:32:29.680]  但執事會換屆可能有新的人出
[00:32:29.680 --> 00:32:32.000]  可能有不同的部門設立
[00:32:32.000 --> 00:32:34.120]  有新的意象新的方向
[00:32:34.120 --> 00:32:38.160]  我們現在這幾個月都慢慢慢慢逐步浮現出來
[00:32:38.160 --> 00:32:43.960]  感謝上帝給我們過去幾個月新的傳到來到
[00:32:43.960 --> 00:32:46.920]  是我們需要再去提醒自己
[00:32:46.920 --> 00:32:50.560]  我們願不願意一起走過這個約旦河
[00:32:50.560 --> 00:32:52.000]  過了這個約旦河之後
[00:32:52.000 --> 00:32:55.760]  我們願不願意和上帝一起去爭戰
[00:32:55.760 --> 00:33:00.840]  爭戰之前我們願不願意去分別為勝
[00:33:00.840 --> 00:33:02.880]  這個很重要
[00:33:02.880 --> 00:33:04.920]  分別為勝我們首先從什麼來呢
[00:33:04.920 --> 00:33:09.480]  首先是要放下自己的罪
[00:33:09.480 --> 00:33:13.280]  放下自己個人的自我為中心
[00:33:13.280 --> 00:33:15.560]  我們以耶穌基督的心為心
[00:33:15.560 --> 00:33:18.920]  哥倫多後書七章一節說
[00:33:18.920 --> 00:33:21.880]  所以親愛的既然我們有這樣的應許
[00:33:21.880 --> 00:33:23.400]  就當潔淨自己
[00:33:23.400 --> 00:33:25.800]  除去身體和靈魂一切的污穢
[00:33:25.800 --> 00:33:29.320]  就是所謂的要放下不好的東西
[00:33:29.320 --> 00:33:31.920]  放下那些會扭壞的東西
[00:33:31.920 --> 00:33:34.920]  放下那些卑賤的東西
[00:33:34.920 --> 00:33:37.960]  放下個人的私慾
[00:33:37.960 --> 00:33:40.840]  首先要做
[00:33:40.840 --> 00:33:42.600]  做了之後
[00:33:42.600 --> 00:33:46.120]  接著就要去更新自己
[00:33:46.120 --> 00:33:48.640]  更新自己
[00:33:48.640 --> 00:33:50.160]  羅馬書十二章說
[00:33:50.160 --> 00:33:51.400]  不要效法這個世界
[00:33:51.400 --> 00:33:53.800]  只要心意更新而變化
[00:33:53.800 --> 00:33:55.120]  很多時候我們更新
[00:33:55.120 --> 00:33:57.120]  經常說
[00:33:57.120 --> 00:33:58.680]  你不將舊的放下
[00:33:58.680 --> 00:34:00.080]  你不分別為勝
[00:34:00.080 --> 00:34:03.080]  你不要將自己抽離這個世代
[00:34:03.080 --> 00:34:06.840]  你是不會更新的
[00:34:06.840 --> 00:34:09.920]  更新不是說穿著新的衣服
[00:34:09.920 --> 00:34:13.400]  更新不是說
[00:34:13.400 --> 00:34:16.080]  我教一個新的方向去侍奉
[00:34:16.080 --> 00:34:17.000]  不是這樣的
[00:34:17.000 --> 00:34:18.480]  不是這麼簡單的
[00:34:18.480 --> 00:34:20.680]  是內心那裡更新
[00:34:20.680 --> 00:34:21.880]  不要效法這個世界
[00:34:21.880 --> 00:34:24.360]  心意更新而變化
[00:34:24.360 --> 00:34:25.600]  能夠做到這兩樣東西
