
[00:00:00.000 --> 00:00:05.000]  做這個曲的作者,編那個詩歌的
[00:19:36.000 --> 00:19:38.000]  那個場面他們獻祭
[00:19:38.000 --> 00:19:40.000]  他們在那裏
[00:19:40.000 --> 00:19:43.000]  在那裏唱詩感謝上帝
[00:19:43.000 --> 00:19:46.000]  沒有那個temple
[00:19:46.000 --> 00:19:51.000]  就是在那裏感謝上帝
[00:19:51.000 --> 00:19:54.000]  我有一次去到韓國南韓
[00:19:54.000 --> 00:19:56.000]  我去到一個的聚會
[00:19:56.000 --> 00:19:58.000]  令我非常驚訝
[00:19:58.000 --> 00:20:02.000]  竟然唱詩禱告是那麼熱烈的
[00:20:02.000 --> 00:20:03.000]  是韓國人
[00:20:03.000 --> 00:20:05.000]  我80年去到那邊
[00:20:05.000 --> 00:20:07.000]  叫Expo 80
[00:20:07.000 --> 00:20:09.000]  這是全世界的福音大會
[00:20:09.000 --> 00:20:10.000]  在那裏
[00:20:10.000 --> 00:20:11.000]  他們唱詩讚美
[00:20:11.000 --> 00:20:14.000]  你知道那個聚會有多少人嗎
[00:20:14.000 --> 00:20:16.000]  是十萬人
[00:20:16.000 --> 00:20:18.000]  是五十萬人
[00:20:18.000 --> 00:20:22.000]  那個趙永濟的教會已經有五十萬人
[00:20:22.000 --> 00:20:24.000]  那個不是五十萬人
[00:20:24.000 --> 00:20:26.000]  在Yoyido Island那邊
[00:20:26.000 --> 00:20:29.000]  有二百萬人在一個晚上的聚會
[00:20:29.000 --> 00:20:31.000]  二百萬
[00:20:31.000 --> 00:20:33.000]  我在hotel上面的時候聽他們禱告
[00:20:33.000 --> 00:20:35.000]  他們迫切禱告
[00:20:35.000 --> 00:20:36.000]  迫切爲國家禱告
[00:20:36.000 --> 00:20:39.000]  他們爲了兩個地方迫切禱告
[00:20:39.000 --> 00:20:41.000]  第一他們爲了北韓禱告
[00:20:41.000 --> 00:20:44.000]  第二他們爲了中國大陸禱告
[00:20:44.000 --> 00:20:46.000]  韓國的基督徒
[00:20:46.000 --> 00:20:50.000]  爲了他們自己的國家的統一禱告
[00:20:50.000 --> 00:20:53.000]  也爲了中國大陸能夠信主禱告
[00:20:53.000 --> 00:20:54.000]  而且他們派出
[00:20:54.000 --> 00:20:55.000]  在那個聚會里面
[00:20:55.000 --> 00:20:58.000]  他們派出十萬個的年輕人
[00:20:58.000 --> 00:20:59.000]  願意奉獻
[00:20:59.000 --> 00:21:01.000]  做宣教士
[00:21:01.000 --> 00:21:03.000]  到全世界做宣教士
[00:21:03.000 --> 00:21:04.000]  哇
[00:21:04.000 --> 00:21:06.000]  我看到那個景況的時候
[00:21:06.000 --> 00:21:07.000]  我說不得了
[00:21:07.000 --> 00:21:08.000]  不得了
[00:21:08.000 --> 00:21:09.000]  現在我們中國
[00:21:09.000 --> 00:21:11.000]  最近在濟江省
[00:21:11.000 --> 00:21:14.000]  還是要撤掉教會的實習假
[00:21:14.000 --> 00:21:16.000]  凡是有教會的實習假
[00:21:16.000 --> 00:21:18.000]  在濟江省
[00:21:18.000 --> 00:21:20.000]  你看視頻就有了
[00:21:20.000 --> 00:21:22.000]  就是都撤掉
[00:21:22.000 --> 00:21:24.000]  都是有四百多間的教會
[00:21:24.000 --> 00:21:26.000]  已經被撤掉
[00:21:26.000 --> 00:21:28.000]  你們知道這個新聞嗎
[00:21:28.000 --> 00:21:29.000]  而且他們試試看
[00:21:29.000 --> 00:21:30.000]  那個反應怎麼樣
[00:21:30.000 --> 00:21:32.000]  他們會繼續做
[00:21:32.000 --> 00:21:34.000]  因爲他們不要看到
[00:21:34.000 --> 00:21:37.000]  神的聖城
[00:21:37.000 --> 00:21:40.000]  在這個中國建立
[00:21:40.000 --> 00:21:42.000]  但是親愛的弟兄姐妹
[00:21:42.000 --> 00:21:44.000]  雖然實習假被撤回
[00:21:44.000 --> 00:21:46.000]  但是人的心越來越多
[00:21:46.000 --> 00:21:49.000]  中國人的心裏面有實習假
[00:21:49.000 --> 00:21:53.000]  裏面有耶穌
[00:21:53.000 --> 00:21:55.000]  親愛的弟兄姐妹
[00:21:55.000 --> 00:21:58.000]  因爲耶穌曾經講過一句話
[00:21:58.000 --> 00:22:01.000]  有人
[00:22:01.000 --> 00:22:03.000]  他們的門徒要保護他
[00:22:03.000 --> 00:22:04.000]  他說
[00:22:04.000 --> 00:22:06.000]  不
[00:22:06.000 --> 00:22:10.000]  如果我的國是在這個世界
[00:22:10.000 --> 00:22:15.000]  如果我的國是在這個世界
[00:22:15.000 --> 00:22:20.000]  我會求上帝給我十十營的天師
[00:22:20.000 --> 00:22:22.000]  去打他們
[00:22:22.000 --> 00:22:25.000]  但是我的國不是屬於這個世界
[00:22:25.000 --> 00:22:27.000]  我的國是蘇林的國度
[00:22:27.000 --> 00:22:30.000]  所以你說現在耶路撒冷被毀滅了
[00:22:30.000 --> 00:22:31.000]  還有沒有耶路撒冷
[00:22:31.000 --> 00:22:33.000]  還有沒有聖城
[00:22:33.000 --> 00:22:35.000]  有
[00:22:35.000 --> 00:22:37.000]  在哪裏
[00:22:37.000 --> 00:22:40.000]  第一在你們在信主的人心裏面
[00:22:40.000 --> 00:22:44.000]  還有很具體的在教會
[00:22:44.000 --> 00:22:45.000]  還有
[00:22:45.000 --> 00:22:47.000]  這不單只是我們教會
[00:22:47.000 --> 00:22:49.000]  而且PERF所有的華人教會
[00:22:49.000 --> 00:22:52.000]  我一直有一個的信念
[00:22:52.000 --> 00:22:55.000]  我很多時候在PERF很多的聚會里面
[00:22:55.000 --> 00:22:56.000]  我就問弟兄姐妹
[00:22:56.000 --> 00:23:00.000]  請問我們在PERF裏面有多少間華人教會
[00:23:00.000 --> 00:23:02.000]  你說有多少間啊
[00:23:02.000 --> 00:23:03.000]  有多少間啊
[00:23:03.000 --> 00:23:05.000]  七間八間
[00:23:05.000 --> 00:23:09.000]  我通常我只是告訴他們只有一間
[00:23:09.000 --> 00:23:12.000]  那個教會叫基督的教會
[00:23:12.000 --> 00:23:15.000]  中華基督教會爲你公會長老會什麼會也好
[00:23:15.000 --> 00:23:17.000]  如果他信仰純正的時候
[00:23:17.000 --> 00:23:18.000]  親愛的弟兄姐妹
[00:23:18.000 --> 00:23:22.000]  我們是同心合一的只有一間
[00:23:22.000 --> 00:23:23.000]  Amen
[00:23:23.000 --> 00:23:26.000]  唯有如此我們才能夠帶領PERF的華人信主
[00:23:26.000 --> 00:23:29.000]  才能夠影響周圍的人
[00:23:29.000 --> 00:23:30.000]  親愛的弟兄姐妹
[00:23:30.000 --> 00:23:31.000]  在中國裏面
[00:23:31.000 --> 00:23:35.000]  你說好像現在那個城市
[00:23:35.000 --> 00:23:39.000]  很多的城市因爲沒有一個很明顯的
[00:23:39.000 --> 00:23:44.000]  很有力的一個的基督教的教會被興起來
[00:23:44.000 --> 00:23:47.000]  我們巴不得那個基督教會能夠聖潔
[00:23:47.000 --> 00:23:49.000]  當那個教會聖潔的時候
[00:23:49.000 --> 00:23:51.000]  別人看到這個聖城
[00:23:51.000 --> 00:23:52.000]  看到這個教會
[00:23:52.000 --> 00:23:53.000]  他們就被適應
[00:23:53.000 --> 00:23:56.000]  哇 原來他們當中有上帝
[00:23:56.000 --> 00:23:59.000]  但是如果我們犯罪
[00:23:59.000 --> 00:24:01.000]  如果我們失敗
[00:24:01.000 --> 00:24:03.000]  如果我們沒有愛心
[00:24:03.000 --> 00:24:05.000]  如果我們裏面比起爭吵
[00:24:05.000 --> 00:24:07.000]  我告訴你別人看到我們的時候
[00:24:07.000 --> 00:24:10.000]  我不覺得上帝與他們同在
[00:24:10.000 --> 00:24:13.000]  我也不被吸引來到這個教會里面
[00:24:13.000 --> 00:24:14.000]  對嗎
[00:24:14.000 --> 00:24:15.000]  親愛的弟兄姐妹
[00:24:15.000 --> 00:24:17.000]  我今天早上一起來的時候
[00:24:17.000 --> 00:24:19.000]  有人跟我賀聯
[00:24:19.000 --> 00:24:22.000]  有布什在這裏跟中國
[00:24:22.000 --> 00:24:24.000]  在福建 在不同的地方
[00:24:24.000 --> 00:24:28.000]  在甘肅 在山西 在其他地方
[00:24:28.000 --> 00:24:31.000]  我們彼此都可以彼此道賀
[00:24:31.000 --> 00:24:33.000]  我看到是什麼
[00:24:33.000 --> 00:24:35.000]  我看到一個榮耀的城
[00:24:35.000 --> 00:24:38.000]  一個榮耀的城在中國
[00:24:38.000 --> 00:24:41.000]  一個榮耀的城在福建
[00:24:41.000 --> 00:24:43.000]  再榮耀的城在非洲
[00:24:43.000 --> 00:24:45.000]  榮耀的城在美國
[00:24:45.000 --> 00:24:48.000]  榮耀的城還在歐洲
[00:24:48.000 --> 00:24:49.000]  有榮耀的城
[00:24:49.000 --> 00:24:53.000]  你去到什麼地方都有基督的教會
[00:24:53.000 --> 00:24:55.000]  榮耀的教會
[00:24:55.000 --> 00:24:57.000]  而且裏面有相愛
[00:24:57.000 --> 00:25:00.000]  裏面彼此相愛
[00:25:00.000 --> 00:25:02.000]  裏面有體諒
[00:25:02.000 --> 00:25:04.000]  裏面有饒恕
[00:25:04.000 --> 00:25:07.000]  裏面有彼此接納
[00:25:07.000 --> 00:25:10.000]  裏面有鼓勵
[00:25:10.000 --> 00:25:12.000]  裏面有盼望
[00:25:12.000 --> 00:25:14.000]  裏面有神的道
[00:25:14.000 --> 00:25:16.000]  裏面有專業人士
[00:25:16.000 --> 00:25:19.000]  但是他們爲的是要榮耀上帝
[00:25:19.000 --> 00:25:21.000]  不單止是爲了自己的家
[00:25:21.000 --> 00:25:25.000]  裏面有科學家
[00:25:25.000 --> 00:25:27.000]  他們不單止是高舉自己
[00:25:27.000 --> 00:25:29.000]  因爲在科學麪前
[00:25:29.000 --> 00:25:31.000]  他們看到一樣的事
[00:25:31.000 --> 00:25:32.000]  我們人是渺小的
[00:25:32.000 --> 00:25:35.000]  上帝是偉大的
[00:25:35.000 --> 00:25:37.000]  我認識不少的科學家
[00:25:37.000 --> 00:25:41.000]  他們覺得上帝的確偉大
[00:25:41.000 --> 00:25:43.000]  真正的科學家是客觀的
[00:25:43.000 --> 00:25:46.000]  真正的科學家是可以聽得進去
[00:25:46.000 --> 00:25:49.000]  什麼是真理 什麼是道理
[00:25:49.000 --> 00:25:51.000]  真正的科學家他們要驗證的
[00:25:51.000 --> 00:25:53.000]  他們要repeatable的
[00:25:53.000 --> 00:25:55.000]  他們要實現的
[00:25:55.000 --> 00:25:58.000]  他們不單止說我不信
[00:25:58.000 --> 00:26:01.000]  你們信就有 不信就沒有
[00:26:01.000 --> 00:26:06.000]  我們基督教是很注重evidence
[00:26:06.000 --> 00:26:08.000]  很注重證據
[00:26:08.000 --> 00:26:11.000]  也注重信心
[00:26:11.000 --> 00:26:12.000]  親愛的弟兄姐妹
[00:26:12.000 --> 00:26:17.000]  我們問 這個世界還有神的國嗎
[00:26:17.000 --> 00:26:20.000]  還有聖城嗎
[00:26:20.000 --> 00:26:23.000]  還看得到嗎
[00:26:23.000 --> 00:26:29.000]  請大家來課室宣道會 華語堂
[00:26:29.000 --> 00:26:32.000]  你就看得到了
[00:26:32.000 --> 00:26:35.000]  我巴不得我們是這樣的教會
[00:26:35.000 --> 00:26:37.000]  上帝在我們當中
[00:26:37.000 --> 00:26:41.000]  上帝也透過我們做見證
[00:26:41.000 --> 00:26:43.000]  悟道的朋友
[00:26:43.000 --> 00:26:44.000]  今天你說
[00:26:44.000 --> 00:26:46.000]  我怎麼樣能夠進到這個國裏面
[00:26:46.000 --> 00:26:48.000]  我怎麼拿到citizenship
[00:26:48.000 --> 00:26:52.000]  我怎麼能夠拿到公民權
[00:26:52.000 --> 00:26:53.000]  我告訴你
[00:26:53.000 --> 00:26:55.000]  不復雜
[00:26:55.000 --> 00:26:57.000]  只要你在上帝的光照底下
[00:26:57.000 --> 00:27:00.000]  承認自己需要耶穌
[00:27:00.000 --> 00:27:04.000]  只要你願意打開你的心靈說主啊
[00:27:04.000 --> 00:27:06.000]  我求你饒恕我的罪
[00:27:06.000 --> 00:27:08.000]  給我個新的開始
[00:27:08.000 --> 00:27:13.000]  我求耶穌在那個上城外面
[00:27:13.000 --> 00:27:14.000]  那個各個他山
[00:27:14.000 --> 00:27:17.000]  那個被釘在十七架上的耶穌
[00:27:17.000 --> 00:27:18.000]  不是因爲他有罪
[00:27:18.000 --> 00:27:20.000]  乃是因爲你我的罪
[00:27:20.000 --> 00:27:22.000]  因爲我們世人不要他
[00:27:22.000 --> 00:27:24.000]  他來到自己的地方
[00:27:24.000 --> 00:27:27.000]  自己的人全部接納他
[00:27:27.000 --> 00:27:28.000]  但是你說
[00:27:28.000 --> 00:27:30.000]  什麼是他自己的家
[00:27:30.000 --> 00:27:33.000]  就是你的心
[00:27:33.000 --> 00:27:34.000]  你的心
[00:27:34.000 --> 00:27:35.000]  你這個人
[00:27:35.000 --> 00:27:36.000]  你這個家庭
[00:27:36.000 --> 00:27:38.000]  本來是上帝的
[00:27:38.000 --> 00:27:40.000]  你願不願意打開你的心
[00:27:40.000 --> 00:27:41.000]  請我們低頭禱告
