
[00:00:00.000 --> 00:00:02.960]  已經有一年的時間
[00:19:05.140 --> 00:19:07.140]  雖然這個世界仍然有痛苦
[00:19:07.140 --> 00:19:09.140]  但是我們不需要懼怕
[00:19:09.140 --> 00:19:14.140]  正如保羅在哥林多的前書裡說
[00:19:14.140 --> 00:19:18.140]  死啊,你得勝的權勢在哪裡呢?
[00:19:18.140 --> 00:19:20.140]  死你的獨勾在哪裡呢?
[00:19:20.140 --> 00:19:22.140]  死的獨勾就是罪
[00:19:22.140 --> 00:19:27.140]  而罪已經因為主耶穌的十字架救恩
[00:19:27.140 --> 00:19:34.140]  我們可以向罪與死跨性
[00:19:34.140 --> 00:19:44.140]  雖然苦難不再在基督耶穌手裡奪去我們的生命
[00:19:44.140 --> 00:19:51.140]  但是苦難仍然很多時候
[00:19:51.140 --> 00:19:55.140]  無論身體與精神上都可以繼續的折磨我們
[00:19:55.140 --> 00:19:59.140]  雖然我們都知道神已經處理了苦難的源頭
[00:19:59.140 --> 00:20:00.140]  即是罪惡
[00:20:00.140 --> 00:20:05.140]  雖然祂在十字架上彰顯了祂對世人的愛
[00:20:05.140 --> 00:20:08.140]  但是當我們經歷到痛苦的時候
[00:20:08.140 --> 00:20:11.140]  我和你都很明白
[00:20:11.140 --> 00:20:13.140]  我們都很難避免
[00:20:13.140 --> 00:20:17.140]  神為什麼不幫我們去移除
[00:20:17.140 --> 00:20:19.140]  讓這個痛苦消失呢?
[00:20:19.140 --> 00:20:22.140]  大家想像一下這樣的情景
[00:20:22.140 --> 00:20:26.140]  如果大家今天不幸地感染了這個19病毒
[00:20:26.140 --> 00:20:28.140]  大家會怎樣去思想呢?
[00:20:28.140 --> 00:20:29.140]  會不會就是說
[00:20:29.140 --> 00:20:31.140]  神啊,我天天都侍奉祢
[00:20:31.140 --> 00:20:35.140]  為什麼祢不保護我免受這個感染呢?
[00:20:35.140 --> 00:20:37.140]  好了,現在我受感染了
[00:20:37.140 --> 00:20:40.140]  神啊,祢可不可以讓我早點好起來
[00:20:40.140 --> 00:20:43.140]  讓我不用受這個身體的折磨
[00:20:43.140 --> 00:20:45.140]  我相信這個禱告很正常
[00:20:45.140 --> 00:20:46.140]  很合理
[00:20:46.140 --> 00:20:50.140]  不過,如果神沒有做任何事
[00:20:50.140 --> 00:20:52.140]  不但沒有做任何事
[00:20:52.140 --> 00:20:54.140]  甚至你要被送進ICU
[00:20:54.140 --> 00:20:59.140]  甚至你要活在很多身體上的痛苦
[00:20:59.140 --> 00:21:04.140]  我們也許在那個時候會和私人一樣問
[00:21:04.140 --> 00:21:06.140]  神啊,為什麼
[00:21:06.140 --> 00:21:09.140]  為什麼祢站在遠處
[00:21:09.140 --> 00:21:12.140]  神啊,在患難的時候
[00:21:12.140 --> 00:21:14.140]  為什麼祢要隱藏
[00:21:14.140 --> 00:21:16.140]  正如我剛才所說
[00:21:16.140 --> 00:21:20.140]  這是一個歷世歷代人不斷問的問題
[00:21:20.140 --> 00:21:22.140]  我嘗試用另外一個角度
[00:21:22.140 --> 00:21:27.140]  我希望和大家在不同的聖經人物裡面
[00:21:27.140 --> 00:21:33.140]  看一看我們可不可以有另外一些的亮光
[00:21:33.140 --> 00:21:36.140]  我們先看約瑟
[00:21:36.140 --> 00:21:43.140]  約瑟被他的兄弟賣到埃及
[00:21:43.140 --> 00:21:48.140]  他所經歷的就是被出賣
[00:21:48.140 --> 00:21:49.140]  被陷害
[00:21:49.140 --> 00:21:51.140]  和家人分開
[00:21:51.140 --> 00:21:55.140]  甚至被關進監牢裡
[00:21:55.140 --> 00:21:58.140]  但是當我們一直看這個故事的時候
[00:21:58.140 --> 00:22:01.140]  這個約瑟從來沒有放棄希望
[00:22:01.140 --> 00:22:05.140]  他也沒有因此埋怨神
[00:22:05.140 --> 00:22:09.140]  相反,當他和他的兄弟重聚的時候
[00:22:09.140 --> 00:22:13.140]  他竟然說,我被賣到埃及
[00:22:13.140 --> 00:22:17.140]  其實是神差我載你們以先來的
[00:22:17.140 --> 00:22:20.140]  讓我們看到,很有趣
[00:22:20.140 --> 00:22:26.140]  苦難讓約瑟學習到一個很重要的屬靈功課
[00:22:26.140 --> 00:22:29.140]  就是他站在神的位置
[00:22:29.140 --> 00:22:33.140]  按神的角度來解讀
[00:22:33.140 --> 00:22:36.140]  發生在他身上的事情
[00:22:36.140 --> 00:22:39.140]  我們看第二個人物,大衛
[00:22:39.140 --> 00:22:42.140]  大衛的一生可以說是有起有跌的
[00:22:42.140 --> 00:22:44.140]  雖然他是一個皇帝
[00:22:44.140 --> 00:22:47.140]  但是他經常受到他的敵人所追殺
[00:22:47.140 --> 00:22:49.140]  經常逃命
[00:22:49.140 --> 00:22:51.140]  甚至晚年的時候
[00:22:51.140 --> 00:22:55.140]  要逃避他親生兒子的追殺
[00:22:55.140 --> 00:22:57.140]  但是很有趣
[00:22:57.140 --> 00:22:59.140]  在這麼多的患難
[00:22:59.140 --> 00:23:02.140]  這麼多死過活生的過程裡
[00:23:02.140 --> 00:23:05.140]  大衛沒有放棄他的信仰
[00:23:05.140 --> 00:23:07.140]  相反,他在詩篇裡
[00:23:07.140 --> 00:23:09.140]  講出他心底的說話
[00:23:09.140 --> 00:23:11.140]  神啊,你是我的懲教
[00:23:11.140 --> 00:23:13.140]  你是我的高台
[00:23:13.140 --> 00:23:14.140]  看到嗎?
[00:23:14.140 --> 00:23:21.140]  苦難讓大衛更深的倚靠神
[00:23:21.140 --> 00:23:23.140]  也從來沒有埋怨
[00:23:23.140 --> 00:23:26.140]  我們再看另一個人物,若白
[00:23:26.140 --> 00:23:31.140]  若白一天之內喪失了他的兒女,財賊
[00:23:31.140 --> 00:23:33.140]  本來他的朋友來到應該是安慰他的
[00:23:33.140 --> 00:23:36.140]  最後朋友好像變成了審判他一樣
[00:23:36.140 --> 00:23:38.140]  當他的身體發滿毒瘡的時候
[00:23:38.140 --> 00:23:40.140]  當他的太太跟他說
[00:23:40.140 --> 00:23:41.140]  你放棄你的信仰
[00:23:41.140 --> 00:23:43.140]  若白怎樣的反應?
[00:23:43.140 --> 00:23:44.140]  若白的反應就是說
[00:23:44.140 --> 00:23:46.140]  這些事太奇妙
[00:23:46.140 --> 00:23:47.140]  我沒辦法解釋
[00:23:47.140 --> 00:23:48.140]  我沒辦法明白
[00:23:48.140 --> 00:23:51.140]  我從前風雲有你
[00:23:51.140 --> 00:23:53.140]  現在燦爛看見你
[00:23:53.140 --> 00:23:54.140]  看到嗎?
[00:23:54.140 --> 00:23:56.140]  苦難對若白來說
[00:23:56.140 --> 00:23:58.140]  是再一次提醒他
[00:23:58.140 --> 00:24:02.140]  這個神是遠遠超過他的理解
[00:24:02.140 --> 00:24:05.140]  是一個深不可測的神
[00:24:05.140 --> 00:24:07.140]  他對神的知識
[00:24:07.140 --> 00:24:10.140]  由於苦難的緣故
[00:24:10.140 --> 00:24:13.140]  成為他第一生的經驗
[00:24:13.140 --> 00:24:16.140]  我們再看另一個人物,保羅
[00:24:16.140 --> 00:24:18.140]  新約的使徒保羅
[00:24:18.140 --> 00:24:20.140]  他為這個神被關進監獄
[00:24:20.140 --> 00:24:22.140]  被鞭打
[00:24:22.140 --> 00:24:24.140]  坐的船又沉船
[00:24:24.140 --> 00:24:26.140]  又被蛇咬
[00:24:26.140 --> 00:24:31.140]  他更加三次求神將他身上的刺挪開
[00:24:31.140 --> 00:24:34.140]  但神卻沒有聽他的禱告
[00:24:34.140 --> 00:24:37.140]  讓他身上的刺消失
[00:24:37.140 --> 00:24:39.140]  反而他的答覆是
[00:24:39.140 --> 00:24:42.140]  我的恩典救你戎狄
[00:24:42.140 --> 00:24:45.140]  因為我的能力是在人的軟弱上
[00:24:45.140 --> 00:24:49.140]  顯得完全苦難
[00:24:49.140 --> 00:24:53.140]  讓保羅經驗得到
[00:24:53.140 --> 00:24:55.140]  通過苦難
[00:24:55.140 --> 00:24:58.140]  或者超越苦難
[00:24:58.140 --> 00:25:02.140]  來經驗到神的恩典
[00:25:02.140 --> 00:25:06.140]  我們看主耶穌基督自己
[00:25:06.140 --> 00:25:09.140]  主耶穌在地上
[00:25:09.140 --> 00:25:13.140]  做完祂傳道的工作之後
[00:25:13.140 --> 00:25:17.140]  到祂將要面臨十字架的痛苦
[00:25:17.140 --> 00:25:19.140]  祂在禱告裡面說
[00:25:19.140 --> 00:25:24.140]  我心裡甚是憂愁,幾乎要死
[00:25:24.140 --> 00:25:31.140]  我父啊,倘若可行,求你叫這杯離開我
[00:25:31.140 --> 00:25:34.140]  然而,不要照我的意思
[00:25:34.140 --> 00:25:37.140]  只要照你的意思
[00:25:37.140 --> 00:25:40.140]  從這些例子
[00:25:40.140 --> 00:25:44.140]  我們看到雖然苦難
[00:25:44.140 --> 00:25:48.140]  帶給人很多的痛苦
[00:25:48.140 --> 00:25:50.140]  很多的困難
[00:25:50.140 --> 00:25:52.140]  但是很有趣
[00:25:52.140 --> 00:25:57.140]  我們仍然可以使用苦難
[00:25:57.140 --> 00:26:00.140]  來成就祂的意思
[00:26:00.140 --> 00:26:04.140]  沒錯,苦難和罪惡
[00:26:04.140 --> 00:26:08.140]  其實是生命的一個現實
[00:26:08.140 --> 00:26:14.140]  活在世上我們就要面對不同類型的痛苦
[00:26:14.140 --> 00:26:17.140]  而聖經也從來沒有為苦難
[00:26:17.140 --> 00:26:20.140]  提供任何理性的原因
[00:26:20.140 --> 00:26:22.140]  通過信心
[00:26:22.140 --> 00:26:25.140]  苦難可以讓我們更加的親近神
[00:26:25.140 --> 00:26:28.140]  可以讓我們重新排序
[00:26:28.140 --> 00:26:33.140]  我們理解世界事情的一個角度
[00:26:33.140 --> 00:26:36.140]  也都讓我們通過苦難
[00:26:36.140 --> 00:26:40.140]  可以進入神的榮耀裡面
[00:26:40.140 --> 00:26:41.140]  或者可以這麼說
[00:26:41.140 --> 00:26:43.140]  十九病毒
[00:26:43.140 --> 00:26:45.140]  如果我們有信心的時候
[00:26:45.140 --> 00:26:47.140]  可以成為一個窗口
[00:26:47.140 --> 00:26:51.140]  讓我們可以看到永恆的角度
[00:26:51.140 --> 00:26:55.140]  當新冠病毒肆虐的時候
[00:26:55.140 --> 00:26:58.140]  神在哪裡呢?
[00:26:58.140 --> 00:26:59.140]  神就在這裡
[00:26:59.140 --> 00:27:01.140]  神一直都沒有離開過我們
[00:27:01.140 --> 00:27:03.140]  神一直和我們在一起
[00:27:03.140 --> 00:27:04.140]  我們在苦難裡面
[00:27:04.140 --> 00:27:05.140]  我們一直都看不到神
[00:27:05.140 --> 00:27:06.140]  為什麼呢?
[00:27:06.140 --> 00:27:07.140]  因為在苦難的時候
[00:27:07.140 --> 00:27:09.140]  我們將我們注目
[00:27:09.140 --> 00:27:11.140]  應該是看著神的時候
[00:27:11.140 --> 00:27:16.140]  我們卻是看著我們所面對的困難和痛苦
[00:27:16.140 --> 00:27:18.140]  而不是隱藏到
[00:27:18.140 --> 00:27:23.140]  而是我們注視的地方
[00:27:23.140 --> 00:27:28.140]  是從神的身上轉到痛苦身上
[00:27:28.140 --> 00:27:33.140]  願意我們在這個罪惡的世代
[00:27:33.140 --> 00:27:38.140]  不能避免地活在這個苦難當中的時候
[00:27:38.140 --> 00:27:40.140]  我們更加懂得依靠神
[00:27:40.140 --> 00:27:42.140]  更加帶著信心
[00:27:42.140 --> 00:27:44.140]  來到神的面前
[00:27:44.140 --> 00:27:46.140]  我們知道在苦難裡面
[00:27:46.140 --> 00:27:50.140]  我們可以更加深入地體驗
[00:27:50.140 --> 00:27:52.140]  經驗我們這個神
[00:27:52.140 --> 00:27:55.140]  願意我們在苦難走出來之後
[00:27:55.140 --> 00:27:57.140]  我們得到一個更好
[00:27:57.140 --> 00:27:58.140]  更加強壯
[00:27:58.140 --> 00:28:00.140]  更加成熟
[00:28:00.140 --> 00:28:02.140]  更加像基督的生命
[00:28:02.140 --> 00:28:05.140]  請我們從低頭祈禱
[00:28:05.140 --> 00:28:07.140]  祈禱基督我們來到你面前的時候
[00:28:07.140 --> 00:28:11.140]  請我們承認理性的有限
[00:28:11.140 --> 00:28:14.140]  祂有很多的事大而可畏
[00:28:14.140 --> 00:28:15.140]  我們不明白
[00:28:15.140 --> 00:28:16.140]  我們不理解
[00:28:16.140 --> 00:28:17.140]  但是神啊
[00:28:17.140 --> 00:28:20.140]  祢從來沒有提供理性的原因
[00:28:20.140 --> 00:28:22.140]  也許祢知道
[00:28:22.140 --> 00:28:25.140]  我們需要的並不是理性的原因
[00:28:25.140 --> 00:28:27.140]  我們需要的是知道
[00:28:27.140 --> 00:28:29.140]  在這個痛苦
[00:28:29.140 --> 00:28:31.140]  在這個患難當中
[00:28:31.140 --> 00:28:34.140]  祢與我們同行
[00:28:34.140 --> 00:28:36.140]  祢從來沒有離棄過我們
[00:28:36.140 --> 00:28:37.140]  祢求祢幫助我們
[00:28:37.140 --> 00:28:40.140]  將我們的眼目注視在祢身上
[00:28:40.140 --> 00:28:43.140]  以致我們可以靠祢的能力
[00:28:43.140 --> 00:28:45.140]  來得享苦難當中
[00:28:45.140 --> 00:28:48.140]  仍然從祢而來的平安與喜樂
[00:28:48.140 --> 00:28:50.140]  我們感謝祢讓我們
[00:28:50.140 --> 00:28:51.140]  在這個世界上
[00:28:51.140 --> 00:28:53.140]  能夠有一個位份
[00:28:53.140 --> 00:28:55.140]  為祢造光造炎
[00:28:55.140 --> 00:28:57.140]  在這個邪惡的世代裡
[00:28:57.140 --> 00:28:59.140]  在一個不公義的世代裡
[00:28:59.140 --> 00:29:02.140]  我們就是祢的見證
[00:29:02.140 --> 00:29:03.140]  我們的生命
[00:29:03.140 --> 00:29:05.140]  就要活出祢的公義
[00:29:05.140 --> 00:29:06.140]  祢的榮耀
[00:29:06.140 --> 00:29:07.140]  求祢使用我們
[00:29:07.140 --> 00:29:09.140]  願意在這段時間裡
[00:29:09.140 --> 00:29:11.140]  賜予我們更大的信心和勇氣
[00:29:11.140 --> 00:29:13.140]  面對每一天困難
[00:29:13.140 --> 00:29:15.140]  挑戰、災難、苦難
[00:29:15.140 --> 00:29:17.140]  所帶給我們的困擾
[00:29:17.140 --> 00:29:18.140]  我們求祢幫助、帶領
[00:29:18.140 --> 00:29:19.140]  聽我們祈禱
[00:29:19.140 --> 00:29:22.140]  奉耶穌基督得勝的名字而求
[00:29:22.140 --> 00:29:23.140]  阿門
