
[00:00:00.000 --> 00:00:03.640]  盧家福在這段十七章的十一至十九節
[00:21:07.200 --> 00:21:10.900]  這是她看到的更新
[00:21:10.900 --> 00:21:14.200]  撒瑪利亞人從肉體上「得醫治」
[00:21:14.200 --> 00:21:16.500]  到靈性上的更新
[00:21:16.500 --> 00:21:18.500]  令她看到這位
[00:21:18.500 --> 00:21:22.000]  能夠令她回到社群當中生活的
[00:21:22.000 --> 00:21:26.000]  耶穌基督的奇妙之處
[00:21:26.000 --> 00:21:27.600]  而我更加相信
[00:21:27.600 --> 00:21:30.000]  雖然在這一刻她仍然對
[00:21:30.000 --> 00:21:34.700]  耶穌最後真正的身份未能夠好好掌握
[00:21:34.700 --> 00:21:38.200]  但我相信她在日後
[00:21:38.200 --> 00:21:40.600]  一定會告訴別人
[00:21:40.600 --> 00:21:44.600]  耶穌不單單是拉比
[00:21:44.600 --> 00:21:46.600]  特別是她知道
[00:21:46.600 --> 00:21:49.700]  耶穌釘在十字架上的消息之後
[00:21:49.700 --> 00:21:51.700]  她會跟身邊的人說
[00:21:51.700 --> 00:21:54.400]  耶穌就是那個神的兒子
[00:21:54.400 --> 00:21:57.400]  祂來到世上是為了赦免我們的罪
[00:21:57.400 --> 00:22:00.500]  我們要相信祂
[00:22:00.500 --> 00:22:02.400]  撒瑪利亞人的心情
[00:22:02.400 --> 00:22:06.000]  不知道會不會是你們的心聲
[00:22:06.000 --> 00:22:08.400]  在你的生命當中
[00:22:08.400 --> 00:22:14.800]  有沒有像她那樣的更新復興
[00:22:14.800 --> 00:22:16.800]  我們所信的耶穌基督
[00:22:16.800 --> 00:22:18.200]  我們所信的上帝
[00:22:18.200 --> 00:22:21.000]  不是為了滿足我們自己
[00:22:21.000 --> 00:22:24.600]  個人心底的需要
[00:22:24.600 --> 00:22:26.900]  不是為了成就
[00:22:26.900 --> 00:22:31.800]  我們心底裡面的一些渴求
[00:22:31.800 --> 00:22:34.400]  我們有沒有這份的更新
[00:22:34.400 --> 00:22:36.300]  我們看到
[00:22:36.300 --> 00:22:38.100]  不單是恩典
[00:22:38.100 --> 00:22:40.800]  而是看到私恩的主
[00:22:40.800 --> 00:22:46.300]  這是聯經文給我自己的一個反省
[00:22:46.300 --> 00:22:47.800]  在結束部分
[00:22:47.800 --> 00:22:50.600]  我想跟大家再深層去看看
[00:22:50.600 --> 00:22:54.300]  我們如果懂得欣賞耶穌
[00:22:54.300 --> 00:22:56.800]  最大的益處在哪裡
[00:22:56.800 --> 00:22:59.900]  如果我們把眼光放在耶穌的身上
[00:22:59.900 --> 00:23:02.600]  會有什麼益處
[00:23:02.600 --> 00:23:04.600]  我提到益處好像很功利
[00:23:04.600 --> 00:23:06.200]  但是很現實
[00:23:06.200 --> 00:23:08.900]  我們把眼光放在耶穌身上的時候
[00:23:08.900 --> 00:23:10.000]  我們就會感恩
[00:23:10.000 --> 00:23:12.500]  就好像撒瑪利亞人那樣
[00:23:12.500 --> 00:23:16.600]  感激神給我的恩典
[00:23:16.600 --> 00:23:20.500]  禮物和派禮物的人
[00:23:20.500 --> 00:23:23.400]  你覺得誰重要呢
[00:23:23.400 --> 00:23:28.200]  我舉個例子給大家去嘗試去思考
[00:23:28.200 --> 00:23:32.400]  我小時候跟我去行百貨公司
[00:23:32.400 --> 00:23:35.600]  他就看著公仔
[00:23:35.600 --> 00:23:37.400]  看著站在那裏
[00:23:37.400 --> 00:23:40.000]  我這個做爸爸的很喜歡餓他
[00:23:40.000 --> 00:23:43.100]  我餓他是為了說服他不要賣
[00:23:43.100 --> 00:23:44.600]  我就問他
[00:23:44.600 --> 00:23:49.600]  你覺得這個公仔重要還是爸爸重要呢
[00:23:49.600 --> 00:23:52.600]  這個真的是好主意
[00:23:52.600 --> 00:23:55.800]  可以視出你在他眼前有什麼地位
[00:23:55.800 --> 00:23:57.300]  我女兒就說
[00:23:57.300 --> 00:23:58.300]  你囉
[00:23:58.300 --> 00:24:00.600]  我說是囉 我這麼重要 為什麼
[00:24:00.600 --> 00:24:04.600]  因為你會賣公仔給我
[00:24:04.600 --> 00:24:06.800]  是的 智慧的回應
[00:24:06.800 --> 00:24:10.400]  因為你知道這個是私恩的主
[00:24:10.400 --> 00:24:12.400]  是不是 我們一樣的
[00:24:12.400 --> 00:24:14.800]  我們有時候在某個階段就是
[00:24:14.800 --> 00:24:17.000]  為什麼你不賣公仔給我
[00:24:17.000 --> 00:24:19.600]  上帝為什麼你不幫我
[00:24:19.600 --> 00:24:20.600]  但是如果你知道
[00:24:20.600 --> 00:24:24.300]  這個私恩的主和你的密切關係的時候
[00:24:24.300 --> 00:24:25.800]  你除了撒嬌之外
[00:24:25.800 --> 00:24:27.400]  更加有個肯定就是
[00:24:27.400 --> 00:24:29.900]  不要緊 現在不賣
[00:24:29.900 --> 00:24:32.000]  遲些會賣的
[00:24:32.000 --> 00:24:34.600]  這個是智慧問題
[00:24:34.600 --> 00:24:37.800]  感恩的心是我想跟大家去強調的
[00:24:37.800 --> 00:24:41.100]  在這段經文給的信息
[00:24:41.100 --> 00:24:43.900]  感恩的心往往是我們生活的力量
[00:24:43.900 --> 00:24:48.300]  感恩是我們苦服在這位賜生命的主腳前那一刻
[00:24:48.300 --> 00:24:51.200]  是我們反省到自己的不配
[00:24:51.200 --> 00:24:53.700]  是我們醒悟到自己的無力
[00:24:53.700 --> 00:24:55.300]  但是有同時
[00:24:55.300 --> 00:24:58.600]  我們認定眼前這位憐憫人的主
[00:24:58.600 --> 00:25:01.200]  帶給我們的滿足
[00:25:01.200 --> 00:25:03.600]  除了物質世界的滿足
[00:25:03.600 --> 00:25:08.400]  更多的時候是心靈裡面的滿足
[00:25:08.400 --> 00:25:13.200]  我想用這段聖經作為結束的部分
[00:25:13.200 --> 00:25:17.700]  約翰福音第十四章二十五至二十七節
[00:25:17.700 --> 00:25:20.000]  耶穌說 我還與你們在一起的時候
[00:25:20.000 --> 00:25:22.500]  已對你們說了這些事
[00:25:22.500 --> 00:25:24.100]  但保衛師
[00:25:24.100 --> 00:25:27.900]  就是父因我的名所要差來的聖靈
[00:25:27.900 --> 00:25:30.700]  他要把一切的事教導你們
[00:25:30.700 --> 00:25:36.200]  並且要使你們想起我對你們所說的一切話
[00:25:36.200 --> 00:25:39.400]  我留下平安給你們
[00:25:39.400 --> 00:25:42.400]  我把我的平安賜給你們
[00:25:42.400 --> 00:25:44.200]  我所賜給你們的
[00:25:44.200 --> 00:25:47.000]  不像世人所賜的
[00:25:47.000 --> 00:25:49.500]  你們心裡不要憂愁
[00:25:49.500 --> 00:25:52.800]  也不要膽怯
[00:25:52.800 --> 00:25:55.800]  這份平安是主給我們的
[00:25:55.800 --> 00:26:00.200]  是透過聖靈留在我們心裡面的
[00:26:00.200 --> 00:26:05.800]  我們可以從讀聖經來體會這份奇妙的平安
[00:26:05.800 --> 00:26:07.000]  要得到這份平安
[00:26:07.000 --> 00:26:09.000]  我們千萬不要忽略
[00:26:09.000 --> 00:26:12.500]  讀聖經代表我們力量
[00:26:12.500 --> 00:26:14.100]  有這份力量
[00:26:14.100 --> 00:26:15.800]  我們就不膽怯
[00:26:15.800 --> 00:26:17.400]  不憂愁
[00:26:17.400 --> 00:26:21.100]  哪怕事情在急劇轉變
[00:26:21.100 --> 00:26:23.400]  這是上帝給我們的恩典
[00:26:23.400 --> 00:26:26.700]  也是我們這個時代的挑戰
[00:26:26.700 --> 00:26:30.400]  盼望主給我們這份提醒與鼓勵
[00:26:30.400 --> 00:26:33.900]  成為我們生活力量更好的見證主
[00:26:33.900 --> 00:26:39.000]  讓我們一起同心吐高
[00:26:39.000 --> 00:26:40.700]  主我多謝你
[00:26:40.700 --> 00:26:43.500]  多謝你留下寶貴的聖經
[00:26:43.500 --> 00:26:47.700]  更加留下了寶貴的聖靈在我們心裡面
[00:26:47.700 --> 00:26:50.400]  去提醒去引導我們
[00:26:50.400 --> 00:26:54.000]  讓我們能夠在很多我們不知道
[00:26:54.000 --> 00:26:56.400]  不能夠掌握的未來裡面
[00:26:56.400 --> 00:26:59.400]  有你而來給我們的提醒
[00:26:59.400 --> 00:27:02.100]  有你而來給我們的力量
[00:27:02.100 --> 00:27:04.100]  去跟隨你
[00:27:04.100 --> 00:27:05.900]  去跟隨你的時候
[00:27:05.900 --> 00:27:08.900]  去能夠面對著風風雨雨
[00:27:08.900 --> 00:27:10.300]  面對著轉變
[00:27:10.300 --> 00:27:12.000]  同樣在跟隨你當中
[00:27:12.000 --> 00:27:14.600]  享受你所賜的平安
[00:27:14.600 --> 00:27:16.200]  讓我們這份平安
[00:27:16.200 --> 00:27:19.100]  成為世人的見證
[00:27:19.100 --> 00:27:21.300]  讓人去認識主你
[00:27:21.300 --> 00:27:23.600]  為多謝主給我這份的福氣
[00:27:23.600 --> 00:27:25.100]  願主去永遠同在
[00:27:25.100 --> 00:27:27.100]  禱告奉耶穌基督聖名其給
[00:27:27.100 --> 00:27:28.100]  阿們
