
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 新年快樂
[00:19:38.000 --> 00:19:40.000]  他們是納約的群體
[00:19:40.000 --> 00:19:44.000]  在上帝的主權之下順服地行動
[00:19:44.000 --> 00:19:49.000]  所以神是賜那塊地給他們的主
[00:19:49.000 --> 00:19:51.000]  他們是承受產業的人
[00:19:51.000 --> 00:19:53.000]  同樣神是元帥
[00:19:53.000 --> 00:19:58.000]  這班以色列人是順服去出戰的百姓
[00:19:58.000 --> 00:20:02.000]  所以剛強壯膽從來不是說那種自信
[00:20:02.000 --> 00:20:04.000]  就是你要有自信你要對自己有信心
[00:20:04.000 --> 00:20:05.000]  不是這樣
[00:20:05.000 --> 00:20:10.000]  覺得要有那份自信可以為上帝做甚麼的成績
[00:20:10.000 --> 00:20:16.000]  反過來是你要對上帝的主權有那種信靠
[00:20:16.000 --> 00:20:18.000]  所以信心不是來自自己
[00:20:18.000 --> 00:20:20.000]  是來自對於上帝
[00:20:20.000 --> 00:20:24.000]  同樣今天侍奉都不是說我一定要成功
[00:20:24.000 --> 00:20:28.000]  如果我這次搞這個聚會搞這些活動不成功
[00:20:28.000 --> 00:20:30.000]  那就完蛋了
[00:20:30.000 --> 00:20:34.000]  而是神若應許的時候
[00:20:34.000 --> 00:20:38.000]  上帝使用這件事就能夠成就
[00:20:38.000 --> 00:20:42.000]  以色列人不是靠自己去打那個應許之地
[00:20:42.000 --> 00:20:46.000]  他們是在上帝的應許之中前行
[00:20:46.000 --> 00:20:52.000]  所以今天我們也不是為自己爭取一個怎樣的地方
[00:20:52.000 --> 00:20:57.000]  也不是擔心自己做不做得出甚麼成績
[00:20:57.000 --> 00:21:01.000]  覺得自己會拖累上帝的事工
[00:21:01.000 --> 00:21:06.000]  或者認為要為上帝爭取到一個怎樣的地步
[00:21:06.000 --> 00:21:09.000]  因為這樣都是代表著
[00:21:09.000 --> 00:21:14.000]  我們以為上帝需要我們去補足一些他做不來的事
[00:21:14.000 --> 00:21:18.000]  反過來我們要剛強壯膽的
[00:21:18.000 --> 00:21:21.000]  就是要信服在上帝的大令裡
[00:21:21.000 --> 00:21:24.000]  做上帝要我們去做的事
[00:21:24.000 --> 00:21:31.000]  除了在第一個上帝說應許仍然有效
[00:21:31.000 --> 00:21:35.000]  第二個對他能夠剛強壯膽的原因
[00:21:35.000 --> 00:21:38.000]  是因為上帝和約書亞同在
[00:21:38.000 --> 00:21:40.000]  除了上帝的應許沒有改變
[00:21:40.000 --> 00:21:42.000]  上帝的同在也沒有改變
[00:21:42.000 --> 00:21:46.000]  他在一章第五節裡說
[00:21:46.000 --> 00:21:50.000]  我怎樣與摩西同在都必定與你同在
[00:21:50.000 --> 00:21:52.000]  我不會撇下你也不會丟棄你
[00:21:52.000 --> 00:21:56.000]  對約書亞來說這個同在是很實在的
[00:21:56.000 --> 00:21:59.000]  因為他正正就是摩西的助手
[00:21:59.000 --> 00:22:03.000]  他看著上帝怎樣與摩西同在
[00:22:03.000 --> 00:22:06.000]  所以今天同樣的應許
[00:22:06.000 --> 00:22:09.000]  是會與約書亞同在
[00:22:09.000 --> 00:22:12.000]  是他見過的 是他經驗過的
[00:22:12.000 --> 00:22:14.000]  很多時候我們在那個懼怕
[00:22:14.000 --> 00:22:17.000]  在那些很多擔心的裡面的時候
[00:22:17.000 --> 00:22:20.000]  都會將上帝在我們曾經在我們生命裡
[00:22:20.000 --> 00:22:22.000]  或者在我們身邊弟兄姊妹
[00:22:22.000 --> 00:22:27.000]  身邊做過的一些恩典的那些同在
[00:22:27.000 --> 00:22:29.000]  我們都忘記得一乾二淨
[00:22:29.000 --> 00:22:32.000]  而上帝就是要這樣去提醒約書亞
[00:22:32.000 --> 00:22:35.000]  上帝的同在是沒有間斷的
[00:22:35.000 --> 00:22:38.000]  就是以前是怎樣 現在都是這樣
[00:22:38.000 --> 00:22:42.000]  然後叫約書亞能夠剛強壯膽
[00:22:42.000 --> 00:22:45.000]  就是因著上帝的應許和同在
[00:22:45.000 --> 00:22:48.000]  約書亞就知道自己的角色
[00:22:48.000 --> 00:22:51.000]  就是要忠心信服在上帝的帶領裡面
[00:22:51.000 --> 00:22:54.000]  而不是要幫上帝去爭取什麼
[00:22:54.000 --> 00:22:57.000]  要成為一個怎樣的英雄
[00:22:57.000 --> 00:23:00.000]  因為忠心信服是他可以做到的
[00:23:00.000 --> 00:23:04.000]  所以他就能夠剛強壯膽
[00:23:04.000 --> 00:23:06.000]  好了 雖然我們知道了
[00:23:06.000 --> 00:23:08.000]  怎樣能夠剛強壯膽
[00:23:08.000 --> 00:23:11.000]  我們要解決最後一個問題
[00:23:11.000 --> 00:23:14.000]  就是什麼才是剛強壯膽呢
[00:23:14.000 --> 00:23:17.000]  怎樣是剛強壯膽呢
[00:23:17.000 --> 00:23:20.000]  在一章七到八節那裡這樣說
[00:23:20.000 --> 00:23:22.000]  只要剛強大大壯膽
[00:23:22.000 --> 00:23:27.000]  謹守進行我僕人摩西所吩咐的一切律法
[00:23:27.000 --> 00:23:28.000]  不可偏離左右
[00:23:28.000 --> 00:23:31.000]  使你無論往那裡去都可以順利
[00:23:31.000 --> 00:23:34.000]  在這個律法書裡面不可以離開你的口
[00:23:34.000 --> 00:23:36.000]  總要就夜思想
[00:23:36.000 --> 00:23:41.000]  很使你謹守進行這個書上面所寫的一切話
[00:23:41.000 --> 00:23:44.000]  原來神對剛強壯膽的解釋
[00:23:44.000 --> 00:23:48.000]  不是說你要情緒很穩定 很冷靜
[00:23:48.000 --> 00:23:51.000]  面對什麼的時候都知道不用怕
[00:23:51.000 --> 00:23:52.000]  不是這樣
[00:23:52.000 --> 00:23:54.000]  也不是說你要對自己有自信
[00:23:54.000 --> 00:23:58.000]  你的性格一定要夠強勢夠堅硬
[00:23:58.000 --> 00:23:59.000]  不是這樣
[00:23:59.000 --> 00:24:03.000]  而是在這一切的行動裡面
[00:24:03.000 --> 00:24:06.000]  你要忠於在上帝的律法裡面
[00:24:06.000 --> 00:24:08.000]  當你讀過《生命記》
[00:24:08.000 --> 00:24:10.000]  你就知道上帝有很多的律法
[00:24:10.000 --> 00:24:15.000]  和當時嘉南七族的規定完全不同
[00:24:15.000 --> 00:24:18.000]  神只是要建立一個屬他的角度
[00:24:18.000 --> 00:24:20.000]  一個有公義有憐憫
[00:24:20.000 --> 00:24:23.000]  而且是一個神治的社會
[00:24:23.000 --> 00:24:25.000]  所以對約書亞來說
[00:24:25.000 --> 00:24:27.000]  要將這些規矩
[00:24:27.000 --> 00:24:29.000]  就是從前沒有的
[00:24:29.000 --> 00:24:31.000]  要一一好好記住
[00:24:31.000 --> 00:24:34.000]  甚至要就夜思想
[00:24:34.000 --> 00:24:36.000]  才不會遺漏
[00:24:36.000 --> 00:24:38.000]  其實記得都未必是最難
[00:24:38.000 --> 00:24:39.000]  最難是什麼呢
[00:24:39.000 --> 00:24:42.000]  最難可能是要實行出來
[00:24:42.000 --> 00:24:43.000]  對約書亞來說
[00:24:43.000 --> 00:24:45.000]  剛強壯膽的意思就是
[00:24:45.000 --> 00:24:48.000]  即使面對戰爭的壓力
[00:24:48.000 --> 00:24:52.000]  但仍然照著神律法去行事
[00:24:52.000 --> 00:24:55.000]  例如在耶利哥城以外
[00:24:55.000 --> 00:24:57.000]  已經過河了
[00:24:57.000 --> 00:24:59.000]  然後在耶利哥城門外
[00:24:59.000 --> 00:25:01.000]  他們要做些什麼呢
[00:25:01.000 --> 00:25:04.000]  神竟然吩咐這些以色列人要行割禮
[00:25:04.000 --> 00:25:08.000]  在人看來這是最不安全的時刻
[00:25:08.000 --> 00:25:10.000]  敵人隨時出來
[00:25:10.000 --> 00:25:12.000]  我們全部人都是受傷的狀態
[00:25:12.000 --> 00:25:14.000]  行動不便的狀態
[00:25:14.000 --> 00:25:17.000]  怎麼可能在那個時間打仗呢
[00:25:17.000 --> 00:25:20.000]  但在這個最不安全的狀態裡面
[00:25:20.000 --> 00:25:22.000]  他們就要馴服
[00:25:22.000 --> 00:25:25.000]  這個是剛強壯膽
[00:25:25.000 --> 00:25:29.000]  這才是約書亞真正需要的勇氣
[00:25:29.000 --> 00:25:33.000]  因為剛強壯膽不是要衝鋒陷陣
[00:25:33.000 --> 00:25:39.000]  而是在不安全或違背常識的情況下
[00:25:39.000 --> 00:25:43.000]  仍然要忠於上帝的話
[00:25:43.000 --> 00:25:45.000]  今天進入侍奉裡
[00:25:45.000 --> 00:25:47.000]  我們都帶著很多恐懼
[00:25:47.000 --> 00:25:49.000]  可能會擔心自己的能力
[00:25:49.000 --> 00:25:52.000]  擔心能否升任服侍
[00:25:52.000 --> 00:25:59.000]  甚至擔心團隊能否合作起來
[00:25:59.000 --> 00:26:01.000]  一起服侍
[00:26:01.000 --> 00:26:03.000]  這些擔心都很真實
[00:26:03.000 --> 00:26:07.000]  可能都是當時約書亞所擔心的事
[00:26:07.000 --> 00:26:11.000]  但上帝叫約書亞要剛強壯膽
[00:26:11.000 --> 00:26:14.000]  不是說他要怎樣有自信
[00:26:14.000 --> 00:26:16.000]  要相信自己能夠做得到
[00:26:16.000 --> 00:26:18.000]  然後給自己一個擁抱
[00:26:18.000 --> 00:26:19.000]  不是說這件事
[00:26:19.000 --> 00:26:21.000]  而是約書亞知道
[00:26:21.000 --> 00:26:25.000]  真正他需要的是敬畏上帝
[00:26:25.000 --> 00:26:27.000]  他要有勇氣的
[00:26:27.000 --> 00:26:32.000]  是怎樣忠於上帝的吩咐和律法
[00:26:32.000 --> 00:26:35.000]  無論在什麼處境都要
[00:26:35.000 --> 00:26:39.000]  因為他的角色不是要成為以色列的英雄
[00:26:39.000 --> 00:26:42.000]  要完成上帝未能完成的
[00:26:42.000 --> 00:26:46.000]  將迦南地爭取給自己的民族
[00:26:46.000 --> 00:26:48.000]  約書亞真正的角色
[00:26:48.000 --> 00:26:50.000]  是要成為一個忠心的僕人
[00:26:50.000 --> 00:26:52.000]  按上帝的吩咐去做
[00:26:52.000 --> 00:26:57.000]  然後領受上帝為他們所預備的地方
[00:26:57.000 --> 00:26:59.000]  今天我們所擔心的
[00:26:59.000 --> 00:27:03.000]  又是否真是我們能夠處理得完呢?
[00:27:03.000 --> 00:27:06.000]  但今日經文提醒我們
[00:27:06.000 --> 00:27:09.000]  我們都不需要成為教會的英雄
[00:27:09.000 --> 00:27:11.000]  我們不需要帶著重擔
[00:27:11.000 --> 00:27:13.000]  覺得我做不到
[00:27:13.000 --> 00:27:16.000]  我只是在虧欠上帝的榮耀
[00:27:16.000 --> 00:27:18.000]  也不需要認為
[00:27:18.000 --> 00:27:22.000]  我們要為上帝做出一個怎樣的成績
[00:27:22.000 --> 00:27:25.000]  因為今日上帝要我們的耿耿
[00:27:25.000 --> 00:27:27.000]  只是忠心於他
[00:27:27.000 --> 00:27:30.000]  然後按著他的吩咐而做
[00:27:30.000 --> 00:27:31.000]  但你要留意的是
[00:27:31.000 --> 00:27:33.000]  今日不是說
[00:27:33.000 --> 00:27:35.000]  Kevin就說不用做了
[00:27:35.000 --> 00:27:37.000]  千萬不要這樣說
[00:27:37.000 --> 00:27:40.000]  我們說的是我們仍要做
[00:27:40.000 --> 00:27:42.000]  但為了什麼而做呢?
[00:27:42.000 --> 00:27:45.000]  今日我們仍然要傳福音
[00:27:45.000 --> 00:27:47.000]  但我們要知道
[00:27:47.000 --> 00:27:49.000]  拯救人的是上帝
[00:27:49.000 --> 00:27:52.000]  改變人心的是上帝
[00:27:52.000 --> 00:27:55.000]  同樣我們仍然要使人作門徒
[00:27:55.000 --> 00:27:57.000]  但我們要知道
[00:27:57.000 --> 00:28:01.000]  改變人的都是上帝當中
[00:28:01.000 --> 00:28:03.000]  同樣今日我們要忠心的服侍
[00:28:03.000 --> 00:28:05.000]  但我們要知道
[00:28:05.000 --> 00:28:08.000]  真正建立教會的主權
[00:28:08.000 --> 00:28:11.000]  是在主上帝的裡面
[00:28:11.000 --> 00:28:13.000]  所以我們只需要剛強壯膽
[00:28:13.000 --> 00:28:16.000]  按著上帝的吩咐盡力而為
[00:28:16.000 --> 00:28:18.000]  什麼叫盡力而為呢?
[00:28:18.000 --> 00:28:19.000]  就是可能沒有人看到
[00:28:19.000 --> 00:28:21.000]  但我們仍然做
[00:28:21.000 --> 00:28:22.000]  果效不大
[00:28:22.000 --> 00:28:24.000]  但我們繼續做
[00:28:24.000 --> 00:28:26.000]  因為我們做的原因不是被人看到
[00:28:26.000 --> 00:28:28.000]  不是為了有什麼結果
[00:28:28.000 --> 00:28:31.000]  而是我們要敬畏我們的上帝
[00:28:31.000 --> 00:28:35.000]  所以最後很想用耶穌的一句提醒
[00:28:35.000 --> 00:28:38.000]  成為我們今日的一個結束
[00:28:38.000 --> 00:28:41.000]  在《馬太福音》上有一章三十節
[00:28:41.000 --> 00:28:43.000]  耶穌這樣對他的門徒說
[00:28:43.000 --> 00:28:45.000]  我的額是容易的
[00:28:45.000 --> 00:28:48.000]  我的擔子是輕散的
[00:28:48.000 --> 00:28:50.000]  就讓我們放下
[00:28:50.000 --> 00:28:53.000]  只是上帝才能夠揹的擔子
[00:28:53.000 --> 00:28:55.000]  我們揹不起的
[00:28:55.000 --> 00:28:56.000]  我們放下它
[00:28:56.000 --> 00:28:58.000]  因為那個是上帝負責的
[00:28:58.000 --> 00:29:02.000]  我們擔起我們能夠應付
[00:29:02.000 --> 00:29:04.000]  耶穌基督給我們的額
[00:29:04.000 --> 00:29:06.000]  讓我們一同禱告
[00:29:06.000 --> 00:29:08.000]  主我們感謝你
[00:29:08.000 --> 00:29:10.000]  因為你是憐憫我們的主
[00:29:10.000 --> 00:29:12.000]  你是明白我們需要的主
[00:29:12.000 --> 00:29:14.000]  所以你為我們去準備一個
[00:29:14.000 --> 00:29:16.000]  我們能夠應付的額
[00:29:16.000 --> 00:29:18.000]  就是忠心在你的律法
[00:29:18.000 --> 00:29:21.000]  忠心在你的教導當中
[00:29:21.000 --> 00:29:24.000]  求主讓我們有這個勇氣
[00:29:24.000 --> 00:29:28.000]  在我們想不跟著你的旨意而行的時候
[00:29:28.000 --> 00:29:31.000]  求主你去教導我們
[00:29:31.000 --> 00:29:33.000]  讓我們有勇氣去看見
[00:29:33.000 --> 00:29:37.000]  我們只要大大放膽去跟從你的時候
[00:29:37.000 --> 00:29:40.000]  其餘的一切就由你去負責
[00:29:40.000 --> 00:29:42.000]  上帝就求你讓我們有這個心
[00:29:42.000 --> 00:29:44.000]  奉著耶穌的性命祈求
[00:29:44.000 --> 00:29:45.000]  阿門
