
[00:00:00.000 --> 00:00:02.660]  上星期有個興奮的事情裏面
[00:16:20.800 --> 00:16:22.320]  20分鐘才一班
[00:16:22.320 --> 00:16:23.640]  你不要過得這麼長
[00:16:23.640 --> 00:16:25.080]  我覺得雖然20分鐘一班
[00:16:25.080 --> 00:16:27.600]  但是我等這個巴士的次數
[00:16:27.600 --> 00:16:29.240]  是比等102
[00:16:29.240 --> 00:16:31.080]  容易得和準得多的
[00:16:31.080 --> 00:16:31.880]  我知道的
[00:16:31.880 --> 00:16:32.880]  知道他要不就來
[00:16:32.880 --> 00:16:33.880]  要不就脫班
[00:16:33.880 --> 00:16:35.680]  就是這麼簡單
[00:16:35.680 --> 00:16:37.720]  不會說再等一等
[00:16:37.720 --> 00:16:38.920]  我試過等102
[00:16:38.920 --> 00:16:40.360]  寫着3至5分鐘
[00:16:40.360 --> 00:16:42.480]  等了15分鐘都沒一班
[00:16:42.480 --> 00:16:43.960]  我知道他都是塞車情況
[00:16:43.960 --> 00:16:44.960]  但694呢
[00:16:44.960 --> 00:16:47.120]  這架車宣傳都不要緊
[00:16:47.120 --> 00:16:48.000]  要麼就到
[00:16:48.000 --> 00:16:49.880]  要麼就脫班
[00:16:49.880 --> 00:16:51.080]  所以我逢星期天的時候
[00:16:51.080 --> 00:16:52.640]  我很有Comfort Zone
[00:16:52.640 --> 00:16:54.560]  我去到那個巴士站的時候
[00:16:54.560 --> 00:16:55.680]  知道受力
[00:16:55.680 --> 00:16:57.200]  有時候巴士司機
[00:16:57.200 --> 00:16:58.120]  見到我就到
[00:16:58.120 --> 00:16:59.360]  我一突出去那裏
[00:16:59.360 --> 00:17:01.520]  距離巴士站還有5公尺
[00:17:01.520 --> 00:17:03.600]  他都會停在巴士站5公尺前
[00:17:03.600 --> 00:17:04.400]  讓你上
[00:17:04.400 --> 00:17:05.600]  有沒有這樣的人
[00:17:05.600 --> 00:17:06.680]  有沒有這樣的巴士呢
[00:17:06.680 --> 00:17:07.400]  沒有啦
[00:17:07.400 --> 00:17:08.320]  這個Comfort Zone
[00:17:08.320 --> 00:17:10.560]  真的挺好的
[00:17:10.560 --> 00:17:11.560]  就是你生活裏面
[00:17:11.560 --> 00:17:13.680]  已經是這麼好的時候
[00:17:13.680 --> 00:17:15.200]  但神可能會弔你
[00:17:15.200 --> 00:17:16.640]  去到一個地方
[00:17:16.640 --> 00:17:17.520]  好像Alice
[00:17:17.520 --> 00:17:19.240]  要走路
[00:17:19.240 --> 00:17:22.200]  可能沒車坐
[00:17:22.200 --> 00:17:23.520]  這個就是保羅
[00:17:23.520 --> 00:17:25.000]  在第二次旅程的時候
[00:17:25.000 --> 00:17:27.000]  他想着怎麼計劃的時候
[00:17:27.000 --> 00:17:28.400]  但是轉變了
[00:17:28.400 --> 00:17:29.520]  這個上次馮榮講了
[00:17:29.520 --> 00:17:30.840]  我不詳細講了
[00:17:30.840 --> 00:17:33.000]  這次我想再特別詳細講
[00:17:33.000 --> 00:17:37.920]  就是保羅的第三次旅程
[00:17:37.920 --> 00:17:39.920]  保羅的第三次旅程
[00:17:39.920 --> 00:17:42.000]  我想分爲有兩個大點
[00:17:42.000 --> 00:17:43.680]  因爲我都是要
[00:17:43.680 --> 00:17:45.880]  編排在講
[00:17:45.880 --> 00:17:47.120]  《使徒行傳》
[00:17:47.120 --> 00:17:48.480]  18章到21章
[00:17:48.480 --> 00:17:50.200]  是第三次旅程
[00:17:50.200 --> 00:17:52.400]  本來我想略過去的
[00:17:52.400 --> 00:17:53.640]  但既然編排了
[00:17:53.640 --> 00:17:55.960]  我都稍微提一提
[00:17:55.960 --> 00:17:58.920]  稍微得來都不稍微的了
[00:17:58.920 --> 00:17:59.880]  我就有兩樣東西
[00:17:59.880 --> 00:18:01.480]  微觀和宏觀的
[00:18:01.480 --> 00:18:03.240]  在這個旅程裏面
[00:18:03.240 --> 00:18:05.880]  在保羅53歲
[00:18:05.880 --> 00:18:08.840]  在耶穌基督53到57年的時候
[00:18:08.840 --> 00:18:13.920]  保羅大概差不多到57、8歲的時候
[00:18:13.920 --> 00:18:16.560]  他在這個行程裏面有兩個體會
[00:18:16.560 --> 00:18:17.920]  第一個體會
[00:18:17.920 --> 00:18:19.360]  我叫做微觀
[00:18:19.360 --> 00:18:21.720]  第二個就是一些神學的爭論
[00:18:21.720 --> 00:18:22.480]  第三個叫宏觀
[00:18:22.480 --> 00:18:24.880]  我們逐個仔細看看
[00:18:24.880 --> 00:18:26.360]  在微觀裏面
[00:18:26.360 --> 00:18:28.200]  我相信保羅第一次
[00:18:28.200 --> 00:18:30.080]  第二次、第三次的旅程
[00:18:30.080 --> 00:18:32.440]  包括我們去短宣
[00:18:32.440 --> 00:18:34.160]  甚至長宣
[00:18:34.160 --> 00:18:36.800]  至成諸多思維都是宣教或者奉命
[00:18:36.800 --> 00:18:39.520]  都應該基本上做這三樣東西
[00:18:39.520 --> 00:18:42.120]  就是教導、帶人信耶穌
[00:18:42.120 --> 00:18:44.560]  《使徒行傳》第19章8到11節
[00:18:44.560 --> 00:18:45.840]  我不詳細地讀了
[00:18:45.840 --> 00:18:48.960]  希望大家回去看一看
[00:18:48.960 --> 00:18:52.040]  《依字》19章第12節
[00:18:52.040 --> 00:18:53.400]  《聖經》怎樣依字呢?
[00:18:53.400 --> 00:18:56.160]  就是保羅那條手巾呢
[00:18:56.160 --> 00:18:56.920]  碰在哪裏
[00:18:56.920 --> 00:18:59.240]  哪裏都碰的
[00:18:59.240 --> 00:19:02.000]  你行不行啊?
[00:19:02.000 --> 00:19:04.960]  這個是事實來的
[00:19:04.960 --> 00:19:06.840]  大家回去看,回去研究,OK?
[00:19:06.840 --> 00:19:08.880]  我們不是查經
[00:19:08.880 --> 00:19:10.560]  但是第三樣東西
[00:19:10.560 --> 00:19:11.600]  去建立教會
[00:19:11.600 --> 00:19:13.920]  如果大家剛纔有看
[00:19:13.920 --> 00:19:16.520]  當保羅進入第二個旅程
[00:19:16.520 --> 00:19:18.240]  進入第三個旅程之初
[00:19:18.240 --> 00:19:21.880]  他講明他要堅固宗門徒
[00:19:21.880 --> 00:19:22.840]  所以一般來說
[00:19:22.840 --> 00:19:25.200]  在微觀上我們每一次宣教
[00:19:25.200 --> 00:19:26.480]  包括我們最近
[00:19:26.480 --> 00:19:29.360]  如果有幾個想請問有哪幾個
[00:19:29.360 --> 00:19:32.120]  去過無論一天宣教也好
[00:19:32.120 --> 00:19:33.120]  兩三天也好
[00:19:33.120 --> 00:19:34.160]  或者七八天
[00:19:34.160 --> 00:19:35.520]  或者一人一點宣那些
[00:19:35.520 --> 00:19:37.480]  去過的請舉一下手
[00:19:37.480 --> 00:19:41.520]  哇,應該找一個人出來講一下也行
[00:19:41.520 --> 00:19:43.440]  不如可以問一下
[00:19:43.440 --> 00:19:44.920]  我們的元老之一
[00:19:44.920 --> 00:19:46.000]  董先生
[00:19:46.000 --> 00:19:47.240]  我下來問一下你
[00:19:47.240 --> 00:19:48.120]  這三個對不對?
[00:19:48.120 --> 00:19:49.920]  給一張powerpoint給他看看
[00:19:49.920 --> 00:19:50.960]  OK
[00:19:50.960 --> 00:19:53.680]  我知道你去河源最多的
[00:19:53.680 --> 00:19:56.560]  這三樣東西是不是你有其中一樣?
[00:19:56.560 --> 00:19:57.720]  是的
[00:19:57.720 --> 00:19:59.320]  你最有深印象的是哪一樣?
[00:19:59.320 --> 00:20:01.960]  大人順主
[00:20:01.960 --> 00:20:04.480]  你帶了幾個呢?
[00:20:04.480 --> 00:20:05.240]  兩個
[00:20:05.240 --> 00:20:06.920]  OK,給點榮耀主
[00:20:06.920 --> 00:20:09.080]  榮耀主
[00:20:09.080 --> 00:20:10.840]  其實我想在這裏說
[00:20:10.840 --> 00:20:12.640]  這個是保羅
[00:20:12.640 --> 00:20:15.040]  或者我們去完成
[00:20:15.040 --> 00:20:17.120]  無論短宣、長宣
[00:20:17.120 --> 00:20:19.400]  在保羅第三次的宣教旅程
[00:20:19.400 --> 00:20:20.520]  或者在這裏
[00:20:20.520 --> 00:20:23.240]  是差不多他最後一個尾語的時候
[00:20:23.240 --> 00:20:24.000]  有教導
[00:20:24.000 --> 00:20:26.040]  有沒有人在短宣旅行討告的?
[00:20:26.040 --> 00:20:27.200]  EASY
[00:20:27.200 --> 00:20:28.320]  有的嘛
[00:20:28.320 --> 00:20:30.200]  特別我們去河源
[00:20:30.200 --> 00:20:31.680]  去落湖那裏
[00:20:31.680 --> 00:20:32.440]  爲什麼在大陸呢?
[00:20:32.440 --> 00:20:34.600]  特別我想番禺也有
[00:20:34.600 --> 00:20:35.880]  因爲大陸的人
[00:20:35.880 --> 00:20:37.440]  就是我們的地方
[00:20:37.440 --> 00:20:38.600]  我們去的比較偏僻
[00:20:38.600 --> 00:20:40.840]  大部分都是農民
[00:20:40.840 --> 00:20:43.920]  你知道農民要做一件事是多麼辛苦
[00:20:43.920 --> 00:20:46.120]  我最近去泰國就知道了
[00:20:46.120 --> 00:20:49.000]  高明牧師帶我們去收割
[00:20:49.000 --> 00:20:50.280]  割和呢
[00:20:50.280 --> 00:20:53.280]  拿一把這樣的剪刀
[00:20:53.280 --> 00:20:55.200]  打他們的腰
[00:20:55.200 --> 00:20:56.360]  要割哦
[00:20:56.360 --> 00:20:57.200]  哇
[00:20:57.200 --> 00:20:58.480]  我割了20分鐘而已
[00:20:58.480 --> 00:21:00.320]  我的腰受不了
[00:21:00.320 --> 00:21:02.240]  我就想那些人
[00:21:02.240 --> 00:21:04.640]  是一天覆一天
[00:21:04.640 --> 00:21:05.880]  就沒有復連的
[00:21:05.880 --> 00:21:07.480]  整個禮拜都是這樣
[00:21:07.480 --> 00:21:08.560]  割和呢
[00:21:08.560 --> 00:21:09.360]  割和也好一點
[00:21:09.360 --> 00:21:10.120]  半割
[00:21:10.120 --> 00:21:12.600]  插合腰纔要命啊
[00:21:12.600 --> 00:21:16.560]  你難怪所有他們的婦女都會什麼?
[00:21:16.560 --> 00:21:18.160]  就是腰痛
[00:21:18.160 --> 00:21:19.240]  膝頭痛
[00:21:19.240 --> 00:21:20.520]  她又腰痛
[00:21:20.520 --> 00:21:21.240]  你說聖經說
[00:21:21.240 --> 00:21:23.560]  祂就請你爲她祈禱
[00:21:23.560 --> 00:21:25.760]  那我們就按順心爲她祈禱
[00:21:25.760 --> 00:21:27.640]  醫治的是誰啊?
[00:21:27.640 --> 00:21:29.120]  是上帝啊
[00:21:29.120 --> 00:21:30.360]  不是我們
[00:21:30.360 --> 00:21:32.280]  所以我們做這個工作
[00:21:32.280 --> 00:21:33.760]  昨晚啓發也有提這個問題
[00:21:33.760 --> 00:21:35.160]  不過我想給大家看
[00:21:35.160 --> 00:21:38.280]  一般的情況就是宣教這三樣東西
[00:21:38.280 --> 00:21:40.720]  教導、醫治、建立教會
[00:21:40.720 --> 00:21:43.000]  我想再看一樣
[00:21:43.000 --> 00:21:47.120]  比較爭論性的
[00:21:47.120 --> 00:21:50.480]  就是保羅在第三次的旅程
[00:21:50.480 --> 00:21:52.520]  其中牽涉到
[00:21:52.520 --> 00:21:53.600]  有三樣東西
[00:21:53.600 --> 00:21:55.320]  真的挺爭論性
[00:21:55.320 --> 00:21:57.040]  第一
[00:21:57.040 --> 00:22:00.240]  是方言的真實性
[00:22:00.240 --> 00:22:03.240]  這個方言不管你是
[00:22:03.240 --> 00:22:04.720]  北斗道尼
[00:22:04.720 --> 00:22:06.560]  本素
[00:22:06.560 --> 00:22:07.480]  古吞塔
[00:22:07.480 --> 00:22:08.760]  就是德法
[00:22:08.760 --> 00:22:10.200]  或者越南
[00:22:10.200 --> 00:22:10.640]  又或者是
[00:22:10.640 --> 00:22:12.600]  Kididiktsiklonis
[00:22:12.600 --> 00:22:13.280]  是一些
[00:22:13.280 --> 00:22:15.480]  我們不知道是什麼
[00:22:15.480 --> 00:22:16.920]  事實上
[00:22:16.920 --> 00:22:18.600]  在保羅第三個旅程的時候
[00:22:18.600 --> 00:22:20.760]  第十九章第六節講到
[00:22:20.760 --> 00:22:21.960]  他爲那些門徒
[00:22:21.960 --> 00:22:23.240]  你信了耶穌沒有?
[00:22:23.240 --> 00:22:25.280]  他是受的什麼?
[00:22:25.280 --> 00:22:26.840]  約翰的洗
[00:22:26.840 --> 00:22:28.680]  然後保羅再重新講到
[00:22:28.680 --> 00:22:30.000]  就爲他按手禱告
[00:22:30.000 --> 00:22:31.320]  正經講得很清楚
[00:22:31.320 --> 00:22:32.640]  當爲他按手禱告的時候
[00:22:32.640 --> 00:22:36.000]  他被聖靈充滿就說起方言
[00:22:36.000 --> 00:22:38.040]  我姑勿論怎樣看都好
[00:22:38.040 --> 00:22:39.480]  這件事記載在
[00:22:39.480 --> 00:22:41.760]  使徒行主一件事實
[00:22:41.760 --> 00:22:42.560]  今時今日
[00:22:42.560 --> 00:22:44.880]  有些人說已經沒有了
[00:22:44.880 --> 00:22:46.560]  有些人覺得這件事
[00:22:46.560 --> 00:22:48.280]  還在運行
[00:22:48.280 --> 00:22:49.920]  判斷在你們裏面
[00:22:49.920 --> 00:22:51.520]  釋經在你們身上
[00:22:51.520 --> 00:22:52.840]  但我相信
[00:22:52.840 --> 00:22:54.320]  今日這件事還有的時候
[00:22:54.320 --> 00:22:56.120]  我相信是一件真實
[00:22:56.120 --> 00:22:57.320]  至於你懷疑都好
[00:22:57.320 --> 00:22:58.000]  怎樣都好
[00:22:58.000 --> 00:22:59.280]  你可以辨別
[00:22:59.280 --> 00:23:00.120]  是嗎
[00:23:00.120 --> 00:23:00.920]  但我覺得在
[00:23:00.920 --> 00:23:04.320]  哥倫布前之十四章三到五之一節
[00:23:04.320 --> 00:23:04.960]  表明很清楚
[00:23:04.960 --> 00:23:07.280]  保羅有一句很誇口的
[00:23:07.280 --> 00:23:10.880]  我講方言都比你們多
[00:23:10.880 --> 00:23:11.600]  意思就是說
[00:23:11.600 --> 00:23:12.800]  我都講的
[00:23:12.800 --> 00:23:15.200]  不過保羅很強調這個方言
[00:23:15.200 --> 00:23:17.200]  不是我們講方言
[00:23:17.200 --> 00:23:18.440]  你翻譯方言
[00:23:18.440 --> 00:23:20.120]  去告訴人聽那些
[00:23:20.120 --> 00:23:22.320]  是它裏面土告的言語
[00:23:22.320 --> 00:23:24.400]  其實有兩種土告的言語
[00:23:24.400 --> 00:23:25.400]  我真是不知怎樣
[00:23:25.400 --> 00:23:27.640]  第一種保羅講得很清楚的
[00:23:27.640 --> 00:23:29.240]  就是用說不出的談識
[00:23:29.240 --> 00:23:30.160]  有沒有試過
[00:23:30.160 --> 00:23:31.000]  不知怎樣的時候
[00:23:31.000 --> 00:23:33.120]  見到很大件事你就
[00:23:33.120 --> 00:23:34.480]  啊
[00:23:34.480 --> 00:23:36.040]  有沒有
[00:23:36.040 --> 00:23:37.080]  不如一起試一下好嗎
[00:23:37.080 --> 00:23:38.320]  一二三
[00:23:38.320 --> 00:23:39.840]  啊
[00:23:39.840 --> 00:23:41.600]  阿強你可以試一下
[00:23:41.600 --> 00:23:42.680]  啊
[00:23:42.680 --> 00:23:43.880]  這個啊什麼
[00:23:43.880 --> 00:23:45.760]  是將你裏面
[00:23:45.760 --> 00:23:47.600]  好像剛纔那個主要說
[00:23:47.600 --> 00:23:48.680]  我似我清神志旁
[00:23:48.680 --> 00:23:50.520]  有些你都不知道的情況
[00:23:50.520 --> 00:23:52.640]  真是嚇了出來啊
[00:23:52.640 --> 00:23:55.960]  這種是說不出的談識啊
[00:23:55.960 --> 00:23:56.520]  我心想
[00:23:56.520 --> 00:23:58.800]  如果你裏面有一種東西核識着你
[00:23:58.800 --> 00:24:00.880]  有一種東西你常常都做得不好
[00:24:00.880 --> 00:24:03.160]  在你裏面很憂戚的時候
[00:24:03.160 --> 00:24:04.680]  上帝的靈在我們裏面
[00:24:04.680 --> 00:24:06.000]  祂期望的是怎樣啊
[00:24:06.000 --> 00:24:07.480]  講出來你又不講
[00:24:07.480 --> 00:24:09.280]  是怎樣啊
[00:24:09.280 --> 00:24:10.720]  啊
[00:24:10.720 --> 00:24:12.520]  明白嗎
[00:24:12.520 --> 00:24:14.400]  嚇一聲之後是不是真的好一點
[00:24:14.400 --> 00:24:15.640]  真是的
[00:24:15.640 --> 00:24:17.280]  無論在心理上
[00:24:17.280 --> 00:24:18.800]  在屬靈上都是的
[00:24:18.800 --> 00:24:20.200]  昨天回來看了一看
[00:24:20.200 --> 00:24:21.760]  有個新聞呢
[00:24:21.760 --> 00:24:23.400]  中環的那個什麼
[00:24:23.400 --> 00:24:26.120]  無線的那個什麼中環
[00:24:26.120 --> 00:24:27.800]  原來日本有個人呢
[00:24:27.800 --> 00:24:28.520]  很厲害哦
[00:24:28.520 --> 00:24:29.640]  他不知怎樣呢
[00:24:29.640 --> 00:24:30.840]  大大人呢
[00:24:30.840 --> 00:24:32.560]  叫人家懂得哭呢
[00:24:32.560 --> 00:24:34.400]  他可以醫治哦
[00:24:34.400 --> 00:24:36.760]  那他就給那些電影人哭呢
[00:24:36.760 --> 00:24:38.440]  讓人家看到哭呢
[00:24:38.440 --> 00:24:39.920]  他可以釋放很多
[00:24:39.920 --> 00:24:41.360]  真的原來真的是
[00:24:41.360 --> 00:24:43.360]  今天我們很多隱含了的東西
[00:24:43.360 --> 00:24:45.120]  谷在那裏谷在那裏
[00:24:45.120 --> 00:24:46.680]  無法釋放
[00:24:46.680 --> 00:24:48.880]  所以剛纔大家敬拜的時候
[00:24:48.880 --> 00:24:49.880]  你唱到那首歌
[00:24:49.880 --> 00:24:50.920]  特別是第二首
[00:24:50.920 --> 00:24:52.280]  你很催淚的時候
[00:24:52.280 --> 00:24:53.160]  你就催淚了
[00:24:53.160 --> 00:24:54.880]  這個名詞叫催淚
[00:24:54.880 --> 00:24:56.320]  是我的兒子告訴我的
[00:24:56.320 --> 00:24:58.040]  但爹地你整天看着那些片
[00:24:58.040 --> 00:25:00.720]  哇那些片很催淚啊
[00:25:00.720 --> 00:25:02.800]  我其實挺喜歡大陸那些
[00:25:02.800 --> 00:25:03.720]  煽情的片的
[00:25:03.720 --> 00:25:04.400]  我老婆說
[00:25:04.400 --> 00:25:06.320]  你不要看啊看那麼多情謠
[00:25:06.320 --> 00:25:08.200]  但其實我想看的就是
[00:25:08.200 --> 00:25:10.880]  看到催淚那裏我就覺得很感動
[00:25:10.880 --> 00:25:12.760]  有幾套片很催淚
[00:25:12.760 --> 00:25:13.280]  其中一套
[00:25:13.280 --> 00:25:16.360]  The Passion of Christ
[00:25:16.360 --> 00:25:18.600]  受難曲
[00:25:18.600 --> 00:25:21.080]  講耶穌被釘
[00:25:21.080 --> 00:25:22.640]  我立志啊
[00:25:22.640 --> 00:25:23.120]  我跟人說
[00:25:23.120 --> 00:25:24.320]  我不要再看第二次
[00:25:24.320 --> 00:25:26.240]  不過當我立志的時候
[00:25:26.240 --> 00:25:26.880]  你誇耀
[00:25:26.880 --> 00:25:27.800]  經常叫你看第二次
[00:25:27.800 --> 00:25:30.040]  因爲你要去那裏講報道
[00:25:30.040 --> 00:25:32.640]  但我真的不是很敢看
[00:25:32.640 --> 00:25:35.240]  因爲看到我的耶穌被人釘的時候
[00:25:35.240 --> 00:25:38.120]  我心裏很難過
[00:25:38.120 --> 00:25:40.480]  我很難過
[00:25:40.480 --> 00:25:41.880]  所以兄弟姐妹們
[00:25:41.880 --> 00:25:43.320]  當有謊言的時候
[00:25:43.320 --> 00:25:45.440]  我們求主耶穌幫助我們
[00:25:45.440 --> 00:25:46.240]  是一個真實
[00:25:46.240 --> 00:25:48.760]  第二靈界的存疑
[00:25:48.760 --> 00:25:50.600]  在《仕途人傳》19章15到16節
[00:25:50.600 --> 00:25:52.320]  這個我要讀一讀給大家聽
[00:25:52.320 --> 00:25:54.000]  因爲大家可能有看《仕途人傳》
[00:25:54.000 --> 00:25:56.040]  因爲我現在在看《仕途人傳》
[00:25:56.040 --> 00:25:56.760]  快要看了
[00:25:56.760 --> 00:25:58.320]  不過現在這一段
[00:25:58.320 --> 00:25:59.640]  要在下一季
[00:25:59.640 --> 00:26:01.240]  如果大家回去圈住
[00:26:01.240 --> 00:26:02.200]  這一季裏面
[00:26:02.200 --> 00:26:03.520]  這一節呢
[00:26:03.520 --> 00:26:04.280]  這兩節
[00:26:04.280 --> 00:26:07.000]  我覺得真是可圈可點
[00:26:07.000 --> 00:26:10.880]  在這19章15到16節
[00:26:10.880 --> 00:26:11.840]  有時候爲什麼我們
[00:26:11.840 --> 00:26:13.440]  原來崇拜的祈禱隊在這裏
[00:26:13.440 --> 00:26:15.600]  要叫de-beefing
[00:26:15.600 --> 00:26:16.840]  聽過這個名詞嗎
[00:26:16.840 --> 00:26:18.080]  我覺得在這裏
[00:26:18.080 --> 00:26:19.840]  這裏是這樣說的
[00:26:19.840 --> 00:26:22.920]  19章15到16節
[00:26:22.920 --> 00:26:25.040]  我講長一點
[00:26:25.040 --> 00:26:26.200]  第13節開始
[00:26:26.200 --> 00:26:27.200]  請聽我讀
[00:26:27.200 --> 00:26:28.320]  他說那時
[00:26:28.320 --> 00:26:30.800]  有幾個遊行各處
[00:26:30.800 --> 00:26:33.200]  唸咒講鬼的猶太人
[00:26:33.200 --> 00:26:34.760]  那時候有幾個唸咒
[00:26:34.760 --> 00:26:37.680]  滴滴答答那些我不知道他念什麼咒
[00:26:37.680 --> 00:26:39.800]  向那被惡鬼扶的人
[00:26:39.800 --> 00:26:41.880]  擅自清主耶穌的名
[00:26:41.880 --> 00:26:43.040]  可能是滴滴答答
[00:26:43.040 --> 00:26:43.920]  我奉耶穌的名
[00:26:43.920 --> 00:26:44.600]  那又怎樣
[00:26:44.600 --> 00:26:45.240]  說
[00:26:45.240 --> 00:26:47.240]  我奉保羅所傳的耶穌
[00:26:47.240 --> 00:26:48.440]  勒令你們出來
[00:26:48.440 --> 00:26:49.840]  我看到那個勒字
[00:26:49.840 --> 00:26:51.560]  有點像茅山道士
[00:26:51.560 --> 00:26:52.840]  他認識那個勒字
[00:26:52.840 --> 00:26:53.280]  有沒有看到
[00:26:53.280 --> 00:26:53.920]  OK
[00:26:53.920 --> 00:26:55.160]  我就覺得是這樣
[00:26:55.160 --> 00:26:55.880]  不過
[00:26:55.880 --> 00:26:57.160]  做這些事的
[00:26:57.160 --> 00:26:58.680]  有猶太祭司
[00:26:58.680 --> 00:27:00.640]  記得猶太祭司是屬聖經的
[00:27:00.640 --> 00:27:03.000]  不過是舊約
[00:27:03.000 --> 00:27:06.120]  有猶太祭司掌
[00:27:06.120 --> 00:27:07.640]  而且是猶太祭司掌
[00:27:07.640 --> 00:27:08.800]  很厲害的
[00:27:08.800 --> 00:27:10.600]  斯基雅的七個兒子
[00:27:10.600 --> 00:27:12.160]  原來這七個人
[00:27:12.160 --> 00:27:13.720]  都經常滴滴答答
[00:27:13.720 --> 00:27:15.600]  我要奉保羅所傳的耶穌
[00:27:15.600 --> 00:27:17.120]  怎樣
[00:27:17.120 --> 00:27:18.160]  惡鬼回他門
[00:27:18.160 --> 00:27:19.360]  所以說這些惡鬼
[00:27:19.360 --> 00:27:21.000]  惡鬼回答撒雪
[00:27:21.000 --> 00:27:22.480]  耶穌我認識
[00:27:22.480 --> 00:27:24.120]  保羅我也知道
[00:27:24.120 --> 00:27:26.880]  你們是誰
[00:27:26.880 --> 00:27:27.600]  你是誰
[00:27:27.600 --> 00:27:28.360]  即是祖族的
[00:27:28.360 --> 00:27:30.080]  你是什麼水
[00:27:30.080 --> 00:27:31.280]  惡鬼所扶的人
[00:27:31.280 --> 00:27:32.680]  就跳在他們身上
[00:27:32.680 --> 00:27:35.120]  剩了其中兩個
[00:27:35.120 --> 00:27:36.320]  即使他這樣趕的時候
[00:27:36.320 --> 00:27:37.840]  鬼在他裏面
[00:27:37.840 --> 00:27:38.840]  鬼是靈來的
[00:27:38.840 --> 00:27:40.320]  會跳到對面
[00:27:40.320 --> 00:27:40.760]  哇
[00:27:40.760 --> 00:27:42.560]  我這就看到都害怕
[00:27:42.560 --> 00:27:44.360]  用不着出去撞鬼
[00:27:44.360 --> 00:27:45.400]  放心
[00:27:45.400 --> 00:27:47.520]  基督徒應該不會撞鬼
[00:27:47.520 --> 00:27:49.040]  因爲我們有耶穌在
[00:27:49.040 --> 00:27:50.280]  有聖靈在的時候
[00:27:50.280 --> 00:27:52.880]  好像有一個
[00:27:52.880 --> 00:27:54.120]  保護罩
[00:27:54.120 --> 00:27:55.520]  或者一個保護衣
[00:27:55.520 --> 00:27:56.960]  何時會有這些情況呢
[00:27:56.960 --> 00:27:57.840]  聖經都說
[00:27:57.840 --> 00:27:58.560]  有一次耶穌說
[00:27:58.560 --> 00:27:59.440]  有個人趕了鬼
[00:27:59.440 --> 00:28:00.600]  他不結證的時候
[00:28:00.600 --> 00:28:02.280]  那個鬼會帶七隻鬼來
[00:28:02.280 --> 00:28:03.600]  再走回家
[00:28:03.600 --> 00:28:04.520]  等着妹妹
[00:28:04.520 --> 00:28:05.960]  所以我爲什麼要靈脩
[00:28:05.960 --> 00:28:07.080]  爲什麼我要親近神
[00:28:07.080 --> 00:28:08.240]  爲什麼要敬拜
[00:28:08.240 --> 00:28:10.600]  就是要再教清楚
[00:28:10.600 --> 00:28:12.120]  鬼見到你做什麼
[00:28:12.120 --> 00:28:12.800]  害怕
[00:28:12.800 --> 00:28:14.200]  現在鬼爲什麼見到這個人不害怕
[00:28:14.200 --> 00:28:16.240]  因爲他根本就不認識耶穌
[00:28:16.240 --> 00:28:17.640]  他就無明
[00:28:17.640 --> 00:28:18.000]  哎呀
[00:28:18.000 --> 00:28:20.400]  我奉保羅所傳的耶穌
[00:28:20.400 --> 00:28:21.640]  即是誰
[00:28:21.640 --> 00:28:23.200]  應該我要奉保羅所傳的
[00:28:23.200 --> 00:28:24.320]  拿撒勒認耶穌
[00:28:24.320 --> 00:28:24.880]  他不認識
[00:28:24.880 --> 00:28:25.960]  他就知道這樣
[00:28:25.960 --> 00:28:27.040]  我想講第二個問題
[00:28:27.040 --> 00:28:28.120]  就是靈界的存疑
[00:28:28.120 --> 00:28:29.200]  OK
[00:28:29.200 --> 00:28:30.920]  要有真實
[00:28:30.920 --> 00:28:31.400]  第三
[00:28:31.400 --> 00:28:32.240]  預言的可教
[00:28:32.240 --> 00:28:32.920]  這裏就講到
[00:28:32.920 --> 00:28:35.400]  我等下再講詳細一點
[00:28:35.400 --> 00:28:36.800]  就是保羅牽涉到
[00:28:36.800 --> 00:28:38.120]  當他在第三次旅程的時候
[00:28:38.120 --> 00:28:40.000]  有人爲他說預言
[00:28:40.000 --> 00:28:42.880]  這個預言真是很準的
[00:28:42.880 --> 00:28:44.960]  當今都有
[00:28:44.960 --> 00:28:45.440]  告訴你
[00:28:45.440 --> 00:28:47.480]  你去到耶路撒冷
[00:28:47.480 --> 00:28:49.280]  你就會被人抓
[00:28:49.280 --> 00:28:51.320]  保羅堅持要去
[00:28:51.320 --> 00:28:51.920]  那我就想
[00:28:51.920 --> 00:28:54.280]  有人跟你講預言的時候
[00:28:54.280 --> 00:28:56.480]  你是選擇性
[00:28:56.480 --> 00:28:59.320]  還是去回應他呢
[00:28:59.320 --> 00:29:00.920]  等下我們有機會再看
[00:29:00.920 --> 00:29:03.160]  這個是保羅在微觀裏面
[00:29:03.160 --> 00:29:04.680]  我覺得第三次旅程
[00:29:04.680 --> 00:29:06.760]  第一就是A那裏
[00:29:06.760 --> 00:29:08.720]  他會做的三樣東西
[00:29:08.720 --> 00:29:09.680]  醫病
[00:29:09.680 --> 00:29:10.160]  教導
[00:29:10.160 --> 00:29:11.160]  建立信道
[00:29:11.160 --> 00:29:11.960]  第二
[00:29:11.960 --> 00:29:14.080]  他要面對在我們今天
[00:29:14.080 --> 00:29:16.240]  我們處理靈界的三個問題
