
[00:00:00.000 --> 00:00:04.060]  今天要講的題目叫做一切從這經開始
[00:17:40.200 --> 00:17:44.360]  原來耶穌來不僅要成就舊約
[00:17:44.360 --> 00:17:45.960]  他在這一刻
[00:17:45.960 --> 00:17:49.640]  他要講他自己一個新的法律
[00:17:49.640 --> 00:17:52.920]  他就是那個新的authority
[00:17:52.920 --> 00:17:55.880]  所以我們現在可以讀後面那兩節
[00:17:55.880 --> 00:17:57.240]  經文這樣說
[00:17:57.240 --> 00:18:01.080]  所以無論誰廢掉這誡命中最小的一條
[00:18:01.080 --> 00:18:04.040]  亦都教導人這樣做
[00:18:04.040 --> 00:18:06.360]  他在天國裡要稱為最小的
[00:18:06.360 --> 00:18:11.240]  但無論誰遵行並如此教導人
[00:18:11.240 --> 00:18:14.520]  他在天國要稱為大的
[00:18:14.520 --> 00:18:15.640]  第十節
[00:18:15.640 --> 00:18:16.920]  我告訴你們
[00:18:16.920 --> 00:18:24.840]  你們的義若不勝過民事和法理賽人的義,絕不能進天國
[00:18:24.840 --> 00:18:29.880]  這兩節經文其實是要總括耶穌將要講的一些教導
[00:18:29.880 --> 00:18:32.440]  這兩節經文不是一些律例
[00:18:32.440 --> 00:18:34.440]  說你要怎樣怎樣愛人如己
[00:18:34.440 --> 00:18:35.400]  全部都不是
[00:18:35.400 --> 00:18:38.840]  他好像要set個tone
[00:18:38.840 --> 00:18:40.520]  給個introduction(介紹)你
[00:18:40.520 --> 00:18:44.360]  其實現在我說是新摩西
[00:18:44.360 --> 00:18:48.840]  我說的話的introduction(介紹)是這兩件事
[00:18:48.840 --> 00:18:53.320]  你對民事和法理賽人認不認識?
[00:18:53.320 --> 00:18:58.280]  新約就經常說民事是什麼人
[00:18:58.280 --> 00:19:04.520]  民事是熟讀聖經、抄聖經、教聖經
[00:19:04.520 --> 00:19:08.200]  或者如果用今天說的一些聖經學者
[00:19:08.200 --> 00:19:11.720]  神學院教書的就是民事
[00:19:11.720 --> 00:19:15.320]  但是在舊約他們除了教聖經之外
[00:19:15.320 --> 00:19:16.840]  他們有license(證書)
[00:19:16.840 --> 00:19:18.040]  license(證書)是做什麼呢?
[00:19:18.040 --> 00:19:22.200]  可以做一些法律的legal document(法律文件)
[00:19:22.200 --> 00:19:23.880]  去draft一些legal document(法律文件)
[00:19:23.880 --> 00:19:25.160]  所以如果你結婚的話
[00:19:25.160 --> 00:19:26.760]  舊約不是找牧師的
[00:19:26.760 --> 00:19:28.680]  你找個民事幫你搞
[00:19:28.680 --> 00:19:30.280]  那你就合法地結婚了
[00:19:30.280 --> 00:19:33.080]  你想借錢、簽contract(合約)
[00:19:33.080 --> 00:19:34.760]  就找民事
[00:19:34.760 --> 00:19:37.720]  而另一批聖經經常提的叫法理賽人
[00:19:37.720 --> 00:19:39.240]  這批人很特別
[00:19:39.240 --> 00:19:41.640]  其實他們是平民百姓
[00:19:41.640 --> 00:19:43.000]  不過聖經就說
[00:19:43.000 --> 00:19:45.320]  或者找一些古代的文獻就說
[00:19:45.320 --> 00:19:49.560]  他們的志願是將自己分別出來
[00:19:49.560 --> 00:19:51.000]  其實是好東西
[00:19:51.000 --> 00:19:55.320]  他分別出來一群熱心的宗教人士
[00:19:55.320 --> 00:19:57.800]  他們也有幫忙教教聖經
[00:19:57.800 --> 00:19:59.400]  所以如果用今天的演繹
[00:19:59.400 --> 00:20:01.880]  民事加法理賽人是誰呢?
[00:20:01.880 --> 00:20:06.440]  組長、區牧、傳道、牧師、神學院老師、聖經學者
[00:20:06.440 --> 00:20:10.920]  這一批人就是民事和法理賽人
[00:20:11.960 --> 00:20:13.960]  但在耶穌的時代
[00:20:13.960 --> 00:20:15.960]  對民事和法理賽人
[00:20:15.960 --> 00:20:17.960]  其實是很不客氣的
[00:20:17.960 --> 00:20:21.240]  通常強調他們有四個字
[00:20:21.240 --> 00:20:22.200]  是什麼?
[00:20:22.200 --> 00:20:25.320]  原來大家都很熟悉
[00:20:25.320 --> 00:20:27.320]  早知道我就不用說這麼久了
[00:20:27.320 --> 00:20:31.400]  但你知不知道假冒為善是怎樣呢?
[00:20:31.400 --> 00:20:36.200]  原來
[00:20:36.200 --> 00:20:37.880]  我也是今次才知道
[00:20:37.880 --> 00:20:39.880]  你可以回去翻譯一下聖經
[00:20:39.880 --> 00:20:43.640]  《馬太福音》是用了一整章
[00:20:43.640 --> 00:20:45.000]  第23章
[00:20:45.000 --> 00:20:48.040]  去招呼民事和法理賽人
[00:20:48.040 --> 00:20:50.840]  整章聖經差不多40節
[00:20:50.840 --> 00:20:54.760]  就是要數法理賽人有什麼不對
[00:20:54.760 --> 00:20:56.760]  有什麼和
[00:20:56.760 --> 00:20:58.760]  經文提醒我們
[00:20:58.760 --> 00:21:02.920]  我們的義若不勝過民事和法理賽人的義
[00:21:02.920 --> 00:21:04.920]  絕不能進天國
[00:21:04.920 --> 00:21:07.720]  所以今天我們看看法理賽人
[00:21:07.720 --> 00:21:10.680]  怎樣去處理聖經
[00:21:10.680 --> 00:21:12.680]  他有什麼值得我們學習
[00:21:12.680 --> 00:21:15.480]  有什麼是上帝說他們做得不對的
[00:21:15.480 --> 00:21:19.000]  第一
[00:21:19.000 --> 00:21:20.520]  假冒為善
[00:21:20.520 --> 00:21:22.520]  他們的特色就是光說不做
[00:21:22.520 --> 00:21:25.560]  請弟兄姊妹讀第23章2-4節
[00:21:25.560 --> 00:21:27.560]  預備,1,2,3
[00:21:37.720 --> 00:21:53.160]  [聽不清]
[00:21:53.160 --> 00:21:55.160]  如果你看這段經文
[00:21:55.160 --> 00:21:59.160]  你就會找到法理賽人唯一的好處
[00:21:59.160 --> 00:22:02.600]  民事唯一的好處是什麼
[00:22:04.360 --> 00:22:08.840]  經文說,民事和法理賽人坐在摩西的位置
[00:22:08.840 --> 00:22:10.360]  即是坐在律法上
[00:22:10.360 --> 00:22:13.000]  凡他們吩咐你們的
[00:22:13.000 --> 00:22:15.000]  你們都要謹守進行
[00:22:15.000 --> 00:22:17.960]  法理賽人和民事唯一好的地方
[00:22:17.960 --> 00:22:19.240]  就是他熟悉聖經
[00:22:19.240 --> 00:22:21.240]  也會教聖經
[00:22:21.240 --> 00:22:23.640]  這就是聖經說他的義
[00:22:23.640 --> 00:22:26.360]  他的Righteousness就在這裡
[00:22:26.360 --> 00:22:29.480]  但聖經一開始說完這句就罵了
[00:22:29.480 --> 00:22:31.000]  但你不要學他
[00:22:31.000 --> 00:22:34.600]  因為他們能說,不能行
[00:22:34.600 --> 00:22:37.400]  又將難挑的重擔捆起來
[00:22:37.400 --> 00:22:39.000]  割在人的肩上
[00:22:39.000 --> 00:22:41.000]  自己一隻手指都不動
[00:22:41.000 --> 00:22:44.840]  簡單來說,他們有兩個很大的問題
[00:22:44.840 --> 00:22:49.720]  第一,他將神的話簡單複雜化
[00:22:49.720 --> 00:22:52.760]  原本信仰很簡單
[00:22:52.760 --> 00:22:55.080]  你將他架床疊屋
[00:22:55.080 --> 00:22:58.280]  你要告訴別人你做了這七百件事
[00:22:58.280 --> 00:23:00.280]  你就愛主
[00:23:00.280 --> 00:23:02.840]  但聖經是否這樣說?
[00:23:02.840 --> 00:23:05.160]  聖經一開始不是這樣說
[00:23:05.160 --> 00:23:06.360]  聖經跟你講心
[00:23:06.360 --> 00:23:09.880]  他就將一些內在的東西形式化
[00:23:09.880 --> 00:23:12.600]  變成一些你可以遵守的條例
[00:23:12.600 --> 00:23:18.200]  但用這些條例去判定你到底愛主還是不愛主
[00:23:18.200 --> 00:23:23.080]  我們很久之前說過安息日的題目
[00:23:23.080 --> 00:23:25.320]  聖經很簡單
[00:23:25.320 --> 00:23:27.320]  只是說你們要守安息日
[00:23:27.320 --> 00:23:28.760]  定為聖日
[00:23:28.760 --> 00:23:30.760]  甚麼都不可以做,就完了
[00:23:30.760 --> 00:23:33.640]  甚麼工作都不可以做
[00:23:33.640 --> 00:23:34.920]  聖經說的
[00:23:34.920 --> 00:23:39.080]  但法理、創人、文士就將它變成三十九樣
[00:23:39.080 --> 00:23:41.080]  很實際你不應該做的事
[00:23:41.080 --> 00:23:44.760]  如果你有機會找回那三十九樣
[00:23:44.760 --> 00:23:46.760]  有些寫兩個字又不行
[00:23:46.760 --> 00:23:48.040]  兩個字連在一起又不行
[00:23:48.040 --> 00:23:49.320]  拆了兩個字又不行
[00:23:49.320 --> 00:23:51.320]  點火又不行
[00:23:51.320 --> 00:23:53.320]  吹熄火都不行
[00:23:53.320 --> 00:24:02.520]  所以你聽到很多時候講到猶太人有些安息日的升降機
[00:24:02.520 --> 00:24:04.520]  它自動層層停
[00:24:04.520 --> 00:24:07.080]  你有些印象,我不再詳細解釋
[00:24:07.080 --> 00:24:10.120]  但原來舊約的教導是很簡單的
[00:24:10.120 --> 00:24:12.120]  法理、創人將它複雜化
[00:24:12.120 --> 00:24:14.120]  這是第一樣的問題
[00:24:14.120 --> 00:24:16.120]  第二個問題,亦是更大的問題
[00:24:16.120 --> 00:24:18.120]  就是他懂得說
[00:24:18.120 --> 00:24:20.120]  不懂得做
[00:24:20.120 --> 00:24:24.120]  你身邊多不多這樣的基督徒?
[00:24:24.120 --> 00:24:28.120]  多不多這樣的基督徒?
[00:24:28.120 --> 00:24:32.120]  或者你問問自己,我們是否懂得說,不懂得做?
[00:24:32.120 --> 00:24:34.120]  特別我們這些傳道人
[00:24:34.120 --> 00:24:36.120]  是否懂得說,不懂得做?
[00:24:36.120 --> 00:24:40.120]  大祖的,是否懂得說,不懂得做?
[00:24:40.120 --> 00:24:44.120]  喜不喜歡韓國那些K-POP?
[00:24:44.120 --> 00:24:50.120]  早兩天看到一個韓國網紅
[00:24:50.120 --> 00:24:52.120]  眼中的基督教會
[00:24:52.120 --> 00:24:54.120]  他叫宋讚揚,我不認識
[00:24:54.120 --> 00:24:56.120]  Yannis,認不認識?
[00:24:56.120 --> 00:25:00.120]  你這樣都看到他不是很帥?
[00:25:00.120 --> 00:25:02.120]  已經側面了,而且很小了
[00:25:02.120 --> 00:25:06.120]  講講他的背景
[00:25:06.120 --> 00:25:08.120]  這是一個韓國的網紅
[00:25:08.120 --> 00:25:10.120]  我不知道他有多少粉絲
[00:25:10.120 --> 00:25:12.120]  好像幾十萬
[00:25:12.120 --> 00:25:14.120]  也不是特別多
[00:25:14.120 --> 00:25:16.120]  不過他有一個很特別的身份
[00:25:16.120 --> 00:25:18.120]  他是宣教士
[00:25:18.120 --> 00:25:20.120]  父母
[00:25:20.120 --> 00:25:22.120]  從小到大在教會生活
[00:25:22.120 --> 00:25:24.120]  但在他一直成長的時候
[00:25:24.120 --> 00:25:26.120]  其實是有一次
[00:25:26.120 --> 00:25:28.120]  他親身被主呼喚他
[00:25:28.120 --> 00:25:30.120]  或者跟他有一個encounter
[00:25:30.120 --> 00:25:32.120]  他很認真對他的信仰
[00:25:32.120 --> 00:25:34.120]  他有一個訪問
[00:25:34.120 --> 00:25:36.120]  他做了網紅
[00:25:36.120 --> 00:25:38.120]  就問他
[00:25:38.120 --> 00:25:40.120]  韓國基督教的情況
[00:25:40.120 --> 00:25:42.120]  問題是
[00:25:42.120 --> 00:25:44.120]  基督徒是偽人
[00:25:44.120 --> 00:25:46.120]  在韓國的形象是怎樣的呢?
[00:25:46.120 --> 00:25:48.120]  基督徒偽人
[00:25:48.120 --> 00:25:50.120]  在韓國的形象是怎樣的呢?
[00:25:50.120 --> 00:25:52.120]  他們對年青人進入教會
[00:25:52.120 --> 00:25:54.120]  有沒有幫助呢?
[00:25:54.120 --> 00:25:56.120]  你明白問題吧?
[00:25:56.120 --> 00:25:58.120]  他就回答
[00:25:58.120 --> 00:26:00.120]  大概九十年代
[00:26:00.120 --> 00:26:02.120]  很多韓國的偽人
[00:26:02.120 --> 00:26:04.120]  要為主做見證
[00:26:04.120 --> 00:26:06.120]  所以在各樣的頒獎典禮
[00:26:06.120 --> 00:26:08.120]  都會說
[00:26:08.120 --> 00:26:10.120]  感謝主
[00:26:10.120 --> 00:26:12.120]  讚美主
[00:26:12.120 --> 00:26:14.120]  掛在嘴邊
[00:26:14.120 --> 00:26:16.120]  但是現在這個世代
[00:26:16.120 --> 00:26:18.120]  韓國偽人就不敢這樣做
[00:26:18.120 --> 00:26:20.120]  也不想這樣做
[00:26:20.120 --> 00:26:22.120]  原因是
[00:26:22.120 --> 00:26:24.120]  因為時下韓國教會
[00:26:24.120 --> 00:26:26.120]  有太多負面的新聞
[00:26:26.120 --> 00:26:28.120]  導致甚至乎
[00:26:28.120 --> 00:26:30.120]  在韓劇或者一些韓國的綜藝節目
[00:26:30.120 --> 00:26:32.120]  他們就會用
[00:26:32.120 --> 00:26:34.120]  基督徒這個字
[00:26:34.120 --> 00:26:36.120]  去恥笑或者形容
[00:26:36.120 --> 00:26:38.120]  假惺惺的人
[00:26:38.120 --> 00:26:40.120]  假啊!你是假的
[00:26:40.120 --> 00:26:42.120]  那我怎樣笑你呢?
[00:26:42.120 --> 00:26:44.120]  這些就是基督徒吧!
[00:26:44.120 --> 00:26:46.120]  或者我們中國,香港就耶!
[00:26:46.120 --> 00:26:48.120]  嘟啦!
[00:26:48.120 --> 00:26:50.120]  而牧師和神學生
[00:26:50.120 --> 00:26:52.120]  更是被用來諷刺的用語
[00:26:52.120 --> 00:26:54.120]  專門嘲笑那些
[00:26:54.120 --> 00:26:56.120]  有知識
[00:26:56.120 --> 00:26:58.120]  沒有行動的人
[00:26:58.120 --> 00:27:00.120]  說一套
[00:27:00.120 --> 00:27:02.120]  做一套
[00:27:02.120 --> 00:27:04.120]  以前有法理賽人
[00:27:04.120 --> 00:27:06.120]  今天可能有
[00:27:06.120 --> 00:27:08.120]  韓國教會裏面的人
[00:27:08.120 --> 00:27:10.120]  問題就是
[00:27:10.120 --> 00:27:12.120]  我們是不是呢?
[00:27:12.120 --> 00:27:14.120]  我自己憑良心去想
[00:27:14.120 --> 00:27:16.120]  如果我們能夠
[00:27:16.120 --> 00:27:18.120]  說到一套
[00:27:18.120 --> 00:27:20.120]  都已經不錯了
[00:27:20.120 --> 00:27:22.120]  我發覺我們今天
[00:27:22.120 --> 00:27:24.120]  可能嚴重的地方
[00:27:24.120 --> 00:27:26.120]  是連那一套都說不到
[00:27:26.120 --> 00:27:28.120]  不要說做
[00:27:28.120 --> 00:27:30.120]  突然之間會用心
[00:27:30.120 --> 00:27:32.120]  第二個特色
[00:27:32.120 --> 00:27:34.120]  我們23章
[00:27:34.120 --> 00:27:36.120]  5至7節請等姐妹讀
[00:27:36.120 --> 00:27:38.120]  預備!1,2,3
[00:27:38.120 --> 00:28:02.120]  (國語)
[00:28:02.120 --> 00:28:04.120]  這段經文強調
[00:28:04.120 --> 00:28:06.120]  法理賽人民事
[00:28:06.120 --> 00:28:08.120]  很多東西都是為了
[00:28:08.120 --> 00:28:10.120]  讓人看到
[00:28:10.120 --> 00:28:12.120]  什麼叫做佩戴的經盒
[00:28:12.120 --> 00:28:14.120]  其實那時候
[00:28:14.120 --> 00:28:16.120]  因為聖經有說
[00:28:16.120 --> 00:28:18.120]  要將神的話放在額頭
[00:28:18.120 --> 00:28:20.120]  也要掛在心上
[00:28:20.120 --> 00:28:22.120]  所以他們有個裝扮
[00:28:22.120 --> 00:28:24.120]  就是這裡有個盒子
[00:28:24.120 --> 00:28:26.120]  你見到戴著四方形
[00:28:26.120 --> 00:28:28.120]  綁著
[00:28:28.120 --> 00:28:30.120]  他有很獨特的衣著
[00:28:30.120 --> 00:28:32.120]  你一見到就知道
[00:28:32.120 --> 00:28:34.120]  他是民事和法理賽人
[00:28:34.120 --> 00:28:36.120]  他就會將那個東西弄大一點
[00:28:36.120 --> 00:28:38.120]  怕你看不到
[00:28:38.120 --> 00:28:40.120]  我不知道大到怎樣
[00:28:40.120 --> 00:28:42.120]  一個果欖還是怎樣
[00:28:42.120 --> 00:28:44.120]  我不知道
[00:28:44.120 --> 00:28:46.120]  但他做這些衣裳、鎚子
[00:28:46.120 --> 00:28:48.120]  都是一些宗教的規例
[00:28:48.120 --> 00:28:50.120]  他們那時候的鎚子
[00:28:50.120 --> 00:28:52.120]  是代表一些律法的守則
[00:28:52.120 --> 00:28:54.120]  如果我沒記錯是有613條
[00:28:54.120 --> 00:28:56.120]  我不知道他的衣服是不是這麼多條
[00:28:56.120 --> 00:28:58.120]  但他強調要做長一點
[00:28:58.120 --> 00:29:00.120]  是要讓人看到
[00:29:00.120 --> 00:29:02.120]  這些全部都是表面功夫
[00:29:02.120 --> 00:29:04.120]  而經文說
[00:29:04.120 --> 00:29:06.120]  他們喜愛在筵席上
[00:29:06.120 --> 00:29:08.120]  坐首位
[00:29:08.120 --> 00:29:10.120]  在會堂裏面坐高位
[00:29:10.120 --> 00:29:12.120]  希望人們在街上
[00:29:12.120 --> 00:29:14.120]  見到他
[00:29:14.120 --> 00:29:16.120]  向他問安
[00:29:16.120 --> 00:29:18.120]  叫他一聲拉比
[00:29:18.120 --> 00:29:20.120]  拉比翻出來的意思
[00:29:20.120 --> 00:29:22.120]  就是老師
[00:29:22.120 --> 00:29:24.120]  這班人愛出風頭
[00:29:24.120 --> 00:29:26.120]  我有時候經常在想
[00:29:26.120 --> 00:29:28.120]  都很切身
[00:29:28.120 --> 00:29:30.120]  我們這一代
[00:29:30.120 --> 00:29:32.120]  經常都
[00:29:32.120 --> 00:29:34.120]  Pastor Dude
[00:29:34.120 --> 00:29:36.120]  如果你有我Facebook
[00:29:36.120 --> 00:29:38.120]  你就知道我準備讀書
[00:29:38.120 --> 00:29:40.120]  假如五年後主約願意
[00:29:40.120 --> 00:29:42.120]  我還是一個
[00:29:42.120 --> 00:29:44.120]  埃雅的博士
[00:29:44.120 --> 00:29:46.120]  我以後訂桌
[00:29:46.120 --> 00:29:48.120]  吃飯會不會
[00:29:48.120 --> 00:29:50.120]  Dr. Lee
[00:29:50.120 --> 00:29:52.120]  訂12位
[00:29:52.120 --> 00:29:54.120]  進去那間餐廳
[00:29:54.120 --> 00:29:56.120]  先生有沒有訂桌
[00:29:56.120 --> 00:29:58.120]  有 留了 Dr. Lee
[00:29:58.120 --> 00:30:00.120]  Dr. Lee
[00:30:00.120 --> 00:30:04.120]  你開始明白
[00:30:04.120 --> 00:30:06.120]  其實為什麼我和熟悉的弟兄姊妹
[00:30:06.120 --> 00:30:08.120]  熟悉的弟兄姊妹
[00:30:08.120 --> 00:30:10.120]  是不會去Pastor Gym我
[00:30:10.120 --> 00:30:12.120]  我經常說你不要Pastor我
[00:30:12.120 --> 00:30:14.120]  不要這樣叫我
[00:30:14.120 --> 00:30:16.120]  我是很不舒服
[00:30:16.120 --> 00:30:18.120]  原來有聖經根據
[00:30:18.120 --> 00:30:20.120]  我今天想不到走
[00:30:20.120 --> 00:30:22.120]  才找到
[00:30:22.120 --> 00:30:24.120]  經文這樣說
[00:30:24.120 --> 00:30:26.120]  但是你們不要接受
[00:30:26.120 --> 00:30:28.120]  師父給的稱呼
[00:30:28.120 --> 00:30:30.120]  原因 因為只有一位是你們的老師
[00:30:30.120 --> 00:30:32.120]  我們每一個是
[00:30:32.120 --> 00:30:34.120]  弟兄
[00:30:34.120 --> 00:30:36.120]  我的台高一點
[00:30:36.120 --> 00:30:38.120]  我下來跟你一樣
[00:30:38.120 --> 00:30:40.120]  我們是弟兄姊妹
[00:30:40.120 --> 00:30:42.120]  也不要稱呼地上的人
[00:30:42.120 --> 00:30:44.120]  為父
[00:30:44.120 --> 00:30:46.120]  除了你自己老爸之外
[00:30:46.120 --> 00:30:48.120]  不要搞這麼多
[00:30:48.120 --> 00:30:50.120]  這些複雜的關係
[00:30:50.120 --> 00:30:52.120]  因為你只有一位父
[00:30:52.120 --> 00:30:54.120]  那個就是天上的父
[00:30:54.120 --> 00:30:56.120]  不要接受師父的稱呼
[00:30:56.120 --> 00:30:58.120]  因為你只有一位
[00:30:58.120 --> 00:31:00.120]  是你們的師父
[00:31:00.120 --> 00:31:02.120]  就是基督
[00:31:02.120 --> 00:31:04.120]  經文提及你們中間
[00:31:04.120 --> 00:31:06.120]  誰願做大
[00:31:06.120 --> 00:31:08.120]  就要做人的傭人
[00:31:08.120 --> 00:31:10.120]  我不記得
[00:31:10.120 --> 00:31:12.120]  你有沒有聽我說過
[00:31:12.120 --> 00:31:14.120]  我經常說
[00:31:14.120 --> 00:31:16.120]  我不是牧羊人
[00:31:16.120 --> 00:31:18.120]  我也不配做牧羊人
[00:31:18.120 --> 00:31:20.120]  牧羊人只有一個
[00:31:20.120 --> 00:31:22.120]  我只是一隻
[00:31:22.120 --> 00:31:24.120]  牧羊狗
[00:31:24.120 --> 00:31:26.120]  上帝要我去廢
[00:31:26.120 --> 00:31:28.120]  我就去廢
[00:31:28.120 --> 00:31:30.120]  不要把信任
[00:31:30.120 --> 00:31:32.120]  放在人身上
[00:31:32.120 --> 00:31:34.120]  這是對傳道人
[00:31:34.120 --> 00:31:36.120]  對拿咪高峰的人一個很大的試探
[00:31:36.120 --> 00:31:38.120]  做了一些事
[00:31:38.120 --> 00:31:40.120]  希望讓人看到
[00:31:40.120 --> 00:31:42.120]  自我膨脹的試探
[00:31:42.120 --> 00:31:44.120]  是很容易的
[00:31:44.120 --> 00:31:46.120]  我和你分享一個我自己的經歷
[00:31:46.120 --> 00:31:48.120]  我2014年入職
[00:31:48.120 --> 00:31:50.120]  2015年的
[00:31:50.120 --> 00:31:54.120]  6月是我第一次在大堂講道
[00:31:54.120 --> 00:31:56.120]  那篇道是說
[00:31:56.120 --> 00:31:58.120]  五餅二魚叫成為神蹟
[00:31:58.120 --> 00:32:00.120]  那時候回大堂講道
[00:32:00.120 --> 00:32:02.120]  要穿西裝
[00:32:02.120 --> 00:32:04.120]  那時候沒那麼胖
[00:32:04.120 --> 00:32:06.120]  穿西裝在大堂戰戰兢兢
[00:32:06.120 --> 00:32:08.120]  就講了那篇道
[00:32:08.120 --> 00:32:10.120]  講完之後
[00:32:10.120 --> 00:32:12.120]  弟兄姊妹給的feedback是好的
[00:32:12.120 --> 00:32:14.120]  好像猜不到你也OK
[00:32:14.120 --> 00:32:16.120]  戴著驚喜
[00:32:16.120 --> 00:32:18.120]  不差
[00:32:18.120 --> 00:32:20.120]  就來讚我
[00:32:20.120 --> 00:32:22.120]  我那天好像中了降頭
[00:32:22.120 --> 00:32:24.120]  經常check whatsapp
[00:32:24.120 --> 00:32:26.120]  看到感謝主
[00:32:26.120 --> 00:32:28.120]  放下手還有沒有
[00:32:28.120 --> 00:32:30.120]  每三分鐘五分鐘就看
[00:32:30.120 --> 00:32:32.120]  有沒有人
[00:32:32.120 --> 00:32:34.120]  為什麼電話不震
[00:32:34.120 --> 00:32:36.120]  是不是有弟兄姊妹
[00:32:36.120 --> 00:32:38.120]  想讚我還沒讚
[00:32:38.120 --> 00:32:40.120]  你明不明白
[00:32:40.120 --> 00:32:42.120]  其實你在這個位置
[00:32:42.120 --> 00:32:44.120]  拿著咪高峰真的有試探
[00:32:44.120 --> 00:32:46.120]  我也經歷過
[00:32:46.120 --> 00:32:48.120]  我經歷的時候也試過
[00:32:48.120 --> 00:32:50.120]  整天在看
[00:32:50.120 --> 00:32:52.120]  頭兩天就看有沒有人whatsapp你
[00:32:52.120 --> 00:32:54.120]  之後看什麼
[00:32:54.120 --> 00:32:56.120]  看youtube那個click
[00:32:56.120 --> 00:32:58.120]  每一次按
[00:32:58.120 --> 00:33:00.120]  多了三十
[00:33:00.120 --> 00:33:02.120]  這次和上次按
[00:33:02.120 --> 00:33:04.120]  過千了
[00:33:04.120 --> 00:33:06.120]  對比一下何牧師
[00:33:06.120 --> 00:33:08.120]  我match到他
[00:33:08.120 --> 00:33:10.120]  你明不明
[00:33:10.120 --> 00:33:12.120]  人是會這樣
[00:33:12.120 --> 00:33:14.120]  但聖經提醒我們
[00:33:14.120 --> 00:33:16.120]  我們遵行神的心意
[00:33:16.120 --> 00:33:18.120]  我們遵行聖經教導
[00:33:18.120 --> 00:33:20.120]  是為了讓人看
[00:33:20.120 --> 00:33:22.120]  你就是法理蔡人
[00:33:22.120 --> 00:33:24.120]  你就是文士
[00:33:24.120 --> 00:33:28.120]  登山補訓的教導很有趣
[00:33:28.120 --> 00:33:30.120]  他重新演繹
[00:33:30.120 --> 00:33:32.120]  什麼是發怒
[00:33:32.120 --> 00:33:34.120]  什麼是發脾氣
[00:33:34.120 --> 00:33:36.120]  舊約說不可以殺人
[00:33:36.120 --> 00:33:38.120]  耶穌說你向弟兄動怒
[00:33:38.120 --> 00:33:40.120]  也不行
[00:33:40.120 --> 00:33:42.120]  接著說姦淫
[00:33:42.120 --> 00:33:44.120]  耶穌說看見婦女動淫念
[00:33:44.120 --> 00:33:46.120]  這些也不行
[00:33:46.120 --> 00:33:48.120]  好了
[00:33:48.120 --> 00:33:50.120]  這兩個反面的例子
[00:33:50.120 --> 00:33:52.120]  我們看兩個正面的例子
[00:33:52.120 --> 00:33:54.120]  什麼是施捨
[00:33:54.120 --> 00:33:56.120]  施捨的時候不要在人面前
[00:33:56.120 --> 00:33:58.120]  吹號
[00:33:58.120 --> 00:34:00.120]  我今天捐了多少錢
[00:34:00.120 --> 00:34:02.120]  給哪個機構
[00:34:02.120 --> 00:34:04.120]  那次不知道是誰說
[00:34:04.120 --> 00:34:06.120]  把支票帶到
[00:34:06.120 --> 00:34:08.120]  無倫那些
[00:34:08.120 --> 00:34:10.120]  總理
[00:34:10.120 --> 00:34:12.120]  聖經說
[00:34:12.120 --> 00:34:14.120]  當你捐錢的時候
[00:34:14.120 --> 00:34:16.120]  施捨的時候
[00:34:16.120 --> 00:34:18.120]  不要讓左手知道右手所做
[00:34:18.120 --> 00:34:20.120]  祈禱不要在十字路口
[00:34:20.120 --> 00:34:22.120]  會被車車死
[00:34:22.120 --> 00:34:24.120]  回家裡
[00:34:24.120 --> 00:34:26.120]  關上門自己祈禱
[00:34:26.120 --> 00:34:28.120]  聖經強調什麼
[00:34:28.120 --> 00:34:30.120]  強調的
[00:34:30.120 --> 00:34:32.120]  就是我們遵行聖經
[00:34:32.120 --> 00:34:34.120]  是要從
[00:34:34.120 --> 00:34:36.120]  心出發
[00:34:36.120 --> 00:34:38.120]  不是要做一些事
[00:34:38.120 --> 00:34:40.120]  看見
[00:34:40.120 --> 00:34:42.120]  不是要出風頭
[00:34:42.120 --> 00:34:44.120]  不是要被人看到我們怎樣虔誠
[00:34:44.120 --> 00:34:46.120]  他說那些人
[00:34:46.120 --> 00:34:48.120]  知道沒用的
[00:34:48.120 --> 00:34:50.120]  上帝知道你的心在想什麼
[00:34:50.120 --> 00:34:52.120]  明不明白
[00:34:52.120 --> 00:34:54.120]  第三
[00:34:54.120 --> 00:34:56.120]  想請弟兄姊妹
[00:34:56.120 --> 00:34:58.120]  讀23、24節
[00:35:08.120 --> 00:35:28.120]  (廣東話)
[00:35:28.120 --> 00:35:30.120]  我解一解最後一句
[00:35:30.120 --> 00:35:32.120]  我相信蟒蟲
[00:35:32.120 --> 00:35:34.120]  就是一些很小的蟲
[00:35:34.120 --> 00:35:36.120]  我的比喻就是
[00:35:36.120 --> 00:35:38.120]  你吃一碗粉
[00:35:38.120 --> 00:35:40.120]  湯裡面有一顆塵
[00:35:40.120 --> 00:35:42.120]  你嘗試夾它出來
[00:35:42.120 --> 00:35:44.120]  但整隻手指頭的蟑螂
[00:35:44.120 --> 00:35:46.120]  你就一聲沮喪
[00:35:46.120 --> 00:35:48.120]  說的是一個
[00:35:48.120 --> 00:35:50.120]  本末倒置的生命
[00:35:50.120 --> 00:35:52.120]  多謝你
[00:35:52.120 --> 00:35:54.120]  十分好
[00:35:54.120 --> 00:35:56.120]  這段經文跟我們剛才讀第五章
[00:35:56.120 --> 00:35:58.120]  有一點不同
[00:35:58.120 --> 00:36:00.120]  第五章他說我們廢掉
