
[00:00:00.000 --> 00:00:05.400]  多謝各位早晨,很高興能夠再次在主日崇拜的時間和大家一起去分享神的說話
[00:24:04.000 --> 00:24:06.000]  所以他特意要走到阿拉伯
[00:24:06.000 --> 00:24:08.000]  為什麼現在又要走回來
[00:24:08.000 --> 00:24:15.000]  與彼得、基發和雅各相連呢?
[00:24:15.000 --> 00:24:19.000]  他這樣強調似乎是一反常態
[00:24:19.000 --> 00:24:21.000]  保羅如何解釋呢?
[00:24:21.000 --> 00:24:25.000]  其實弟兄姊妹,要明白這個做法
[00:24:25.000 --> 00:24:28.000]  我們首先要明白加拉太書的發展
[00:24:28.000 --> 00:24:32.000]  加拉太書的寫作裡有一個特色
[00:24:32.000 --> 00:24:37.000]  就是以時序性來陳述整個內容
[00:24:37.000 --> 00:24:41.000]  我們稱之為linear development
[00:24:41.000 --> 00:24:43.000]  如果用神學一點的說法
[00:24:43.000 --> 00:24:47.000]  就叫diachronic reporting或者narration
[00:24:47.000 --> 00:24:49.000]  是什麼意思呢?
[00:24:49.000 --> 00:24:55.000]  保羅其實是按時序去記錄他所發生過的事情
[00:24:55.000 --> 00:25:02.000]  將自己的一生坦誠地擺在加拉太教會的宗教會的面前
[00:25:02.000 --> 00:25:10.000]  讓他們明白到保羅其實的事夢並不是自己有個什麼私人計劃
[00:25:10.000 --> 00:25:14.000]  要做什麼、要做什麼、要見什麼、要怎麼樣
[00:25:14.000 --> 00:25:19.000]  而是純粹整個順時序的按時發展
[00:25:19.000 --> 00:25:23.000]  那你就會說,為什麼到這個時候要按時發展
[00:25:23.000 --> 00:25:27.000]  要去見彼得、基發呢?
[00:25:27.000 --> 00:25:32.000]  這個正正就是這裡所說的「過了三年」
[00:25:32.000 --> 00:25:34.000]  然後上去見基發
[00:25:34.000 --> 00:25:39.000]  在這裡又突然提到個個都不見
[00:25:39.000 --> 00:25:43.000]  只是見耶穌基督的親兄弟雅各
[00:25:43.000 --> 00:25:45.000]  其實是一個伏筆
[00:25:45.000 --> 00:25:48.000]  我們很多人去看加拉太書的時候
[00:25:48.000 --> 00:25:50.000]  我們有些人就說
[00:25:50.000 --> 00:25:56.000]  其實加拉太書是寫在保羅去完第一次報到旅程之後
[00:25:56.000 --> 00:26:00.000]  回到安提安,然後上耶路撒冷
[00:26:00.000 --> 00:26:05.000]  要處理信徒,特別是猶太人信徒和外邦人信徒
[00:26:05.000 --> 00:26:08.000]  是否需要行國禮才變成基督徒這件事
[00:26:08.000 --> 00:26:11.000]  開了一個耶路撒冷會議
[00:26:11.000 --> 00:26:13.000]  然後才寫加拉太書
[00:26:13.000 --> 00:26:15.000]  我個人看不是
[00:26:15.000 --> 00:26:18.000]  因為從經文裡面告訴我們
[00:26:18.000 --> 00:26:22.000]  保羅其實在這個時候按時序記載
[00:26:22.000 --> 00:26:29.000]  這件事其實是早在耶路撒冷會議之前已經發生的事
[00:26:29.000 --> 00:26:34.000]  從這樣的記載裡面我們更加明白
[00:26:34.000 --> 00:26:38.000]  這一段聖經更加肯定是寫在耶路撒冷會議之前
[00:26:38.000 --> 00:26:39.000]  為什麼?
[00:26:39.000 --> 00:26:42.000]  因為在耶路撒冷會議的時候
[00:26:42.000 --> 00:26:44.000]  我們會記載到
[00:26:44.000 --> 00:26:52.000]  看到最後拍板把不需要受國禮的指示
[00:26:52.000 --> 00:26:55.000]  交給保羅去傳開的時候
[00:26:55.000 --> 00:26:56.000]  是誰?
[00:26:56.000 --> 00:27:01.000]  正正就是我們今天所看的彼得和雅各
[00:27:01.000 --> 00:27:05.000]  他們兩個人站起來去拍板
[00:27:05.000 --> 00:27:07.000]  所以換句話來說
[00:27:07.000 --> 00:27:12.000]  如果從這段聖經記載是先知耶路撒冷會議的話
[00:27:12.000 --> 00:27:14.000]  那就合情合理了
[00:27:14.000 --> 00:27:15.000]  為什麼?
[00:27:15.000 --> 00:27:17.000]  因為在加拉太書裡面
[00:27:17.000 --> 00:27:21.000]  正正就是要引伸一個很重要的訊息告訴我們
[00:27:21.000 --> 00:27:23.000]  一個人的信主
[00:27:23.000 --> 00:27:25.000]  無論是你或是我
[00:27:25.000 --> 00:27:28.000]  都不是一個人說我缺志信主了
[00:27:28.000 --> 00:27:31.000]  我個人的信主過程
[00:27:31.000 --> 00:27:33.000]  其他人不能理我
[00:27:33.000 --> 00:27:34.000]  也不能管我
[00:27:34.000 --> 00:27:35.000]  不是的
[00:27:35.000 --> 00:27:37.000]  其實從加拉太書裡面
[00:27:37.000 --> 00:27:39.000]  我們會發現從這裡第一章
[00:27:39.000 --> 00:27:41.000]  以至後來第二章的時候
[00:27:41.000 --> 00:27:44.000]  我們會發現一個很重要的訊息
[00:27:44.000 --> 00:27:48.000]  就是原來一個人隨著時間的過程當中
[00:27:48.000 --> 00:27:50.000]  遇見不同的事物
[00:27:50.000 --> 00:27:56.000]  可能你的信仰會受到一些其他的因由而尋雜影響
[00:27:56.000 --> 00:28:02.000]  而在這個過程我們需要不住地去調查清楚
[00:28:02.000 --> 00:28:05.000]  究竟我們今天的信仰
[00:28:05.000 --> 00:28:07.000]  有沒有一些地方我們信錯了呢?
[00:28:07.000 --> 00:28:09.000]  信得不清楚呢?
[00:28:09.000 --> 00:28:12.000]  或者我們的夢照在做的侍奉
[00:28:12.000 --> 00:28:16.000]  是不是有些東西偏離了上帝計劃的路程
[00:28:16.000 --> 00:28:19.000]  就是剛才所說的按時序發展的路程
[00:28:19.000 --> 00:28:21.000]  上帝其實一直和我們同行
[00:28:21.000 --> 00:28:23.000]  按時序去陪我們一起
[00:28:23.000 --> 00:28:25.000]  作指示我們去侍奉
[00:28:25.000 --> 00:28:32.000]  而我們的角色就是配合上帝這個隨時的指導
[00:28:32.000 --> 00:28:40.000]  而我們在這裡看到保羅和基法,就是彼得和雅各的會面
[00:28:40.000 --> 00:28:45.000]  正好鋪排了將來為什麼上耶路撒冷
[00:28:45.000 --> 00:28:49.000]  再會有基法和雅各出來拍板
[00:28:49.000 --> 00:28:54.000]  究竟是否需要行國禮這件事情
[00:28:54.000 --> 00:28:56.000]  另外一個很重要的提點
[00:28:56.000 --> 00:28:59.000]  在加拿大書的第二章裡面
[00:28:59.000 --> 00:29:01.000]  我們遲些會看到
[00:29:01.000 --> 00:29:05.000]  保羅會指責基法或者彼得
[00:29:05.000 --> 00:29:08.000]  他有些事情是做得不對的
[00:29:08.000 --> 00:29:11.000]  作用是什麼呢?
[00:29:11.000 --> 00:29:12.000]  就告訴我們知道
[00:29:12.000 --> 00:29:15.000]  在保羅還沒有再次上耶路撒冷
[00:29:15.000 --> 00:29:18.000]  參加耶路撒冷會議之前
[00:29:18.000 --> 00:29:22.000]  其實保羅和彼得
[00:29:22.000 --> 00:29:29.000]  經過了一輪大家在信仰上的checking notes的過程
[00:29:29.000 --> 00:29:32.000]  我們叫做交換筆記的過程
[00:29:32.000 --> 00:29:36.000]  或者用一個比較實質的說法
[00:29:36.000 --> 00:29:40.000]  就是互相檢測對方的信仰的過程
[00:29:40.000 --> 00:29:42.000]  這個過程是什麼呢?
[00:29:42.000 --> 00:29:44.000]  就是團契
[00:29:44.000 --> 00:29:46.000]  就是我今天很強調說
[00:29:46.000 --> 00:29:49.000]  教會應該有的不是聚會
[00:29:49.000 --> 00:29:51.000]  而是團契
[00:29:51.000 --> 00:29:54.000]  保羅用了三年時間
[00:29:54.000 --> 00:29:57.000]  他自己在外邦人的世界裡面
[00:29:57.000 --> 00:30:01.000]  他嘗試準確領受到耶穌基督的呼召
[00:30:01.000 --> 00:30:05.000]  和耶穌所成立的福音之後
[00:30:05.000 --> 00:30:06.000]  他印證了回來
[00:30:06.000 --> 00:30:10.000]  他自己也需要去找一些人
[00:30:10.000 --> 00:30:14.000]  去印證究竟我這樣的理解認識
[00:30:14.000 --> 00:30:16.000]  是不是有什麼偏頗呢?
[00:30:16.000 --> 00:30:19.000]  還是是不是有些地方我遺漏了呢?
[00:30:19.000 --> 00:30:21.000]  最好的是找誰呢?
[00:30:21.000 --> 00:30:26.000]  找耶穌最近身的門徒
[00:30:26.000 --> 00:30:28.000]  就叫彼得
[00:30:28.000 --> 00:30:31.000]  所以當時彼得在耶路撒冷
[00:30:31.000 --> 00:30:36.000]  保羅在經過了三年的印證期之後
[00:30:36.000 --> 00:30:41.000]  他就馬上回去找基法或者彼得
[00:30:41.000 --> 00:30:43.000]  和他見面
[00:30:43.000 --> 00:30:48.000]  讓他們能夠更清楚地去掌握到
[00:30:48.000 --> 00:30:50.000]  他們一直所了解的福音
[00:30:50.000 --> 00:30:53.000]  和他們所領受的呼召
[00:30:53.000 --> 00:30:57.000]  究竟有沒有任何的偏漏的地方
[00:30:57.000 --> 00:30:58.000]  如果有的
[00:30:58.000 --> 00:31:01.000]  可以透過這個互相檢測
[00:31:01.000 --> 00:31:04.000]  或者他們checking notes的過程當中
[00:31:04.000 --> 00:31:07.000]  能夠讓自己去修正
[00:31:07.000 --> 00:31:13.000]  讓彼此能夠有一個更精準的福音的掌握
[00:31:13.000 --> 00:31:16.000]  所以他上去這十五天
[00:31:16.000 --> 00:31:19.000]  可以說不是一個公開的活動
[00:31:19.000 --> 00:31:22.000]  是一個團契的聚會
[00:31:22.000 --> 00:31:24.000]  只有少少的三個人
[00:31:24.000 --> 00:31:29.000]  這三個人朝見口,晚見面,見下面這麼簡單嗎?
[00:31:29.000 --> 00:31:30.000]  不是
[00:31:30.000 --> 00:31:33.000]  看大家對方的信仰是怎樣
[00:31:33.000 --> 00:31:35.000]  在傾談當中
[00:31:35.000 --> 00:31:38.000]  去體會到我的信
[00:31:38.000 --> 00:31:40.000]  我對主耶穌的理解
[00:31:40.000 --> 00:31:45.000]  基法你也和耶穌同供了三年多的時間
[00:31:45.000 --> 00:31:47.000]  在這個過程當中
[00:31:47.000 --> 00:31:48.000]  你的領受和我的領受
[00:31:48.000 --> 00:31:50.000]  你的理解和我的理解
[00:31:50.000 --> 00:31:53.000]  你對福音,即是耶穌基督的自己本身
[00:31:53.000 --> 00:31:56.000]  和我對耶穌基督的理解
[00:31:56.000 --> 00:31:58.000]  有沒有任何的問題
[00:31:58.000 --> 00:32:01.000]  我們需要可以在過程當中彼此造就
[00:32:01.000 --> 00:32:03.000]  彼此修正呢?
[00:32:03.000 --> 00:32:08.000]  這個就是我一直強調團契的目的
[00:32:08.000 --> 00:32:12.000]  為什麼保羅要在這裡特別提出
[00:32:12.000 --> 00:32:17.000]  他要回到耶路撒冷見彼得和雅各這件事呢?
[00:32:17.000 --> 00:32:20.000]  其實某程度上
[00:32:20.000 --> 00:32:24.000]  是給修信人加拉太教會的信徒
[00:32:24.000 --> 00:32:26.000]  一個很重要的教導
[00:32:26.000 --> 00:32:28.000]  你們聚在一起
[00:32:28.000 --> 00:32:30.000]  不只是尋開心
[00:32:30.000 --> 00:32:33.000]  不是誰說的話使你開開心心
[00:32:33.000 --> 00:32:37.000]  說到有些笑話你們覺得很吸引
[00:32:37.000 --> 00:32:39.000]  那些假教師說的福音
[00:32:39.000 --> 00:32:41.000]  跟原本的福音不同也好
[00:32:41.000 --> 00:32:43.000]  你們都扔掉
[00:32:43.000 --> 00:32:45.000]  你們有沒有check notes
[00:32:45.000 --> 00:32:48.000]  因為回教會有聚會的時候
[00:32:48.000 --> 00:32:51.000]  不是去聽那個人說什麼討悅
[00:32:51.000 --> 00:32:53.000]  是你喜悅的事情
[00:32:53.000 --> 00:32:54.000]  而是聚在一起
[00:32:54.000 --> 00:32:58.000]  check一下我們自己的信仰有沒有什麼問題
[00:32:58.000 --> 00:32:59.000]  換句話來說
[00:32:59.000 --> 00:33:01.000]  保羅這樣的做法
[00:33:01.000 --> 00:33:04.000]  甚至可以誘發到加拉太教會的信徒
[00:33:04.000 --> 00:33:06.000]  你有沒有去看一下
[00:33:06.000 --> 00:33:09.000]  即或在你們當中的假教師
[00:33:09.000 --> 00:33:11.000]  或者我們之前所說
[00:33:11.000 --> 00:33:13.000]  不要說得那麼強烈了
[00:33:13.000 --> 00:33:16.000]  那些偏頗的極端了的
[00:33:16.000 --> 00:33:19.000]  一些錯誤強調的信仰的信徒
[00:33:19.000 --> 00:33:21.000]  或者領袖
[00:33:21.000 --> 00:33:23.000]  你們有沒有彼此去嘗試
[00:33:23.000 --> 00:33:25.000]  去check notes
[00:33:25.000 --> 00:33:28.000]  彼此檢測一下對方
[00:33:28.000 --> 00:33:29.000]  他的信仰
[00:33:29.000 --> 00:33:31.000]  他的認信
[00:33:31.000 --> 00:33:33.000]  他對主耶穌的了解
[00:33:33.000 --> 00:33:35.000]  對福音的掌握
[00:33:35.000 --> 00:33:37.000]  有沒有一些東西走錯了呢
[00:33:37.000 --> 00:33:40.000]  有沒有一些東西你有認識準確
[00:33:40.000 --> 00:33:42.000]  我看不到的呢
[00:33:42.000 --> 00:33:43.000]  如果有的話
[00:33:43.000 --> 00:33:45.000]  即或是這些假教師都好
[00:33:45.000 --> 00:33:48.000]  可能都會受到比喻的
[00:33:48.000 --> 00:33:53.000]  保羅其實是要營造一個重要的信息
[00:33:53.000 --> 00:33:56.000]  去告訴加拉太教會的人知道
[00:33:56.000 --> 00:33:59.000]  我們可以透過團契的生活
[00:33:59.000 --> 00:34:03.000]  可以彼此互相細察對方
[00:34:03.000 --> 00:34:06.000]  在福音和真理上的領袖
[00:34:06.000 --> 00:34:09.000]  看看自己和對方
[00:34:09.000 --> 00:34:14.000]  在信仰上有沒有什麼地方是有偏差的
[00:34:14.000 --> 00:34:16.000]  如果有偏差的
[00:34:16.000 --> 00:34:21.000]  大家可不可以彼此能夠去作出糾正的工作呢
[00:34:21.000 --> 00:34:22.000]  所以去到第二章
[00:34:22.000 --> 00:34:27.000]  保羅不是向彼得作出一些糾正的事
[00:34:27.000 --> 00:34:30.000]  這個我們遲些去到第二章的時候才看
[00:34:30.000 --> 00:34:33.000]  所以團契的角色
[00:34:33.000 --> 00:34:38.000]  是有一個發揮彼此警醒的作用
[00:34:38.000 --> 00:34:41.000]  這是保羅在整個神學裡面
[00:34:41.000 --> 00:34:44.000]  非常強調教會必須有的一個
[00:34:44.000 --> 00:34:49.000]  很重要的元素和活動的宗旨
[00:34:49.000 --> 00:34:53.000]  包括在哥倫多前書第十六章十三節
[00:34:53.000 --> 00:34:56.000]  哥倫多後書第六章第五節
[00:34:56.000 --> 00:34:59.000]  以弗所書第六章十八節
[00:34:59.000 --> 00:35:02.000]  哥羅西書四章二節
[00:35:02.000 --> 00:35:06.000]  帖撒羅尼加前書第五章第六節
[00:35:06.000 --> 00:35:10.000]  哥倫多前書第六章十三節
[00:35:10.000 --> 00:35:14.000]  帖撒羅尼加前書第六章五節
[00:35:14.000 --> 00:35:17.000]  以弗所書第六章十八節
[00:35:17.000 --> 00:35:20.000]  帖撒羅尼加前書第六章二節
[00:35:20.000 --> 00:35:24.000]  帖撒羅尼加前書第六章五節
[00:35:24.000 --> 00:35:26.000]  在這些經文裡面
[00:35:26.000 --> 00:35:28.000]  保羅都很強調
[00:35:28.000 --> 00:35:33.000]  教會的存在不是為了搞聚會
[00:35:33.000 --> 00:35:35.000]  不是搞聚餐
[00:35:35.000 --> 00:35:36.000]  不是說不可以做
[00:35:36.000 --> 00:35:38.000]  千萬不要誤會,不要走到極端
[00:35:38.000 --> 00:35:40.000]  我不是說那些不能做
[00:35:40.000 --> 00:35:42.000]  但是教會的聚會
[00:35:42.000 --> 00:35:45.000]  不是只是為了這些而存在
[00:35:45.000 --> 00:35:49.000]  教會的存在是要讓所有的信徒
[00:35:49.000 --> 00:35:51.000]  能夠在主的裡面
[00:35:51.000 --> 00:35:54.000]  能夠對上帝的啟示
[00:35:54.000 --> 00:35:57.000]  對上帝的福音
[00:35:57.000 --> 00:36:02.000]  耶穌基督死在十字架上所成就的救恩
[00:36:02.000 --> 00:36:05.000]  我們要有詳細而小心的
[00:36:05.000 --> 00:36:08.000]  不斷互相檢省的過程
[00:36:08.000 --> 00:36:12.000]  所以即使我們說那天是聚餐也好
[00:36:12.000 --> 00:36:14.000]  在聚餐的過程當中不是吃一頓飯
[00:36:14.000 --> 00:36:17.000]  大家談談對方的東西有什麼好吃
[00:36:17.000 --> 00:36:20.000]  或者吹捧對方的東西有什麼好吃
[00:36:20.000 --> 00:36:23.000]  而是談談大家在信仰上面
[00:36:23.000 --> 00:36:24.000]  有沒有什麼掙扎
[00:36:24.000 --> 00:36:28.000]  有什麼經歷是值得大家彼此去學習
[00:36:28.000 --> 00:36:31.000]  學習和鼓勵的呢?
[00:36:31.000 --> 00:36:34.000]  而這一點正正就與保羅
[00:36:34.000 --> 00:36:36.000]  稀奇加拉太教會
[00:36:36.000 --> 00:36:39.000]  很快速地就離開了耶穌基督
[00:36:39.000 --> 00:36:42.000]  那個討論的題目是吻合
[00:36:42.000 --> 00:36:46.000]  希望他們能夠有快加拉太教會的信徒
[00:36:46.000 --> 00:36:49.000]  自己去能夠在這個時候
[00:36:49.000 --> 00:36:52.000]  重新反思彼此核證一下
[00:36:52.000 --> 00:36:54.000]  我們原先所聽的福音
[00:36:54.000 --> 00:36:56.000]  和今天我們所聽的
[00:36:56.000 --> 00:36:58.000]  這些假教師的教導
[00:36:58.000 --> 00:37:02.000]  或者我們說激進義教的教會領袖
[00:37:02.000 --> 00:37:05.000]  他們的教導錯在哪裡?
[00:37:05.000 --> 00:37:10.000]  又有什麼地方是我們需要去糾正過來的呢?
[00:37:10.000 --> 00:37:13.000]  保羅和基伯與及雅各
[00:37:13.000 --> 00:37:16.000]  在一個私人的聚會當中大家相見
[00:37:16.000 --> 00:37:21.000]  他們的目的不是為了進行一連串的神學大比拼
[00:37:21.000 --> 00:37:30.000]  而是大家可以在當中成為對方的屬靈生命上的承擔
[00:37:30.000 --> 00:37:31.000]  或者簡單來說
[00:37:31.000 --> 00:37:37.000]  彼此去承擔對方在屬靈上的需要
[00:37:37.000 --> 00:37:44.000]  免得任何一方掉進一個錯誤的光景裡面
[00:37:44.000 --> 00:37:46.000]  我們思想一下今天的教會
[00:37:46.000 --> 00:37:54.000]  我們真的很需要重新歸回教會的信徒團契的主旨
[00:37:54.000 --> 00:37:56.000]  我們真的要弄清楚
[00:37:56.000 --> 00:37:59.000]  教會的團契不是一個聚會
[00:37:59.000 --> 00:38:04.000]  教會的團契是大家一起契合
[00:38:04.000 --> 00:38:07.000]  契合在一個共通的焦點上
[00:38:07.000 --> 00:38:09.000]  就是上帝
[00:38:09.000 --> 00:38:14.000]  今次最可怕的就是教會團而不契
[00:38:14.000 --> 00:38:16.000]  聚在一起了
[00:38:16.000 --> 00:38:19.000]  有全體的生活了
[00:38:19.000 --> 00:38:25.000]  但是我們的生命是沒有契合在上帝的福音上
[00:38:25.000 --> 00:38:29.000]  如果當信徒對團契的觀念不了解
[00:38:29.000 --> 00:38:34.000]  以為教會的所有都叫做聚會的時候
[00:38:34.000 --> 00:38:36.000]  很容易就會墮入一種
[00:38:36.000 --> 00:38:42.000]  只是主張我們有聚會有聯誼這種圈套的裡面
[00:38:42.000 --> 00:38:44.000]  久而久之
[00:38:44.000 --> 00:38:47.000]  教會就會變成很快離開
[00:38:47.000 --> 00:38:50.000]  藉著基督之恩召我們進入
[00:38:50.000 --> 00:38:53.000]  去追隨別的福音的境態
[00:38:53.000 --> 00:38:56.000]  這個就是第一章第六節
[00:38:56.000 --> 00:38:58.000]  加拉太書所說的話
[00:38:58.000 --> 00:39:01.000]  因此保羅在第二十節裡面
[00:39:01.000 --> 00:39:04.000]  接下來最後一部分的經文裡面
[00:39:04.000 --> 00:39:05.000]  他這樣說
[00:39:05.000 --> 00:39:08.000]  「我捨給你們的不是謊話
[00:39:08.000 --> 00:39:11.000]  這是我在神面前說的」
[00:39:11.000 --> 00:39:13.000]  保羅說這句話
[00:39:13.000 --> 00:39:16.000]  他說「我說的不是一個謊話
[00:39:16.000 --> 00:39:18.000]  是神可以為我作證」
[00:39:18.000 --> 00:39:20.000]  他主要是說出他的動機
[00:39:20.000 --> 00:39:23.000]  告訴加拉太教會的信徒知道
[00:39:23.000 --> 00:39:26.000]  他希望自己一方面可以去檢測一下
[00:39:26.000 --> 00:39:29.000]  他自己在福音上的相信
[00:39:29.000 --> 00:39:31.000]  但同時間
[00:39:31.000 --> 00:39:37.000]  保羅也希望能夠去幫助更多的信徒
[00:39:37.000 --> 00:39:39.000]  去鼓勵他們
[00:39:39.000 --> 00:39:42.000]  在這個彼此互相檢測
[00:39:42.000 --> 00:39:44.000]  自己的屬靈生命狀態
[00:39:44.000 --> 00:39:46.000]  信仰的過程裡面
[00:39:46.000 --> 00:39:49.000]  能夠大家的屬靈生命更加建基
[00:39:49.000 --> 00:39:51.000]  在一個穩固的根基上
[00:39:51.000 --> 00:39:55.000]  所以保羅經過了這十五天
[00:39:55.000 --> 00:39:57.000]  見完基法之後
[00:39:57.000 --> 00:39:59.000]  他核實過自己的一些信仰
[00:39:59.000 --> 00:40:01.000]  也對基法
[00:40:01.000 --> 00:40:03.000]  即彼得
[00:40:03.000 --> 00:40:05.000]  有進行過一些大家核實
[00:40:05.000 --> 00:40:07.000]  在第二章之後他會說
[00:40:07.000 --> 00:40:10.000]  有些什麼彼得是做得不對的
[00:40:10.000 --> 00:40:16.000]  馬上保羅就又離開耶路撒冷
[00:40:16.000 --> 00:40:18.000]  然後去到一個
[00:40:18.000 --> 00:40:22.000]  他和他們素未謀面的一個基督群體
[00:40:22.000 --> 00:40:24.000]  在裡面保羅
[00:40:24.000 --> 00:40:30.000]  他希望再次成為當中的信徒的準繩
[00:40:30.000 --> 00:40:32.000]  讓那裡的信徒
[00:40:32.000 --> 00:40:36.000]  可以去檢測一下保羅他自己的信仰的同時
[00:40:36.000 --> 00:40:40.000]  也同時可以堅固在這些信徒當中
[00:40:40.000 --> 00:40:42.000]  他們的屬靈生命
[00:40:42.000 --> 00:40:44.000]  保羅去的地方
[00:40:44.000 --> 00:40:46.000]  就是接下來第21章裡面所說的
[00:40:46.000 --> 00:40:50.000]  敘利亞和基利加境內的教會
[00:40:50.000 --> 00:40:53.000]  我們看看這段經文說什麼
[00:40:53.000 --> 00:40:56.000]  從第21節至第24節
[00:40:56.000 --> 00:41:01.000]  以後我就到了敘利亞和基利加境內
[00:41:01.000 --> 00:41:05.000]  那時猶太信基督的各教會
[00:41:05.000 --> 00:41:08.000]  都沒有見過我的面
[00:41:08.000 --> 00:41:12.000]  不過聽說那從前逼迫我們的
[00:41:12.000 --> 00:41:16.000]  現在傳揚他原先所殘害的真道
[00:41:16.000 --> 00:41:20.000]  他們就為我的緣故歸榮耀及神
[00:41:20.000 --> 00:41:25.000]  以後我到了敘利亞和基利加境內
[00:41:25.000 --> 00:41:28.000]  那時猶太信基督的各教會
[00:41:28.000 --> 00:41:31.000]  都沒有見過我的面
[00:41:31.000 --> 00:41:34.000]  不過聽說那從前逼迫我的
[00:41:34.000 --> 00:41:38.000]  現在傳揚他原先所殘害的真道
[00:41:38.000 --> 00:41:44.000]  他們就為我的緣故歸榮耀及神
[00:41:44.000 --> 00:41:50.000]  後來我去了敘利亞和基利加境內
[00:41:50.000 --> 00:41:55.000]  但是我個人不認識敘利亞教會
[00:41:55.000 --> 00:41:57.000]  在耶穌基督的教會
[00:41:57.000 --> 00:42:01.000]  他們只聽說那從前逼迫我們的
[00:42:01.000 --> 00:42:05.000]  現在傳揚他原先所殘害的真道
[00:42:05.000 --> 00:42:14.000]  他們就為我的緣故歸榮耀及神
[00:42:14.000 --> 00:42:19.000]  保羅在先前強調告訴我們
[00:42:19.000 --> 00:42:24.000]  原來為了有更精準對福音的掌握
[00:42:24.000 --> 00:42:27.000]  對真理有更清楚的了解
[00:42:27.000 --> 00:42:29.000]  而產生有的團契生活
[00:42:29.000 --> 00:42:34.000]  他不想只在他個人或兩三個人身上
[00:42:34.000 --> 00:42:37.000]  他想發展在整個地區當中
[00:42:37.000 --> 00:42:41.000]  所以他去到敘利亞和基利加
[00:42:41.000 --> 00:42:46.000]  原來那些地區有很多猶太人背景的基督徒
[00:42:46.000 --> 00:42:49.000]  信了主,成立了教會
[00:42:49.000 --> 00:42:52.000]  他就去參與,主動去參與一些
[00:42:52.000 --> 00:42:56.000]  與他蘇美謀面的信徒的團契
[00:42:56.000 --> 00:43:02.000]  目的是將這個團契的精神全面發展起來
[00:43:02.000 --> 00:43:06.000]  保羅這樣說,其實同樣再次鼓勵到
[00:43:06.000 --> 00:43:15.000]  在遠在迦太地區的特別猶太人背景的基督徒
[00:43:15.000 --> 00:43:17.000]  你們都可以這樣做
[00:43:17.000 --> 00:43:19.000]  因為我昔日都這樣做
[00:43:19.000 --> 00:43:21.000]  為什麼你們不行呢?
[00:43:21.000 --> 00:43:23.000]  反正我都來過你們那裡
[00:43:23.000 --> 00:43:25.000]  你知道信仰是什麼
[00:43:25.000 --> 00:43:28.000]  為什麼我同樣都做這件事呢?
[00:43:28.000 --> 00:43:30.000]  保羅為了證明自己
[00:43:30.000 --> 00:43:33.000]  申明他的動機和他的主旨
[00:43:33.000 --> 00:43:37.000]  其實確實是在上帝的裡面
[00:43:37.000 --> 00:43:39.000]  他領受了使徒的身份
[00:43:39.000 --> 00:43:41.000]  領受了這個福音
[00:43:41.000 --> 00:43:45.000]  並且希望在這個外邦世界傳揚
[00:43:45.000 --> 00:43:48.000]  他不只是自說自話
[00:43:48.000 --> 00:43:52.000]  說有神肯定我是他的使徒
[00:43:52.000 --> 00:43:55.000]  傳他的福音,那就算了
[00:43:55.000 --> 00:43:57.000]  保羅不是自己說的
[00:43:57.000 --> 00:44:00.000]  他只是說了一個志向給大家知道
[00:44:00.000 --> 00:44:02.000]  但是他邀請
[00:44:02.000 --> 00:44:04.000]  邀請什麼呢?
[00:44:04.000 --> 00:44:09.000]  邀請敘利亞和基里加境內所有的猶太人的基督徒
[00:44:09.000 --> 00:44:12.000]  他主動自己參與在他們裡面
[00:44:12.000 --> 00:44:17.000]  讓他在和這些基里加和敘利亞的信徒
[00:44:17.000 --> 00:44:20.000]  交往、侍奉的過程當中
[00:44:20.000 --> 00:44:22.000]  讓他們從另一個角度
[00:44:22.000 --> 00:44:26.000]  類似一個獨立調查委員會
[00:44:26.000 --> 00:44:28.000]  當然不是一個獨立調查委員會
[00:44:28.000 --> 00:44:30.000]  但是好像一個audit
[00:44:30.000 --> 00:44:32.000]  獨立的審核
[00:44:32.000 --> 00:44:37.000]  去證明保羅的呼召和他的認訊
[00:44:37.000 --> 00:44:40.000]  是真的在上帝的裡面
[00:44:40.000 --> 00:44:42.000]  所以保羅在這裡記載了
[00:44:42.000 --> 00:44:46.000]  第一,他去了敘利亞和基里加
[00:44:46.000 --> 00:44:51.000]  這片稱之為雖然是猶太地當中的人
[00:44:51.000 --> 00:44:56.000]  但是這批人他們和保羅素未謀面過
[00:44:56.000 --> 00:44:58.000]  換句話來說
[00:44:58.000 --> 00:45:03.000]  這批人是可以保持一個中立的見證的位置
[00:45:03.000 --> 00:45:06.000]  就好像核數師一樣
[00:45:06.000 --> 00:45:10.000]  在一個第三身和公司沒有關係的情況下
[00:45:10.000 --> 00:45:16.000]  他帶著一副全新的新鮮的眼睛
[00:45:16.000 --> 00:45:19.000]  沒有偏頗、沒有傾向的時候去看看
[00:45:19.000 --> 00:45:22.000]  究竟保羅,你活在我們當中的時候
[00:45:22.000 --> 00:45:24.000]  在這個團契生活裡面
[00:45:24.000 --> 00:45:29.000]  你的表現、你的信仰、你的陳述、你的見證
[00:45:29.000 --> 00:45:31.000]  甚至你的行為是怎麼樣
[00:45:31.000 --> 00:45:34.000]  第二,保羅在這裡再加上
[00:45:34.000 --> 00:45:38.000]  講到這班人是猶太人的信徒
[00:45:38.000 --> 00:45:43.000]  這是一個更特別提出在這段聖經裡面
[00:45:43.000 --> 00:45:47.000]  特別在第22節裡面我們需要留意的地方
