
[00:00:00.000 --> 00:00:02.160]  宗子妹,新的一年開始了
[00:20:10.440 --> 00:20:11.720]  就不容易過
[00:20:11.720 --> 00:20:14.480]  那他們過河的時候是在什麼時候呢
[00:20:14.480 --> 00:20:16.920]  在約書亞記第三章十五節那裡
[00:20:16.920 --> 00:20:19.720]  就曾經記載他們過河的時候
[00:20:19.720 --> 00:20:22.800]  就是剛剛是水漲的時候
[00:20:22.800 --> 00:20:23.760]  你想想
[00:20:23.760 --> 00:20:25.120]  差不多一公里寬
[00:20:25.120 --> 00:20:27.640]  他們不是一個人要過去
[00:20:27.640 --> 00:20:29.760]  全部以色列人要過河
[00:20:29.760 --> 00:20:34.840]  所以是不容易的
[00:20:34.840 --> 00:20:38.320]  所以雖然約書亞已經八十多歲了
[00:20:38.320 --> 00:20:39.360]  身經百戰
[00:20:39.360 --> 00:20:42.400]  但是面對這樣的一個使命的時候呢
[00:20:42.400 --> 00:20:45.720]  他仍然難免會膽怯的
[00:20:45.720 --> 00:20:47.560]  不過神給他有保證
[00:20:47.560 --> 00:20:49.320]  我們來看一下
[00:20:49.320 --> 00:20:50.480]  大概這個地方
[00:20:50.480 --> 00:20:52.320]  過河的地方
[00:20:52.320 --> 00:20:54.360]  從這裡過
[00:20:54.360 --> 00:20:57.200]  他的路線大概是這樣的
[00:20:57.200 --> 00:20:59.760]  最寬的時候應該超過一公里
[00:20:59.760 --> 00:21:02.160]  這個河面
[00:21:02.160 --> 00:21:04.360]  雖然任務很艱鉅
[00:21:04.360 --> 00:21:06.160]  他也有膽怯的地方
[00:21:06.160 --> 00:21:07.320]  但是呢
[00:21:07.320 --> 00:21:09.800]  神給他有可靠的應許
[00:21:09.800 --> 00:21:11.280]  也有有力的保證
[00:21:11.280 --> 00:21:12.760]  讓他能夠勇往直前
[00:21:12.760 --> 00:21:13.600]  我們來看一下
[00:21:13.600 --> 00:21:15.120]  有哪些可靠的應許
[00:21:15.120 --> 00:21:17.000]  第三節和第四節
[00:21:17.000 --> 00:21:18.720]  這裡講到
[00:21:18.720 --> 00:21:20.360]  凡你們腳踏
[00:21:20.360 --> 00:21:21.600]  腳掌所踏之地
[00:21:21.600 --> 00:21:26.200]  我都照著我所應許默契的話賜給你們了
[00:21:26.200 --> 00:21:28.080]  這裡大家留意
[00:21:28.080 --> 00:21:30.400]  他跟約書亞講話的時候
[00:21:30.400 --> 00:21:34.840]  突然他就換了一個人稱代詞
[00:21:34.840 --> 00:21:36.280]  之前都是你
[00:21:36.280 --> 00:21:38.360]  現在就是你們
[00:21:38.360 --> 00:21:40.240]  證明這個的任命
[00:21:40.240 --> 00:21:42.920]  不只是給約書亞一個人
[00:21:42.920 --> 00:21:45.120]  不只是關乎他自己
[00:21:45.120 --> 00:21:49.280]  乃是關乎所有的以色列民
[00:21:49.280 --> 00:21:53.680]  領受這個使命的是全體的百姓
[00:21:53.680 --> 00:21:55.120]  不只是這個領袖
[00:21:55.120 --> 00:21:56.520]  所以我們知道
[00:21:56.520 --> 00:21:59.160]  所有的事情都不只是領袖的事情
[00:21:59.160 --> 00:22:01.360]  所有的人都應該有責任的
[00:22:01.360 --> 00:22:03.160]  不是說這是你的責任
[00:22:03.160 --> 00:22:04.840]  這是你要做的
[00:22:04.840 --> 00:22:06.120]  這裡很明確
[00:22:06.120 --> 00:22:09.120]  領受命令的是全體的百姓
[00:22:09.120 --> 00:22:11.800]  不單只是約書亞
[00:22:11.800 --> 00:22:14.240]  這個的應許是什麼呢
[00:22:14.240 --> 00:22:14.920]  接下來講
[00:22:14.920 --> 00:22:17.800]  從曠野和這黎巴嫩直到
[00:22:17.800 --> 00:22:18.840]  又荒拉底大河
[00:22:18.840 --> 00:22:19.560]  後院的全地
[00:22:19.560 --> 00:22:21.840]  又到大海遇落之處
[00:22:21.840 --> 00:22:23.440]  都要做你們的禁誡
[00:22:23.440 --> 00:22:25.160]  其實這個就是
[00:22:25.160 --> 00:22:27.640]  給他很明確的一個
[00:22:27.640 --> 00:22:30.200]  迦南地的一個版圖
[00:22:30.200 --> 00:22:31.120]  告訴他
[00:22:31.120 --> 00:22:32.320]  就是這塊地方
[00:22:32.320 --> 00:22:35.080]  從北 從東 從南到哪裡
[00:22:35.080 --> 00:22:36.720]  這是地界
[00:22:36.720 --> 00:22:39.040]  很明確的
[00:22:39.040 --> 00:22:43.680]  這個應許也是神曾經給摩西的
[00:22:43.680 --> 00:22:46.040]  現在重申一次
[00:22:46.040 --> 00:22:49.280]  神要保守他自己的諾言
[00:22:49.280 --> 00:22:50.920]  要成就
[00:22:50.920 --> 00:22:53.440]  要賜給以色列民
[00:22:53.440 --> 00:22:54.760]  不只是給約書亞
[00:22:54.760 --> 00:22:56.680]  是全體的百姓
[00:22:56.680 --> 00:22:58.640]  全體的以色列民
[00:22:58.640 --> 00:23:02.640]  必定要承受迦南地為業
[00:23:02.640 --> 00:23:04.600]  這裡的曠野 黎巴嫩等等
[00:23:04.600 --> 00:23:08.720]  都是那個的地界
[00:23:08.720 --> 00:23:11.840]  這塊地就是神所賜給他們的迦南地
[00:23:11.840 --> 00:23:14.480]  這個是神可靠的一個應許
[00:23:14.480 --> 00:23:16.000]  除了可靠的應許以外
[00:23:16.000 --> 00:23:19.160]  還有一個有力的保證
[00:23:19.160 --> 00:23:21.080]  在第五節這裡講到
[00:23:21.080 --> 00:23:22.200]  你平生的日子
[00:23:22.200 --> 00:23:26.240]  必無一人能在你面前站立得住
[00:23:26.240 --> 00:23:28.640]  這句話很有力量很有power
[00:23:28.640 --> 00:23:30.200]  就是說
[00:23:30.200 --> 00:23:33.160]  神保證他戰無不勝
[00:23:33.160 --> 00:23:36.520]  沒有人能夠打敗他
[00:23:36.520 --> 00:23:40.960]  這個是非常大的一個保證
[00:23:40.960 --> 00:23:43.120]  神與他同在的時候
[00:23:43.120 --> 00:23:46.200]  可以使他戰無不勝
[00:23:46.200 --> 00:23:49.240]  這個是神給他的保證
[00:23:49.240 --> 00:23:51.160]  保證與他同在
[00:23:51.160 --> 00:23:53.560]  能夠讓他戰無不勝
[00:23:53.560 --> 00:23:57.240]  另外也提到
[00:23:57.240 --> 00:24:00.000]  他要保守他的諾言
[00:24:00.000 --> 00:24:02.840]  他的應許必不落空
[00:24:02.840 --> 00:24:07.320]  這是上帝給他打了強心針
[00:24:07.320 --> 00:24:11.800]  讓他能夠有足夠的把握
[00:24:11.800 --> 00:24:13.880]  讓他不會那麼的膽怯
[00:24:13.880 --> 00:24:16.320]  不會那麼的懼怕
[00:24:16.320 --> 00:24:24.560]  所以一個領袖去興起他的接班人的時候
[00:24:24.560 --> 00:24:27.160]  就像神他要興起約書亞
[00:24:27.160 --> 00:24:29.840]  他不是只是給他一個使命而已
[00:24:29.840 --> 00:24:32.400]  不是給他一個很大很難的事情
[00:24:32.400 --> 00:24:34.480]  然後就把他嚇怕了
[00:24:34.480 --> 00:24:38.240]  而是給他足夠的能力和保證
[00:24:38.240 --> 00:24:41.840]  讓他能夠有勇氣去承擔
[00:24:41.840 --> 00:24:43.880]  除了這個保證以外
[00:24:43.880 --> 00:24:45.440]  還有什麼呢
[00:24:45.440 --> 00:24:50.560]  我們還看到有相應的要求的
[00:24:50.560 --> 00:24:54.440]  就是神對這個領袖是有一些的要求的
[00:24:54.440 --> 00:24:57.840]  不是說好像什麼要求都沒有
[00:24:57.840 --> 00:24:59.360]  然後你就去做就好了
[00:24:59.360 --> 00:25:02.120]  不是
[00:25:02.120 --> 00:25:04.360]  怎樣才能勇往直前
[00:25:04.360 --> 00:25:07.800]  怎樣才能夠達到這個目標
[00:25:07.800 --> 00:25:11.240]  怎樣才能完成神所交托的使命呢
[00:25:11.240 --> 00:25:15.600]  其實是需要他要守一些的規條
[00:25:15.600 --> 00:25:17.040]  或者說是一些條件
[00:25:17.040 --> 00:25:20.040]  這個就是相應的要求
[00:25:20.040 --> 00:25:23.000]  我們來看第六節到第九節
[00:25:23.000 --> 00:25:28.720]  這裡大家有看到哪些詞經常出現
[00:25:28.720 --> 00:25:30.680]  剛強壯膽
[00:25:30.680 --> 00:25:37.120]  在這裡出現多少次呢
[00:25:37.120 --> 00:25:38.680]  一二三
[00:25:38.680 --> 00:25:40.280]  三次
[00:25:40.280 --> 00:25:45.440]  三次都是誰對約書要說的
[00:25:45.440 --> 00:25:47.480]  神對約書要說的
[00:25:47.480 --> 00:25:49.960]  而這三次說了以後
[00:25:49.960 --> 00:25:52.440]  通常他都會連著不要害怕
[00:25:52.440 --> 00:25:54.240]  不要驚慌等等
[00:25:54.240 --> 00:25:55.520]  都會連著一起說
[00:25:55.520 --> 00:25:59.560]  然後也會說我不撇下你
[00:25:59.560 --> 00:26:01.080]  這裡表明什麼呢
[00:26:01.080 --> 00:26:05.520]  表明當時他所面對的處境真的是不容易
[00:26:05.520 --> 00:26:08.320]  不是一個個人或者是一個群體
[00:26:08.320 --> 00:26:12.080]  能夠靠著自己的力量可以去完成的
[00:26:12.080 --> 00:26:14.560]  這表明這個任務是一個
[00:26:14.560 --> 00:26:16.440]  Mission Impossible
[00:26:16.440 --> 00:26:20.000]  就是一個不能完成的任務
[00:26:20.000 --> 00:26:25.400]  但是神要他要剛強壯膽
[00:26:25.400 --> 00:26:26.560]  說了三次
[00:26:26.560 --> 00:26:30.040]  我們說重要的事情要說三遍
[00:26:30.040 --> 00:26:32.080]  這裡神真的說了三遍
[00:26:32.080 --> 00:26:34.360]  而除了神說了三遍以外
[00:26:34.360 --> 00:26:35.520]  如果你留意下文
[00:26:35.520 --> 00:26:39.840]  在第一章裡面還有另外一次剛強壯膽
[00:26:39.840 --> 00:26:44.120]  就是在第一章的十八節裡面
[00:26:44.120 --> 00:26:49.560]  然後這一次是誰對約書要講的
[00:26:49.560 --> 00:26:52.840]  你看一下你的經文就知道
[00:26:52.840 --> 00:26:56.560]  是誰對約書要講的
[00:26:56.560 --> 00:26:58.440]  也是神嗎
[00:26:58.440 --> 00:26:59.720]  不是的
[00:26:59.720 --> 00:27:02.480]  這一次是以色列的百姓
[00:27:02.480 --> 00:27:06.200]  就是跟從約書亞的那些百姓
[00:27:06.200 --> 00:27:08.360]  有兩個半支派
[00:27:08.360 --> 00:27:10.000]  為什麼是兩個半呢
[00:27:10.000 --> 00:27:12.240]  除了旅遍和迦德支派以外
[00:27:12.240 --> 00:27:13.840]  馬拿西有半個支派
[00:27:13.840 --> 00:27:15.440]  所以兩個半支派的人
[00:27:15.440 --> 00:27:19.040]  就對約書亞說要剛強壯膽
[00:27:19.040 --> 00:27:20.720]  我們就跟著你了
[00:27:20.720 --> 00:27:22.360]  你不要怕
[00:27:22.360 --> 00:27:25.240]  有什麼人反對你就把他致死
[00:27:25.240 --> 00:27:26.880]  你要剛強壯膽
[00:27:26.880 --> 00:27:28.840]  這說明什麼呢
[00:27:28.840 --> 00:27:35.400]  當神呼召一個領袖要承擔新的領導職責的時候
[00:27:35.400 --> 00:27:38.320]  他也呼召全體的會眾
[00:27:38.320 --> 00:27:40.520]  一起去支持他
[00:27:40.520 --> 00:27:41.440]  去鼓勵他
[00:27:41.440 --> 00:27:44.400]  讓他能夠立定心事
[00:27:44.400 --> 00:27:49.440]  這班的會眾也是與這位領袖要同心同行的
[00:27:49.440 --> 00:27:55.080]  他們要順服這位領袖的帶領
[00:27:55.080 --> 00:27:57.960]  所以完成神所交託的任務
[00:27:57.960 --> 00:28:00.520]  不只是約書亞一個人的事情
[00:28:00.520 --> 00:28:03.840]  乃是關乎到全體的會眾
[00:28:03.840 --> 00:28:06.680]  他需要其他人的支持
[00:28:06.680 --> 00:28:09.760]  所以我們看到其他人都支持他了
[00:28:09.760 --> 00:28:10.520]  都順服他
[00:28:10.520 --> 00:28:16.440]  而且也叫他要剛強壯膽
[00:28:16.440 --> 00:28:18.800]  所有的人都跟他一起來配搭
[00:28:18.800 --> 00:28:22.280]  共同完成神所託付的使命
[00:28:22.280 --> 00:28:24.800]  除了剛強壯膽以外
[00:28:24.800 --> 00:28:27.000]  還要他做什麼呢
[00:28:27.000 --> 00:28:32.200]  還要他謹守遵行神的律法
[00:28:32.200 --> 00:28:34.200]  謹守遵行是很重要的
[00:28:34.200 --> 00:28:39.600]  為什麼要謹守遵行神的律法呢
[00:28:39.600 --> 00:28:40.440]  第七節說
[00:28:40.440 --> 00:28:43.720]  謹守遵行我普人摩西所吩咐你的一切律法
[00:28:43.720 --> 00:28:45.120]  不可偏離左右
[00:28:45.120 --> 00:28:49.000]  使你無論往哪裡去都可以順利
[00:28:49.000 --> 00:28:52.920]  神的話語就是我們腳前的燈和路上的光
[00:28:52.920 --> 00:28:57.520]  也是我們的盾牌和力量
[00:28:57.520 --> 00:29:01.680]  所以在這裡神要提醒約書亞
[00:29:01.680 --> 00:29:03.360]  你要凡事亨通
[00:29:03.360 --> 00:29:05.840]  你要凡事順利
[00:29:05.840 --> 00:29:09.760]  你先要謹守遵行神的話語
[00:29:09.760 --> 00:29:10.960]  這個是一個條件
[00:29:10.960 --> 00:29:13.480]  也是神對他的要求
[00:29:13.480 --> 00:29:16.040]  不只是謹守遵行
[00:29:16.040 --> 00:29:17.360]  還要怎麼樣呢
[00:29:17.360 --> 00:29:19.680]  還要奏業思想
[00:29:19.680 --> 00:29:21.240]  讀到這個奏業思想的時候
[00:29:21.240 --> 00:29:25.720]  你會想到哪一節的經文
[00:29:25.720 --> 00:29:31.640]  在第一篇裡面就講到
[00:29:31.640 --> 00:29:33.360]  為使愛耶和華的律法
[00:29:33.360 --> 00:29:34.680]  奏業思想
[00:29:34.680 --> 00:29:36.840]  這人便為有福
[00:29:36.840 --> 00:29:39.800]  他要想一棵樹栽在溪水旁
[00:29:39.800 --> 00:29:41.560]  按時候結果之
[00:29:41.560 --> 00:29:42.920]  葉子也不枯乾
[00:29:42.920 --> 00:29:44.520]  凡他所做的
[00:29:44.520 --> 00:29:47.960]  盡都順利
[00:29:47.960 --> 00:29:50.000]  怎樣才能做事盡都順利呢
[00:29:50.000 --> 00:29:52.000]  怎樣才能亨通呢
[00:29:52.000 --> 00:29:54.480]  你除了要謹守遵行以外
[00:29:54.480 --> 00:29:56.040]  還要奏業思想
[00:29:56.040 --> 00:29:57.360]  那說明他要
[00:29:57.360 --> 00:30:02.480]  常常把神的話藏在心裡面
[00:30:02.480 --> 00:30:05.560]  要常常把神的話藏在心裡面
[00:30:05.560 --> 00:30:07.840]  而且要思想
[00:30:07.840 --> 00:30:11.600]  這樣才能夠達到這個目標
[00:30:11.600 --> 00:30:13.520]  才能完成神所交托的任務
[00:30:13.520 --> 00:30:16.120]  所以今天我們不管做什麼的事情
[00:30:16.120 --> 00:30:17.320]  離了神的話語
[00:30:17.320 --> 00:30:20.000]  其實我們都很難做得成
[00:30:20.000 --> 00:30:21.320]  你偏離了神
[00:30:21.320 --> 00:30:25.000]  那你就很難去完成
[00:30:25.000 --> 00:30:26.240]  所以很重要的
[00:30:26.240 --> 00:30:32.600]  神的話語是我們的指引和力量
[00:30:32.600 --> 00:30:33.560]  總結一下
[00:30:33.560 --> 00:30:34.560]  剛才說了
[00:30:34.560 --> 00:30:39.200]  神怎樣去興起和勉勵一位的領袖呢
[00:30:39.200 --> 00:30:40.400]  起碼有幾個方面
[00:30:40.400 --> 00:30:42.960]  第一就是長期的訓練
[00:30:42.960 --> 00:30:45.040]  第二是明確的使命
[00:30:45.040 --> 00:30:47.440]  第三是可靠的應許
[00:30:47.440 --> 00:30:49.000]  第四是有力的保證
[00:30:49.000 --> 00:30:52.200]  最後第五是相應的要求
[00:30:52.200 --> 00:30:55.400]  我想今天不管弟兄姊妹是在職場
[00:30:55.400 --> 00:30:57.840]  還是在教會裡面的服事
[00:30:57.840 --> 00:31:00.440]  只是都是神在訓練我們
[00:31:00.440 --> 00:31:01.640]  所以你不要擔心說
[00:31:01.640 --> 00:31:03.680]  你現在的處境好像比較艱難
[00:31:03.680 --> 00:31:05.520]  你的上司可能剛剛跳槽了
[00:31:05.520 --> 00:31:06.800]  走了或者退休了
[00:31:06.800 --> 00:31:08.080]  現在你要接班
[00:31:08.080 --> 00:31:10.360]  或者說在教會的服事裡面
[00:31:10.360 --> 00:31:13.720]  前面的那個什麼團長走了
[00:31:13.720 --> 00:31:15.880]  然後你是副團長要上
[00:31:15.880 --> 00:31:19.560]  或者是成長班的那個班長他不幹了
[00:31:19.560 --> 00:31:25.600]  然後你要接替這個班長的職位等等
[00:31:25.600 --> 00:31:26.640]  不要怕
[00:31:26.640 --> 00:31:29.480]  神在不同的服事裡面
[00:31:29.480 --> 00:31:31.240]  在不同的工作的場景裡面
[00:31:31.240 --> 00:31:32.600]  都來訓練我們
[00:31:32.600 --> 00:31:35.400]  當有一天時間適合的時候
[00:31:35.400 --> 00:31:37.120]  祂就來興起我們
[00:31:37.120 --> 00:31:39.360]  就像祂興起約書亞一樣
[00:31:39.360 --> 00:31:42.840]  祂說現在你要起來
[00:31:42.840 --> 00:31:46.120]  我想也是神今天對我們所有的人所說的話
[00:31:46.120 --> 00:31:52.320]  現在你要起來領受祂所給你的這個託付
[00:31:52.320 --> 00:31:55.160]  讓你能夠在神的國度裡面
[00:31:55.160 --> 00:31:58.080]  可以靠著祂
[00:31:58.080 --> 00:32:03.000]  不怕前面的艱險能夠勇往直前
[00:32:03.000 --> 00:32:05.640]  讓我們一起來同心禱告
[00:32:05.640 --> 00:32:08.000]  天父上帝你的話語是何等的寶貴
[00:32:08.000 --> 00:32:12.000]  今天藉著你對約書亞的這番話
[00:32:12.000 --> 00:32:14.840]  能夠給我們很多的提醒和勉勵
[00:32:14.840 --> 00:32:18.320]  求你繼續地來塑造我們的生命
[00:32:18.320 --> 00:32:22.280]  我們不曉得什麼時候你會使用我們
[00:32:22.280 --> 00:32:24.600]  即使你在任何的時候
[00:32:24.600 --> 00:32:26.320]  你都在訓練我們
[00:32:26.320 --> 00:32:27.440]  預備我們
[00:32:27.440 --> 00:32:29.440]  也在使用我們
[00:32:29.440 --> 00:32:34.680]  我們也相信你要拆派我們做更大的事情
[00:32:34.680 --> 00:32:36.760]  我們就懇求你在今天
[00:32:36.760 --> 00:32:39.840]  幫助我們能夠有足夠的勇氣
[00:32:39.840 --> 00:32:41.040]  能夠靠著你
[00:32:41.040 --> 00:32:42.720]  可以勇往直前
[00:32:42.720 --> 00:32:44.080]  走前面的路
[00:32:44.080 --> 00:32:45.720]  為你打美好的仗
[00:32:45.720 --> 00:32:47.120]  我們這樣同心禱告
[00:32:47.120 --> 00:32:49.640]  奉耶穌基督的聖名祈求
[00:32:49.640 --> 00:32:50.720]  阿們
