
[00:00:00.000 --> 00:00:05.120]  我要跟各位分享的是基督徒應該有的
[00:16:05.040 --> 00:16:06.680]  我們每一個人
[00:16:06.680 --> 00:16:08.440]  近況都不一樣
[00:16:08.440 --> 00:16:10.160]  我們有的人
[00:16:10.160 --> 00:16:12.400]  他一開始就跑得快
[00:16:12.400 --> 00:16:14.480]  叫做head start
[00:16:14.480 --> 00:16:16.400]  他的一開始就跑得快
[00:16:16.400 --> 00:16:17.360]  英文講說
[00:16:17.360 --> 00:16:21.080]  生出來的時候嘴巴裡面含了一個是銀湯匙
[00:16:21.080 --> 00:16:21.920]  您知道嗎
[00:16:21.920 --> 00:16:24.240]  這個是表示他起步
[00:16:24.240 --> 00:16:25.320]  start great
[00:16:25.320 --> 00:16:27.080]  他起步很棒
[00:16:27.080 --> 00:16:29.000]  也有的是呢
[00:16:29.000 --> 00:16:30.560]  結束的棒
[00:16:30.560 --> 00:16:32.280]  finish strong
[00:16:32.280 --> 00:16:34.040]  有的人起步的很棒
[00:16:34.040 --> 00:16:35.960]  finish也是很棒
[00:16:35.960 --> 00:16:38.720]  這個是神最顧念
[00:16:38.720 --> 00:16:39.640]  當然啦
[00:16:39.640 --> 00:16:41.320]  像我是
[00:16:41.320 --> 00:16:42.840]  不好意思
[00:16:42.840 --> 00:16:45.040]  四五十歲了才信
[00:16:45.040 --> 00:16:48.120]  所以我的起步就很慢
[00:16:48.120 --> 00:16:49.320]  但是我相信
[00:16:49.320 --> 00:16:51.000]  我finish strong
[00:16:51.000 --> 00:16:52.920]  我結束了會很強
[00:16:52.920 --> 00:16:54.760]  讓我舉幾個例子
[00:16:54.760 --> 00:16:55.800]  第一個
[00:16:55.800 --> 00:16:58.040]  我們看索羅門王
[00:16:58.040 --> 00:17:00.120]  您覺得索羅門王這個人
[00:17:00.120 --> 00:17:02.440]  他的起步是strong
[00:17:02.440 --> 00:17:04.160]  還是weak
[00:17:04.160 --> 00:17:06.200]  索羅門王起步很strong
[00:17:06.200 --> 00:17:09.520]  在這個沙摩爾基夏十二章講說
[00:17:09.520 --> 00:17:12.800]  大衛安慰他的七八四八
[00:17:12.800 --> 00:17:14.320]  與他同寢
[00:17:14.320 --> 00:17:16.080]  他就生了兒子
[00:17:16.080 --> 00:17:18.240]  給他起名叫索羅門
[00:17:18.240 --> 00:17:20.480]  耶和華也喜愛他
[00:17:20.480 --> 00:17:23.360]  就借先知拿丹
[00:17:23.360 --> 00:17:25.200]  賜給他一個名字叫
[00:17:25.200 --> 00:17:26.760]  耶迪迪亞
[00:17:26.760 --> 00:17:28.200]  意思是說
[00:17:28.200 --> 00:17:30.200]  耶和華喜愛他
[00:17:30.200 --> 00:17:32.760]  所以你如果取名字叫耶迪迪亞也不錯
[00:17:32.760 --> 00:17:34.720]  意思是說耶和華喜愛你
[00:17:34.720 --> 00:17:36.080]  所以表示這個索羅門
[00:17:36.080 --> 00:17:38.160]  他從小神就喜歡他
[00:17:38.160 --> 00:17:40.000]  他是strong start
[00:17:40.000 --> 00:17:41.920]  他剛開始的時候非常棒
[00:17:41.920 --> 00:17:43.240]  含了一個銀湯匙
[00:17:43.240 --> 00:17:44.400]  出生的
[00:17:44.400 --> 00:17:45.520]  神非常愛他
[00:17:45.520 --> 00:17:47.400]  一路在皇宮裡面長大
[00:17:47.400 --> 00:17:49.200]  後來接替了王位
[00:17:49.200 --> 00:17:51.320]  當他稍微大的時候
[00:17:51.320 --> 00:17:54.920]  有一次他到雞便去獻祭
[00:17:54.920 --> 00:17:56.840]  他在雞便獻祭的時候
[00:17:56.840 --> 00:17:58.040]  哇
[00:17:58.040 --> 00:18:02.040]  犧牲上千頭牛來獻祭給神
[00:18:02.040 --> 00:18:03.720]  那個耶和華神非常高興
[00:18:03.720 --> 00:18:05.000]  非常喜歡
[00:18:05.000 --> 00:18:06.920]  就向他顯現說
[00:18:06.920 --> 00:18:08.680]  索羅門 耶迪迪亞
[00:18:08.680 --> 00:18:10.840]  我所喜愛的
[00:18:10.840 --> 00:18:11.960]  你要什麼
[00:18:11.960 --> 00:18:13.640]  你想我求我都給你
[00:18:13.640 --> 00:18:14.800]  索羅門王說
[00:18:14.800 --> 00:18:16.480]  我的國這麼大
[00:18:16.480 --> 00:18:18.080]  我要有智慧
[00:18:18.080 --> 00:18:21.520]  才能夠為我民審判事情
[00:18:21.520 --> 00:18:23.360]  結果耶和華神就說
[00:18:23.360 --> 00:18:25.880]  你不求別的只求智慧
[00:18:25.880 --> 00:18:26.680]  好啦
[00:18:26.680 --> 00:18:28.480]  別的我通通給你
[00:18:28.480 --> 00:18:30.400]  給他榮華富貴
[00:18:30.400 --> 00:18:33.280]  甚至於保證他的王位還有
[00:18:33.280 --> 00:18:34.360]  等等
[00:18:34.360 --> 00:18:35.080]  你記得嗎
[00:18:35.080 --> 00:18:37.000]  世界上最聰明的人就是索羅門王
[00:18:37.000 --> 00:18:37.760]  不是嗎
[00:18:37.760 --> 00:18:40.040]  他不是判斷了一個案子說
[00:18:40.040 --> 00:18:42.840]  兩個婦人爭一個孩子
[00:18:42.840 --> 00:18:44.040]  一個說這是我的
[00:18:44.040 --> 00:18:45.320]  另外一個說這是我的
[00:18:45.320 --> 00:18:47.920]  兩個吵得不可開交的時候
[00:18:47.920 --> 00:18:48.880]  結果索羅門王說
[00:18:48.880 --> 00:18:50.240]  好啦
[00:18:50.240 --> 00:18:51.320]  拿刀子破兩半
[00:18:51.320 --> 00:18:52.840]  一人一半
[00:18:52.840 --> 00:18:53.280]  哇
[00:18:53.280 --> 00:18:54.680]  這個一個媽媽就說
[00:18:54.680 --> 00:18:56.120]  不不不不不不
[00:18:56.120 --> 00:18:57.640]  給他給他給他給他
[00:18:57.640 --> 00:18:58.160]  給他好了
[00:18:58.160 --> 00:18:59.280]  不是我的不是我的
[00:18:59.280 --> 00:19:00.000]  另外一個說
[00:19:00.000 --> 00:19:01.000]  就把他切兩半
[00:19:01.000 --> 00:19:01.680]  我們一人一半
[00:19:01.680 --> 00:19:02.720]  公平
[00:19:02.720 --> 00:19:03.960]  索羅門王馬上就知道
[00:19:03.960 --> 00:19:04.920]  誰是爭媽媽了
[00:19:04.920 --> 00:19:05.920]  不是嗎
[00:19:05.920 --> 00:19:07.840]  真正是聰明
[00:19:07.840 --> 00:19:09.640]  他從小就聰明
[00:19:09.640 --> 00:19:11.000]  star strong
[00:19:11.000 --> 00:19:11.920]  哈雷路亞
[00:19:11.920 --> 00:19:13.120]  有的時候我們看到
[00:19:13.120 --> 00:19:14.880]  我看到弟兄姐妹
[00:19:14.880 --> 00:19:16.040]  養孩子
[00:19:16.040 --> 00:19:18.040]  也是養得非常好
[00:19:18.040 --> 00:19:19.960]  三歲就已經九九成發表
[00:19:19.960 --> 00:19:21.000]  都會背了
[00:19:21.000 --> 00:19:22.840]  ABCDEFG
[00:19:22.840 --> 00:19:23.680]  26個字母
[00:19:23.680 --> 00:19:25.160]  他通通都會了
[00:19:25.160 --> 00:19:26.400]  鋼琴也來了
[00:19:26.400 --> 00:19:27.600]  游泳也來了
[00:19:27.600 --> 00:19:29.120]  跳舞也來了
[00:19:29.120 --> 00:19:30.040]  小提琴也來
[00:19:30.040 --> 00:19:31.200]  什麼都有了
[00:19:31.200 --> 00:19:32.960]  繪畫也來了
[00:19:32.960 --> 00:19:34.320]  這個很好
[00:19:34.320 --> 00:19:35.760]  star strong
[00:19:35.760 --> 00:19:38.640]  但是像索羅門王
[00:19:38.640 --> 00:19:40.640]  他結局是怎麼樣的
[00:19:40.640 --> 00:19:42.040]  結局不好
[00:19:42.040 --> 00:19:43.840]  他finish very weak
[00:19:43.840 --> 00:19:44.840]  rough
[00:19:44.840 --> 00:19:48.160]  甚至於神最後跟他說
[00:19:48.160 --> 00:19:50.960]  我顧念你復大位
[00:19:50.960 --> 00:19:53.040]  我不把你的王位拿走
[00:19:53.040 --> 00:19:55.680]  但是你的孩子沒了
[00:19:55.680 --> 00:19:57.000]  沒有國了
[00:19:57.000 --> 00:19:58.040]  所以索羅門王
[00:19:58.040 --> 00:20:00.480]  當他消長的時候
[00:20:00.480 --> 00:20:02.240]  有什麼兵妃
[00:20:02.240 --> 00:20:03.680]  比他的敵人還多
[00:20:03.680 --> 00:20:05.280]  三千個
[00:20:05.280 --> 00:20:07.480]  嚇死人了
[00:20:07.480 --> 00:20:09.880]  兵妃有一些是埃及人
[00:20:09.880 --> 00:20:12.680]  有些是迦南平原的那些外邦人
[00:20:12.680 --> 00:20:14.040]  甚至於雅門人
[00:20:14.040 --> 00:20:16.000]  甚至摩亞婦女
[00:20:16.000 --> 00:20:18.000]  他都跟他們拜偶像
[00:20:18.000 --> 00:20:19.000]  行邪術
[00:20:19.000 --> 00:20:22.080]  所以耶和華神非常的生氣
[00:20:22.080 --> 00:20:23.560]  所以後來索羅門王
[00:20:23.560 --> 00:20:25.240]  當他一下台
[00:20:25.240 --> 00:20:26.720]  當他一死
[00:20:26.720 --> 00:20:29.800]  國就分南國北國
[00:20:29.800 --> 00:20:33.640]  後來北國被巴比倫滅亡了
[00:20:33.640 --> 00:20:36.160]  南國被亞蘇帝國滅亡了
[00:20:36.160 --> 00:20:38.360]  很快的這個國就沒有了
[00:20:38.360 --> 00:20:41.000]  後來整個以色列民族
[00:20:41.000 --> 00:20:42.720]  就四分五裂
[00:20:42.720 --> 00:20:44.680]  被搬到全世界去了
[00:20:44.680 --> 00:20:46.880]  足足將近三千年
[00:20:46.880 --> 00:20:48.080]  才又一次
[00:20:48.080 --> 00:20:50.000]  在二次大戰後
[00:20:50.000 --> 00:20:51.840]  在迦南平原
[00:20:51.840 --> 00:20:54.480]  重新建國
[00:20:54.480 --> 00:20:55.760]  真正想到
[00:20:55.760 --> 00:20:57.000]  這一個人
[00:20:57.000 --> 00:20:58.680]  這麼好的一個開始
[00:20:58.680 --> 00:21:00.720]  卻結束的很糟
[00:21:00.720 --> 00:21:02.880]  那麼我再講另外一個人
[00:21:02.880 --> 00:21:05.600]  他的開始是很糟
[00:21:05.600 --> 00:21:07.960]  但是他結束的非常棒
[00:21:07.960 --> 00:21:08.880]  迦勒
[00:21:08.880 --> 00:21:10.160]  記得吧
[00:21:10.160 --> 00:21:12.680]  迦勒他開始是多糟呢
[00:21:12.680 --> 00:21:16.680]  他是出生在埃及地的奴隸
[00:21:16.680 --> 00:21:18.240]  他是以色列人
[00:21:18.240 --> 00:21:21.080]  所以他從小就是做奴工的
[00:21:21.080 --> 00:21:22.880]  做到長大
[00:21:22.880 --> 00:21:25.560]  做到四五十歲
[00:21:25.560 --> 00:21:28.120]  摩西帶他們出埃及
[00:21:28.120 --> 00:21:30.760]  剛剛出埃及的時候
[00:21:30.760 --> 00:21:33.400]  摩西選了十二個探子
[00:21:33.400 --> 00:21:36.760]  叫他們去窺探迦南平原
[00:21:36.760 --> 00:21:39.360]  看看那裏牛奶與蜜之地
[00:21:39.360 --> 00:21:41.840]  看看那邊有什麼防禦攻勢
[00:21:41.840 --> 00:21:45.120]  看看那邊的敵人的情況是怎麼樣
[00:21:45.120 --> 00:21:47.680]  結果探子十二個出去了
[00:21:47.680 --> 00:21:50.480]  迦勒是跟約蘇亞一組的
[00:21:50.480 --> 00:21:52.680]  他們到了迦南平原的時候看到
[00:21:52.680 --> 00:21:55.120]  哇真的好棒
[00:21:55.120 --> 00:21:56.920]  葡萄好大一顆
[00:21:56.920 --> 00:21:58.680]  什麼東西都好棒
[00:21:58.680 --> 00:22:00.360]  雖然那個巨人也很大
[00:22:00.360 --> 00:22:02.640]  有亞納族的巨人等等
[00:22:02.640 --> 00:22:04.080]  但是他們回來了
[00:22:04.080 --> 00:22:06.760]  其他的探子都是報壞消息
[00:22:06.760 --> 00:22:08.800]  他們兩個報好消息
[00:22:08.800 --> 00:22:09.960]  當這個以色列百姓說
[00:22:09.960 --> 00:22:11.040]  啊那我們不能去
[00:22:11.040 --> 00:22:12.320]  哎呀我們死定了
[00:22:12.320 --> 00:22:14.680]  摩西你為什麼帶我們到了曠野地
[00:22:14.680 --> 00:22:16.680]  為什麼不放我們在埃及地
[00:22:16.680 --> 00:22:18.760]  我們還有吃有喝有玩有樂的
[00:22:18.760 --> 00:22:20.680]  現在你讓我們來到這個地方
[00:22:20.680 --> 00:22:23.400]  我們死定了進也進不去了
[00:22:23.400 --> 00:22:25.720]  迦勒撕裂衣服啊
[00:22:25.720 --> 00:22:27.920]  他說我們一定可以進去
[00:22:27.920 --> 00:22:31.200]  我們要進去打一定可以打贏的
[00:22:31.200 --> 00:22:33.120]  但是大家都不聽他的
[00:22:33.120 --> 00:22:35.360]  你想他心裡面多嘔啊
[00:22:35.360 --> 00:22:38.160]  辛辛苦苦帶回來這麼好的
[00:22:38.160 --> 00:22:39.480]  就是因為這樣
[00:22:39.480 --> 00:22:42.440]  他足足又在曠野地跟著大夥
[00:22:42.440 --> 00:22:44.840]  漂流了三四十年
[00:22:44.840 --> 00:22:47.320]  最後終於才進到迦南平原的時候
[00:22:47.320 --> 00:22:48.760]  就開始征戰
[00:22:48.760 --> 00:22:50.480]  征戰征戰征戰
[00:22:50.480 --> 00:22:55.040]  然後有一次他來到西伯倫那個地方
[00:22:55.040 --> 00:22:58.360]  他就找了約蘇亞說
[00:22:58.360 --> 00:23:01.840]  我當初我出埃及地的時候
[00:23:01.840 --> 00:23:03.480]  我四十多歲
[00:23:03.480 --> 00:23:05.640]  現在我已經八十多歲了
[00:23:05.640 --> 00:23:07.840]  當初我的力量如何
[00:23:07.840 --> 00:23:09.960]  我現在的力量也如何
[00:23:09.960 --> 00:23:14.560]  所以這個高地讓我把你打下來
[00:23:14.560 --> 00:23:16.520]  哇好大的心聲
[00:23:16.520 --> 00:23:18.120]  各位弟兄姊妹朋友
[00:23:18.120 --> 00:23:20.920]  我每次開車經過Highland
[00:23:20.920 --> 00:23:23.360]  Highland翻譯就是高地嘛
[00:23:23.360 --> 00:23:24.720]  我開車經過那邊啊
[00:23:24.720 --> 00:23:26.200]  我就說神啊
[00:23:26.200 --> 00:23:28.040]  我現在也不年輕了
[00:23:28.040 --> 00:23:30.120]  你把那個高地把那個Highland給我
[00:23:30.120 --> 00:23:31.560]  我幫你打下來
[00:23:31.560 --> 00:23:32.920]  哈雷路亞為我禱告
[00:23:32.920 --> 00:23:34.360]  為我跟靈靈禱告
[00:23:34.360 --> 00:23:36.160]  說不定我們再過幾個月
[00:23:36.160 --> 00:23:37.880]  我們就要搬上去了
[00:23:37.880 --> 00:23:39.360]  那麼我就要想要
[00:23:39.360 --> 00:23:42.600]  我要把那個地為神來得著這地
[00:23:42.600 --> 00:23:45.640]  求神再得著西多的靈魂
[00:23:45.640 --> 00:23:48.320]  讓我們有這個加樂的心智啊
[00:23:48.320 --> 00:23:50.960]  他後來把那個地打下來
[00:23:50.960 --> 00:23:52.640]  約蘇亞就把這個西伯倫
[00:23:52.640 --> 00:23:54.640]  整塊地方賜給他
[00:23:54.640 --> 00:23:55.760]  哈雷路亞
[00:23:55.760 --> 00:23:58.240]  他剛開始是一個奴隸啊
[00:23:58.240 --> 00:24:00.000]  但是他結束的時候
[00:24:00.000 --> 00:24:03.360]  全是那個聖經上面都一而再
[00:24:03.360 --> 00:24:05.080]  再而三地講他
[00:24:05.080 --> 00:24:07.960]  我們的Kaleb取名字叫迦勒
[00:24:07.960 --> 00:24:11.600]  我們的老人家小祖取名字叫迦勒小祖
[00:24:11.600 --> 00:24:14.520]  所以不要看我們年紀老
[00:24:14.520 --> 00:24:16.400]  不要看我們
[00:24:16.400 --> 00:24:18.440]  說我們身體多差
[00:24:18.440 --> 00:24:21.200]  我們服侍不是看你的年紀
[00:24:21.200 --> 00:24:23.120]  不是看你的身體
[00:24:23.120 --> 00:24:25.120]  也不是看你多有錢
[00:24:25.120 --> 00:24:27.840]  或是多有豐功偉業
[00:24:27.840 --> 00:24:30.880]  我以前在聖賀西的時候
[00:24:30.880 --> 00:24:34.480]  我是一個靜心會的助理牧師
[00:24:34.480 --> 00:24:36.080]  我們那個教會是
[00:24:36.080 --> 00:24:38.000]  借用一個美國人的教會
[00:24:38.000 --> 00:24:39.840]  好大一個教會
[00:24:39.840 --> 00:24:43.800]  門口都是玻璃的落地窗
[00:24:43.800 --> 00:24:45.120]  我剛剛去沒多久
[00:24:45.120 --> 00:24:47.520]  我就發現禮拜天我就嚇我一跳
[00:24:47.520 --> 00:24:49.720]  哇一個一個的人
[00:24:49.720 --> 00:24:51.920]  巴到那個玻璃門上面
[00:24:51.920 --> 00:24:54.320]  又敲又打又哭又叫
[00:24:54.320 --> 00:24:56.440]  我說是什麼回事
[00:24:56.440 --> 00:24:58.720]  原來都是一些老人家
[00:24:58.720 --> 00:25:01.160]  他們為那個教會禱告
[00:25:01.160 --> 00:25:02.640]  他巴到那個玻璃門上面
[00:25:02.640 --> 00:25:04.720]  就在那邊禱告
[00:25:04.720 --> 00:25:08.000]  就在那邊呼求向神求
[00:25:08.000 --> 00:25:10.000]  求神再一次彰顯
[00:25:10.000 --> 00:25:12.120]  求神來做那奇妙的工作
[00:25:12.120 --> 00:25:13.920]  所以我們服侍
[00:25:13.920 --> 00:25:14.800]  有許多的服侍
[00:25:14.800 --> 00:25:17.760]  你禱告也是一個非常好的服侍
[00:25:17.760 --> 00:25:18.520]  是不是
[00:25:18.520 --> 00:25:21.040]  讓神因著你的禱告
[00:25:21.040 --> 00:25:24.320]  讓人因著你的禱告而蒙福的
[00:25:24.320 --> 00:25:26.200]  哈雷洛亞是的
[00:25:26.200 --> 00:25:29.680]  多希望我們像迦勒一樣
[00:25:29.680 --> 00:25:31.400]  甚至於聖經上面說
[00:25:31.400 --> 00:25:34.200]  西伯倫帝那地方的人
[00:25:34.200 --> 00:25:36.440]  就是亞納族的巨人
[00:25:36.440 --> 00:25:38.400]  迦勒一點都不怕
[00:25:38.400 --> 00:25:40.000]  然後我們來到神的面前
[00:25:40.000 --> 00:25:42.120]  我們就帶著這個信心
[00:25:42.120 --> 00:25:43.720]  我們就再一次說
[00:25:43.720 --> 00:25:46.560]  哈雷洛亞你是那賢智的工人嗎
[00:25:46.560 --> 00:25:48.720]  像是要造到葡萄園裡面
[00:25:48.720 --> 00:25:52.000]  還是你是最後仍然沒有進去
[00:25:52.000 --> 00:25:55.720]  到了晚上還沒有進入到葡萄園的嗎
[00:25:55.720 --> 00:25:58.440]  或者是你起步的夠晚了
[00:25:58.440 --> 00:26:01.040]  但是這都給我們一個啟示
[00:26:01.040 --> 00:26:03.840]  說只要依靠恩典
[00:26:03.840 --> 00:26:08.920]  好像約翰本能他寫的天路歷程
[00:26:08.920 --> 00:26:12.880]  他說這個基督徒就碰到一個小事
[00:26:12.880 --> 00:26:16.080]  這個人就把真理告訴給他
[00:26:16.080 --> 00:26:18.840]  就帶他走 哈雷洛亞
[00:26:18.840 --> 00:26:19.680]  是的
[00:26:19.680 --> 00:26:23.560]  他說小事帶他到一個房子裡面去
[00:26:23.560 --> 00:26:27.000]  然後就找了一個人來打掃
[00:26:27.000 --> 00:26:28.800]  結果打掃那個房子的時候
[00:26:28.800 --> 00:26:32.360]  灰塵遍布 灰塵滿天都是
[00:26:32.360 --> 00:26:36.640]  結果這個小事就又叫了一個人去灑水
[00:26:36.640 --> 00:26:38.800]  灑了水再掃的時候
[00:26:38.800 --> 00:26:41.120]  就非常的乾淨
[00:26:41.120 --> 00:26:44.200]  這個基督徒就說這是什麼意思
[00:26:44.200 --> 00:26:46.200]  這個小事就跟他說
[00:26:46.200 --> 00:26:51.120]  說這個女子用水來灑的是福音
[00:26:51.120 --> 00:26:53.760]  這個女子就是聖靈
[00:26:53.760 --> 00:26:55.280]  她要在我們心中來工作
[00:26:55.280 --> 00:26:57.640]  把這個福音灑在我們心裡面
[00:26:57.640 --> 00:27:01.880]  那我們心裡面本來是汙穢骯髒的
[00:27:01.880 --> 00:27:04.600]  所以掃起來的時候許多的灰塵
[00:27:04.600 --> 00:27:07.800]  但是當這個水灑下來的時候
[00:27:07.800 --> 00:27:09.120]  我們的灰塵就淨了
[00:27:09.120 --> 00:27:11.280]  而且掃得乾乾淨淨
[00:27:11.280 --> 00:27:12.640]  哈雷洛亞
[00:27:12.640 --> 00:27:14.640]  女人用水灑了那天
[00:27:14.640 --> 00:27:16.560]  一切就都絕境了
[00:27:16.560 --> 00:27:20.520]  這表示福音進入到我們心裡面
[00:27:20.520 --> 00:27:22.720]  聖靈再來做功
[00:27:22.720 --> 00:27:24.960]  我們就得救
[00:27:24.960 --> 00:27:26.760]  我們就能夠成聖
[00:27:26.760 --> 00:27:29.720]  我們就將來能夠得榮耀
[00:27:29.720 --> 00:27:30.840]  哈雷洛亞
[00:27:30.840 --> 00:27:32.320]  讓我們低頭禱告
[00:27:32.320 --> 00:27:33.360]  阿爸 菩薩
[00:27:33.360 --> 00:27:34.600]  我們感謝你
[00:27:34.600 --> 00:27:36.320]  我們讚美你
[00:27:36.320 --> 00:27:40.480]  因為我們是你所揀選的族類
[00:27:40.480 --> 00:27:42.760]  是有君尊的祭祀
[00:27:42.760 --> 00:27:44.360]  是聖潔的國度
[00:27:44.360 --> 00:27:46.560]  是屬神的子民
[00:27:46.560 --> 00:27:49.600]  我要宣揚那召我們出黑暗
[00:27:49.600 --> 00:27:52.920]  入奇妙光明的美德
[00:27:52.920 --> 00:27:54.760]  求神來幫助我們
[00:27:54.760 --> 00:27:56.960]  當你來我們中間顯現
[00:27:56.960 --> 00:27:57.600]  彰顯
[00:27:57.600 --> 00:27:59.880]  願你烈天而降
[00:27:59.880 --> 00:28:00.920]  哈雷洛亞
[00:28:00.920 --> 00:28:03.280]  願再一次榮耀歸於你
[00:28:03.280 --> 00:28:04.240]  這樣感謝
[00:28:04.240 --> 00:28:05.160]  打個讚
[00:28:05.160 --> 00:28:07.520]  是奉主耶穌基督的名
[00:28:07.520 --> 00:28:09.520]  拜拜
[00:28:09.520 --> 00:28:11.080]  讓我們請起立
[00:28:11.080 --> 00:28:27.080]  求你來做那奇妙的事情
[00:28:27.080 --> 00:28:28.240]  烈天而降
[00:28:28.240 --> 00:28:28.760]  哈雷洛亞
[00:28:28.760 --> 00:28:31.480]  在我們中間彰顯你的榮耀
[00:28:31.480 --> 00:28:32.360]  再一次來
[00:28:32.360 --> 00:28:38.040]  讓帶領我們走基督徒應走的天路歷程
[00:28:38.040 --> 00:28:40.080]  讓我們不僅僅是得救
[00:28:40.080 --> 00:28:41.480]  還要成聖
[00:28:41.480 --> 00:28:43.800]  然後我們要得榮耀
[00:28:43.800 --> 00:28:46.640]  讓我們不是說死了才上天堂
[00:28:46.640 --> 00:28:48.480]  讓我們能夠在活著
[00:28:48.480 --> 00:28:50.520]  就天堂就在我們心裡面
[00:28:50.520 --> 00:28:52.680]  就我們就活在天堂裡面
[00:28:52.680 --> 00:28:54.920]  能夠再一次的與生同在
[00:28:54.920 --> 00:28:56.600]  能夠讓我們像大衛一樣
[00:28:56.600 --> 00:28:58.840]  能夠面對面來到神的面前
[00:28:58.840 --> 00:28:59.520]  哈雷洛亞
[00:28:59.520 --> 00:29:00.320]  讚美神
[00:29:00.320 --> 00:29:00.920]  哈雷洛亞
[00:29:00.920 --> 00:29:02.840]  我們為之再次獻上感恩
[00:29:02.840 --> 00:29:03.360]  是的
[00:29:03.360 --> 00:29:05.200]  你是偉大奇妙神
[00:29:05.200 --> 00:29:05.960]  哈雷洛亞
[00:29:05.960 --> 00:29:06.520]  是的
[00:29:06.520 --> 00:29:08.520]  我必須要給各位一個機會
[00:29:08.520 --> 00:29:10.600]  你說我願意來接受神
[00:29:10.600 --> 00:29:12.240]  我願意來領受他
[00:29:12.240 --> 00:29:13.680]  我願意能夠得救
[00:29:13.680 --> 00:29:14.880]  我要重生
[00:29:14.880 --> 00:29:17.760]  願意接受耶穌基督為你的救助
[00:29:17.760 --> 00:29:19.320]  這時候只要你舉手
[00:29:19.320 --> 00:29:19.960]  哈雷洛亞
[00:29:19.960 --> 00:29:23.240]  如果說你還沒有成為基督徒
[00:29:23.240 --> 00:29:24.480]  只要你願意
[00:29:24.480 --> 00:29:25.320]  你舉手
[00:29:25.320 --> 00:29:27.600]  我們就為你禱告
[00:29:27.600 --> 00:29:29.200]  你就能夠得救
[00:29:29.200 --> 00:29:31.720]  你就能夠成為基督徒
[00:29:31.720 --> 00:29:32.760]  只要你願意
[00:29:32.760 --> 00:29:33.520]  你舉手
[00:29:33.520 --> 00:29:35.040]  我們就為你來禱告
[00:29:35.040 --> 00:29:35.880]  哈雷洛亞
[00:29:35.880 --> 00:29:36.280]  是的
[00:29:36.280 --> 00:29:37.480]  只要你願意
[00:29:37.480 --> 00:29:38.160]  哈雷洛亞
[00:29:38.160 --> 00:29:38.480]  是的
[00:29:38.480 --> 00:29:40.520]  神是偉大奇妙神
[00:29:40.520 --> 00:29:42.000]  祂看見我們的
[00:29:42.000 --> 00:29:42.640]  是的
[00:29:42.640 --> 00:29:44.440]  你真正要相信祂
[00:29:44.440 --> 00:29:47.240]  祂能夠帶領你走那成聖的道路
[00:29:47.240 --> 00:29:47.560]  是的
[00:29:47.560 --> 00:29:50.880]  在我們的生命中有許多的困苦患難
[00:29:50.880 --> 00:29:53.080]  但是在主裡面有平安
[00:29:53.080 --> 00:29:54.560]  讓我們來到祂的面前
[00:29:54.560 --> 00:29:56.680]  來領受祂的恩典與祝福
[00:29:56.680 --> 00:29:57.160]  哈雷洛亞
[00:29:57.160 --> 00:29:57.600]  阿爸 父皇
[00:29:57.600 --> 00:29:58.600]  我們感謝祢
[00:29:58.600 --> 00:29:59.840]  我們讚美祢
[00:29:59.840 --> 00:30:00.440]  是的
[00:30:00.440 --> 00:30:04.040]  你已經得到那應得當得佩得的榮耀
[00:30:04.040 --> 00:30:05.040]  拜拜
