
[00:00:00.000 --> 00:00:02.800]  為甚麼呢? 因為我們未分享聖經之前
[00:16:45.800 --> 00:16:47.800]  神都有一個很奇妙
[00:16:47.800 --> 00:16:50.800]  寶貴的安排給你的人生
[00:16:50.800 --> 00:16:53.800]  甚至
[00:16:53.800 --> 00:16:54.800]  我很大膽地告訴你
[00:16:54.800 --> 00:16:58.800]  如果這個世界上只有你一個人
[00:16:58.800 --> 00:17:00.800]  只有你一個人
[00:17:00.800 --> 00:17:04.800]  神都很甘心樂意地來到這個世界上
[00:17:04.800 --> 00:17:07.800]  為你死在十字架上
[00:17:07.800 --> 00:17:09.800]  代替你的罪
[00:17:09.800 --> 00:17:10.800]  釘在十字架上
[00:17:10.800 --> 00:17:13.800]  受苦受死
[00:17:13.800 --> 00:17:14.800]  祂為了你
[00:17:14.800 --> 00:17:17.800]  獨一無二的你
[00:17:17.800 --> 00:17:20.800]  為何神要這樣去愛你
[00:17:20.800 --> 00:17:21.800]  記不記得
[00:17:21.800 --> 00:17:22.800]  我忘記多少年前
[00:17:22.800 --> 00:17:23.800]  很多年前
[00:17:23.800 --> 00:17:27.800]  在中國四川大地震
[00:17:27.800 --> 00:17:29.800]  記不記得有一件事蹟
[00:17:29.800 --> 00:17:32.800]  就是當那些搜救人員揭開很多頹垣敗瓦
[00:17:32.800 --> 00:17:34.800]  那些塌下來的樓的時候
[00:17:34.800 --> 00:17:38.800]  他們發現其中有一個女屍
[00:17:38.800 --> 00:17:40.800]  已經死了
[00:17:40.800 --> 00:17:42.800]  但是女屍下面
[00:17:42.800 --> 00:17:47.800]  有一個嬰兒仍然生存著
[00:17:47.800 --> 00:17:49.800]  為甚麼呢
[00:17:49.800 --> 00:17:52.800]  在這個嬰兒身旁有一部手提電話
[00:17:52.800 --> 00:17:54.800]  裡面打了一個訊息
[00:17:54.800 --> 00:17:56.800]  就是親愛的寶貝
[00:17:56.800 --> 00:17:59.800]  如果你能活著一定要記住
[00:17:59.800 --> 00:18:01.800]  我愛你
[00:18:01.800 --> 00:18:05.800]  這個是趕不及按發出去的訊息
[00:18:05.800 --> 00:18:07.800]  在手機裡面被發現了
[00:18:07.800 --> 00:18:09.800]  原因就是因為這個媽媽
[00:18:09.800 --> 00:18:12.800]  她倒塌下來臨死那一刻
[00:18:12.800 --> 00:18:14.800]  她要盡自己的能力
[00:18:14.800 --> 00:18:16.800]  用自己的身體支撐著
[00:18:16.800 --> 00:18:19.800]  保護自己的嬰兒
[00:18:19.800 --> 00:18:22.800]  以致到最後她死了
[00:18:22.800 --> 00:18:27.800]  但是她保護到自己的親生骨肉
[00:18:27.800 --> 00:18:30.800]  弟兄姊妹
[00:18:30.800 --> 00:18:33.800]  天上的爸爸都是這樣愛我們
[00:18:33.800 --> 00:18:37.800]  他會竭盡一切來愛你
[00:18:37.800 --> 00:18:39.800]  保護你
[00:18:39.800 --> 00:18:43.800]  甚至將你在這個罪裡面拯救出來
[00:18:43.800 --> 00:18:45.800]  在聖經裡面有一句說話
[00:18:45.800 --> 00:18:47.800]  我們一起讀
[00:18:47.800 --> 00:18:51.800]  唯有基督在我們還作罪人的時候
[00:18:51.800 --> 00:18:53.800]  為我們死
[00:18:53.800 --> 00:18:57.800]  神的愛就在此向我們顯明了
[00:18:57.800 --> 00:18:58.800]  很特別
[00:18:58.800 --> 00:18:59.800]  很多時候我們都會說
[00:18:59.800 --> 00:19:00.800]  你做得乖一點
[00:19:00.800 --> 00:19:02.800]  我就疼你多一點
[00:19:02.800 --> 00:19:05.800]  你做得好我就獎勵你
[00:19:05.800 --> 00:19:07.800]  但是神不是這樣
[00:19:07.800 --> 00:19:10.800]  當我們仍然不聽話
[00:19:10.800 --> 00:19:12.800]  我們仍然是犯罪的時候
[00:19:12.800 --> 00:19:16.800]  神就是這樣來到這個世界上拯救我們
[00:19:16.800 --> 00:19:21.800]  祂是先救了我們 先愛我們
[00:19:21.800 --> 00:19:23.800]  看到嗎?弟兄姊妹
[00:19:23.800 --> 00:19:26.800]  神的愛就是這麼奇妙 這麼獨特
[00:19:26.800 --> 00:19:28.800]  各位朋友
[00:19:28.800 --> 00:19:32.800]  神的愛是為了你而流出來
[00:19:32.800 --> 00:19:36.800]  你相信上帝在你生命裡面的奇蹟嗎?
[00:19:36.800 --> 00:19:37.800]  有人會說
[00:19:37.800 --> 00:19:40.800]  等我經歷到先
[00:19:40.800 --> 00:19:42.800]  等我祈求那件事
[00:19:42.800 --> 00:19:44.800]  我和這個神去求那件事
[00:19:44.800 --> 00:19:45.800]  實現了
[00:19:45.800 --> 00:19:49.800]  我就會相信他
[00:19:49.800 --> 00:19:51.800]  但是我們的經歷
[00:19:51.800 --> 00:19:53.800]  特別張曼妮剛才也說
[00:19:53.800 --> 00:19:55.800]  她是不是做了選美冠軍
[00:19:55.800 --> 00:19:57.800]  她才相信耶穌呢?
[00:19:57.800 --> 00:20:00.800]  她是不是嫁給一個好的男人
[00:20:00.800 --> 00:20:02.800]  有自己的兒子 自己的女兒
[00:20:02.800 --> 00:20:04.800]  一帆風順 有自己的事業
[00:20:04.800 --> 00:20:07.800]  她才相信耶穌呢?
[00:20:07.800 --> 00:20:09.800]  抑或她經歷到
[00:20:09.800 --> 00:20:11.800]  她失散了很多年的媽媽
[00:20:11.800 --> 00:20:13.800]  她終於被她找回了
[00:20:13.800 --> 00:20:14.800]  很開心
[00:20:14.800 --> 00:20:19.800]  她才決定去相信耶穌呢?
[00:20:19.800 --> 00:20:21.800]  她什麼時候相信耶穌的呢?
[00:20:21.800 --> 00:20:24.800]  記不記得?
[00:20:24.800 --> 00:20:26.800]  中學的時候
[00:20:26.800 --> 00:20:27.800]  中學的時候
[00:20:27.800 --> 00:20:29.800]  她仍然是孤身一個人
[00:20:29.800 --> 00:20:32.800]  住在孤兒院裡面
[00:20:32.800 --> 00:20:34.800]  她仍然有很多時候
[00:20:34.800 --> 00:20:37.800]  不明白為什麼是她呢?
[00:20:37.800 --> 00:20:38.800]  為什麼要她做孤兒
[00:20:38.800 --> 00:20:40.800]  為什麼她要過這個童年
[00:20:40.800 --> 00:20:42.800]  這個少年的時候
[00:20:42.800 --> 00:20:43.800]  在那個時候
[00:20:43.800 --> 00:20:47.800]  困惑的時候
[00:20:47.800 --> 00:20:49.800]  她選擇了
[00:20:49.800 --> 00:20:53.800]  相信耶穌 接受耶穌
[00:20:53.800 --> 00:20:55.800]  她一生最大的神蹟
[00:20:55.800 --> 00:20:57.800]  這個奇蹟
[00:20:57.800 --> 00:21:00.800]  不是她要什麼 求什麼 有什麼
[00:21:00.800 --> 00:21:02.800]  她最大的神蹟
[00:21:02.800 --> 00:21:04.800]  是她的心
[00:21:04.800 --> 00:21:07.800]  知道她需要神
[00:21:07.800 --> 00:21:08.800]  她知道神愛她
[00:21:08.800 --> 00:21:10.800]  她願意認罪 悔改
[00:21:10.800 --> 00:21:12.800]  她知道以前自己錯了
[00:21:12.800 --> 00:21:13.800]  自己不認神
[00:21:13.800 --> 00:21:14.800]  現在認回神
[00:21:14.800 --> 00:21:18.800]  她願意跟從神
[00:21:18.800 --> 00:21:19.800]  這樣她就經歷到
[00:21:19.800 --> 00:21:21.800]  神對她生命的赦免
[00:21:21.800 --> 00:21:22.800]  她經歷到一步一步
[00:21:22.800 --> 00:21:25.800]  神帶領她走以後人生的路
[00:21:25.800 --> 00:21:27.800]  是一個充滿著傳奇
[00:21:27.800 --> 00:21:32.800]  喜樂 平安的路
[00:21:32.800 --> 00:21:35.800]  我很真誠地告訴你們
[00:21:35.800 --> 00:21:39.800]  信耶穌不等於你們一帆風順
[00:21:39.800 --> 00:21:42.800]  信耶穌不等於你們沒病沒痛
[00:21:42.800 --> 00:21:44.800]  這個是迷信
[00:21:44.800 --> 00:21:45.800]  我們是人
[00:21:45.800 --> 00:21:46.800]  我們生活在世
[00:21:46.800 --> 00:21:48.800]  一樣都要面對著不同的挑戰
[00:21:48.800 --> 00:21:51.800]  不同的困難 不同的病
[00:21:51.800 --> 00:21:53.800]  但是我們信耶穌
[00:21:53.800 --> 00:21:55.800]  我們很經歷到
[00:21:55.800 --> 00:21:58.800]  耶穌是和我們一起去面對
[00:21:58.800 --> 00:22:00.800]  甚至當我們很累 很軟弱
[00:22:00.800 --> 00:22:01.800]  無力面對的時候
[00:22:01.800 --> 00:22:03.800]  耶穌就揹著我們
[00:22:03.800 --> 00:22:05.800]  帶著我們去經過這個
[00:22:05.800 --> 00:22:07.800]  這麼有力量 這麼有希望
[00:22:07.800 --> 00:22:08.800]  這麼有愛的人生
[00:22:08.800 --> 00:22:10.800]  這個才是我們真正
[00:22:10.800 --> 00:22:12.800]  神給我們寶貴的地方
[00:22:12.800 --> 00:22:13.800]  神愛你
[00:22:13.800 --> 00:22:14.800]  祂已經為你的人生
[00:22:14.800 --> 00:22:16.800]  有一個很奇妙的計劃
[00:22:16.800 --> 00:22:18.800]  祂讓你經歷到人生的真愛
[00:22:18.800 --> 00:22:20.800]  真正的平安 真正的喜樂
[00:22:20.800 --> 00:22:24.800]  回到神那裡 回到神的計劃當中
[00:22:24.800 --> 00:22:25.800]  你才能夠經歷到
[00:22:25.800 --> 00:22:28.800]  你的人生是不枉此生
[00:22:28.800 --> 00:22:30.800]  耶穌說
[00:22:30.800 --> 00:22:35.800]  我們再讀 一二三
[00:22:35.800 --> 00:22:39.800]  看呀 我站在門內叩門
[00:22:39.800 --> 00:22:42.800]  若有聽見我聲音就開門的
[00:22:42.800 --> 00:22:45.800]  我要進到他那裡去
[00:22:45.800 --> 00:22:46.800]  耶穌說
[00:22:46.800 --> 00:22:48.800]  我已經在你的心門
[00:22:48.800 --> 00:22:50.800]  我們的心那裡
[00:22:50.800 --> 00:22:51.800]  不斷地
[00:22:51.800 --> 00:22:54.800]  叩我們的心門
[00:22:54.800 --> 00:22:56.800]  敲門
[00:22:56.800 --> 00:22:58.800]  如果有人在我們家敲門那怎麼辦
[00:22:58.800 --> 00:23:01.800]  看看是什麼人
[00:23:01.800 --> 00:23:03.800]  看看是什麼人
[00:23:03.800 --> 00:23:06.800]  看見這個人是值得
[00:23:06.800 --> 00:23:07.800]  開門給他的 安全的
[00:23:07.800 --> 00:23:09.800]  是需要他進來的
[00:23:09.800 --> 00:23:10.800]  就開門給他進來
[00:23:10.800 --> 00:23:13.800]  你看清楚了沒有
[00:23:13.800 --> 00:23:16.800]  耶穌已經在敲你的心門
[00:23:17.800 --> 00:23:20.800]  你看不看到這個就是創天造地的神
[00:23:20.800 --> 00:23:23.800]  是愛你 一直這樣愛你的神呢
[00:23:23.800 --> 00:23:25.800]  如果你看到的時候
[00:23:25.800 --> 00:23:29.800]  耶穌說 若有聽見我聲音就開門的
[00:23:29.800 --> 00:23:31.800]  他就要進到我們的心裡面
[00:23:31.800 --> 00:23:33.800]  成為我們的王
[00:23:33.800 --> 00:23:34.800]  成為我們的主
[00:23:34.800 --> 00:23:37.800]  帶領我們走我們人生的路
[00:23:37.800 --> 00:23:39.800]  你願不願意
[00:23:39.800 --> 00:23:42.800]  不如我們一起合上雙眼想一想
[00:23:48.800 --> 00:23:49.800]  我們想一想
[00:23:49.800 --> 00:23:53.800]  神親自向你說話
[00:23:53.800 --> 00:23:58.800]  信耶穌是向神承認自己有罪
[00:23:58.800 --> 00:24:00.800]  求神赦免
[00:24:00.800 --> 00:24:03.800]  在這一刻
[00:24:03.800 --> 00:24:07.800]  你能不能真心認定他是獨一的真神
[00:24:07.800 --> 00:24:10.800]  願意接受主
[00:24:10.800 --> 00:24:12.800]  耶穌成為你人生的主
[00:24:12.800 --> 00:24:15.800]  從今以後
[00:24:15.800 --> 00:24:16.800]  你聽了他的說話
[00:24:17.800 --> 00:24:19.800]  跟著他走人生的路
[00:24:19.800 --> 00:24:21.800]  你願不願意
[00:24:21.800 --> 00:24:24.800]  我特別邀請在座當中
[00:24:24.800 --> 00:24:26.800]  如果你之前沒有做過這個決定
[00:24:26.800 --> 00:24:27.800]  或者你不清楚
[00:24:27.800 --> 00:24:29.800]  你自己有沒有做過這個決定的人
[00:24:29.800 --> 00:24:32.800]  你問一問自己的心
[00:24:32.800 --> 00:24:36.800]  這麼好的
[00:24:36.800 --> 00:24:38.800]  為什麼我不接受神呢
[00:24:38.800 --> 00:24:45.800]  如果在座當中
[00:24:45.800 --> 00:24:47.800]  這個朋友你今天也很想
[00:24:47.800 --> 00:24:49.800]  藉著這個機會
[00:24:49.800 --> 00:24:51.800]  你表示和神說
[00:24:51.800 --> 00:24:53.800]  我願意接受你成為我的主
[00:24:53.800 --> 00:24:55.800]  請你在座位裡面
[00:24:55.800 --> 00:24:56.800]  你可以輕輕舉手
[00:24:56.800 --> 00:24:58.800]  讓我們知道為你的祈禱
[00:24:58.800 --> 00:25:02.800]  有沒有朋友你們願意
[00:25:02.800 --> 00:25:03.800]  接受這個主
[00:25:03.800 --> 00:25:05.800]  成為你人生的主
[00:25:05.800 --> 00:25:07.800]  經歷這個奇妙的生命呢
[00:25:14.800 --> 00:25:16.800]  你不需要膽怯
[00:25:16.800 --> 00:25:19.800]  因為神就要我們去同在
[00:25:19.800 --> 00:25:25.800]  人的問題天天都多
[00:25:25.800 --> 00:25:30.800]  但是神在你生命裡面
[00:25:30.800 --> 00:25:33.800]  祂能夠化苦為甜
[00:25:33.800 --> 00:25:35.800]  化恨為愛
[00:25:35.800 --> 00:25:37.800]  絕望變為希望
[00:25:37.800 --> 00:25:43.800]  如果你願意的時候
[00:25:43.800 --> 00:25:45.800]  我邀請你
[00:25:45.800 --> 00:25:49.800]  心裡面可能有很多很多的掙扎
[00:25:49.800 --> 00:25:51.800]  但是神願意帶領你經過
[00:25:51.800 --> 00:25:55.800]  如果有的時候請你舉手
[00:25:55.800 --> 00:25:57.800]  讓我們知道
[00:25:57.800 --> 00:25:59.800]  我們去為你祈禱
