
[00:00:00.000 --> 00:00:04.000]  繼續講上帝明治的系列
[00:18:37.600 --> 00:18:39.600]  我買十件衣服和十雙鞋
[00:18:39.600 --> 00:18:43.600]  什麼是公平公義呢?
[00:18:43.600 --> 00:18:47.600]  公平不是說對等的東西
[00:18:47.600 --> 00:18:50.600]  是說一個平等的原則
[00:18:50.600 --> 00:18:52.600]  往往是說原則
[00:18:52.600 --> 00:18:55.600]  在同一個原則底下處理一些事情
[00:18:55.600 --> 00:18:57.600]  沒有人有特權的
[00:18:57.600 --> 00:19:00.600]  或者沒有人有被欺壓的
[00:19:00.600 --> 00:19:03.600]  經常處於劣勢的裡面
[00:19:03.600 --> 00:19:06.600]  或者這個經常和公義放在一起說
[00:19:06.600 --> 00:19:08.600]  是在說不同層面
[00:19:08.600 --> 00:19:10.600]  如果說公義是個人品格
[00:19:10.600 --> 00:19:11.600]  是正直的
[00:19:11.600 --> 00:19:13.600]  是就是不是就不是
[00:19:13.600 --> 00:19:15.600]  好像裸啊
[00:19:15.600 --> 00:19:16.600]  弱勢啊
[00:19:16.600 --> 00:19:18.600]  盛失的
[00:19:18.600 --> 00:19:19.600]  經常都和這些有關
[00:19:19.600 --> 00:19:21.600]  和品格有關
[00:19:21.600 --> 00:19:24.600]  跟著就是和司法制度有關
[00:19:24.600 --> 00:19:26.600]  是公正的
[00:19:26.600 --> 00:19:34.600]  規條是適用於無論你是什麼人
[00:19:34.600 --> 00:19:35.600]  你是香港人
[00:19:35.600 --> 00:19:37.600]  或者你是有錢人
[00:19:37.600 --> 00:19:38.600]  你是中產的
[00:19:38.600 --> 00:19:40.600]  或者是低下層的
[00:19:40.600 --> 00:19:43.600]  都是要奉公守法的施政的
[00:19:43.600 --> 00:19:45.600]  什麼是不公平呢?
[00:19:45.600 --> 00:19:48.600]  好像早一陣子
[00:19:48.600 --> 00:19:51.600]  有一個法官的親戚襲警
[00:19:51.600 --> 00:19:53.600]  很多人不滿
[00:19:53.600 --> 00:19:55.600]  為什麼他可以判這麼輕
[00:19:55.600 --> 00:19:56.600]  是不是公平的
[00:19:56.600 --> 00:19:57.600]  是不是公正的
[00:19:57.600 --> 00:20:00.600]  你那個司法的制度究竟怎麼判斷的
[00:20:00.600 --> 00:20:03.600]  說這些司法制度的東西
[00:20:03.600 --> 00:20:05.600]  另外就是在說一些量度的東西
[00:20:05.600 --> 00:20:08.600]  就是說公正、公平的量度
[00:20:08.600 --> 00:20:10.600]  就是標準
[00:20:10.600 --> 00:20:11.600]  講量度什麼呢?
[00:20:11.600 --> 00:20:13.600]  當時是說經濟的社會
[00:20:13.600 --> 00:20:14.600]  秤啊
[00:20:14.600 --> 00:20:15.600]  用秤秤東西
[00:20:15.600 --> 00:20:17.600]  究竟是不是公平的呢?
[00:20:17.600 --> 00:20:20.600]  有沒有壓秤的呢?
[00:20:20.600 --> 00:20:25.600]  我爸爸就很喜歡用秤秤東西的
[00:20:25.600 --> 00:20:27.600]  以前那些古舊的秤
[00:20:27.600 --> 00:20:28.600]  不是買一個磅回來的
[00:20:28.600 --> 00:20:31.600]  真的有一支軸的
[00:20:31.600 --> 00:20:33.600]  有一個陀的
[00:20:33.600 --> 00:20:34.600]  有一個兜的
[00:20:34.600 --> 00:20:35.600]  有一個勾的勾著東西秤
[00:20:35.600 --> 00:20:37.600]  每逢買完送回來
[00:20:37.600 --> 00:20:40.600]  他一定拿去秤一秤
[00:20:40.600 --> 00:20:41.600]  就看看有沒有壓秤
[00:20:41.600 --> 00:20:42.600]  看人家的磅
[00:20:42.600 --> 00:20:43.600]  或者看人家那把秤
[00:20:43.600 --> 00:20:45.600]  跟他不同不同
[00:20:45.600 --> 00:20:46.600]  他說會不同的
[00:20:46.600 --> 00:20:48.600]  為什麼那些人做手腳的
[00:20:48.600 --> 00:20:50.600]  那個陀呢
[00:20:50.600 --> 00:20:51.600]  他告訴你
[00:20:51.600 --> 00:20:53.600]  這樣秤就等於一斤
[00:20:53.600 --> 00:20:54.600]  其實不是的
[00:20:54.600 --> 00:20:55.600]  減了二兩的
[00:20:55.600 --> 00:20:56.600]  或者再說
[00:20:56.600 --> 00:20:58.600]  其實什麼是公平、公義呢?
[00:20:58.600 --> 00:21:00.600]  有時候從定義很難去理解
[00:21:00.600 --> 00:21:02.600]  很多時候是從一些生活的例子
[00:21:02.600 --> 00:21:04.600]  耶利米蘇22章本身
[00:21:04.600 --> 00:21:05.600]  他就有說
[00:21:05.600 --> 00:21:06.600]  他說耶華如此說
[00:21:06.600 --> 00:21:08.600]  你們要施行公平和公義
[00:21:08.600 --> 00:21:10.600]  即是怎樣啊?
[00:21:10.600 --> 00:21:13.600]  他說你們要拯救那些被搶奪的
[00:21:13.600 --> 00:21:15.600]  脫離欺壓人的手
[00:21:15.600 --> 00:21:17.600]  即是原來有些人用他的勢力
[00:21:17.600 --> 00:21:18.600]  去欺壓了人
[00:21:18.600 --> 00:21:20.600]  你要救他
[00:21:20.600 --> 00:21:23.600]  那你就是在做公平、公義的事
[00:21:23.600 --> 00:21:27.600]  將那些被人欺負的
[00:21:27.600 --> 00:21:28.600]  你救他出來
[00:21:28.600 --> 00:21:30.600]  因為欺負人是不對的
[00:21:30.600 --> 00:21:31.600]  這樣
[00:21:31.600 --> 00:21:33.600]  不要虧負那些寄居的
[00:21:33.600 --> 00:21:34.600]  和孤兒寡婦
[00:21:34.600 --> 00:21:36.600]  不要以強暴待他們
[00:21:36.600 --> 00:21:38.600]  因為他們的勢力
[00:21:38.600 --> 00:21:41.600]  他們的權力很薄弱的
[00:21:41.600 --> 00:21:43.600]  所以你不要欺負他
[00:21:43.600 --> 00:21:44.600]  大欺小
[00:21:44.600 --> 00:21:46.600]  這樣就不公平了
[00:21:46.600 --> 00:21:50.600]  在這個地方不可以流無辜人的血
[00:21:50.600 --> 00:21:52.600]  有些人的血應該流的
[00:21:52.600 --> 00:21:53.600]  即是他該死的
[00:21:53.600 --> 00:21:55.600]  有些人不關他的事
[00:21:55.600 --> 00:21:59.600]  不可以令他無辜受害的
[00:21:59.600 --> 00:22:01.600]  這樣你就是公平
[00:22:01.600 --> 00:22:05.600]  或者再說另一個例子
[00:22:05.600 --> 00:22:08.600]  經文《利未記》19章15節
[00:22:08.600 --> 00:22:10.600]  他說你們施行審判
[00:22:10.600 --> 00:22:13.600]  是不可行不義
[00:22:13.600 --> 00:22:15.600]  怎樣才算不義呢?
[00:22:15.600 --> 00:22:18.600]  他說你不可以偏護窮人
[00:22:18.600 --> 00:22:21.600]  亦都不可以寵看有勢力的人
[00:22:21.600 --> 00:22:24.600]  只要按公義審判你的論者
[00:22:24.600 --> 00:22:26.600]  連窮人都要留意
[00:22:26.600 --> 00:22:28.600]  他沒有特權的
[00:22:28.600 --> 00:22:29.600]  他窮而已
[00:22:29.600 --> 00:22:30.600]  是你要幫他
[00:22:30.600 --> 00:22:32.600]  但不可以偏幫他
[00:22:32.600 --> 00:22:34.600]  如果他犯錯
[00:22:34.600 --> 00:22:36.600]  窮人都是這樣說的
[00:22:36.600 --> 00:22:38.600]  都要付代價的
[00:22:38.600 --> 00:22:39.600]  窮人都要受罰
[00:22:39.600 --> 00:22:42.600]  亦都不可以寵看有勢力的人
[00:22:42.600 --> 00:22:44.600]  你不要怕那些有勢力的人
[00:22:44.600 --> 00:22:46.600]  他又是犯錯
[00:22:46.600 --> 00:22:47.600]  你不要怕他
[00:22:47.600 --> 00:22:49.600]  不用打你五十大板
[00:22:49.600 --> 00:22:50.600]  你走吧
[00:22:50.600 --> 00:22:51.600]  不可以
[00:22:51.600 --> 00:22:53.600]  是一樣的
[00:22:53.600 --> 00:22:56.600]  這樣是公平、公義
[00:22:56.600 --> 00:22:59.600]  怎樣才會上帝
[00:22:59.600 --> 00:23:03.600]  祂要期望那些領袖
[00:23:03.600 --> 00:23:06.600]  是以公平、公義
[00:23:06.600 --> 00:23:09.600]  來治理百姓
[00:23:09.600 --> 00:23:14.600]  你會看到祂怎樣來指責那些不義的領袖
[00:23:14.600 --> 00:23:16.600]  命不符實的領袖
[00:23:16.600 --> 00:23:19.600]  你會看到祂怎樣會允許將會有
[00:23:19.600 --> 00:23:23.600]  命符其實的領袖出來
[00:23:23.600 --> 00:23:26.600]  怎樣用公平、公義來治理
[00:23:26.600 --> 00:23:28.600]  對我們有甚麼意義呢?
[00:23:28.600 --> 00:23:29.600]  我們思想一下
[00:23:29.600 --> 00:23:33.600]  原來這個信仰告訴我們
[00:23:33.600 --> 00:23:37.600]  上帝是一個公義的上帝
[00:23:37.600 --> 00:23:42.600]  對著那些命不符實的領袖
[00:23:42.600 --> 00:23:46.600]  祂原來不會長久容忍
[00:23:46.600 --> 00:23:49.600]  神知道那些領袖是不公義的
[00:23:49.600 --> 00:23:53.600]  神知道那些領袖是不誠實的
[00:23:53.600 --> 00:23:56.600]  神知道那些領袖是貪贓枉法的
[00:23:56.600 --> 00:23:58.600]  有時上帝會容忍
[00:23:58.600 --> 00:23:59.600]  可能容忍祂三個月
[00:23:59.600 --> 00:24:00.600]  容忍祂半年
[00:24:00.600 --> 00:24:03.600]  容忍祂五年、十年
[00:24:03.600 --> 00:24:06.600]  但祂容忍都有限度
[00:24:06.600 --> 00:24:09.600]  有一天上帝會揭發
[00:24:09.600 --> 00:24:10.600]  會斥責
[00:24:10.600 --> 00:24:13.600]  甚至會懲罰
[00:24:13.600 --> 00:24:15.600]  歷世歷代有很多這些例子
[00:24:15.600 --> 00:24:16.600]  我們香港都有這樣的例子
[00:24:16.600 --> 00:24:18.600]  前任特首和現任特首
[00:24:18.600 --> 00:24:21.600]  他們的貪婪、他們不誠實的問題
[00:24:21.600 --> 00:24:23.600]  是會被揭發的
[00:24:23.600 --> 00:24:27.600]  以為可以掩飾、遮掩
[00:24:27.600 --> 00:24:30.600]  在我們香港這麼注重法治的精神
[00:24:30.600 --> 00:24:32.600]  這麼注重公平誠實
[00:24:32.600 --> 00:24:36.600]  特別是我們有這麼敬業、留業的記者
[00:24:36.600 --> 00:24:37.600]  狗仔隊追訪下
[00:24:37.600 --> 00:24:40.600]  什麼都找出來
[00:24:40.600 --> 00:24:43.600]  中國 台灣先
[00:24:43.600 --> 00:24:46.600]  陳水扁家族弊案
[00:24:46.600 --> 00:24:49.600]  這麼嚴重的貪污問題
[00:24:49.600 --> 00:24:52.600]  濫用自己權力的問題
[00:24:52.600 --> 00:24:55.600]  以為逃得過去嗎
[00:24:55.600 --> 00:24:57.600]  逃不過
[00:24:57.600 --> 00:24:59.600]  中國這幾年
[00:24:59.600 --> 00:25:02.600]  經常說要打擊貪污的問題
[00:25:02.600 --> 00:25:08.600]  宣佈了要怎樣嚴懲貪官
[00:25:08.600 --> 00:25:13.600]  德倫省原副省長田學仁
[00:25:13.600 --> 00:25:18.600]  怎樣收受巨額賄賂
[00:25:18.600 --> 00:25:28.600]  被判除黨、除去公職
[00:25:28.600 --> 00:25:32.600]  沒收他一切貪婪
[00:25:32.600 --> 00:25:36.600]  再之前重慶市委書記薄熙來
[00:25:36.600 --> 00:25:39.600]  說有企圖來找很多證據
[00:25:39.600 --> 00:25:40.600]  他說不是啊
[00:25:40.600 --> 00:25:42.600]  找哪些人來指證
[00:25:42.600 --> 00:25:45.600]  找他的外將來指證
[00:25:45.600 --> 00:25:48.600]  逃不過
[00:25:48.600 --> 00:25:54.600]  宗教界也有過
[00:25:54.600 --> 00:25:56.600]  有一段時間
[00:25:56.600 --> 00:25:58.600]  有新加坡一間大教會
[00:25:58.600 --> 00:26:01.600]  接近二萬人的教會
[00:26:01.600 --> 00:26:05.600]  他的牧師被指涉嫌
[00:26:05.600 --> 00:26:08.600]  挪用教會的奉獻
[00:26:08.600 --> 00:26:10.600]  被抓了
[00:26:10.600 --> 00:26:12.600]  拿了多少啊
[00:26:12.600 --> 00:26:15.600]  二千三百萬台幣
[00:26:15.600 --> 00:26:16.600]  不是台幣
[00:26:16.600 --> 00:26:19.600]  新加坡幣
[00:26:19.600 --> 00:26:25.600]  一億港元
[00:26:25.600 --> 00:26:27.600]  貪得一時
[00:26:27.600 --> 00:26:29.600]  其實也不貪得一世
[00:26:29.600 --> 00:26:30.600]  或者悶得一時
[00:26:30.600 --> 00:26:34.600]  其實悶不了一世
[00:26:34.600 --> 00:26:35.600]  在上帝的眼中
[00:26:35.600 --> 00:26:37.600]  這些不義的領袖
[00:26:37.600 --> 00:26:40.600]  上帝看在眼內
[00:26:40.600 --> 00:26:41.600]  有些被揭發
[00:26:41.600 --> 00:26:44.600]  有些仍然在逃得過去
[00:26:44.600 --> 00:26:45.600]  悶得過去
[00:26:45.600 --> 00:26:47.600]  其實上帝在容忍
[00:26:47.600 --> 00:26:50.600]  不過上帝的容忍原來有限度
[00:26:50.600 --> 00:26:52.600]  為什麼要容忍呢
[00:26:52.600 --> 00:26:55.600]  給前書三章九節
[00:26:55.600 --> 00:26:58.600]  主所應許的尚未成就
[00:26:58.600 --> 00:26:59.600]  有人以為他是擔言
[00:26:59.600 --> 00:27:00.600]  其實不是擔言
[00:27:00.600 --> 00:27:02.600]  乃是寬容你們
[00:27:02.600 --> 00:27:03.600]  不願有一人沉淪
[00:27:03.600 --> 00:27:06.600]  乃願人人都悔過
[00:27:06.600 --> 00:27:08.600]  上帝的日子
[00:27:08.600 --> 00:27:09.600]  主所應許的是什麼呢
[00:27:09.600 --> 00:27:11.600]  主所應許的是他回來審判
[00:27:11.600 --> 00:27:12.600]  上帝何時審判呢
[00:27:12.600 --> 00:27:15.600]  好像審判當時的國家民族一樣
[00:27:15.600 --> 00:27:16.600]  我們不知道
[00:27:16.600 --> 00:27:18.600]  為什麼上帝好像拖延
[00:27:18.600 --> 00:27:19.600]  主回來了
[00:27:19.600 --> 00:27:20.600]  主回來了
[00:27:20.600 --> 00:27:21.600]  一路說他都還未回來
[00:27:21.600 --> 00:27:22.600]  為什麼還不回來
[00:27:22.600 --> 00:27:23.600]  他不是拖延
[00:27:23.600 --> 00:27:25.600]  原來是在寬容我們
[00:27:25.600 --> 00:27:29.600]  原來是在等待我們悔改
[00:27:29.600 --> 00:27:32.600]  所以我們都帶著這樣的眼光
[00:27:32.600 --> 00:27:33.600]  去看那些領袖
[00:27:33.600 --> 00:27:35.600]  你看到他仍然
[00:27:35.600 --> 00:27:38.600]  用他不義的手法
[00:27:38.600 --> 00:27:39.600]  去管治的時候
[00:27:39.600 --> 00:27:41.600]  我們會忿忿不平
[00:27:41.600 --> 00:27:44.600]  正常
[00:27:44.600 --> 00:27:46.600]  但我們帶著信心去等待
[00:27:46.600 --> 00:27:48.600]  上帝有一日終會審判
[00:27:48.600 --> 00:27:50.600]  其實他都在等待
[00:27:50.600 --> 00:27:52.600]  給機會人悔改
[00:27:52.600 --> 00:27:54.600]  如果套用在我們身上
[00:27:54.600 --> 00:27:56.600]  如果我們是教會的領袖
[00:27:56.600 --> 00:27:58.600]  我們是家裡的領袖
[00:27:58.600 --> 00:28:00.600]  你是你公司的領袖
[00:28:00.600 --> 00:28:02.600]  或者你是你社區的一個領袖
[00:28:02.600 --> 00:28:03.600]  都要留意
[00:28:03.600 --> 00:28:07.600]  我們是不是公義的領袖
[00:28:07.600 --> 00:28:09.600]  在我們身上能不能夠
[00:28:09.600 --> 00:28:13.600]  讓人看到上帝是公義的
[00:28:13.600 --> 00:28:15.600]  免得上帝最終說
[00:28:15.600 --> 00:28:18.600]  我以另一個來取代你
[00:28:18.600 --> 00:28:21.600]  求主幫助我們
[00:28:21.600 --> 00:28:23.600]  第二點
[00:28:23.600 --> 00:28:25.600]  上帝興起公義的領袖
[00:28:25.600 --> 00:28:28.600]  在地上施行公平公義
[00:28:28.600 --> 00:28:33.600]  其實對百姓有多重要呢
[00:28:33.600 --> 00:28:34.600]  剛才我們說耶和華
[00:28:34.600 --> 00:28:38.600]  我們的義在耶利米茲33章
[00:28:38.600 --> 00:28:42.600]  是在說地方而不是人
[00:28:42.600 --> 00:28:44.600]  為什麼我們知道是說地方呢
[00:28:44.600 --> 00:28:46.600]  除了原文其實沒有指明
[00:28:46.600 --> 00:28:48.600]  只說他
[00:28:48.600 --> 00:28:50.600]  用英文就是this
[00:28:50.600 --> 00:28:53.600]  即是指向哪一個
[00:28:53.600 --> 00:28:56.600]  22章全部都說君王
[00:28:56.600 --> 00:29:00.600]  23章原來全部都是說地方
[00:29:00.600 --> 00:29:02.600]  23章是說什麼地方呢
[00:29:02.600 --> 00:29:05.600]  33章全部都是說地方
[00:29:05.600 --> 00:29:07.600]  33章一至九節
[00:29:07.600 --> 00:29:10.600]  是說耶路撒冷復興的應許
[00:29:10.600 --> 00:29:12.600]  上帝會赦免以色列人
[00:29:12.600 --> 00:29:15.600]  雖然他們犯錯
[00:29:15.600 --> 00:29:17.600]  但上帝會赦免
[00:29:17.600 --> 00:29:19.600]  因為他們悔改
[00:29:19.600 --> 00:29:21.600]  他們可以回歸故土
[00:29:21.600 --> 00:29:23.600]  這是說上帝的應許
[00:29:23.600 --> 00:29:24.600]  第十節至第十三節
[00:29:24.600 --> 00:29:26.600]  當他們回歸的時候會怎樣呢
[00:29:26.600 --> 00:29:29.600]  會重現歡喜快樂的聲音
[00:29:29.600 --> 00:29:31.600]  會有繁華的景象
[00:29:31.600 --> 00:29:33.600]  人會笑了
[00:29:33.600 --> 00:29:35.600]  不再像以前那樣
[00:29:35.600 --> 00:29:39.600]  受慘無
[00:29:39.600 --> 00:29:41.600]  受運慘無
[00:29:41.600 --> 00:29:43.600]  會有歡喜快樂的聲音
[00:29:43.600 --> 00:29:45.600]  會有繁華的景象
[00:29:45.600 --> 00:29:47.600]  14至16節
[00:29:47.600 --> 00:29:51.600]  原來有好的王來治理百姓
[00:29:51.600 --> 00:29:54.600]  不再有那些不義的王
[00:29:54.600 --> 00:29:57.600]  17至18節說復興的盼望
[00:29:57.600 --> 00:29:59.600]  因著有好的王
[00:29:59.600 --> 00:30:04.600]  那些國家依然有新的事
[00:30:04.600 --> 00:30:06.600]  憲制的事可以恢復
[00:30:06.600 --> 00:30:08.600]  有王權在治理
[00:30:08.600 --> 00:30:10.600]  祭司可以憲制
[00:30:10.600 --> 00:30:12.600]  百姓可以重現
[00:30:12.600 --> 00:30:13.600]  像以前一樣
[00:30:13.600 --> 00:30:15.600]  大家可以去禮拜堂敬拜上帝
[00:30:15.600 --> 00:30:18.600]  可以去到聖殿敬拜上帝
[00:30:18.600 --> 00:30:19.600]  一片繁華
[00:30:19.600 --> 00:30:22.600]  全部都是說耶路撒冷這個地方
[00:30:22.600 --> 00:30:25.600]  所以這個「他」是指這個「成」
[00:30:25.600 --> 00:30:29.600]  這個「成」是見證著上帝的公義
[00:30:29.600 --> 00:30:31.600]  新譯本就是這樣譯的
[00:30:31.600 --> 00:30:33.600]  新譯本
[00:30:33.600 --> 00:30:35.600]  章33章16節
[00:30:35.600 --> 00:30:36.600]  他譯做什麼呢
[00:30:36.600 --> 00:30:39.600]  在那些日子猶大必得救
[00:30:39.600 --> 00:30:42.600]  耶路撒冷必安然居住
[00:30:42.600 --> 00:30:47.600]  這「成」必稱為耶和華是我們的公義
[00:30:47.600 --> 00:30:49.600]  他就譯做「成」
[00:30:49.600 --> 00:30:51.600]  原本沒有「成」的
[00:30:51.600 --> 00:30:52.600]  但他推算一下
[00:30:52.600 --> 00:30:54.600]  從上下文來理解
[00:30:54.600 --> 00:30:56.600]  這裡說的「耶和華我們的義」
[00:30:56.600 --> 00:30:58.600]  不是說那個君王
[00:30:58.600 --> 00:31:00.600]  是說這個地方
[00:31:00.600 --> 00:31:03.600]  這個地方可以彰顯上帝的公義
[00:31:03.600 --> 00:31:06.600]  為什麼這個地方可以彰顯上帝的公義呢
[00:31:06.600 --> 00:31:10.600]  或者為什麼有一個公義的王在治理百姓
[00:31:10.600 --> 00:31:12.600]  用公平公義治理百姓的時候
[00:31:12.600 --> 00:31:15.600]  就能夠彰顯上帝的公義呢
[00:31:15.600 --> 00:31:17.600]  好像有點複雜
[00:31:17.600 --> 00:31:20.600]  我們再看看
[00:31:20.600 --> 00:31:23.600]  上帝怎樣藉著這個地方
[00:31:23.600 --> 00:31:26.600]  特別是他們回歸的時候
[00:31:26.600 --> 00:31:28.600]  猶大的復興
[00:31:28.600 --> 00:31:29.600]  耶路撒冷
[00:31:29.600 --> 00:31:30.600]  百姓安居樂業
[00:31:30.600 --> 00:31:36.600]  怎樣可以見證或者證明上帝的公義呢
[00:31:36.600 --> 00:31:38.600]  猶大得拯救
[00:31:38.600 --> 00:31:40.600]  猶大得拯救的意思
[00:31:40.600 --> 00:31:44.600]  是讓他們重得自由
[00:31:44.600 --> 00:31:47.600]  猶大得拯救
[00:31:47.600 --> 00:31:49.600]  表示他們可以重得自由
[00:31:49.600 --> 00:31:52.600]  不再受巴比倫壓制
[00:31:52.600 --> 00:31:55.600]  耶路撒冷被安然居住
[00:31:55.600 --> 00:31:58.600]  表示耶路撒冷裡面住的居民
[00:31:58.600 --> 00:32:00.600]  終於得到安寧了
[00:32:00.600 --> 00:32:02.600]  不需要再被踐踏郵輪
[00:32:02.600 --> 00:32:05.600]  就好像當初巴比倫大軍來到攻入的時候
[00:32:05.600 --> 00:32:07.600]  是慘淡的
[00:32:07.600 --> 00:32:09.600]  百姓叫苦連天
[00:32:09.600 --> 00:32:11.600]  當回歸的時候
[00:32:11.600 --> 00:32:12.600]  不用了
[00:32:12.600 --> 00:32:14.600]  你又想像中日戰爭的時候
[00:32:14.600 --> 00:32:18.600]  香港或者中國被日本人攻打的時候
[00:32:18.600 --> 00:32:20.600]  逃難的雞飛狗走的
[00:32:20.600 --> 00:32:23.600]  回歸的時候不再雞飛狗走了
[00:32:23.600 --> 00:32:25.600]  一片昇平
[00:32:25.600 --> 00:32:29.600]  就是這樣的回歸的景象
[00:32:29.600 --> 00:32:30.600]  復興的景象
[00:32:30.600 --> 00:32:35.600]  甚至是南北國可以來到統一的景象
[00:32:35.600 --> 00:32:37.600]  證明上帝公義
[00:32:37.600 --> 00:32:39.600]  怎樣證明呢
[00:32:39.600 --> 00:32:41.600]  有兩方面的
[00:32:41.600 --> 00:32:43.600]  一是黃色字那裡
[00:32:43.600 --> 00:32:46.600]  猶大人或者以色列人
[00:32:46.600 --> 00:32:48.600]  就是百姓的子民
[00:32:48.600 --> 00:32:51.600]  他們蒙上帝的寬恕
[00:32:51.600 --> 00:32:58.600]  證明上帝已經公義地審判了他的子民
[00:32:58.600 --> 00:32:59.600]  有點複雜
[00:32:59.600 --> 00:33:00.600]  我也不知道怎麼寫
[00:33:00.600 --> 00:33:03.600]  舉例子
[00:33:03.600 --> 00:33:06.600]  天子犯法與庶民同罪
[00:33:06.600 --> 00:33:11.600]  就證明這個管治是公平公義
[00:33:11.600 --> 00:33:13.600]  就算皇帝犯法
[00:33:13.600 --> 00:33:14.600]  根據法紀
[00:33:14.600 --> 00:33:16.600]  你都是要受罰的
[00:33:16.600 --> 00:33:19.600]  在耶路撒冷對他們來說
[00:33:19.600 --> 00:33:21.600]  上帝的子民犯錯
[00:33:21.600 --> 00:33:23.600]  他們背叛上帝
[00:33:23.600 --> 00:33:24.600]  不公不義
[00:33:24.600 --> 00:33:29.600]  所以他們是因著上帝公義的緣故才被擄
[00:33:29.600 --> 00:33:31.600]  不只是那些皇帝令他們被擄
[00:33:31.600 --> 00:33:32.600]  所以上帝說
[00:33:32.600 --> 00:33:33.600]  是我趕你們出去
[00:33:33.600 --> 00:33:37.600]  其實你們被擄都是出於我的手
[00:33:37.600 --> 00:33:39.600]  因為你們不公不義
[00:33:39.600 --> 00:33:42.600]  但上帝沒有徇私
[00:33:42.600 --> 00:33:45.600]  沒有想著你是我揀選的
[00:33:45.600 --> 00:33:46.600]  不要影衰我
[00:33:46.600 --> 00:33:49.600]  所以我不選了
[00:33:49.600 --> 00:33:54.600]  如果說剛才說的法官
[00:33:54.600 --> 00:33:57.600]  他怎樣才能證明他是公義呢
[00:33:57.600 --> 00:33:58.600]  如果他姪女犯錯
[00:33:58.600 --> 00:34:01.600]  他都一樣這麼嚴厲對待
[00:34:01.600 --> 00:34:03.600]  就證明他是公義的
[00:34:03.600 --> 00:34:04.600]  我沒有偏私
[00:34:04.600 --> 00:34:06.600]  大公無私的
[00:34:06.600 --> 00:34:08.600]  一視同仁
[00:34:08.600 --> 00:34:10.600]  上帝就是這樣
[00:34:10.600 --> 00:34:13.600]  當以色列人可以回歸的時候
[00:34:13.600 --> 00:34:17.600]  就證明上帝是有慈愛
[00:34:17.600 --> 00:34:19.600]  但同時他有公義
[00:34:19.600 --> 00:34:21.600]  他罰夠了
[00:34:21.600 --> 00:34:23.600]  他罰了
[00:34:23.600 --> 00:34:24.600]  所以你們可以回去
[00:34:24.600 --> 00:34:25.600]  這是第一
[00:34:25.600 --> 00:34:26.600]  第二
[00:34:26.600 --> 00:34:29.600]  以色列人得以重歸故土
[00:34:29.600 --> 00:34:31.600]  南北復國
[00:34:31.600 --> 00:34:32.600]  猶大復興
[00:34:32.600 --> 00:34:34.600]  以色列人可以安居樂業
[00:34:34.600 --> 00:34:36.600]  也證明上帝的公義是甚麼呢
[00:34:36.600 --> 00:34:39.600]  不單單對子民公義地作出審判
[00:34:39.600 --> 00:34:42.600]  他對外邦的地方都公義地作出審判
[00:34:42.600 --> 00:34:44.600]  埃及
[00:34:44.600 --> 00:34:46.600]  巴比倫
[00:34:46.600 --> 00:34:48.600]  亞述都不能去哪
[00:34:48.600 --> 00:34:51.600]  他們都是大欺小
[00:34:51.600 --> 00:34:56.600]  他們都是用很多方法去苦待身邊的弱小社群
[00:34:56.600 --> 00:34:59.600]  所以上帝都懲罰他們
[00:34:59.600 --> 00:35:01.600]  都審判他們
[00:35:01.600 --> 00:35:05.600]  以致他們一國一國敗落
[00:35:05.600 --> 00:35:08.600]  證明上帝是公義的
[00:35:08.600 --> 00:35:09.600]  這是特別對以色列人說
[00:35:09.600 --> 00:35:10.600]  上帝真是公義
[00:35:10.600 --> 00:35:11.600]  不單單罰我的
[00:35:11.600 --> 00:35:12.600]  那些都壞的
[00:35:12.600 --> 00:35:14.600]  他都罰了
[00:35:14.600 --> 00:35:17.600]  所以當以色列人得以回歸的時候
[00:35:17.600 --> 00:35:20.600]  這個城
[00:35:20.600 --> 00:35:21.600]  一個復興的城
[00:35:21.600 --> 00:35:27.600]  是證明上帝的公義
[00:35:27.600 --> 00:35:32.600]  領袖在地上施行公平公義
[00:35:32.600 --> 00:35:39.600]  是會為社會帶來和諧有秩序的生活
[00:35:39.600 --> 00:35:44.600]  一個社會和諧有秩序的生活
[00:35:44.600 --> 00:35:47.600]  其實都見證上帝的公義
[00:35:47.600 --> 00:35:49.600]  第十五節
[00:35:49.600 --> 00:35:52.600]  當那日子那時候
[00:35:52.600 --> 00:35:57.600]  我必使大衛公義的苗裔長起來
[00:35:57.600 --> 00:36:01.600]  他必在地上施行公平和公義
[00:36:01.600 --> 00:36:05.600]  只要那個領袖施行公平公義
[00:36:05.600 --> 00:36:11.600]  那個城就被稱為耶和華我們的兒
[00:36:11.600 --> 00:36:15.600]  你在那個城上就見到上帝的公義
[00:36:15.600 --> 00:36:17.600]  是什麼意思呢
[00:36:17.600 --> 00:36:22.600]  如果一個社會沒有公平沒有公義
[00:36:22.600 --> 00:36:24.600]  就會變得混亂
[00:36:24.600 --> 00:36:27.600]  就會變得沒有秩序
[00:36:27.600 --> 00:36:29.600]  尼加的時代
[00:36:29.600 --> 00:36:31.600]  如果大家記得尼加書
[00:36:31.600 --> 00:36:34.600]  這裡是第十節至十二節
[00:36:34.600 --> 00:36:36.600]  尼加書六章
[00:36:36.600 --> 00:36:38.600]  第六節至八節
[00:36:38.600 --> 00:36:39.600]  記不記得是什麼
[00:36:39.600 --> 00:36:41.600]  西人啊
