
[00:00:00.000 --> 00:00:02.600]  你聽大家一起唱歌的時候
[00:26:04.180 --> 00:26:06.780]  看我的手機
[00:26:06.780 --> 00:26:10.660]  說劉駿濤先生被斬
[00:26:10.660 --> 00:26:13.200]  你想都沒想過
[00:26:13.200 --> 00:26:16.600]  在光天化日之下
[00:26:16.600 --> 00:26:21.200]  他可以被斬六刀
[00:26:21.200 --> 00:26:26.000]  對我們今天活在這個時代當中
[00:26:26.000 --> 00:26:29.240]  我們成為一個基督徒
[00:26:29.240 --> 00:26:33.940]  這些東西有沒有觸動我們的心
[00:26:33.940 --> 00:26:36.980]  如果你有觸動
[00:26:36.980 --> 00:26:39.560]  我在你做獻身
[00:26:39.560 --> 00:26:42.880]  做一個傳道人
[00:26:42.880 --> 00:26:45.500]  你有這種觸動
[00:26:45.500 --> 00:26:50.060]  你可能要甘心做一個探訪者
[00:26:50.060 --> 00:26:53.200]  你有這種觸動
[00:26:53.200 --> 00:26:55.340]  你就可能奉獻一些錢財
[00:26:55.340 --> 00:27:00.380]  向教會做一些關懷的工作
[00:27:00.380 --> 00:27:03.640]  如果你有這種觸動
[00:27:03.640 --> 00:27:08.040]  你可以放棄你的娛樂
[00:27:08.040 --> 00:27:11.780]  你能夠可以陪伴一些傷心的人
[00:27:11.780 --> 00:27:13.720]  關懷他們
[00:27:13.720 --> 00:27:17.120]  如果你看到這些東西有觸動
[00:27:17.120 --> 00:27:23.660]  你就不會看到自己有什麼這麼重要
[00:27:23.660 --> 00:27:26.700]  只要你有一份愛
[00:27:26.700 --> 00:27:30.200]  你會忘記自己
[00:27:30.200 --> 00:27:34.040]  我將會在6月14日
[00:27:34.040 --> 00:27:39.140]  展開一個星期的藝行
[00:27:39.140 --> 00:27:40.920]  我不知道我行不行得通
[00:27:40.920 --> 00:27:43.880]  不過在三個發起人當中
[00:27:43.880 --> 00:27:48.620]  我是最年輕的
[00:27:48.620 --> 00:27:51.660]  我說70歲
[00:27:51.660 --> 00:27:55.660]  但馬丁76歲
[00:27:55.660 --> 00:27:58.540]  陳日君書記82歲
[00:27:58.540 --> 00:28:03.040]  所以我就是最年輕的那個
[00:28:03.040 --> 00:28:05.980]  我真的希望有一天我走到大埔的時候
[00:28:05.980 --> 00:28:07.640]  見到你們
[00:28:07.640 --> 00:28:11.540]  給我一瓶帝子水 給我一條毛巾
[00:28:11.540 --> 00:28:17.280]  或者最好陪我走
[00:28:17.280 --> 00:28:23.060]  我相信如果我們愛今天的社會
[00:28:23.060 --> 00:28:27.060]  我們愛關心我們的下一代
[00:28:27.060 --> 00:28:34.400]  這樣我們的辛苦還未不足到
[00:28:34.400 --> 00:28:39.900]  我們的汗水都還未不足到
[00:28:39.900 --> 00:28:46.040]  因為我們今天陷入一個極艱難的時刻
[00:28:46.040 --> 00:28:48.780]  是需要我們的見證
[00:28:48.780 --> 00:28:51.720]  需要挑動我們的愛心
[00:28:51.720 --> 00:28:54.420]  蘊釀中關懷
[00:28:54.420 --> 00:28:58.660]  求主帶領我們 我們一起禱告
[00:28:58.660 --> 00:29:07.760]  此後的天父求你幫助我們
[00:29:07.760 --> 00:29:12.600]  當我每次看到一位流離的婦人
[00:29:12.600 --> 00:29:18.340]  她所寫下的字條
[00:29:18.340 --> 00:29:21.880]  心裏面就感動
[00:29:21.880 --> 00:29:27.160]  她當日流離 她去到教會
[00:29:27.160 --> 00:29:33.120]  她問一個主教可不可以幫助她
[00:29:33.120 --> 00:29:36.700]  她無法得到幫助
[00:29:36.700 --> 00:29:40.600]  所以她寫下一個字條
[00:29:40.600 --> 00:29:43.140]  她說我餓了
[00:29:43.140 --> 00:29:48.200]  你組織人道委員會討論
[00:29:48.200 --> 00:29:55.240]  我入獄 你靜靜進到教堂為我釋放禱告
[00:29:55.240 --> 00:30:00.020]  我赤身 你心裏議論我的外表
[00:30:00.020 --> 00:30:03.220]  是不是不道德
[00:30:03.220 --> 00:30:09.760]  我生病 你跪下感謝神賜你健康
[00:30:09.760 --> 00:30:14.240]  我流離 你向我傳講神的愛
[00:30:14.240 --> 00:30:18.600]  可成為我另類的隱秘
[00:30:18.600 --> 00:30:24.580]  我寂寞 你離開我去為我祈禱
[00:30:24.580 --> 00:30:30.880]  你似乎極其神聖 與神十分親近
[00:30:30.880 --> 00:30:40.060]  但我仍舊非常飢餓 寂寞 寒冷
[00:30:40.060 --> 00:30:45.840]  主啊 讓我們能夠絕力的愛你
[00:30:45.840 --> 00:30:51.300]  將自己奉獻給你
[00:30:51.300 --> 00:30:56.600]  讓所有在困難處境的人
[00:30:56.600 --> 00:30:59.840]  因為你的愛
[00:30:59.840 --> 00:31:03.980]  因為我們教會的緣故
[00:31:03.980 --> 00:31:13.020]  不再飢餓 不再孤寂 不再寒冷
[00:31:13.020 --> 00:31:16.500]  天父幫助我們的教會
[00:31:16.500 --> 00:31:19.600]  使用我們重大的智慧
[00:31:19.600 --> 00:31:21.600]  祷告奉耶穌的名
