
[00:00:00.000 --> 00:00:06.000]  我們先看看我們這一節的經文,都頗長的,不過我們先看看背景。
[00:20:45.000 --> 00:20:47.000]  你就應允我,
[00:20:47.000 --> 00:20:49.000]  從陰間的深處呼求,
[00:20:49.000 --> 00:20:52.000]  你就撫聽我的聲音。」
[00:20:52.000 --> 00:20:57.000]  為甚麼神要若娜去遇到困境,
[00:20:57.000 --> 00:21:00.000]  但又當若娜去禱告的時候,
[00:21:00.000 --> 00:21:02.000]  神就應允她呢?
[00:21:02.000 --> 00:21:04.000]  是否有點不明白?
[00:21:04.000 --> 00:21:09.000]  其實上帝早已有祂自己處事的方式和原則,
[00:21:09.000 --> 00:21:11.000]  但是要等候人去祈求,
[00:21:11.000 --> 00:21:14.000]  若果我們仍未開始祈求的時候,
[00:21:14.000 --> 00:21:17.000]  這個時候可能沒有甚麼特別事情會發生,
[00:21:17.000 --> 00:21:20.000]  當神要開始施行拯救,
[00:21:20.000 --> 00:21:23.000]  神也需要人一起去參與,
[00:21:23.000 --> 00:21:26.000]  就是當人開始作出祈求的時候,
[00:21:26.000 --> 00:21:31.000]  就是代表人在屬靈上已經作好準備,
[00:21:31.000 --> 00:21:36.000]  接受上帝的幫助和拯救。
[00:21:36.000 --> 00:21:39.000]  在收朕我們有宣言,
[00:21:39.000 --> 00:21:43.000]  使命宣言就是以敬拜、禱告、宣教,
[00:21:43.000 --> 00:21:47.000]  建立神榮耀的國度。
[00:21:47.000 --> 00:21:50.000]  神給我們為教會代禱的機會,
[00:21:50.000 --> 00:21:55.000]  時時都邀請我們參與周禱會、月禱會,
[00:21:55.000 --> 00:21:59.000]  或是一起為神的國度去禱告,
[00:21:59.000 --> 00:22:02.000]  但很多時候我們都沒有好好珍惜,
[00:22:02.000 --> 00:22:05.000]  過去星期三、五月份的月禱會,
[00:22:05.000 --> 00:22:10.000]  回來教會一起去禱告的頂子妹人數不是很多,
[00:22:10.000 --> 00:22:13.000]  就像我以前初信一樣,
[00:22:13.000 --> 00:22:15.000]  覺得自己很渺小,
[00:22:15.000 --> 00:22:18.000]  懷疑上帝為什麼會聽我的禱告呢?
[00:22:18.000 --> 00:22:23.000]  但是上帝確實是垂聽我們的禱告的神。
[00:22:23.000 --> 00:22:25.000]  事後到的時候,
[00:22:25.000 --> 00:22:27.000]  神是會回應我們的禱告,
[00:22:27.000 --> 00:22:29.000]  超過我們所求所想的。
[00:22:29.000 --> 00:22:34.000]  早前教牧執事一起去閱讀一本書籍,
[00:22:34.000 --> 00:22:36.000]  叫做《根源於外》,
[00:22:36.000 --> 00:22:39.000]  其中一課講到代禱的能力,
[00:22:39.000 --> 00:22:43.000]  描述大衛的生命是一個敬拜、禱告,
[00:22:43.000 --> 00:22:45.000]  以及增戰的生命。
[00:22:45.000 --> 00:22:48.000]  增戰的能力是來自禱告,
[00:22:48.000 --> 00:22:50.000]  他人生經歷了,
[00:22:50.000 --> 00:22:54.000]  他人生經歷的事情,
[00:22:54.000 --> 00:22:57.000]  可以從撒母耳記看到,
[00:22:57.000 --> 00:23:00.000]  而大衛內心的世界,
[00:23:00.000 --> 00:23:02.000]  可以從詩篇看到。
[00:23:02.000 --> 00:23:05.000]  大衛凡事都是求問耶和華,
[00:23:05.000 --> 00:23:07.000]  特別在增戰的時候,
[00:23:07.000 --> 00:23:11.000]  耶和華指示他打仗的方式,
[00:23:11.000 --> 00:23:14.000]  神亦很願意啟示祂的心意。
[00:23:14.000 --> 00:23:16.000]  在一項福音十五章十五節,
[00:23:16.000 --> 00:23:20.000]  主耶穌亦願意將我們當作朋友,
[00:23:20.000 --> 00:23:23.000]  將祂從父所聽見的,
[00:23:23.000 --> 00:23:25.000]  告訴我們。
[00:23:25.000 --> 00:23:28.000]  而在一項福音十六章二十四節,
[00:23:28.000 --> 00:23:30.000]  主耶穌告訴我們,
[00:23:30.000 --> 00:23:31.000]  祂說:不如我們一起讀,
[00:23:31.000 --> 00:23:32.000]  預備起!
[00:23:32.000 --> 00:23:34.000]  「直到現在,
[00:23:34.000 --> 00:23:37.000]  你們沒有奉我的名求什麼,
[00:23:37.000 --> 00:23:40.000]  如今你們求就必得著,
[00:23:40.000 --> 00:23:44.000]  使你們的喜樂得而滿足。」
[00:23:44.000 --> 00:23:47.000]  我們接受耶穌透過祂的名,
[00:23:47.000 --> 00:23:49.000]  祂的名去祈求的時候,
[00:23:49.000 --> 00:23:52.000]  神就必定會回答我們。
[00:23:52.000 --> 00:23:55.000]  藉著祷告得到這份回應,
[00:23:55.000 --> 00:23:58.000]  就使我們愈發認識神,
[00:23:58.000 --> 00:24:02.000]  也感到生命有這份真正的滿足和喜樂。
[00:24:02.000 --> 00:24:06.000]  哈拿遵守和神的承諾,
[00:24:06.000 --> 00:24:09.000]  在撒母耳記上二章十一節,
[00:24:09.000 --> 00:24:11.000]  經文說,
[00:24:11.000 --> 00:24:15.000]  以利加拿和哈拿回到拉瑪後,
[00:24:15.000 --> 00:24:18.000]  撒母耳就留在那裡,
[00:24:18.000 --> 00:24:22.000]  在祭司和以利面前侍奉耶和華。
[00:24:22.000 --> 00:24:26.000]  他繼續侍奉這位獨一聖潔神,
[00:24:26.000 --> 00:24:29.000]  哈拿這位母親,
[00:24:29.000 --> 00:24:31.000]  就像我們這樣,
[00:24:31.000 --> 00:24:33.000]  也是一個平凡的女子,
[00:24:33.000 --> 00:24:37.000]  但她成就了兒子撒母耳,
[00:24:37.000 --> 00:24:42.000]  有一個卓越的人生。
[00:24:42.000 --> 00:24:47.000]  哈拿是我們祷告的榜樣。
[00:24:47.000 --> 00:24:51.000]  當哈拿無法生育的時候,
[00:24:51.000 --> 00:24:53.000]  雖然心裡很受苦,
[00:24:53.000 --> 00:24:55.000]  有很多煩惱,
[00:24:55.000 --> 00:24:58.000]  但依然依靠上帝,
[00:24:58.000 --> 00:25:01.000]  向耶和華祷告。
[00:25:01.000 --> 00:25:03.000]  哈拿的祷告,
[00:25:03.000 --> 00:25:07.000]  給了我們一個很好的示範,
[00:25:07.000 --> 00:25:09.000]  同樣給了我們劉海,
[00:25:09.000 --> 00:25:11.000]  一個很美好的榜樣。
[00:25:11.000 --> 00:25:13.000]  因為哈拿的祈求,
[00:25:13.000 --> 00:25:15.000]  不是出於自私、貪婪,
[00:25:15.000 --> 00:25:18.000]  或者一些不良的動機。
[00:25:18.000 --> 00:25:19.000]  她沒有。
[00:25:19.000 --> 00:25:21.000]  她沒有這樣去網求,
[00:25:21.000 --> 00:25:23.000]  而且她內心這樣去等候。
[00:25:23.000 --> 00:25:24.000]  沒有灰心度,
[00:25:24.000 --> 00:25:26.000]  繼續這樣去祈求,
[00:25:26.000 --> 00:25:28.000]  學習信心。
[00:25:28.000 --> 00:25:29.000]  都求主幫助我們,
[00:25:29.000 --> 00:25:33.000]  好像哈拿那樣去敬虔、去禱告,
[00:25:33.000 --> 00:25:36.000]  從而成就神的心意。
[00:25:36.000 --> 00:25:37.000]  舊約時代,
[00:25:37.000 --> 00:25:40.000]  耶和華扭轉哈拿的命運,
[00:25:40.000 --> 00:25:42.000]  神是今天,
[00:25:42.000 --> 00:25:45.000]  同樣可以扭轉你和我的命運,
[00:25:45.000 --> 00:25:47.000]  帶我們一起去,
[00:25:47.000 --> 00:25:50.000]  帶我們排除這個危難,
[00:25:50.000 --> 00:25:52.000]  解決紛爭。
[00:25:52.000 --> 00:25:53.000]  我們現在活在這個
[00:25:53.000 --> 00:25:56.000]  溫曲半墨的世代裡面,
[00:25:56.000 --> 00:25:58.000]  不知道你們願不願意,
[00:25:58.000 --> 00:26:01.000]  去學習哈拿這樣一份禱告,
[00:26:01.000 --> 00:26:03.000]  傳言是教託,
[00:26:03.000 --> 00:26:07.000]  使你和我們所有的弟兄姊妹的人生,
[00:26:07.000 --> 00:26:14.000]  有一個新的一頁。
[00:26:14.000 --> 00:26:16.000]  好了,最後了。
[00:26:16.000 --> 00:26:19.000]  最後在二章一節,
[00:26:19.000 --> 00:26:22.000]  我們可以看到,
[00:26:22.000 --> 00:26:25.000]  哈拿向耶和華禱告,
[00:26:25.000 --> 00:26:28.000]  我們可以看到經文在《撒母義記》上,
[00:26:28.000 --> 00:26:29.000]  二章一節,
[00:26:29.000 --> 00:26:34.000]  它說:「我的心因耶和華快樂,
[00:26:34.000 --> 00:26:37.000]  我的國因耶和華高舉,
[00:26:37.000 --> 00:26:40.000]  我的口向受敵張開,
[00:26:40.000 --> 00:26:43.000]  我因你的救恩歡恩。」
[00:26:43.000 --> 00:26:47.000]  「國」的意思就是力量。
[00:26:47.000 --> 00:26:50.000]  當哈拿經歷了神恩典的時候,
[00:26:50.000 --> 00:26:52.000]  無論大小事,
[00:26:52.000 --> 00:26:55.000]  祂都會感謝神。
[00:26:55.000 --> 00:26:58.000]  這個就是整個哈拿的人生,
[00:26:58.000 --> 00:27:01.000]  祂做了一個扭轉命運的禱告,
[00:27:01.000 --> 00:27:03.000]  都同容揚我們學習哈拿這樣,
[00:27:03.000 --> 00:27:05.000]  有一個禱告的心。
