
[00:00:00.000 --> 00:00:03.500]  今天我們經文有幾節短短的經文
[00:17:51.860 --> 00:17:53.460]  預備一二三
[00:17:53.460 --> 00:17:55.560]  聖靈所結的果子
[00:17:55.560 --> 00:17:58.160]  就是人愛喜樂和平
[00:17:58.160 --> 00:18:01.060]  忍耐因慈良善信實
[00:18:01.060 --> 00:18:02.460]  溫柔節制
[00:18:02.460 --> 00:18:05.660]  這樣的事沒有律法禁止
[00:18:05.660 --> 00:18:06.960]  你留意這個
[00:18:06.960 --> 00:18:08.460]  上次我不斷強調
[00:18:08.460 --> 00:18:10.360]  不是我們自己做的好行為
[00:18:10.360 --> 00:18:13.560]  不是我們自己能力做出來的好事
[00:18:13.560 --> 00:18:16.360]  而是聖靈在我們心裡面
[00:18:16.360 --> 00:18:18.260]  我們跟從耶穌的時候
[00:18:18.260 --> 00:18:19.660]  我們跟著聖靈走的時候
[00:18:19.660 --> 00:18:21.460]  聖靈在我們生命當中
[00:18:21.460 --> 00:18:23.060]  祂結出的果子
[00:18:23.060 --> 00:18:24.960]  不是我們自己的果子
[00:18:24.960 --> 00:18:27.560]  這裡講到九種不同的特質
[00:18:27.560 --> 00:18:29.860]  不同生命的素質
[00:18:29.860 --> 00:18:31.860]  也介紹一下
[00:18:31.860 --> 00:18:34.760]  如果有訂到這本書的弟兄姊妹
[00:18:34.760 --> 00:18:35.860]  我鼓勵你
[00:18:35.860 --> 00:18:37.460]  其實有什麼好處呢
[00:18:37.460 --> 00:18:39.960]  就是每一個特質裡面
[00:18:39.960 --> 00:18:42.360]  例如人愛有六次
[00:18:42.360 --> 00:18:44.460]  你就在星期一至星期六
[00:18:44.460 --> 00:18:47.660]  每一天用那一課來做靈修
[00:18:47.660 --> 00:18:49.460]  我們怎樣可以在現實生活裡面
[00:18:49.460 --> 00:18:51.460]  更加默想主對我們
[00:18:51.460 --> 00:18:53.060]  教導我們關於人愛的
[00:18:53.060 --> 00:18:55.960]  怎樣走出生活裡面走出人愛呢
[00:18:55.960 --> 00:18:59.660]  我們可以每一天就這樣去默想
[00:18:59.660 --> 00:19:01.860]  以及走出神的話語
[00:19:01.860 --> 00:19:03.960]  人愛
[00:19:03.960 --> 00:19:09.860]  在聖經哥林多前書十二章三十一至十三章五節
[00:19:09.860 --> 00:19:11.560]  剛才大家都讀了大部分
[00:19:11.560 --> 00:19:14.060]  這裡講到
[00:19:14.060 --> 00:19:16.460]  最大的恩賜是什麼
[00:19:16.460 --> 00:19:19.860]  是愛啊弟兄姊妹
[00:19:19.860 --> 00:19:21.360]  是愛
[00:19:21.360 --> 00:19:23.760]  如果我們沒有了愛做什麼都不行
[00:19:23.760 --> 00:19:25.960]  你很聰明你沒有愛
[00:19:25.960 --> 00:19:27.660]  都是不行的
[00:19:27.660 --> 00:19:29.660]  所以這段經文特別在後面
[00:19:29.660 --> 00:19:31.060]  剛才我們沒有讀到
[00:19:31.060 --> 00:19:35.660]  在第四節
[00:19:35.660 --> 00:19:38.060]  我們讀完愛篇好不好
[00:19:38.060 --> 00:19:39.560]  一二三
[00:19:39.560 --> 00:19:41.560]  愛是恆久忍耐
[00:19:41.560 --> 00:19:43.060]  悠悠恩慈
[00:19:43.060 --> 00:19:44.560]  愛是不疾道
[00:19:44.560 --> 00:19:46.060]  愛是不自誇
[00:19:46.060 --> 00:19:47.260]  不張狂
[00:19:47.260 --> 00:19:49.060]  不做害羞的事
[00:19:49.060 --> 00:19:51.060]  不求自己的益處
[00:19:51.060 --> 00:19:52.460]  不輕易發怒
[00:19:52.460 --> 00:19:54.360]  不計算人的惡
[00:19:54.360 --> 00:19:55.860]  不喜歡不義
[00:19:55.860 --> 00:19:57.460]  只喜歡真理
[00:19:57.460 --> 00:19:58.660]  凡是包容
[00:19:58.660 --> 00:20:00.160]  凡是相信
[00:20:00.160 --> 00:20:01.460]  凡是盼望
[00:20:01.460 --> 00:20:02.860]  凡是忍耐
[00:20:02.860 --> 00:20:05.960]  愛是永不止息
[00:20:05.960 --> 00:20:07.060]  愛篇
[00:20:07.060 --> 00:20:10.460]  我們都會背吧
[00:20:10.460 --> 00:20:12.860]  做不做到啊
[00:20:12.860 --> 00:20:13.960]  婚禮都是這樣讀的
[00:20:13.960 --> 00:20:14.960]  都是照讀的
[00:20:14.960 --> 00:20:16.060]  大家很多結婚的
[00:20:16.060 --> 00:20:19.560]  都會選這些來讀愛篇的
[00:20:19.560 --> 00:20:22.360]  真是很棒啊裡面說的東西
[00:20:22.360 --> 00:20:24.960]  如果我們跟著做到就完美了
[00:20:24.960 --> 00:20:25.760]  我們的家庭
[00:20:25.760 --> 00:20:26.660]  我們的婚姻關係
[00:20:26.660 --> 00:20:28.060]  我們的兒女的關係
[00:20:28.060 --> 00:20:30.060]  完美了
[00:20:30.060 --> 00:20:33.560]  愛
[00:20:33.560 --> 00:20:34.660]  神
[00:20:34.660 --> 00:20:35.860]  將這些愛的準則
[00:20:35.860 --> 00:20:38.660]  放在聖經裡面
[00:20:38.660 --> 00:20:43.060]  不是叫我們唱歌仔讀一下就完
[00:20:43.060 --> 00:20:45.160]  神放得出來的東西
[00:20:45.160 --> 00:20:47.160]  一定是我們可以學習
[00:20:47.160 --> 00:20:50.660]  可以操練可以經歷到
[00:20:50.660 --> 00:20:51.860]  雖然今天我們不是神
[00:20:51.860 --> 00:20:57.160]  我們做不到神那種完全的愛
[00:20:57.160 --> 00:21:00.460]  但是我們就好像葡萄樹和枝子一樣
[00:21:00.460 --> 00:21:04.460]  我們這條樹枝是貼著一棵樹的
[00:21:04.460 --> 00:21:05.860]  是一棵樹給我們有營養
[00:21:05.860 --> 00:21:07.660]  是一棵樹給我們有足夠的水分
[00:21:07.660 --> 00:21:09.160]  是一棵樹支持我們
[00:21:09.160 --> 00:21:12.660]  支持我們能夠結出果子
[00:21:12.660 --> 00:21:14.660]  所以今天我們貼著
[00:21:14.660 --> 00:21:18.360]  這棵樹貼著耶穌基督的時候
[00:21:18.360 --> 00:21:20.460]  耶穌基督就會叫我們
[00:21:20.460 --> 00:21:25.460]  能夠有這些愛的特質出現
[00:21:25.460 --> 00:21:27.860]  再記得不是我們德是神德
[00:21:27.860 --> 00:21:32.260]  我們愛因為神首先愛我們
[00:21:32.260 --> 00:21:34.860]  我們今天能夠包容這個人
[00:21:34.860 --> 00:21:38.460]  是因為神才包容我們
[00:21:38.460 --> 00:21:40.960]  所以到最後
[00:21:40.960 --> 00:21:43.060]  在現實生活裡面
[00:21:43.060 --> 00:21:46.060]  我們怎樣可以活出這份人愛
[00:21:46.060 --> 00:21:51.360]  這個阿加皮的愛呢
[00:21:51.360 --> 00:21:53.060]  三樣東西
[00:21:53.060 --> 00:21:54.960]  我這裡說
[00:21:54.960 --> 00:21:55.860]  第一
[00:21:55.860 --> 00:21:57.560]  我們是門徒
[00:21:57.560 --> 00:21:58.860]  跟著神
[00:21:58.860 --> 00:22:00.360]  首先一樣很重要的就是
[00:22:00.360 --> 00:22:03.060]  我們要跟神Friend
[00:22:03.060 --> 00:22:04.160]  貼著神的時候
[00:22:04.160 --> 00:22:08.360]  你就會分辨神的心意和神的照明
[00:22:08.360 --> 00:22:12.660]  為什麼我說每一天我們靈修是很重要呢
[00:22:12.660 --> 00:22:15.560]  試想想你跟你的子女
[00:22:15.560 --> 00:22:18.460]  或者你跟你的父母
[00:22:18.460 --> 00:22:20.360]  一個月才說一次電話
[00:22:20.360 --> 00:22:21.460]  溝通一次
[00:22:21.460 --> 00:22:23.760]  或者一年才溝通一次
[00:22:23.760 --> 00:22:26.360]  你知不知道他們在想什麼
[00:22:26.360 --> 00:22:28.860]  隨時都不知道
[00:22:28.860 --> 00:22:30.560]  所以如果你跟神親近的時候
[00:22:30.560 --> 00:22:32.060]  你就會很容易知道
[00:22:32.060 --> 00:22:33.060]  神喜歡什麼
[00:22:33.060 --> 00:22:34.160]  神不喜歡什麼
[00:22:34.160 --> 00:22:35.860]  神想你怎樣
[00:22:35.860 --> 00:22:36.660]  這是第一
[00:22:36.660 --> 00:22:40.760]  我們要分辨父神心意和照明
[00:22:40.760 --> 00:22:42.560]  當你知道的時候
[00:22:42.560 --> 00:22:44.160]  你就會很有智慧
[00:22:44.160 --> 00:22:45.560]  你會很清楚知道
[00:22:45.560 --> 00:22:46.560]  你的人生裡面
[00:22:46.560 --> 00:22:48.460]  有些什麼應該要捨棄
[00:22:48.460 --> 00:22:50.160]  有些什麼因為神的緣故
[00:22:50.160 --> 00:22:51.760]  要愛他多些
[00:22:51.760 --> 00:22:54.160]  有些什麼是神不看重的
[00:22:54.160 --> 00:22:56.260]  你就愛那些東西少些
[00:22:56.260 --> 00:22:58.260]  這是第一
[00:22:58.260 --> 00:22:59.560]  能否做到
[00:22:59.560 --> 00:23:00.260]  可以吧
[00:23:00.260 --> 00:23:01.960]  不是很難
[00:23:01.960 --> 00:23:03.560]  第二
[00:23:03.560 --> 00:23:05.560]  自己先走一步
[00:23:05.560 --> 00:23:07.960]  阿加皮的愛
[00:23:07.960 --> 00:23:10.760]  其中一樣我們可以實踐出來的就是
[00:23:10.760 --> 00:23:13.560]  自己先走一步
[00:23:13.560 --> 00:23:15.560]  不行他還未向我道歉
[00:23:15.560 --> 00:23:16.560]  我等他向我道歉
[00:23:16.560 --> 00:23:17.660]  他還未道歉
[00:23:17.660 --> 00:23:21.760]  他道歉我就可以了
[00:23:21.760 --> 00:23:23.660]  我們人都是很想這樣
[00:23:23.660 --> 00:23:28.860]  我都不覺得自己錯是他錯的
[00:23:28.860 --> 00:23:31.160]  但這裡阿加皮的愛
[00:23:31.160 --> 00:23:35.960]  我們可否自己先走一步
[00:23:35.960 --> 00:23:39.960]  愛我們身邊的人更加多一些
[00:23:39.960 --> 00:23:42.960]  主動去關心身邊的人多一些
[00:23:42.960 --> 00:23:45.760]  無論對方的反應是什麼
[00:23:45.760 --> 00:23:50.360]  我們仍然堅持去愛
[00:23:50.360 --> 00:23:51.760]  這個很特別
[00:23:51.760 --> 00:23:52.960]  無論對方是怎樣
[00:23:52.960 --> 00:23:55.360]  我們仍然堅持去愛
[00:23:55.360 --> 00:23:56.960]  有時我們會埋怨身邊的人
[00:23:56.960 --> 00:23:57.960]  我們的家人
[00:23:57.960 --> 00:23:59.560]  或者我們自己小組的弟兄姊妹
[00:23:59.560 --> 00:24:01.360]  對自己的關心不夠
[00:24:01.360 --> 00:24:02.560]  又或者我們回教會
[00:24:02.560 --> 00:24:03.560]  有時我們會覺得
[00:24:03.560 --> 00:24:05.960]  為什麼這麼冷漠
[00:24:05.960 --> 00:24:06.760]  我不知道你們有沒有
[00:24:06.760 --> 00:24:07.560]  我以前第一次
[00:24:07.560 --> 00:24:09.560]  我小時候回教會
[00:24:09.560 --> 00:24:11.360]  第一次回教會的時候
[00:24:11.360 --> 00:24:12.960]  我覺得很開心
[00:24:12.960 --> 00:24:14.360]  介紹完我的名字之後
[00:24:14.360 --> 00:24:15.360]  我是那些人
[00:24:15.360 --> 00:24:17.960]  那些人湧過來跟我握手
[00:24:17.960 --> 00:24:19.760]  打招呼
[00:24:19.760 --> 00:24:22.360]  聊很多天
[00:24:22.360 --> 00:24:24.960]  第一次回教會就很開心
[00:24:24.960 --> 00:24:27.960]  誰知第二次回到教會
[00:24:27.960 --> 00:24:28.960]  不是新朋友
[00:24:28.960 --> 00:24:31.160]  沒有人介紹我
[00:24:31.160 --> 00:24:32.760]  我完崇拜就坐在這裏
[00:24:32.760 --> 00:24:34.160]  就在這裏
[00:24:34.160 --> 00:24:35.160]  不是這間教會
[00:24:35.160 --> 00:24:36.960]  我以前小時候的那間教會
[00:24:36.960 --> 00:24:39.260]  就是坐在這裏
[00:24:39.260 --> 00:24:41.260]  沒有人走過來
[00:24:41.260 --> 00:24:42.360]  第三次也是這樣
[00:24:42.360 --> 00:24:44.960]  第四次也是這樣
[00:24:44.960 --> 00:24:45.960]  然後我發覺不妥
[00:24:45.960 --> 00:24:48.960]  如果我要在這間教會落地生根
[00:24:48.960 --> 00:24:49.960]  我告訴自己
[00:24:49.960 --> 00:24:50.960]  我已經試了很多間教會
[00:24:50.960 --> 00:24:52.760]  我不可以再試了
[00:24:52.760 --> 00:24:55.760]  我自己的臉
[00:24:55.760 --> 00:24:58.760]  那時候臉皮沒那麼肥
[00:24:58.760 --> 00:25:01.160]  但都主動走過去
[00:25:01.160 --> 00:25:02.160]  認識不同的人
[00:25:02.160 --> 00:25:02.960]  跟別人聊天
[00:25:02.960 --> 00:25:04.760]  你們待會去哪裏吃飯
[00:25:04.760 --> 00:25:06.560]  我一起去可以嗎
[00:25:06.560 --> 00:25:08.560]  就是這樣開始
[00:25:08.560 --> 00:25:11.160]  跟弟兄姊妹熟絡了
[00:25:11.160 --> 00:25:12.760]  弟兄姊妹
[00:25:12.760 --> 00:25:14.560]  有時我們會不斷
[00:25:14.560 --> 00:25:17.960]  我們很想別人怎樣對我們
[00:25:17.960 --> 00:25:21.560]  但阿加皮的愛告訴我們
[00:25:21.560 --> 00:25:24.560]  我們自己先行一步
[00:25:24.560 --> 00:25:26.160]  我們可不可以自己主動
[00:25:26.160 --> 00:25:29.960]  去關心身邊的人
[00:25:29.960 --> 00:25:32.760]  阿加皮的愛自己先行一步
[00:25:32.760 --> 00:25:36.160]  到最後神使用你
[00:25:36.160 --> 00:25:38.560]  將他的愛 今天我們所有的愛
[00:25:38.560 --> 00:25:39.360]  不是我們自己
[00:25:39.360 --> 00:25:42.360]  而是神放在我們心裏的愛
[00:25:42.360 --> 00:25:44.360]  向世界湧流出去
[00:25:44.360 --> 00:25:45.960]  就好像羅馬書五章五節
[00:25:45.960 --> 00:25:47.160]  我們一起讀
[00:25:47.160 --> 00:25:49.560]  盼望不至於落空
[00:25:49.560 --> 00:25:50.960]  因為神的愛
[00:25:50.960 --> 00:25:53.760]  而藉著所賜給我們的聖靈
[00:25:53.760 --> 00:25:56.360]  囂貫在我們心裏
[00:25:56.360 --> 00:25:57.560]  你看神的聖靈
[00:25:57.560 --> 00:26:01.760]  已經將他的愛囂貫在我們心裏
[00:26:01.760 --> 00:26:03.360]  囂貫其中一個譯本
[00:26:03.360 --> 00:26:05.560]  就是用一個氾濫
[00:26:05.560 --> 00:26:07.360]  嘩 你們有沒有想過
[00:26:07.360 --> 00:26:11.360]  在心裏滑滑的湧流出來
[00:26:11.360 --> 00:26:12.160]  不用造假
[00:26:12.160 --> 00:26:12.760]  我經常都說
[00:26:12.760 --> 00:26:14.360]  這些聖靈出來的特質
[00:26:14.360 --> 00:26:15.760]  不是造出來的
[00:26:15.760 --> 00:26:18.960]  是聖靈在我們心裏滑滑的湧流出來
[00:26:18.960 --> 00:26:20.560]  以至於你很感受神的愛
[00:26:20.560 --> 00:26:21.960]  神的滋味
[00:26:21.960 --> 00:26:23.560]  嘩 多麼好
[00:26:23.560 --> 00:26:28.360]  你願意分享給其他人
[00:26:28.360 --> 00:26:32.760]  到最後想和你分享一個故事
[00:26:32.760 --> 00:26:36.960]  這個故事叫做《雪地圍菇》
[00:26:36.960 --> 00:26:38.560]  有沒有聽過?
[00:26:38.560 --> 00:26:40.760]  有沒有看過這部電影?
[00:26:40.760 --> 00:26:41.560]  沒有
[00:26:41.560 --> 00:26:42.560]  沒有也是正常的
[00:26:42.560 --> 00:26:44.960]  因為這本書是在一九六幾年寫的
[00:26:44.960 --> 00:26:47.160]  這部電影是一九七幾年的
[00:26:47.160 --> 00:26:49.160]  《雪地圍菇》是講述什麼呢?
[00:26:49.160 --> 00:26:50.960]  是講述一個小朋友
[00:26:50.960 --> 00:26:53.560]  在一個巴士車站那裏
[00:26:53.560 --> 00:26:55.960]  他自己一個人站著
[00:26:55.960 --> 00:26:59.160]  身邊的小朋友很開心在那裏玩
[00:26:59.160 --> 00:27:01.160]  他也是自己一個人
[00:27:01.160 --> 00:27:03.760]  到上巴士的時候
[00:27:03.760 --> 00:27:06.560]  其他的小朋友都在嘻嘻哈哈地玩
[00:27:06.560 --> 00:27:07.760]  但他也是自己一個人
[00:27:07.760 --> 00:27:11.160]  坐在一個角落裏面
[00:27:11.160 --> 00:27:14.560]  直至到
[00:27:14.560 --> 00:27:17.360]  他拿著巴士的欄杆
[00:27:17.360 --> 00:27:18.760]  很痛
[00:27:18.760 --> 00:27:21.360]  巴士司機開了車門
[00:27:21.360 --> 00:27:22.960]  他下了車
[00:27:22.960 --> 00:27:24.360]  下了車之後
[00:27:24.360 --> 00:27:25.760]  他立即跌落地下
[00:27:25.760 --> 00:27:28.160]  雪地裏面
[00:27:28.160 --> 00:27:30.960]  就死了
[00:27:30.960 --> 00:27:32.760]  然後驗他的屍體
[00:27:32.760 --> 00:27:35.960]  驗不到他的死因是什麼
[00:27:35.960 --> 00:27:38.560]  但驗不到他因為什麼而死
[00:27:38.560 --> 00:27:41.360]  但就發現了他的身世
[00:27:41.360 --> 00:27:43.360]  他的身世就是他媽媽帶著他
[00:27:43.360 --> 00:27:45.160]  嫁給另一個男人
[00:27:45.160 --> 00:27:46.760]  另外的後父對他很差
[00:27:46.760 --> 00:27:48.960]  很不喜歡他嫁入了他們這個家庭
[00:27:48.960 --> 00:27:50.160]  所以經常不理他
[00:27:50.160 --> 00:27:52.760]  他媽媽經常都沒有時間陪伴他
[00:27:52.760 --> 00:27:53.360]  關心他
[00:27:53.360 --> 00:27:57.160]  以致小朋友經常都是自己一個人
[00:27:57.160 --> 00:27:59.360]  他自己一個人過去的生活
[00:27:59.360 --> 00:28:02.160]  以致他慢慢不單是在家裏
[00:28:02.160 --> 00:28:04.560]  在學校都退縮下來
[00:28:04.560 --> 00:28:06.360]  只剩下自己一個人
[00:28:06.360 --> 00:28:07.360]  什麼都是自己一個人
[00:28:07.360 --> 00:28:13.760]  他內心世界裏面都是自己一個人
[00:28:13.760 --> 00:28:16.960]  所以到後來
[00:28:16.960 --> 00:28:21.360]  學校的老師幫他搞了一個
[00:28:21.360 --> 00:28:23.160]  一個婚禮
[00:28:23.160 --> 00:28:25.360]  但在婚禮裏面
[00:28:25.360 --> 00:28:27.160]  竟然沒有什麼人
[00:28:27.160 --> 00:28:29.760]  可以討論到這個小朋友的事情
[00:28:29.760 --> 00:28:31.560]  因為這個小朋友
[00:28:31.560 --> 00:28:33.960]  他經常都是自己一個人
[00:28:33.960 --> 00:28:37.760]  老師後來反省
[00:28:37.760 --> 00:28:39.560]  原來我班裏面有一個這樣的學生
[00:28:39.560 --> 00:28:41.360]  我自己不知道
[00:28:41.360 --> 00:28:43.960]  他就更加經歷他要主動的
[00:28:43.960 --> 00:28:46.560]  要去關心身邊每一個人
[00:28:46.560 --> 00:28:49.760]  這個故事給我們看到一件事
[00:28:49.760 --> 00:28:51.360]  愛
[00:28:51.360 --> 00:28:53.160]  愛是很重要
[00:28:53.160 --> 00:28:56.160]  我們身邊可能仍然有很多的人
[00:28:56.160 --> 00:28:58.560]  他們是自己一個人
[00:28:58.560 --> 00:29:00.160]  今天我們說神的愛
[00:29:00.160 --> 00:29:00.760]  人愛
[00:29:00.760 --> 00:29:01.360]  人愛
[00:29:01.360 --> 00:29:03.360]  阿加皮的愛
[00:29:03.360 --> 00:29:04.760]  其實最終的目的
[00:29:04.760 --> 00:29:07.360]  聖靈結果只在我們生命上面
[00:29:07.360 --> 00:29:09.760]  有愛的特質的時候
[00:29:09.760 --> 00:29:12.560]  不是叫我們只是擺出來好看
[00:29:12.560 --> 00:29:15.560]  而是叫我們透過我們
[00:29:15.560 --> 00:29:17.960]  將這些愛能夠分享出去
[00:29:17.960 --> 00:29:19.360]  讓其他的人
[00:29:19.360 --> 00:29:20.160]  他們能夠看到
[00:29:20.160 --> 00:29:23.960]  能夠經歷到神的愛
[00:29:23.960 --> 00:29:25.160]  當我們思想
[00:29:25.160 --> 00:29:28.560]  我們要說聖靈這個果子人愛的時候
[00:29:28.560 --> 00:29:31.360]  就是耶穌基督要透過我們的生命
[00:29:31.360 --> 00:29:32.560]  將祂的愛
[00:29:32.560 --> 00:29:34.960]  向這個世界湧流出來
[00:29:34.960 --> 00:29:36.160]  你預備好嗎
[00:29:36.160 --> 00:29:39.160]  我們一起祈禱
[00:29:39.160 --> 00:29:41.160]  神的愛
[00:29:41.160 --> 00:29:43.160]  就是這麼大
[00:29:43.160 --> 00:29:46.160]  你願不願意被神的愛囂貫呢
[00:29:46.160 --> 00:29:49.160]  我們在心裏面去禱告
[00:29:49.160 --> 00:29:51.560]  今天有些什麼你仍然保留著
[00:29:51.560 --> 00:29:52.960]  不放出來
[00:29:52.960 --> 00:29:56.160]  不願意跟其他人去分享
[00:29:56.160 --> 00:29:57.160]  今天我們來到這裡
[00:29:57.160 --> 00:30:01.760]  我們希望神月立我們的敬拜
[00:30:01.760 --> 00:30:04.560]  但同樣我們有沒有跟著神
[00:30:04.560 --> 00:30:07.160]  結出這個愛的特質呢
[00:30:07.160 --> 00:30:18.360]  我們一起祈禱
[00:30:18.360 --> 00:30:19.160]  聖母上帝
[00:30:19.160 --> 00:30:21.560]  我們今天去到你私恩寶座面前
[00:30:21.560 --> 00:30:23.160]  我們不單止很感恩
[00:30:23.160 --> 00:30:25.360]  很感謝神祢對我們的愛
[00:30:25.360 --> 00:30:28.760]  當我們在爛泥的時候
[00:30:28.760 --> 00:30:30.760]  我們一文不值的時候
[00:30:30.760 --> 00:30:34.560]  神祢就在那些爛泥裏扶我們出來
[00:30:34.560 --> 00:30:36.960]  洗乾淨我們的罪
[00:30:36.960 --> 00:30:39.360]  叫我們能夠重新在神祢裏面
[00:30:39.360 --> 00:30:42.360]  有一個尊貴兒女的身份
[00:30:42.360 --> 00:30:45.160]  今天聖靈你亦都在我們生命當中
[00:30:45.160 --> 00:30:47.360]  賜予我們有力量
[00:30:47.360 --> 00:30:49.760]  帶著神祢的愛
[00:30:49.760 --> 00:30:51.560]  走出一步
[00:30:51.560 --> 00:30:53.560]  多走一步
[00:30:53.560 --> 00:30:55.960]  去愛我們身邊的人
[00:30:55.960 --> 00:30:59.160]  求主你賜予我們有這個力量和勇氣
[00:30:59.160 --> 00:31:01.560]  禱告奉耶穌基督聖名求
[00:31:01.560 --> 00:31:02.160]  阿們
