
[00:00:00.000 --> 00:00:03.140]  究竟主耶穌會什麼時候回來呢
[00:16:32.920 --> 00:16:36.240]  但是他們成為了波斯一個
[00:16:36.240 --> 00:16:38.040]  核下一個的省份
[00:16:38.040 --> 00:16:40.200]  希臘亡了波斯
[00:16:40.200 --> 00:16:43.960]  照樣在統治這一幫在中東裡面的猶太人
[00:16:43.960 --> 00:16:47.960]  後來耶穌的年代是羅馬在統治他們
[00:16:47.960 --> 00:16:49.480]  在公元70年的時候
[00:16:49.480 --> 00:16:51.080]  因為他們起革命
[00:16:51.080 --> 00:16:55.080]  所以羅馬提朵中軍就殺入耶路撒冷
[00:16:55.080 --> 00:16:57.880]  後來再把這幫人趕散
[00:16:57.880 --> 00:17:00.000]  去到世界不同的地方
[00:17:00.000 --> 00:17:01.360]  第二次大戰的時候
[00:17:01.360 --> 00:17:04.240]  希特拉就殺了600萬猶太人
[00:17:04.240 --> 00:17:05.760]  你想想一個國家
[00:17:05.760 --> 00:17:10.320]  一幫人民被逼分散在世界各地不同的地方
[00:17:10.320 --> 00:17:12.720]  甚至被逼害
[00:17:12.720 --> 00:17:16.440]  但是竟然在撒冷之間可以來到復國
[00:17:16.440 --> 00:17:19.720]  那麼哪個國家可以做到這樣的事情呢?
[00:17:19.720 --> 00:17:22.200]  但是聖經一早已經預言的了
[00:17:22.200 --> 00:17:25.280]  所以有很多的預兆已經出現了
[00:17:25.280 --> 00:17:30.560]  甚至有些人就說這次耳巴之間的衝突
[00:17:30.560 --> 00:17:32.040]  特別是和哈馬斯
[00:17:32.040 --> 00:17:33.960]  是不是會引發世界大戰
[00:17:33.960 --> 00:17:36.440]  是不是會有世界末日
[00:17:36.440 --> 00:17:40.480]  我不會說是或者不是
[00:17:40.480 --> 00:17:43.120]  其實聖經裡面很清楚的說
[00:17:43.120 --> 00:17:45.440]  在末日夜子裡面馬太福金24章
[00:17:45.440 --> 00:17:48.960]  「民要攻打民 國要攻打國」
[00:17:48.960 --> 00:17:51.480]  多處有饑荒地震
[00:17:51.480 --> 00:17:54.600]  你看到戰爭這麼多的時候
[00:17:54.600 --> 00:17:56.560]  這個氣不是預兆嗎?
[00:17:56.560 --> 00:17:58.280]  那麼你留意到最重要的經文
[00:17:58.280 --> 00:17:59.840]  在馬太福金24章
[00:17:59.840 --> 00:18:01.520]  剛才我說的《提摩太后書》
[00:18:01.520 --> 00:18:03.480]  第三章是第五節
[00:18:03.480 --> 00:18:07.800]  還有啟示錄一部分的經文而已
[00:18:07.800 --> 00:18:09.240]  但是你不要忘記
[00:18:09.240 --> 00:18:12.000]  這三章的經文
[00:18:12.000 --> 00:18:16.680]  是佔聖經的整體是非常非常少的
[00:18:16.680 --> 00:18:18.760]  重點我已經再說了
[00:18:18.760 --> 00:18:21.480]  就是教導我們怎樣在這種處境之下
[00:18:21.480 --> 00:18:23.520]  來去過生活
[00:18:23.520 --> 00:18:27.240]  所以我們絕對不是一些人的教導就是
[00:18:27.240 --> 00:18:28.880]  好了 主耶穌回來了
[00:18:28.880 --> 00:18:31.240]  我們可以扔下所有的東西不去做了
[00:18:31.240 --> 00:18:33.120]  然後就等主回來了
[00:18:33.120 --> 00:18:35.600]  不是的 是預兆去工作
[00:18:35.600 --> 00:18:37.120]  好好的去做事
[00:18:37.120 --> 00:18:40.280]  當我們《貼索羅尼加教會》就犯上這個錯誤
[00:18:40.280 --> 00:18:44.960]  所以保羅怎樣來教導他們呢?
[00:18:44.960 --> 00:18:47.280]  在《貼索羅尼加後書》
[00:18:47.280 --> 00:18:49.840]  第三章第八到第十二節
[00:18:49.840 --> 00:18:52.320]  我們請二位同學讀出來
[00:18:52.320 --> 00:18:55.120]  其中一句我發覺到
[00:18:55.120 --> 00:18:56.160]  為什麼我這麼不熟悉呢?
[00:18:56.160 --> 00:18:58.120]  稍後跟大家說好不好?
[00:18:58.120 --> 00:19:01.000]  也未嘗百吃人的飯
[00:19:01.000 --> 00:19:03.480]  早是新勞勞碌
[00:19:03.480 --> 00:19:04.720]  就夜做工
[00:19:04.720 --> 00:19:07.160]  免得叫你們一人受累
[00:19:07.160 --> 00:19:09.640]  這並不是因我們沒有權柄
[00:19:09.640 --> 00:19:11.760]  乃是要給你們作榜樣
[00:19:11.760 --> 00:19:13.800]  叫你們效法我們
[00:19:13.800 --> 00:19:15.880]  我們在你們那裡的時候
[00:19:15.880 --> 00:19:17.440]  曾吩咐你們說
[00:19:17.440 --> 00:19:19.240]  若有人不肯做工
[00:19:19.240 --> 00:19:21.680]  就不可吃飯
[00:19:21.680 --> 00:19:23.000]  因我們聽說
[00:19:23.000 --> 00:19:25.960]  在你們中間有人不按規矩而行
[00:19:25.960 --> 00:19:27.440]  什麼工都不做
[00:19:27.440 --> 00:19:29.320]  反倒專管閒事
[00:19:29.320 --> 00:19:31.480]  我們靠主耶穌基督吩咐
[00:19:31.480 --> 00:19:32.960]  勸誡這樣的人
[00:19:32.960 --> 00:19:36.080]  要安靜做工 吃自己的飯
[00:19:36.080 --> 00:19:37.960]  這就是原來跳下來的
[00:19:37.960 --> 00:19:40.640]  教會說主耶穌會再回來
[00:19:40.640 --> 00:19:43.080]  於是什麼都不做
[00:19:43.080 --> 00:19:45.840]  停工等候主回來
[00:19:45.840 --> 00:19:47.880]  保羅提醒我是錯的
[00:19:47.880 --> 00:19:49.920]  他說我自己作為使徒
[00:19:49.920 --> 00:19:50.640]  其實有權柄
[00:19:50.640 --> 00:19:52.120]  你們會來這裡去供養我
[00:19:52.120 --> 00:19:53.080]  但我都不會了
[00:19:53.080 --> 00:19:54.040]  我都會做事
[00:19:54.040 --> 00:19:56.640]  免得來這裡拖累你們
[00:19:56.640 --> 00:19:57.640]  於是保羅說
[00:19:57.640 --> 00:19:59.600]  我甚至在你們當中吩咐你們
[00:19:59.600 --> 00:20:01.800]  若有人不做工就不可吃飯
[00:20:01.800 --> 00:20:03.920]  這句話我特別熟悉
[00:20:03.920 --> 00:20:06.240]  為什麼我父親當時都這樣說
[00:20:06.240 --> 00:20:07.440]  我和父親
[00:20:07.440 --> 00:20:09.120]  我信得住
[00:20:09.120 --> 00:20:10.600]  和我父親分享信仰
[00:20:10.600 --> 00:20:11.400]  和父親說
[00:20:11.400 --> 00:20:13.120]  父親你要信耶穌
[00:20:13.120 --> 00:20:14.360]  我父親說
[00:20:14.360 --> 00:20:15.520]  信耶穌
[00:20:15.520 --> 00:20:16.440]  這麼有空
[00:20:16.440 --> 00:20:17.960]  不用做事嗎
[00:20:17.960 --> 00:20:19.400]  不做事就沒飯吃
[00:20:19.400 --> 00:20:21.040]  所以我發覺原來我父親
[00:20:21.040 --> 00:20:23.520]  真的有聖經的慧根
[00:20:23.520 --> 00:20:26.840]  他說的話跟聖經都很相似
[00:20:26.840 --> 00:20:28.400]  主要是保羅說
[00:20:28.400 --> 00:20:30.120]  你不去做事
[00:20:30.120 --> 00:20:32.320]  你反而是悠悠閒
[00:20:32.320 --> 00:20:33.960]  反而你會中閉
[00:20:33.960 --> 00:20:35.920]  就是多管閒事
[00:20:35.920 --> 00:20:38.120]  所以他說你要好一點的工作
[00:20:38.120 --> 00:20:40.640]  所以你留意到《馬德克福》24章都在說
[00:20:40.640 --> 00:20:41.600]  當主回來的時候
[00:20:41.600 --> 00:20:43.520]  有些人正在做工
[00:20:43.520 --> 00:20:48.120]  在《彼得前書》主要不是說主回來的時間
[00:20:48.120 --> 00:20:49.400]  是告訴我們
[00:20:49.400 --> 00:20:51.920]  是怎樣去面對主
[00:20:51.920 --> 00:20:53.600]  你留意到
[00:20:53.600 --> 00:20:54.760]  很多人
[00:20:54.760 --> 00:20:57.720]  特別是甚至教會
[00:20:57.720 --> 00:20:59.360]  都會有時候
[00:20:59.360 --> 00:21:03.560]  很多時候說主回來
[00:21:03.560 --> 00:21:07.240]  都挺吸引到一些信徒的興趣
[00:21:07.240 --> 00:21:09.520]  但是我會很簡單說
[00:21:09.520 --> 00:21:11.600]  不需要去看那個時間
[00:21:11.600 --> 00:21:15.240]  最重要就是我們怎樣知道主會回來
[00:21:15.240 --> 00:21:16.000]  好了
[00:21:16.000 --> 00:21:17.440]  如果你留意到彼得
[00:21:17.440 --> 00:21:20.440]  就說了三樣東西
[00:21:20.440 --> 00:21:22.800]  怎樣迎接主的回來
[00:21:22.800 --> 00:21:25.840]  但是這三個教導
[00:21:25.840 --> 00:21:28.360]  是跟耶穌在《馬德克福》24章說
[00:21:28.360 --> 00:21:31.040]  祂會回來的預兆
[00:21:31.040 --> 00:21:33.360]  然後在《馬德克福》24章
[00:21:33.360 --> 00:21:35.920]  就說了三個比喻
[00:21:35.920 --> 00:21:37.880]  你留意到彼得所說的
[00:21:37.880 --> 00:21:41.640]  跟這三個比喻是互相之間吻合的
[00:21:41.640 --> 00:21:43.640]  第一個就是十個童女的比喻
[00:21:43.640 --> 00:21:46.480]  就在《馬德克福》24章第一到第三節
[00:21:46.480 --> 00:21:47.680]  就說十個童女
[00:21:47.680 --> 00:21:49.640]  有五個是聰明的
[00:21:49.640 --> 00:21:51.480]  她就預備了足夠的油
[00:21:51.480 --> 00:21:53.720]  有五個就慢慢緊
[00:21:53.720 --> 00:21:57.880]  後來新郎給你預計的時間
[00:21:57.880 --> 00:21:59.040]  遲到了
[00:21:59.040 --> 00:22:02.760]  於是另外五個童女就出去買油
[00:22:02.760 --> 00:22:04.120]  誰知道當她買油的時候
[00:22:04.120 --> 00:22:05.680]  新郎就回來了
[00:22:05.680 --> 00:22:07.760]  結果他就不能進去
[00:22:07.760 --> 00:22:09.360]  因為門關了
[00:22:09.360 --> 00:22:13.600]  跟他們去享受這個宴席
[00:22:13.600 --> 00:22:17.880]  這個焦點就是要叫他們警醒
[00:22:17.880 --> 00:22:20.080]  你留意到彼得一開始就說
[00:22:20.080 --> 00:22:22.200]  你們要警醒禱告
[00:22:22.200 --> 00:22:23.440]  萬物的禱告近了
[00:22:23.440 --> 00:22:25.560]  你們要謹慎自守
[00:22:25.560 --> 00:22:26.840]  警醒禱告
[00:22:26.840 --> 00:22:28.600]  所以第一章
[00:22:28.600 --> 00:22:30.160]  就是第四章第七節
[00:22:30.160 --> 00:22:33.800]  就跟《馬德克福》25章1到13節是相同的
[00:22:33.800 --> 00:22:37.160]  第二個比喻就是綿羊和山羊的比喻
[00:22:37.160 --> 00:22:39.600]  綿羊就是好山羊就是代表偽
[00:22:39.600 --> 00:22:41.360]  分他們左右兩邊
[00:22:41.360 --> 00:22:42.400]  接著就說到
[00:22:42.400 --> 00:22:45.000]  你們可以得到獎賞
[00:22:45.000 --> 00:22:47.600]  從創世子先已經為你預備的
[00:22:47.600 --> 00:22:49.440]  因為我餓的時候你給我東西吃
[00:22:49.440 --> 00:22:50.720]  口渴你給我水喝
[00:22:50.720 --> 00:22:52.960]  我作客你留我住
[00:22:52.960 --> 00:22:54.960]  我病的時候你來我探望我
[00:22:54.960 --> 00:22:57.200]  我坐牢你來慰問我
[00:22:57.200 --> 00:22:59.840]  這些就是愛心的服侍
[00:22:59.840 --> 00:23:03.480]  所以留意到彼得在下個星期我們會看的
[00:23:03.480 --> 00:23:05.440]  第四章第八到第九節
[00:23:05.440 --> 00:23:07.240]  其次更要緊的
[00:23:07.240 --> 00:23:09.280]  就是要切實相愛
[00:23:09.280 --> 00:23:11.800]  因為愛能遮掩很多的罪
[00:23:11.800 --> 00:23:14.240]  愛可以遮掩罪惡
[00:23:14.240 --> 00:23:18.000]  是不是那些爺爺奶奶維護孫子的護短呢
[00:23:18.000 --> 00:23:20.680]  下個星期我們會探討這一段經文
[00:23:20.680 --> 00:23:22.440]  就是切實相愛
[00:23:22.440 --> 00:23:24.400]  第三個比喻
[00:23:24.400 --> 00:23:25.440]  大家就記得了
[00:23:25.440 --> 00:23:28.440]  給五千兩二千兩和一千兩銀子
[00:23:28.440 --> 00:23:33.080]  那一千兩就將那一千兩埋在地上
[00:23:33.080 --> 00:23:35.280]  都不讓銀行那裡有生息
[00:23:35.280 --> 00:23:36.760]  結果就被主人罵
[00:23:36.760 --> 00:23:40.320]  搶回那一千兩就交給五千兩
[00:23:40.320 --> 00:23:43.000]  就說他們沒有好好的服侍
[00:23:43.000 --> 00:23:44.680]  所以彼得也都說
[00:23:44.680 --> 00:23:46.400]  我們要忠心服侍
[00:23:46.400 --> 00:23:48.920]  就是第四章第十到第十一節
[00:23:48.920 --> 00:23:53.320]  不過這段經文會等下一年一月的時候
[00:23:53.320 --> 00:23:54.720]  我們才會探討
[00:23:54.720 --> 00:23:58.440]  好了 今天我們就會探討第一個教導
[00:23:58.440 --> 00:24:01.080]  就是和十個童女的比喻是相同的
[00:24:01.080 --> 00:24:04.440]  就是我們要警醒禱告
[00:24:04.440 --> 00:24:06.840]  好 不如我們一次過
[00:24:06.840 --> 00:24:08.920]  雖然是二汪帶我們讀
[00:24:08.920 --> 00:24:11.360]  但是我很想大兄姐妹你們看著的時候
[00:24:11.360 --> 00:24:14.240]  你們都一起讀這一段經文先 好不好
[00:24:14.240 --> 00:24:15.840]  讀這一段經文
[00:24:15.840 --> 00:24:18.760]  彼得前書四章七字十節
[00:24:18.760 --> 00:24:20.600]  萬物的結局近了
[00:24:20.600 --> 00:24:24.280]  所以你們要謹慎自守 警醒禱告
[00:24:24.280 --> 00:24:27.120]  最要緊的是彼此切實相愛
[00:24:27.120 --> 00:24:29.680]  因為愛能遮掩許多的罪
[00:24:29.680 --> 00:24:32.480]  你們要互相款待 不發怨言
[00:24:32.480 --> 00:24:35.880]  各人要照所得的恩賜彼此服侍
[00:24:35.880 --> 00:24:38.720]  作神百般恩賜的好管家
[00:24:51.600 --> 00:24:54.080]  好 我們看回今晚所講的
[00:24:54.080 --> 00:24:55.480]  萬物的結局近了
[00:24:55.480 --> 00:24:58.200]  所以你們要謹慎自守 警醒禱告
[00:24:58.200 --> 00:25:02.120]  第一 這叫謹慎自守
[00:25:02.120 --> 00:25:03.840]  意思就是說
[00:25:03.840 --> 00:25:06.720]  我們是要很嚴肅
[00:25:06.720 --> 00:25:11.800]  好好的來管理我們自己的思想和行為
[00:25:11.800 --> 00:25:13.840]  謹慎的意思是什麼呢
[00:25:13.840 --> 00:25:16.440]  就是小心 我們所得的
[00:25:16.440 --> 00:25:19.480]  不要想著疏忽 隨時出事
[00:25:19.480 --> 00:25:22.320]  不要想著疏忽 隨時就會失去
[00:25:22.320 --> 00:25:27.720]  我前天開始
[00:25:27.720 --> 00:25:30.360]  我靈修就開始看希伯來書
[00:25:30.360 --> 00:25:34.240]  今天特別再看到希伯來書和詩篇
[00:25:34.240 --> 00:25:36.360]  我今天去看希伯來書第二章
[00:25:36.360 --> 00:25:39.040]  一開始就叫我們要很小心
[00:25:39.040 --> 00:25:42.960]  不要想著你得救就已經可以放鬆
[00:25:42.960 --> 00:25:44.160]  他說你要很謹慎
[00:25:44.160 --> 00:25:46.800]  免得你來帶去 隨流失去
[00:25:46.800 --> 00:25:48.480]  如果不謹慎的時候
[00:25:48.480 --> 00:25:50.320]  就會失去
[00:25:50.320 --> 00:25:54.320]  我剛才出去的時候
[00:25:54.320 --> 00:25:56.320]  有經驗了
[00:25:56.320 --> 00:25:58.320]  就是這個被子 記不記得
[00:25:58.320 --> 00:26:00.240]  就是我去完美國之後
[00:26:00.240 --> 00:26:02.480]  我就去Postmouth港道
[00:26:02.480 --> 00:26:04.480]  上了一輛火車
[00:26:04.480 --> 00:26:06.960]  我一坐下就脫了這個被子
[00:26:06.960 --> 00:26:08.360]  等在那裡
[00:26:08.360 --> 00:26:13.200]  那輛車其實不是我應該要坐的那輛
[00:26:13.200 --> 00:26:15.000]  最後電話響了
[00:26:15.000 --> 00:26:17.720]  叫我不要了 轉回另外一輛車
[00:26:17.720 --> 00:26:19.520]  我就衝下去
[00:26:19.520 --> 00:26:22.520]  太急 我竟然怎樣呢
[00:26:22.520 --> 00:26:28.280]  我是漏了這個被子
[00:26:28.280 --> 00:26:31.360]  昨天坐巴士
[00:26:31.360 --> 00:26:33.680]  我又是漏了一些東西在旁邊
[00:26:33.680 --> 00:26:35.680]  不過幸好詩母看到
[00:26:35.680 --> 00:26:37.960]  她說 搞錯你很多次了
[00:26:37.960 --> 00:26:41.600]  下車之前先看看自己的位置
[00:26:41.600 --> 00:26:43.760]  又漏了一袋東西
[00:26:43.760 --> 00:26:47.640]  在超市買了一些食物和一把雨傘
[00:26:47.640 --> 00:26:51.760]  原來有時候我們疏忽 輕率 隨便
[00:26:51.760 --> 00:26:57.040]  我們就會失去了一些東西
[00:26:57.040 --> 00:26:59.160]  物品也次要
[00:26:59.160 --> 00:27:00.840]  但是很多東西是很寶貴的
[00:27:00.840 --> 00:27:02.720]  不可以失去的
[00:27:02.720 --> 00:27:04.720]  今天我們經常都被一句話
[00:27:04.720 --> 00:27:06.440]  可能誤導了我們
[00:27:06.440 --> 00:27:09.640]  「一次得救 永遠得救」
[00:27:09.640 --> 00:27:11.360]  於是我們就認為
[00:27:11.360 --> 00:27:14.400]  我信得住 我一生都不會失落的
[00:27:14.400 --> 00:27:18.480]  不是的 魔鬼不斷地會引誘
[00:27:18.480 --> 00:27:21.480]  逼迫 搶奪我們
[00:27:21.480 --> 00:27:26.000]  不讓我們在神的角度裡享受神的恩典
[00:27:26.000 --> 00:27:29.040]  他要再一次把我們擄掠過來
[00:27:29.040 --> 00:27:31.920]  所以你有沒有看到
[00:27:31.920 --> 00:27:33.880]  曾經有些基督徒
[00:27:33.880 --> 00:27:37.640]  可能在教會裡很熱心 很衛生
[00:27:37.640 --> 00:27:39.920]  但是可能某些因素
[00:27:39.920 --> 00:27:42.400]  後來他離開教會不止
[00:27:42.400 --> 00:27:45.880]  甚至可能會放棄信仰
[00:27:45.880 --> 00:27:48.640]  所以今天很可悲
[00:27:48.640 --> 00:27:50.880]  聖經從來沒有一句話說到
[00:27:50.880 --> 00:27:53.920]  「你一次得救 永遠得救」
[00:27:53.920 --> 00:27:55.280]  是沒有的
[00:27:55.280 --> 00:27:56.600]  那是說什麼呢
[00:27:56.600 --> 00:27:58.040]  我們看看
[00:27:58.040 --> 00:27:59.680]  《庇立秘書》
[00:27:59.680 --> 00:28:03.360]  第二章的第十二節的節錄出來 好嗎
[00:28:03.360 --> 00:28:05.880]  這樣看來 我親愛的弟兄
[00:28:05.880 --> 00:28:07.880]  你們既是尚信復的
[00:28:07.880 --> 00:28:09.880]  不但我在你們那裡
[00:28:09.880 --> 00:28:12.320]  就是我如今不在你們那裡
[00:28:12.320 --> 00:28:13.680]  更是尚信復的
[00:28:13.680 --> 00:28:15.520]  就當恐懼戰驚
[00:28:15.520 --> 00:28:18.520]  造成你們得救的功夫
[00:28:18.520 --> 00:28:19.720]  看不看到
[00:28:19.720 --> 00:28:22.960]  要恐懼戰驚
[00:28:22.960 --> 00:28:25.480]  造成你們得救的功夫
[00:28:25.480 --> 00:28:27.080]  我們是會害怕
[00:28:27.080 --> 00:28:31.960]  會不會失落呢
[00:28:31.960 --> 00:28:35.120]  會不會失去某些的恩典呢
[00:28:35.120 --> 00:28:36.880]  甚至我們的救贖
[00:28:36.880 --> 00:28:38.640]  是恐懼戰驚
[00:28:38.640 --> 00:28:40.160]  是要用功夫的
[00:28:40.160 --> 00:28:42.400]  好 剛才我不是和大家分享過的
[00:28:42.400 --> 00:28:44.000]  我剛剛這兩天靈修
[00:28:44.000 --> 00:28:46.320]  特別是今早靈修的時候
[00:28:46.320 --> 00:28:49.680]  都是看希伯來書第二章的第一節
[00:28:49.680 --> 00:28:53.480]  我們一起來看希伯來書第二章第一節
[00:28:53.480 --> 00:28:57.680]  所以 我們當月發鄭重所聽見的道理
[00:28:57.680 --> 00:29:00.160]  恐怕我們隨流失去
[00:29:00.160 --> 00:29:01.520]  看不看到
[00:29:01.520 --> 00:29:04.560]  我們是要很鄭重的
[00:29:04.560 --> 00:29:09.760]  來帶去謹慎領受神的話語
[00:29:09.760 --> 00:29:11.760]  不但藏在內心實踐出來
[00:29:11.760 --> 00:29:14.680]  免得我們隨流失去
[00:29:14.680 --> 00:29:17.120]  這個很有意思 什麼叫隨流
[00:29:17.120 --> 00:29:19.040]  就是世界的潮流
[00:29:19.040 --> 00:29:21.760]  可能會將我們誤導了
[00:29:21.760 --> 00:29:24.000]  如果你有收到我的目信
[00:29:24.000 --> 00:29:26.080]  我是不是說我在美國的時候
[00:29:26.080 --> 00:29:30.040]  幾年前我在美國出席我兒子的婚禮的時候
[00:29:30.040 --> 00:29:37.000]  他的外母是基督徒
[00:29:37.000 --> 00:29:40.400]  邀請了我去他的教會
[00:29:40.400 --> 00:29:44.080]  那天是主日廣道 下午寫婚禮
[00:29:44.080 --> 00:29:46.440]  今年因為他們去了外遊
[00:29:46.440 --> 00:29:48.440]  後來和我聊天 我才知道
[00:29:48.440 --> 00:29:51.120]  他們已經沒有原本的教會了 為什麼呢?
[00:29:51.120 --> 00:29:56.600]  原來美國的教會已經接受同性戀是沒有問題的
[00:29:56.600 --> 00:29:58.000]  甚至可以在教堂裡面
[00:29:58.000 --> 00:30:01.400]  有一位同性的人來帶去舉行婚禮
[00:30:01.400 --> 00:30:05.880]  所以有一幫人接受不了這些信念
[00:30:05.880 --> 00:30:07.880]  於是他們就離開了
[00:30:07.880 --> 00:30:10.200]  再建立了一間新的教會
[00:30:10.200 --> 00:30:15.200]  有時候大勢所趨 潮流
[00:30:15.200 --> 00:30:18.000]  某些事情是沒有問題的
[00:30:18.000 --> 00:30:21.800]  但是基本上我已經提過
[00:30:21.800 --> 00:30:23.560]  中人以為美的事
[00:30:23.560 --> 00:30:25.560]  我們要留心去做
[00:30:25.560 --> 00:30:28.760]  不要想著一定是對的
[00:30:28.760 --> 00:30:31.000]  潮流可能會將他們拉走
[00:30:31.000 --> 00:30:35.720]  所以我們要越發鄭重所聽見的道理
[00:30:35.720 --> 00:30:37.880]  怕我們會隨流失去
[00:30:37.880 --> 00:30:41.680]  我們再看第三章的第十二節
[00:30:41.680 --> 00:30:43.680]  弟兄們 你們要謹慎
[00:30:43.680 --> 00:30:47.280]  免得你們中間或有人存在不信的惡心
[00:30:47.280 --> 00:30:49.640]  把永生神離棄了
[00:30:49.640 --> 00:30:51.640]  再一次提到我們要謹慎
[00:30:51.640 --> 00:30:53.080]  要很認真
[00:30:53.080 --> 00:30:55.600]  免得中間或有人存在不信的惡心
[00:30:55.600 --> 00:30:57.040]  把永生神離棄
[00:30:57.040 --> 00:30:58.080]  如果大家有時間
[00:30:58.080 --> 00:31:00.880]  再看希伯來書第十二章的第十五節
[00:31:00.880 --> 00:31:03.200]  和二十五節 在筆記裡面有提到的
[00:31:03.200 --> 00:31:04.600]  我們不打出來了
[00:31:04.600 --> 00:31:07.280]  所以我們要謹慎持守
[00:31:07.280 --> 00:31:09.200]  我們所聽過的道
[00:31:09.200 --> 00:31:11.000]  我們要去實踐
[00:31:11.000 --> 00:31:13.320]  以及我們要堅持
[00:31:13.320 --> 00:31:18.840]  我們所認為聖經正確的教導的道理
[00:31:18.840 --> 00:31:20.360]  我們要去持守
[00:31:20.360 --> 00:31:23.040]  末世的日子不單單有苦難
[00:31:23.040 --> 00:31:25.200]  逼迫我們 叫我們懼怕
[00:31:25.200 --> 00:31:29.400]  苦難是會讓一些人感到恐懼的
[00:31:29.400 --> 00:31:34.400]  但是也都會有很多的誘惑
[00:31:34.400 --> 00:31:38.000]  是會叫人離棄他們的信仰的
[00:31:38.000 --> 00:31:40.200]  就是軟硬兼施
[00:31:40.200 --> 00:31:45.040]  魔鬼是會無所不用其極
[00:31:45.040 --> 00:31:47.840]  是會將人拉走的
[00:31:47.840 --> 00:31:50.800]  初期教會就有這樣的情形出現
[00:31:50.800 --> 00:31:54.360]  有些人在逼迫裡面堅持
[00:31:54.360 --> 00:31:56.560]  但是有些人在逼迫當中
[00:31:56.560 --> 00:31:58.400]  他們放棄信仰
[00:31:58.400 --> 00:32:01.280]  但是更加是什麼呢
[00:32:01.280 --> 00:32:03.480]  有些似是而非的信仰
[00:32:03.480 --> 00:32:04.760]  迷惑他們
[00:32:04.760 --> 00:32:09.120]  到了教會成為國家的宗教之後
[00:32:09.120 --> 00:32:11.720]  你會留意到失落的人更多
[00:32:11.720 --> 00:32:13.680]  因為教會就是世俗化
[00:32:13.680 --> 00:32:17.360]  信耶穌那時候反而有權力了
[00:32:17.360 --> 00:32:20.680]  於是就令到更多人離開失落
[00:32:20.680 --> 00:32:22.240]  所以我們要謹慎
[00:32:22.240 --> 00:32:26.040]  謹慎呢 記住是心態來的
[00:32:26.040 --> 00:32:28.400]  謹慎是態度來的
[00:32:28.400 --> 00:32:30.920]  但是自首呢
[00:32:30.920 --> 00:32:34.880]  這個自首就不是我們現在聽慣的那些
[00:32:34.880 --> 00:32:37.640]  你去到加拿大不再回來
[00:32:37.640 --> 00:32:41.000]  你一輩子都會成為一個被通緝的人
[00:32:41.000 --> 00:32:43.240]  你最重要就是回來自首
[00:32:43.240 --> 00:32:45.600]  我們不是這個自首
[00:32:45.600 --> 00:32:47.800]  這個謹慎自首是什麼呢
[00:32:47.800 --> 00:32:51.000]  就是自律是一個行動
[00:32:51.000 --> 00:32:54.200]  就是你要好好的有一個好的生活
[00:32:54.200 --> 00:32:55.520]  是這個意思
[00:32:55.520 --> 00:32:58.360]  我們要有一個嚴謹自律的生活
[00:32:58.360 --> 00:33:01.160]  學習控制自己
[00:33:01.160 --> 00:33:03.480]  不要去放縱
[00:33:03.480 --> 00:33:07.200]  正如聖經在《彼得前書》裡面都教導我們
[00:33:07.200 --> 00:33:09.320]  要有受苦的心智
[00:33:09.320 --> 00:33:11.600]  來帶去面對
[00:33:11.600 --> 00:33:14.600]  好 跟大家找回這一段經文
[00:33:14.600 --> 00:33:17.200]  就是我們怎樣來帶去
[00:33:17.200 --> 00:33:18.640]  隨時作準備
[00:33:18.640 --> 00:33:21.080]  《彼得前書》第四章的第一節
[00:33:21.080 --> 00:33:23.040]  基督既在獄身受苦
[00:33:23.040 --> 00:33:26.520]  你們也當將這樣的心智作為兵器
[00:33:26.520 --> 00:33:30.760]  因為在獄身受過苦的就已經與罪短絕了
[00:33:30.760 --> 00:33:34.440]  大家如果沒有那次上這一課的時候
[00:33:34.440 --> 00:33:38.320]  你可以上YouTube看看這一段經文
[00:33:38.320 --> 00:33:41.920]  就說到原來耶穌基督在獄身都會受苦
[00:33:41.920 --> 00:33:46.800]  這個受苦並不是叫我們特意去克制自己
[00:33:46.800 --> 00:33:49.760]  鞭策自己 打自己 不是這個意思
[00:33:49.760 --> 00:33:52.040]  我們要有受苦的心智
[00:33:52.040 --> 00:33:53.400]  聖經裡面描繪了一些罪
[00:33:53.400 --> 00:34:01.600]  譬如很簡單 醉酒 謊言 放縱情慾 群飲
[00:34:01.600 --> 00:34:05.240]  往往這些人失去了自制力
[00:34:05.240 --> 00:34:07.480]  你喝酒越喝越多的時候
[00:34:07.480 --> 00:34:09.240]  你就慢慢失控了
[00:34:09.240 --> 00:34:11.200]  你控制不了自己
[00:34:11.200 --> 00:34:14.360]  你不能夠自我約束就產生了問題
[00:34:14.360 --> 00:34:16.280]  末世的日子都是這樣的
[00:34:16.280 --> 00:34:19.120]  記不記得耶穌基督在《彼得前書》第24章裡面說到
[00:34:19.120 --> 00:34:23.320]  末世是怎樣 好像羅馬的年代 原來羅馬的年代是怎樣
[00:34:23.320 --> 00:34:25.880]  那些人是吃喝嫁娶
[00:34:25.880 --> 00:34:29.480]  你有沒有留意到在這個世代裡面
[00:34:29.480 --> 00:34:31.400]  很多人很重視吃的
[00:34:31.400 --> 00:34:34.640]  我這幾年都沒有看過很多電視
[00:34:34.640 --> 00:34:38.360]  但是當年我所知 我不知道現在有沒有
[00:34:38.360 --> 00:34:40.760]  電視有很多那些飲食節目
