
[00:00:00.000 --> 00:00:02.000]  兄姊妹平安
[00:24:02.400 --> 00:24:04.600]  所以我要將他責打 打了幾拳
[00:24:04.600 --> 00:24:07.700]  然後就不要亂搞事 不要這麼張揚了
[00:24:07.700 --> 00:24:11.300]  將他釋放 他們說不行 要釘他十字架
[00:24:11.300 --> 00:24:17.640]  因此你知道 甚至彼得多都認識耶穌是屬靈的救主
[00:24:17.640 --> 00:24:25.300]  而不是一個對抗霸權佔領的軍事救主 政治救主
[00:24:25.300 --> 00:24:29.680]  不是的 不是第一個 是第二個 屬靈的救主
[00:24:29.680 --> 00:24:34.640]  彼得多只是當時不知為什麼他一時軟弱了
[00:24:34.640 --> 00:24:37.600]  就讓人將主耶穌釘十字架了
[00:24:37.600 --> 00:24:40.740]  如果彼得多不肯要釋放他
[00:24:40.740 --> 00:24:43.700]  無可奈何所有猶太人 為什麼?
[00:24:43.700 --> 00:24:46.100]  他有權力 有軍隊
[00:24:46.100 --> 00:24:51.240]  在羅馬的軍隊在那裡駐紮很多人
[00:24:51.240 --> 00:24:56.400]  主要如果一個營 一個烈格安
[00:24:56.400 --> 00:25:03.680]  一個營有六千步兵的營 然後有八百騎兵
[00:25:03.680 --> 00:25:09.740]  所以一個營 烈格安是有六千八百人的
[00:25:09.740 --> 00:25:14.300]  彼得多手下一定管敘利亞猶太行政省
[00:25:14.300 --> 00:25:18.300]  他必定有三幾個兵團在手上
[00:25:18.300 --> 00:25:22.240]  鎮壓到 因為猶太人經常搞事搞獨立
[00:25:22.240 --> 00:25:26.920]  因此你會發覺到 如果彼得多說我現在要釋放他
[00:25:26.920 --> 00:25:32.740]  退堂 拍板 那你那些祭司 掌門 監令就完全沒用了
[00:25:32.740 --> 00:25:37.040]  不能動他 但是彼得多那時候一時軟弱
[00:25:37.040 --> 00:25:40.160]  讓他們釘耶穌在十字架上
[00:25:40.160 --> 00:25:47.020]  反而是屬靈的救主能夠執行和完成他的工作
[00:25:47.020 --> 00:25:51.740]  最後他就在十字架上說 成了 我做完了
[00:25:51.740 --> 00:25:57.040]  我已經可以將我的百姓從罪惡裡救出來
[00:25:57.040 --> 00:25:59.040]  很開心 很感恩
[00:25:59.040 --> 00:26:03.940]  好了 今天的金句 話說回來講回這件事
[00:26:03.940 --> 00:26:11.080]  就是如果民族英雄來說
[00:26:11.080 --> 00:26:16.960]  講到彼得多 我忽然間想起跟大家講一下我的想法
[00:26:16.960 --> 00:26:19.500]  耶穌要避開十字架
[00:26:19.500 --> 00:26:22.440]  彼得多就說 我查不出他有什麼罪
[00:26:22.440 --> 00:26:25.560]  那些人就越發洶湧 你不是各世的忠臣
[00:26:25.560 --> 00:26:29.160]  我們要告他有人搞猶獨 你都不管
[00:26:29.160 --> 00:26:31.800]  於是彼得多有點害怕 怕在這裡
[00:26:31.800 --> 00:26:35.640]  怕別人把口傳到我老闆那裡 真麻煩
[00:26:35.640 --> 00:26:39.080]  下來是搞鎮壓的 管治的
[00:26:39.080 --> 00:26:41.720]  你又人家造反你都不搞
[00:26:41.720 --> 00:26:46.620]  頭都趕了一個了 總之就這樣害怕
[00:26:46.620 --> 00:26:51.500]  其實於是他就想到一個絕世好主意
[00:26:51.500 --> 00:26:54.020]  我放一個大道巴拉巴
[00:26:54.020 --> 00:26:56.500]  和耶穌比較 你們選哪個?
[00:26:56.500 --> 00:26:59.600]  想著個個都選擇要殺巴拉巴
[00:26:59.600 --> 00:27:03.440]  耶穌說這樣的選擇 我唯有放耶穌
[00:27:03.440 --> 00:27:08.680]  這個是彼得多想的辦法 這個是無罪
[00:27:08.680 --> 00:27:11.640]  那個巴拉巴大罪 拿出來
[00:27:11.640 --> 00:27:17.180]  殺死巴拉巴就救回耶穌了 誰知道不是
[00:27:17.180 --> 00:27:19.480]  其實因為巴拉巴是屬於
[00:27:19.480 --> 00:27:23.820]  很有可能是屬於那些要推翻羅馬政權
[00:27:23.820 --> 00:27:26.360]  那些革命黨來的
[00:27:26.360 --> 00:27:28.740]  在那些人裡面選了巴拉巴
[00:27:28.740 --> 00:27:31.800]  巴拉巴就很兇猛 還是什麼呢?
[00:27:31.800 --> 00:27:38.600]  曾經殺過人 可能是殺那些抗拒有毒的人
[00:27:38.600 --> 00:27:42.260]  殺了或者罰了官府的人
[00:27:42.260 --> 00:27:45.920]  於是就抓他被他殺了 抓到他了
[00:27:45.920 --> 00:27:51.360]  等著死刑判釘十字架 是重重重犯
[00:27:51.360 --> 00:27:57.740]  於是想著他們肯定會放耶穌 殺彼得多
[00:27:57.740 --> 00:28:01.580]  誰知道其實可能巡撫沒有想到
[00:28:01.580 --> 00:28:04.840]  其實那些百姓很有可能是歡喜
[00:28:04.840 --> 00:28:10.840]  那個被釋放的犯人巴拉巴的 為什麼呢?
[00:28:10.840 --> 00:28:13.260]  因為他是民族英雄
[00:28:13.260 --> 00:28:17.200]  你們個個縮成一、二個的時候 他拿刀出來殺人
[00:28:17.200 --> 00:28:20.100]  要復國 所以其實他是民族英雄
[00:28:20.100 --> 00:28:23.200]  放他是好啊 其實這個相當程度
[00:28:23.200 --> 00:28:26.440]  我推測彼得多是想錯了辦法
[00:28:26.440 --> 00:28:29.180]  一時意亂想錯了
[00:28:29.180 --> 00:28:31.740]  放那些他們喜歡的人
[00:28:31.740 --> 00:28:34.920]  反而就說他肯定是放巴拉巴的
[00:28:34.920 --> 00:28:39.680]  他大道啊 一個大罪革命黨 你肯定是不喜歡他
[00:28:39.680 --> 00:28:43.780]  誰知道其實我覺得心底裏的人是會歡喜他的
[00:28:43.780 --> 00:28:45.520]  因為他是民族英雄
[00:28:45.520 --> 00:28:48.580]  雖然他是落難被抓了 預備被殺
[00:28:48.580 --> 00:28:52.100]  如果要選他 當然是選巴拉巴的
[00:28:52.100 --> 00:28:56.700]  耶穌他沒有做過好事 是行了很多神蹟
[00:28:56.700 --> 00:29:01.260]  不過不夠啊 我們希望他是出來打仗的
[00:29:01.260 --> 00:29:05.360]  好了 連施浸約翰都有幾番是這樣
[00:29:05.360 --> 00:29:08.840]  好 和大家看看今天的金句 都沒有什麼金句好找
[00:29:08.840 --> 00:29:11.680]  就用回馬太十六十六
[00:29:11.680 --> 00:29:15.100]  西門彼得回答說 灰色的那些字
[00:29:15.100 --> 00:29:19.900]  你是基督 是永生上帝的兒子
[00:29:19.900 --> 00:29:23.320]  今天和大家特別說認識主耶穌 你是哪位?
[00:29:23.320 --> 00:29:29.580]  你是基督 希臘字
[00:29:29.580 --> 00:29:35.740]  如果它的根源是希伯來自Messiah
[00:29:35.740 --> 00:29:39.100]  就是尼塞亞 所以可以譯作
[00:29:39.100 --> 00:29:43.480]  你是尼塞亞 永生上帝的兒子
[00:29:43.480 --> 00:29:47.620]  被揀選者 執行拯救任務
[00:29:47.620 --> 00:29:51.160]  好了 今天和大家分享到這裡 我主我神
[00:29:51.160 --> 00:29:56.860]  是哪位? 你是基督 絕對配我們感恩稱讚
[00:29:56.860 --> 00:30:02.220]  讚美上主 我們祈禱
[00:30:02.220 --> 00:30:06.840]  讚美主耶穌 你是基督
[00:30:06.840 --> 00:30:12.340]  雖然有些人說你是好像施浸約翰這麼正直
[00:30:12.340 --> 00:30:15.760]  好像以利亞那樣多行厲害的神蹟
[00:30:15.760 --> 00:30:19.120]  叫死人復活 行在海面上亂丙二元
[00:30:19.120 --> 00:30:23.300]  有些人就覺得主耶穌真是非天文人士示威
[00:30:23.300 --> 00:30:25.580]  又撒冷哀哭 為百姓哀哭
[00:30:25.580 --> 00:30:30.360]  好像耶利米這個淚眼仙芝一樣
[00:30:30.360 --> 00:30:38.140]  不過彼得就認出你是基督 基督耶穌
[00:30:38.140 --> 00:30:40.300]  猶太人的尼塞亞
[00:30:40.300 --> 00:30:44.340]  在這個時候向你歌頌感恩讚美
[00:30:44.340 --> 00:30:47.100]  看了這段聖經 更加確認
[00:30:47.100 --> 00:30:52.260]  你是我們被揀選的拯救者
[00:30:52.260 --> 00:30:56.200]  你得了榮耀 在這個靈修的時間
[00:30:56.200 --> 00:31:00.540]  我敬拜你 多謝你 讚美你
[00:31:00.540 --> 00:31:05.100]  各道權柄榮耀 全是你的 直到永遠 阿們
