
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 主禮便平安
[00:19:36.000 --> 00:19:38.000]  更加通不過你的心靈
[00:19:38.000 --> 00:19:41.000]  令你的生命是有那種
[00:19:41.000 --> 00:19:45.000]  從神而來的信和愛
[00:19:45.000 --> 00:19:48.000]  對人你會有生命的不同
[00:19:48.000 --> 00:19:52.000]  你會多了一份體諒 接納
[00:19:52.000 --> 00:19:56.000]  以及你自己明白你的生命的改變
[00:19:56.000 --> 00:19:58.000]  我們嘗試用一個例子
[00:19:58.000 --> 00:20:02.000]  一個基督徒想事情是很不同的
[00:20:02.000 --> 00:20:07.000]  對人真的會有一份不知不覺的同理心
[00:20:07.000 --> 00:20:10.000]  有一位叫李開復先生
[00:20:10.000 --> 00:20:12.000]  如果你是IT界你會很熟悉
[00:20:12.000 --> 00:20:16.000]  他有一個創新的夢工場在北京
[00:20:16.000 --> 00:20:20.000]  他是一個台灣很出名的博士
[00:20:20.000 --> 00:20:23.000]  IT界是沒有人不認識的
[00:20:23.000 --> 00:20:29.000]  他有一次要去印度出差
[00:20:29.000 --> 00:20:32.000]  一個重要的會議
[00:20:32.000 --> 00:20:35.000]  由北京坐飛機去香港再轉機
[00:20:35.000 --> 00:20:41.000]  去到印度的 我忘記了那個地方了
[00:20:41.000 --> 00:20:49.000]  下飛機 誰知原來沒有辦到簽證
[00:20:49.000 --> 00:20:51.000]  他就打給他秘書
[00:20:51.000 --> 00:20:54.000]  秘書就很害怕
[00:20:54.000 --> 00:20:59.000]  真的忘記了幫老闆辦簽證
[00:20:59.000 --> 00:21:02.000]  這樣二十多個小時折磨
[00:21:02.000 --> 00:21:04.000]  去到印度
[00:21:04.000 --> 00:21:07.000]  要原機遣返 回去
[00:21:07.000 --> 00:21:12.000]  你想想如果你是他的老闆你會怎樣呢
[00:21:12.000 --> 00:21:16.000]  他是一個很好的基督徒
[00:21:16.000 --> 00:21:18.000]  他在他的自傳中說
[00:21:18.000 --> 00:21:24.000]  尊重別人 尊重你的下屬
[00:21:24.000 --> 00:21:26.000]  很嚴肅地說了一句
[00:21:26.000 --> 00:21:28.000]  下不為例
[00:21:28.000 --> 00:21:33.000]  接著這個秘書老闆回來了
[00:21:33.000 --> 00:21:36.000]  那幾天很忐忑 很害怕
[00:21:36.000 --> 00:21:38.000]  因為很內疚
[00:21:38.000 --> 00:21:42.000]  令到老闆這樣折磨
[00:21:42.000 --> 00:21:44.000]  來來回回這樣 浪費了時間
[00:21:44.000 --> 00:21:46.000]  開不到這個重要的會議
[00:21:46.000 --> 00:21:48.000]  一直都很內疚
[00:21:48.000 --> 00:21:55.000]  老闆意識到這個秘書的內心還未釋懷
[00:21:55.000 --> 00:22:00.000]  接著有一個午餐的會
[00:22:00.000 --> 00:22:03.000]  要去附近一間酒店
[00:22:03.000 --> 00:22:06.000]  他剛剛看到那個秘書過來
[00:22:06.000 --> 00:22:08.000]  就跟那個秘書說
[00:22:08.000 --> 00:22:12.000]  那個酒店的簽證辦了沒有
[00:22:12.000 --> 00:22:14.000]  笑笑口
[00:22:14.000 --> 00:22:16.000]  那個秘書就知道
[00:22:16.000 --> 00:22:20.000]  老闆已經是既往不再追究了
[00:22:20.000 --> 00:22:25.000]  寬恕了他一個很大的過失
[00:22:25.000 --> 00:22:31.000]  基督徒因為有基督給的信心
[00:22:31.000 --> 00:22:35.000]  可以對別人有一種的信任
[00:22:35.000 --> 00:22:40.000]  可以對別人有一份發自內心的愛和接納
[00:22:40.000 --> 00:22:42.000]  因為他很深刻的知道
[00:22:42.000 --> 00:22:45.000]  自己都是無寬恕
[00:22:45.000 --> 00:22:47.000]  無條件的寬恕
[00:22:47.000 --> 00:22:52.000]  所以今天很想透過這個時間
[00:22:52.000 --> 00:22:55.000]  跟大家給予的勉勵
[00:22:55.000 --> 00:22:57.000]  不是用理性去說服你
[00:22:57.000 --> 00:22:59.000]  可能你知道很多
[00:22:59.000 --> 00:23:01.000]  不是知識的層面
[00:23:01.000 --> 00:23:03.000]  我們明白什麼叫耶穌
[00:23:03.000 --> 00:23:09.000]  而是你得到好像保羅的生命
[00:23:09.000 --> 00:23:11.000]  這一種的被接納
[00:23:11.000 --> 00:23:13.000]  被寬恕
[00:23:13.000 --> 00:23:17.000]  被委以的信任
[00:23:17.000 --> 00:23:19.000]  居然間他自己這樣說
[00:23:19.000 --> 00:23:22.000]  因他以我有忠心
[00:23:22.000 --> 00:23:25.000]  派我去服侍他
[00:23:25.000 --> 00:23:30.000]  你想想這樣的一種自信
[00:23:30.000 --> 00:23:35.000]  一定是從神的愛而來的自信
[00:23:35.000 --> 00:23:40.000]  這樣用心的去服侍這個世代
[00:23:40.000 --> 00:23:43.000]  當時的無論是猶太人
[00:23:43.000 --> 00:23:45.000]  或者外邦人
[00:23:45.000 --> 00:23:47.000]  他的足跡由耶路撒冷
[00:23:47.000 --> 00:23:50.000]  一直到羅馬
[00:23:50.000 --> 00:23:52.000]  這個就是仕途保羅
[00:23:52.000 --> 00:23:54.000]  很短的人生
[00:23:54.000 --> 00:23:56.000]  可能他整個侍奉的生涯
[00:23:56.000 --> 00:23:58.000]  都沒有我那麼長
[00:23:58.000 --> 00:24:01.000]  我由信主到今天36年了
[00:24:01.000 --> 00:24:04.000]  正式的傳道27年了
[00:24:04.000 --> 00:24:06.000]  保羅可能沒有我那麼長
[00:24:06.000 --> 00:24:08.000]  但是他的足跡
[00:24:08.000 --> 00:24:10.000]  他那份的心靈
[00:24:10.000 --> 00:24:14.000]  是因為基督耶穌的挽回
[00:24:14.000 --> 00:24:18.000]  使他盡心的去服侍這位神
[00:24:18.000 --> 00:24:20.000]  親愛的弟兄姊妹
[00:24:20.000 --> 00:24:22.000]  你呢
[00:24:22.000 --> 00:24:25.000]  你能不能夠從心裡面
[00:24:25.000 --> 00:24:27.000]  在主耶穌的救恩裡面
[00:24:27.000 --> 00:24:31.000]  你得到這一份你自己的信心
[00:24:31.000 --> 00:24:33.000]  那個愛心
[00:24:33.000 --> 00:24:37.000]  以至你能夠成為別人的榜樣呢
[00:24:37.000 --> 00:24:39.000]  因為基督耶穌降世
[00:24:39.000 --> 00:24:41.000]  拯救我這個罪人
[00:24:41.000 --> 00:24:43.000]  在罪人當中我是一個罪魁
[00:24:43.000 --> 00:24:46.000]  然而當我蒙了憐憫之後
[00:24:46.000 --> 00:24:48.000]  就是要神在我這個罪魁身上
[00:24:48.000 --> 00:24:52.000]  顯靈他一切的忍耐
[00:24:52.000 --> 00:24:58.000]  給後來信他的人成為榜樣
[00:24:58.000 --> 00:25:01.000]  你看保羅多有信心
[00:25:01.000 --> 00:25:03.000]  不是膨脹的自信心
[00:25:03.000 --> 00:25:07.000]  是在主耶穌裡面謙卑的看到自己
[00:25:07.000 --> 00:25:11.000]  很有對別人的幫助
[00:25:11.000 --> 00:25:14.000]  改變的能力
[00:25:14.000 --> 00:25:18.000]  我很盼望今天這個簡短的信息
[00:25:18.000 --> 00:25:22.000]  能夠喚醒各位的心靈
[00:25:22.000 --> 00:25:26.000]  你需要基督耶穌給你的寬恕
[00:25:26.000 --> 00:25:29.000]  這個寬恕裡面有信心
[00:25:29.000 --> 00:25:31.000]  愛心
[00:25:31.000 --> 00:25:34.000]  我要用另一個例子
[00:25:34.000 --> 00:25:37.000]  台灣張進紅
[00:25:37.000 --> 00:25:41.000]  已經過去一段時間的政治領袖了
[00:25:41.000 --> 00:25:44.000]  他做過兩任的行政院長
[00:25:44.000 --> 00:25:47.000]  這些都不是重要
[00:25:47.000 --> 00:25:50.000]  他是四代基督徒
[00:25:50.000 --> 00:25:53.000]  他後來寫的自傳
[00:25:53.000 --> 00:25:56.000]  他四代都是基督徒
[00:25:56.000 --> 00:25:59.000]  他的媽媽是很敬虔的
[00:25:59.000 --> 00:26:01.000]  但是基於他自己的成長
[00:26:01.000 --> 00:26:03.000]  他是台灣大學
[00:26:03.000 --> 00:26:06.000]  國立台灣大學第一名的
[00:26:06.000 --> 00:26:08.000]  法律系的畢業生
[00:26:08.000 --> 00:26:10.000]  輾轉就進了民進黨
[00:26:10.000 --> 00:26:13.000]  輾轉就跟隨陳水扁總統
[00:26:13.000 --> 00:26:16.000]  去做行政院長
[00:26:16.000 --> 00:26:20.000]  但是他自己說他內心的信仰
[00:26:20.000 --> 00:26:23.000]  他母親的祈禱和循循善誘
[00:26:23.000 --> 00:26:27.000]  他的媽媽在2007年離世
[00:26:27.000 --> 00:26:29.000]  離世之前告誡他
[00:26:29.000 --> 00:26:31.000]  一生要跟隨耶穌
[00:26:31.000 --> 00:26:33.000]  走在耶穌的旨意
[00:26:33.000 --> 00:26:36.000]  他說他自己做行政院長的時候
[00:26:36.000 --> 00:26:38.000]  後來的自傳
[00:26:38.000 --> 00:26:40.000]  每天痛悔
[00:26:40.000 --> 00:26:41.000]  很多的事情
[00:26:41.000 --> 00:26:43.000]  有時候身得由己
[00:26:43.000 --> 00:26:46.000]  他知道不對他要做
[00:26:46.000 --> 00:26:49.000]  輾轉我想說最後的階段
[00:26:49.000 --> 00:26:52.000]  2008年1月
[00:26:52.000 --> 00:26:55.000]  他第二次做行政院長
[00:26:55.000 --> 00:26:58.000]  後來輾轉政治上的風向改變
[00:26:58.000 --> 00:27:02.000]  他真的有一個異象決心
[00:27:02.000 --> 00:27:06.000]  在5月毅然的辭職
[00:27:06.000 --> 00:27:08.000]  完全不再要行政院長的
[00:27:08.000 --> 00:27:12.000]  任何的公務的福利
[00:27:12.000 --> 00:27:13.000]  完全不要
[00:27:13.000 --> 00:27:16.000]  他想做一個平民百姓
[00:27:16.000 --> 00:27:20.000]  接著他有一個感動
[00:27:20.000 --> 00:27:26.000]  他讀到馬太福音的25章
[00:27:26.000 --> 00:27:30.000]  綿羊 山羊
[00:27:30.000 --> 00:27:33.000]  他就讀到有些人
[00:27:33.000 --> 00:27:36.000]  去探望那些在監獄裡面的
[00:27:36.000 --> 00:27:37.000]  主耶穌就說
[00:27:37.000 --> 00:27:40.000]  這些就是那些綿羊
[00:27:40.000 --> 00:27:42.000]  他自己有很大的感動
[00:27:42.000 --> 00:27:46.000]  終於他將自己完全奉獻給神
[00:27:46.000 --> 00:27:50.000]  那個時候他已經是70歲了
[00:27:50.000 --> 00:27:52.000]  2008年的時間
[00:27:52.000 --> 00:27:56.000]  5月決心離開政壇
[00:27:56.000 --> 00:27:59.000]  就走上這個傳道
[00:27:59.000 --> 00:28:01.000]  他去哪裡呢
[00:28:01.000 --> 00:28:04.000]  去奉獻台灣每一間監獄
[00:28:04.000 --> 00:28:07.000]  去探望那些受刑的人
[00:28:07.000 --> 00:28:10.000]  尤其是死刑的人
[00:28:10.000 --> 00:28:15.000]  逐個跟他們講信耶穌的福音
[00:28:15.000 --> 00:28:18.000]  但也有些是很硬心的
[00:28:18.000 --> 00:28:23.000]  他跪下為這些人流淚禱告
[00:28:23.000 --> 00:28:25.000]  這位張進雄先生
[00:28:25.000 --> 00:28:28.000]  終於在他自己晚年的時間
[00:28:28.000 --> 00:28:31.000]  整個的生命奉獻給神
[00:28:31.000 --> 00:28:34.000]  來改變其他人的生命
[00:28:34.000 --> 00:28:35.000]  有一些故事
[00:28:35.000 --> 00:28:37.000]  如果你有機會看他的書
[00:28:37.000 --> 00:28:38.000]  你會看到
[00:28:38.000 --> 00:28:41.000]  有一個年輕人
[00:28:41.000 --> 00:28:43.000]  是富二代
[00:28:43.000 --> 00:28:48.000]  有一個女朋友提出分手
[00:28:48.000 --> 00:28:53.000]  一下子不能夠接受自己的情緒
[00:28:53.000 --> 00:28:55.000]  將這個女朋友
[00:28:55.000 --> 00:28:58.000]  亂刀插死了
[00:28:58.000 --> 00:28:59.000]  沒辦法了
[00:28:59.000 --> 00:29:01.000]  判處死刑
[00:29:01.000 --> 00:29:03.000]  爸爸知道之後
[00:29:03.000 --> 00:29:04.000]  由那一刻
[00:29:04.000 --> 00:29:08.000]  不再跟這個兒子有任何的來往
[00:29:08.000 --> 00:29:11.000]  因為生意也受他影響
[00:29:11.000 --> 00:29:18.000]  這個兒子聽到張進雄先生的講道
[00:29:18.000 --> 00:29:23.000]  他很想跟爸爸有一個復活
[00:29:23.000 --> 00:29:26.000]  在他準備受刑
[00:29:26.000 --> 00:29:28.000]  要離世之前
[00:29:28.000 --> 00:29:32.000]  很想爸爸來探望他
[00:29:32.000 --> 00:29:36.000]  張進雄先生就找這個爸爸
[00:29:36.000 --> 00:29:40.000]  完全不接見
[00:29:40.000 --> 00:29:44.000]  張先生就很擔心
[00:29:44.000 --> 00:29:47.000]  為什麼不給一個最後的機會復活
[00:29:47.000 --> 00:29:48.000]  給這個兒子呢
[00:29:48.000 --> 00:29:50.000]  為這件事一直祈禱
[00:29:50.000 --> 00:29:53.000]  那個刑期到了
[00:29:53.000 --> 00:29:57.000]  他也沒辦法見到這位爸爸勸說他
[00:29:57.000 --> 00:29:59.000]  這件事已經過去了
[00:29:59.000 --> 00:30:00.000]  後來
[00:30:00.000 --> 00:30:03.000]  跟他一起去服侍的一位黃牧師
[00:30:03.000 --> 00:30:06.000]  告訴他
[00:30:06.000 --> 00:30:10.000]  他的爸爸最後來到監獄
[00:30:10.000 --> 00:30:12.000]  跟這個兒子來復活
[00:30:12.000 --> 00:30:15.000]  抱著大家哭
[00:30:15.000 --> 00:30:19.000]  這些就是生命的力量
[00:30:19.000 --> 00:30:26.000]  這些就是主耶穌的福音寬恕的力量
[00:30:26.000 --> 00:30:29.000]  如果你家裡有未信的丈夫
[00:30:29.000 --> 00:30:32.000]  真的要快點帶他去信耶穌
[00:30:32.000 --> 00:30:36.000]  一個好男人如果有主耶穌
[00:30:36.000 --> 00:30:39.000]  他有生命的那種力量
[00:30:39.000 --> 00:30:42.000]  就是信心 愛心
[00:30:42.000 --> 00:30:43.000]  那種自信
[00:30:43.000 --> 00:30:46.000]  不是因為有錢 有社會地位
[00:30:46.000 --> 00:30:49.000]  或者有其他的專業
[00:30:49.000 --> 00:30:52.000]  不是 是因為基督耶穌的愛
[00:30:52.000 --> 00:30:55.000]  進入他的生命裡面
[00:30:55.000 --> 00:30:59.000]  牧師這樣來幫大家
[00:30:59.000 --> 00:31:03.000]  很簡單把這幾節聖經來分享
[00:31:03.000 --> 00:31:07.000]  真的很想在一個這麼寧靜的環境
[00:31:07.000 --> 00:31:10.000]  大家很留心去聽
[00:31:10.000 --> 00:31:15.000]  不知道你有多少的共鳴
[00:31:15.000 --> 00:31:21.000]  基督耶穌在大家的心靈裡面是怎樣呢
[00:31:21.000 --> 00:31:26.000]  我就不是很擅長報道會呼召
[00:31:26.000 --> 00:31:29.000]  我也很怕人沒有反應 怎麼辦呢
[00:31:29.000 --> 00:31:31.000]  不要緊的
[00:31:31.000 --> 00:31:34.000]  我很想將我所認識的耶穌
[00:31:34.000 --> 00:31:35.000]  跟你去分享
[00:31:35.000 --> 00:31:37.000]  我很想在這個時候
[00:31:37.000 --> 00:31:40.000]  真的 我也有感動
[00:31:40.000 --> 00:31:42.000]  邀請在座
[00:31:42.000 --> 00:31:45.000]  有哪一位你很想像我們這樣
[00:31:45.000 --> 00:31:47.000]  跟隨耶穌
[00:31:47.000 --> 00:31:49.000]  主耶穌的生命
[00:31:49.000 --> 00:31:51.000]  透過我們的祈禱
[00:31:51.000 --> 00:31:53.000]  打開你的心靈
[00:31:53.000 --> 00:31:55.000]  進入你的生命裡面
[00:31:55.000 --> 00:31:57.000]  使你有什麼呢
[00:31:57.000 --> 00:31:58.000]  一份力量
[00:31:58.000 --> 00:32:00.000]  這份力量
[00:32:00.000 --> 00:32:03.000]  是真的信心的力量
[00:32:03.000 --> 00:32:05.000]  愛心的力量
[00:32:05.000 --> 00:32:09.000]  還有他會看你有忠心
[00:32:09.000 --> 00:32:12.000]  他會在你的人生派一些侍奉
[00:32:12.000 --> 00:32:15.000]  使你能夠去服侍他
[00:32:15.000 --> 00:32:17.000]  有沒有這樣的朋友
[00:32:17.000 --> 00:32:20.000]  有沒有這樣的弟兄姊妹
[00:32:20.000 --> 00:32:22.000]  你很想跟隨耶穌
[00:32:22.000 --> 00:32:25.000]  好像我們每一位傳道牧者那樣
[00:32:25.000 --> 00:32:26.000]  跟隨耶穌
[00:32:26.000 --> 00:32:28.000]  義無反顧的
[00:32:28.000 --> 00:32:29.000]  很想邀請
[00:32:29.000 --> 00:32:32.000]  如果你想信主的
[00:32:32.000 --> 00:32:34.000]  你舉手
[00:32:34.000 --> 00:32:38.000]  牧師稍後就會為你們禱告
[00:32:38.000 --> 00:32:44.000]  有沒有這樣的朋友呢
[00:32:44.000 --> 00:32:45.000]  感恩
[00:32:45.000 --> 00:32:47.000]  你介不介意出來台前
[00:32:47.000 --> 00:32:50.000]  牧師稍後為你祈禱
[00:32:50.000 --> 00:32:52.000]  還有沒有其他的朋友
[00:32:52.000 --> 00:32:53.000]  你聽完
[00:32:53.000 --> 00:32:56.000]  你都很想認識耶穌
[00:32:56.000 --> 00:32:58.000]  其實可以是一個探索
[00:32:58.000 --> 00:33:00.000]  可以是一個更加明白
[00:33:00.000 --> 00:33:04.000]  你說的福音是怎樣的呢
[00:33:04.000 --> 00:33:06.000]  我也有點興趣
[00:33:06.000 --> 00:33:08.000]  很想了解一下
[00:33:08.000 --> 00:33:11.000]  未去到真正決心的舉手
[00:33:11.000 --> 00:33:13.000]  但是都想了解的
[00:33:13.000 --> 00:33:16.000]  因為稍後都會有些陪談的弟兄姊妹
[00:33:16.000 --> 00:33:18.000]  跟大家一起的
[00:33:18.000 --> 00:33:20.000]  簡單的小組分享
[00:33:20.000 --> 00:33:22.000]  好像我第一次聽福音
[00:33:22.000 --> 00:33:25.000]  之後就有些弟兄姊妹陪我陪談
[00:33:25.000 --> 00:33:27.000]  就問我信什麼
[00:33:27.000 --> 00:33:28.000]  我怎麼知道信什麼
[00:33:28.000 --> 00:33:30.000]  你就告訴我信什麼
[00:33:30.000 --> 00:33:32.000]  就是這樣
[00:33:32.000 --> 00:33:34.000]  大家有沒有這樣的朋友
[00:33:34.000 --> 00:33:38.000]  很想來探索一下呢
[00:33:38.000 --> 00:33:39.000]  很感恩
[00:33:39.000 --> 00:33:41.000]  這位朋友
[00:33:41.000 --> 00:33:46.000]  我們一起祈禱
[00:33:46.000 --> 00:33:48.000]  我們一起祈禱
[00:33:48.000 --> 00:33:49.000]  親愛的主
[00:33:49.000 --> 00:33:53.000]  多謝你給我們今天晚上
[00:33:53.000 --> 00:33:56.000]  是一個很平靜的環境
[00:33:56.000 --> 00:33:58.000]  為大家去聆聽
[00:33:58.000 --> 00:34:01.000]  關於主耶穌改變保羅的
[00:34:01.000 --> 00:34:03.000]  一個很重要的訊息
[00:34:03.000 --> 00:34:05.000]  多謝你在今天
[00:34:05.000 --> 00:34:07.000]  仍然藉著福音聚會
[00:34:07.000 --> 00:34:09.000]  去有邀請
[00:34:09.000 --> 00:34:12.000]  有真的不同的朋友
[00:34:12.000 --> 00:34:13.000]  在我們中間
[00:34:13.000 --> 00:34:15.000]  我們很盼望剛才
[00:34:15.000 --> 00:34:17.000]  基督耶穌的愛
[00:34:17.000 --> 00:34:19.000]  這一份十字架的救恩
[00:34:19.000 --> 00:34:21.000]  在很多人的心靈裡面
[00:34:21.000 --> 00:34:24.000]  產生那個改變的力量
[00:34:24.000 --> 00:34:26.000]  求主祝福
[00:34:26.000 --> 00:34:29.000]  在台前有一位朋友
[00:34:29.000 --> 00:34:31.000]  雖然我現在不知道他的名稱
[00:34:31.000 --> 00:34:33.000]  但是感謝主
[00:34:33.000 --> 00:34:35.000]  他決心走出來
[00:34:35.000 --> 00:34:37.000]  願意去跟隨耶穌
[00:34:37.000 --> 00:34:38.000]  相信耶穌
[00:34:38.000 --> 00:34:40.000]  我們很感謝神
[00:34:40.000 --> 00:34:42.000]  我將他的生命靈魂
[00:34:42.000 --> 00:34:43.000]  交託給主
[00:34:43.000 --> 00:34:46.000]  求主施恩和祝福
[00:34:46.000 --> 00:34:48.000]  我們這樣感恩禱告
[00:34:48.000 --> 00:34:50.000]  奉耶穌基督的名
[00:34:50.000 --> 00:34:51.000]  阿們
[00:34:51.000 --> 00:34:52.000]  多謝各位
