
[00:00:00.000 --> 00:00:03.380]  頂著門有啲乜嘢呢 你係好驚㗎
[00:14:31.660 --> 00:14:33.420]  嗰啲呢前所未有呀
[00:14:33.420 --> 00:14:34.540]  又大又難呀
[00:14:34.540 --> 00:14:35.820]  超級困難呀
[00:14:35.820 --> 00:14:37.500]  撓撓教教嘅事呢
[00:14:37.500 --> 00:14:38.780]  冇諗過
[00:14:38.780 --> 00:14:40.020]  應付唔到呢
[00:14:40.020 --> 00:14:42.100]  冇想像過嘅事呢
[00:14:42.100 --> 00:14:43.260]  都可以
[00:14:43.260 --> 00:14:44.940]  不斷嘅接踵而來
[00:14:44.940 --> 00:14:46.460]  不斷嘅發生
[00:14:46.460 --> 00:14:47.780]  首先呢就係
[00:14:47.780 --> 00:14:49.340]  2019年呢
[00:14:49.340 --> 00:14:51.140]  有童工嘅操守問題
[00:14:51.140 --> 00:14:52.900]  好難過好難過
[00:14:52.900 --> 00:14:54.180]  要處理呢啲嘢
[00:14:54.180 --> 00:14:55.100]  跟住呢
[00:14:55.100 --> 00:14:56.220]  社會事件呀
[00:14:56.220 --> 00:14:57.380]  更加難過喇
[00:14:57.380 --> 00:14:59.060]  社會我哋
[00:14:59.060 --> 00:15:01.340]  我哋嘅群體好多人呢
[00:15:01.340 --> 00:15:03.260]  係因為咁樣呢
[00:15:03.260 --> 00:15:05.020]  佢嘅關係撕裂
[00:15:05.020 --> 00:15:06.420]  好耐嘅頂姐妹呢
[00:15:06.420 --> 00:15:08.220]  都冇friend做啦
[00:15:08.220 --> 00:15:09.820]  好困難好困難
[00:15:09.820 --> 00:15:11.700]  好啦咁跟住呢去到
[00:15:11.700 --> 00:15:14.220]  有一班嘅童工集體離職
[00:15:14.220 --> 00:15:15.580]  亦都好困難
[00:15:15.580 --> 00:15:17.020]  咁跟住大家都知道啦
[00:15:17.020 --> 00:15:18.580]  疫情嘅時候
[00:15:18.580 --> 00:15:20.860]  教會開下又關下
[00:15:20.860 --> 00:15:22.820]  關下又開下
[00:15:22.820 --> 00:15:24.740]  你唔好以為
[00:15:24.740 --> 00:15:26.500]  停咗聚會呢就冇嘢做
[00:15:26.500 --> 00:15:27.980]  其實比以前更忙
[00:15:27.980 --> 00:15:29.060]  因為好多直播呀
[00:15:29.060 --> 00:15:29.980]  乜都係你呀
[00:15:29.980 --> 00:15:31.460]  甚至有段時間大家記得呢
[00:15:31.460 --> 00:15:33.340]  頂姐妹想返嚟侍奉呢
[00:15:33.340 --> 00:15:34.500]  都返唔到呀
[00:15:34.500 --> 00:15:36.380]  咁所以呢乜都係童工做啦
[00:15:36.380 --> 00:15:39.100]  咁所以嗰段時間好困難
[00:15:39.100 --> 00:15:41.380]  一波未平就一波又起
[00:15:41.380 --> 00:15:43.380]  一浪就難過一浪
[00:15:43.380 --> 00:15:45.220]  一鑊就甘過一鑊
[00:15:45.220 --> 00:15:46.460]  甚至好多時候呢
[00:15:46.460 --> 00:15:48.460]  都唔係三言兩語
[00:15:48.460 --> 00:15:50.660]  可以完全講到嘅難處
[00:15:50.660 --> 00:15:54.180]  亦都係一言難盡嘅難處
[00:15:54.180 --> 00:15:58.220]  咁嗰陣時呢我就好明白摩世嘅心
[00:15:58.220 --> 00:15:59.460]  我好明白摩世嘅心
[00:15:59.460 --> 00:16:02.100]  主呀你願意打化誰就打化誰啦
[00:16:02.100 --> 00:16:03.580]  除咗係我之外
[00:16:03.580 --> 00:16:05.180]  你唔好叫我啦
[00:16:05.180 --> 00:16:07.620]  我係個普通人你放過我啦
[00:16:07.620 --> 00:16:10.180]  我真係咁樣講
[00:16:10.180 --> 00:16:12.620]  喺2019年9月
[00:16:12.620 --> 00:16:15.660]  我同一位弟兄喺金鐘嗰度禱告
[00:16:15.660 --> 00:16:19.020]  我已經唔好記得點解會喺金鐘嗰度祈禱
[00:16:19.020 --> 00:16:21.900]  但我好記得當大家一齊禱告嘅時候
[00:16:21.900 --> 00:16:25.060]  神就將一句嘅聖經擺咗喺我地心裏面
[00:16:25.060 --> 00:16:28.380]  就係出埃及嘅14章14節
[00:16:28.380 --> 00:16:31.900]  佢話耶和華必為你們增戰
[00:16:31.900 --> 00:16:36.140]  你們只管靜默不要作聖
[00:16:36.140 --> 00:16:37.540]  老好實實啦
[00:16:37.540 --> 00:16:40.340]  神話為我們增戰
[00:16:40.340 --> 00:16:43.300]  咁你平時聽就冇嘢嘅
[00:16:43.300 --> 00:16:46.500]  但係當你心裏面恐懼掙扎
[00:16:46.500 --> 00:16:48.980]  疑惑神下你唔好搞我嘅時候呢
[00:16:48.980 --> 00:16:50.940]  你就會諗你為我增戰
[00:16:50.940 --> 00:16:52.980]  具體嚟講即係咩啫
[00:16:52.980 --> 00:16:54.820]  你點樣為我增戰啫
[00:16:54.820 --> 00:16:55.980]  你畀啲具體我啦
[00:16:55.980 --> 00:16:57.020]  等我又揸一拿啦
[00:16:57.020 --> 00:16:58.860]  冇呀就係呢句說話咋喎
[00:16:58.860 --> 00:17:01.540]  咁問落去又冇乜答案呀
[00:17:01.540 --> 00:17:03.380]  咁跟住呢
[00:17:03.380 --> 00:17:08.780]  當時呢個聖經亦都冇辦法消除我嘅恐懼
[00:17:08.780 --> 00:17:12.220]  你畀佢聖經我點樣消除我嘅恐懼
[00:17:12.220 --> 00:17:14.140]  但係呢
[00:17:14.140 --> 00:17:16.300]  喺嗰個時候
[00:17:16.300 --> 00:17:19.420]  我就覺得如果係神同我講嘢
[00:17:19.420 --> 00:17:21.460]  如果係神真係帶領我嘅
[00:17:21.460 --> 00:17:22.780]  我唔明白
[00:17:22.780 --> 00:17:24.820]  我心裏面仍然有好多恐懼
[00:17:24.820 --> 00:17:26.620]  但我就聽神嘅說話
[00:17:26.620 --> 00:17:27.860]  我就聽佢嘅帶領
[00:17:27.860 --> 00:17:29.500]  我繼續信服佢嘅帶領
[00:17:29.500 --> 00:17:30.980]  佢叫我向前行
[00:17:30.980 --> 00:17:32.500]  就繼續向前行
[00:17:32.500 --> 00:17:34.020]  雖然我好多疑惑
[00:17:34.020 --> 00:17:36.460]  雖然我心裏面仍然有好多恐懼
[00:17:36.460 --> 00:17:37.420]  神吩咐我呢
[00:17:37.420 --> 00:17:39.260]  你只管靜默
[00:17:39.260 --> 00:17:40.580]  不要作聲
[00:17:40.580 --> 00:17:42.580]  咁所以呢我就係憑信心去聽佢嘅說話
[00:17:42.580 --> 00:17:45.100]  無論幾多難處都好
[00:17:45.100 --> 00:17:46.660]  無論幾多困難都好
[00:17:46.660 --> 00:17:49.460]  我都冇向神埋怨過一句
[00:17:49.460 --> 00:17:50.540]  但係弟兄姊妹
[00:17:50.540 --> 00:17:52.460]  今日我可以同大家做呢個見證
[00:17:52.460 --> 00:17:54.180]  神真係信實
[00:17:54.180 --> 00:17:55.540]  佢真係講嗰個說話呢
[00:17:55.540 --> 00:17:57.180]  佢真係會帶領
[00:17:57.180 --> 00:17:58.140]  今日呢
[00:17:58.140 --> 00:18:00.740]  神已經帶領我哋同福堂呢
[00:18:00.740 --> 00:18:03.300]  離開咗最困難嘅時刻
[00:18:03.300 --> 00:18:05.020]  我好相信呢
[00:18:05.020 --> 00:18:07.180]  神係色在
[00:18:07.180 --> 00:18:08.180]  金在
[00:18:08.180 --> 00:18:09.060]  永在嘅神
[00:18:09.060 --> 00:18:11.020]  神一樣會帶領我哋
[00:18:11.020 --> 00:18:12.460]  所以喺我哋人生嘅難處都係
[00:18:12.460 --> 00:18:14.500]  有啲時候你係唔明㗎
[00:18:14.500 --> 00:18:17.660]  你有啲時候係仍然心裏面恐懼㗎
[00:18:17.660 --> 00:18:19.420]  但係你仍然
[00:18:19.420 --> 00:18:21.140]  好 神我就信服你
[00:18:21.140 --> 00:18:23.100]  我就聽你嘅說話去做
[00:18:23.100 --> 00:18:24.820]  神你一樣會信實
[00:18:24.820 --> 00:18:25.820]  會帶領你嘅
[00:18:25.820 --> 00:18:27.380]  同意一齊講啱門啦
[00:18:27.380 --> 00:18:27.860]  Amen
[00:18:27.860 --> 00:18:29.300]  我哋畀掌聲嘅耶穌先好呀
[00:18:31.740 --> 00:18:35.460]  呢個係摩西第一個心路歷程
[00:18:35.460 --> 00:18:37.180]  佢第二個心路歷程呢
[00:18:37.180 --> 00:18:38.580]  就係由信服
[00:18:38.580 --> 00:18:41.140]  去到真正嘅敬畏
[00:18:41.140 --> 00:18:43.420]  大家睇春節及幾嘅第四章呢
[00:18:43.420 --> 00:18:44.500]  有一句嘅聖經
[00:18:44.500 --> 00:18:46.620]  大家一定會好唔明嘅
[00:18:46.620 --> 00:18:47.340]  就係呢
[00:18:47.340 --> 00:18:49.940]  四章二十四節
[00:18:49.940 --> 00:18:51.260]  好撲朔迷離
[00:18:51.260 --> 00:18:52.540]  好費解
[00:18:52.540 --> 00:18:53.660]  好奇怪㗎
[00:18:53.660 --> 00:18:54.780]  我哋先讀咗呢四章
[00:18:54.780 --> 00:18:56.740]  春節及幾四章二十四節
[00:18:56.740 --> 00:18:57.300]  我一齊讀
[00:18:57.300 --> 00:18:58.460]  一二三
[00:18:58.460 --> 00:19:01.860]  摩西在路上住宿的地方
[00:19:01.860 --> 00:19:03.780]  耶和華遇見他
[00:19:03.780 --> 00:19:06.460]  想要殺他
[00:19:06.460 --> 00:19:07.540]  你一路睇呢
[00:19:07.540 --> 00:19:08.780]  你就覺得好唔明喇
[00:19:08.780 --> 00:19:11.140]  其實完全同開頭呢
[00:19:11.140 --> 00:19:12.100]  神呼召摩西
[00:19:12.100 --> 00:19:13.100]  你去啦
[00:19:13.100 --> 00:19:14.420]  我與你同在呀
[00:19:14.420 --> 00:19:15.460]  我用咁多神蹟呀
[00:19:15.460 --> 00:19:16.380]  你去做啦
[00:19:16.380 --> 00:19:18.060]  你去返埋埃及呢
[00:19:18.060 --> 00:19:19.460]  挑戰法老王啦
[00:19:19.460 --> 00:19:21.300]  叫佢准你呢
[00:19:21.300 --> 00:19:23.100]  帶以色列人離開埃及啦
[00:19:23.100 --> 00:19:25.540]  你一路思路都ok㗎喎
[00:19:25.540 --> 00:19:26.900]  但你去到呢一句呢
[00:19:26.900 --> 00:19:29.380]  神突然間想要殺摩西
[00:19:29.380 --> 00:19:30.460]  咁好奇怪㗎喇
[00:19:30.460 --> 00:19:32.260]  今次你睇字面就覺得
[00:19:32.260 --> 00:19:33.580]  嘩搞錯呀
[00:19:33.580 --> 00:19:35.940]  神係咪喜怒無常嘅神呀
[00:19:35.940 --> 00:19:37.340]  神係咪反覆無常
[00:19:37.340 --> 00:19:39.980]  講過嘢唔算數嘅主呀
[00:19:39.980 --> 00:19:41.180]  唔係喎
[00:19:41.180 --> 00:19:42.420]  當我哋呢
[00:19:42.420 --> 00:19:44.100]  睇下點解係咁呢
[00:19:44.100 --> 00:19:45.100]  似乎呢
[00:19:45.100 --> 00:19:47.300]  我哋睇返摩西嘅太太
[00:19:47.300 --> 00:19:50.220]  西波拉嘅反應呢
[00:19:50.220 --> 00:19:51.900]  我哋可以搵到少少線索
[00:19:51.900 --> 00:19:53.820]  我哋繼續睇啦四章二十五節
[00:19:53.820 --> 00:19:54.260]  好呀
[00:19:54.260 --> 00:19:54.780]  我哋一齊讀
[00:19:54.780 --> 00:19:56.300]  一二三
[00:19:56.300 --> 00:19:59.020]  西波拉就拿一塊火石
[00:19:59.020 --> 00:20:01.620]  割下他兒子的羊皮
[00:20:01.620 --> 00:20:03.660]  雕在摩西腳前
[00:20:03.660 --> 00:20:08.300]  說你真是我的血狼鳥
[00:20:08.300 --> 00:20:09.860]  西波拉點樣做呀
[00:20:09.860 --> 00:20:13.060]  佢馬上第一時間
[00:20:13.060 --> 00:20:15.820]  為佢個仔行割禮
[00:20:15.820 --> 00:20:17.180]  行割禮
[00:20:17.180 --> 00:20:18.180]  喺希伯來人
[00:20:18.180 --> 00:20:19.940]  喺以色列人嘅傳統
[00:20:19.940 --> 00:20:21.860]  係非常之重要
[00:20:21.860 --> 00:20:23.180]  割禮係代表咩呢
[00:20:23.180 --> 00:20:24.980]  割禮係代表
[00:20:24.980 --> 00:20:27.260]  神同埋以色列人嘅祖先
[00:20:27.260 --> 00:20:28.820]  阿伯拉罕
[00:20:28.820 --> 00:20:30.940]  所立嘅約
[00:20:30.940 --> 00:20:32.140]  逢親呢
[00:20:32.140 --> 00:20:33.460]  係立約嘅人呢
[00:20:33.460 --> 00:20:37.940]  必須為自己同埋佢屋企嘅男丁行割禮
[00:20:37.940 --> 00:20:40.660]  呢個係一個好重要嘅確據
[00:20:40.660 --> 00:20:42.300]  應許同埋印證
[00:20:42.300 --> 00:20:43.580]  係講緊咩呀
[00:20:43.580 --> 00:20:45.220]  呢啲行割禮嘅人呀
[00:20:45.220 --> 00:20:49.060]  係佢同佢同埋佢後裔世世代代
[00:20:49.060 --> 00:20:51.620]  係尊爺和華為神
[00:20:51.620 --> 00:20:52.900]  所以呢對於以色列人而言
[00:20:52.900 --> 00:20:54.620]  係超級重要
[00:20:54.620 --> 00:20:55.780]  記住呢
[00:20:55.780 --> 00:20:57.260]  摩西點樣長大
[00:20:57.260 --> 00:21:00.100]  佢唔單止喺埃及嘅宮廷長大
[00:21:00.100 --> 00:21:01.740]  佢係邊個帶大嘅
[00:21:01.740 --> 00:21:02.580]  就係佢奶媽
[00:21:02.580 --> 00:21:03.900]  即係佢親生媽媽
[00:21:03.900 --> 00:21:05.060]  佢媽媽係咩人呀
[00:21:05.060 --> 00:21:05.940]  以色列人
[00:21:05.940 --> 00:21:07.020]  希伯來人
[00:21:07.020 --> 00:21:08.420]  用以色列嘅傳統
[00:21:08.420 --> 00:21:11.340]  一路暗暗地去教摩西
[00:21:11.340 --> 00:21:14.060]  所以摩西一定知道神呢個吩咐
[00:21:14.060 --> 00:21:15.420]  亦都一定知道呢
[00:21:15.420 --> 00:21:19.380]  呢個割禮對於整個以色列民族嘅重要性
[00:21:19.380 --> 00:21:20.780]  但係
[00:21:20.780 --> 00:21:22.420]  摩西嘅太太
[00:21:22.420 --> 00:21:24.700]  希伯來係唔明白嘅
[00:21:24.700 --> 00:21:25.140]  點解呢
[00:21:25.140 --> 00:21:26.660]  因為佢係米顛人
[00:21:26.660 --> 00:21:29.140]  亦都係米顛祭司嘅女
[00:21:29.140 --> 00:21:31.020]  所以呢大家可以想像
[00:21:31.020 --> 00:21:32.900]  當摩西嘅仔出世
[00:21:32.900 --> 00:21:33.820]  去到第八日
[00:21:33.820 --> 00:21:36.940]  摩西話我要為我仔行葛禮
[00:21:36.940 --> 00:21:39.220]  希伯來話 NO
[00:21:39.220 --> 00:21:40.860]  點樣去傷害佢細路呀
[00:21:40.860 --> 00:21:44.340]  因為佢完全唔明呢一個神嘅吩咐
[00:21:44.340 --> 00:21:45.700]  但係
[00:21:45.700 --> 00:21:48.540]  弊在摩西冇堅持
[00:21:48.540 --> 00:21:53.180]  於是呢慢慢佢就有呢一個缺憾
[00:21:53.180 --> 00:21:54.700]  但係
[00:21:54.700 --> 00:21:55.940]  本來就冇嘢
[00:21:55.940 --> 00:21:56.700]  但係呢
[00:21:56.700 --> 00:22:00.540]  而家嘅摩西已經今時唔同往日
[00:22:00.540 --> 00:22:03.860]  摩西係回應咗神嘅呼召
[00:22:03.860 --> 00:22:08.460]  回應咗神要返返去埃及成為以色列人嘅領袖
[00:22:08.460 --> 00:22:11.220]  我哋再睇出埃及嘅以後呢
[00:22:11.220 --> 00:22:14.940]  神亦都通過摩西去頒布律法
[00:22:14.940 --> 00:22:16.580]  你諗下
[00:22:16.580 --> 00:22:21.340]  如果頒布律法自己都唔遵守律法會點
[00:22:21.340 --> 00:22:23.580]  摩西而家係領袖嚟㗎
[00:22:23.580 --> 00:22:26.500]  所以作為一個領袖榜樣好重要
[00:22:26.500 --> 00:22:27.980]  大家可以想像呢
[00:22:27.980 --> 00:22:30.860]  如果摩西咁多呢啲痛腳
[00:22:30.860 --> 00:22:32.340]  咁多啲污點
[00:22:32.340 --> 00:22:35.100]  畀嗰班反叛嘅以色列人抽拯呢
[00:22:35.100 --> 00:22:37.140]  大家可以想像之後呢
[00:22:37.140 --> 00:22:39.540]  佢帶領以色列人個結果係點樣
[00:22:39.540 --> 00:22:44.780]  畀而家出埃及記所講嘅挑戰呀混亂呀
[00:22:44.780 --> 00:22:46.860]  更加混亂
[00:22:46.860 --> 00:22:50.260]  所以神喺呢個時候佢要出手
[00:22:50.260 --> 00:22:53.540]  等於姐妹如果神真係要殺摩西呢
[00:22:53.540 --> 00:22:55.820]  你使唔使喺聖經入面塞四個字呀
[00:22:55.820 --> 00:22:57.540]  聖經入面每個字都咁寶貴
[00:22:57.540 --> 00:23:01.620]  神要殺摩西0.0001秒佢就已經灰飛煙滅呀
[00:23:01.620 --> 00:23:02.540]  點解要塞四個字
[00:23:02.540 --> 00:23:06.100]  神想要殺摩西
[00:23:06.100 --> 00:23:09.780]  其實代表神係出手警告摩西
[00:23:09.780 --> 00:23:11.580]  係教導佢一樣嘢
[00:23:11.580 --> 00:23:12.580]  教導佢咩呀
[00:23:12.580 --> 00:23:13.860]  真正嘅敬畏
[00:23:13.860 --> 00:23:15.540]  唔係表面嘅信服呀
[00:23:15.540 --> 00:23:18.300]  真正嘅敬畏係真心真意
[00:23:18.300 --> 00:23:22.340]  係表裡一致嘅去信服聽神嘅說話
[00:23:22.340 --> 00:23:25.140]  所以神出手嘅目的
[00:23:25.140 --> 00:23:26.740]  係有兩個呀
[00:23:26.740 --> 00:23:28.780]  第一要保護摩西
[00:23:28.780 --> 00:23:32.580]  你完全嘅信服神表裡一致
[00:23:32.580 --> 00:23:35.020]  你就冇嘢畀人抽證
[00:23:35.020 --> 00:23:36.900]  保護摩西喺旺旬日子裏面
[00:23:36.900 --> 00:23:38.580]  係順利帶以色列人
[00:23:38.580 --> 00:23:39.620]  第二個原因
[00:23:39.620 --> 00:23:42.340]  當摩西清除曬佢生命嘅雜質
[00:23:42.340 --> 00:23:43.500]  表裡一致嘅時候
[00:23:43.500 --> 00:23:45.300]  神就大大使用摩西
[00:23:45.300 --> 00:23:47.580]  可以影響到好多好多人
[00:23:47.580 --> 00:23:48.820]  作為一個領袖
[00:23:48.820 --> 00:23:52.980]  係神要通過佢去影響以色列人
[00:23:52.980 --> 00:23:54.220]  頂子梅
[00:23:54.220 --> 00:23:56.300]  呢個就係神嘅慈愛
[00:23:56.300 --> 00:23:58.580]  當我哋睇呢句聖經呢
[00:23:58.580 --> 00:23:59.860]  表面嘅字句呢
[00:23:59.860 --> 00:24:01.180]  我哋覺得
[00:24:01.180 --> 00:24:02.940]  神係反覆無常
[00:24:02.940 --> 00:24:03.740]  喜怒無常嘅
[00:24:03.740 --> 00:24:04.820]  惡嘅
[00:24:04.820 --> 00:24:06.580]  唔係呀頂子梅
[00:24:06.580 --> 00:24:08.540]  神係一個慈愛嘅神
[00:24:08.540 --> 00:24:10.260]  有時候呢我哋睇表面
[00:24:10.260 --> 00:24:12.740]  我話我點解今日人生
[00:24:12.740 --> 00:24:14.100]  面對咁多嘅挑戰
[00:24:14.100 --> 00:24:15.860]  但係我哋睇唔到背後
[00:24:15.860 --> 00:24:18.420]  原來好多好多呢啲嘅挑戰
[00:24:18.420 --> 00:24:19.500]  原來係神喇
[00:24:19.500 --> 00:24:22.620]  喺背後為我哋安排好多好多嘅祝福
[00:24:22.620 --> 00:24:25.180]  但係我哋未明白
[00:24:25.180 --> 00:24:26.180]  今日呢個挑戰
[00:24:26.180 --> 00:24:29.220]  原來就係嗰個生命嘅弱勢
[00:24:29.220 --> 00:24:31.060]  我有好多時間去懷疑
[00:24:31.060 --> 00:24:33.940]  有好多時間去怪責誤會神
[00:24:33.940 --> 00:24:36.700]  但係我哋嘅神嘅慈愛
[00:24:36.700 --> 00:24:38.220]  永遠長存
[00:24:38.220 --> 00:24:39.220]  Amen
[00:24:39.220 --> 00:24:41.060]  所以你見後來呢
[00:24:41.060 --> 00:24:45.140]  當摩西佢清除咗佢生命嘅雜質
[00:24:45.140 --> 00:24:47.420]  當佢屋企去改變嘅時候呢
[00:24:47.420 --> 00:24:51.060]  神真係大大使用佢去影響以色列人信服喎
[00:24:51.060 --> 00:24:54.500]  我哋睇得出埃及記四章28至31節
[00:24:54.500 --> 00:24:55.380]  等陣先我哋一齊讀
[00:24:55.380 --> 00:24:56.620]  1 2 3
[00:24:56.620 --> 00:25:00.660]  摩西將耶和華打發他所說的言語
[00:25:00.660 --> 00:25:03.740]  和祝賦他所行的神蹟
[00:25:03.740 --> 00:25:05.980]  都告訴了亞倫
[00:25:05.980 --> 00:25:11.020]  摩西亞倫就去招聚以色列的重掌路
[00:25:11.020 --> 00:25:15.260]  亞倫將耶和華對摩西所說的一切話
[00:25:15.260 --> 00:25:16.900]  述說了一遍
[00:25:16.900 --> 00:25:18.100]  繼續
[00:25:18.100 --> 00:25:22.540]  又在百姓眼前行了那些神蹟
[00:25:22.540 --> 00:25:24.460]  百姓就信了
[00:25:24.460 --> 00:25:28.500]  以色列人聽見耶和華眷顧他們
[00:25:28.500 --> 00:25:30.940]  監察他們的困苦
[00:25:30.940 --> 00:25:33.180]  就低頭下拜
[00:25:33.180 --> 00:25:34.700]  呢個低頭下拜呢
[00:25:34.700 --> 00:25:35.740]  就係聖經裏面呢
[00:25:35.740 --> 00:25:37.380]  嗰個「苦伏敬拜」
[00:25:37.380 --> 00:25:40.940]  真心真意嘅去敬拜神
[00:25:40.940 --> 00:25:42.020]  請知道
[00:25:42.020 --> 00:25:42.740]  有的時候呢
[00:25:42.740 --> 00:25:46.940]  我哋見到嗰啲嘅挑戰
[00:25:46.940 --> 00:25:49.420]  大家要憑信心去相信神
[00:25:49.420 --> 00:25:51.020]  原來神喺背後
[00:25:51.020 --> 00:25:53.300]  原來有好多好多嘅安排
[00:25:53.300 --> 00:25:55.020]  今日我哋未見到
[00:25:55.020 --> 00:25:57.940]  但當我哋憑信心向前行嘅時候
[00:25:57.940 --> 00:25:59.220]  我哋就經歷到
[00:25:59.220 --> 00:26:00.500]  我哋就見到
[00:26:00.500 --> 00:26:02.740]  我哋就會感恩讚嘅
[00:26:02.740 --> 00:26:04.220]  而家圖上面呢
[00:26:04.220 --> 00:26:07.940]  呢張相呢位弟兄叫張耀天
[00:26:07.940 --> 00:26:11.300]  呢一日張耀天企喺十字街頭
[00:26:11.300 --> 00:26:14.980]  佢心裏面覺得前路茫茫
[00:26:14.980 --> 00:26:16.860]  佢回首過去嗰兩年
[00:26:16.860 --> 00:26:18.100]  佢好努力嘅工作
[00:26:18.100 --> 00:26:21.500]  但係工作冇咩特別嘅起色
[00:26:21.500 --> 00:26:24.740]  而家佢都就快三章啦
[00:26:24.740 --> 00:26:28.220]  但係仍然鬥緊微薄嘅辛酬
[00:26:28.220 --> 00:26:32.060]  喺將來佢亦都睇唔見有咩新嘅突破
[00:26:32.060 --> 00:26:34.780]  張耀天不斷去怪責自己
[00:26:34.780 --> 00:26:36.260]  去質問自己
[00:26:36.260 --> 00:26:38.900]  點解你呢幾年不斷嘅努力
[00:26:38.900 --> 00:26:42.580]  係工作仍然都冇乜嘢成效
[00:26:42.580 --> 00:26:43.860]  呢一刻
[00:26:43.860 --> 00:26:45.980]  張耀天臨起神
[00:26:45.980 --> 00:26:48.140]  佢就向神訴苦
[00:26:48.140 --> 00:26:49.660]  但係當佢咁樣做嘅時候
[00:26:49.660 --> 00:26:51.020]  佢腦裏面呢
[00:26:51.020 --> 00:26:53.500]  竟然有一幅嘅過往嘅情景
[00:26:53.500 --> 00:26:55.260]  喺佢腦海浮現
[00:26:55.260 --> 00:26:57.220]  就係佢中學嘅時候呢
[00:26:57.220 --> 00:26:59.140]  佢受針嘅時候
[00:26:59.140 --> 00:27:00.980]  周圍有少年人佢話好開心
[00:27:00.980 --> 00:27:02.380]  佢嗰個情景裏面呢
[00:27:02.380 --> 00:27:04.300]  佢見到自己就笑得好燦爛
[00:27:04.300 --> 00:27:06.660]  從來冇咁開心
[00:27:06.660 --> 00:27:09.060]  張耀天心裏面諗
[00:27:09.060 --> 00:27:14.380]  我已經好耐冇感受到呢一種嘅開心
[00:27:14.380 --> 00:27:16.260]  於是佢向神講
[00:27:16.260 --> 00:27:17.220]  主啊
[00:27:17.220 --> 00:27:20.380]  求你幫我搵返呢種開心
[00:27:20.380 --> 00:27:22.020]  你叫我做乜都得
[00:27:22.020 --> 00:27:22.980]  記住呢句說話
[00:27:22.980 --> 00:27:25.220]  你叫我做乜都得
[00:27:25.220 --> 00:27:28.380]  咁跟住神就好快回應佢
[00:27:28.380 --> 00:27:29.260]  神話
[00:27:29.260 --> 00:27:31.660]  張耀天你要返教會
[00:27:31.660 --> 00:27:32.500]  其實呢個時候呢
[00:27:32.500 --> 00:27:36.100]  張耀天已經脫離咗基督徒嘅生活好耐
[00:27:36.100 --> 00:27:38.140]  但係呢佢好清楚
[00:27:38.140 --> 00:27:41.180]  呢一刻係神同佢講說話
[00:27:41.180 --> 00:27:42.820]  第二日
[00:27:42.820 --> 00:27:46.420]  當佢約個新客戶見面嘅時候
[00:27:46.420 --> 00:27:48.700]  佢冇諗過客戶坐低嘅時候
[00:27:48.700 --> 00:27:49.980]  第一句就問佢
[00:27:49.980 --> 00:27:51.980]  你係咪基督徒啊
[00:27:51.980 --> 00:27:52.900]  張耀天呆咗
[00:27:52.900 --> 00:27:54.060]  原來呢位客戶呢
[00:27:54.060 --> 00:27:55.780]  就係教會嘅小組長
[00:27:55.780 --> 00:27:57.460]  咁就邀請佢返教會啦
[00:27:57.460 --> 00:27:59.340]  既然佢冇返教會
[00:27:59.340 --> 00:28:00.420]  由嗰個時間開始呢
[00:28:00.420 --> 00:28:03.780]  張耀天呢就有一個固定嘅
[00:28:03.780 --> 00:28:08.060]  返時間呢返小組返崇拜
[00:28:08.060 --> 00:28:09.300]  佢發覺呢
[00:28:09.300 --> 00:28:11.700]  以前脫離咗基督徒嘅生活
[00:28:11.700 --> 00:28:13.700]  同而家又好唔同
[00:28:13.700 --> 00:28:15.420]  因為呢佢生命嘅重擔
[00:28:15.420 --> 00:28:17.380]  可以喺小組分享
[00:28:17.380 --> 00:28:18.660]  佢有小組嘅組員
[00:28:18.660 --> 00:28:20.860]  組長同佢一齊分擔
[00:28:20.860 --> 00:28:24.020]  呢個時候呢張耀天再一次去學習
[00:28:24.020 --> 00:28:25.740]  重新去學習去禱告
[00:28:25.740 --> 00:28:28.660]  學習去信靠神
[00:28:28.660 --> 00:28:32.540]  有一次嘅主日崇拜訊息
[00:28:32.540 --> 00:28:35.780]  個講完鼓勵所有嘅頂姐妹
[00:28:35.780 --> 00:28:38.700]  你哋可以放膽去求神
[00:28:38.700 --> 00:28:40.500]  去擴張你哋嘅工作
[00:28:40.500 --> 00:28:43.060]  擴張你嘅財務
[00:28:43.060 --> 00:28:46.060]  張耀天都係咁樣做
[00:28:46.060 --> 00:28:48.420]  一神就好快回應佢
[00:28:48.420 --> 00:28:50.260]  張耀天
[00:28:50.260 --> 00:28:54.180]  你必須要孝順
[00:28:54.180 --> 00:28:55.260]  喺呢個時間唔知點解
[00:28:55.260 --> 00:28:58.300]  張耀天個心裏面有種強烈嘅反彈
[00:28:58.300 --> 00:28:59.260]  點解呢
[00:28:59.260 --> 00:29:02.020]  因為佢同佢個媽媽
[00:29:02.020 --> 00:29:04.020]  自好耐已經關係唔好
[00:29:04.020 --> 00:29:06.140]  一直都關係好差
[00:29:06.140 --> 00:29:08.620]  因為張耀天由細好大都怪齊佢阿媽
[00:29:08.620 --> 00:29:12.780]  阿媽點解你偏心大過
[00:29:12.780 --> 00:29:15.540]  往長時間忽略我
[00:29:15.540 --> 00:29:19.340]  所以佢一直都唔想同佢阿媽一齊住
[00:29:19.340 --> 00:29:21.060]  好想搬返
