
[00:00:00.000 --> 00:00:03.000]  約翰韋斯李曾經講過一句說話
[00:16:47.000 --> 00:16:49.000]  威嚇你不可以再去追求
[00:16:49.000 --> 00:16:51.000]  真理和智慧
[00:16:51.000 --> 00:16:53.000]  蘇格拉底的答案是什麼呢
[00:16:53.000 --> 00:16:55.000]  我們服從的是神
[00:16:55.000 --> 00:16:56.000]  不是人
[00:16:56.000 --> 00:16:58.000]  當然蘇格拉底所信的神
[00:16:58.000 --> 00:17:00.000]  和我們所信的神是不同的
[00:17:00.000 --> 00:17:02.000]  但心智是一樣的
[00:17:02.000 --> 00:17:03.000]  我們服從的是神
[00:17:03.000 --> 00:17:05.000]  不是服從人
[00:17:05.000 --> 00:17:07.000]  我想問問在座大家
[00:17:07.000 --> 00:17:09.000]  你覺得聽從神容易些
[00:17:09.000 --> 00:17:11.000]  還是聽從人容易些呢
[00:17:13.000 --> 00:17:15.000]  你覺得聽從神容易些
[00:17:15.000 --> 00:17:17.000]  可以舉手嗎
[00:17:17.000 --> 00:17:19.000]  你覺得聽從人容易些
[00:17:19.000 --> 00:17:21.000]  可以舉手嗎
[00:17:21.000 --> 00:17:23.000]  好 那其他的呢
[00:17:23.000 --> 00:17:25.000]  正在想
[00:17:25.000 --> 00:17:27.000]  如果你問我
[00:17:27.000 --> 00:17:29.000]  其實兩樣都難
[00:17:29.000 --> 00:17:30.000]  不容易的
[00:17:30.000 --> 00:17:32.000]  原因是我們很自我
[00:17:32.000 --> 00:17:34.000]  我們最聽從的是自己
[00:17:34.000 --> 00:17:35.000]  自己的慾望
[00:17:35.000 --> 00:17:36.000]  自己的私慾
[00:17:36.000 --> 00:17:38.000]  經常主導著我們
[00:17:38.000 --> 00:17:40.000]  怎樣走我們的路
[00:17:40.000 --> 00:17:42.000]  聽從神和聽從人都難
[00:17:42.000 --> 00:17:44.000]  不過如果你問我
[00:17:44.000 --> 00:17:46.000]  你可以選擇
[00:17:46.000 --> 00:17:48.000]  但也不能選擇
[00:17:48.000 --> 00:17:50.000]  我們要聽從上帝
[00:17:50.000 --> 00:17:52.000]  在上帝面前
[00:17:52.000 --> 00:17:54.000]  你說誰合理
[00:17:54.000 --> 00:17:56.000]  當然是聽從上帝
[00:17:56.000 --> 00:17:58.000]  但在人面前
[00:17:58.000 --> 00:18:00.000]  我們很多時候會覺得
[00:18:00.000 --> 00:18:02.000]  可能聽從人會合理些
[00:18:02.000 --> 00:18:04.000]  所以其實聽從上帝
[00:18:04.000 --> 00:18:06.000]  非常非常艱難
[00:18:06.000 --> 00:18:08.000]  因為和這個世界經常背道而馳
[00:18:08.000 --> 00:18:10.000]  這個世界說什麼
[00:18:10.000 --> 00:18:12.000]  我們說享受
[00:18:12.000 --> 00:18:14.000]  你又不斷說受苦
[00:18:14.000 --> 00:18:16.000]  這個世界說擁有
[00:18:16.000 --> 00:18:18.000]  你又不斷說犧牲捨棄
[00:18:18.000 --> 00:18:20.000]  完全和這個世界不同
[00:18:20.000 --> 00:18:22.000]  所以很容易聽從這個世界
[00:18:22.000 --> 00:18:24.000]  聽從人 聽從我們的慾望
[00:18:24.000 --> 00:18:26.000]  但我們要聽從上帝
[00:18:26.000 --> 00:18:28.000]  聽從上帝
[00:18:28.000 --> 00:18:30.000]  對於這個我覺得也是每天的操練
[00:18:30.000 --> 00:18:32.000]  在我自己信仰的路上
[00:18:32.000 --> 00:18:34.000]  我經常去想
[00:18:34.000 --> 00:18:36.000]  三樣東西
[00:18:36.000 --> 00:18:38.000]  這三個操練
[00:18:38.000 --> 00:18:40.000]  會一步登天
[00:18:40.000 --> 00:18:42.000]  第一個操練聽從上帝
[00:18:42.000 --> 00:18:44.000]  就是信心的操練
[00:18:44.000 --> 00:18:46.000]  信心的操練
[00:18:46.000 --> 00:18:48.000]  我記起有一套電影
[00:18:48.000 --> 00:18:50.000]  叫聖戰奇兵
[00:18:50.000 --> 00:18:52.000]  1989年史匹堡導演的
[00:18:52.000 --> 00:18:54.000]  聖戰奇兵
[00:18:54.000 --> 00:18:56.000]  那套電影講到主角
[00:18:56.000 --> 00:18:58.000]  夏里遜福要找一個聖杯
[00:18:58.000 --> 00:19:00.000]  去到
[00:19:00.000 --> 00:19:02.000]  最尾結束那裡
[00:19:02.000 --> 00:19:04.000]  他要過三個難關
[00:19:04.000 --> 00:19:06.000]  第一個難關就是
[00:19:06.000 --> 00:19:08.000]  他要過一座洪溝
[00:19:08.000 --> 00:19:10.000]  聖杯就在對面的山洞裏面
[00:19:10.000 --> 00:19:12.000]  他怎樣過這個洪溝呢
[00:19:12.000 --> 00:19:14.000]  又跳不過去
[00:19:14.000 --> 00:19:16.000]  好像前面沒有路
[00:19:16.000 --> 00:19:18.000]  一走下去就跌死
[00:19:18.000 --> 00:19:20.000]  但爸爸給他的提示就是
[00:19:20.000 --> 00:19:22.000]  踏出信心的一步
[00:19:22.000 --> 00:19:24.000]  踏出去
[00:19:24.000 --> 00:19:26.000]  他救爸爸
[00:19:26.000 --> 00:19:28.000]  但不去又不行
[00:19:28.000 --> 00:19:30.000]  一踏下去就死了
[00:19:30.000 --> 00:19:32.000]  他差不多閉上眼睛就踏出去
[00:19:32.000 --> 00:19:34.000]  一踏出去原來有一條橋
[00:19:34.000 --> 00:19:36.000]  有一條看不見的橋
[00:19:36.000 --> 00:19:38.000]  因為那條橋面和對面的山崖
[00:19:38.000 --> 00:19:40.000]  是同一個
[00:19:40.000 --> 00:19:42.000]  同色好像掩護了
[00:19:42.000 --> 00:19:44.000]  平時看不到
[00:19:44.000 --> 00:19:46.000]  他踏出去原來有一條橋在那裏
[00:19:46.000 --> 00:19:48.000]  我覺得這個就是
[00:19:48.000 --> 00:19:50.000]  給我很深印象
[00:19:50.000 --> 00:19:52.000]  信心 我看不到前路
[00:19:52.000 --> 00:19:54.000]  我都不知道前路怎樣
[00:19:54.000 --> 00:19:56.000]  踏出去會死的
[00:19:56.000 --> 00:19:58.000]  如果上帝叫我踏信心
[00:19:58.000 --> 00:20:00.000]  踏出去
[00:20:00.000 --> 00:20:02.000]  信心就是我看不到那條路
[00:20:02.000 --> 00:20:04.000]  我都要踏出去
[00:20:04.000 --> 00:20:06.000]  這個是一生的操練
[00:20:06.000 --> 00:20:08.000]  第二個操練就是
[00:20:08.000 --> 00:20:10.000]  懼怕的操練
[00:20:10.000 --> 00:20:12.000]  你怕甚麼
[00:20:12.000 --> 00:20:14.000]  我覺得這個很重要
[00:20:14.000 --> 00:20:16.000]  你怕甚麼呢
[00:20:16.000 --> 00:20:18.000]  我聽一位牧師講一個term
[00:20:18.000 --> 00:20:20.000]  我覺得都幾有趣
[00:20:20.000 --> 00:20:22.000]  他叫失驚無神
[00:20:22.000 --> 00:20:24.000]  他說很多頂節目都失驚無神
[00:20:24.000 --> 00:20:26.000]  我都明白
[00:20:26.000 --> 00:20:28.000]  我都會
[00:20:28.000 --> 00:20:30.000]  原來失驚無神不是這個意思
[00:20:30.000 --> 00:20:32.000]  是對神的驚懼
[00:20:32.000 --> 00:20:34.000]  以致你心中無神
[00:20:34.000 --> 00:20:36.000]  很多人都失驚無神
[00:20:36.000 --> 00:20:38.000]  是呀 我很認同
[00:20:38.000 --> 00:20:40.000]  其實我有時都會
[00:20:40.000 --> 00:20:42.000]  所以這個懼怕的操練是很重要
[00:20:42.000 --> 00:20:44.000]  我們要怕的是怕上帝
[00:20:44.000 --> 00:20:46.000]  我們怕犯罪
[00:20:46.000 --> 00:20:48.000]  不是怕其他
[00:20:48.000 --> 00:20:50.000]  我記得前年在平安夜
[00:20:50.000 --> 00:20:52.000]  有一架解款車在天橋洞
[00:20:52.000 --> 00:20:54.000]  跌了很多錢在路上
[00:20:54.000 --> 00:20:56.000]  說五十萬一件
[00:20:56.000 --> 00:20:58.000]  五十萬一件
[00:20:58.000 --> 00:21:00.000]  如果你在場
[00:21:00.000 --> 00:21:02.000]  你敢不敢執
[00:21:02.000 --> 00:21:04.000]  多數都不敢
[00:21:04.000 --> 00:21:06.000]  但我們不敢執
[00:21:06.000 --> 00:21:08.000]  是怕甚麼呢
[00:21:08.000 --> 00:21:12.000]  我們多數怕犯法
[00:21:12.000 --> 00:21:14.000]  我們怕法律
[00:21:14.000 --> 00:21:16.000]  但如果我們不敢執
[00:21:16.000 --> 00:21:18.000]  我們怕上帝
[00:21:18.000 --> 00:21:20.000]  貪財是萬惡之根
[00:21:20.000 --> 00:21:22.000]  我們不要執
[00:21:22.000 --> 00:21:24.000]  我們要怕的
[00:21:24.000 --> 00:21:26.000]  都要怕對象
[00:21:26.000 --> 00:21:28.000]  怕對象
[00:21:28.000 --> 00:21:30.000]  我們不是怕壓力
[00:21:30.000 --> 00:21:32.000]  我們不是怕老闆
[00:21:32.000 --> 00:21:34.000]  我們不是怕牧師
[00:21:34.000 --> 00:21:36.000]  我們怕對象
[00:21:36.000 --> 00:21:38.000]  所以千萬不要失驚無神
[00:21:38.000 --> 00:21:40.000]  我們要有正確的敬畏對象
[00:21:40.000 --> 00:21:42.000]  懼怕的操練
[00:21:42.000 --> 00:21:44.000]  第三個操練就是智慧的操練
[00:21:44.000 --> 00:21:46.000]  因為我發覺原來
[00:21:46.000 --> 00:21:48.000]  當我跟從神而不跟從人的時候
[00:21:48.000 --> 00:21:50.000]  很多時候都要承擔後果
[00:21:50.000 --> 00:21:52.000]  是有後果的
[00:21:52.000 --> 00:21:54.000]  你不要計算代價
[00:21:54.000 --> 00:21:56.000]  不要做太過一腔熱血
[00:21:56.000 --> 00:21:58.000]  我跟從神而完全不理
[00:21:58.000 --> 00:22:00.000]  身邊發生的事
[00:22:00.000 --> 00:22:02.000]  我們計算清楚代價
[00:22:02.000 --> 00:22:04.000]  我會跟從神
[00:22:04.000 --> 00:22:06.000]  但要承擔甚麼後果呢
[00:22:06.000 --> 00:22:08.000]  這是智慧
[00:22:08.000 --> 00:22:10.000]  要很多的禱告
[00:22:10.000 --> 00:22:12.000]  退縮去思考
[00:22:12.000 --> 00:22:14.000]  去請教別人
[00:22:14.000 --> 00:22:16.000]  所以這不是一朝一夕
[00:22:16.000 --> 00:22:18.000]  一朝一夕
[00:22:18.000 --> 00:22:20.000]  不斷的操練
[00:22:20.000 --> 00:22:22.000]  我怎樣能夠有信心
[00:22:22.000 --> 00:22:24.000]  敬畏
[00:22:24.000 --> 00:22:26.000]  有智慧
[00:22:26.000 --> 00:22:28.000]  如果這樣我們能夠聽從神
[00:22:28.000 --> 00:22:30.000]  而不聽從人
[00:22:30.000 --> 00:22:32.000]  機會大很多
[00:22:32.000 --> 00:22:34.000]  這就是小小精兵
[00:22:34.000 --> 00:22:36.000]  能夠成就大事的第三步
[00:22:36.000 --> 00:22:38.000]  能夠勝過這個威嚇
[00:22:38.000 --> 00:22:40.000]  不怕這個威嚇
[00:22:40.000 --> 00:22:42.000]  結果是怎樣呢
[00:22:42.000 --> 00:22:44.000]  官長為百姓的緣故
[00:22:44.000 --> 00:22:46.000]  想不出任何法子懲罰他們
[00:22:46.000 --> 00:22:48.000]  只好威嚇一番
[00:22:48.000 --> 00:22:50.000]  就怕他們釋放了
[00:22:50.000 --> 00:22:52.000]  威嚇這個字在十七字都出現過
[00:22:52.000 --> 00:22:54.000]  不過這個字
[00:22:54.000 --> 00:22:56.000]  再加多個前字詞
[00:22:56.000 --> 00:22:58.000]  意思就是不斷威嚇
[00:22:58.000 --> 00:23:00.000]  不停威嚇
[00:23:00.000 --> 00:23:02.000]  所以也叫威嚇一番
[00:23:02.000 --> 00:23:04.000]  就是嚇到你怕
[00:23:04.000 --> 00:23:06.000]  想嚇到你不敢做
[00:23:06.000 --> 00:23:08.000]  但結果是怎樣呢
[00:23:08.000 --> 00:23:10.000]  就是因為眾人為了所行的
[00:23:10.000 --> 00:23:12.000]  其實都歸榮耀於神
[00:23:12.000 --> 00:23:14.000]  原來眾人看到彼得約翰所做的事
[00:23:14.000 --> 00:23:16.000]  所講的事
[00:23:16.000 --> 00:23:18.000]  他們榮耀上帝
[00:23:18.000 --> 00:23:20.000]  不過基督徵兵能夠完成上帝的使命
[00:23:20.000 --> 00:23:22.000]  成就大事的第四步
[00:23:22.000 --> 00:23:24.000]  就是結果能夠榮耀上帝
[00:23:24.000 --> 00:23:26.000]  怎樣榮耀上帝呢
[00:23:26.000 --> 00:23:28.000]  他說原來
[00:23:28.000 --> 00:23:30.000]  經歷者神跡醫好的人有四十多歲
[00:23:30.000 --> 00:23:32.000]  他為何會加了這句在這裏呢
[00:23:32.000 --> 00:23:34.000]  因為這個人是
[00:23:34.000 --> 00:23:36.000]  天生瘸腿
[00:23:36.000 --> 00:23:38.000]  他天生跛
[00:23:38.000 --> 00:23:40.000]  他那是四十多歲
[00:23:40.000 --> 00:23:42.000]  正常去到四十多歲
[00:23:42.000 --> 00:23:44.000]  是不能醫好的
[00:23:44.000 --> 00:23:46.000]  他想說這是醫不好的絕症
[00:23:46.000 --> 00:23:48.000]  但都被彼得約翰
[00:23:48.000 --> 00:23:50.000]  他靠著耶穌基督
[00:23:50.000 --> 00:23:52.000]  奉耶穌基督的名醫好這個人
[00:23:52.000 --> 00:23:54.000]  所以這個的的確確
[00:23:54.000 --> 00:23:56.000]  是一個神跡
[00:23:56.000 --> 00:23:58.000]  弟兄姊妹
[00:23:58.000 --> 00:24:00.000]  我們可以做政兵
[00:24:00.000 --> 00:24:02.000]  我們每一個都應該做政兵
[00:24:02.000 --> 00:24:04.000]  去為上帝成就他的大事
[00:24:04.000 --> 00:24:06.000]  不需要那些
[00:24:06.000 --> 00:24:08.000]  一定要有很多的
[00:24:08.000 --> 00:24:10.000]  神學呀
[00:24:10.000 --> 00:24:12.000]  神學知識呀
[00:24:12.000 --> 00:24:14.000]  那些都是好東西來的
[00:24:14.000 --> 00:24:16.000]  必要的
[00:24:16.000 --> 00:24:18.000]  一個法國人叫勞倫斯
[00:24:18.000 --> 00:24:20.000]  弟兄
[00:24:20.000 --> 00:24:22.000]  可能很多人看過他的書
[00:24:22.000 --> 00:24:24.000]  或者聽過他的事跡
[00:24:24.000 --> 00:24:26.000]  他出身好寒微的
[00:24:26.000 --> 00:24:28.000]  他沒有受過什麼高等教育
[00:24:28.000 --> 00:24:30.000]  他試過去當兵
[00:24:30.000 --> 00:24:32.000]  他試過做一些很低下的工作
[00:24:32.000 --> 00:24:34.000]  後來他在巴黎去到一間修道院
[00:24:34.000 --> 00:24:36.000]  他在一個廚房裏做雜工
[00:24:36.000 --> 00:24:38.000]  做煮飯
[00:24:38.000 --> 00:24:40.000]  但他的日常工作
[00:24:40.000 --> 00:24:42.000]  是體驗上帝的同在
[00:24:42.000 --> 00:24:44.000]  他的經驗是令到整個修道院
[00:24:44.000 --> 00:24:46.000]  很多人羨慕他的
[00:24:46.000 --> 00:24:48.000]  他任何時間都祈禱
[00:24:48.000 --> 00:24:50.000]  任何時間都和神去溝通
[00:24:50.000 --> 00:24:52.000]  他將自己奉獻給上帝
[00:24:52.000 --> 00:24:54.000]  他說
[00:24:54.000 --> 00:24:56.000]  神呀我是祢的
[00:24:56.000 --> 00:24:58.000]  我每一件事都是為祢而做的
[00:24:58.000 --> 00:25:00.000]  我洗碗為祢而洗
[00:25:00.000 --> 00:25:02.000]  我煮飯為祢而煮
[00:25:02.000 --> 00:25:04.000]  我每一樣東西都是為了榮耀祢
[00:25:04.000 --> 00:25:06.000]  去做的
[00:25:06.000 --> 00:25:08.000]  他每時每刻都去禱告和神去溝通
[00:25:08.000 --> 00:25:10.000]  他的禱告和神
[00:25:10.000 --> 00:25:12.000]  是我們不同的
[00:25:12.000 --> 00:25:14.000]  他不需要撥一段時間出來祈禱
[00:25:14.000 --> 00:25:16.000]  任何時間
[00:25:16.000 --> 00:25:18.000]  都是禱告
[00:25:18.000 --> 00:25:20.000]  他任何時間
[00:25:20.000 --> 00:25:22.000]  都是與神同在
[00:25:22.000 --> 00:25:24.000]  所以這樣的生命
[00:25:24.000 --> 00:25:26.000]  流露出一個非常喜樂
[00:25:26.000 --> 00:25:28.000]  非常令人羨慕的屬靈的生命
[00:25:28.000 --> 00:25:30.000]  所以想想一個小小的
[00:25:30.000 --> 00:25:32.000]  廚房的雜役
[00:25:32.000 --> 00:25:34.000]  原來那些人去到修道院
[00:25:34.000 --> 00:25:36.000]  尋求屬靈的指引
[00:25:36.000 --> 00:25:38.000]  不是找那個院長
[00:25:38.000 --> 00:25:40.000]  而是找勞倫斯弟兄
[00:25:40.000 --> 00:25:42.000]  所以後世都傳頌
[00:25:42.000 --> 00:25:44.000]  這位弟兄的靈命
[00:25:44.000 --> 00:25:46.000]  他是一個很小的人物
[00:25:46.000 --> 00:25:50.000]  沒有學問的平民
[00:25:50.000 --> 00:25:52.000]  但是能夠
[00:25:52.000 --> 00:25:54.000]  成就上帝的大事
[00:25:54.000 --> 00:25:56.000]  他的生命都影響了很多人
[00:25:56.000 --> 00:25:58.000]  所以你看小小精兵
[00:25:58.000 --> 00:26:00.000]  能夠成就大事
[00:26:00.000 --> 00:26:02.000]  其實這一條路
[00:26:02.000 --> 00:26:04.000]  是一條很典型的侍奉路
[00:26:04.000 --> 00:26:06.000]  其實你和我都經歷過
[00:26:06.000 --> 00:26:08.000]  第一就是和耶穌在一起
[00:26:08.000 --> 00:26:10.000]  我們立志跟從耶穌
[00:26:10.000 --> 00:26:12.000]  跟隨祂的腳蹤
[00:26:12.000 --> 00:26:14.000]  當你跟從祂的時候
[00:26:14.000 --> 00:26:16.000]  你會經歷什麼呢?
[00:26:16.000 --> 00:26:18.000]  會經歷威嚇
[00:26:18.000 --> 00:26:20.000]  有困難的,在你的侍奉裡面一定有困難
[00:26:20.000 --> 00:26:22.000]  但是當你操練
[00:26:22.000 --> 00:26:24.000]  你有信心,你懼怕敬畏上帝
[00:26:24.000 --> 00:26:26.000]  你有智慧去面對
[00:26:26.000 --> 00:26:28.000]  你會選擇跟從神
[00:26:28.000 --> 00:26:30.000]  聽從神,你不聽從人
[00:26:30.000 --> 00:26:32.000]  當你這樣做的時候
[00:26:32.000 --> 00:26:34.000]  最後你發覺自己得福
[00:26:34.000 --> 00:26:36.000]  別人得福,上帝得到榮耀
[00:26:36.000 --> 00:26:38.000]  這是一個典型的侍奉路
[00:26:38.000 --> 00:26:40.000]  其實我們每個人都經歷過
[00:26:40.000 --> 00:26:42.000]  我想起
[00:26:42.000 --> 00:26:44.000]  抗病超目師寫的那本書
[00:26:44.000 --> 00:26:46.000]  那本書叫
[00:26:46.000 --> 00:26:48.000]  如何經歷神的同在
[00:26:48.000 --> 00:26:50.000]  在那本書裡面講了一個見證
[00:26:50.000 --> 00:26:52.000]  這個見證不單止感動抗病超目師
[00:26:52.000 --> 00:26:54.000]  所以他寫下來
[00:26:54.000 --> 00:26:56.000]  對我都是感動的
[00:26:56.000 --> 00:26:58.000]  原來抗病超目師1991年
[00:26:58.000 --> 00:27:00.000]  他在美國加州的工人神學院
[00:27:00.000 --> 00:27:02.000]  他做了一個客席的講師
[00:27:02.000 --> 00:27:04.000]  在那個神學院認識了一位同學
[00:27:04.000 --> 00:27:06.000]  一位姓陳的姊妹
[00:27:06.000 --> 00:27:08.000]  這個姊妹就講了她
[00:27:08.000 --> 00:27:10.000]  一個人生的經歷
[00:27:10.000 --> 00:27:12.000]  這個姊妹是一個台灣
[00:27:12.000 --> 00:27:14.000]  一個溫暖的家庭去長大
[00:27:14.000 --> 00:27:16.000]  她家中的長女
[00:27:16.000 --> 00:27:18.000]  她讀大學的時候
[00:27:18.000 --> 00:27:20.000]  開始去探索人生的意義
[00:27:20.000 --> 00:27:22.000]  但她又不敢去接觸基督教
[00:27:22.000 --> 00:27:24.000]  因為她爸爸曾經嚴厲警告她
[00:27:24.000 --> 00:27:26.000]  基督教是洋鬼子的宗教
[00:27:26.000 --> 00:27:28.000]  你不可以去接受
[00:27:28.000 --> 00:27:30.000]  當她在大學四年班的時候
[00:27:30.000 --> 00:27:32.000]  她無意中遇到一位宣教士
[00:27:32.000 --> 00:27:34.000]  這個宣教士和她分享基督信仰
[00:27:34.000 --> 00:27:36.000]  她對於基督教的信仰
[00:27:36.000 --> 00:27:38.000]  她宣稱神愛世人
[00:27:38.000 --> 00:27:40.000]  很有興趣
[00:27:40.000 --> 00:27:42.000]  她當晚回到家她睡不著
[00:27:42.000 --> 00:27:44.000]  輾轉反側
[00:27:44.000 --> 00:27:46.000]  對這個信仰有很多很多的疑問
[00:27:46.000 --> 00:27:48.000]  和興趣
[00:27:48.000 --> 00:27:50.000]  她寫了十條有關信仰的問題
[00:27:50.000 --> 00:27:52.000]  她第二天一早起床
[00:27:52.000 --> 00:27:54.000]  八點鐘
[00:27:54.000 --> 00:27:56.000]  去到大學附近一間教會
[00:27:56.000 --> 00:27:58.000]  她想找人去解答她信仰的問題
[00:27:58.000 --> 00:28:00.000]  她遇到教會的牧師
[00:28:00.000 --> 00:28:02.000]  這個牧師和她詳細解答了她的每一個問題
[00:28:02.000 --> 00:28:04.000]  她很滿意
[00:28:04.000 --> 00:28:06.000]  很開心
[00:28:06.000 --> 00:28:08.000]  她買了一本聖經
[00:28:08.000 --> 00:28:10.000]  回家看
[00:28:10.000 --> 00:28:12.000]  她讀完四福音
[00:28:12.000 --> 00:28:14.000]  她對於耶穌基督的生平事蹟
[00:28:14.000 --> 00:28:16.000]  她很感動
[00:28:16.000 --> 00:28:18.000]  當她讀完四福音
[00:28:18.000 --> 00:28:20.000]  她第二天去到一間神學院
[00:28:20.000 --> 00:28:22.000]  她找人去幫助
[00:28:22.000 --> 00:28:24.000]  有一個神學生帶了她去信主
[00:28:24.000 --> 00:28:26.000]  這個我們很普遍都會經歷
[00:28:26.000 --> 00:28:28.000]  很多人都是這樣
[00:28:28.000 --> 00:28:30.000]  認識耶穌基督
[00:28:30.000 --> 00:28:32.000]  沒有什麼特別
[00:28:32.000 --> 00:28:34.000]  但當晚回到家
[00:28:34.000 --> 00:28:36.000]  她要想說不說給爸爸聽
[00:28:36.000 --> 00:28:38.000]  但她覺得她要跟從神
[00:28:38.000 --> 00:28:40.000]  她大膽地跟爸爸說
[00:28:40.000 --> 00:28:42.000]  我信了耶穌
[00:28:42.000 --> 00:28:44.000]  她爸爸以為她在開玩笑
[00:28:44.000 --> 00:28:46.000]  但當她認真信耶穌
[00:28:46.000 --> 00:28:48.000]  她爸爸就說
[00:28:48.000 --> 00:28:50.000]  如果你真的決定信耶穌
[00:28:50.000 --> 00:28:52.000]  就脫離父女關係
[00:28:52.000 --> 00:28:54.000]  這個姐妹很掙扎
[00:28:54.000 --> 00:28:56.000]  但她依然不放棄這個信仰
[00:28:56.000 --> 00:28:58.000]  她堅持信耶穌
[00:28:58.000 --> 00:29:00.000]  她爸爸就說
[00:29:00.000 --> 00:29:02.000]  如果你堅持信耶穌
[00:29:02.000 --> 00:29:04.000]  我就用刀斬死你
[00:29:04.000 --> 00:29:06.000]  她爸爸就衝進廚房
[00:29:06.000 --> 00:29:08.000]  拿著一把柴刀
[00:29:08.000 --> 00:29:10.000]  追斬她的女兒
[00:29:10.000 --> 00:29:12.000]  她媽媽看見西式不對
[00:29:12.000 --> 00:29:14.000]  就拉著她的女兒
[00:29:14.000 --> 00:29:16.000]  推她出門快點離開
[00:29:16.000 --> 00:29:18.000]  陳姐妹離開了這個家庭
[00:29:18.000 --> 00:29:20.000]  流浪了兩天
[00:29:20.000 --> 00:29:22.000]  在街上流浪了兩天
[00:29:22.000 --> 00:29:24.000]  無家可歸
[00:29:24.000 --> 00:29:26.000]  她想起她學校附近的教會
[00:29:26.000 --> 00:29:28.000]  她去到那間教會
[00:29:28.000 --> 00:29:30.000]  當師母開門
[00:29:30.000 --> 00:29:32.000]  見到她的時候
[00:29:32.000 --> 00:29:34.000]  她跟師母說她的遭遇
[00:29:34.000 --> 00:29:36.000]  師母就請她在那間教會暫住
[00:29:36.000 --> 00:29:38.000]  那間教會
[00:29:38.000 --> 00:29:40.000]  都不是一間富有的教會
[00:29:40.000 --> 00:29:42.000]  她只能夠用那些祈禱的櫃墊
[00:29:42.000 --> 00:29:44.000]  放在那裡
[00:29:44.000 --> 00:29:46.000]  每晚都睡在那些櫃墊上
[00:29:46.000 --> 00:29:48.000]  在那間教會住了兩年
[00:29:48.000 --> 00:29:50.000]  她爸爸都不接納她
[00:29:50.000 --> 00:29:52.000]  她有家歸不得
[00:29:52.000 --> 00:29:54.000]  她很渴望有
[00:29:54.000 --> 00:29:56.000]  爸爸媽媽的愛和接納
[00:29:56.000 --> 00:29:58.000]  結果沒有
[00:29:58.000 --> 00:30:00.000]  但她又不願意放棄上帝
[00:30:00.000 --> 00:30:02.000]  她堅決跟從上帝
[00:30:02.000 --> 00:30:04.000]  她為了這個順服
[00:30:04.000 --> 00:30:06.000]  聽從神
[00:30:06.000 --> 00:30:08.000]  她付了很昂貴的代價
[00:30:08.000 --> 00:30:10.000]  她沒有了父母的愛
[00:30:10.000 --> 00:30:12.000]  但她同時
[00:30:12.000 --> 00:30:14.000]  她感受到上帝對她的愛
[00:30:14.000 --> 00:30:16.000]  《革命之牧師》
[00:30:16.000 --> 00:30:18.000]  在這本書
[00:30:18.000 --> 00:30:20.000]  她的感受就是
[00:30:20.000 --> 00:30:22.000]  她教了很多年的神學
[00:30:22.000 --> 00:30:24.000]  她很少遇到像陳梓梅這樣的人
[00:30:24.000 --> 00:30:26.000]  為了順服神
[00:30:26.000 --> 00:30:28.000]  她的人生
[00:30:28.000 --> 00:30:30.000]  並發出一些生命的光彩
[00:30:30.000 --> 00:30:32.000]  她是通過
[00:30:32.000 --> 00:30:34.000]  順服神而與神同行的典範
[00:30:34.000 --> 00:30:36.000]  這是《革命之牧師》
[00:30:36.000 --> 00:30:38.000]  她自己的評語
[00:30:38.000 --> 00:30:40.000]  對於我來說
[00:30:40.000 --> 00:30:42.000]  我聽完這個見證
[00:30:42.000 --> 00:30:44.000]  我自己的心很渴望再看下去
[00:30:44.000 --> 00:30:46.000]  是一個什麼見證呢
[00:30:46.000 --> 00:30:48.000]  就是陳梓梅終於有一天
[00:30:48.000 --> 00:30:50.000]  感動了她的父母
[00:30:50.000 --> 00:30:52.000]  她的父母都信了主
[00:30:52.000 --> 00:30:54.000]  一起洗禮
[00:30:54.000 --> 00:30:56.000]  白燕章會有的結局
[00:30:56.000 --> 00:30:58.000]  我很希望是這樣
[00:30:58.000 --> 00:31:00.000]  但不是的
[00:31:00.000 --> 00:31:02.000]  這才令我震撼
[00:31:02.000 --> 00:31:04.000]  原來我們跟從神就是這樣
[00:31:04.000 --> 00:31:06.000]  這才是真真正正的門徒
[00:31:06.000 --> 00:31:08.000]  在《路加福音》14章說
[00:31:08.000 --> 00:31:10.000]  耶穌說
[00:31:10.000 --> 00:31:12.000]  如果你愛我不姓江
[00:31:12.000 --> 00:31:14.000]  愛你的父母、妻子、兄弟、兒女、田產
[00:31:14.000 --> 00:31:16.000]  你不能做我的門徒
[00:31:16.000 --> 00:31:18.000]  這才是真門徒
[00:31:18.000 --> 00:31:20.000]  真的精兵
[00:31:20.000 --> 00:31:22.000]  弟兄姊妹
[00:31:22.000 --> 00:31:24.000]  我覺得這位陳梓梅是一個很好的榜樣
[00:31:24.000 --> 00:31:26.000]  她成為我們一個榜樣
[00:31:26.000 --> 00:31:28.000]  就是原來我們
[00:31:28.000 --> 00:31:30.000]  順服神、跟從神
[00:31:30.000 --> 00:31:32.000]  就是這樣
[00:31:32.000 --> 00:31:34.000]  就是這樣
[00:31:34.000 --> 00:31:36.000]  但有什麼現在是威嚇著你
[00:31:36.000 --> 00:31:38.000]  令你不能夠去
[00:31:38.000 --> 00:31:40.000]  成為耶穌基督的精兵
[00:31:40.000 --> 00:31:42.000]  為神去成就大事呢
[00:31:42.000 --> 00:31:44.000]  同心圖告
