
[00:00:00.000 --> 00:00:06.120]  我首先在這裡向大家送上主內的問候
[00:27:54.920 --> 00:28:01.640]  為什麼耶穌叫這一條做新命令?
[00:28:01.640 --> 00:28:07.920]  舊約的聖經有很多是關於愛人如己的
[00:28:07.920 --> 00:28:10.520]  有很多是關於愛
[00:28:10.520 --> 00:28:12.960]  耶穌說彼此相愛
[00:28:12.960 --> 00:28:17.280]  為什麼祂說這一條是一條新命令?
[00:28:17.280 --> 00:28:19.760]  究竟「新」在哪裡呢?
[00:28:19.760 --> 00:28:23.200]  如果「新」這個字
[00:28:23.200 --> 00:28:26.480]  原文其實有兩個意思
[00:28:26.480 --> 00:28:31.080]  第一個意思就是時間上的「新」
[00:28:31.080 --> 00:28:34.960]  第二個意思就是種類上的「新」
[00:28:34.960 --> 00:28:38.800]  時間上的「新」我想大家都一定明白的
[00:28:38.800 --> 00:28:43.080]  今年如果有一輛新車出廠的時候
[00:28:43.080 --> 00:28:46.120]  它剛剛出廠它就是新車
[00:28:46.120 --> 00:28:50.040]  它去年出廠的車就是舊車
[00:28:50.040 --> 00:28:54.360]  所以「新」和「舊」在時間上大家都明白
[00:28:54.360 --> 00:28:59.280]  但是如果有一種的汽車
[00:28:59.280 --> 00:29:01.680]  剛剛研發出來的
[00:29:01.680 --> 00:29:04.160]  那些汽車商很厲害的
[00:29:04.160 --> 00:29:09.400]  它製造了一種的汽車、一款的汽車
[00:29:09.400 --> 00:29:11.560]  是在馬路上又可以走
[00:29:11.560 --> 00:29:13.560]  在海上又可以走
[00:29:13.560 --> 00:29:17.720]  就好像如果你喜歡看鐵金剛的電影
[00:29:17.720 --> 00:29:20.280]  你會見過一輛這樣的車
[00:29:20.280 --> 00:29:21.800]  在海上又可以走
[00:29:21.800 --> 00:29:25.320]  在陸地又可以走
[00:29:25.320 --> 00:29:27.520]  有一輛這樣的車的時候
[00:29:27.520 --> 00:29:29.800]  這一輛就是一輛新品種的車
[00:29:29.800 --> 00:29:35.080]  因為從來都沒有這一類的汽車是製造過的
[00:29:35.080 --> 00:29:38.280]  所以我要問你
[00:29:38.280 --> 00:29:40.880]  耶穌說這條新命令的時候
[00:29:40.880 --> 00:29:44.240]  究竟祂是在說時間上的「新」
[00:29:44.240 --> 00:29:47.080]  還是在說種類上的「新」呢?
[00:29:47.080 --> 00:29:52.680]  我相信你都不會覺得是時間上的「新」
[00:29:52.680 --> 00:29:53.800]  因為剛剛說過了
[00:29:53.800 --> 00:30:00.920]  在耶穌之前已經有很多經文是關於愛人如己的
[00:30:00.920 --> 00:30:08.840]  所以耶穌在這裡說的是一種新的愛
[00:30:08.840 --> 00:30:15.200]  這種新的愛就是耶穌來這個世界之前
[00:30:15.200 --> 00:30:18.920]  人是從來沒有見過的
[00:30:18.920 --> 00:30:27.880]  十字架的愛就是那一種為別人犧牲捨己的愛
[00:30:27.880 --> 00:30:30.000]  是連條命都不要
[00:30:30.000 --> 00:30:35.440]  十字架的愛也是一種寬恕的愛
[00:30:35.440 --> 00:30:40.000]  耶穌在十字架上是為那些害祂的人
[00:30:40.000 --> 00:30:42.400]  去求寬恕、去說苦
[00:30:42.400 --> 00:30:44.680]  赦免他們因為他們所做的
[00:30:44.680 --> 00:30:45.920]  他們不曉得
[00:30:45.920 --> 00:30:52.480]  這種犧牲捨己、求寬恕的愛
[00:30:52.480 --> 00:30:57.600]  在耶穌來這個世界之前是沒有見過的
[00:30:57.600 --> 00:31:00.240]  我們再想深一層
[00:31:00.240 --> 00:31:03.560]  因為今天我也很想和大家
[00:31:03.560 --> 00:31:08.720]  盡心去想想彼此相愛究竟是一回什麼事
[00:31:08.720 --> 00:31:10.000]  我們再想深一層
[00:31:10.000 --> 00:31:13.720]  耶穌說這條新命令之前
[00:31:13.720 --> 00:31:16.360]  祂剛剛做了一件什麼事呢?
[00:31:16.360 --> 00:31:19.000]  如果你看聖經你就知道
[00:31:19.000 --> 00:31:23.120]  祂剛剛是為那些門徒洗腳
[00:31:23.120 --> 00:31:24.720]  我們讀聖經
[00:31:24.720 --> 00:31:28.600]  我們如果有一些Holy imagination
[00:31:28.600 --> 00:31:31.440]  有一些神聖的想像力
[00:31:31.440 --> 00:31:34.320]  對我們的印象是會更加深刻的
[00:31:34.320 --> 00:31:35.720]  我們試一下想像
[00:31:35.720 --> 00:31:37.920]  耶穌就拿著一盆水
[00:31:37.920 --> 00:31:39.600]  拿著一條毛巾
[00:31:39.600 --> 00:31:41.760]  就跪在那些門徒面前
[00:31:41.760 --> 00:31:45.080]  一個一個這樣為他們洗腳
[00:31:45.080 --> 00:31:46.760]  誰在這裡?
[00:31:46.760 --> 00:31:48.280]  多瑪
[00:31:48.280 --> 00:31:53.960]  雖然耶穌知道多瑪將會懷疑祂自己復活
[00:31:53.960 --> 00:31:59.320]  但是祂仍然跪在多瑪面前去為祂洗腳
[00:31:59.320 --> 00:32:01.240]  還有誰在這裡?
[00:32:01.240 --> 00:32:02.560]  彼得
[00:32:02.560 --> 00:32:06.800]  雖然耶穌知道彼得將會三次不認祂
[00:32:06.800 --> 00:32:12.400]  祂仍然跪在彼得面前去為彼得洗腳
[00:32:12.400 --> 00:32:14.440]  還有誰在這裡?
[00:32:14.440 --> 00:32:16.240]  猶大
[00:32:16.240 --> 00:32:21.200]  雖然耶穌知道猶大將會出賣祂
[00:32:21.200 --> 00:32:27.800]  祂仍然跪在猶大面前去為猶大洗腳
[00:32:27.800 --> 00:32:32.800]  耶穌是為愛定了一個新的標準
[00:32:32.800 --> 00:32:35.200]  這個新的標準就是
[00:32:35.200 --> 00:32:40.480]  就算你預先知道那個人會傷害你
[00:32:40.480 --> 00:32:41.800]  或者出賣你
[00:32:41.800 --> 00:32:45.320]  你仍然是要愛他、要服侍他
[00:32:45.320 --> 00:32:51.960]  這種的愛是世界從來未見過的
[00:32:51.960 --> 00:32:54.200]  所以耶穌就在這裡說
[00:32:54.200 --> 00:32:57.520]  我給你一條新命令
[00:32:57.520 --> 00:33:00.280]  當你們彼此相愛的時候
[00:33:00.280 --> 00:33:05.600]  你們是要好像耶穌那樣
[00:33:05.600 --> 00:33:11.600]  用這一種新的標準去彼此相愛
[00:33:11.600 --> 00:33:15.480]  我們來到第三點
[00:33:15.480 --> 00:33:18.240]  土主喜悅的生活
[00:33:18.240 --> 00:33:23.320]  第三點就是要行事專政
[00:33:23.320 --> 00:33:27.720]  相信當時的背景就是
[00:33:27.720 --> 00:33:31.880]  貼薩羅尼加有一些不安分守己
[00:33:31.880 --> 00:33:34.280]  有一些好管閒事
[00:33:34.280 --> 00:33:39.480]  亦都很懶惰、不肯工作的那些信徒
[00:33:39.480 --> 00:33:46.600]  而很可能他們是依靠那些比較有錢的弟兄
[00:33:46.600 --> 00:33:50.280]  去支持他們的生活
[00:33:50.280 --> 00:33:52.680]  是靠那些弟兄的愛心
[00:33:52.680 --> 00:33:55.040]  他們能夠過生活
[00:33:55.040 --> 00:33:59.120]  他們就是濫用了別人的愛心
[00:33:59.120 --> 00:34:03.600]  所以保羅在這裡就要教導他們
[00:34:03.600 --> 00:34:06.760]  他說要土主喜悅
[00:34:06.760 --> 00:34:10.480]  就要過安靜的生活
[00:34:10.480 --> 00:34:12.720]  要管好自己的事
[00:34:12.720 --> 00:34:16.800]  和要自食其力
[00:34:16.800 --> 00:34:18.840]  大家都知道
[00:34:18.840 --> 00:34:26.680]  未信耶穌的人是非常留意那些基督徒的一舉一動
[00:34:26.680 --> 00:34:29.640]  或者你都聽過別人說
[00:34:29.640 --> 00:34:32.720]  基督徒他都做這樣的事
[00:34:32.720 --> 00:34:35.120]  我不信總比信好
[00:34:35.120 --> 00:34:40.760]  所以基督徒一定是需要行事專政
[00:34:40.760 --> 00:34:45.560]  是需要很謹慎自己為人
[00:34:45.560 --> 00:34:51.640]  免得成為未信的人的絆腳石
[00:34:51.640 --> 00:34:57.680]  弟兄姐妹你在公司、你在家庭、在你家裡
[00:34:57.680 --> 00:35:01.480]  你所表現的、你那種的行為
[00:35:01.480 --> 00:35:06.400]  是會直接影響你未信主的家人
[00:35:06.400 --> 00:35:12.840]  或者未信主的那些同事對耶穌的看法
[00:35:12.840 --> 00:35:18.840]  好 讓我做一個總結
[00:35:18.840 --> 00:35:22.640]  今天的訊息我做一個總結
[00:35:22.640 --> 00:35:26.040]  土主喜悅的生活
[00:35:26.040 --> 00:35:29.640]  就是一個聖潔的生活
[00:35:29.640 --> 00:35:31.640]  是要活出愛的
[00:35:31.640 --> 00:35:34.720]  並且這個愛是有很高的標準
[00:35:34.720 --> 00:35:37.640]  是要跟著耶穌的標準去做的
[00:35:37.640 --> 00:35:39.640]  土主喜悅的生活
[00:35:39.640 --> 00:35:42.840]  亦都是要行事專政的
[00:35:42.840 --> 00:35:44.840]  剛才看了
[00:35:44.840 --> 00:35:46.840]  要過安靜的生活
[00:35:46.840 --> 00:35:48.360]  要管好自己的事
[00:35:48.360 --> 00:35:49.960]  要自食其力
[00:35:49.960 --> 00:35:53.560]  不要濫用其他人的愛心
[00:35:53.560 --> 00:35:58.200]  行事專政
[00:35:58.200 --> 00:36:02.560]  基督徒除了宣講福音
[00:36:02.560 --> 00:36:07.040]  更加是要活出福音
[00:36:07.040 --> 00:36:12.440]  這樣才能夠是土主喜悅
[00:36:12.440 --> 00:36:18.760]  如果你不願意是活出土主喜悅的生活的話
[00:36:18.760 --> 00:36:22.760]  你行事為人不是土主喜悅的話
[00:36:22.760 --> 00:36:25.160]  這樣好像我一開始的時候說
[00:36:25.160 --> 00:36:26.760]  你說你愛神
[00:36:26.760 --> 00:36:29.560]  你說你認識神
[00:36:29.560 --> 00:36:32.560]  但是你不肯土主喜悅
[00:36:32.560 --> 00:36:37.560]  你都只不過是空口說白話
[00:36:37.560 --> 00:36:47.560]  請問你是否願意納至過一個土主喜悅的生活呢?
[00:36:47.560 --> 00:36:50.560]  一開始的時候我說
[00:36:50.560 --> 00:36:58.360]  四章的第一節是緊接著第三章的最後那兩節
[00:36:58.360 --> 00:37:05.360]  即是緊接著保羅為帖撒羅尼加信徒的禱告
[00:37:05.360 --> 00:37:07.360]  而繼續寫下去
[00:37:07.360 --> 00:37:15.360]  究竟保羅是怎樣為帖撒羅尼加信徒祈禱的呢?
[00:37:15.360 --> 00:37:19.360]  如果你看你手上的聖經
[00:37:19.360 --> 00:37:23.360]  帖撒羅尼加前書的第三章
[00:37:23.360 --> 00:37:25.360]  第十二和十三節
[00:37:25.360 --> 00:37:27.360]  保羅是這樣祈禱的
[00:37:27.360 --> 00:37:32.360]  他說:願主叫你們彼此相愛的心
[00:37:32.360 --> 00:37:34.360]  並愛眾人的心
[00:37:34.360 --> 00:37:37.360]  都能增長充足
[00:37:37.360 --> 00:37:41.360]  如同我們愛你們一樣
[00:37:41.360 --> 00:37:45.360]  好使你們當我們主耶穌
[00:37:45.360 --> 00:37:48.360]  和祂眾聖徒來的時候
[00:37:48.360 --> 00:37:53.360]  在我們父神面前心裡堅固
[00:37:53.360 --> 00:37:58.360]  成為聖傑無可責備
[00:37:58.360 --> 00:38:00.360]  在結束的時候
[00:38:00.360 --> 00:38:07.360]  我也很想跟著保羅為帖撒羅尼加的信徒
[00:38:07.360 --> 00:38:09.360]  這個禱告
[00:38:09.360 --> 00:38:12.360]  我很想為大家去祈禱
[00:38:12.360 --> 00:38:13.360]  我們一起低頭
[00:38:13.360 --> 00:38:15.360]  我們一起禱告
[00:38:15.360 --> 00:38:19.360]  親愛的天父我們感謝你
[00:38:19.360 --> 00:38:24.360]  感謝你因為你留下寶貴的話語去給我們
[00:38:24.360 --> 00:38:27.360]  讓我們可以跟著去行
[00:38:27.360 --> 00:38:33.360]  我們跟著去活出一個土著喜悅的生命
[00:38:33.360 --> 00:38:36.360]  主我在這個時候都特別為
[00:38:36.360 --> 00:38:39.360]  恩福懷恩浸信會的弟兄姊妹
[00:38:39.360 --> 00:38:44.360]  為現在在網上收看的每一個弟兄姊妹
[00:38:44.360 --> 00:38:46.360]  為他們禱告
[00:38:46.360 --> 00:38:50.360]  主我們求祢的愛心
[00:38:50.360 --> 00:38:54.360]  是囂觀在他們每一個人的心裡
[00:38:54.360 --> 00:39:00.360]  讓他們真的懂得怎樣去彼此相愛
[00:39:00.360 --> 00:39:02.360]  而這一種的愛是犧牲的
[00:39:02.360 --> 00:39:05.360]  是捨己的
[00:39:05.360 --> 00:39:07.360]  是施予的
[00:39:07.360 --> 00:39:09.360]  是服侍的
[00:39:09.360 --> 00:39:14.360]  讓他們身邊的人都能夠感受到
[00:39:14.360 --> 00:39:18.360]  他們所給他們的愛
[00:39:18.360 --> 00:39:21.360]  讓彼此相愛的心
[00:39:21.360 --> 00:39:22.360]  在恩福家
[00:39:22.360 --> 00:39:24.360]  在每一間教會
[00:39:24.360 --> 00:39:26.360]  都能夠增長
[00:39:26.360 --> 00:39:28.360]  能夠充足
[00:39:28.360 --> 00:39:31.360]  以致其他的人
[00:39:31.360 --> 00:39:33.360]  特別是未信的人
[00:39:33.360 --> 00:39:37.360]  就知道我們是屬於主耶穌
[00:39:37.360 --> 00:39:38.360]  主在這個時候
[00:39:38.360 --> 00:39:44.360]  我們亦都知道祢再回來的時間是很近
[00:39:44.360 --> 00:39:47.360]  求祢教導我們
[00:39:47.360 --> 00:39:52.360]  怎樣去活出一個警醒等候的生活
[00:39:52.360 --> 00:39:59.360]  我們並且是能夠信得堅固的
[00:39:59.360 --> 00:40:02.360]  我們的生命是穩妥的
[00:40:02.360 --> 00:40:07.360]  我們亦都能夠過一個聖潔的生活
[00:40:07.360 --> 00:40:09.360]  主求祢幫助我們
[00:40:09.360 --> 00:40:15.360]  幫助每一個參與今天的崇拜的弟兄姊妹
[00:40:15.360 --> 00:40:17.360]  多謝你聽我們的祈禱
[00:40:17.360 --> 00:40:19.360]  奉耶穌基督的聖名祈求
[00:40:19.360 --> 00:40:21.360]  阿們
