
[00:00:00.000 --> 00:00:05.000]  今年教會的主題是夢想禱告與行動
[00:18:57.400 --> 00:19:00.700]  包括在北美華人家庭的互動
[00:19:00.700 --> 00:19:02.700]  多少兩代之間
[00:19:02.700 --> 00:19:04.500]  文化的差異
[00:19:04.500 --> 00:19:07.700]  新移民在北美文化的差異
[00:19:07.700 --> 00:19:10.400]  甚至我們想到製作關於ABC的
[00:19:10.400 --> 00:19:12.500]  在現在沒有任何的節目
[00:19:12.500 --> 00:19:14.400]  是講到我們第二代ABC
[00:19:14.400 --> 00:19:15.400]  沒有
[00:19:15.400 --> 00:19:18.300]  我們希望能夠針對ABC能夠做一些節目
[00:19:18.300 --> 00:19:20.900]  甚至我們想到我們應當有能力的話
[00:19:20.900 --> 00:19:22.100]  一個夢想
[00:19:22.100 --> 00:19:25.400]  能夠做北美華人的連續劇
[00:19:25.400 --> 00:19:26.000]  真的那個
[00:19:26.000 --> 00:19:27.000]  我們發現只有連續劇
[00:19:27.000 --> 00:19:29.100]  最能夠潛移默化影響人的生活
[00:19:29.100 --> 00:19:29.900]  有沒有
[00:19:29.900 --> 00:19:31.300]  你每天都看
[00:19:31.300 --> 00:19:32.400]  你不用講大道理
[00:19:32.400 --> 00:19:34.200]  每天看就明白
[00:19:34.200 --> 00:19:35.100]  這是我們的夢想
[00:19:35.100 --> 00:19:36.900]  現在當然還做不成
[00:19:36.900 --> 00:19:37.900]  但我們深深希望
[00:19:37.900 --> 00:19:41.400]  這是將來能夠進入社區最有效的管道
[00:19:41.400 --> 00:19:43.400]  第二方面我們的遠景
[00:19:43.400 --> 00:19:48.200]  我們能夠推廣更廣大的收視群體
[00:19:48.200 --> 00:19:51.000]  現在我想對優勢最大的挑戰
[00:19:51.000 --> 00:19:53.800]  就是你一定要有天線才看得到
[00:19:53.800 --> 00:19:54.900]  除了你還沒有天線
[00:19:54.900 --> 00:19:56.600]  拜託去買一個
[00:19:56.600 --> 00:19:58.200]  拜託
[00:19:58.200 --> 00:19:59.700]  但是我知道有些地區
[00:19:59.700 --> 00:20:02.800]  連拿了天線也收不到信號也有
[00:20:02.800 --> 00:20:03.900]  還有年輕人跟我說
[00:20:03.900 --> 00:20:05.400]  慕斯現在什麼時代了
[00:20:05.400 --> 00:20:06.700]  我們連電視都不買了
[00:20:06.700 --> 00:20:10.800]  還什麼天線
[00:20:10.800 --> 00:20:12.800]  我們現在都上網看電視
[00:20:12.800 --> 00:20:14.200]  怎麼辦
[00:20:14.200 --> 00:20:17.100]  那優勢能不能上網呢
[00:20:17.100 --> 00:20:19.900]  因為我們現在節目多半都是外來的節目
[00:20:19.900 --> 00:20:21.900]  所以有版權問題
[00:20:21.900 --> 00:20:24.100]  暫時是不能夠上網
[00:20:24.100 --> 00:20:26.500]  不過我們現在正跟很多的單位在商量
[00:20:26.500 --> 00:20:29.000]  希望能夠將來達成一個協議
[00:20:29.000 --> 00:20:31.000]  我們能夠從無線電視
[00:20:31.000 --> 00:20:33.000]  能夠進入到網路電視
[00:20:33.000 --> 00:20:35.400]  以後進入Line Stream到手機跟iPad
[00:20:35.400 --> 00:20:37.300]  這都是我們希望達到的
[00:20:37.300 --> 00:20:39.700]  當然也能夠有機會進入有線電視
[00:20:39.700 --> 00:20:41.100]  Cable Network當中
[00:20:41.100 --> 00:20:44.300]  請大家持續為我們這些發展來禱告
[00:20:44.300 --> 00:20:45.500]  另一方面有鼓勵你
[00:20:45.500 --> 00:20:48.200]  如果你真的沒有辦法用天線來看
[00:20:48.200 --> 00:20:49.900]  鼓勵你上網來看
[00:20:49.900 --> 00:20:53.100]  現在至少我們自製的節目跟短片
[00:20:53.100 --> 00:20:54.900]  都已經在網路上可以看到
[00:20:54.900 --> 00:20:56.100]  所以上我們的網站
[00:20:56.100 --> 00:20:58.100]  你就能夠觀賞得到
[00:20:58.100 --> 00:20:59.700]  第三方面
[00:20:59.700 --> 00:21:06.300]  我們的遠景是培育教會傑出的媒體人才
[00:21:06.300 --> 00:21:10.000]  其實這才是我們主要的目標
[00:21:10.000 --> 00:21:11.400]  你知道我真的深深的感覺到
[00:21:11.400 --> 00:21:13.000]  在過去華人教會當中
[00:21:13.000 --> 00:21:16.800]  我們太不注重媒體人才
[00:21:16.800 --> 00:21:21.000]  我們也沒有刻意去鼓勵跟培育媒體人才
[00:21:21.000 --> 00:21:23.100]  過去我們都不看重
[00:21:23.100 --> 00:21:26.300]  直到現在教會界忽然間覺醒了說
[00:21:26.300 --> 00:21:28.900]  哇 原來媒體對這個社會文化
[00:21:28.900 --> 00:21:30.200]  有這麼大的影響力
[00:21:30.200 --> 00:21:33.400]  所以現在想要來進入媒體事工
[00:21:33.400 --> 00:21:35.000]  一旦現在想進入媒體的時候
[00:21:35.000 --> 00:21:35.900]  就發現一個問題
[00:21:35.900 --> 00:21:38.200]  沒有人才了
[00:21:38.200 --> 00:21:40.700]  沒有人能夠做 沒有經驗
[00:21:40.700 --> 00:21:44.700]  所以你現在看見所有教會界所做的東西
[00:21:44.700 --> 00:21:46.100]  我告訴你那個水準
[00:21:46.100 --> 00:21:48.200]  遠遠比不過世俗的標準
[00:21:48.200 --> 00:21:50.200]  差太遠了
[00:21:50.200 --> 00:21:51.700]  為什麼
[00:21:51.700 --> 00:21:55.200]  過去我們忽略了人才的培育
[00:21:55.200 --> 00:21:58.800]  所以今天如果今天我們真的想影響世代
[00:21:58.800 --> 00:22:00.200]  如果我們真的想說
[00:22:00.200 --> 00:22:03.600]  我們能夠來掌握著媒體的天空
[00:22:03.600 --> 00:22:05.300]  我們要從現在開始
[00:22:05.300 --> 00:22:09.000]  積極的培育媒體的人才
[00:22:09.000 --> 00:22:10.900]  你要知道電視台
[00:22:10.900 --> 00:22:13.200]  真的是一個最好的管道
[00:22:13.200 --> 00:22:15.800]  來激發教會媒體的人才
[00:22:15.800 --> 00:22:17.200]  我發現
[00:22:17.200 --> 00:22:18.500]  你知道
[00:22:18.500 --> 00:22:20.300]  以前還沒有電視台的時候
[00:22:20.300 --> 00:22:22.300]  我發現在我們中間沒有人會想到
[00:22:22.300 --> 00:22:25.000]  要製作節目 沒有
[00:22:25.000 --> 00:22:28.500]  現在忽然間有了優勢頻道
[00:22:28.500 --> 00:22:30.600]  還有創世電視
[00:22:30.600 --> 00:22:31.600]  忽然間我發現教會裡面
[00:22:31.600 --> 00:22:32.400]  看見很多人在想
[00:22:32.400 --> 00:22:34.300]  要製作節目 要製作節目
[00:22:34.300 --> 00:22:35.700]  平常都不見得在話題裡面
[00:22:35.700 --> 00:22:37.000]  現在突然間話題
[00:22:37.000 --> 00:22:38.900]  再加上我們教會這麼多人才
[00:22:38.900 --> 00:22:40.500]  你看見我們跳舞團隊
[00:22:40.500 --> 00:22:42.100]  真的跳得這麼好
[00:22:42.100 --> 00:22:45.000]  看我們歌唱演唱這麼好
[00:22:45.000 --> 00:22:47.100]  多少人才在我們教育當中
[00:22:47.100 --> 00:22:49.300]  我們有太多的機會能夠製作節目
[00:22:49.300 --> 00:22:52.000]  現在我發現大家蠢蠢欲動
[00:22:52.000 --> 00:22:54.000]  很多機會能夠來做
[00:22:54.000 --> 00:22:56.600]  我發現電視台是個很好的管道
[00:22:56.600 --> 00:23:00.400]  不管我們現在能夠收視率有多少
[00:23:00.400 --> 00:23:01.500]  但是很好的管道
[00:23:01.500 --> 00:23:04.300]  激發這些媒體的人才能夠出來
[00:23:04.300 --> 00:23:06.600]  我們一定要培育足夠的媒體人
[00:23:06.600 --> 00:23:08.900]  為了將來
[00:23:08.900 --> 00:23:09.700]  讓更多人出來
[00:23:09.700 --> 00:23:13.600]  我們真的才能夠影響這個世代
[00:23:13.600 --> 00:23:14.800]  我真的相信
[00:23:14.800 --> 00:23:15.600]  雖然我們現在講一講
[00:23:15.600 --> 00:23:17.400]  不見得這些事情會成就很多事情
[00:23:17.400 --> 00:23:18.100]  但是我相信
[00:23:18.100 --> 00:23:20.000]  當我們繼續這樣發展下去之後
[00:23:20.000 --> 00:23:23.900]  灣區將會成為教會用媒體
[00:23:23.900 --> 00:23:26.400]  影響北美華人社區的基地
[00:23:26.400 --> 00:23:28.000]  就會在這裡
[00:23:28.000 --> 00:23:32.300]  Hallelujah
[00:23:32.300 --> 00:23:33.200]  所以我就邀請你
[00:23:33.200 --> 00:23:35.500]  一定要為優勢來禱告
[00:23:35.500 --> 00:23:38.400]  電視台就是個長期的投資
[00:23:38.400 --> 00:23:40.600]  短期你是看不見果效
[00:23:40.600 --> 00:23:41.900]  但事實上我們感謝神
[00:23:41.900 --> 00:23:43.300]  讓我們這兩個桌位
[00:23:43.300 --> 00:23:44.500]  已經有這麼美好的結果
[00:23:44.500 --> 00:23:45.500]  不容易
[00:23:45.500 --> 00:23:48.300]  但我們真的需要有長遠的眼光
[00:23:48.300 --> 00:23:50.100]  持久的耐力
[00:23:50.100 --> 00:23:53.300]  一定要為我們的節目的製作來禱告
[00:23:53.300 --> 00:23:55.700]  擴展的策略來禱告
[00:23:55.700 --> 00:23:58.800]  以及所需要的人才來禱告
[00:23:58.800 --> 00:24:01.000]  求主供應我們一切的需要
[00:24:01.000 --> 00:24:02.100]  Amen
[00:24:02.100 --> 00:24:04.300]  也要為灣區媒體的天空來禱告
[00:24:04.300 --> 00:24:04.900]  感謝神
[00:24:04.900 --> 00:24:05.500]  我告訴你
[00:24:05.500 --> 00:24:06.700]  灣區真是
[00:24:06.700 --> 00:24:10.100]  我說是得天獨厚的地方
[00:24:10.100 --> 00:24:11.300]  神給我們灣區兩個
[00:24:11.300 --> 00:24:13.300]  屬於基督徒的電視台
[00:24:13.300 --> 00:24:14.700]  1.9優勢頻道
[00:24:14.700 --> 00:24:16.800]  1.8創世電視
[00:24:16.800 --> 00:24:19.600]  三百三兩個在一起
[00:24:19.600 --> 00:24:22.500]  求神使用這兩個頻道
[00:24:22.500 --> 00:24:24.000]  不同的節目
[00:24:24.000 --> 00:24:25.500]  不同的策略
[00:24:25.500 --> 00:24:27.100]  相同的使命
[00:24:27.100 --> 00:24:29.000]  要轉化社區
[00:24:29.000 --> 00:24:30.900]  影響世代
[00:24:30.900 --> 00:24:32.800]  Amen
[00:24:32.800 --> 00:24:33.600]  你知道上禮拜三
[00:24:33.600 --> 00:24:37.700]  當我在準備教會的禱告會的時候
[00:24:37.700 --> 00:24:38.800]  主就讓我看見
[00:24:38.800 --> 00:24:42.700]  以西節書第47章的一個圖畫
[00:24:42.700 --> 00:24:45.300]  你還記得以西節書47章裡面講到
[00:24:45.300 --> 00:24:48.400]  神的使者帶領以西節
[00:24:48.400 --> 00:24:50.900]  看見一個聖殿
[00:24:50.900 --> 00:24:54.000]  然後河水從聖殿流出來
[00:24:54.000 --> 00:24:55.500]  越流越深
[00:24:55.500 --> 00:24:56.800]  越流越深
[00:24:56.800 --> 00:24:58.500]  直流到海
[00:24:58.500 --> 00:25:02.200]  甚至流到死海裡面
[00:25:02.200 --> 00:25:05.700]  主就用47章第六節的話
[00:25:05.700 --> 00:25:07.400]  主在問我
[00:25:07.400 --> 00:25:08.500]  47章第六節
[00:25:08.500 --> 00:25:09.200]  祂對我說
[00:25:09.200 --> 00:25:12.800]  人子啊 你看見了什麼
[00:25:12.800 --> 00:25:15.100]  那天在讀聖經的時候
[00:25:15.100 --> 00:25:17.700]  忽然間主的靈就在我裡面問我說
[00:25:17.700 --> 00:25:21.400]  嘿 你看見了什麼
[00:25:21.400 --> 00:25:22.000]  你知道很多時候
[00:25:22.000 --> 00:25:24.300]  我們眼目常常所看見的
[00:25:24.300 --> 00:25:27.600]  就是我們生活周圍的事情
[00:25:27.600 --> 00:25:29.100]  我們眼目所看見的
[00:25:29.100 --> 00:25:31.300]  就是我們現在所遇到的困境
[00:25:31.300 --> 00:25:32.500]  我們的難處
[00:25:32.500 --> 00:25:34.000]  我們心靈的掙扎
[00:25:34.000 --> 00:25:36.100]  我們的需要
[00:25:36.100 --> 00:25:37.600]  我們眼睛所看見的
[00:25:37.600 --> 00:25:39.300]  常常就叫我們沮喪
[00:25:39.300 --> 00:25:41.500]  我們灰心
[00:25:41.500 --> 00:25:43.700]  其實在那個禮拜三
[00:25:43.700 --> 00:25:44.800]  準備禱告會的時候
[00:25:44.800 --> 00:25:47.200]  我在面對極大的壓力
[00:25:47.200 --> 00:25:48.900]  分堂的問題需要解決
[00:25:48.900 --> 00:25:50.300]  很多的決定需要解決
[00:25:50.300 --> 00:25:51.700]  很多的事務擺在面前
[00:25:51.700 --> 00:25:53.800]  需要去處理
[00:25:53.800 --> 00:25:54.700]  真的有時候
[00:25:54.700 --> 00:25:55.900]  那天晚上覺得
[00:25:55.900 --> 00:25:58.900]  真的好像頭要爆炸一樣
[00:25:58.900 --> 00:26:00.500]  當我在讀那段經文的時候
[00:26:00.500 --> 00:26:01.300]  主突然提醒我
[00:26:01.300 --> 00:26:04.800]  嘿 你看見什麼
[00:26:04.800 --> 00:26:05.500]  我就發現真的
[00:26:05.500 --> 00:26:07.200]  主好是我們人的眼目
[00:26:07.200 --> 00:26:09.900]  常常就被好像偏離
[00:26:09.900 --> 00:26:13.000]  在我們生活周圍的環境上
[00:26:13.000 --> 00:26:14.800]  所以禮拜三禱告會
[00:26:14.800 --> 00:26:16.800]  我講到一個故事
[00:26:16.800 --> 00:26:18.200]  講到一個招牌
[00:26:18.200 --> 00:26:21.000]  在馬路上一個大招牌
[00:26:21.000 --> 00:26:23.000]  在那招牌的最下面
[00:26:23.000 --> 00:26:25.300]  畫了一個很可愛的豬
[00:26:25.300 --> 00:26:26.500]  所以每一個人經過那招牌
[00:26:26.500 --> 00:26:27.400]  都看到那隻豬
[00:26:27.400 --> 00:26:29.900]  哇 好可愛的豬
[00:26:29.900 --> 00:26:31.200]  結果大家都只看那個豬
[00:26:31.200 --> 00:26:32.300]  都沒有人注意到
[00:26:32.300 --> 00:26:34.100]  那個廣告上寫些什麼
[00:26:34.100 --> 00:26:34.600]  結果大家談
[00:26:34.600 --> 00:26:35.500]  你知道廣告寫什麼
[00:26:35.500 --> 00:26:36.500]  沒有人知道那廣告寫什麼
[00:26:36.500 --> 00:26:38.600]  只看到那隻豬而已
[00:26:38.600 --> 00:26:39.200]  所以他們就趕快
[00:26:39.200 --> 00:26:40.000]  我們要去看那廣告
[00:26:40.000 --> 00:26:41.100]  哇 寫些什麼
[00:26:41.100 --> 00:26:42.000]  大家去看那廣告
[00:26:42.000 --> 00:26:43.800]  一看那廣告才發現
[00:26:43.800 --> 00:26:46.100]  原來那廣告上寫幾個大字
[00:26:46.100 --> 00:26:50.000]  Don't be distracted
[00:26:50.000 --> 00:26:52.400]  不要分心 不要分神
[00:26:52.400 --> 00:26:53.500]  不要只看見豬
[00:26:53.500 --> 00:26:56.700]  有一個更重要的信息在這裡
[00:26:56.700 --> 00:26:57.200]  你看見
[00:26:57.200 --> 00:26:58.100]  那天主對我說
[00:26:58.100 --> 00:27:00.200]  你看見什麼
[00:27:00.200 --> 00:27:01.200]  我就發現多少時候
[00:27:01.200 --> 00:27:02.300]  我們的眼眸就是常常看著
[00:27:02.300 --> 00:27:04.600]  我們生活周圍這些事情
[00:27:04.600 --> 00:27:07.600]  我們常常被這些事情分心分神
[00:27:07.600 --> 00:27:09.700]  到底神在做什麼
[00:27:09.700 --> 00:27:11.000]  神要我看見什麼
[00:27:11.000 --> 00:27:13.600]  神要對我說什麼
[00:27:13.600 --> 00:27:15.900]  那天我就仔細再讀
[00:27:15.900 --> 00:27:16.900]  以細節做事實
[00:27:16.900 --> 00:27:19.400]  我再一次來讀
[00:27:19.400 --> 00:27:21.700]  我就看見在聖殿裡面
[00:27:21.700 --> 00:27:26.000]  是一個生命的河水湧流出來
[00:27:26.000 --> 00:27:27.400]  主就對我說
[00:27:27.400 --> 00:27:30.200]  這就是生命和靈良堂
[00:27:30.200 --> 00:27:32.500]  我在仔細讀47章的時候
[00:27:32.500 --> 00:27:34.700]  我就看見三件事情
[00:27:34.700 --> 00:27:39.600]  我看見河水從聖殿中開始湧流
[00:27:39.600 --> 00:27:41.000]  主對我說
[00:27:41.000 --> 00:27:43.600]  那是一個復興的浪潮
[00:27:43.600 --> 00:27:45.000]  神說這些年
[00:27:45.000 --> 00:27:47.200]  你們不斷地向主來祈求
[00:27:47.200 --> 00:27:50.000]  我讓復興的浪潮湧流在你們裡面
[00:27:50.000 --> 00:27:53.000]  一波一波又一波更強
[00:27:53.000 --> 00:27:54.700]  你們所期待所禱告的
[00:27:54.700 --> 00:27:58.300]  復興的浪潮必要降臨
[00:27:58.300 --> 00:28:00.700]  第二件事我看見第八節
[00:28:00.700 --> 00:28:04.200]  河水從聖殿往東流
[00:28:04.200 --> 00:28:07.100]  直流到海
[00:28:07.100 --> 00:28:07.800]  主對我說
[00:28:07.800 --> 00:28:13.500]  這是生命和福音宣教擴展的使命
[00:28:13.500 --> 00:28:18.000]  生命河要湧流到萬國萬民去
[00:28:18.000 --> 00:28:19.700]  我又看第三件事情
[00:28:19.700 --> 00:28:21.300]  第九節
[00:28:21.300 --> 00:28:23.100]  河水所到之處
[00:28:23.100 --> 00:28:26.100]  凡資深的動物都必生火
[00:28:26.100 --> 00:28:28.200]  並且因這流來的水
[00:28:28.200 --> 00:28:29.500]  必有極多的魚
[00:28:29.500 --> 00:28:31.100]  海水也變甜了
[00:28:31.100 --> 00:28:32.700]  這河水所到之處
[00:28:32.700 --> 00:28:35.700]  百物都必生火
[00:28:35.700 --> 00:28:38.900]  這是個轉化的大能
[00:28:38.900 --> 00:28:40.300]  我們看見其實在聖經講的
[00:28:40.300 --> 00:28:43.700]  海水流到死海是咸海
[00:28:43.700 --> 00:28:45.900]  可是當生命河湧流之處
[00:28:45.900 --> 00:28:49.200]  咸海都變成甜海
[00:28:49.200 --> 00:28:50.700]  Hallelujah
[00:28:50.700 --> 00:28:52.300]  神在告訴我一件事
[00:28:52.300 --> 00:28:57.000]  生命河有一個轉化社區的使命
[00:28:57.000 --> 00:28:58.900]  無論你看見現今的世代
[00:28:58.900 --> 00:29:01.300]  有多麼的黑暗
[00:29:01.300 --> 00:29:05.800]  有時候充滿了死亡的氣息
[00:29:05.800 --> 00:29:06.800]  但主在這時候
[00:29:06.800 --> 00:29:09.800]  生命河水流流到的地方
[00:29:09.800 --> 00:29:13.000]  都要帶來更新跟復興
[00:29:13.000 --> 00:29:15.900]  所有死亡的氣息都要被斷開
[00:29:15.900 --> 00:29:18.800]  重新帶來復活的生命
[00:29:18.800 --> 00:29:20.000]  Hallelujah
[00:29:20.000 --> 00:29:21.000]  那天晚上我告訴你
[00:29:21.000 --> 00:29:22.900]  當我看見這個圖畫的時候
[00:29:22.900 --> 00:29:25.400]  我整個心再一次活過來
[00:29:25.400 --> 00:29:27.100]  本來真的一大堆煩惱
[00:29:27.100 --> 00:29:28.600]  一大堆壓力在
[00:29:28.600 --> 00:29:30.300]  忽然間我都釋放
[00:29:30.300 --> 00:29:31.200]  我開始看見
[00:29:31.200 --> 00:29:34.500]  原來我正在神工作的手中
[00:29:34.500 --> 00:29:35.800]  這是神的定位
[00:29:35.800 --> 00:29:37.000]  神的定義
[00:29:37.000 --> 00:29:38.900]  在這個生命河的教會裡面
[00:29:38.900 --> 00:29:40.300]  生命要開始湧流
[00:29:40.300 --> 00:29:42.400]  我看見一個復興的浪潮
[00:29:42.400 --> 00:29:44.500]  我看見一個宣教的浪潮
[00:29:44.500 --> 00:29:47.300]  我看見一個轉化社區的使命
[00:29:47.300 --> 00:29:48.600]  在我們中間
[00:29:48.600 --> 00:29:49.700]  Hallelujah
[00:29:49.700 --> 00:29:52.800]  忽然間重新帶給我動力
[00:29:52.800 --> 00:29:55.100]  弟兄姐妹你看見什麼
[00:29:55.100 --> 00:29:56.700]  你看見什麼
[00:29:56.700 --> 00:29:58.900]  主今天同樣問你這個問題
[00:29:58.900 --> 00:30:00.700]  你所看見只是你生活環境的
[00:30:00.700 --> 00:30:02.700]  需要一些難處呢
[00:30:02.700 --> 00:30:04.000]  你還是能夠看見
[00:30:04.000 --> 00:30:06.300]  你正在神工作的手中
[00:30:06.300 --> 00:30:10.300]  你正在這個生命河的湧流的裡面
[00:30:10.300 --> 00:30:11.300]  Hallelujah
[00:30:11.300 --> 00:30:13.400]  你就是神的器皿
[00:30:13.400 --> 00:30:15.600]  要來改變世界
[00:30:15.600 --> 00:30:17.600]  要來影響時代
[00:30:17.600 --> 00:30:18.700]  Amen
[00:30:18.700 --> 00:30:19.900]  讓我們一同來夢想
[00:30:19.900 --> 00:30:21.300]  弟兄姐妹
[00:30:21.300 --> 00:30:23.400]  讓我們一同來禱告
[00:30:23.400 --> 00:30:25.800]  也讓我們一同擺上我們自己
[00:30:25.800 --> 00:30:28.500]  好讓我們真是能夠在這樣一個世代
[00:30:28.500 --> 00:30:31.300]  成為神影響世代的器皿
[00:30:31.300 --> 00:30:32.200]  Amen
[00:30:32.200 --> 00:30:34.000]  我們一起禱告
[00:30:34.000 --> 00:30:34.500]  親愛的主
[00:30:34.500 --> 00:30:35.400]  我們再次來到我們現場
[00:30:35.400 --> 00:30:36.500]  我們的感謝與讚美
[00:30:36.500 --> 00:30:37.200]  謝謝你主
[00:30:37.200 --> 00:30:39.300]  把我們放在這樣一個
[00:30:39.300 --> 00:30:41.400]  你的工作的裡面
[00:30:41.400 --> 00:30:42.800]  主再次讓我們看見
[00:30:42.800 --> 00:30:44.100]  今天我們就在這個
[00:30:44.100 --> 00:30:47.800]  生命江河湧流的過程的裡面
[00:30:47.800 --> 00:30:50.100]  是的 你早在這個教會開始的時候
[00:30:50.100 --> 00:30:52.600]  你就定義讓這個教會
[00:30:52.600 --> 00:30:54.500]  帶來復興的浪潮
[00:30:54.500 --> 00:30:56.500]  帶來宣教的浪潮
[00:30:56.500 --> 00:30:58.800]  也帶來轉化的浪潮
[00:30:58.800 --> 00:31:00.000]  我們謝謝你
[00:31:00.000 --> 00:31:03.800]  今天我們有份在你榮耀的計畫裡面
[00:31:03.800 --> 00:31:05.100]  再次開我們的眼睛
[00:31:05.100 --> 00:31:07.200]  能夠看見這一切
[00:31:07.200 --> 00:31:10.100]  好讓我們的心能夠再次興奮起來
[00:31:10.100 --> 00:31:11.300]  喜樂起來
[00:31:11.300 --> 00:31:14.000]  重新得力起來
[00:31:14.000 --> 00:31:15.000]  讓我們在你手中
[00:31:15.000 --> 00:31:17.100]  願意擺上我們自己
[00:31:17.100 --> 00:31:20.200]  成為你的器皿來影響世代
[00:31:20.200 --> 00:31:21.300]  感謝禱告
[00:31:21.300 --> 00:31:23.500]  奉耶穌得勝的名祈求
[00:31:23.500 --> 00:31:25.600]  Amen
