
[00:00:00.000 --> 00:00:03.000]  就係我哋今年嘅全年嘅主題
[00:14:33.000 --> 00:14:35.000]  每個月月會,我叫大船
[00:14:35.000 --> 00:14:37.000]  咁有時小組聚會,我叫
[00:14:37.000 --> 00:14:39.000]  上小船,即係上船
[00:14:39.000 --> 00:14:41.000]  唔好唔會上咩船
[00:14:41.000 --> 00:14:43.000]  咁樣呢,就
[00:14:43.000 --> 00:14:45.000]  最近有人呢,係外人嚟嘅
[00:14:45.000 --> 00:14:47.000]  仲畀咗個好好玩嘅名
[00:14:47.000 --> 00:14:49.000]  佢話,你姊妹遊去遊船
[00:14:49.000 --> 00:14:51.000]  好呀,咁即係咩意思呀,就係
[00:14:51.000 --> 00:14:53.000]  我哋飲飲食食囉
[00:14:53.000 --> 00:14:55.000]  咁樣呢,我發覺姊妹點解
[00:14:55.000 --> 00:14:57.000]  會咁close呢,原來飲飲食食
[00:14:57.000 --> 00:14:59.000]  都幾重要㗎,真係
[00:14:59.000 --> 00:15:01.000]  幾重要㗎,你
[00:15:01.000 --> 00:15:03.000]  你都知道,姊妹煮嘢係
[00:15:03.000 --> 00:15:05.000]  特別叻㗎,所以有幾個高手喺度
[00:15:05.000 --> 00:15:07.000]  已經好勁㗎啦,每次
[00:15:07.000 --> 00:15:09.000]  食嘢呢,聚會呢都幾精彩嘅
[00:15:09.000 --> 00:15:11.000]  不過
[00:15:11.000 --> 00:15:13.000]  精彩嘅,唔
[00:15:13.000 --> 00:15:15.000]  單只係分享食物
[00:15:15.000 --> 00:15:17.000]  往往係食完嘢之後
[00:15:17.000 --> 00:15:19.000]  大家坐低,分享
[00:15:19.000 --> 00:15:21.000]  人生,佢哋內心
[00:15:21.000 --> 00:15:23.000]  嘅掙扎,係好真㗎
[00:15:23.000 --> 00:15:25.000]  大家
[00:15:25.000 --> 00:15:27.000]  提到
[00:15:27.000 --> 00:15:29.000]  好appreciate
[00:15:29.000 --> 00:15:31.000]  身邊嘅姊妹嘅幫助
[00:15:31.000 --> 00:15:33.000]  從佢哋嘅幫助,見到神嘅恩手
[00:15:33.000 --> 00:15:35.000]  臨到佢
[00:15:35.000 --> 00:15:37.000]  真係,我話精彩嘅意思
[00:15:37.000 --> 00:15:39.000]  就係,唔係
[00:15:39.000 --> 00:15:41.000]  唔係啲食物精彩
[00:15:41.000 --> 00:15:43.000]  幾時食嘢,食到
[00:15:43.000 --> 00:15:45.000]  流眼淚㗎,係咪,幾好食
[00:15:45.000 --> 00:15:47.000]  你試過食嘢食到流眼淚未呀
[00:15:47.000 --> 00:15:49.000]  好難呀
[00:15:49.000 --> 00:15:51.000]  即係幾好食都係笑,真係唔會流眼淚
[00:15:51.000 --> 00:15:53.000]  但係分享嘅時候
[00:15:53.000 --> 00:15:55.000]  大家會流出眼淚
[00:15:55.000 --> 00:15:57.000]  真誠嘅眼淚
[00:15:57.000 --> 00:15:59.000]  呢個係,係好精彩嘅
[00:15:59.000 --> 00:16:01.000]  地方,事實上
[00:16:01.000 --> 00:16:03.000]  真係好感謝主
[00:16:03.000 --> 00:16:05.000]  能夠喺呢兩年
[00:16:05.000 --> 00:16:07.000]  姊妹中間能夠建立咁親密嘅
[00:16:07.000 --> 00:16:09.000]  關係
[00:16:09.000 --> 00:16:11.000]  而且唔係講笑㗎,仲
[00:16:11.000 --> 00:16:13.000]  有一個例子,呢兩年
[00:16:13.000 --> 00:16:15.000]  closer and stronger
[00:16:15.000 --> 00:16:17.000]  係名符其實咁發生
[00:16:17.000 --> 00:16:19.000]  就係去年,我舉個例
[00:16:19.000 --> 00:16:21.000]  去年,有一位住喺Northside嘅
[00:16:21.000 --> 00:16:23.000]  姊妹,佢特登搬出嚟
[00:16:23.000 --> 00:16:25.000]  唐人街嘅度住,係因為近
[00:16:25.000 --> 00:16:27.000]  姊妹嘅群體
[00:16:27.000 --> 00:16:29.000]  特登搬出嚟
[00:16:29.000 --> 00:16:31.000]  另外,喺過去,而家數返嚟
[00:16:31.000 --> 00:16:33.000]  都未到一年嘅時間
[00:16:33.000 --> 00:16:35.000]  有三位姊妹
[00:16:35.000 --> 00:16:37.000]  分別嘅搬屋
[00:16:37.000 --> 00:16:39.000]  特登搬嚟同樣嘅街口嗰度住㗎
[00:16:39.000 --> 00:16:41.000]  係咪closer and
[00:16:41.000 --> 00:16:43.000]  stronger
[00:16:43.000 --> 00:16:45.000]  食嘢都好食啲啦
[00:16:45.000 --> 00:16:47.000]  係咪
[00:16:47.000 --> 00:16:49.000]  仲有㗎,我知道
[00:16:49.000 --> 00:16:51.000]  以我所知,仲有㗎
[00:16:51.000 --> 00:16:53.000]  大家係想closer and stronger
[00:16:53.000 --> 00:16:55.000]  我諗Mark Sir
[00:16:55.000 --> 00:16:57.000]  定呢個題目嘅時候,冇諗到
[00:16:57.000 --> 00:16:59.000]  姊妹咁鬼認真嘅
[00:16:59.000 --> 00:17:01.000]  搬埋屋
[00:17:01.000 --> 00:17:03.000]  我哋非常之感恩
[00:17:03.000 --> 00:17:05.000]  日韓一書裡面提到嘅
[00:17:05.000 --> 00:17:07.000]  親密團契,喺姊妹船嗰度
[00:17:07.000 --> 00:17:09.000]  我哋真正嘅體會到
[00:17:09.000 --> 00:17:11.000]  不過我哋係學習緊嘅
[00:17:11.000 --> 00:17:13.000]  不過
[00:17:13.000 --> 00:17:15.000]  我想更加嘅強調
[00:17:15.000 --> 00:17:17.000]  closer and stronger並唔係姊妹
[00:17:17.000 --> 00:17:19.000]  佢係好專利嘅
[00:17:19.000 --> 00:17:21.000]  弟兄都需要
[00:17:21.000 --> 00:17:23.000]  我希望弟兄能夠有一個咁親密嘅團契
[00:17:23.000 --> 00:17:25.000]  年青家庭需要
[00:17:25.000 --> 00:17:27.000]  年長家庭需要
[00:17:27.000 --> 00:17:29.000]  職稱需要,少年人需要
[00:17:29.000 --> 00:17:31.000]  甚至我哋教目嘅團隊需要
[00:17:31.000 --> 00:17:33.000]  我哋嘅call team需要
[00:17:33.000 --> 00:17:35.000]  我哋需要closer
[00:17:35.000 --> 00:17:37.000]  我哋就會stronger
[00:17:37.000 --> 00:17:41.000]  如果你喺教會裡面
[00:17:41.000 --> 00:17:43.000]  體會到呢個親密嘅關係
[00:17:43.000 --> 00:17:45.000]  你要感恩
[00:17:45.000 --> 00:17:47.000]  你要珍惜
[00:17:47.000 --> 00:17:49.000]  你要繼續嘅付出
[00:17:49.000 --> 00:17:51.000]  去栽種
[00:17:51.000 --> 00:17:53.000]  但係如果你未體會到嘅話
[00:17:53.000 --> 00:17:55.000]  我覺得其實
[00:17:55.000 --> 00:17:57.000]  你可以咁諗
[00:17:57.000 --> 00:17:59.000]  就係可能神
[00:17:59.000 --> 00:18:01.000]  係呼喚你
[00:18:01.000 --> 00:18:03.000]  從你身上開始
[00:18:03.000 --> 00:18:05.000]  你去付出
[00:18:05.000 --> 00:18:07.000]  喺教會嗰度共建
[00:18:07.000 --> 00:18:09.000]  一齊建立
[00:18:09.000 --> 00:18:11.000]  呢個咁親密嘅關係
[00:18:11.000 --> 00:18:13.000]  呢個團契就喺你中間
[00:18:15.000 --> 00:18:17.000]  不過
[00:18:17.000 --> 00:18:19.000]  我哋都可以預左
[00:18:19.000 --> 00:18:21.000]  就是呢
[00:18:21.000 --> 00:18:23.000]  呢啲咁嘅親密團契呢
[00:18:23.000 --> 00:18:25.000]  係會時時受到攻擊
[00:18:25.000 --> 00:18:27.000]  邊個攻擊我哋呢
[00:18:27.000 --> 00:18:29.000]  大家都知道
[00:18:29.000 --> 00:18:31.000]  係魔鬼
[00:18:31.000 --> 00:18:33.000]  魔鬼絕對唔想
[00:18:33.000 --> 00:18:35.000]  有啲咁樣嘅群體
[00:18:35.000 --> 00:18:37.000]  出現
[00:18:37.000 --> 00:18:39.000]  佢唔想我哋
[00:18:39.000 --> 00:18:41.000]  closer and stronger
[00:18:41.000 --> 00:18:43.000]  佢想我哋
[00:18:43.000 --> 00:18:45.000]  closer and weaker
[00:18:45.000 --> 00:18:47.000]  可悲嘅就係
[00:18:47.000 --> 00:18:49.000]  佢好成功
[00:18:49.000 --> 00:18:51.000]  由伊甸園開始
[00:18:51.000 --> 00:18:53.000]  佢要拆散亞當同夏娃
[00:18:53.000 --> 00:18:55.000]  親密信任嘅關係
[00:18:55.000 --> 00:18:57.000]  以至到人類一直落到
[00:18:57.000 --> 00:18:59.000]  而家世界各地
[00:18:59.000 --> 00:19:01.000]  古今中外全部好多人都係
[00:19:01.000 --> 00:19:03.000]  我哋嘅關係都比佢
[00:19:03.000 --> 00:19:05.000]  搞到幾慘
[00:19:05.000 --> 00:19:07.000]  好嘅時候佢就想break up我哋
[00:19:07.000 --> 00:19:09.000]  一切嘅關係
[00:19:09.000 --> 00:19:11.000]  我哋都時時受到試探
[00:19:11.000 --> 00:19:13.000]  佢往往撕裂
[00:19:13.000 --> 00:19:15.000]  兄弟成仇
[00:19:15.000 --> 00:19:17.000]  夫妻決裂
[00:19:17.000 --> 00:19:19.000]  朋友攻擊
[00:19:19.000 --> 00:19:21.000]  甚至係教會之內
[00:19:21.000 --> 00:19:23.000]  都時時有好多抗拒嘅事出現
[00:19:23.000 --> 00:19:25.000]  我唔再講話國與國
[00:19:25.000 --> 00:19:27.000]  假仗鬥爭嗰啲
[00:19:27.000 --> 00:19:29.000]  事實上
[00:19:29.000 --> 00:19:31.000]  講返約翰一書
[00:19:31.000 --> 00:19:33.000]  約翰一書
[00:19:33.000 --> 00:19:35.000]  約翰咁強調親密嘅團契
[00:19:35.000 --> 00:19:37.000]  一開始就講親密嘅團契
[00:19:37.000 --> 00:19:39.000]  係因為佢當時
[00:19:39.000 --> 00:19:41.000]  背景就係魔鬼
[00:19:41.000 --> 00:19:43.000]  正係當時嘅教會嗰度
[00:19:43.000 --> 00:19:45.000]  要搞亂教會嘅關係
[00:19:45.000 --> 00:19:47.000]  而藉住一個
[00:19:47.000 --> 00:19:49.000]  當時佢哋嘅社會
[00:19:49.000 --> 00:19:51.000]  流行嘅希臘學說
[00:19:51.000 --> 00:19:53.000]  洛斯底主義
[00:19:53.000 --> 00:19:55.000]  有啲人覺得呢個主義好正嘅喎
[00:19:55.000 --> 00:19:57.000]  有啲人就覺得佢係異端嚟嘅喎
[00:19:57.000 --> 00:19:59.000]  大家就爭辯不休
[00:19:59.000 --> 00:20:01.000]  使到教會入面嘅弟兄姊妹
[00:20:01.000 --> 00:20:03.000]  各自企硬互相嘅指責
[00:20:03.000 --> 00:20:05.000]  甚至唔少人離開
[00:20:07.000 --> 00:20:09.000]  呢個係當時嘅現實
[00:20:09.000 --> 00:20:11.000]  所以以上我即使
[00:20:11.000 --> 00:20:13.000]  舉姊妹船就為例子
[00:20:13.000 --> 00:20:15.000]  closer and stronger
[00:20:15.000 --> 00:20:17.000]  老實講我都時時
[00:20:17.000 --> 00:20:19.000]  會為呢個團契而
[00:20:19.000 --> 00:20:21.000]  感到警戒嘅
[00:20:21.000 --> 00:20:23.000]  因為我知道魔鬼一定
[00:20:23.000 --> 00:20:25.000]  無孔不入嘅一定嘅啦
[00:20:25.000 --> 00:20:27.000]  預咗佢要拆散親密嘅關係
[00:20:27.000 --> 00:20:29.000]  老實講
[00:20:29.000 --> 00:20:31.000]  closer 唔係好玩嘅
[00:20:31.000 --> 00:20:33.000]  closer 係比較危險嘅
[00:20:33.000 --> 00:20:35.000]  係咪呀
[00:20:35.000 --> 00:20:37.000]  呢啲呢大家保持遠啲呢
[00:20:37.000 --> 00:20:41.000]  就唔會有磨擦嘅點磨啫
[00:20:41.000 --> 00:20:43.000]  你咁遠我點磨擦你啫係咪
[00:20:43.000 --> 00:20:45.000]  越遠就越安全嘅係咪呀
[00:20:45.000 --> 00:20:47.000]  但係越遠
[00:20:47.000 --> 00:20:49.000]  越遠唔係神嘅旨意
[00:20:49.000 --> 00:20:51.000]  closer and stronger
[00:20:51.000 --> 00:20:53.000]  係神嘅旨意
[00:20:53.000 --> 00:20:55.000]  不過我又成日覺得
[00:20:55.000 --> 00:20:57.000]  磨擦衝突係唔緊要嘅
[00:20:57.000 --> 00:20:59.000]  最緊要嘅係我
[00:20:59.000 --> 00:21:01.000]  面對點樣去處理
[00:21:03.000 --> 00:21:05.000]  如果處理得好我哋嘅關係
[00:21:05.000 --> 00:21:07.000]  會健康成長
[00:21:07.000 --> 00:21:09.000]  可能比之前更好
[00:21:09.000 --> 00:21:11.000]  如果處理得唔好呢
[00:21:11.000 --> 00:21:13.000]  唔死都淨返半條命㗎啦老實講
[00:21:13.000 --> 00:21:15.000]  好弱㗎
[00:21:15.000 --> 00:21:17.000]  好感謝神
[00:21:17.000 --> 00:21:21.000]  藉著約翰一書
[00:21:21.000 --> 00:21:23.000]  唔單止約翰提出呢個問題
[00:21:23.000 --> 00:21:25.000]  佢亦都畀咗一個秘訣
[00:21:25.000 --> 00:21:27.000]  就係如果我哋要
[00:21:27.000 --> 00:21:29.000]  緊守
[00:21:29.000 --> 00:21:31.000]  closer and stronger
[00:21:31.000 --> 00:21:33.000]  我哋係有一個咁嘅秘訣㗎
[00:21:33.000 --> 00:21:35.000]  亦都帶我
[00:21:35.000 --> 00:21:37.000]  讓我帶到大家去睇
[00:21:37.000 --> 00:21:39.000]  呢度睇嘅第二點
[00:21:39.000 --> 00:21:41.000]  第一點係神嘅心意
[00:21:41.000 --> 00:21:43.000]  係佢兒女要closer and stronger
[00:21:43.000 --> 00:21:45.000]  第二點就係寫幾相愛
[00:21:45.000 --> 00:21:47.000]  就係秘訣
[00:21:47.000 --> 00:21:49.000]  能夠使我哋緊守
[00:21:49.000 --> 00:21:51.000]  堅守closer and stronger
[00:21:51.000 --> 00:21:53.000]  如果我哋繼續
[00:21:53.000 --> 00:21:55.000]  睇約翰一書啦
[00:21:55.000 --> 00:21:57.000]  我哋會睇到約翰呢好妙
[00:21:57.000 --> 00:21:59.000]  猛講一個
[00:21:59.000 --> 00:22:01.000]  命令
[00:22:01.000 --> 00:22:03.000]  就係耶穌當日喺世界上
[00:22:03.000 --> 00:22:05.000]  佢臨死之前呢
[00:22:05.000 --> 00:22:07.000]  同門頭講咗好多嘢
[00:22:07.000 --> 00:22:09.000]  其中講咗一個咁重要嘅命令
[00:22:09.000 --> 00:22:11.000]  佢話我賜畀你哋一個命令
[00:22:11.000 --> 00:22:13.000]  就係你哋要彼此相愛
[00:22:13.000 --> 00:22:15.000]  繼續聽埋落去喎
[00:22:15.000 --> 00:22:17.000]  我點樣愛你哋
[00:22:17.000 --> 00:22:19.000]  你哋就係要點樣相愛
[00:22:19.000 --> 00:22:21.000]  耶穌講嘅
[00:22:21.000 --> 00:22:23.000]  唔係啲
[00:22:23.000 --> 00:22:25.000]  popsite嘅相愛
[00:22:25.000 --> 00:22:27.000]  而係
[00:22:27.000 --> 00:22:29.000]  真係唔係一啲普通嘅
[00:22:29.000 --> 00:22:31.000]  道德嘅倫理嘅相愛
[00:22:31.000 --> 00:22:33.000]  係寫幾嘅相愛
[00:22:33.000 --> 00:22:35.000]  好似佢愛我哋咁樣
[00:22:35.000 --> 00:22:37.000]  去彼此相愛
[00:22:37.000 --> 00:22:39.000]  呢個係能夠解決
[00:22:39.000 --> 00:22:41.000]  紛爭嘅
[00:22:41.000 --> 00:22:43.000]  唯一秘訣
[00:22:43.000 --> 00:22:45.000]  耶穌未走之前呢
[00:22:45.000 --> 00:22:47.000]  佢都知道佢啲門頭
[00:22:47.000 --> 00:22:49.000]  中間好多紛爭
[00:22:49.000 --> 00:22:51.000]  所以佢臨走之前佢一定要講定呢樣嘢
[00:22:51.000 --> 00:22:53.000]  而且講定呢樣嘢
[00:22:53.000 --> 00:22:55.000]  係畀以後跟隨
[00:22:55.000 --> 00:22:57.000]  佢嘅人聽
[00:22:57.000 --> 00:22:59.000]  有意思嘅就係
[00:22:59.000 --> 00:23:01.000]  真係唔係
[00:23:01.000 --> 00:23:03.000]  唔係係咁講下
[00:23:03.000 --> 00:23:05.000]  約翰一書約翰繼續講
[00:23:05.000 --> 00:23:07.000]  係用三大段
[00:23:07.000 --> 00:23:09.000]  嚟講呢個彼此相愛
[00:23:09.000 --> 00:23:11.000]  我問佢
[00:23:11.000 --> 00:23:13.000]  同大家讀曬呢度唔使驚吓
[00:23:13.000 --> 00:23:15.000]  第一段呢就係第二章
[00:23:15.000 --> 00:23:17.000]  嗰度有五節講到彼此相愛
[00:23:17.000 --> 00:23:19.000]  第二段呢
[00:23:19.000 --> 00:23:21.000]  係第三章嗰度有十四節
[00:23:21.000 --> 00:23:23.000]  講到彼此相愛
[00:23:23.000 --> 00:23:25.000]  第三段呢
[00:23:25.000 --> 00:23:27.000]  係第四章嗰度有十五節
[00:23:27.000 --> 00:23:29.000]  講到彼此相愛
[00:23:29.000 --> 00:23:31.000]  禮唔禮真呀
[00:23:31.000 --> 00:23:33.000]  佢係覺得呢樣非常之重要
[00:23:33.000 --> 00:23:35.000]  講三次講到咁長
[00:23:35.000 --> 00:23:37.000]  梗係重要啦
[00:23:37.000 --> 00:23:39.000]  而且講到咁長係因為
[00:23:39.000 --> 00:23:41.000]  驚死我哋做唔到
[00:23:41.000 --> 00:23:43.000]  所以講完又講
[00:23:43.000 --> 00:23:45.000]  因為
[00:23:45.000 --> 00:23:47.000]  即係同
[00:23:47.000 --> 00:23:49.000]  同聲同氣嘅人
[00:23:49.000 --> 00:23:51.000]  你愛佢係容易嘅
[00:23:51.000 --> 00:23:53.000]  同嗰啲你真係覺得
[00:23:53.000 --> 00:23:55.000]  你睇到好唔順眼
[00:23:55.000 --> 00:23:57.000]  你係覺得
[00:23:57.000 --> 00:23:59.000]  好想抗拒佢
[00:23:59.000 --> 00:24:01.000]  唔想黐埋佢
[00:24:01.000 --> 00:24:03.000]  呢個就係令到你 father and weaker
[00:24:03.000 --> 00:24:05.000]  而魔鬼呢
[00:24:05.000 --> 00:24:07.000]  往往就係用咗我哋呢啲
[00:24:07.000 --> 00:24:09.000]  咁嘅自我出現
[00:24:09.000 --> 00:24:11.000]  我哋唔鍾意人呢就係好多仇
[00:24:11.000 --> 00:24:13.000]  個 ego 個自我唔鍾意
[00:24:13.000 --> 00:24:15.000]  我唔接受你咁你又唔接受我
[00:24:15.000 --> 00:24:17.000]  我哋唔想
[00:24:17.000 --> 00:24:19.000]  嗌交被知塞吉最好
[00:24:19.000 --> 00:24:21.000]  就係咁樣呢
[00:24:21.000 --> 00:24:23.000]  我哋嘅自我呢好多時候
[00:24:23.000 --> 00:24:25.000]  整我哋成為好似箭豬咁
[00:24:25.000 --> 00:24:27.000]  因為睇唔到咋喎其實我哋真係好多時候係一個箭豬咁樣
[00:24:27.000 --> 00:24:29.000]  一係就你吉我我吉你
[00:24:29.000 --> 00:24:31.000]  一係呢就係你同我遠啲唔好吉啦
[00:24:31.000 --> 00:24:33.000]  唔好吉你吉佢啦
[00:24:33.000 --> 00:24:35.000]  就係咁樣
[00:24:35.000 --> 00:24:37.000]  我哋嘅關係好疏離
[00:24:37.000 --> 00:24:39.000]  amazing
[00:24:39.000 --> 00:24:41.000]  要學人一書
[00:24:41.000 --> 00:24:43.000]  一而再再而三
[00:24:43.000 --> 00:24:45.000]  提醒信徒
[00:24:45.000 --> 00:24:47.000]  我哋要對付呢一個
[00:24:47.000 --> 00:24:49.000]  咁嘅自我帶嚟嘅衝突
[00:24:49.000 --> 00:24:51.000]  唯一嘅利器
[00:24:51.000 --> 00:24:53.000]  嚟自耶穌
[00:24:53.000 --> 00:24:55.000]  就係耶穌當日唔單止講
[00:24:55.000 --> 00:24:57.000]  而且佢係實行嘅
[00:24:57.000 --> 00:24:59.000]  社紀嘅
[00:24:59.000 --> 00:25:01.000]  相愛
[00:25:01.000 --> 00:25:03.000]  耶穌話我點樣愛你哋 你哋就要點樣相愛
[00:25:03.000 --> 00:25:05.000]  有時真係彼此相愛呢
[00:25:05.000 --> 00:25:07.000]  真係你要覺得
[00:25:07.000 --> 00:25:09.000]  我好唔鍾意
[00:25:09.000 --> 00:25:11.000]  我都放低我自己
[00:25:11.000 --> 00:25:13.000]  呢個就係耶穌講嘅社紀
[00:25:13.000 --> 00:25:15.000]  耶穌講嘅社紀唔係一定要我哋去釘
[00:25:15.000 --> 00:25:17.000]  十字架嘅社紀
[00:25:17.000 --> 00:25:19.000]  就係咁樣呀我哋放低自己
[00:25:19.000 --> 00:25:21.000]  都係非常之唔容易
[00:25:21.000 --> 00:25:23.000]  放低我哋嘅
[00:25:23.000 --> 00:25:25.000]  自己嘅手呢我哋就可能
[00:25:25.000 --> 00:25:27.000]  會能夠
[00:25:27.000 --> 00:25:29.000]  put ourself in the other
[00:25:29.000 --> 00:25:31.000]  shoes我哋能夠
[00:25:31.000 --> 00:25:33.000]  從人哋嘅角度嗰度去諗
[00:25:33.000 --> 00:25:35.000]  就係咁樣我
[00:25:35.000 --> 00:25:37.000]  放低自己我哋能夠
[00:25:37.000 --> 00:25:39.000]  從抗拒
[00:25:39.000 --> 00:25:41.000]  定人嘅罪
[00:25:41.000 --> 00:25:43.000]  變成包容同埋寬恕
[00:25:43.000 --> 00:25:45.000]  漸漸啦我話畀大家聽
[00:25:45.000 --> 00:25:47.000]  我哋自己個心
[00:25:47.000 --> 00:25:49.000]  會覺得釋放
[00:25:49.000 --> 00:25:51.000]  我哋覺得我哋周圍嘅環境
[00:25:51.000 --> 00:25:53.000]  我哋能夠建造一個
[00:25:53.000 --> 00:25:55.000]  溫暖嘅環境出嚟
[00:25:55.000 --> 00:25:57.000]  你會發覺你唔
[00:25:57.000 --> 00:25:59.000]  鍾意個人都會
[00:25:59.000 --> 00:26:01.000]  慢慢嘅改變
[00:26:01.000 --> 00:26:03.000]  呢個就係耶穌彼此相愛嘅
[00:26:03.000 --> 00:26:05.000]  威力佢能夠使我
[00:26:05.000 --> 00:26:07.000]  喺呢個因罪而震動
[00:26:07.000 --> 00:26:09.000]  昏熱嘅世界裏面
[00:26:09.000 --> 00:26:11.000]  感受到
[00:26:11.000 --> 00:26:13.000]  closer and then
[00:26:13.000 --> 00:26:15.000]  will be stronger
[00:26:15.000 --> 00:26:19.000]  closer and stronger
[00:26:19.000 --> 00:26:21.000]  係神希望佢嘅
[00:26:21.000 --> 00:26:23.000]  兒女有嘅相處之道
[00:26:23.000 --> 00:26:25.000]  教會健康嘅成長
[00:26:25.000 --> 00:26:27.000]  係講道
[00:26:27.000 --> 00:26:29.000]  教導傳導仲有
[00:26:29.000 --> 00:26:31.000]  呢一個嘅相處之道
[00:26:31.000 --> 00:26:33.000]  希望我哋
[00:26:33.000 --> 00:26:35.000]  大家都謹記住
[00:26:35.000 --> 00:26:37.000]  我哋咁嘅時候我哋嘅教會
[00:26:37.000 --> 00:26:39.000]  就會健康存壯咁成長
[00:26:39.000 --> 00:26:41.000]  喺結束嘅時候
[00:26:41.000 --> 00:26:43.000]  我諗起一句
[00:26:43.000 --> 00:26:45.000]  當我預備講道嘅首勝
[00:26:45.000 --> 00:26:47.000]  喺我腦海拍攝一句說話出嚟
[00:26:47.000 --> 00:26:49.000]  呢句說話係一個
[00:26:49.000 --> 00:26:51.000]  country music嘅歌手講
[00:26:51.000 --> 00:26:53.000]  我冇乜聽佢唱歌
[00:26:53.000 --> 00:26:55.000]  但係我覺得佢呢句說話好有意思
[00:26:55.000 --> 00:26:57.000]  俾大家睇下
[00:26:57.000 --> 00:26:59.000]  佢話
[00:26:59.000 --> 00:27:01.000]  we cannot direct the wind
[00:27:01.000 --> 00:27:03.000]  but we can adjust the cells
[00:27:03.000 --> 00:27:05.000]  即係話
[00:27:05.000 --> 00:27:07.000]  我哋唔能夠指揮
[00:27:07.000 --> 00:27:09.000]  風向但係我哋可以
[00:27:09.000 --> 00:27:11.000]  調整我哋嘅風範
[00:27:11.000 --> 00:27:13.000]  如果我哋喺船上面
[00:27:13.000 --> 00:27:15.000]  真係呢個世界
[00:27:15.000 --> 00:27:17.000]  風咁到埋嚟
[00:27:17.000 --> 00:27:19.000]  我哋唔知喺邊啲
[00:27:19.000 --> 00:27:21.000]  無論嗰啲係乜嘢嘅人生
[00:27:21.000 --> 00:27:23.000]  嘅風暴巨峰
[00:27:23.000 --> 00:27:25.000]  關係上嘅身體上嘅
[00:27:25.000 --> 00:27:27.000]  政治上嘅乜嘢都好
[00:27:27.000 --> 00:27:29.000]  風暴難免無論喺我哋任何嘅
[00:27:29.000 --> 00:27:31.000]  年齡階層
[00:27:31.000 --> 00:27:33.000]  喺任何嘅地方教會家庭
[00:27:33.000 --> 00:27:35.000]  或者工作嘅地方我哋都會
[00:27:35.000 --> 00:27:37.000]  都會面對突然
[00:27:37.000 --> 00:27:39.000]  打嚟嘅風暴
[00:27:39.000 --> 00:27:41.000]  但係喺風暴裏面
[00:27:41.000 --> 00:27:43.000]  如果我哋能夠將我哋人生嘅範
[00:27:43.000 --> 00:27:45.000]  轉向靠近大家
[00:27:45.000 --> 00:27:47.000]  駛去嗰度
[00:27:47.000 --> 00:27:49.000]  駛去靠近大家
[00:27:49.000 --> 00:27:51.000]  當我哋靠緊嘅時候
[00:27:51.000 --> 00:27:53.000]  我哋就會發覺我哋更
[00:27:53.000 --> 00:27:55.000]  堅強
[00:27:55.000 --> 00:27:57.000]  我哋將我哋嘅範去靠緊
[00:27:57.000 --> 00:27:59.000]  be closer
[00:27:59.000 --> 00:28:01.000]  and we will be stronger
[00:28:01.000 --> 00:28:03.000]  神嘅心意係希望我哋咁嘅
[00:28:03.000 --> 00:28:05.000]  如果我哋有咁嘅心嘅時候
[00:28:05.000 --> 00:28:07.000]  神必定幫咗我哋
[00:28:07.000 --> 00:28:09.000]  我哋一齊祈禱
[00:28:09.000 --> 00:28:17.000]  神咪感謝你
[00:28:17.000 --> 00:28:19.000]  雖然我哋係一啲
[00:28:19.000 --> 00:28:21.000]  咁有罪
[00:28:21.000 --> 00:28:23.000]  罪性嘅人
[00:28:23.000 --> 00:28:25.000]  但係從
[00:28:25.000 --> 00:28:27.000]  創世到而家
[00:28:27.000 --> 00:28:29.000]  從我哋墮落喺罪裏面
[00:28:29.000 --> 00:28:31.000]  你就一直嘅希望
[00:28:31.000 --> 00:28:33.000]  同我哋
[00:28:33.000 --> 00:28:35.000]  接近
[00:28:35.000 --> 00:28:37.000]  今日我哋喺約翰哲書裏面睇到嘅
[00:28:37.000 --> 00:28:39.000]  你話同我哋有親密嘅團結
[00:28:39.000 --> 00:28:41.000]  我哋發覺原來真係
[00:28:41.000 --> 00:28:43.000]  唔係講下
[00:28:43.000 --> 00:28:45.000]  你真係
[00:28:45.000 --> 00:28:47.000]  you mean what you say
[00:28:47.000 --> 00:28:49.000]  you want to be 同我哋好接近
[00:28:49.000 --> 00:28:51.000]  而你亦都係真係
[00:28:51.000 --> 00:28:53.000]  期望我哋每一位
[00:28:53.000 --> 00:28:55.000]  屬你嘅人
[00:28:55.000 --> 00:28:57.000]  我哋互相去接近
[00:28:57.000 --> 00:28:59.000]  我哋唔好畀呢個世界上
[00:28:59.000 --> 00:29:01.000]  我哋嘅利益
[00:29:01.000 --> 00:29:03.000]  或者我哋嘅自我
[00:29:03.000 --> 00:29:05.000]  或者我哋嘅
[00:29:05.000 --> 00:29:07.000]  價值觀
[00:29:07.000 --> 00:29:09.000]  一啲judgment
[00:29:09.000 --> 00:29:11.000]  去讓我哋去將人
[00:29:11.000 --> 00:29:13.000]  推開
[00:29:13.000 --> 00:29:15.000]  相反
[00:29:15.000 --> 00:29:17.000]  教我哋喺人與人相處嘅關係裏面
[00:29:17.000 --> 00:29:19.000]  我哋真係能夠用
[00:29:19.000 --> 00:29:21.000]  用耶穌基督嘅愛
[00:29:21.000 --> 00:29:23.000]  寫幾嘅相愛
[00:29:23.000 --> 00:29:25.000]  彼此嘅接納
