
[00:00:00.000 --> 00:00:07.000]  在剛纔這個向神說一聲早晨,這個神土的詩歌裏面
[00:19:27.000 --> 00:19:29.000]  你伸出忍耐
[00:19:29.000 --> 00:19:31.000]  伸出很多可以爲神作見證
[00:19:31.000 --> 00:19:35.000]  你就在活在活人之地的時候
[00:19:35.000 --> 00:19:39.000]  走一條路就是見證全陽各種
[00:19:39.000 --> 00:19:42.000]  很快我們就有機會
[00:19:42.000 --> 00:19:45.000]  就是一起去服事
[00:19:45.000 --> 00:19:50.000]  你可以透過這個參傳聯會
[00:19:50.000 --> 00:19:52.000]  在這麼困難的裏面
[00:19:52.000 --> 00:19:55.000]  你可以留意神對你的呼叫
[00:19:55.000 --> 00:19:58.000]  在報道會你可以去帶領人
[00:19:58.000 --> 00:20:00.000]  去聽到耶穌
[00:20:00.000 --> 00:20:02.000]  或者你自己都再一次
[00:20:02.000 --> 00:20:04.000]  在福音裏面信福音
[00:20:04.000 --> 00:20:06.000]  這樣的話我相信
[00:20:06.000 --> 00:20:08.000]  你所經歷的這位的神
[00:20:08.000 --> 00:20:10.000]  是真奇妙的神
[00:20:10.000 --> 00:20:12.000]  頂着我們一起有個祈禱
[00:20:12.000 --> 00:20:17.000]  求天父引導
[00:20:17.000 --> 00:20:19.000]  親愛的主我們知道
[00:20:19.000 --> 00:20:21.000]  人生有樂過
[00:20:21.000 --> 00:20:24.000]  但也有愛過
[00:20:24.000 --> 00:20:27.000]  我們如果好像希晚今天那樣
[00:20:27.000 --> 00:20:30.000]  是經歷到貧死的經驗
[00:20:30.000 --> 00:20:32.000]  主耶穌我們不知道
[00:20:32.000 --> 00:20:35.000]  究竟我們站不站得穩
[00:20:35.000 --> 00:20:38.000]  我們究竟會不會真的
[00:20:38.000 --> 00:20:42.000]  在這個黑暗裏面就低沉
[00:20:42.000 --> 00:20:45.000]  不能夠站起來
[00:20:45.000 --> 00:20:47.000]  大主我們感謝你
[00:20:47.000 --> 00:20:49.000]  因爲我們仍然可以晝夜呼求你
[00:20:49.000 --> 00:20:53.000]  我們可以天天的舉手向你祈禱
[00:20:53.000 --> 00:20:55.000]  正如私人所看見的
[00:20:55.000 --> 00:20:57.000]  你仍要行其事
[00:20:57.000 --> 00:20:59.000]  施展你的慈愛
[00:20:59.000 --> 00:21:01.000]  你總不丟棄
[00:21:01.000 --> 00:21:04.000]  雖然我們懷疑痛苦的經歷
[00:21:04.000 --> 00:21:07.000]  可能就是因爲我們自己的不潔
[00:21:07.000 --> 00:21:10.000]  的羞愧所帶來
[00:21:10.000 --> 00:21:13.000]  大主如果這些痛苦的經歷
[00:21:13.000 --> 00:21:16.000]  真的是你所容許的
[00:21:16.000 --> 00:21:18.000]  就求你幫助我們在這一刻
[00:21:18.000 --> 00:21:22.000]  可以全心全意的信靠你
[00:21:22.000 --> 00:21:25.000]  只要我們天天求告你
[00:21:25.000 --> 00:21:28.000]  我們一定可以找到出路
[00:21:28.000 --> 00:21:31.000]  因爲你是樂而次平安的神
[00:21:31.000 --> 00:21:34.000]  讓我們去接受主啊
[00:21:34.000 --> 00:21:36.000]  今天在環境裏面
[00:21:36.000 --> 00:21:38.000]  有那麼多的逆境
[00:21:38.000 --> 00:21:40.000]  有那麼多困苦的事
[00:21:40.000 --> 00:21:44.000]  就讓我們不要傻奸奸的以爲
[00:21:44.000 --> 00:21:46.000]  信耶穌有平安
[00:21:46.000 --> 00:21:49.000]  卻不包括面對逆境
[00:21:49.000 --> 00:21:52.000]  患難甚至戰爭
[00:21:52.000 --> 00:21:54.000]  求主幫助
[00:21:54.000 --> 00:21:56.000]  無論前面的路如何
[00:21:56.000 --> 00:21:59.000]  求你幫助我們仍然跟隨你
[00:21:59.000 --> 00:22:00.000]  歸屬於你
[00:22:00.000 --> 00:22:03.000]  願一切的榮耀衆戰歸給主
[00:22:03.000 --> 00:22:05.000]  奉耶穌的名祈禱
[00:22:05.000 --> 00:22:07.000]  阿門
