
[00:00:00.000 --> 00:00:04.000]  我們很高興看到有一位年輕的弟兄
[00:20:20.000 --> 00:20:27.000]  耶穌基督是創造者還是被造者
[00:20:27.000 --> 00:20:29.000]  被造的
[00:20:29.000 --> 00:20:35.000]  如果耶穌基督是被造的
[00:20:35.000 --> 00:20:37.000]  換句話說
[00:20:37.000 --> 00:20:40.000]  他只不過是在受造物當中是最高的
[00:20:40.000 --> 00:20:42.000]  懂這意思嗎
[00:20:42.000 --> 00:20:46.000]  這個就是一個最大的問題
[00:20:46.000 --> 00:20:49.000]  當時候洛斯底主義出現的這個問題
[00:20:49.000 --> 00:20:52.000]  簡單的說就是否定了耶穌基督的神性
[00:20:52.000 --> 00:20:56.000]  簡單的說就是否定耶穌基督他是創造者
[00:20:56.000 --> 00:20:59.000]  他在三位 在創造宇宙萬物的時候
[00:20:59.000 --> 00:21:02.000]  跟父神 聖靈三位一體的神
[00:21:02.000 --> 00:21:04.000]  同時就已經在創造
[00:21:04.000 --> 00:21:08.000]  請記得這件事情
[00:21:08.000 --> 00:21:11.000]  對不對 我希望你有點耐心
[00:21:11.000 --> 00:21:14.000]  因為我知道有時候有些弟兄子女會覺得說
[00:21:14.000 --> 00:21:17.000]  欸 牧師你講得太深了
[00:21:17.000 --> 00:21:20.000]  我已經盡我所能嘗試讓深奧的神學
[00:21:20.000 --> 00:21:26.000]  是能夠變成是平民的哲學
[00:21:26.000 --> 00:21:30.000]  但是有些用詞他是這樣說的
[00:21:30.000 --> 00:21:33.000]  我也沒辦法給他發射論
[00:21:33.000 --> 00:21:37.000]  這個term對我來講也是新的一個term
[00:21:37.000 --> 00:21:38.000]  你懂這意思嗎
[00:21:38.000 --> 00:21:40.000]  所以就是發射的你知道就好了
[00:21:40.000 --> 00:21:43.000]  洛斯底主義這個term也是一個
[00:21:43.000 --> 00:21:46.000]  對我們學神學來講這不是新鮮的
[00:21:46.000 --> 00:21:49.000]  可是你讀新約聖經裡面你幾乎可以看見
[00:21:49.000 --> 00:21:55.000]  當時候的教會面對到的就是這個異端
[00:21:55.000 --> 00:21:57.000]  所以當你明白這些的時候
[00:21:57.000 --> 00:22:00.000]  你讀聖經你才會知道他在講什麼
[00:22:00.000 --> 00:22:02.000]  為什麼保羅這樣講 為什麼彼得這樣講
[00:22:02.000 --> 00:22:03.000]  為什麼約翰這樣講
[00:22:03.000 --> 00:22:06.000]  因為有這麼一個background在那邊
[00:22:06.000 --> 00:22:08.000]  那麼接著我們來看
[00:22:08.000 --> 00:22:11.000]  所以基督論很重要
[00:22:11.000 --> 00:22:16.000]  我們要清楚的知道耶穌基督是誰
[00:22:16.000 --> 00:22:19.000]  我們要在理論上知道
[00:22:19.000 --> 00:22:22.000]  這裡說基督是神的像
[00:22:22.000 --> 00:22:25.000]  保羅在這個地方講說基督是神的像
[00:22:25.000 --> 00:22:28.000]  像就是原文的意思就是模樣
[00:22:28.000 --> 00:22:36.000]  就是形狀好像說這個是likeness of the nature
[00:22:36.000 --> 00:22:41.000]  基督是上帝的本質的一個likeness
[00:22:41.000 --> 00:22:44.000]  一個形象一個模樣
[00:22:44.000 --> 00:22:46.000]  你看到這個漂亮的這一個女星有沒有
[00:22:46.000 --> 00:22:51.000]  知道是誰嗎
[00:22:51.000 --> 00:22:54.000]  你怎麼知道是葛師母
[00:22:54.000 --> 00:23:00.000]  我剛剛不講女星嗎
[00:23:00.000 --> 00:23:03.000]  Eva
[00:23:03.000 --> 00:23:10.000]  有誰同意她的
[00:23:10.000 --> 00:23:13.000]  看得出來嗎
[00:23:13.000 --> 00:23:20.000]  那個本尊在哪裡
[00:23:20.000 --> 00:23:31.000]  本尊要不要露相一下
[00:23:31.000 --> 00:23:34.000]  你看到這個像你知道是誰
[00:23:34.000 --> 00:23:35.000]  是吧
[00:23:35.000 --> 00:23:36.000]  是不是
[00:23:36.000 --> 00:23:38.000]  我本來還想再秀一張
[00:23:38.000 --> 00:23:42.000]  算了
[00:23:42.000 --> 00:23:43.000]  就這麼你知道
[00:23:43.000 --> 00:23:46.000]  當我們看到一個人像片的時候
[00:23:46.000 --> 00:23:49.000]  我們就知道這個人是誰對不對
[00:23:49.000 --> 00:23:53.000]  這個像片就是這個像的形狀
[00:23:53.000 --> 00:23:57.000]  它就代表了這個人懂這意思嗎
[00:23:57.000 --> 00:24:02.000]  所以基督是神的像
[00:24:02.000 --> 00:24:04.000]  保羅在這裡表明一件事情就是
[00:24:04.000 --> 00:24:06.000]  當你看見了基督
[00:24:06.000 --> 00:24:07.000]  這帶出了兩個意思
[00:24:07.000 --> 00:24:08.000]  帶出了兩個意思
[00:24:08.000 --> 00:24:09.000]  我在這邊解釋一下
[00:24:09.000 --> 00:24:11.000]  第一個意思就是說
[00:24:11.000 --> 00:24:15.000]  愛子是神的代表
[00:24:15.000 --> 00:24:17.000]  在西伯來書一章第三節說
[00:24:17.000 --> 00:24:19.000]  祂是神榮耀所發的光輝
[00:24:19.000 --> 00:24:24.000]  祂也是神本體的真相
[00:24:24.000 --> 00:24:27.000]  請會唸英文的幫我們唸一下英文
[00:24:27.000 --> 00:24:33.000]  NIV怎麼說
[00:24:33.000 --> 00:24:35.000]  大聲一點好不好
[00:24:35.000 --> 00:24:45.000]  The sound is the exact representation of his being
[00:24:45.000 --> 00:24:50.000]  NIV就是我們一般英文比較通用的NIV版本
[00:24:50.000 --> 00:24:56.000]  那NASB是比較接近原文翻譯的英文的版本
[00:24:56.000 --> 00:24:57.000]  它怎麼說呢
[00:24:57.000 --> 00:24:58.000]  同樣前面一樣的
[00:24:58.000 --> 00:25:06.000]  但是它說這個representation of the nature
[00:25:06.000 --> 00:25:14.000]  愛子就是神本體本質的一個代表
[00:25:14.000 --> 00:25:19.000]  祂是祂的代表
[00:25:19.000 --> 00:25:21.000]  所以這是第一個
[00:25:21.000 --> 00:25:22.000]  這段話裡面讓我們看見
[00:25:22.000 --> 00:25:27.000]  祂是祂的代表
[00:25:27.000 --> 00:25:33.000]  在使徒們走之後
[00:25:33.000 --> 00:25:39.000]  基督教展開了第一屆的基督教大公會議
[00:25:39.000 --> 00:25:43.000]  是大概在主後325年舉行的
[00:25:43.000 --> 00:25:50.000]  當時候立了最後的一個叫做《尼西亞信經》
[00:25:50.000 --> 00:25:52.000]  大家有沒有聽過《尼西亞信經》
[00:25:52.000 --> 00:25:55.000]  或者你有沒有聽過《使徒信經》
[00:25:55.000 --> 00:25:57.000]  大家比較多知道對不對
[00:25:57.000 --> 00:26:00.000]  《尼西亞信經》其實《使徒信經》是後來的
[00:26:00.000 --> 00:26:02.000]  那麼我們甚至有一些人
[00:26:02.000 --> 00:26:04.000]  如果你的背景是長老教會的話
[00:26:04.000 --> 00:26:06.000]  你應該連《使徒信經》都會背吧
[00:26:06.000 --> 00:26:11.000]  會不會 有沒有會背《使徒信經》
[00:26:11.000 --> 00:26:13.000]  我們教會因為沒有說把這個
[00:26:13.000 --> 00:26:16.000]  有些教會是每一次主律崇拜的時候
[00:26:16.000 --> 00:26:18.000]  除了那個主導文之外
[00:26:18.000 --> 00:26:20.000]  他還要把這個東西背一遍的有沒有
[00:26:20.000 --> 00:26:23.000]  我信上帝 我信什麼有沒有
[00:26:23.000 --> 00:26:26.000]  那《尼西亞信經》就是因為初代的教會
[00:26:26.000 --> 00:26:29.000]  面臨到異端的邪說在那邊衝刺的時候
[00:26:29.000 --> 00:26:32.000]  所以初代的教會的這些教父們
[00:26:32.000 --> 00:26:36.000]  他們需要讓這個會眾 讓教會知道說
[00:26:36.000 --> 00:26:38.000]  到底什麼才是我們正確的
[00:26:38.000 --> 00:26:42.000]  基本的不可以違背的基督信仰呢
[00:26:42.000 --> 00:26:46.000]  所以他們立出了這樣子的《尼西亞信經》
[00:26:46.000 --> 00:26:48.000]  《尼西亞信經》裡面
[00:26:48.000 --> 00:26:55.000]  其中最主要爭議的是當時候這個雅琉主義
[00:26:55.000 --> 00:26:59.000]  雅琉她主張耶穌與父神不是一位
[00:26:59.000 --> 00:27:02.000]  而且耶穌不是完全 請你注意聽
[00:27:02.000 --> 00:27:04.000]  耶穌不是完全的神
[00:27:04.000 --> 00:27:09.000]  雖然幾乎具有神性的性質
[00:27:09.000 --> 00:27:13.000]  請問 雅琉這樣子說對不對
[00:27:13.000 --> 00:27:20.000]  耶穌與父神不是一位
[00:27:20.000 --> 00:27:24.000]  然後下面說什麼
[00:27:24.000 --> 00:27:28.000]  耶穌不是完全的神
[00:27:28.000 --> 00:27:33.000]  雖然幾乎具有神性的性質
[00:27:33.000 --> 00:27:36.000]  很 tricky 啊
[00:27:36.000 --> 00:27:38.000]  換句話說
[00:27:38.000 --> 00:27:43.000]  所以後來我們的《使徒信經》裡面就清楚講
[00:27:43.000 --> 00:27:48.000]  耶穌是完全的神 也是完全的人
[00:27:48.000 --> 00:27:52.000]  耶穌有神性 也有人性
[00:27:52.000 --> 00:27:55.000]  你說這牧師啊 你給我講這些東西幹嘛啊
[00:27:55.000 --> 00:27:57.000]  他越講越深啊
[00:27:57.000 --> 00:27:59.000]  親愛的同志們
[00:27:59.000 --> 00:28:02.000]  我盼望我們的像樣不是膚淺的
[00:28:02.000 --> 00:28:04.000]  你知道今天這個整個
[00:28:04.000 --> 00:28:07.000]  包括華人教會的整個的一個潮流啊
[00:28:07.000 --> 00:28:11.000]  是比較強調感性的
[00:28:11.000 --> 00:28:14.000]  是比較強調經驗性的
[00:28:14.000 --> 00:28:17.000]  這是後現代的 這是後現代社會
[00:28:17.000 --> 00:28:19.000]  但是你會發現
[00:28:19.000 --> 00:28:22.000]  從教會歷史看見一件事情
[00:28:22.000 --> 00:28:25.000]  教會被打倒
[00:28:25.000 --> 00:28:28.000]  就像歐洲的教會 美國的教會
[00:28:28.000 --> 00:28:31.000]  最厲害的是什麼呢
[00:28:31.000 --> 00:28:36.000]  最厲害的是新派 是自由派神學
[00:28:36.000 --> 00:28:38.000]  這些人啊
[00:28:38.000 --> 00:28:42.000]  你平常覺得理所當然的這一個《一節聖經》
[00:28:42.000 --> 00:28:44.000]  他可以講出讓你覺得
[00:28:44.000 --> 00:28:47.000]  對啊 他講的也有道理耶
[00:28:47.000 --> 00:28:50.000]  而且他考古學 什麼學
[00:28:50.000 --> 00:28:52.000]  他通通給你講出來
[00:28:52.000 --> 00:28:55.000]  講完了之後你真的是聽了之後怎麼樣
[00:28:55.000 --> 00:29:00.000]  你除了接受他這麼樣高深淵博的學識
[00:29:00.000 --> 00:29:02.000]  要不然你就是 你就反對
[00:29:02.000 --> 00:29:04.000]  你就無理由的反對 你懂我意思嗎
[00:29:04.000 --> 00:29:07.000]  因為我們的理性已經不被訓練
[00:29:07.000 --> 00:29:14.000]  我們沒有辦法去跟這些異端來爭辯
[00:29:14.000 --> 00:29:17.000]  但是親愛的同志們 聖經上明明的講
[00:29:17.000 --> 00:29:19.000]  在末後的世代
[00:29:19.000 --> 00:29:23.000]  會有越來越多的這些假基督 假先知出來
[00:29:23.000 --> 00:29:25.000]  請你記得
[00:29:25.000 --> 00:29:28.000]  也就是說 越來越多
[00:29:28.000 --> 00:29:30.000]  在末後的世代我們要面臨到
[00:29:30.000 --> 00:29:36.000]  我們對我們的信仰是不是清楚的知道
[00:29:36.000 --> 00:29:39.000]  所以愛子是神的代表
[00:29:39.000 --> 00:29:48.000]  第二個 看見愛子就是看見神
[00:29:48.000 --> 00:29:50.000]  從來沒有人看見過神
[00:29:50.000 --> 00:29:52.000]  約翰福音1章18節這裡說
[00:29:52.000 --> 00:29:54.000]  從來沒有人看見過神
[00:29:54.000 --> 00:29:57.000]  只有在父懷裡的獨生子將祂怎麼樣
[00:29:57.000 --> 00:30:00.000]  表明出來 表明就是說明
[00:30:00.000 --> 00:30:01.000]  表明就是闡述
[00:30:01.000 --> 00:30:04.000]  而且是鉅細無遺地去把它闡述出來
[00:30:04.000 --> 00:30:11.000]  現在牛子妹 誰可以把神闡述出來描述出來啊
[00:30:11.000 --> 00:30:17.000]  很奇妙 上帝透過這一位太初有道
[00:30:17.000 --> 00:30:19.000]  道與神同在
[00:30:19.000 --> 00:30:21.000]  道就是神 有沒有
[00:30:21.000 --> 00:30:22.000]  約翰福音第一章第一節
[00:30:22.000 --> 00:30:25.000]  接著約翰福音第一章十四節就說
[00:30:25.000 --> 00:30:31.000]  道成了肉身 住在我們中間
[00:30:31.000 --> 00:30:37.000]  匆匆忙忙 有恩典 有真理
[00:30:37.000 --> 00:30:39.000]  然後到了這十八節
[00:30:39.000 --> 00:30:40.000]  他講得更清楚了
[00:30:40.000 --> 00:30:42.000]  這個道到底是什麼
[00:30:42.000 --> 00:30:44.000]  這個道難道是老子所說的道嗎
[00:30:44.000 --> 00:30:47.000]  老子說道可道 非常道
[00:30:47.000 --> 00:30:50.000]  明可明 非常明
[00:30:50.000 --> 00:30:54.000]  講完之後我還是搞不清楚他在講什麼
[00:30:54.000 --> 00:30:59.000]  牛子妹 此道非必道
[00:30:59.000 --> 00:31:01.000]  約翰福音講到這個道
[00:31:01.000 --> 00:31:05.000]  第一節 這個道就是神
[00:31:05.000 --> 00:31:07.000]  接著說什麼
[00:31:07.000 --> 00:31:09.000]  道成了肉身十四節
[00:31:09.000 --> 00:31:15.000]  道成了肉身是只有基督教才有的
[00:31:15.000 --> 00:31:17.000]  是指什麼
[00:31:17.000 --> 00:31:21.000]  耶穌基督成了人的樣子
[00:31:21.000 --> 00:31:26.000]  神愛世人 甚至
[00:31:26.000 --> 00:31:29.000]  我也是要幫助你們把這經文複習一下
[00:31:29.000 --> 00:31:34.000]  神愛世人 甚至將他的吃給他們
[00:31:34.000 --> 00:31:39.000]  叫一切不治反德
[00:31:39.000 --> 00:31:44.000]  他們這些神經會背就可以吃中餐了
[00:31:44.000 --> 00:31:46.000]  神愛世人 現在牛子妹
[00:31:46.000 --> 00:31:49.000]  神愛世人怎麼愛 我怎麼知道神愛
[00:31:49.000 --> 00:31:51.000]  你去問一個回教徒
[00:31:51.000 --> 00:31:55.000]  你問他說阿拉愛尼
[00:31:55.000 --> 00:31:58.000]  他說我不知道 我怎麼知道他愛我呢
[00:31:58.000 --> 00:32:01.000]  他沒看見過阿拉
[00:32:01.000 --> 00:32:03.000]  阿拉是一個高高在上的神
[00:32:03.000 --> 00:32:06.000]  所以你會發現對回教越虔誠的
[00:32:06.000 --> 00:32:08.000]  對伊斯蘭教越虔誠的人
[00:32:08.000 --> 00:32:11.000]  他們越會趨向於是什麼
[00:32:11.000 --> 00:32:13.000]  越會趨向於是像這樣子
[00:32:13.000 --> 00:32:16.000]  極端的那個恐怖主義分子
[00:32:16.000 --> 00:32:18.000]  為什麼
[00:32:18.000 --> 00:32:22.000]  因為你可以看見裡面充滿了這一類
[00:32:22.000 --> 00:32:24.000]  為了阿拉
[00:32:24.000 --> 00:32:27.000]  為了他我們可以發動聖戰
[00:32:27.000 --> 00:32:29.000]  為了他我們可以犧牲我們自己
[00:32:29.000 --> 00:32:33.000]  我們發動聖戰是其中一個可以上天堂
[00:32:33.000 --> 00:32:36.000]  一個最快的方法之一
[00:32:36.000 --> 00:32:38.000]  親愛的牛子妹
[00:32:38.000 --> 00:32:39.000]  對我們中國人來講
[00:32:39.000 --> 00:32:41.000]  我們受佛教文化的影響
[00:32:41.000 --> 00:32:43.000]  我們可能不太能夠理解
[00:32:43.000 --> 00:32:45.000]  他們為什麼這麼狂熱
[00:32:45.000 --> 00:32:48.000]  因為佛教的信仰的裡面
[00:32:48.000 --> 00:32:52.000]  根本就是沒有神的
[00:32:52.000 --> 00:32:55.000]  有多少人知道這件事情
[00:32:55.000 --> 00:32:57.000]  可能很多人你還不清楚
[00:32:57.000 --> 00:33:00.000]  佛教的信仰 真正的佛教
[00:33:00.000 --> 00:33:03.000]  是沒有神這個觀念的
[00:33:03.000 --> 00:33:04.000]  所以嚴格講起來
[00:33:04.000 --> 00:33:07.000]  佛教應該稱叫做佛家
[00:33:07.000 --> 00:33:09.000]  它是一個philosophy
[00:33:09.000 --> 00:33:11.000]  它不是一個religion
[00:33:11.000 --> 00:33:18.000]  religion一定會談到神跟鬼的
[00:33:18.000 --> 00:33:19.000]  所以你看見
[00:33:19.000 --> 00:33:23.000]  一個人的思想影響他多深
[00:33:23.000 --> 00:33:25.000]  一個人從小在佛教的家庭長大
[00:33:25.000 --> 00:33:27.000]  他的想法就是這樣子
[00:33:27.000 --> 00:33:29.000]  他也許不一定是去教
[00:33:29.000 --> 00:33:31.000]  固定去出儀式去拜拜
[00:33:31.000 --> 00:33:33.000]  但是呢
[00:33:33.000 --> 00:33:34.000]  當他的父母親走的時候
[00:33:34.000 --> 00:33:37.000]  他會做什麼儀式你知道嗎
[00:33:37.000 --> 00:33:40.000]  他會做基督教儀式嗎
[00:33:40.000 --> 00:33:41.000]  他會做什麼儀式
[00:33:41.000 --> 00:33:45.000]  他會做佛教儀式
[00:33:45.000 --> 00:33:47.000]  所以後來這些民間宗教
[00:33:47.000 --> 00:33:50.000]  融合了佛教 道教 儒教
[00:33:50.000 --> 00:33:52.000]  混在一起就成了今天
[00:33:52.000 --> 00:33:53.000]  我們中國人最普遍信仰的
[00:33:53.000 --> 00:33:58.000]  這叫民間宗教
[00:33:58.000 --> 00:34:01.000]  但是大家都會說佛教
[00:34:01.000 --> 00:34:02.000]  所以死的時候
[00:34:02.000 --> 00:34:04.000]  你要在那邊要哭啊
[00:34:04.000 --> 00:34:06.000]  然後要燒紙錢啊
[00:34:06.000 --> 00:34:10.000]  要超渡啊 你懂我意思嗎
[00:34:10.000 --> 00:34:11.000]  進入輪迴啊
[00:34:11.000 --> 00:34:13.000]  進入更高一層啊
[00:34:13.000 --> 00:34:15.000]  這些理論深深影響著
[00:34:15.000 --> 00:34:16.000]  我們自己的家人
[00:34:16.000 --> 00:34:17.000]  我們的旗下一代
[00:34:17.000 --> 00:34:19.000]  深深影響著我們自己
[00:34:19.000 --> 00:34:21.000]  但是親愛的丘子妹
[00:34:21.000 --> 00:34:23.000]  我們所信的這位神
[00:34:23.000 --> 00:34:26.000]  他是看不見的神
[00:34:26.000 --> 00:34:27.000]  哎呀 那麻煩了
[00:34:27.000 --> 00:34:29.000]  看不見
[00:34:29.000 --> 00:34:30.000]  我怎麼知道他呢
[00:34:30.000 --> 00:34:33.000]  所以因為這樣子
[00:34:33.000 --> 00:34:36.000]  神愛世人就將他的獨生子
[00:34:36.000 --> 00:34:40.000]  耶穌基督賜給我們
[00:34:40.000 --> 00:34:42.000]  道成肉身
[00:34:42.000 --> 00:34:45.000]  與我們一樣有血有肉
[00:34:45.000 --> 00:34:46.000]  耶穌會哭
[00:34:46.000 --> 00:34:47.000]  耶穌會笑
[00:34:47.000 --> 00:34:48.000]  耶穌也會難過
[00:34:48.000 --> 00:34:49.000]  耶穌也會生氣
[00:34:49.000 --> 00:34:52.000]  耶穌也用鞭子去鞭打
[00:34:52.000 --> 00:34:56.000]  那些賣牛羊鴿子的人
[00:34:56.000 --> 00:34:58.000]  親愛的丘子妹
[00:34:58.000 --> 00:34:59.000]  但是同時
[00:34:59.000 --> 00:35:03.000]  耶穌又是100%他是神
[00:35:03.000 --> 00:35:05.000]  我沒有辦法明白
[00:35:05.000 --> 00:35:08.000]  有誰明白呢
[00:35:08.000 --> 00:35:09.000]  親愛的丘子妹
[00:35:09.000 --> 00:35:11.000]  這個太奇妙了
[00:35:11.000 --> 00:35:15.000]  因此誰能夠知道這位神呢
[00:35:15.000 --> 00:35:16.000]  透過耶穌基督
[00:35:16.000 --> 00:35:17.000]  人就知道是神
[00:35:17.000 --> 00:35:19.000]  透過他的兒子耶穌基督
[00:35:19.000 --> 00:35:20.000]  人就知道是誰
[00:35:20.000 --> 00:35:23.000]  忘掉這個人是誰
[00:35:23.000 --> 00:35:24.000]  知道嗎
[00:35:24.000 --> 00:35:25.000]  這個人是誰
[00:35:25.000 --> 00:35:27.000]  知道嗎
[00:35:27.000 --> 00:35:31.000]  有沒有人知道這個人是誰
[00:35:31.000 --> 00:35:32.000]  哎呀
[00:35:32.000 --> 00:35:33.000]  我們中國人應該都知道他
[00:35:33.000 --> 00:35:36.000]  這個人是誰知不知道
[00:35:36.000 --> 00:35:38.000]  絕對不是葛穆斯啦
[00:35:38.000 --> 00:35:39.000]  這個人是誰
[00:35:39.000 --> 00:35:41.000]  這個人是戴德生啦
[00:35:41.000 --> 00:35:42.000]  你不知道嗎
[00:35:42.000 --> 00:35:44.000]  知不知道
[00:35:44.000 --> 00:35:46.000]  知道點一下頭也好嘛
[00:35:46.000 --> 00:35:48.000]  不然我看著你兩眼睛望著
[00:35:48.000 --> 00:35:50.000]  我也不知道你到底知道不知道
[00:35:50.000 --> 00:35:53.000]  戴德生你看他這個打扮是
[00:35:53.000 --> 00:35:54.000]  什麼樣打扮
[00:35:54.000 --> 00:35:57.000]  像中國人一樣打扮
[00:35:57.000 --> 00:36:03.000]  在宣教歷史當中
[00:36:03.000 --> 00:36:08.000]  戴德生改穿中國人的傳統服裝
[00:36:08.000 --> 00:36:11.000]  是一個很大的事情
[00:36:11.000 --> 00:36:15.000]  外國人穿長袍的馬褂
[00:36:15.000 --> 00:36:19.000]  他們自己都會覺得很煩你
[00:36:19.000 --> 00:36:20.000]  可是你知道嗎
[00:36:20.000 --> 00:36:22.000]  戴德生為什麼會這樣做嗎
[00:36:22.000 --> 00:36:23.000]  因為他有一次在講道的時候
[00:36:23.000 --> 00:36:26.000]  他發現有一個人很認真的在看他
[00:36:26.000 --> 00:36:27.000]  哎呀而且在那邊
[00:36:27.000 --> 00:36:30.000]  品頭搖論足的在那邊
[00:36:30.000 --> 00:36:32.000]  所以他就以為說這個人是很有興趣
[00:36:32.000 --> 00:36:33.000]  他會後就去找他
[00:36:33.000 --> 00:36:34.000]  他說哎呀
[00:36:34.000 --> 00:36:36.000]  你剛才我看你很有反應啊
[00:36:36.000 --> 00:36:38.000]  你是不是很想要心耶穌啊
[00:36:38.000 --> 00:36:40.000]  我可以跟你多談一下
[00:36:40.000 --> 00:36:41.000]  他說啊先生啊
[00:36:41.000 --> 00:36:43.000]  我剛才看你在那邊講道
[00:36:43.000 --> 00:36:44.000]  我就在研究
[00:36:44.000 --> 00:36:47.000]  我是一個裁縫師啊
[00:36:47.000 --> 00:36:51.000]  我就在研究你為什麼要穿西裝呢
[00:36:51.000 --> 00:36:54.000]  他說穿西裝不是很不方便嗎
[00:36:54.000 --> 00:36:57.000]  很不舒服嗎
[00:36:57.000 --> 00:36:58.000]  他說而且你還有
[00:36:58.000 --> 00:37:00.000]  我今天特別穿這個西裝
[00:37:00.000 --> 00:37:02.000]  他說還有西裝有這些扣子幹什麼
[00:37:02.000 --> 00:37:04.000]  他這麼一講我也覺得
[00:37:04.000 --> 00:37:07.000]  這扣子幹什麼
[00:37:07.000 --> 00:37:08.000]  裝飾啊
[00:37:08.000 --> 00:37:12.000]  好看是不是
[00:37:12.000 --> 00:37:15.000]  所以這個裁縫那天就對他講了
[00:37:15.000 --> 00:37:18.000]  這一堆品頭論足的講了一下
[00:37:18.000 --> 00:37:21.000]  他就跟他講這些東西
[00:37:21.000 --> 00:37:24.000]  那麼講完之後
[00:37:24.000 --> 00:37:26.000]  他就深深的發現
[00:37:26.000 --> 00:37:29.000]  這一個人在那邊品頭論足啊
[00:37:29.000 --> 00:37:31.000]  不是在同意他所說的
[00:37:31.000 --> 00:37:34.000]  這個人是被他的這些穿著打扮啊
[00:37:34.000 --> 00:37:36.000]  這個影響他
[00:37:36.000 --> 00:37:37.000]  這個裁縫師最後
[00:37:37.000 --> 00:37:39.000]  最後的結論就是勸告他
[00:37:39.000 --> 00:37:40.000]  先生啊
[00:37:40.000 --> 00:37:42.000]  我覺得你穿這樣子的衣服
[00:37:42.000 --> 00:37:44.000]  這個樣的衣服啊
[00:37:44.000 --> 00:37:48.000]  在中國是不合適的
[00:37:48.000 --> 00:37:51.000]  從那一天開始他改變了
[00:37:51.000 --> 00:37:54.000]  他開始穿起留這個辮子
[00:37:54.000 --> 00:37:55.000]  他開始怎麼樣子
[00:37:55.000 --> 00:37:56.000]  你知道嗎
[00:37:56.000 --> 00:37:58.000]  我是看資料我才知道說
[00:37:58.000 --> 00:38:00.000]  他留辮子很不方便你知道嗎
[00:38:00.000 --> 00:38:01.000]  為什麼呢
[00:38:01.000 --> 00:38:03.000]  因為那個辮子那個年代
[00:38:03.000 --> 00:38:06.000]  不像我們這邊有髮油啊
[00:38:06.000 --> 00:38:08.000]  他還要用豬油啊
[00:38:08.000 --> 00:38:09.000]  去把它抹啊
[00:38:09.000 --> 00:38:12.000]  讓它能夠固定啊
[00:38:12.000 --> 00:38:14.000]  他說那個豬油裸在那個地方
[00:38:14.000 --> 00:38:16.000]  很不舒服啊
[00:38:16.000 --> 00:38:18.000]  親愛的我姊妹啊
[00:38:18.000 --> 00:38:20.000]  這些當年這些
[00:38:20.000 --> 00:38:21.000]  瑞麗會的宣教士
[00:38:21.000 --> 00:38:23.000]  為了傳福音給中國人
[00:38:23.000 --> 00:38:27.000]  他要在他的生活穿著打扮
[00:38:27.000 --> 00:38:31.000]  他要學習像當地人一樣
[00:38:31.000 --> 00:38:34.000]  這個叫做本地化懂嗎
[00:38:34.000 --> 00:38:38.000]  親愛的我姊妹
[00:38:38.000 --> 00:38:42.000]  所以這個原則
[00:38:42.000 --> 00:38:44.000]  也同樣apply在我們身上
[00:38:44.000 --> 00:38:47.000]  人怎麼樣子能夠看見耶穌呢
[00:38:47.000 --> 00:38:49.000]  人怎麼樣子來認識神呢
[00:38:49.000 --> 00:38:52.000]  透過你透過我
[00:38:52.000 --> 00:38:55.000]  透過我們基督徒
[00:38:55.000 --> 00:38:56.000]  人家看我們講話
[00:38:56.000 --> 00:38:58.000]  人家看我們做事情
[00:38:58.000 --> 00:39:00.000]  人家看我們這麼有愛心
[00:39:00.000 --> 00:39:01.000]  人家看我們講話的時候
[00:39:01.000 --> 00:39:03.000]  不會講那些髒話
[00:39:03.000 --> 00:39:04.000]  不會講那些gossiping
[00:39:04.000 --> 00:39:06.000]  不會講那些不好的話語
[00:39:06.000 --> 00:39:08.000]  親愛的我姊妹人家在看
[00:39:08.000 --> 00:39:12.000]  跟你旁邊說人家在看你
[00:39:12.000 --> 00:39:13.000]  親愛的我姊妹
[00:39:13.000 --> 00:39:15.000]  你的家人信不信耶穌
[00:39:15.000 --> 00:39:18.000]  你很有責任
[00:39:18.000 --> 00:39:19.000]  我當然不是說
[00:39:19.000 --> 00:39:20.000]  這家人不信耶穌
[00:39:20.000 --> 00:39:23.000]  就是你不是基督徒啊
[00:39:23.000 --> 00:39:25.000]  但是我自己
[00:39:25.000 --> 00:39:28.000]  從小在我家我知道的
[00:39:28.000 --> 00:39:32.000]  我的父母親看我看了多少年
[00:39:32.000 --> 00:39:36.000]  他看這個信耶穌的兒子
[00:39:36.000 --> 00:39:39.000]  信仰僑的去了教堂
[00:39:39.000 --> 00:39:42.000]  去拿那個麵粉的
[00:39:42.000 --> 00:39:43.000]  麵粉教的
[00:39:43.000 --> 00:39:44.000]  這些都是他錯誤觀念
[00:39:44.000 --> 00:39:45.000]  他要看看你
[00:39:45.000 --> 00:39:48.000]  到底在搞些什麼東西
[00:39:48.000 --> 00:39:49.000]  禮拜天要聚會的時候
[00:39:49.000 --> 00:39:52.000]  他來說小弟
[00:39:52.000 --> 00:39:55.000]  帶我去買菜
[00:39:55.000 --> 00:39:57.000]  怎麼辦買不買啊
[00:39:57.000 --> 00:40:01.000]  買不買啊
[00:40:01.000 --> 00:40:04.000]  很多這些實際上面生活當中的
[00:40:04.000 --> 00:40:06.000]  你不要以為做基督徒這麼簡單
[00:40:06.000 --> 00:40:07.000]  你覺得做基督徒很簡單
[00:40:07.000 --> 00:40:08.000]  就表明說
