
[00:00:00.000 --> 00:00:03.000]  Hello 大家節目平安
[00:23:13.880 --> 00:23:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:17.880 --> 00:23:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:21.880 --> 00:23:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:25.880 --> 00:23:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:29.880 --> 00:23:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:33.880 --> 00:23:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:37.880 --> 00:23:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:41.880 --> 00:23:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:45.880 --> 00:23:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:49.880 --> 00:23:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:53.880 --> 00:23:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:23:57.880 --> 00:24:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:01.880 --> 00:24:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:05.880 --> 00:24:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:09.880 --> 00:24:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:13.880 --> 00:24:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:17.880 --> 00:24:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:21.880 --> 00:24:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:25.880 --> 00:24:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:29.880 --> 00:24:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:33.880 --> 00:24:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:37.880 --> 00:24:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:41.880 --> 00:24:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:45.880 --> 00:24:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:49.880 --> 00:24:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:53.880 --> 00:24:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:24:57.880 --> 00:25:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:01.880 --> 00:25:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:05.880 --> 00:25:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:09.880 --> 00:25:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:13.880 --> 00:25:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:17.880 --> 00:25:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:21.880 --> 00:25:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:25.880 --> 00:25:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:29.880 --> 00:25:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:33.880 --> 00:25:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:37.880 --> 00:25:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:41.880 --> 00:25:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:45.880 --> 00:25:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:49.880 --> 00:25:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:53.880 --> 00:25:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:25:57.880 --> 00:26:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:01.880 --> 00:26:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:05.880 --> 00:26:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:09.880 --> 00:26:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:13.880 --> 00:26:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:17.880 --> 00:26:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:21.880 --> 00:26:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:25.880 --> 00:26:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:29.880 --> 00:26:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:33.880 --> 00:26:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:37.880 --> 00:26:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:41.880 --> 00:26:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:45.880 --> 00:26:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:49.880 --> 00:26:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:53.880 --> 00:26:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:26:57.880 --> 00:27:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:01.880 --> 00:27:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:05.880 --> 00:27:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:09.880 --> 00:27:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:13.880 --> 00:27:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:17.880 --> 00:27:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:21.880 --> 00:27:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:25.880 --> 00:27:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:29.880 --> 00:27:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:33.880 --> 00:27:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:37.880 --> 00:27:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:41.880 --> 00:27:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:45.880 --> 00:27:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:49.880 --> 00:27:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:53.880 --> 00:27:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:27:57.880 --> 00:28:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:01.880 --> 00:28:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:05.880 --> 00:28:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:09.880 --> 00:28:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:13.880 --> 00:28:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:17.880 --> 00:28:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:21.880 --> 00:28:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:25.880 --> 00:28:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:29.880 --> 00:28:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:33.880 --> 00:28:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:37.880 --> 00:28:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:41.880 --> 00:28:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:45.880 --> 00:28:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:49.880 --> 00:28:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:53.880 --> 00:28:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:28:57.880 --> 00:29:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:01.880 --> 00:29:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:05.880 --> 00:29:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:09.880 --> 00:29:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:13.880 --> 00:29:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:17.880 --> 00:29:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:21.880 --> 00:29:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:25.880 --> 00:29:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:29.880 --> 00:29:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:33.880 --> 00:29:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:37.880 --> 00:29:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:41.880 --> 00:29:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:45.880 --> 00:29:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:49.880 --> 00:29:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:53.880 --> 00:29:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:29:57.880 --> 00:30:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:01.880 --> 00:30:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:05.880 --> 00:30:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:09.880 --> 00:30:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:13.880 --> 00:30:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:17.880 --> 00:30:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:21.880 --> 00:30:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:25.880 --> 00:30:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:29.880 --> 00:30:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:33.880 --> 00:30:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:37.880 --> 00:30:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:41.880 --> 00:30:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:45.880 --> 00:30:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:49.880 --> 00:30:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:53.880 --> 00:30:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:30:57.880 --> 00:31:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:01.880 --> 00:31:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:05.880 --> 00:31:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:09.880 --> 00:31:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:13.880 --> 00:31:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:17.880 --> 00:31:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:21.880 --> 00:31:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:25.880 --> 00:31:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:29.880 --> 00:31:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:33.880 --> 00:31:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:37.880 --> 00:31:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:41.880 --> 00:31:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:45.880 --> 00:31:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:49.880 --> 00:31:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:53.880 --> 00:31:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:31:57.880 --> 00:32:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:01.880 --> 00:32:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:05.880 --> 00:32:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:09.880 --> 00:32:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:13.880 --> 00:32:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:17.880 --> 00:32:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:21.880 --> 00:32:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:25.880 --> 00:32:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:29.880 --> 00:32:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:33.880 --> 00:32:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:37.880 --> 00:32:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:41.880 --> 00:32:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:45.880 --> 00:32:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:49.880 --> 00:32:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:53.880 --> 00:32:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:32:57.880 --> 00:33:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:01.880 --> 00:33:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:05.880 --> 00:33:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:09.880 --> 00:33:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:13.880 --> 00:33:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:17.880 --> 00:33:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:21.880 --> 00:33:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:25.880 --> 00:33:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:29.880 --> 00:33:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:33.880 --> 00:33:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:37.880 --> 00:33:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:41.880 --> 00:33:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:45.880 --> 00:33:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:49.880 --> 00:33:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:53.880 --> 00:33:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:33:57.880 --> 00:34:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:01.880 --> 00:34:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:05.880 --> 00:34:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:09.880 --> 00:34:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:13.880 --> 00:34:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:17.880 --> 00:34:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:21.880 --> 00:34:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:25.880 --> 00:34:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:29.880 --> 00:34:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:33.880 --> 00:34:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:37.880 --> 00:34:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:41.880 --> 00:34:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:45.880 --> 00:34:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:49.880 --> 00:34:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:53.880 --> 00:34:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:34:57.880 --> 00:35:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:01.880 --> 00:35:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:05.880 --> 00:35:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:09.880 --> 00:35:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:13.880 --> 00:35:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:17.880 --> 00:35:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:21.880 --> 00:35:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:25.880 --> 00:35:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:29.880 --> 00:35:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:33.880 --> 00:35:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:37.880 --> 00:35:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:41.880 --> 00:35:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:45.880 --> 00:35:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:49.880 --> 00:35:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:53.880 --> 00:35:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:35:57.880 --> 00:36:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:01.880 --> 00:36:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:05.880 --> 00:36:09.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:09.880 --> 00:36:13.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:13.880 --> 00:36:17.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:17.880 --> 00:36:21.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:21.880 --> 00:36:25.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:25.880 --> 00:36:29.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:29.880 --> 00:36:33.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:33.880 --> 00:36:37.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:37.880 --> 00:36:41.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:41.880 --> 00:36:45.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:45.880 --> 00:36:49.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:49.880 --> 00:36:53.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:53.880 --> 00:36:57.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:36:57.880 --> 00:37:01.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
[00:37:01.880 --> 00:37:05.880]  如果要按照平庸正義的道德辦人,總有的選,你不是他們想要殺的人嗎?
