
[00:00:00.000 --> 00:00:06.220]  大家早晨,又係學清崇拜同大家見面
[00:21:23.360 --> 00:21:25.360]  佢話要有呢一份病患
[00:21:25.360 --> 00:21:28.360]  可能佢做癌症關懷嘅工作
[00:21:28.360 --> 00:21:32.360]  佢更加會明白更加會貼心
[00:21:32.360 --> 00:21:37.360]  呢一份就係無人能奪嘅平安
[00:21:37.360 --> 00:21:42.360]  今日我哋喺呢一個處境裏面
[00:21:42.360 --> 00:21:45.360]  可能依然都係好擔心
[00:21:45.360 --> 00:21:48.360]  會唔會自己係一個帶菌者呢
[00:21:48.360 --> 00:21:51.360]  甚至會唔會我哋被傳染呢
[00:21:51.360 --> 00:21:53.360]  喺呢個時候
[00:21:53.360 --> 00:21:58.360]  我好想大家更加去畀自己安靜落嚟
[00:21:58.360 --> 00:22:01.360]  畀自己去反省一下
[00:22:01.360 --> 00:22:07.360]  到底我哋有冇呢一份無人能奪嘅平安呢
[00:22:07.360 --> 00:22:10.360]  平安到底喺我哋嘅心裏面
[00:22:10.360 --> 00:22:14.360]  係佔住咩嘅位置呢
[00:22:14.360 --> 00:22:18.360]  呢一份嘅平安又係從邊度而嚟呢
[00:22:18.360 --> 00:22:22.360]  係從屋企人畀你嘅平安
[00:22:22.360 --> 00:22:29.360]  定係從耶穌嗰度嚟嘅平安呢
[00:22:29.360 --> 00:22:33.360]  我好希望大家喺呢段時間
[00:22:33.360 --> 00:22:35.360]  雖然唔使返學
[00:22:35.360 --> 00:22:39.360]  我哋又冇真正嘅實體崇拜嘅時候
[00:22:39.360 --> 00:22:43.360]  我哋可以多咗時間去查考聖經
[00:22:43.360 --> 00:22:45.360]  去認識神嘅時候
[00:22:45.360 --> 00:22:50.360]  我哋重新攞起一本聖經
[00:22:50.360 --> 00:22:52.360]  去認識主耶穌
[00:22:52.360 --> 00:22:55.360]  到底佢係邊一位
[00:22:55.360 --> 00:22:59.360]  佢就係能夠讓我哋跨性嘅嗰一位
[00:22:59.360 --> 00:23:02.360]  我哋一齊有一個祈禱
[00:23:02.360 --> 00:23:04.360]  親愛天父上帝
[00:23:04.360 --> 00:23:06.360]  真係多謝你
[00:23:06.360 --> 00:23:07.360]  你話畀我哋知
[00:23:07.360 --> 00:23:11.360]  我哋嘅平安可以喺邊一度搵一度
[00:23:11.360 --> 00:23:15.360]  我哋嘅平安原來就係從你而嚟
[00:23:15.360 --> 00:23:17.360]  求神畀我哋呢
[00:23:17.360 --> 00:23:24.360]  就喺呢個真係唔知道明天會發生咩事嘅光景嘅時候
[00:23:24.360 --> 00:23:29.360]  求神你都賜下呢份從你而嚟無人能奪嘅平安畀我哋
[00:23:29.360 --> 00:23:31.360]  讓我哋真係呢
[00:23:31.360 --> 00:23:34.360]  能夠去跨過我哋所有嘅困難
[00:23:34.360 --> 00:23:39.360]  同埋能夠跨過我哋所有將要經歷嘅苦難
[00:23:39.360 --> 00:23:43.360]  願神你喺我哋身邊去建立我哋
[00:23:43.360 --> 00:23:45.360]  我哋同心禱告
[00:23:45.360 --> 00:23:46.360]  奉主明求
[00:23:46.360 --> 00:23:47.360]  阿門
