
[00:00:00.000 --> 00:00:01.540]  各位電影節目,早晨
[00:20:27.840 --> 00:20:28.880]  找不到工作
[00:20:28.880 --> 00:20:30.760]  香港這處地方
[00:20:30.760 --> 00:20:32.200]  繼續請人
[00:20:32.200 --> 00:20:34.640]  原來仍然有機遇
[00:20:34.640 --> 00:20:37.600]  所以他們就算要離開家裡
[00:20:37.600 --> 00:20:40.760]  他們都要來到這個地方工作
[00:20:41.280 --> 00:20:44.240]  因為這個仍然是一個被祝福的地方
[00:20:44.240 --> 00:20:46.240]  他們可以透過他們的努力
[00:20:46.240 --> 00:20:47.760]  去換取金錢
[00:20:47.760 --> 00:20:48.880]  去過生活
[00:20:48.880 --> 00:20:50.520]  所以弟兄姊妹
[00:20:50.520 --> 00:20:53.000]  就讓我們同樣好像昔日的以色列人一樣
[00:20:53.000 --> 00:20:54.920]  我們去回顧
[00:20:54.920 --> 00:20:56.240]  今天我們所得的
[00:20:56.240 --> 00:20:57.080]  沒錯
[00:20:57.080 --> 00:20:58.520]  我們要付出努力
[00:20:58.520 --> 00:21:00.640]  但是很多的成果
[00:21:00.640 --> 00:21:02.640]  其實不是單單用人
[00:21:02.640 --> 00:21:04.400]  自己的力量去拿回來的
[00:21:04.400 --> 00:21:06.080]  其實都是神的祝福
[00:21:06.080 --> 00:21:08.880]  所以既然我們得著神的祝福的時候
[00:21:08.880 --> 00:21:10.000]  我們就學習
[00:21:10.000 --> 00:21:11.000]  去關愛
[00:21:11.280 --> 00:21:12.080]  將我們的祝福
[00:21:12.080 --> 00:21:14.040]  去傳遞給我們身邊
[00:21:14.040 --> 00:21:15.800]  這些外籍的
[00:21:15.800 --> 00:21:18.680]  來到香港的寄居者
[00:21:18.680 --> 00:21:21.800]  我們見到聖經這麼多
[00:21:21.800 --> 00:21:24.760]  教導我們去關愛寄居貧窮的人
[00:21:24.760 --> 00:21:27.400]  如果在我們生活層面裡面
[00:21:27.400 --> 00:21:29.160]  我們遇到有些家庸
[00:21:29.160 --> 00:21:32.600]  他工作的表現真的做錯了
[00:21:32.600 --> 00:21:33.920]  態度不好
[00:21:33.920 --> 00:21:35.400]  我們會不會真的因為
[00:21:35.400 --> 00:21:37.320]  讓他們知道了我們的基督徒
[00:21:37.320 --> 00:21:38.880]  我們就甚麼都包容
[00:21:38.880 --> 00:21:40.760]  不指出他們的錯誤
[00:21:41.160 --> 00:21:43.200]  我們有些基本的期望要求
[00:21:43.200 --> 00:21:45.120]  都不能夠去爭取嗎
[00:21:45.120 --> 00:21:46.480]  我們深信
[00:21:46.480 --> 00:21:48.080]  不是這樣的
[00:21:48.080 --> 00:21:49.720]  因為聖經裡面
[00:21:49.720 --> 00:21:51.760]  也都很清晰教導我們
[00:21:51.760 --> 00:21:53.600]  怎樣去做僕人
[00:21:53.600 --> 00:21:55.160]  在二佛所書
[00:21:55.160 --> 00:21:56.120]  六章
[00:21:56.120 --> 00:21:57.720]  五到九節裡面
[00:21:57.720 --> 00:21:59.880]  都清晰教導作僕人的
[00:21:59.880 --> 00:22:01.360]  要用懼怕
[00:22:01.360 --> 00:22:02.880]  戰經
[00:22:02.880 --> 00:22:04.080]  誠實的心
[00:22:04.080 --> 00:22:05.720]  去聽主人的吩咐
[00:22:05.720 --> 00:22:07.600]  作主人
[00:22:07.600 --> 00:22:10.680]  也都不應該用威嚇的說話
[00:22:10.880 --> 00:22:12.120]  去對待自己的僕人
[00:22:12.120 --> 00:22:14.880]  聖經提醒我們有同一位主
[00:22:14.880 --> 00:22:16.800]  就是天上的主
[00:22:16.800 --> 00:22:18.560]  他不偏待人
[00:22:18.560 --> 00:22:21.760]  所以如果有時真的可能跟
[00:22:21.760 --> 00:22:23.840]  僱主和僱員之間
[00:22:23.840 --> 00:22:26.400]  在關係上面有
[00:22:26.400 --> 00:22:27.720]  一些衝突
[00:22:27.720 --> 00:22:28.920]  有不和的時候
[00:22:28.920 --> 00:22:31.120]  其實我們可以想起主耶穌
[00:22:31.120 --> 00:22:32.680]  主耶穌有一句說話
[00:22:32.680 --> 00:22:34.640]  教導我們與人相處
[00:22:34.640 --> 00:22:36.440]  一個很基本的態度
[00:22:36.440 --> 00:22:37.680]  是甚麼呢
[00:22:37.680 --> 00:22:39.600]  在馬太福音
[00:22:39.600 --> 00:22:41.640]  第七章第十二節裡面提到
[00:22:41.640 --> 00:22:43.760]  所以無論何時
[00:22:43.760 --> 00:22:46.640]  你們願意人怎樣待你們
[00:22:46.640 --> 00:22:48.640]  你們也要怎樣待人
[00:22:48.640 --> 00:22:51.800]  因為這就是律法和先知的道理
[00:22:51.800 --> 00:22:54.400]  我深信這個道理
[00:22:54.400 --> 00:22:56.600]  同樣可以應用在僱主
[00:22:56.600 --> 00:22:58.200]  和僱員之間
[00:22:58.200 --> 00:23:00.000]  如果你有時會覺得
[00:23:00.000 --> 00:23:03.480]  為甚麼容公最近對我
[00:23:03.480 --> 00:23:05.520]  好像沒禮貌又不尊重呢
[00:23:05.520 --> 00:23:08.600]  我們可以嘗試檢視
[00:23:09.560 --> 00:23:11.640]  自己和對方的溝通
[00:23:11.640 --> 00:23:14.480]  語氣和態度是怎樣呢
[00:23:14.480 --> 00:23:15.960]  盼望就算
[00:23:15.960 --> 00:23:17.360]  可能未必是我們錯也好
[00:23:17.360 --> 00:23:19.400]  我們先行一步
[00:23:19.400 --> 00:23:22.160]  盼望用神的愛
[00:23:22.160 --> 00:23:22.960]  神的話語
[00:23:22.960 --> 00:23:25.320]  去感動對方去改變
[00:23:25.320 --> 00:23:28.760]  其實我們也可以多切身處地
[00:23:28.760 --> 00:23:32.080]  站在家庭的角度
[00:23:32.080 --> 00:23:33.480]  來看他們的處境
[00:23:33.480 --> 00:23:36.240]  他們從遠方自己的家鄉
[00:23:36.240 --> 00:23:37.520]  來到香港
[00:23:37.880 --> 00:23:40.400]  他們要經歷同家人的分離
[00:23:40.400 --> 00:23:42.280]  如果他們未婚
[00:23:42.280 --> 00:23:44.560]  可能會牽掛自己的父母
[00:23:44.560 --> 00:23:46.280]  如果已婚
[00:23:46.280 --> 00:23:48.440]  可能要和丈夫分開
[00:23:48.440 --> 00:23:51.880]  其實有很多我們聽到的例子
[00:23:51.880 --> 00:23:54.200]  都會因為和丈夫分開很久
[00:23:54.200 --> 00:23:56.960]  害怕自己的丈夫有婚外情
[00:23:56.960 --> 00:23:58.200]  有第三者
[00:23:58.200 --> 00:23:59.720]  但事實上
[00:23:59.720 --> 00:24:03.720]  其實真的出現了很多個案和情況
[00:24:03.720 --> 00:24:07.120]  也怕自己的兒女疏於管教
[00:24:07.800 --> 00:24:10.680]  在長時間與家人分離底下
[00:24:10.680 --> 00:24:12.720]  會造成很多家庭問題
[00:24:12.720 --> 00:24:17.320]  令他們有很多孤單、憂慮、無力感
[00:24:17.320 --> 00:24:19.080]  另一方面
[00:24:19.080 --> 00:24:22.360]  他們需要面對語言和跨文化的壓力
[00:24:22.360 --> 00:24:23.840]  來香別井
[00:24:23.840 --> 00:24:27.360]  來到一個和自己文化完全不同的地方
[00:24:27.360 --> 00:24:31.440]  他們要很努力學習廣東話
[00:24:31.440 --> 00:24:35.840]  有時初來的時候和聽不明白的人
[00:24:36.080 --> 00:24:39.200]  可能會產生很多的誤會和一些衝突
[00:24:39.200 --> 00:24:42.160]  有時和僱主產生衝突的時候
[00:24:42.160 --> 00:24:44.920]  可能也會衍生很多不愉快的事件
[00:24:44.920 --> 00:24:47.920]  心理會有很大的壓力
[00:24:47.920 --> 00:24:49.880]  需要去紓解
[00:24:49.880 --> 00:24:54.560]  但可能大概五千多元的工資
[00:24:54.560 --> 00:24:58.200]  差不多有一半要還給家人
[00:24:58.200 --> 00:25:00.160]  他們剩下的很少
[00:25:00.160 --> 00:25:02.840]  香港的生活指數很高
[00:25:02.840 --> 00:25:06.000]  他們可能花在消遣、娛樂上
[00:25:06.360 --> 00:25:07.680]  錢是很有限的
[00:25:07.680 --> 00:25:13.640]  還有工作可能有一種做不完的感覺
[00:25:13.640 --> 00:25:14.840]  有一種壓力
[00:25:14.840 --> 00:25:15.880]  為甚麼呢?
[00:25:15.880 --> 00:25:19.800]  因為傭工是住在僱主家裏的
[00:25:19.800 --> 00:25:21.120]  可能早、午、晚
[00:25:21.120 --> 00:25:24.920]  都會不斷聽到僱主的吩咐和要求
[00:25:24.920 --> 00:25:27.200]  會承受不少的壓力
[00:25:27.200 --> 00:25:30.160]  所以當人落在如此大壓力
[00:25:30.160 --> 00:25:32.880]  孤單、困難的情況的時候
[00:25:33.200 --> 00:25:36.920]  是很需要有人和他同行、陪伴和支持
[00:25:36.920 --> 00:25:39.920]  在這個時候,我們作為基督徒
[00:25:39.920 --> 00:25:45.080]  就可以在這些外籍傭工最困難的時刻
[00:25:45.080 --> 00:25:46.760]  去表達關懷
[00:25:46.760 --> 00:25:48.320]  縱然弟兄姊妹
[00:25:48.320 --> 00:25:52.000]  可能在你家裏沒有聘請家傭
[00:25:52.000 --> 00:25:57.160]  但可能會否在親友、家人當中有呢?
[00:25:57.160 --> 00:25:59.800]  甚至在其他朋友當中會有
[00:26:00.360 --> 00:26:04.560]  其實我們可以將聖經這處所教導的一些
[00:26:04.560 --> 00:26:09.800]  對待家傭的關愛、公義、公平
[00:26:09.800 --> 00:26:11.400]  這些原則
[00:26:11.400 --> 00:26:14.920]  去跟我們的家人、親友、朋友分享
[00:26:14.920 --> 00:26:18.640]  可能你說,他們都是未信耶穌的
[00:26:18.640 --> 00:26:20.200]  但不要緊
[00:26:20.200 --> 00:26:22.520]  讓我們作為和平之子
[00:26:22.520 --> 00:26:29.280]  將神關愛寄居者、關愛家傭的心意
[00:26:29.600 --> 00:26:30.640]  去傳遞開去
[00:26:30.640 --> 00:26:34.680]  深信很多家傭如果在他們工作的家庭當中
[00:26:34.680 --> 00:26:36.960]  感受到很多人關心他們
[00:26:36.960 --> 00:26:38.360]  對他們有尊重
[00:26:38.360 --> 00:26:41.120]  相信他們更加適應香港的生活
[00:26:41.120 --> 00:26:44.200]  工作更加起勁、有幫助
[00:26:44.200 --> 00:26:48.640]  過去在教會裏面聽到一位弟兄很好
[00:26:48.640 --> 00:26:50.160]  他和我分享一個見證
[00:26:50.160 --> 00:26:52.800]  他早上去到公園
[00:26:52.800 --> 00:26:57.320]  有時會見到外籍的傭工會和他們打聲招呼
[00:26:57.320 --> 00:26:57.840]  「早晨」
[00:26:59.040 --> 00:27:01.160]  我發覺其實很好
[00:27:01.160 --> 00:27:02.240]  雖然不認識
[00:27:02.240 --> 00:27:04.560]  但簡單一個打招呼
[00:27:04.560 --> 00:27:06.400]  即是他們會感受到
[00:27:06.400 --> 00:27:09.680]  都有人見到他們
[00:27:09.680 --> 00:27:12.600]  打聲友善的招呼
[00:27:12.600 --> 00:27:15.160]  都給他們有種被尊重的感覺
[00:27:15.160 --> 00:27:18.480]  可能都會給他們那一天的開始
[00:27:18.480 --> 00:27:20.280]  已經有一份的喜悅
[00:27:20.280 --> 00:27:25.400]  雖然有很多外傭來到香港都是為了工作、為了賺錢
[00:27:25.400 --> 00:27:28.080]  其實我們更加需要幫助他們
[00:27:28.400 --> 00:27:31.480]  從物質、金錢這個渴求
[00:27:31.480 --> 00:27:34.560]  轉向可以得到神真正的祝福
[00:27:34.560 --> 00:27:36.440]  很感謝神
[00:27:36.440 --> 00:27:38.240]  我們過去「窩福堂」
[00:27:38.240 --> 00:27:39.560]  特別在疫情之前
[00:27:39.560 --> 00:27:44.400]  我們都有一些外籍家傭的茶經班、興趣班
[00:27:44.400 --> 00:27:46.520]  去幫助很多外籍家傭
[00:27:46.520 --> 00:27:49.600]  當他們陪伴僱主來到教會的時候
[00:27:49.600 --> 00:27:53.080]  可能有些時間讓他們可以聚集
[00:27:53.080 --> 00:27:58.200]  當中將聖經真理的訊息傳遞給他們
[00:27:58.800 --> 00:28:03.960]  知道有些外傭在茶經的過程中
[00:28:03.960 --> 00:28:06.040]  一步一步去認識福音
[00:28:06.040 --> 00:28:08.360]  最終決志信了主
[00:28:08.360 --> 00:28:11.080]  甚至最終受水禮
[00:28:11.080 --> 00:28:12.800]  我們十分感恩
[00:28:12.800 --> 00:28:17.320]  我在「窩福堂」中亦認識一位姊妹
[00:28:17.320 --> 00:28:18.360]  她很好
[00:28:18.360 --> 00:28:22.240]  有一位印尼外傭
[00:28:22.240 --> 00:28:24.320]  其實已經完成了合約
[00:28:24.320 --> 00:28:27.040]  她去了另一個家庭工作
[00:28:27.520 --> 00:28:31.560]  但這位姊妹保持與這位姊姊溝通
[00:28:31.560 --> 00:28:34.800]  約她出來聊天、關心、問候
[00:28:34.800 --> 00:28:36.120]  保持著友誼
[00:28:36.120 --> 00:28:39.960]  有一次她也約了姊姊回來「窩福堂」聊天
[00:28:39.960 --> 00:28:42.360]  也有機會邀請我們一起分享
[00:28:42.360 --> 00:28:46.560]  姊姊懂得聽廣東話
[00:28:46.560 --> 00:28:50.120]  當然一些聖經裡屬靈的詞句
[00:28:50.120 --> 00:28:53.520]  我們更加要用簡單的方式去表達
[00:28:53.520 --> 00:28:55.720]  我們向她傳福音
[00:28:55.720 --> 00:28:56.920]  很感謝神
[00:28:56.920 --> 00:28:59.400]  最終這位姊姊願意決志信主
[00:28:59.400 --> 00:29:05.240]  接著我們推介她到九龍區一間
[00:29:05.240 --> 00:29:07.400]  有印尼牧者的教會
[00:29:07.400 --> 00:29:11.520]  幫助她在當中有更好的牧養和成長
[00:29:11.520 --> 00:29:16.160]  這間印尼教會有茶經班
[00:29:16.160 --> 00:29:18.000]  有印尼語的崇拜
[00:29:18.000 --> 00:29:23.480]  自此知道這位姊姊真的有繼續參與這間教會
[00:29:23.480 --> 00:29:25.640]  參與茶經、崇拜
[00:29:25.920 --> 00:29:27.360]  最後很感謝神
[00:29:27.360 --> 00:29:30.960]  同樣在這間教會裡接受水禮
[00:29:30.960 --> 00:29:33.320]  我們很感恩
[00:29:33.320 --> 00:29:38.600]  看到姊姊能夠從她們原本的國家
[00:29:38.600 --> 00:29:41.160]  可能是伊斯蘭的國家
[00:29:41.160 --> 00:29:42.760]  可能是一個佛教國家
[00:29:42.760 --> 00:29:45.160]  甚至可能有一些是無神論的國家
[00:29:45.160 --> 00:29:46.480]  她們來到香港
[00:29:46.480 --> 00:29:49.880]  她們的心靈慢慢開放
[00:29:49.880 --> 00:29:53.000]  接觸到有愛心的基督徒
[00:29:53.000 --> 00:29:55.080]  願意跟她們分享神的愛
[00:29:55.440 --> 00:29:58.520]  一步一步引導她們認識主
[00:29:58.520 --> 00:30:03.880]  今天我們教會在人力資源的調配和限制下
[00:30:03.880 --> 00:30:09.400]  雖然我們現在再沒有舉辦外籍家庸的茶經班或慶聚班
[00:30:09.400 --> 00:30:12.840]  但我們也會鼓勵教會的弟兄姊妹
[00:30:12.840 --> 00:30:15.360]  如果你有認識有家庸的話
[00:30:15.360 --> 00:30:17.080]  繼續關愛她們
[00:30:17.080 --> 00:30:19.920]  我們知道有任何關愛的機構
[00:30:19.920 --> 00:30:23.520]  舉辦一些活動適合這些家庸的話
[00:30:23.720 --> 00:30:26.840]  我們會鼓勵弟兄姊妹一起去參與
[00:30:26.840 --> 00:30:29.360]  正如在上一年
[00:30:29.360 --> 00:30:35.040]  有一個關愛機構舉辦了印尼青年節同樂日的活動
[00:30:35.040 --> 00:30:40.320]  我們教會也有十多位弟兄姊妹一起去參與
[00:30:40.320 --> 00:30:42.200]  認領了一個攤位
[00:30:42.200 --> 00:30:44.800]  做一些乾花的擺設
[00:30:44.800 --> 00:30:49.160]  和一些豬仔的飾物
[00:30:49.160 --> 00:30:52.320]  吸引一些家庸來參與
[00:30:52.760 --> 00:30:55.240]  當日大會最後報告
[00:30:55.240 --> 00:31:00.080]  差不多有四百位印尼青年姊姊的人次參與
[00:31:00.080 --> 00:31:02.040]  義工也有一百多位
[00:31:02.040 --> 00:31:03.600]  來自不同的教會
[00:31:03.600 --> 00:31:04.680]  不同的單位
[00:31:04.680 --> 00:31:06.960]  雖然大家彼此不認識
[00:31:06.960 --> 00:31:08.760]  但同一個目標
[00:31:08.760 --> 00:31:10.280]  去分享神的愛
[00:31:10.280 --> 00:31:11.400]  很感謝神
[00:31:11.400 --> 00:31:13.440]  後來聽到當日的聚會
[00:31:13.440 --> 00:31:16.720]  也有青年姊姊因為聽到福音的緣故
[00:31:16.720 --> 00:31:18.160]  決志信主
[00:31:18.160 --> 00:31:19.760]  我們感謝讚美神
[00:31:21.000 --> 00:31:23.640]  現在在香港確實有多了很多教會
[00:31:23.640 --> 00:31:28.080]  會聘請一些與家庸有相同語言的牧者
[00:31:28.080 --> 00:31:31.480]  來香港做傳福音牧羊的工作
[00:31:31.480 --> 00:31:35.840]  他們也很願意與一些香港華人的教會
[00:31:35.840 --> 00:31:37.240]  互相溝通
[00:31:37.240 --> 00:31:38.720]  聯繫
[00:31:38.720 --> 00:31:41.480]  建立更多合作的關係
[00:31:41.480 --> 00:31:43.160]  我們感謝神
[00:31:43.160 --> 00:31:45.400]  現在我們教會的策略也就是
[00:31:45.400 --> 00:31:46.400]  鼓勵弟兄姊妹
[00:31:46.400 --> 00:31:47.800]  如果你有認識有家庸
[00:31:48.160 --> 00:31:51.200]  他們是舞蹈的話可以推介他們
[00:31:51.200 --> 00:31:53.000]  去到這些教會當中
[00:31:53.000 --> 00:31:54.880]  我們集中別人的資源
[00:31:54.880 --> 00:31:58.120]  讓外籍的家庸
[00:31:58.120 --> 00:31:58.880]  印傭
[00:31:58.880 --> 00:32:02.360]  他們可以得到好的牧羊和關顧
[00:32:02.360 --> 00:32:06.200]  其實當外傭來到香港
[00:32:06.200 --> 00:32:07.600]  他們信了主
[00:32:07.600 --> 00:32:10.240]  參與他們能夠同語言
[00:32:10.240 --> 00:32:12.520]  同文化的教會群體
[00:32:12.520 --> 00:32:14.720]  得到裝備成長的話
[00:32:14.720 --> 00:32:17.600]  他不單止自己得到益處
[00:32:18.000 --> 00:32:21.720]  他們將來可以回到自己的家鄉
[00:32:21.720 --> 00:32:24.440]  將祝福帶給自己的家人
[00:32:24.440 --> 00:32:26.680]  與弟兄姊妹分享
[00:32:26.680 --> 00:32:30.080]  過去我也曾經在泰國的工場服侍過
[00:32:30.080 --> 00:32:32.640]  但原來我在工場的時候
[00:32:32.640 --> 00:32:34.160]  同樣經歷過
[00:32:34.160 --> 00:32:40.560]  本土一些家用服侍事工帶來的祝福
[00:32:40.560 --> 00:32:42.120]  甚麼意思呢
[00:32:42.120 --> 00:32:44.800]  就是我們去到工場
[00:32:44.800 --> 00:32:47.600]  雖然我們也學習和努力傳福音
[00:32:47.920 --> 00:32:49.320]  去開荒 去報道
[00:32:49.320 --> 00:32:52.280]  但我們最終的目標也明白
[00:32:52.280 --> 00:32:55.120]  其實教會和福音工作
[00:32:55.120 --> 00:32:57.840]  是要本地人起來去承擔的
[00:32:57.840 --> 00:33:00.360]  所以我們也不斷地去祈禱
[00:33:00.360 --> 00:33:01.720]  除了我們自己做
[00:33:01.720 --> 00:33:05.320]  我們也很想有泰人的同工
[00:33:05.320 --> 00:33:08.600]  可以一起到教會裡面配搭服侍
[00:33:08.600 --> 00:33:10.160]  不斷不斷地禱告
[00:33:10.160 --> 00:33:11.440]  感謝神
[00:33:11.440 --> 00:33:12.840]  若干年之後
[00:33:12.840 --> 00:33:15.200]  我們得到一位神學生
[00:33:15.200 --> 00:33:17.000]  一位泰人的神學生
[00:33:18.000 --> 00:33:19.200]  這位泰人的神學生
[00:33:19.200 --> 00:33:21.680]  竟然可以懂得說廣東話
[00:33:21.680 --> 00:33:23.040]  為甚麼呢
[00:33:23.040 --> 00:33:25.960]  就是因為這位泰人的神學生
[00:33:25.960 --> 00:33:29.440]  曾經在十多年前在香港工作
[00:33:29.440 --> 00:33:31.040]  照顧長者
[00:33:31.040 --> 00:33:34.400]  接著轉接他自己有病
[00:33:34.400 --> 00:33:36.200]  經歷很多的艱難
[00:33:36.200 --> 00:33:39.280]  但過程中有基督徒向他傳福音
[00:33:39.280 --> 00:33:40.480]  他信了主
[00:33:40.480 --> 00:33:43.400]  繼續在香港的泰人教會
[00:33:43.400 --> 00:33:46.440]  去受牧師師母的栽培成長
[00:33:47.040 --> 00:33:49.720]  接著領受了神的呼召
[00:33:49.720 --> 00:33:51.800]  於是回到泰國
[00:33:51.800 --> 00:33:55.640]  在泰國的神學院裡接受裝備
[00:33:55.640 --> 00:33:58.840]  感謝神最終來了我們的教會
[00:33:58.840 --> 00:34:00.480]  彼此配搭
[00:34:00.480 --> 00:34:02.560]  有好幾年的時間實習
[00:34:02.560 --> 00:34:06.280]  一至五在神學院裝備
[00:34:06.280 --> 00:34:08.720]  然後星期六星期日來到教會
[00:34:08.720 --> 00:34:10.600]  當時教會也有宿舍
[00:34:10.600 --> 00:34:12.120]  可以讓他們去住宿
[00:34:12.120 --> 00:34:13.800]  我們很感謝神
[00:34:13.800 --> 00:34:16.400]  正正因為他懂得說廣東話
[00:34:16.880 --> 00:34:19.320]  我們當時很多香港的短宣隊到訪時
[00:34:19.320 --> 00:34:20.960]  亦可以有很多的交流
[00:34:20.960 --> 00:34:22.160]  很多的配搭
[00:34:22.160 --> 00:34:24.400]  甚至直到現在
[00:34:24.400 --> 00:34:26.520]  我回到香港
[00:34:26.520 --> 00:34:28.920]  但有時會知道有些朋友
[00:34:28.920 --> 00:34:29.720]  有些對象
[00:34:29.720 --> 00:34:33.120]  在泰國有一些華裔的家人
[00:34:33.120 --> 00:34:33.840]  親友
[00:34:33.840 --> 00:34:35.240]  我們也嘗試聯絡
[00:34:35.240 --> 00:34:39.560]  讓這位昔日的神學生
[00:34:39.560 --> 00:34:41.840]  現在已經成為了我們教會的
[00:34:41.840 --> 00:34:43.360]  本土同工
[00:34:43.360 --> 00:34:44.840]  泰國的同工
[00:34:44.840 --> 00:34:45.800]  我們也感謝神
[00:34:46.080 --> 00:34:49.040]  讓他繼續去關顧一些對象
[00:34:49.040 --> 00:34:51.040]  所以大英姊妹
[00:34:51.040 --> 00:34:52.240]  原來
[00:34:52.240 --> 00:34:54.120]  你有沒有想過
[00:34:54.120 --> 00:34:55.400]  如果假設有一天
[00:34:55.400 --> 00:34:57.360]  你在香港
[00:34:57.360 --> 00:34:59.400]  你幫助用不同的方法
[00:34:59.400 --> 00:35:00.720]  你可能透過祈禱
[00:35:00.720 --> 00:35:02.760]  透過送一張
[00:35:02.760 --> 00:35:05.320]  他們自己語言的封單章
[00:35:05.320 --> 00:35:07.240]  或者你去支持這些侍工
[00:35:07.240 --> 00:35:11.320]  最終有這些家傭去相信主
[00:35:11.320 --> 00:35:14.160]  回到教會受栽培成長
[00:35:14.160 --> 00:35:15.960]  可能他朝有一天
[00:35:16.480 --> 00:35:17.480]  神會呼召他
[00:35:17.480 --> 00:35:19.880]  成為神的僕人也不一定
[00:35:19.880 --> 00:35:23.000]  這件事我們就交回給神的主權
[00:35:23.000 --> 00:35:25.000]  但我們不要忽略
[00:35:25.000 --> 00:35:26.440]  今天我們可以做的
[00:35:26.440 --> 00:35:27.920]  所以大英姊妹
[00:35:27.920 --> 00:35:29.960]  我們今天可以怎樣去回應呢
[00:35:29.960 --> 00:35:32.320]  首先大英姊妹你可以去禱告
[00:35:32.320 --> 00:35:35.440]  有時在超市或者在街上
[00:35:35.440 --> 00:35:37.760]  可能我們身邊也有很多的家傭
[00:35:37.760 --> 00:35:39.640]  擦身而過
[00:35:39.640 --> 00:35:41.240]  你可以在心裏面
[00:35:41.240 --> 00:35:43.720]  你可以向神去禱告
[00:35:44.200 --> 00:35:46.080]  神求你祝福她
[00:35:46.080 --> 00:35:48.840]  盼望她可以在香港裏面
[00:35:48.840 --> 00:35:50.840]  有機會聽到福音
[00:35:50.840 --> 00:35:52.720]  認識主
[00:35:52.720 --> 00:35:54.480]  可以回到教會
[00:35:54.480 --> 00:35:55.440]  好嗎
[00:35:55.440 --> 00:35:58.200]  以前可能我們要用
[00:35:58.200 --> 00:36:00.440]  買機票請假
[00:36:00.440 --> 00:36:01.280]  去到遠方
[00:36:01.280 --> 00:36:02.640]  才做到一些
[00:36:02.640 --> 00:36:05.120]  向外族人傳福音的工作
[00:36:05.120 --> 00:36:07.880]  今天神將很多的外籍人
[00:36:07.880 --> 00:36:09.600]  帶到來香港
[00:36:09.600 --> 00:36:11.440]  在我們身邊擦身而過
[00:36:11.800 --> 00:36:14.280]  求主也幫助我們去把握住這個機會
[00:36:14.280 --> 00:36:16.160]  另一方面如果你是
[00:36:16.160 --> 00:36:17.320]  作為僱主
[00:36:17.320 --> 00:36:18.560]  你是一位基督徒的話
[00:36:18.560 --> 00:36:20.760]  鼓勵你可以在生活層面裏面
[00:36:20.760 --> 00:36:23.040]  去刻意留心自己的
[00:36:23.040 --> 00:36:24.320]  生活的見證
[00:36:24.320 --> 00:36:26.400]  為主作美好的見證
[00:36:26.400 --> 00:36:27.400]  因為
[00:36:27.400 --> 00:36:28.440]  基督
[00:36:28.440 --> 00:36:29.520]  一些的外傭
[00:36:29.520 --> 00:36:30.960]  他怎樣看基督教呢
[00:36:30.960 --> 00:36:32.280]  他不知道
[00:36:32.280 --> 00:36:33.040]  他不認識
[00:36:33.040 --> 00:36:35.320]  但是他會看基督徒的生活
[00:36:35.320 --> 00:36:36.480]  如果我們
[00:36:36.480 --> 00:36:37.560]  真是流露出
[00:36:37.560 --> 00:36:38.880]  耶穌基督的
[00:36:38.880 --> 00:36:39.720]  愛
[00:36:39.720 --> 00:36:40.640]  憐憫
[00:36:40.960 --> 00:36:42.240]  公義公平
[00:36:42.240 --> 00:36:43.040]  深信
[00:36:43.040 --> 00:36:45.240]  是很容易幫助這些
[00:36:45.240 --> 00:36:46.920]  外籍的家庭
[00:36:46.920 --> 00:36:47.840]  感受到
[00:36:47.840 --> 00:36:49.200]  耶穌的生命
[00:36:49.200 --> 00:36:51.400]  以致他們願意一步一步
[00:36:51.400 --> 00:36:52.360]  去認識主
[00:36:52.360 --> 00:36:54.000]  願意你也可以作為
[00:36:54.000 --> 00:36:55.600]  有使命的僱主
[00:36:55.600 --> 00:36:56.880]  可以帶他們
[00:36:56.880 --> 00:36:58.040]  去到他們
[00:36:58.040 --> 00:37:00.160]  語言的教會當中
[00:37:00.160 --> 00:37:01.360]  去聽崇拜
[00:37:01.360 --> 00:37:02.200]  受牧養
[00:37:02.200 --> 00:37:05.560]  還有鼓勵你也可以裝備自己
[00:37:05.560 --> 00:37:07.880]  過去這幾年有疫情
[00:37:07.880 --> 00:37:09.600]  但其實在疫情之間
[00:37:09.800 --> 00:37:11.240]  我都知道有些機構
[00:37:11.240 --> 00:37:12.840]  不斷推動一些
[00:37:12.840 --> 00:37:14.160]  裝備信徒
[00:37:14.160 --> 00:37:15.760]  在前線裏面
[00:37:15.760 --> 00:37:17.440]  去傳福音的工作
[00:37:17.440 --> 00:37:20.160]  因為特別可能面對一些穆斯林
[00:37:20.160 --> 00:37:21.560]  不是那麼容易的
[00:37:21.560 --> 00:37:24.080]  有很多一些信仰的比較
[00:37:24.080 --> 00:37:26.400]  這些機構去推動
[00:37:26.400 --> 00:37:27.920]  讓香港的弟兄姊妹
[00:37:27.920 --> 00:37:29.080]  更多的認識
[00:37:29.080 --> 00:37:30.680]  當中
[00:37:30.680 --> 00:37:32.280]  異教的分別
[00:37:32.280 --> 00:37:33.520]  並且
[00:37:33.520 --> 00:37:34.960]  縱然在疫情之間
[00:37:34.960 --> 00:37:36.640]  甚至繼續去到
[00:37:36.640 --> 00:37:38.520]  尖沙咀旺角這些地區
[00:37:38.920 --> 00:37:40.440]  去跟在前線裏面
[00:37:40.440 --> 00:37:42.000]  跟一些印尼姐姐
[00:37:42.000 --> 00:37:43.000]  去講福音
[00:37:43.000 --> 00:37:44.400]  亦都聽到很多
