
[00:00:00.000 --> 00:00:03.040]  成為香港最重要的國民
[00:17:52.080 --> 00:17:54.080]  全世界最重要的節日
[00:17:54.080 --> 00:17:55.080]  不是聖誕節
[00:17:55.080 --> 00:17:57.080]  耶穌降身保佑
[00:17:57.080 --> 00:17:58.080]  最重要的節日
[00:17:58.080 --> 00:17:59.080]  是受難節和復活節
[00:17:59.080 --> 00:18:01.080]  是神的兒子
[00:18:01.080 --> 00:18:03.080]  親自上十字架
[00:18:03.080 --> 00:18:05.080]  擔當人家的罪
[00:18:05.080 --> 00:18:07.080]  滅掉冤仇
[00:18:07.080 --> 00:18:08.080]  所以他上十字架
[00:18:08.080 --> 00:18:09.080]  很簡單的一句
[00:18:09.080 --> 00:18:10.080]  Father forgive
[00:18:10.080 --> 00:18:12.080]  for they know not what they do
[00:18:12.080 --> 00:18:14.080]  他說你赦免他們
[00:18:14.080 --> 00:18:16.080]  他赦免的是誰
[00:18:16.080 --> 00:18:20.080]  親手釘他的羅馬兵弟
[00:18:20.080 --> 00:18:22.080]  拉起羅馬白褲走
[00:18:22.080 --> 00:18:23.080]  見到他
[00:18:23.080 --> 00:18:24.080]  信了耶穌
[00:18:24.080 --> 00:18:27.080]  我未見過一個人這樣死法的
[00:18:27.080 --> 00:18:28.080]  未見過一個人
[00:18:28.080 --> 00:18:30.080]  這樣都赦免的
[00:18:30.080 --> 00:18:31.080]  未見過的
[00:18:31.080 --> 00:18:32.080]  是哪些
[00:18:32.080 --> 00:18:33.080]  那些宗教領袖
[00:18:33.080 --> 00:18:35.080]  就是陷害他的
[00:18:35.080 --> 00:18:37.080]  因為他覺得權力鬥爭
[00:18:37.080 --> 00:18:39.080]  那麼多人歡迎你
[00:18:39.080 --> 00:18:41.080]  我去那裡站
[00:18:41.080 --> 00:18:42.080]  但是他說
[00:18:42.080 --> 00:18:43.080]  Forgive
[00:18:43.080 --> 00:18:45.080]  Forgive
[00:18:45.080 --> 00:18:46.080]  Forgive
[00:18:46.080 --> 00:18:48.080]  Forgive 誰
[00:18:48.080 --> 00:18:50.080]  他的弟弟
[00:18:50.080 --> 00:18:52.080]  你知道他同征馬利亞先生
[00:18:52.080 --> 00:18:53.080]  馬利亞先生
[00:18:53.080 --> 00:18:54.080]  接著有些step brother
[00:18:54.080 --> 00:18:56.080]  一個都不在
[00:18:56.080 --> 00:18:58.080]  到他釘十字架
[00:18:58.080 --> 00:19:00.080]  只是他媽媽在
[00:19:00.080 --> 00:19:02.080]  他說Forgive
[00:19:02.080 --> 00:19:04.080]  Forgive我的弟弟
[00:19:04.080 --> 00:19:06.080]  當我媽媽最傷心的時間
[00:19:06.080 --> 00:19:07.080]  你在哪裏
[00:19:07.080 --> 00:19:09.080]  你在哪裏
[00:19:09.080 --> 00:19:11.080]  Forgive
[00:19:11.080 --> 00:19:12.080]  很難的
[00:19:12.080 --> 00:19:14.080]  我在家裏也是
[00:19:14.080 --> 00:19:15.080]  不用問你
[00:19:15.080 --> 00:19:17.080]  你最親的最需要Forgive
[00:19:17.080 --> 00:19:19.080]  對不對
[00:19:19.080 --> 00:19:21.080]  最難就是Forgive
[00:19:21.080 --> 00:19:23.080]  所以滅掉冤仇的時間
[00:19:23.080 --> 00:19:25.080]  你這裡打通了
[00:19:25.080 --> 00:19:26.080]  你打通了之後
[00:19:26.080 --> 00:19:28.080]  神的靈來到你那裏
[00:19:28.080 --> 00:19:30.080]  你就有神的心
[00:19:30.080 --> 00:19:32.080]  你會謙卑很多
[00:19:32.080 --> 00:19:33.080]  他錯
[00:19:33.080 --> 00:19:35.080]  我都錯
[00:19:35.080 --> 00:19:37.080]  我和太太結婚43年
[00:19:37.080 --> 00:19:38.080]  他才離開
[00:19:38.080 --> 00:19:40.080]  你會否吵架
[00:19:40.080 --> 00:19:42.080]  吵一些很小的東西
[00:19:42.080 --> 00:19:44.080]  因為他煮的東西
[00:19:44.080 --> 00:19:46.080]  完全不同我媽媽煮的東西
[00:19:46.080 --> 00:19:48.080]  我媽媽那些是全部粒粒的
[00:19:48.080 --> 00:19:49.080]  辣辣的
[00:19:49.080 --> 00:19:51.080]  他那些是一坨坨的
[00:19:51.080 --> 00:19:53.080]  然後他喜歡健康
[00:19:53.080 --> 00:19:54.080]  我才發覺這個世界
[00:19:54.080 --> 00:19:56.080]  健康的東西很難吃
[00:19:56.080 --> 00:20:00.080]  他給我吃一些炸的東西
[00:20:00.080 --> 00:20:01.080]  我是菜家
[00:20:01.080 --> 00:20:03.080]  東西很濃的
[00:20:03.080 --> 00:20:06.080]  我最初只是和他說怎樣吃的東西
[00:20:06.080 --> 00:20:09.080]  他都Forgive
[00:20:09.080 --> 00:20:12.080]  他不是我媽媽
[00:20:12.080 --> 00:20:13.080]  對不對
[00:20:13.080 --> 00:20:15.080]  很多時候你帶了很多東西進去
[00:20:15.080 --> 00:20:17.080]  你以為很重要的東西
[00:20:17.080 --> 00:20:19.080]  其實都不是很重要的東西
[00:20:19.080 --> 00:20:21.080]  Forgive
[00:20:21.080 --> 00:20:22.080]  所以他說
[00:20:22.080 --> 00:20:24.080]  你和神和好
[00:20:24.080 --> 00:20:26.080]  你和神和好的時候
[00:20:26.080 --> 00:20:28.080]  你已經不同了
[00:20:28.080 --> 00:20:30.080]  所以我再繼續下去
[00:20:30.080 --> 00:20:32.080]  我就會講一些故事給你聽
[00:20:32.080 --> 00:20:36.080]  因為我不是講歷史的
[00:20:36.080 --> 00:20:38.080]  因為歷史的主要在今天
[00:20:38.080 --> 00:20:40.080]  仍然做很多事情
[00:20:40.080 --> 00:20:42.080]  我再繼續讀
[00:20:42.080 --> 00:20:46.080]  他既然在十字架上表演的時候
[00:20:46.080 --> 00:20:49.080]  十字架上兩下合為一體
[00:20:49.080 --> 00:20:50.080]  兩下在哪裏
[00:20:50.080 --> 00:20:52.080]  十同一
[00:20:52.080 --> 00:20:54.080]  就像剛才Charles Murray講
[00:20:54.080 --> 00:20:56.080]  你最重要的思念在這裏
[00:20:56.080 --> 00:20:58.080]  你人離開了神的時間
[00:20:58.080 --> 00:21:02.080]  你怎樣有那種神的基督的那種愛心
[00:21:02.080 --> 00:21:05.080]  去愛去包容很多的人
[00:21:05.080 --> 00:21:07.080]  去凡事包容凡事
[00:21:07.080 --> 00:21:09.080]  相信你怎樣
[00:21:09.080 --> 00:21:12.080]  然後他就說
[00:21:12.080 --> 00:21:14.080]  不是這麼簡單
[00:21:14.080 --> 00:21:17.080]  而且你將這個好消息和平的福音
[00:21:17.080 --> 00:21:19.080]  傳給遠處的人
[00:21:19.080 --> 00:21:21.080]  傳給近處的人
[00:21:21.080 --> 00:21:23.080]  這個我相信了
[00:21:23.080 --> 00:21:25.080]  我現在一生裏面
[00:21:25.080 --> 00:21:28.080]  最喜歡講福音
[00:21:28.080 --> 00:21:30.080]  福音就是好消息
[00:21:30.080 --> 00:21:32.080]  好消息不是一般人
[00:21:32.080 --> 00:21:34.080]  你上到樓了
[00:21:34.080 --> 00:21:36.080]  你找到一份好工作
[00:21:36.080 --> 00:21:38.080]  那些都沒有的
[00:21:38.080 --> 00:21:40.080]  那些年輕人都很開心
[00:21:40.080 --> 00:21:41.080]  有人請他去
[00:21:41.080 --> 00:21:43.080]  我等了很久
[00:21:43.080 --> 00:21:45.080]  但是最重要的是什麼
[00:21:45.080 --> 00:21:47.080]  他說不是
[00:21:50.080 --> 00:21:53.080]  因為我們兩下
[00:21:53.080 --> 00:21:55.080]  這兩下就是我和你
[00:21:55.080 --> 00:21:57.080]  被同一個聖靈感動
[00:21:57.080 --> 00:22:00.080]  可以去到父面前
[00:22:00.080 --> 00:22:01.080]  一個人信耶穌
[00:22:01.080 --> 00:22:03.080]  不是你聽說的
[00:22:03.080 --> 00:22:05.080]  是聖靈在你裏面
[00:22:05.080 --> 00:22:07.080]  聖靈在你裏面你知道的
[00:22:07.080 --> 00:22:08.080]  聖靈幾樣東西
[00:22:08.080 --> 00:22:10.080]  第一讓你知道罪
[00:22:10.080 --> 00:22:12.080]  為罪為義為審判
[00:22:12.080 --> 00:22:13.080]  人一罪難
[00:22:13.080 --> 00:22:15.080]  就經常看不到自己的罪
[00:22:15.080 --> 00:22:17.080]  經常看不到人家眼睛的刺
[00:22:17.080 --> 00:22:19.080]  看不到自己的眼睛
[00:22:19.080 --> 00:22:20.080]  所以聖靈第一樣東西
[00:22:20.080 --> 00:22:22.080]  我們都是罪人
[00:22:22.080 --> 00:22:24.080]  我看到這個之後
[00:22:24.080 --> 00:22:26.080]  我和太太相處了很多
[00:22:26.080 --> 00:22:29.080]  我和我爸爸相處了很多
[00:22:29.080 --> 00:22:31.080]  我經常都說他逼迫我
[00:22:31.080 --> 00:22:32.080]  原來不是
[00:22:32.080 --> 00:22:34.080]  我都有傷害他
[00:22:34.080 --> 00:22:36.080]  所以他說如果這個時間
[00:22:36.080 --> 00:22:38.080]  你就得以去到父面前
[00:22:38.080 --> 00:22:40.080]  這個父是天父
[00:22:40.080 --> 00:22:42.080]  神就是愛
[00:22:42.080 --> 00:22:44.080]  你藉著耶穌基督
[00:22:44.080 --> 00:22:46.080]  你回到他面前的時間
[00:22:46.080 --> 00:22:48.080]  愛是從他來的
[00:22:48.080 --> 00:22:50.080]  我和你講過很多
[00:22:50.080 --> 00:22:53.080]  我收我的兒子來我家住
[00:22:53.080 --> 00:22:55.080]  女兒來我家住
[00:22:55.080 --> 00:22:58.080]  其實有時想他來都要講一下
[00:22:58.080 --> 00:23:00.080]  我講一下都看他激動
[00:23:00.080 --> 00:23:01.080]  我讚就行
[00:23:01.080 --> 00:23:04.080]  我幾多次想掐死他
[00:23:04.080 --> 00:23:06.080]  我經常被他掐
[00:23:06.080 --> 00:23:08.080]  因為他受了那麼多傷
[00:23:08.080 --> 00:23:10.080]  他才這樣
[00:23:10.080 --> 00:23:12.080]  我什麼你叫我都不叫
[00:23:12.080 --> 00:23:14.080]  叫你做一樣東西你都不做
[00:23:14.080 --> 00:23:16.080]  樣樣都不做
[00:23:16.080 --> 00:23:17.080]  我多傷
[00:23:17.080 --> 00:23:19.080]  神啊你赦免我
[00:23:19.080 --> 00:23:22.080]  因為他從出世已經被人離棄
[00:23:22.080 --> 00:23:24.080]  爸爸不要他
[00:23:24.080 --> 00:23:26.080]  跟著媽媽不要他
[00:23:26.080 --> 00:23:28.080]  跟著老師保不住他
[00:23:28.080 --> 00:23:30.080]  才送到我家
[00:23:30.080 --> 00:23:32.080]  那你說我拉回來
[00:23:32.080 --> 00:23:33.080]  為什麼這麼難
[00:23:33.080 --> 00:23:35.080]  因為跟你成長有關
[00:23:35.080 --> 00:23:37.080]  如果你受很多傷
[00:23:37.080 --> 00:23:39.080]  你會變成bitter
[00:23:39.080 --> 00:23:41.080]  如果你沒人信你
[00:23:41.080 --> 00:23:43.080]  你將來不信任何人
[00:23:43.080 --> 00:23:45.080]  如果你日日都被人散
[00:23:45.080 --> 00:23:47.080]  會散人
[00:23:47.080 --> 00:23:49.080]  如果家中有虐待
[00:23:49.080 --> 00:23:51.080]  他將來可以出現暴力
[00:23:51.080 --> 00:23:53.080]  有根
[00:23:53.080 --> 00:23:56.080]  最重要的根就是你成長過程當中
[00:23:56.080 --> 00:23:57.080]  你經歷過什麼
[00:23:57.080 --> 00:23:59.080]  所以我現在發覺我做清醒工作
[00:23:59.080 --> 00:24:01.080]  最緊要做好他家
[00:24:01.080 --> 00:24:03.080]  不做好他家
[00:24:03.080 --> 00:24:05.080]  我沒辦法
[00:24:05.080 --> 00:24:06.080]  他就說
[00:24:06.080 --> 00:24:10.080]  於是你不再是外人和客女
[00:24:10.080 --> 00:24:12.080]  不是外人和內人
[00:24:12.080 --> 00:24:13.080]  為什麼
[00:24:13.080 --> 00:24:16.080]  因為神的緣故
[00:24:16.080 --> 00:24:18.080]  我們和信主的人
[00:24:18.080 --> 00:24:20.080]  都是同國
[00:24:20.080 --> 00:24:22.080]  而且是神的家的人
[00:24:22.080 --> 00:24:26.080]  同國的意思是什麼
[00:24:26.080 --> 00:24:27.080]  神的國度
[00:24:27.080 --> 00:24:29.080]  神的主權
[00:24:29.080 --> 00:24:30.080]  主權是什麼
[00:24:30.080 --> 00:24:34.080]  誰是你的主
[00:24:34.080 --> 00:24:37.080]  香港人錢是主
[00:24:37.080 --> 00:24:39.080]  什麼都看錢
[00:24:39.080 --> 00:24:43.080]  很多兄弟都沒得談
[00:24:43.080 --> 00:24:46.080]  我經常勸兄弟不要一起做生意
[00:24:46.080 --> 00:24:49.080]  結果要命
[00:24:49.080 --> 00:24:51.080]  權力
[00:24:51.080 --> 00:24:53.080]  錢
[00:24:53.080 --> 00:24:54.080]  男人
[00:24:54.080 --> 00:24:55.080]  三樣東西累死他們
[00:24:55.080 --> 00:24:57.080]  money power and sex
[00:24:57.080 --> 00:24:59.080]  power 令你過難
[00:24:59.080 --> 00:25:02.080]  錢 令你好自我
[00:25:02.080 --> 00:25:05.080]  sex 很self-centered
[00:25:05.080 --> 00:25:06.080]  不是罪
[00:25:06.080 --> 00:25:08.080]  因為全世界將這些罪
[00:25:08.080 --> 00:25:10.080]  正常化
[00:25:10.080 --> 00:25:13.080]  為什麼
[00:25:13.080 --> 00:25:15.080]  我有錢我去到盡
[00:25:15.080 --> 00:25:18.080]  我有錢我有多少個女人關你什麼事
[00:25:18.080 --> 00:25:20.080]  在我心目中
[00:25:20.080 --> 00:25:22.080]  神定的時間不是這樣
[00:25:22.080 --> 00:25:24.080]  而且不止這樣
[00:25:24.080 --> 00:25:26.080]  成為一家人
[00:25:26.080 --> 00:25:28.080]  是神的家
[00:25:28.080 --> 00:25:30.080]  人除了自己的家
[00:25:30.080 --> 00:25:31.080]  因為基督的緣故
[00:25:31.080 --> 00:25:33.080]  我們是天父
[00:25:33.080 --> 00:25:36.080]  我們有一個屬靈的家
[00:25:36.080 --> 00:25:38.080]  屬靈的家
[00:25:38.080 --> 00:25:39.080]  這很重要
[00:25:39.080 --> 00:25:41.080]  所以這段有多重要
[00:25:41.080 --> 00:25:43.080]  如果你要訪我香港司令
[00:25:43.080 --> 00:25:45.080]  你不讀這段
[00:25:45.080 --> 00:25:48.080]  我不是說不需要做政治行動
[00:25:48.080 --> 00:25:50.080]  那些都很重要
[00:25:50.080 --> 00:25:52.080]  我都參與了很多
[00:25:52.080 --> 00:25:54.080]  我剛才做了司長
[00:25:54.080 --> 00:25:56.080]  他真的很好
[00:25:56.080 --> 00:25:58.080]  他只要動員了這麼多人
[00:25:58.080 --> 00:26:01.080]  然後幫那些有自身危機的
[00:26:01.080 --> 00:26:02.080]  找不到工作的
[00:26:02.080 --> 00:26:04.080]  無人關心的等等
[00:26:04.080 --> 00:26:06.080]  如果不是這樣做的時間
[00:26:06.080 --> 00:26:07.080]  你怎樣
[00:26:07.080 --> 00:26:08.080]  如果是年輕人
[00:26:08.080 --> 00:26:10.080]  你派錢解決問題
[00:26:10.080 --> 00:26:12.080]  錢解決的問題就不是問題
[00:26:12.080 --> 00:26:15.080]  我們成日以為香港有錢就大哂
[00:26:15.080 --> 00:26:17.080]  有權就叻哂
[00:26:17.080 --> 00:26:21.080]  就是這些問題引起很多衝突
[00:26:21.080 --> 00:26:24.080]  我講過很多故事
[00:26:24.080 --> 00:26:26.080]  我今日不講我自己的故事
[00:26:26.080 --> 00:26:29.080]  因為你們看我寫的書
[00:26:29.080 --> 00:26:31.080]  從未遇上的父親
[00:26:31.080 --> 00:26:36.080]  最傷我就是我跟父親關係的撕裂
[00:26:36.080 --> 00:26:40.080]  撕裂是因為信仰
[00:26:40.080 --> 00:26:42.080]  我信了主
[00:26:42.080 --> 00:26:43.080]  他未信
[00:26:43.080 --> 00:26:48.080]  他一提到這裡就砌事
[00:26:48.080 --> 00:26:50.080]  然後我轉行
[00:26:50.080 --> 00:26:53.080]  轉行我都做些很有意思的事
[00:26:53.080 --> 00:26:56.080]  生了我一派
[00:26:56.080 --> 00:26:59.080]  我忍住在他面前不哭
[00:26:59.080 --> 00:27:01.080]  我很看重他
[00:27:01.080 --> 00:27:03.080]  你這樣罵我
[00:27:03.080 --> 00:27:06.080]  還當著我的家人罵我
[00:27:06.080 --> 00:27:08.080]  你沒有出息
[00:27:08.080 --> 00:27:11.080]  我幾傷
[00:27:11.080 --> 00:27:12.080]  真是傷
[00:27:12.080 --> 00:27:13.080]  我一講起的時候
[00:27:13.080 --> 00:27:15.080]  從未遇上的父親
[00:27:15.080 --> 00:27:17.080]  二十年
[00:27:17.080 --> 00:27:19.080]  他才開始欣賞
[00:27:19.080 --> 00:27:22.080]  原來你做的事都很有意思
[00:27:22.080 --> 00:27:23.080]  我都很開心
[00:27:23.080 --> 00:27:26.080]  他從來不理睬我做什麼
[00:27:26.080 --> 00:27:28.080]  他已經定了見
[00:27:28.080 --> 00:27:30.080]  你做醫生不做就做什麼
[00:27:30.080 --> 00:27:32.080]  出雜誌什麼輔導那些
[00:27:32.080 --> 00:27:34.080]  你瘋了
[00:27:34.080 --> 00:27:38.080]  然後你掉了手
[00:27:38.080 --> 00:27:40.080]  他信了主
[00:27:40.080 --> 00:27:42.080]  三十年之後
[00:27:42.080 --> 00:27:43.080]  三十年
[00:27:43.080 --> 00:27:49.080]  難道男人信了主難道會哭嗎
[00:27:49.080 --> 00:27:50.080]  我跟他說
[00:27:50.080 --> 00:27:54.080]  爹爹你早點哭我就沒那麼怕你
[00:27:54.080 --> 00:27:59.080]  我一個內疚又哭的男人
[00:27:59.080 --> 00:28:00.080]  他心裏哭
[00:28:00.080 --> 00:28:02.080]  他不哭出來
[00:28:02.080 --> 00:28:03.080]  我怎知道
[00:28:03.080 --> 00:28:04.080]  你每次見我都那麼黑臉
[00:28:04.080 --> 00:28:06.080]  我怎知道你裏面流淚
[00:28:06.080 --> 00:28:09.080]  你早點哭我就不怕你
[00:28:09.080 --> 00:28:10.080]  我又怕他
[00:28:10.080 --> 00:28:11.080]  所以沒有計較
[00:28:11.080 --> 00:28:15.080]  滅掉冤仇
[00:28:15.080 --> 00:28:17.080]  他說我不說
[00:28:17.080 --> 00:28:19.080]  因為我的弟弟妹妹在
[00:28:19.080 --> 00:28:20.080]  他知道這些故事
[00:28:20.080 --> 00:28:21.080]  我都講過很多
[00:28:21.080 --> 00:28:23.080]  我講過太太的故事
[00:28:23.080 --> 00:28:27.080]  當然他四年前離開我很傷
[00:28:27.080 --> 00:28:29.080]  我重新做人
[00:28:29.080 --> 00:28:31.080]  因為我什麼都靠他
[00:28:31.080 --> 00:28:33.080]  我又不會煮東西
[00:28:33.080 --> 00:28:36.080]  他其實臨離開之前
[00:28:36.080 --> 00:28:38.080]  入醫院他都很聰明
[00:28:38.080 --> 00:28:41.080]  帶我去用那些ATM
[00:28:41.080 --> 00:28:43.080]  教我怎樣按機
[00:28:43.080 --> 00:28:45.080]  他說這架機很複雜
[00:28:45.080 --> 00:28:47.080]  一按就有錢出來
[00:28:47.080 --> 00:28:49.080]  會不會吃了我的卡
[00:28:49.080 --> 00:28:53.080]  我告訴你我多低調
[00:28:53.080 --> 00:28:54.080]  很慘
[00:28:54.080 --> 00:28:55.080]  他離開我之後
[00:28:55.080 --> 00:28:57.080]  我哭哭哭到回家
[00:28:57.080 --> 00:28:59.080]  我搞不定
[00:28:59.080 --> 00:29:01.080]  個個都祝福我
[00:29:01.080 --> 00:29:03.080]  Ellen上天了
[00:29:03.080 --> 00:29:05.080]  你安心
[00:29:05.080 --> 00:29:07.080]  我都不跟他們傾
[00:29:07.080 --> 00:29:08.080]  我都知她上天了
[00:29:08.080 --> 00:29:09.080]  她不在我身邊
[00:29:09.080 --> 00:29:10.080]  你讓我哭嗎
[00:29:10.080 --> 00:29:12.080]  What's wrong
[00:29:12.080 --> 00:29:16.080]  當時你的基督徒不要隨便勸人
[00:29:16.080 --> 00:29:18.080]  勸的東西都離地
[00:29:18.080 --> 00:29:24.080]  我整個生活變了
[00:29:24.080 --> 00:29:27.080]  我掛住他有什麼罪
[00:29:27.080 --> 00:29:30.080]  但他很感動
[00:29:30.080 --> 00:29:33.080]  他不會介意我說
[00:29:33.080 --> 00:29:35.080]  他是上水人
[00:29:35.080 --> 00:29:37.080]  加尼斯人
[00:29:37.080 --> 00:29:39.080]  西方人
[00:29:39.080 --> 00:29:45.080]  我跟他在加拿大結婚
[00:29:45.080 --> 00:29:47.080]  他其實告訴我
[00:29:47.080 --> 00:29:48.080]  我都告訴他
[00:29:48.080 --> 00:29:52.080]  我家人都不容易嫁
[00:29:52.080 --> 00:29:53.080]  請你愛我
[00:29:53.080 --> 00:29:54.080]  第二個條件
[00:29:54.080 --> 00:29:56.080]  第一要愛我的神
[00:29:56.080 --> 00:29:58.080]  第二要愛我
[00:29:58.080 --> 00:30:01.080]  愛神之後愛我的人都不多
[00:30:01.080 --> 00:30:04.080]  還要愛我家人
[00:30:04.080 --> 00:30:06.080]  我不太懂得跟他相處
[00:30:06.080 --> 00:30:08.080]  我爸爸媽媽之間
[00:30:08.080 --> 00:30:10.080]  都很多時間爭拗
[00:30:10.080 --> 00:30:12.080]  他真的愛我
[00:30:12.080 --> 00:30:15.080]  他都說四方
[00:30:15.080 --> 00:30:17.080]  一方跟一方不傾談
[00:30:17.080 --> 00:30:20.080]  吃飯都不吃
[00:30:20.080 --> 00:30:25.080]  掃墓就只掃自己房間的墓
[00:30:25.080 --> 00:30:29.080]  因為我太太每次去
[00:30:29.080 --> 00:30:31.080]  逐房都去
[00:30:31.080 --> 00:30:32.080]  因為她信得住
[00:30:32.080 --> 00:30:34.080]  逐房都去
[00:30:34.080 --> 00:30:36.080]  因為她愛心
[00:30:36.080 --> 00:30:38.080]  我很被她感動
[00:30:38.080 --> 00:30:40.080]  所以我帶著我的兒子
[00:30:40.080 --> 00:30:42.080]  當時很小
[00:30:42.080 --> 00:30:43.080]  逐房去
[00:30:43.080 --> 00:30:44.080]  他不知逐房
[00:30:44.080 --> 00:30:47.080]  整條村都是姓廖
[00:30:47.080 --> 00:30:49.080]  個個都親戚
[00:30:49.080 --> 00:30:52.080]  他逐家都去
[00:30:52.080 --> 00:30:54.080]  真是鬼面
[00:30:54.080 --> 00:30:57.080]  所以我的孫子
[00:30:57.080 --> 00:31:00.080]  之前跟我去上水很開心
[00:31:00.080 --> 00:31:02.080]  家家都有東西吃
[00:31:02.080 --> 00:31:04.080]  家家都給他利是
[00:31:04.080 --> 00:31:05.080]  他多開心
[00:31:05.080 --> 00:31:06.080]  我就告訴他
[00:31:06.080 --> 00:31:07.080]  你最開心
[00:31:07.080 --> 00:31:09.080]  餓破產
[00:31:09.080 --> 00:31:12.080]  我要派很多利是
[00:31:12.080 --> 00:31:15.080]  最初第一次在舞台那麼多利是
[00:31:15.080 --> 00:31:16.080]  拉給我太太
[00:31:16.080 --> 00:31:17.080]  你不懂
[00:31:17.080 --> 00:31:19.080]  要帶一大疊去
[00:31:19.080 --> 00:31:21.080]  很開心
[00:31:21.080 --> 00:31:23.080]  逐家逐家去
[00:31:23.080 --> 00:31:26.080]  我蔡家到現在差不多都信了
[00:31:26.080 --> 00:31:29.080]  廖家很怕他爸爸
[00:31:29.080 --> 00:31:31.080]  他爸爸很危險
[00:31:31.080 --> 00:31:33.080]  個個都怕他
[00:31:33.080 --> 00:31:35.080]  我很怕
[00:31:35.080 --> 00:31:38.080]  我太太不怕他
[00:31:38.080 --> 00:31:40.080]  所以我們一刀砍他
[00:31:40.080 --> 00:31:45.080]  最後那程順遺囑
[00:31:45.080 --> 00:31:47.080]  我很感動
[00:31:47.080 --> 00:31:48.080]  最稀奇
[00:31:48.080 --> 00:31:53.080]  他有一個不同一房的生活
[00:31:53.080 --> 00:31:56.080]  做到護士護士長
[00:31:56.080 --> 00:31:59.080]  最後他都順遺囑
[00:31:59.080 --> 00:32:01.080]  他順遺囑
[00:32:01.080 --> 00:32:04.080]  他即刻改變整家人
[00:32:04.080 --> 00:32:06.080]  想變幾房的人
[00:32:06.080 --> 00:32:08.080]  因為他最後癌症
[00:32:08.080 --> 00:32:10.080]  他知道自己快離開
[00:32:10.080 --> 00:32:12.080]  他開了一個會
[00:32:12.080 --> 00:32:14.080]  請了一家人
[00:32:14.080 --> 00:32:16.080]  請了村裡很多人來
[00:32:16.080 --> 00:32:18.080]  講他的信仰
[00:32:18.080 --> 00:32:20.080]  他講的時候
[00:32:20.080 --> 00:32:22.080]  很多人都哭
[00:32:22.080 --> 00:32:24.080]  忽然之間明白他信仰之後
[00:32:24.080 --> 00:32:26.080]  不同了
[00:32:26.080 --> 00:32:28.080]  不只是守住自己的房
[00:32:28.080 --> 00:32:30.080]  他離開的時候
[00:32:30.080 --> 00:32:32.080]  祝福了很多人
[00:32:32.080 --> 00:32:34.080]  所以我跟他很好的
[00:32:34.080 --> 00:32:36.080]  即使他不在
[00:32:36.080 --> 00:32:38.080]  我都去
[00:32:38.080 --> 00:32:40.080]  每一個房
[00:32:40.080 --> 00:32:42.080]  開始年初二
[00:32:42.080 --> 00:32:44.080]  我們一定要去拜年
[00:32:44.080 --> 00:32:46.080]  那麼多房的人坐在一起吃飯
[00:32:46.080 --> 00:32:50.080]  那時我跟太太經常去掃墓
[00:32:50.080 --> 00:32:53.080]  原來新界掃墓很開心
[00:32:53.080 --> 00:32:55.080]  好像開派對
[00:32:55.080 --> 00:32:57.080]  整個山區的人
[00:32:57.080 --> 00:32:58.080]  個個都上去
[00:32:58.080 --> 00:33:00.080]  個個都掃自己的房
[00:33:00.080 --> 00:33:02.080]  拉給兄弟
[00:33:02.080 --> 00:33:04.080]  不是
[00:33:04.080 --> 00:33:06.080]  因為我跟太太習慣了
[00:33:06.080 --> 00:33:08.080]  每個房都去
[00:33:08.080 --> 00:33:10.080]  每一個都去
[00:33:10.080 --> 00:33:12.080]  男女不同
[00:33:12.080 --> 00:33:14.080]  男多數有個墳
[00:33:14.080 --> 00:33:16.080]  他媽媽只有個鵪鶉
[00:33:16.080 --> 00:33:18.080]  一個鵪鶉裝著骨
[00:33:18.080 --> 00:33:20.080]  他都逐個鵪鶉去
[00:33:20.080 --> 00:33:22.080]  這個就是我媽媽
[00:33:22.080 --> 00:33:24.080]  這個就是隔壁房
[00:33:24.080 --> 00:33:26.080]  這個是誰
[00:33:26.080 --> 00:33:28.080]  我好感動
[00:33:28.080 --> 00:33:30.080]  他這些行動
[00:33:30.080 --> 00:33:32.080]  感動了很多其他人
[00:33:32.080 --> 00:33:34.080]  那個叫Tom
[00:33:34.080 --> 00:33:36.080]  step sister
[00:33:36.080 --> 00:33:38.080]  叫阿和
[00:33:38.080 --> 00:33:40.080]  他在美國獲健診
[00:33:40.080 --> 00:33:42.080]  已經滿期cancer
[00:33:42.080 --> 00:33:44.080]  充滿平安
[00:33:44.080 --> 00:33:46.080]  祝福了我
[00:33:46.080 --> 00:33:48.080]  滅掉冤仇
[00:33:48.080 --> 00:33:50.080]  是從家開始
[00:33:50.080 --> 00:33:52.080]  你的家如果有神在
[00:33:52.080 --> 00:33:54.080]  你一定懂得愛你自己的人
[00:33:54.080 --> 00:33:56.080]  如果你連家人都不懂愛
[00:33:56.080 --> 00:33:58.080]  你很難愛外面的人
[00:33:58.080 --> 00:34:00.080]  最親的人你都未懂愛
[00:34:00.080 --> 00:34:02.080]  最親的人你都未懂愛
[00:34:02.080 --> 00:34:04.080]  因為你未學會
[00:34:04.080 --> 00:34:06.080]  無條件的描述
[00:34:06.080 --> 00:34:08.080]  如果你懂愛身邊的人
[00:34:08.080 --> 00:34:10.080]  個個都這樣
[00:34:10.080 --> 00:34:12.080]  這個社會
[00:34:12.080 --> 00:34:14.080]  不在線
[00:34:14.080 --> 00:34:16.080]  不在線
[00:34:16.080 --> 00:34:18.080]  所以我仍然
[00:34:18.080 --> 00:34:20.080]  好多謝政府
[00:34:20.080 --> 00:34:22.080]  好多好安然
