
[00:00:00.000 --> 00:00:08.280]  根據聖經記載 耶穌出生後有一段時間
[00:18:56.720 --> 00:18:58.720]  喝水沒事
[00:18:58.720 --> 00:19:00.720]  短時間喝水太多
[00:19:00.720 --> 00:19:02.720]  是有問題的
[00:19:02.720 --> 00:19:04.720]  有些人說可能他吸毒
[00:19:04.720 --> 00:19:06.720]  或者
[00:19:06.720 --> 00:19:08.720]  什麼原因止痛藥
[00:19:08.720 --> 00:19:10.720]  沒有人知道
[00:19:10.720 --> 00:19:12.720]  但是我們知道他是很強壯的
[00:19:12.720 --> 00:19:14.720]  很厲害的
[00:19:14.720 --> 00:19:16.720]  但是健康
[00:19:16.720 --> 00:19:18.720]  未必是這麼好
[00:19:18.720 --> 00:19:20.720]  耶穌的成長
[00:19:20.720 --> 00:19:22.720]  我相信除了身材之外
[00:19:22.720 --> 00:19:24.720]  還有健康
[00:19:24.720 --> 00:19:26.720]  還有體能
[00:19:26.720 --> 00:19:28.720]  教會的傳統
[00:19:28.720 --> 00:19:30.720]  描述耶穌
[00:19:30.720 --> 00:19:32.720]  就是木匠
[00:19:32.720 --> 00:19:34.720]  但是這個字
[00:19:34.720 --> 00:19:36.720]  木匠這個字本身
[00:19:36.720 --> 00:19:38.720]  在原文裡面
[00:19:38.720 --> 00:19:40.720]  是指一些技術工人
[00:19:40.720 --> 00:19:42.720]  技工
[00:19:42.720 --> 00:19:44.720]  所以後來有些研究就說
[00:19:44.720 --> 00:19:46.720]  可能耶穌不是木匠是石匠
[00:19:46.720 --> 00:19:48.720]  我們去過
[00:19:48.720 --> 00:19:50.720]  以色列旅行就知道
[00:19:50.720 --> 00:19:52.720]  那裡真是石頭比木頭更加普遍
[00:19:52.720 --> 00:19:54.720]  譬如那裡
[00:19:54.720 --> 00:19:56.720]  棺材不是用木造的
[00:19:56.720 --> 00:19:58.720]  是石造出來的
[00:19:58.720 --> 00:20:00.720]  馬槽
[00:20:00.720 --> 00:20:02.720]  是石造出來的
[00:20:02.720 --> 00:20:04.720]  把馬糧
[00:20:04.720 --> 00:20:06.720]  不是像聖誕節
[00:20:06.720 --> 00:20:08.720]  是用木造出來的
[00:20:08.720 --> 00:20:10.720]  因為傳統教會就說他是木匠
[00:20:10.720 --> 00:20:12.720]  但是有可能
[00:20:12.720 --> 00:20:14.720]  這個研究
[00:20:14.720 --> 00:20:16.720]  就是專業人士才慢慢知道
[00:20:16.720 --> 00:20:18.720]  但是不管他是木匠也好
[00:20:18.720 --> 00:20:20.720]  石匠也好
[00:20:20.720 --> 00:20:22.720]  都是需要體力
[00:20:22.720 --> 00:20:24.720]  需要有一個體能
[00:20:24.720 --> 00:20:28.720]  我們的體能
[00:20:28.720 --> 00:20:30.720]  是不是隨著年齡增加呢
[00:20:30.720 --> 00:20:32.720]  是呀
[00:20:32.720 --> 00:20:34.720]  但是看看這條線就知道了
[00:20:34.720 --> 00:20:36.720]  就是
[00:20:36.720 --> 00:20:38.720]  橫的那條線就是年歲
[00:20:38.720 --> 00:20:40.720]  年歲
[00:20:40.720 --> 00:20:42.720]  直的那條線就是你的
[00:20:42.720 --> 00:20:44.720]  能力你的體能
[00:20:44.720 --> 00:20:46.720]  年歲通常我們說
[00:20:46.720 --> 00:20:48.720]  這條線是慢慢
[00:20:48.720 --> 00:20:50.720]  青少年
[00:20:50.720 --> 00:20:52.720]  壯年
[00:20:52.720 --> 00:20:54.720]  去到高峰的時候
[00:20:54.720 --> 00:20:56.720]  大概是二十五歲至三十五歲左右
[00:20:56.720 --> 00:20:58.720]  三十歲平均就是
[00:20:58.720 --> 00:21:00.720]  體能最好的
[00:21:00.720 --> 00:21:02.720]  所以聖經說
[00:21:02.720 --> 00:21:04.720]  耶穌到三十歲的時候出來公開傳道
[00:21:04.720 --> 00:21:06.720]  都是神的智慧在那裡
[00:21:06.720 --> 00:21:08.720]  最強壯的時候
[00:21:08.720 --> 00:21:10.720]  你知道
[00:21:10.720 --> 00:21:12.720]  出來公開傳道
[00:21:12.720 --> 00:21:14.720]  可能耶穌那時候還要走很多路
[00:21:14.720 --> 00:21:16.720]  睡也沒有一個固定的地方
[00:21:16.720 --> 00:21:18.720]  可能在曠野
[00:21:18.720 --> 00:21:20.720]  就睡
[00:21:20.720 --> 00:21:22.720]  我們年輕人都是這樣
[00:21:22.720 --> 00:21:24.720]  有張椅子
[00:21:24.720 --> 00:21:26.720]  有個位置可以睡
[00:21:26.720 --> 00:21:28.720]  坐巴士
[00:21:28.720 --> 00:21:30.720]  坐地鐵
[00:21:30.720 --> 00:21:32.720]  有時候累的時候
[00:21:32.720 --> 00:21:34.720]  這邊拉著
[00:21:34.720 --> 00:21:36.720]  那邊打瞌睡
[00:21:36.720 --> 00:21:38.720]  年輕的時候可以做
[00:21:38.720 --> 00:21:40.720]  所以耶穌出來的時候
[00:21:40.720 --> 00:21:42.720]  大概是最高峰的時候
[00:21:42.720 --> 00:21:44.720]  接下來三十幾歲之後
[00:21:44.720 --> 00:21:46.720]  就開始走下坡
[00:21:46.720 --> 00:21:48.720]  走下坡
[00:21:48.720 --> 00:21:52.720]  所以這裡說到
[00:21:52.720 --> 00:21:54.720]  我們的體能
[00:21:54.720 --> 00:21:56.720]  過了之後
[00:21:56.720 --> 00:21:58.720]  能不能夠好像
[00:21:58.720 --> 00:22:00.720]  三十幾歲那樣
[00:22:00.720 --> 00:22:02.720]  如果計一般人的統計
[00:22:02.720 --> 00:22:04.720]  但是我們
[00:22:04.720 --> 00:22:06.720]  可以
[00:22:06.720 --> 00:22:08.720]  不是這條正常的線
[00:22:08.720 --> 00:22:10.720]  這麼快下來
[00:22:10.720 --> 00:22:12.720]  你是稍微高一點
[00:22:12.720 --> 00:22:14.720]  讓腦化的過程慢一點
[00:22:14.720 --> 00:22:18.720]  六十歲
[00:22:18.720 --> 00:22:20.720]  可能有五十五歲的體能
[00:22:20.720 --> 00:22:22.720]  不錯
[00:22:22.720 --> 00:22:24.720]  叫做Fitness
[00:22:24.720 --> 00:22:26.720]  七十歲有六十八歲的體能
[00:22:26.720 --> 00:22:28.720]  也不錯
[00:22:28.720 --> 00:22:30.720]  使腦化可以慢一點的時候
[00:22:30.720 --> 00:22:32.720]  這個是成長
[00:22:32.720 --> 00:22:36.720]  我們可以在生活上調節
[00:22:36.720 --> 00:22:40.720]  我們想說
[00:22:40.720 --> 00:22:42.720]  有多一點的
[00:22:42.720 --> 00:22:44.720]  壽命是為了什麼呢
[00:22:44.720 --> 00:22:48.720]  不像廣東人說
[00:22:48.720 --> 00:22:50.720]  火燒旗桿
[00:22:50.720 --> 00:22:52.720]  不是每個人都會笑
[00:22:52.720 --> 00:22:54.720]  火燒旗桿
[00:22:54.720 --> 00:22:56.720]  旗桿是木的
[00:22:56.720 --> 00:22:58.720]  你燒了旗桿會變成什麼
[00:22:58.720 --> 00:23:00.720]  長炭
[00:23:00.720 --> 00:23:02.720]  長命一點
[00:23:02.720 --> 00:23:04.720]  炭多一點
[00:23:04.720 --> 00:23:06.720]  長炭
[00:23:06.720 --> 00:23:08.720]  我們想說長命一點不是因為這樣
[00:23:08.720 --> 00:23:10.720]  而是我們有多一點的機會
[00:23:10.720 --> 00:23:12.720]  來服侍神
[00:23:12.720 --> 00:23:14.720]  多一點機會來用神的恩賜
[00:23:14.720 --> 00:23:16.720]  讓我們來使用
[00:23:16.720 --> 00:23:18.720]  所以我們可以在一些
[00:23:18.720 --> 00:23:20.720]  比較保守一點的
[00:23:20.720 --> 00:23:22.720]  運動裏面
[00:23:22.720 --> 00:23:24.720]  繼續去操練
[00:23:24.720 --> 00:23:26.720]  特別有些人
[00:23:26.720 --> 00:23:28.720]  不容易受傷的
[00:23:28.720 --> 00:23:30.720]  游泳
[00:23:30.720 --> 00:23:32.720]  跳繩
[00:23:32.720 --> 00:23:34.720]  走路
[00:23:34.720 --> 00:23:36.720]  我那時候大概五十歲左右
[00:23:36.720 --> 00:23:38.720]  就走路
[00:23:38.720 --> 00:23:40.720]  不用去健身
[00:23:40.720 --> 00:23:42.720]  就走路
[00:23:42.720 --> 00:23:44.720]  所以這些比較不容易受傷的運動
[00:23:44.720 --> 00:23:46.720]  我們每個人都可以做
[00:23:46.720 --> 00:23:48.720]  就算你說
[00:23:48.720 --> 00:23:50.720]  現在又不能走路
[00:23:50.720 --> 00:23:52.720]  又要坐
[00:23:52.720 --> 00:23:54.720]  甚至要睡
[00:23:54.720 --> 00:23:56.720]  你的身體
[00:23:56.720 --> 00:23:58.720]  哪裏用得到
[00:23:58.720 --> 00:24:00.720]  你就做哪裏
[00:24:00.720 --> 00:24:02.720]  就算有一邊可以動
[00:24:02.720 --> 00:24:04.720]  你就一邊運動
[00:24:04.720 --> 00:24:06.720]  你可以
[00:24:06.720 --> 00:24:08.720]  有時眼、面部都要做運動
[00:24:08.720 --> 00:24:10.720]  所以
[00:24:10.720 --> 00:24:12.720]  我們說體能這方面
[00:24:12.720 --> 00:24:14.720]  是很平衡的
[00:24:14.720 --> 00:24:16.720]  每個人都要做一些運動
[00:24:16.720 --> 00:24:18.720]  來幫助我們
[00:24:18.720 --> 00:24:20.720]  慢慢緩慢老化的過程
[00:24:20.720 --> 00:24:22.720]  以致我們能夠更加有
[00:24:22.720 --> 00:24:24.720]  健康可以侍奉神
[00:24:24.720 --> 00:24:26.720]  上次我參加
[00:24:26.720 --> 00:24:28.720]  豐盛團契
[00:24:28.720 --> 00:24:30.720]  團契聚會中間可以做運動
[00:24:30.720 --> 00:24:32.720]  這樣挺好的
[00:24:32.720 --> 00:24:34.720]  只要我們身體
[00:24:34.720 --> 00:24:36.720]  可以繼續運動
[00:24:36.720 --> 00:24:38.720]  只要身體可以
[00:24:38.720 --> 00:24:40.720]  動的時候靈活一點
[00:24:40.720 --> 00:24:42.720]  你就少一點機會受傷
[00:24:42.720 --> 00:24:44.720]  或者你
[00:24:44.720 --> 00:24:46.720]  那些筋骨
[00:24:46.720 --> 00:24:48.720]  比較強壯一點
[00:24:48.720 --> 00:24:50.720]  就算跌倒
[00:24:50.720 --> 00:24:52.720]  你都可以爬得起來
[00:24:52.720 --> 00:24:54.720]  所以這是我們對於身體上的
[00:24:54.720 --> 00:24:56.720]  一個看法
[00:24:56.720 --> 00:24:58.720]  體能上我們要繼續
[00:24:58.720 --> 00:25:00.720]  求助幫助我們
[00:25:00.720 --> 00:25:02.720]  有好的體能
[00:25:02.720 --> 00:25:04.720]  年輕人當然
[00:25:04.720 --> 00:25:06.720]  可以做很多的鍛鍊
[00:25:06.720 --> 00:25:08.720]  但是年紀大的時候
[00:25:08.720 --> 00:25:10.720]  我們依然可以做很多事
[00:25:10.720 --> 00:25:12.720]  來緩慢老化的過程
[00:25:12.720 --> 00:25:14.720]  更加好地令到侍奉神
[00:25:14.720 --> 00:25:18.720]  第三方面
[00:25:18.720 --> 00:25:20.720]  就是靈命那方面
[00:25:20.720 --> 00:25:22.720]  經文說耶穌成長的過程當中
[00:25:22.720 --> 00:25:24.720]  神喜愛他的心
[00:25:24.720 --> 00:25:26.720]  與人俱增
[00:25:26.720 --> 00:25:28.720]  神喜愛他
[00:25:28.720 --> 00:25:30.720]  他時時都與父神有來往
[00:25:30.720 --> 00:25:32.720]  明白神的心意
[00:25:32.720 --> 00:25:34.720]  懂得神的律法
[00:25:34.720 --> 00:25:36.720]  所以父神愛他
[00:25:36.720 --> 00:25:38.720]  他亦都是愛神
[00:25:38.720 --> 00:25:40.720]  他的靈命不斷地成長
[00:25:40.720 --> 00:25:44.720]  大家還記不記得耶穌
[00:25:44.720 --> 00:25:46.720]  剛剛開始公開傳道的時候
[00:25:46.720 --> 00:25:48.720]  面對魔鬼的試探
[00:25:48.720 --> 00:25:50.720]  曾經有三次的試探
[00:25:50.720 --> 00:25:52.720]  每次耶穌的回答
[00:25:52.720 --> 00:25:54.720]  都是用聖經的話語
[00:25:54.720 --> 00:25:56.720]  抗拒魔鬼的試探
[00:25:56.720 --> 00:25:58.720]  魔鬼對於聖經的認識
[00:25:58.720 --> 00:26:00.720]  可能比我們很多人都熟悉
[00:26:00.720 --> 00:26:02.720]  因為他也是用聖經的話語
[00:26:02.720 --> 00:26:04.720]  來試探耶穌
[00:26:04.720 --> 00:26:06.720]  只不過
[00:26:06.720 --> 00:26:08.720]  魔鬼是嘗試曲解
[00:26:08.720 --> 00:26:10.720]  聖經的道理
[00:26:10.720 --> 00:26:12.720]  斷章取義
[00:26:12.720 --> 00:26:14.720]  如果耶穌對聖經不熟的話
[00:26:14.720 --> 00:26:16.720]  一定會落入試探當中
[00:26:16.720 --> 00:26:20.720]  我們在教會歷史當中
[00:26:20.720 --> 00:26:22.720]  亦都看到很多疑端
[00:26:22.720 --> 00:26:24.720]  教派的創辦人
[00:26:24.720 --> 00:26:26.720]  他們都是從
[00:26:26.720 --> 00:26:28.720]  研究聖經開始
[00:26:28.720 --> 00:26:30.720]  所以不要盲信
[00:26:30.720 --> 00:26:32.720]  我讀聖經
[00:26:32.720 --> 00:26:34.720]  研究聖經就可以了
[00:26:34.720 --> 00:26:36.720]  如果你解錯了
[00:26:36.720 --> 00:26:38.720]  或者是有自己的動機
[00:26:38.720 --> 00:26:40.720]  錯誤動機
[00:26:40.720 --> 00:26:42.720]  利用聖經的話
[00:26:42.720 --> 00:26:44.720]  很多時候會走錯
[00:26:44.720 --> 00:26:46.720]  所以有時一個人的體會
[00:26:46.720 --> 00:26:48.720]  跟著開一班手套
[00:26:48.720 --> 00:26:50.720]  不一定是對的
[00:26:50.720 --> 00:26:52.720]  我們要考慮
[00:26:52.720 --> 00:26:54.720]  我們要考慮其他人
[00:26:54.720 --> 00:26:56.720]  最好是有一個小組
[00:26:56.720 --> 00:26:58.720]  小組的時候
[00:26:58.720 --> 00:27:00.720]  才可以彼此來教導
[00:27:00.720 --> 00:27:02.720]  提醒
[00:27:02.720 --> 00:27:04.720]  甚至我們不單止是幾個人在一起
[00:27:04.720 --> 00:27:06.720]  我們還要參考
[00:27:06.720 --> 00:27:08.720]  其他的方面
[00:27:08.720 --> 00:27:12.720]  特別除了
[00:27:12.720 --> 00:27:14.720]  讀聖經之外
[00:27:14.720 --> 00:27:16.720]  要跟神有來往
[00:27:16.720 --> 00:27:18.720]  有互動
[00:27:18.720 --> 00:27:20.720]  如果你將聖經
[00:27:20.720 --> 00:27:22.720]  作為一個研究的對象
[00:27:22.720 --> 00:27:24.720]  一本書來讀的時候
[00:27:24.720 --> 00:27:26.720]  未必會有用
[00:27:26.720 --> 00:27:28.720]  我們讀了聖經之後
[00:27:28.720 --> 00:27:30.720]  希望在聖經的話語當中
[00:27:30.720 --> 00:27:32.720]  更加認識神
[00:27:32.720 --> 00:27:34.720]  跟神有互動
[00:27:34.720 --> 00:27:36.720]  有來往
[00:27:36.720 --> 00:27:38.720]  這樣才可以有長進
[00:27:38.720 --> 00:27:40.720]  我們看看馬可福音的記載
[00:27:40.720 --> 00:27:44.720]  馬可福音第一章二十一字
[00:27:44.720 --> 00:27:46.720]  是記載耶穌的一個例子
[00:27:46.720 --> 00:27:48.720]  他們去了
[00:27:48.720 --> 00:27:50.720]  卡帕隆
[00:27:50.720 --> 00:27:52.720]  那沙勒附近
[00:27:52.720 --> 00:27:54.720]  他們在安息日就進了會堂
[00:27:54.720 --> 00:27:56.720]  教導人
[00:27:56.720 --> 00:27:58.720]  到二十九節
[00:27:58.720 --> 00:28:00.720]  他們一出會堂
[00:28:00.720 --> 00:28:02.720]  就和國王約翰進了西門和肯德利的家
[00:28:02.720 --> 00:28:04.720]  這是西門的家
[00:28:04.720 --> 00:28:06.720]  西門和肯德利是兩兄弟
[00:28:06.720 --> 00:28:08.720]  到了家裡
[00:28:08.720 --> 00:28:10.720]  聖經就說
[00:28:10.720 --> 00:28:12.720]  耶穌就是醫治西門的媽媽
[00:28:12.720 --> 00:28:14.720]  岳母
[00:28:14.720 --> 00:28:16.720]  岳母剛剛有病
[00:28:16.720 --> 00:28:18.720]  醫好她就服侍
[00:28:18.720 --> 00:28:20.720]  所以這是在同一天
[00:28:20.720 --> 00:28:22.720]  的時間
[00:28:22.720 --> 00:28:24.720]  耶穌去到他們家
[00:28:24.720 --> 00:28:26.720]  當然可能會吃飯
[00:28:26.720 --> 00:28:28.720]  聊天或者教導
[00:28:28.720 --> 00:28:30.720]  三十二字說
[00:28:30.720 --> 00:28:32.720]  傍晚日落的時候
[00:28:32.720 --> 00:28:34.720]  有人帶著一切害病
[00:28:34.720 --> 00:28:36.720]  和被鬼附的來到耶穌跟前
[00:28:36.720 --> 00:28:40.720]  所以可以想像一下
[00:28:40.720 --> 00:28:42.720]  傍晚日落的時候才有這麼多病人
[00:28:42.720 --> 00:28:44.720]  你逐個去
[00:28:44.720 --> 00:28:46.720]  醫治
[00:28:46.720 --> 00:28:48.720]  可能搞到九點
[00:28:48.720 --> 00:28:50.720]  十點也說不定
[00:28:50.720 --> 00:28:52.720]  一定會夜昏
[00:28:52.720 --> 00:28:56.720]  第三十五節就說
[00:28:56.720 --> 00:28:58.720]  次日早晨
[00:28:58.720 --> 00:29:00.720]  天未亮的時候
[00:29:00.720 --> 00:29:02.720]  耶穌起來到曠野地方
[00:29:02.720 --> 00:29:04.720]  在那裡禱告
[00:29:04.720 --> 00:29:06.720]  這麼忙的一天
[00:29:06.720 --> 00:29:08.720]  一早就去安息日
[00:29:08.720 --> 00:29:10.720]  去會堂
[00:29:10.720 --> 00:29:12.720]  教導
[00:29:12.720 --> 00:29:14.720]  主學
[00:29:14.720 --> 00:29:16.720]  完了之後又去
[00:29:16.720 --> 00:29:18.720]  門徒家裡
[00:29:18.720 --> 00:29:20.720]  繼續聊天
[00:29:20.720 --> 00:29:22.720]  傍晚日落的時候醫病
[00:29:22.720 --> 00:29:24.720]  但是第二天早上
[00:29:24.720 --> 00:29:26.720]  天未亮的時候
[00:29:26.720 --> 00:29:28.720]  耶穌一個人就去到曠野
[00:29:28.720 --> 00:29:30.720]  為什麼他可以做到?
[00:29:30.720 --> 00:29:34.720]  那時候又沒有鬧鐘
[00:29:34.720 --> 00:29:36.720]  又沒有手機
[00:29:36.720 --> 00:29:38.720]  怎知道那時候就會起來
[00:29:38.720 --> 00:29:40.720]  一定是因為他習慣了
[00:29:40.720 --> 00:29:42.720]  大家習慣了
[00:29:42.720 --> 00:29:44.720]  什麼時候起來
[00:29:44.720 --> 00:29:46.720]  真的不用鬧鐘
[00:29:46.720 --> 00:29:48.720]  到時候就醒了
[00:29:48.720 --> 00:29:50.720]  或者睡夠了就起來
[00:29:50.720 --> 00:29:52.720]  另一個可能就是
[00:29:52.720 --> 00:29:54.720]  他重視這件事
[00:29:54.720 --> 00:29:56.720]  跟神單獨相處
[00:29:56.720 --> 00:29:58.720]  祈禱默想的事情
[00:29:58.720 --> 00:30:00.720]  好像我上次也說過
[00:30:00.720 --> 00:30:02.720]  如果你認為重要的事
[00:30:02.720 --> 00:30:04.720]  你一定有時間做
[00:30:04.720 --> 00:30:06.720]  你說沒有時間做
[00:30:06.720 --> 00:30:08.720]  那件事不是這麼重要
[00:30:08.720 --> 00:30:10.720]  是更加重要的事
[00:30:10.720 --> 00:30:12.720]  你認為重要的事一定會做
[00:30:12.720 --> 00:30:14.720]  所以我相信
[00:30:14.720 --> 00:30:16.720]  耶穌是有這樣的習慣
[00:30:16.720 --> 00:30:18.720]  也看重這件事
[00:30:18.720 --> 00:30:20.720]  單獨的
[00:30:20.720 --> 00:30:22.720]  早上去到神的面前
[00:30:22.720 --> 00:30:24.720]  來認識神
[00:30:24.720 --> 00:30:26.720]  跟神有來往
[00:30:26.720 --> 00:30:28.720]  所以第一件事
[00:30:28.720 --> 00:30:30.720]  如果你要在靈性上
[00:30:30.720 --> 00:30:32.720]  你要有進步
[00:30:32.720 --> 00:30:34.720]  繼續培養的話
[00:30:34.720 --> 00:30:36.720]  我們剛才說在身體上
[00:30:36.720 --> 00:30:38.720]  靈性上
[00:30:38.720 --> 00:30:40.720]  你也要時時有好的體能
[00:30:40.720 --> 00:30:44.720]  時時跟神有互動
[00:30:44.720 --> 00:30:46.720]  在一天當中
[00:30:46.720 --> 00:30:48.720]  特別是一段時間
[00:30:48.720 --> 00:30:50.720]  不一定是早上
[00:30:50.720 --> 00:30:52.720]  看你的生活習慣
[00:30:52.720 --> 00:30:54.720]  跟神單獨相處
[00:30:54.720 --> 00:30:56.720]  我知道弟兄姊妹夫婦一起靈修
[00:30:56.720 --> 00:30:58.720]  或者讀經
[00:30:58.720 --> 00:31:00.720]  這是好的
[00:31:00.720 --> 00:31:02.720]  但你也需要一段時間
[00:31:02.720 --> 00:31:04.720]  單獨的在神的面前
[00:31:04.720 --> 00:31:06.720]  相處
[00:31:06.720 --> 00:31:08.720]  如果將靈性的生命
[00:31:08.720 --> 00:31:10.720]  當成肉體的生命
[00:31:10.720 --> 00:31:12.720]  你也可以
[00:31:12.720 --> 00:31:14.720]  單獨跟神相處
[00:31:14.720 --> 00:31:16.720]  聖靈就好像
[00:31:16.720 --> 00:31:18.720]  做你的個人訓練
[00:31:18.720 --> 00:31:20.720]  可以幫助你
[00:31:20.720 --> 00:31:22.720]  跟神之間有更好的關係
[00:31:22.720 --> 00:31:24.720]  除了個人之外
[00:31:24.720 --> 00:31:26.720]  其他的小組
[00:31:26.720 --> 00:31:28.720]  或者幾個人一起
[00:31:28.720 --> 00:31:30.720]  可以彼此分享
[00:31:30.720 --> 00:31:32.720]  彼此教導
[00:31:32.720 --> 00:31:34.720]  還要參考
[00:31:34.720 --> 00:31:36.720]  不同教會傳統的解釋
[00:31:36.720 --> 00:31:38.720]  有些是
[00:31:38.720 --> 00:31:40.720]  浸信會、長老會
[00:31:40.720 --> 00:31:42.720]  或者是播道會等等
[00:31:42.720 --> 00:31:44.720]  有時不同教會傳統的解釋
[00:31:44.720 --> 00:31:46.720]  或者應用
[00:31:46.720 --> 00:31:48.720]  是幫助我們
[00:31:48.720 --> 00:31:50.720]  不要只是一個人的解釋
[00:31:50.720 --> 00:31:52.720]  一個作者的解釋
[00:31:52.720 --> 00:31:54.720]  一個牧師的解釋
[00:31:54.720 --> 00:31:56.720]  我們參考的時候
[00:31:56.720 --> 00:31:58.720]  才可以有比較全面的了解
[00:31:58.720 --> 00:32:00.720]  通常我們說
[00:32:00.720 --> 00:32:02.720]  開始的時候要怎樣選擇
[00:32:02.720 --> 00:32:04.720]  我們從一些傳統的
[00:32:04.720 --> 00:32:06.720]  譬如一些教會
[00:32:06.720 --> 00:32:08.720]  接受尼西亞信經
[00:32:08.720 --> 00:32:10.720]  或者是司徒信經的內容
[00:32:10.720 --> 00:32:12.720]  這些所謂正規的教會
[00:32:12.720 --> 00:32:14.720]  他們的解釋
[00:32:14.720 --> 00:32:16.720]  我們參考一下
[00:32:16.720 --> 00:32:18.720]  是有幫助的
[00:32:18.720 --> 00:32:22.720]  第四方面
[00:32:22.720 --> 00:32:24.720]  就是我們在社交方面
[00:32:24.720 --> 00:32:26.720]  耶穌在
[00:32:26.720 --> 00:32:28.720]  這幾方面一起成長的時候
[00:32:28.720 --> 00:32:30.720]  又有人喜愛祂的心
[00:32:30.720 --> 00:32:32.720]  一起成長
[00:32:32.720 --> 00:32:34.720]  所以剛才說
[00:32:34.720 --> 00:32:36.720]  耶穌已經十二歲了
[00:32:36.720 --> 00:32:38.720]  不像小時候那樣
[00:32:38.720 --> 00:32:40.720]  小時候
[00:32:40.720 --> 00:32:42.720]  一定是很多人喜歡的
[00:32:42.720 --> 00:32:44.720]  金鎚子
[00:32:44.720 --> 00:32:46.720]  有時我的看法
[00:32:46.720 --> 00:32:48.720]  不單止是人
[00:32:48.720 --> 00:32:50.720]  小時候也很可愛
[00:32:50.720 --> 00:32:52.720]  獅子、老虎那些
[00:32:52.720 --> 00:32:54.720]  小時候也很可愛
[00:32:54.720 --> 00:32:56.720]  長大了就不一定了
[00:32:56.720 --> 00:32:58.720]  耶穌那時候
[00:32:58.720 --> 00:33:00.720]  已經十二歲了
[00:33:00.720 --> 00:33:02.720]  但很多人喜愛祂
[00:33:02.720 --> 00:33:04.720]  意思就是說
[00:33:04.720 --> 00:33:06.720]  很多人喜歡和祂
[00:33:06.720 --> 00:33:08.720]  有一些互動
[00:33:08.720 --> 00:33:10.720]  有一些來往
[00:33:10.720 --> 00:33:12.720]  喜歡和祂做朋友
[00:33:12.720 --> 00:33:14.720]  現在其實
[00:33:14.720 --> 00:33:16.720]  說到一個人的
[00:33:16.720 --> 00:33:18.720]  所謂情感
[00:33:18.720 --> 00:33:20.720]  情感相掃
[00:33:20.720 --> 00:33:22.720]  EQ的成長
[00:33:22.720 --> 00:33:24.720]  高情商的人
[00:33:24.720 --> 00:33:26.720]  很容易認識各式各樣的朋友
[00:33:26.720 --> 00:33:28.720]  我們後來
[00:33:28.720 --> 00:33:30.720]  看到耶穌的生活也是這樣
[00:33:30.720 --> 00:33:32.720]  祂什麼人都認識
[00:33:32.720 --> 00:33:34.720]  都可以做朋友
[00:33:34.720 --> 00:33:36.720]  有錢的也行 窮的也行
[00:33:36.720 --> 00:33:38.720]  有文化的也行 勞工的也行
[00:33:38.720 --> 00:33:40.720]  打魚的也行
[00:33:40.720 --> 00:33:42.720]  瑞麗、妓女、外邦人
[00:33:42.720 --> 00:33:44.720]  都可以和祂做朋友
[00:33:44.720 --> 00:33:46.720]  都可以和祂聊幾句
[00:33:46.720 --> 00:33:48.720]  可見耶穌是有很高的EQ
[00:33:48.720 --> 00:33:52.720]  我們說有好的社交生活
[00:33:52.720 --> 00:33:54.720]  有高情商的人
[00:33:54.720 --> 00:33:56.720]  在哪方面的特點
[00:33:56.720 --> 00:34:00.720]  我們特別喜歡和祂做朋友呢?
[00:34:00.720 --> 00:34:04.720]  就是誠信
[00:34:04.720 --> 00:34:06.720]  integrity
[00:34:06.720 --> 00:34:08.720]  或者faithfulness
[00:34:08.720 --> 00:34:10.720]  信守諾言 言行一致
[00:34:10.720 --> 00:34:12.720]  一個信實的人
[00:34:12.720 --> 00:34:14.720]  我們喜歡和祂做朋友
[00:34:14.720 --> 00:34:16.720]  因為這個人信得過
[00:34:16.720 --> 00:34:18.720]  說那句就算那句
[00:34:18.720 --> 00:34:20.720]  不會說口口發發說一輪
[00:34:20.720 --> 00:34:22.720]  又不做
[00:34:22.720 --> 00:34:24.720]  說了
[00:34:24.720 --> 00:34:28.720]  下星期請你喝茶
[00:34:28.720 --> 00:34:30.720]  真的會去
[00:34:30.720 --> 00:34:32.720]  不是說喝茶
[00:34:32.720 --> 00:34:34.720]  很多人會說下次去喝茶
[00:34:34.720 --> 00:34:36.720]  說了很久都不請你
[00:34:36.720 --> 00:34:40.720]  有誠信的人
[00:34:40.720 --> 00:34:42.720]  這樣才有人的信任和尊重
[00:34:42.720 --> 00:34:44.720]  可以信得過
[00:34:44.720 --> 00:34:46.720]  這個faithfulness
[00:34:46.720 --> 00:34:48.720]  也是聖經描述我們的神
[00:34:48.720 --> 00:34:50.720]  祂是一個信實的神
[00:34:50.720 --> 00:34:54.720]  所以當年聽過耶穌講話的人
[00:34:54.720 --> 00:34:56.720]  都感覺到
[00:34:56.720 --> 00:34:58.720]  祂是和一般的老師不一樣
[00:34:58.720 --> 00:35:02.720]  連那些反對的人
[00:35:02.720 --> 00:35:04.720]  都有這樣的感覺
[00:35:04.720 --> 00:35:06.720]  耶穌好像是一個有權柄的人
[00:35:06.720 --> 00:35:08.720]  不是像一般的拉比
[00:35:08.720 --> 00:35:10.720]  只是講一堆律法
[00:35:10.720 --> 00:35:12.720]  講自己的看法
[00:35:12.720 --> 00:35:14.720]  不是這樣的
[00:35:14.720 --> 00:35:16.720]  祂是一個有權柄的人
[00:35:16.720 --> 00:35:18.720]  講得到做得到
[00:35:18.720 --> 00:35:20.720]  甚至耶穌在
