
[00:00:00.000 --> 00:00:02.360]  「我是生命的糧」
[00:22:09.040 --> 00:22:14.040]  但拉撒路復活之後他都會死
[00:22:14.040 --> 00:22:16.040]  在地上這些能壞的食物
[00:22:16.040 --> 00:22:18.040]  能壞的生命
[00:22:18.040 --> 00:22:21.040]  始終是有限的
[00:22:21.040 --> 00:22:23.040]  臣職 弟兄姊妹
[00:22:23.040 --> 00:22:25.040]  我做牧師這麼久
[00:22:25.040 --> 00:22:27.040]  經歷過很多
[00:22:27.040 --> 00:22:29.040]  見過很多
[00:22:29.040 --> 00:22:30.040]  特別是醫院裏面的病人
[00:22:30.040 --> 00:22:32.040]  其中一個就是我爸爸
[00:22:32.040 --> 00:22:34.040]  我爸爸六十歲的時候
[00:22:34.040 --> 00:22:36.040]  肝癌進了醫院
[00:22:36.040 --> 00:22:38.040]  照到有一個
[00:22:38.040 --> 00:22:39.040]  不知道幾毫米
[00:22:39.040 --> 00:22:41.040]  不知道四毫米大的瘤在肝那裏
[00:22:41.040 --> 00:22:43.040]  醫生說沒有辦法了
[00:22:43.040 --> 00:22:45.040]  要抽組織
[00:22:45.040 --> 00:22:47.040]  於是按照他的祈禱
[00:22:47.040 --> 00:22:51.040]  我爸爸那時候還是一個很腐朽的基督徒
[00:22:51.040 --> 00:22:53.040]  又不回教會
[00:22:53.040 --> 00:22:55.040]  於是我跟他說
[00:22:55.040 --> 00:22:57.040]  你要相信上帝
[00:22:57.040 --> 00:22:59.040]  要毀身給他
[00:22:59.040 --> 00:23:00.040]  為他祈禱
[00:23:00.040 --> 00:23:01.040]  很奇怪
[00:23:01.040 --> 00:23:03.040]  我也覺得很震驚
[00:23:03.040 --> 00:23:07.040]  醫生再去照
[00:23:07.040 --> 00:23:09.040]  對下的片
[00:23:09.040 --> 00:23:11.040]  竟然瘤消失了
[00:23:15.040 --> 00:23:17.040]  我心想上帝真是厲害
[00:23:17.040 --> 00:23:19.040]  但是我在想
[00:23:19.040 --> 00:23:21.040]  教會絕大部份的人
[00:23:21.040 --> 00:23:23.040]  找醫院祈禱的時候
[00:23:23.040 --> 00:23:25.040]  多數都祈禱完就過世了
[00:23:25.040 --> 00:23:27.040]  因為找得住牧師去
[00:23:27.040 --> 00:23:29.040]  都是臨急的
[00:23:29.040 --> 00:23:31.040]  那我爸爸
[00:23:31.040 --> 00:23:33.040]  神醫好他
[00:23:33.040 --> 00:23:35.040]  我爸爸十年前
[00:23:35.040 --> 00:23:37.040]  回到天家
[00:23:37.040 --> 00:23:39.040]  但是他醫好了之後
[00:23:39.040 --> 00:23:41.040]  到他離世
[00:23:41.040 --> 00:23:43.040]  當中他生命有很大的轉變
[00:23:45.040 --> 00:23:47.040]  這才是神跡
[00:23:47.040 --> 00:23:49.040]  帶給我們最重要
[00:23:49.040 --> 00:23:51.040]  他認識到這位
[00:23:51.040 --> 00:23:53.040]  施行神跡的上帝
[00:23:53.040 --> 00:23:55.040]  背後是誰
[00:23:55.040 --> 00:23:57.040]  我們在追求的是什麼
[00:23:57.040 --> 00:23:59.040]  拉撒路福活
[00:23:59.040 --> 00:24:01.040]  救轟動
[00:24:01.040 --> 00:24:03.040]  但是他還是會死
[00:24:03.040 --> 00:24:05.040]  有一天
[00:24:05.040 --> 00:24:07.040]  所以耶穌就說
[00:24:07.040 --> 00:24:09.040]  沒錯我可以給你食物
[00:24:09.040 --> 00:24:11.040]  但是食物不能夠去到永遠
[00:24:11.040 --> 00:24:13.040]  去到永恆
[00:24:13.040 --> 00:24:15.040]  你需要追求一些
[00:24:15.040 --> 00:24:17.040]  永恆的東西
[00:24:17.040 --> 00:24:19.040]  才是最有用最有價值
[00:24:19.040 --> 00:24:21.040]  就好像耶穌說
[00:24:21.040 --> 00:24:23.040]  他好像活水在我們生命裡
[00:24:23.040 --> 00:24:25.040]  湧流出來
[00:24:25.040 --> 00:24:27.040]  一直湧到永生
[00:24:27.040 --> 00:24:31.040]  等著耶穌在第二段說話裡
[00:24:31.040 --> 00:24:33.040]  問我們每一個問題
[00:24:33.040 --> 00:24:35.040]  今天你所追求的
[00:24:35.040 --> 00:24:37.040]  是什麼
[00:24:37.040 --> 00:24:39.040]  這些是不是不好的東西
[00:24:39.040 --> 00:24:41.040]  未必不好的
[00:24:41.040 --> 00:24:43.040]  感情
[00:24:43.040 --> 00:24:45.040]  學歷
[00:24:45.040 --> 00:24:47.040]  一份穩定的工作
[00:24:47.040 --> 00:24:51.040]  這些都不是不好的東西
[00:24:51.040 --> 00:24:53.040]  但是那樣東西
[00:24:53.040 --> 00:24:55.040]  是能夠永恆的
[00:24:55.040 --> 00:24:57.040]  我們要追求多一些才行
[00:24:57.040 --> 00:24:59.040]  在地上我們要飲要吃
[00:24:59.040 --> 00:25:01.040]  我們要工作
[00:25:01.040 --> 00:25:03.040]  這些都是需要的
[00:25:03.040 --> 00:25:05.040]  但是更重要的是
[00:25:05.040 --> 00:25:07.040]  我們最終追求的是什麼
[00:25:07.040 --> 00:25:09.040]  這就是彼得前書裡
[00:25:09.040 --> 00:25:11.040]  說到能壞的食物
[00:25:11.040 --> 00:25:15.040]  彼得說到能壞的種子
[00:25:15.040 --> 00:25:17.040]  和不能壞的種子
[00:25:17.040 --> 00:25:19.040]  請記住聖經說得很清楚
[00:25:19.040 --> 00:25:21.040]  這些不是壞的種子
[00:25:21.040 --> 00:25:25.040]  是會壞的種子
[00:25:25.040 --> 00:25:29.040]  會扭壞的種子
[00:25:29.040 --> 00:25:31.040]  和不會扭壞的種子
[00:25:31.040 --> 00:25:33.040]  不是那些種子
[00:25:33.040 --> 00:25:35.040]  是壞的種子
[00:25:35.040 --> 00:25:37.040]  誰說感情關係不好呢
[00:25:37.040 --> 00:25:39.040]  誰說一份穩定的工作不好呢
[00:25:39.040 --> 00:25:41.040]  都不是
[00:25:41.040 --> 00:25:43.040]  但是這些是會壞的
[00:25:43.040 --> 00:25:45.040]  有一天
[00:25:45.040 --> 00:25:47.040]  都會歸於無尤
[00:25:47.040 --> 00:25:49.040]  有一天當你生命結束的時候
[00:25:49.040 --> 00:25:51.040]  你都帶不走
[00:25:51.040 --> 00:25:53.040]  於是耶穌就問我們
[00:25:53.040 --> 00:25:55.040]  一樣很重要的問題
[00:25:55.040 --> 00:25:57.040]  有什麼是
[00:25:57.040 --> 00:25:59.040]  能夠得到永恆的滿足呢
[00:25:59.040 --> 00:26:03.040]  所以耶穌就說
[00:26:03.040 --> 00:26:05.040]  我就是生命麵包
[00:26:05.040 --> 00:26:07.040]  你吃了
[00:26:07.040 --> 00:26:09.040]  生命麵包
[00:26:09.040 --> 00:26:11.040]  你是一直
[00:26:11.040 --> 00:26:13.040]  得到永遠永恆的滿足
[00:26:13.040 --> 00:26:17.040]  接著我想
[00:26:17.040 --> 00:26:19.040]  在聖誕節的時候
[00:26:19.040 --> 00:26:21.040]  美南浸信會
[00:26:21.040 --> 00:26:23.040]  都有一個
[00:26:23.040 --> 00:26:25.040]  聖誕的奉獻
[00:26:25.040 --> 00:26:27.040]  就叫做
[00:26:27.040 --> 00:26:31.040]  Lottie Moon的奉獻
[00:26:31.040 --> 00:26:33.040]  Lottie Moon是一個
[00:26:33.040 --> 00:26:35.040]  十九世紀末
[00:26:35.040 --> 00:26:37.040]  在美南浸信會
[00:26:37.040 --> 00:26:39.040]  第一批女性的宣教士
[00:26:39.040 --> 00:26:41.040]  差來中國去做宣教
[00:26:41.040 --> 00:26:43.040]  工作
[00:26:43.040 --> 00:26:45.040]  這個奉獻就是特別為她而設
[00:26:45.040 --> 00:26:47.040]  來資助
[00:26:47.040 --> 00:26:49.040]  現在美南浸信會很多的宣教士
[00:26:49.040 --> 00:26:51.040]  Lottie Moon來自一個
[00:26:51.040 --> 00:26:53.040]  富有的家庭
[00:26:53.040 --> 00:26:55.040]  她個子很矮小
[00:26:55.040 --> 00:26:57.040]  四尺三寸
[00:26:57.040 --> 00:26:59.040]  但是人很聰明
[00:26:59.040 --> 00:27:01.040]  她是第一批在十九世紀末
[00:27:01.040 --> 00:27:03.040]  拿到
[00:27:03.040 --> 00:27:05.040]  碩士學位的女性
[00:27:05.040 --> 00:27:07.040]  在南部
[00:27:07.040 --> 00:27:09.040]  在維吉尼亞的地方
[00:27:09.040 --> 00:27:11.040]  她精通
[00:27:11.040 --> 00:27:13.040]  七八種不同的語言
[00:27:13.040 --> 00:27:15.040]  但是她看到
[00:27:15.040 --> 00:27:17.040]  什麼才能夠
[00:27:17.040 --> 00:27:19.040]  真正叫她滿足
[00:27:19.040 --> 00:27:21.040]  她說了一段話
[00:27:21.040 --> 00:27:23.040]  如果耶穌基督
[00:27:23.040 --> 00:27:25.040]  為我們付出一切
[00:27:25.040 --> 00:27:27.040]  而我們無需付出任何的東西
[00:27:27.040 --> 00:27:29.040]  豈不是
[00:27:29.040 --> 00:27:31.040]  我需要將
[00:27:31.040 --> 00:27:33.040]  這麼好的福音
[00:27:33.040 --> 00:27:35.040]  告訴全世界人
[00:27:35.040 --> 00:27:37.040]  於是她遠道重洋
[00:27:37.040 --> 00:27:39.040]  去到中國山東省的地方
[00:27:39.040 --> 00:27:41.040]  傳福音
[00:27:41.040 --> 00:27:43.040]  大家知道十九世紀末
[00:27:43.040 --> 00:27:45.040]  這個中國清朝的時間
[00:27:45.040 --> 00:27:47.040]  是多麼混亂
[00:27:47.040 --> 00:27:49.040]  義和團的事件
[00:27:49.040 --> 00:27:51.040]  文初的革命
[00:27:51.040 --> 00:27:55.040]  整個中國動盪不安
[00:27:55.040 --> 00:27:57.040]  戰亂饑荒
[00:27:57.040 --> 00:27:59.040]  她在山東省
[00:27:59.040 --> 00:28:01.040]  做了四十年的宣教士
[00:28:01.040 --> 00:28:03.040]  一個女孩
[00:28:03.040 --> 00:28:05.040]  四尺三寸
[00:28:05.040 --> 00:28:07.040]  個子很矮小
[00:28:07.040 --> 00:28:09.040]  帶了很多人信主
[00:28:09.040 --> 00:28:11.040]  帶了很多人信主
[00:28:11.040 --> 00:28:13.040]  接近四十年的
[00:28:13.040 --> 00:28:15.040]  福音的工作
[00:28:15.040 --> 00:28:17.040]  她做到七十二歲
[00:28:17.040 --> 00:28:19.040]  在山東
[00:28:19.040 --> 00:28:21.040]  面對大饑荒
[00:28:21.040 --> 00:28:23.040]  面對大饑荒
[00:28:23.040 --> 00:28:25.040]  美南浸信會
[00:28:25.040 --> 00:28:27.040]  美南浸信會沒有足夠的資源
[00:28:27.040 --> 00:28:29.040]  去支持這麼大的饑荒
[00:28:29.040 --> 00:28:33.040]  她將她自己有的食物
[00:28:33.040 --> 00:28:35.040]  交出來
[00:28:35.040 --> 00:28:37.040]  跟村民分享
[00:28:37.040 --> 00:28:39.040]  直至最後
[00:28:39.040 --> 00:28:41.040]  Lottie Moon
[00:28:41.040 --> 00:28:43.040]  基本上是餓死
[00:28:43.040 --> 00:28:47.040]  在宣教工場
[00:28:47.040 --> 00:28:49.040]  當時她坐船去日本
[00:28:49.040 --> 00:28:51.040]  在神戶的地方死亡
[00:28:51.040 --> 00:28:53.040]  但因為身體太虛弱
[00:28:53.040 --> 00:28:55.040]  只有五十磅
[00:28:55.040 --> 00:28:57.040]  基本上是餓死
[00:28:57.040 --> 00:29:01.040]  為什麼我們
[00:29:01.040 --> 00:29:03.040]  用她的名義去支持宣教工作
[00:29:03.040 --> 00:29:05.040]  讓我們看到不單止是女性的宣教工作
[00:29:05.040 --> 00:29:07.040]  更加是
[00:29:07.040 --> 00:29:09.040]  有一個人
[00:29:09.040 --> 00:29:11.040]  能夠連基本的食物
[00:29:11.040 --> 00:29:13.040]  都願意放棄
[00:29:13.040 --> 00:29:15.040]  是為了幫助有需要的人
[00:29:15.040 --> 00:29:17.040]  認識福音
[00:29:17.040 --> 00:29:21.040]  在她死的時候
[00:29:21.040 --> 00:29:23.040]  她仍然得著生命的滿足
[00:29:23.040 --> 00:29:25.040]  只要我有命一刻
[00:29:25.040 --> 00:29:27.040]  我都願意繼續
[00:29:27.040 --> 00:29:31.040]  達成這個大使命的目標
[00:29:31.040 --> 00:29:33.040]  弟兄姊妹
[00:29:33.040 --> 00:29:35.040]  我們今天追求的是什麼
[00:29:35.040 --> 00:29:37.040]  有不少不少
[00:29:37.040 --> 00:29:39.040]  這些美好的見證
[00:29:39.040 --> 00:29:41.040]  讓我們看到
[00:29:41.040 --> 00:29:43.040]  我們今天追求的是
[00:29:43.040 --> 00:29:45.040]  能壞的種子
[00:29:45.040 --> 00:29:47.040]  不會壞的種子
[00:29:49.040 --> 00:29:51.040]  有一段
[00:29:51.040 --> 00:29:53.040]  最重要的說話
[00:29:53.040 --> 00:29:55.040]  人們覺得要有好處才相信耶穌
[00:29:55.040 --> 00:29:57.040]  所以耶穌就告訴他們
[00:29:57.040 --> 00:29:59.040]  什麼叫做信耶穌
[00:29:59.040 --> 00:30:01.040]  看看整段經文說什麼
[00:30:01.040 --> 00:30:03.040]  於是猶太人就發生憤怒的爭論
[00:30:03.040 --> 00:30:05.040]  大家穿上衣服
[00:30:05.040 --> 00:30:07.040]  就想打耶穌
[00:30:07.040 --> 00:30:09.040]  這個人
[00:30:09.040 --> 00:30:11.040]  為什麼說
[00:30:11.040 --> 00:30:13.040]  給肉我們可以吃呢
[00:30:13.040 --> 00:30:15.040]  於是猶太人就有些爭論
[00:30:15.040 --> 00:30:17.040]  可能他們說的是屬靈的意思
[00:30:17.040 --> 00:30:19.040]  因為猶太人
[00:30:19.040 --> 00:30:21.040]  他們不會吃有血的東西
[00:30:21.040 --> 00:30:25.040]  因為他們尊重生命的緣故
[00:30:25.040 --> 00:30:27.040]  猶太人也不會
[00:30:27.040 --> 00:30:29.040]  把人的肉割出來給你吃
[00:30:29.040 --> 00:30:31.040]  於是有些人就在爭論
[00:30:31.040 --> 00:30:33.040]  可能是靈異的解釋
[00:30:33.040 --> 00:30:35.040]  然後耶穌就說
[00:30:35.040 --> 00:30:37.040]  你若不吃人之肉
[00:30:37.040 --> 00:30:39.040]  不喝人之血
[00:30:39.040 --> 00:30:41.040]  你就沒有生命
[00:30:41.040 --> 00:30:43.040]  喝我的血吃我的人
[00:30:43.040 --> 00:30:45.040]  肉的人有永生
[00:30:45.040 --> 00:30:47.040]  他會復活
[00:30:47.040 --> 00:30:49.040]  永生的負怎麼猜我來
[00:30:49.040 --> 00:30:51.040]  怎樣因負活著照樣吃我肉的人
[00:30:51.040 --> 00:30:53.040]  就會因我
[00:30:53.040 --> 00:30:55.040]  而活
[00:30:55.040 --> 00:30:57.040]  耶穌在說四樣東西
[00:30:57.040 --> 00:30:59.040]  告訴我們
[00:30:59.040 --> 00:31:01.040]  什麼叫信耶穌
[00:31:01.040 --> 00:31:03.040]  剛才之前的第五十一節
[00:31:03.040 --> 00:31:05.040]  他說
[00:31:05.040 --> 00:31:07.040]  我是生命的糧
[00:31:07.040 --> 00:31:09.040]  吃我的
[00:31:09.040 --> 00:31:11.040]  得到永生
[00:31:11.040 --> 00:31:13.040]  很清楚吧
[00:31:13.040 --> 00:31:15.040]  得到永生
[00:31:15.040 --> 00:31:17.040]  但是我們看原文
[00:31:17.040 --> 00:31:19.040]  耶穌用的詞很有趣
[00:31:19.040 --> 00:31:21.040]  第五十一節說到
[00:31:21.040 --> 00:31:23.040]  吃這個詞
[00:31:23.040 --> 00:31:25.040]  就是說吃東西
[00:31:25.040 --> 00:31:27.040]  這裡說的是一個
[00:31:27.040 --> 00:31:29.040]  一次過的用詞
[00:31:29.040 --> 00:31:31.040]  就是說
[00:31:31.040 --> 00:31:33.040]  你一次過
[00:31:33.040 --> 00:31:35.040]  相信接受耶穌
[00:31:35.040 --> 00:31:37.040]  你就能得到永生
[00:31:37.040 --> 00:31:39.040]  你不用一直做什麼來維持
[00:31:39.040 --> 00:31:41.040]  一次過
[00:31:41.040 --> 00:31:43.040]  但這裡
[00:31:43.040 --> 00:31:45.040]  第五十三節說到吃人之肉
[00:31:45.040 --> 00:31:47.040]  這個吃就不是
[00:31:47.040 --> 00:31:49.040]  希臘用第二個字
[00:31:49.040 --> 00:31:53.040]  這個字叫Togo
[00:31:53.040 --> 00:31:55.040]  Togo的意思是
[00:31:55.040 --> 00:31:57.040]  狂吃
[00:31:57.040 --> 00:31:59.040]  而且這個字
[00:31:59.040 --> 00:32:01.040]  在原文裡用的動詞
[00:32:01.040 --> 00:32:03.040]  不是Aristans
[00:32:03.040 --> 00:32:05.040]  是Present Active Participle
[00:32:05.040 --> 00:32:07.040]  是現在進行
[00:32:07.040 --> 00:32:09.040]  分詞
[00:32:09.040 --> 00:32:11.040]  很重要的分別
[00:32:11.040 --> 00:32:13.040]  現在進行分詞就是
[00:32:13.040 --> 00:32:15.040]  你不是吃一次就算了
[00:32:15.040 --> 00:32:17.040]  你會不斷不斷地吃
[00:32:17.040 --> 00:32:19.040]  不斷不斷地擁有
[00:32:19.040 --> 00:32:21.040]  你不會失去
[00:32:21.040 --> 00:32:23.040]  你會不斷地擁有
[00:32:23.040 --> 00:32:25.040]  而且是在享受滿足
[00:32:25.040 --> 00:32:27.040]  信耶穌不只是得到永生
[00:32:27.040 --> 00:32:29.040]  在你今生
[00:32:29.040 --> 00:32:31.040]  你也能享受
[00:32:31.040 --> 00:32:33.040]  祂給你的豐盛
[00:32:33.040 --> 00:32:35.040]  第三件事
[00:32:35.040 --> 00:32:37.040]  你能戰勝死亡
[00:32:37.040 --> 00:32:39.040]  第一我要使祂復活
[00:32:39.040 --> 00:32:41.040]  不是你復活自己
[00:32:41.040 --> 00:32:43.040]  是耶穌會使你復活
[00:32:43.040 --> 00:32:45.040]  人再不怕
[00:32:45.040 --> 00:32:47.040]  死亡
[00:32:47.040 --> 00:32:49.040]  第四件事
[00:32:49.040 --> 00:32:51.040]  更加重要
[00:32:51.040 --> 00:32:53.040]  你會知道
[00:32:53.040 --> 00:32:55.040]  你因什麼活在地上
[00:32:55.040 --> 00:32:57.040]  Purpose Driven Life
[00:32:57.040 --> 00:32:59.040]  弟兄姊妹
[00:32:59.040 --> 00:33:01.040]  耶穌很清楚
[00:33:01.040 --> 00:33:03.040]  告訴我們
[00:33:03.040 --> 00:33:05.040]  信耶穌不只是得永生
[00:33:05.040 --> 00:33:07.040]  沒錯很重要
[00:33:07.040 --> 00:33:09.040]  信耶穌得永生
[00:33:09.040 --> 00:33:11.040]  第二
[00:33:11.040 --> 00:33:13.040]  在你今生能過豐盛滿足的人生
[00:33:13.040 --> 00:33:15.040]  第三
[00:33:15.040 --> 00:33:17.040]  我們能戰勝死亡
[00:33:17.040 --> 00:33:19.040]  第四
[00:33:19.040 --> 00:33:21.040]  我們知道為何而活
[00:33:21.040 --> 00:33:27.040]  在50年代
[00:33:27.040 --> 00:33:29.040]  有一個心理學家叫馬斯洛
[00:33:29.040 --> 00:33:33.040]  Abraham Maslow
[00:33:33.040 --> 00:33:35.040]  大家都熟悉
[00:33:35.040 --> 00:33:37.040]  在70年代
[00:33:37.040 --> 00:33:39.040]  跑步時心臟病死
[00:33:39.040 --> 00:33:41.040]  在加州
[00:33:41.040 --> 00:33:43.040]  這個馬斯洛
[00:33:43.040 --> 00:33:45.040]  講了一個
[00:33:45.040 --> 00:33:47.040]  人基本需要的金字塔
[00:33:47.040 --> 00:33:49.040]  大家都知道
[00:33:49.040 --> 00:33:51.040]  他經常講這個例子
[00:33:51.040 --> 00:33:53.040]  在
[00:33:53.040 --> 00:33:55.040]  這個
[00:33:55.040 --> 00:33:57.040]  森林裏面有一個人叫泰山
[00:33:57.040 --> 00:33:59.040]  第一件事
[00:33:59.040 --> 00:34:01.040]  泰山當然要找東西吃
[00:34:01.040 --> 00:34:03.040]  滿足基本需要
[00:34:03.040 --> 00:34:05.040]  但滿足基本需要後
[00:34:05.040 --> 00:34:07.040]  都害怕
[00:34:07.040 --> 00:34:09.040]  在森林裏面有猛獸
[00:34:09.040 --> 00:34:11.040]  你吃都不安樂
[00:34:11.040 --> 00:34:13.040]  你說吃
[00:34:13.040 --> 00:34:15.040]  但沒有安全感
[00:34:15.040 --> 00:34:17.040]  於是給你口罩、頭盔、傘
[00:34:17.040 --> 00:34:19.040]  讓你可以保護自己
[00:34:19.040 --> 00:34:21.040]  有安全感
[00:34:21.040 --> 00:34:23.040]  有安全感後
[00:34:23.040 --> 00:34:25.040]  你又覺得單獨一個人
[00:34:25.040 --> 00:34:27.040]  你都想找個Wilson
[00:34:27.040 --> 00:34:29.040]  跟你聊聊天
[00:34:29.040 --> 00:34:31.040]  有愛有關懷
[00:34:31.040 --> 00:34:33.040]  於是上帝賜給他
[00:34:33.040 --> 00:34:35.040]  一個人叫Jane
[00:34:35.040 --> 00:34:37.040]  泰山和Jane很開心
[00:34:37.040 --> 00:34:39.040]  但泰山
[00:34:39.040 --> 00:34:41.040]  感覺到我還有一樣東西
[00:34:41.040 --> 00:34:43.040]  需要知道
[00:34:43.040 --> 00:34:45.040]  這件事叫
[00:34:45.040 --> 00:34:47.040]  我為什麼會在這個森林裏面
[00:34:47.040 --> 00:34:49.040]  我想找出我的身世
[00:34:49.040 --> 00:34:53.040]  否則我傻傻的
[00:34:53.040 --> 00:34:55.040]  在森林裏面做什麼
[00:34:55.040 --> 00:34:57.040]  為什麼我要在森林裏面
[00:34:59.040 --> 00:35:01.040]  所以我們今天叫吃得溫飽
[00:35:01.040 --> 00:35:03.040]  叫有shelter
[00:35:03.040 --> 00:35:05.040]  叫有關心和愛
[00:35:05.040 --> 00:35:11.040]  但耶穌還有一樣東西給我們
[00:35:11.040 --> 00:35:13.040]  就是
[00:35:13.040 --> 00:35:15.040]  我們究竟為何而活
[00:35:15.040 --> 00:35:17.040]  為什麼上帝
[00:35:17.040 --> 00:35:19.040]  要放我們在地上
[00:35:19.040 --> 00:35:21.040]  耶穌就給了我們一個答案
[00:35:21.040 --> 00:35:23.040]  耶穌說
[00:35:23.040 --> 00:35:25.040]  當你願意吃他的肉
[00:35:25.040 --> 00:35:27.040]  喝他的血的時候
[00:35:27.040 --> 00:35:29.040]  你就知道
[00:35:29.040 --> 00:35:31.040]  什麼是為主而活
[00:35:31.040 --> 00:35:35.040]  而你也會明白
[00:35:35.040 --> 00:35:37.040]  什麼叫吃他的肉喝他的血
[00:35:37.040 --> 00:35:41.040]  就是參與耶穌的生命
[00:35:41.040 --> 00:35:43.040]  與他的血他的肉融為一體
[00:35:43.040 --> 00:35:47.040]  我們不能只要永生
[00:35:47.040 --> 00:35:49.040]  只要復活只要豐盛的生命
[00:35:49.040 --> 00:35:51.040]  我們卻
[00:35:51.040 --> 00:35:53.040]  不和他建立一個
[00:35:53.040 --> 00:35:55.040]  融為一體的人生
[00:35:57.040 --> 00:35:59.040]  你要復活
[00:35:59.040 --> 00:36:01.040]  你要得榮耀
[00:36:01.040 --> 00:36:03.040]  你也要學耶穌
[00:36:03.040 --> 00:36:05.040]  受苦
[00:36:05.040 --> 00:36:07.040]  犧牲
[00:36:07.040 --> 00:36:09.040]  毀身在上帝的使命當中
[00:36:09.040 --> 00:36:11.040]  這就是耶穌
[00:36:11.040 --> 00:36:13.040]  今天向我們每一個人
[00:36:13.040 --> 00:36:15.040]  發出的一個呼籲
[00:36:15.040 --> 00:36:19.040]  耶穌今天同樣地問我們一個問題
[00:36:19.040 --> 00:36:21.040]  你知道什麼是
[00:36:21.040 --> 00:36:23.040]  生命的糧
[00:36:23.040 --> 00:36:25.040]  你知道什麼是
[00:36:25.040 --> 00:36:27.040]  一體吃他的肉喝他的血
[00:36:27.040 --> 00:36:31.040]  你的回應是什麼
[00:36:31.040 --> 00:36:35.040]  聖經記載有兩種回應
[00:36:35.040 --> 00:36:39.040]  成千上萬的人跟著耶穌
[00:36:39.040 --> 00:36:41.040]  聽完這些話之後他們就這樣說
[00:36:41.040 --> 00:36:43.040]  他說
[00:36:43.040 --> 00:36:45.040]  這話很難誰能聽盡
[00:36:45.040 --> 00:36:49.040]  如果你明白
[00:36:49.040 --> 00:36:51.040]  希臘文
[00:36:51.040 --> 00:36:53.040]  看新漢語譯本就會知道
[00:36:53.040 --> 00:36:55.040]  不是說耶穌很深
[00:36:55.040 --> 00:36:57.040]  很難誤會
[00:36:57.040 --> 00:36:59.040]  這句話的意思就是
[00:36:59.040 --> 00:37:01.040]  這句話令人不快
[00:37:01.040 --> 00:37:03.040]  令人反感
[00:37:03.040 --> 00:37:05.040]  令人難以遵行
[00:37:05.040 --> 00:37:07.040]  要求太高
[00:37:07.040 --> 00:37:09.040]  我來是想找東西看
[00:37:09.040 --> 00:37:11.040]  我來是想找東西吃
[00:37:11.040 --> 00:37:13.040]  我來是想找著數
[00:37:13.040 --> 00:37:15.040]  是啊
[00:37:15.040 --> 00:37:17.040]  你給的東西很好
[00:37:17.040 --> 00:37:19.040]  但是你要求我和你
[00:37:19.040 --> 00:37:21.040]  同死同埋葬同復活
[00:37:21.040 --> 00:37:23.040]  是不是
[00:37:23.040 --> 00:37:25.040]  令我不安不快
[00:37:25.040 --> 00:37:27.040]  所以人們就說從此
[00:37:27.040 --> 00:37:29.040]  門徒當中很多退卻了
[00:37:29.040 --> 00:37:33.040]  耶穌很有趣的
[00:37:33.040 --> 00:37:35.040]  耶穌從沒有趕人離開
[00:37:35.040 --> 00:37:37.040]  但是耶穌
[00:37:37.040 --> 00:37:39.040]  不會吝嗇
[00:37:39.040 --> 00:37:41.040]  講清楚他對門徒的要求
[00:37:41.040 --> 00:37:45.040]  對信他的人的要求
[00:37:45.040 --> 00:37:47.040]  你想跟從我嗎
[00:37:47.040 --> 00:37:49.040]  請你做這些事
[00:37:49.040 --> 00:37:51.040]  你想想
[00:37:51.040 --> 00:37:53.040]  有成萬人跟著他
[00:37:53.040 --> 00:37:55.040]  但是當耶穌
[00:37:55.040 --> 00:37:57.040]  發出要求的時候
[00:37:57.040 --> 00:37:59.040]  大部份人
[00:37:59.040 --> 00:38:01.040]  都離開了
[00:38:01.040 --> 00:38:03.040]  這個
[00:38:03.040 --> 00:38:05.040]  希望今天教會的
[00:38:05.040 --> 00:38:07.040]  目者我們
[00:38:07.040 --> 00:38:09.040]  要去明白
[00:38:09.040 --> 00:38:11.040]  我們不能夠只是
[00:38:11.040 --> 00:38:13.040]  多些人來看耶穌
[00:38:13.040 --> 00:38:15.040]  我們都要
[00:38:15.040 --> 00:38:17.040]  告訴別人
[00:38:17.040 --> 00:38:19.040]  我們要去死
[00:38:19.040 --> 00:38:21.040]  是不是
[00:38:21.040 --> 00:38:23.040]  要門徒訓練
[00:38:23.040 --> 00:38:25.040]  要接受門徒訓練
[00:38:25.040 --> 00:38:27.040]  這是上帝對我們的要求
[00:38:27.040 --> 00:38:29.040]  你看西門彼得
[00:38:29.040 --> 00:38:31.040]  怎麼說
[00:38:31.040 --> 00:38:33.040]  耶穌對十二門徒說
[00:38:33.040 --> 00:38:35.040]  耶穌看見很多人離開了
[00:38:35.040 --> 00:38:37.040]  於是他看著門徒
[00:38:37.040 --> 00:38:39.040]  你們是不是都要劈炮
[00:38:39.040 --> 00:38:41.040]  是不是都要離開
[00:38:41.040 --> 00:38:43.040]  西門彼得很聰明
[00:38:43.040 --> 00:38:45.040]  就跟他說
[00:38:45.040 --> 00:38:47.040]  我一生知道
[00:38:47.040 --> 00:38:49.040]  我們還跟著誰
[00:38:49.040 --> 00:38:51.040]  我已經信了你
[00:38:51.040 --> 00:38:53.040]  我們不會改變
[00:38:53.040 --> 00:38:55.040]  因為你是上帝的聖者
[00:38:55.040 --> 00:38:59.040]  弟子們
[00:38:59.040 --> 00:39:01.040]  今天我們的回應
[00:39:01.040 --> 00:39:03.040]  是怎樣呢
[00:39:03.040 --> 00:39:05.040]  當耶穌發出要求的時候
[00:39:05.040 --> 00:39:07.040]  吃他的肉 喝他的血
[00:39:07.040 --> 00:39:09.040]  因為他說
