
[00:00:00.000 --> 00:00:01.460]  (主席)親愛的弟兄姊妹,平安!
[00:21:41.460 --> 00:21:43.460]  成為忠心的特使
[00:21:43.460 --> 00:21:46.460]  努力向世人傳和好的信息
[00:21:46.460 --> 00:21:49.460]  一起將基督的愛帶入人群
[00:21:49.460 --> 00:21:52.460]  而我們之所以這樣做
[00:21:52.460 --> 00:21:56.460]  原來基督的愛激勵我們
[00:21:56.460 --> 00:21:59.460]  昔日祂為我們死
[00:21:59.460 --> 00:22:03.460]  今日我們應該為祂而活
[00:22:03.460 --> 00:22:06.460]  上帝對我們愛的應許
[00:22:06.460 --> 00:22:08.460]  是永遠不變
[00:22:08.460 --> 00:22:10.460]  我們一起祈禱
[00:22:10.460 --> 00:22:18.460]  親愛的主耶穌
[00:22:23.460 --> 00:22:25.460]  祢是無罪的
[00:22:25.460 --> 00:22:28.460]  但祢卻是因為愛我們
[00:22:28.460 --> 00:22:32.460]  而受苦,釘死在十甲上
[00:22:32.460 --> 00:22:37.460]  使我們因為信祢而能夠稱為義
[00:22:37.460 --> 00:22:39.460]  基督的愛
[00:22:39.460 --> 00:22:42.460]  就是如此這般地激勵著我們
[00:22:42.460 --> 00:22:46.460]  我們應該懷著感恩的心
[00:22:46.460 --> 00:22:49.460]  繼續為主而活
[00:22:49.460 --> 00:22:54.460]  不再按照人的看法來認識人
[00:22:54.460 --> 00:22:57.460]  洗身做的我們
[00:22:57.460 --> 00:23:01.460]  能夠真心願意受託做基督的特使
[00:23:01.460 --> 00:23:04.460]  繼續在我們身邊的人群
[00:23:04.460 --> 00:23:09.460]  宣揚靠著耶穌與上帝和好的信息
[00:23:09.460 --> 00:23:11.460]  求祢使用我們每一個
[00:23:11.460 --> 00:23:14.460]  求祢兼顧我們每一個
[00:23:14.460 --> 00:23:16.460]  賜福我們每一個
[00:23:16.460 --> 00:23:20.460]  祈禱感恩奉主耶穌基督的聖名祈求
[00:23:20.460 --> 00:23:22.460]  阿門
