
[00:00:00.000 --> 00:00:04.220]  我們講的是《從聖岳看侍奉上主》
[00:15:53.560 --> 00:15:54.640]  你喜歡上教會
[00:15:54.640 --> 00:15:55.440]  你喜歡讀聖經
[00:15:55.440 --> 00:15:56.960]  你喜歡侍奉
[00:15:56.960 --> 00:15:58.480]  你喜歡傳福音
[00:15:58.480 --> 00:16:00.280]  你喜歡禱告
[00:16:00.280 --> 00:16:01.280]  這些東西
[00:16:01.280 --> 00:16:04.480]  你能不能觸動到我們的下一代呢?
[00:16:04.480 --> 00:16:05.520]  事實上
[00:16:05.520 --> 00:16:10.440]  我們必須要有一個承傳的使命
[00:16:10.440 --> 00:16:11.520]  特別很多的教會
[00:16:11.520 --> 00:16:12.560]  今時今日我看到
[00:16:12.560 --> 00:16:14.400]  很多時候我們的侍奉
[00:16:14.400 --> 00:16:16.680]  做來做去都是那一群人
[00:16:16.680 --> 00:16:18.400]  我試過見過一些教會
[00:16:18.400 --> 00:16:21.120]  今個星期日是他做主席
[00:16:21.120 --> 00:16:22.480]  下個星期又是他們做
[00:16:22.480 --> 00:16:24.120]  再下個星期日也是他們做
[00:16:24.120 --> 00:16:24.840]  當然
[00:16:24.840 --> 00:16:25.760]  這也是勤力
[00:16:25.760 --> 00:16:26.560]  是很好的
[00:16:26.560 --> 00:16:28.360]  我們絕對值得欣賞
[00:16:28.360 --> 00:16:29.400]  但是與此同時
[00:16:29.400 --> 00:16:30.320]  也反映了
[00:16:30.320 --> 00:16:31.760]  可能我們的教會
[00:16:31.760 --> 00:16:33.840]  原來我們沒有承接的能力
[00:16:33.840 --> 00:16:37.080]  我們沒有承傳使命的方向
[00:16:37.080 --> 00:16:39.160]  所以我們必須培育我們的下一代
[00:16:39.160 --> 00:16:40.320]  有接班人
[00:16:40.320 --> 00:16:41.600]  例如樂手
[00:16:41.600 --> 00:16:42.120]  是不是?
[00:16:42.120 --> 00:16:44.120]  如果有一天沒有了詩琴
[00:16:44.120 --> 00:16:45.200]  沒有了鼓手
[00:16:45.200 --> 00:16:46.320]  沒有了結他手
[00:16:46.320 --> 00:16:46.960]  會如何呢?
[00:16:46.960 --> 00:16:49.280]  所以我們必須要培育結他手
[00:16:49.280 --> 00:16:50.360]  打鼓的人
[00:16:50.360 --> 00:16:52.280]  甚至是琴手
[00:16:52.280 --> 00:16:54.080]  甚至唱頌帶領的人
[00:16:54.080 --> 00:16:55.720]  詩班員等等
[00:16:55.720 --> 00:17:00.560]  這些是音樂上的一些承傳工作
[00:17:00.560 --> 00:17:02.160]  其實侍奉也是一樣
[00:17:02.160 --> 00:17:04.360]  帶茶經的
[00:17:04.360 --> 00:17:07.080]  關心人的
[00:17:07.080 --> 00:17:08.680]  私事的
[00:17:08.680 --> 00:17:11.520]  有不同部門的侍奉崗位
[00:17:11.520 --> 00:17:14.440]  我們也必須要有承傳
[00:17:14.440 --> 00:17:17.120]  以至我們才能夠繼續下去
[00:17:17.120 --> 00:17:19.400]  在事公上我們繼續下去
[00:17:19.400 --> 00:17:21.600]  還有第二件值得留意的事情就是
[00:17:21.600 --> 00:17:22.640]  我想你留意
[00:17:22.640 --> 00:17:24.640]  第二件事就是
[00:17:24.640 --> 00:17:28.360]  聖惡是榮耀上帝為中心
[00:17:28.360 --> 00:17:30.800]  聖惡是以榮耀上帝為中心
[00:17:30.800 --> 00:17:33.240]  你還記得二十五章第一節的翻譯嗎?
[00:17:33.240 --> 00:17:37.240]  大衛和侍奉團隊的領袖分派
[00:17:37.240 --> 00:17:39.000]  團隊這個字
[00:17:39.000 --> 00:17:41.080]  其實這個字可以指耶和華
[00:17:41.080 --> 00:17:42.760]  他就是戰爭的神
[00:17:42.760 --> 00:17:44.720]  也可以指軍隊
[00:17:44.720 --> 00:17:49.120]  團隊這個字也可以指服役、戰爭或者是公職的隊伍
[00:17:49.120 --> 00:17:52.400]  他們就是耶和華公職的部隊
[00:17:52.400 --> 00:17:55.840]  是一群精銳的人來侍奉
[00:17:55.840 --> 00:17:57.360]  所以侍奉這個字
[00:17:57.360 --> 00:17:59.240]  如果你再深究看這個字
[00:17:59.240 --> 00:18:00.840]  其實可以指服侍
[00:18:00.840 --> 00:18:05.080]  甚至可以特別是專門用在上帝身上
[00:18:05.080 --> 00:18:08.160]  也包括了用勞動來服侍
[00:18:08.160 --> 00:18:11.040]  所以侍奉主必須要勤奮
[00:18:11.040 --> 00:18:12.840]  絕不可以偷懶
[00:18:12.840 --> 00:18:15.640]  他們是一群特別勤奮侍奉的人
[00:18:15.640 --> 00:18:17.200]  是服侍主的團隊
[00:18:17.200 --> 00:18:18.400]  他們這麼努力
[00:18:18.400 --> 00:18:20.080]  榮耀的對象是誰?
[00:18:20.080 --> 00:18:20.840]  沒錯
[00:18:20.840 --> 00:18:21.840]  是上帝
[00:18:21.840 --> 00:18:23.120]  用什麼?
[00:18:23.120 --> 00:18:24.160]  音樂
[00:18:24.160 --> 00:18:25.360]  而根據聖經
[00:18:25.360 --> 00:18:27.280]  這群人在敬拜音樂上
[00:18:27.280 --> 00:18:30.920]  所用的包括了弦樂、敲擊樂
[00:18:30.920 --> 00:18:32.920]  也有管樂去伴奏
[00:18:32.920 --> 00:18:35.360]  當然也有唱歌
[00:18:35.360 --> 00:18:36.680]  他們的目的是什麼?
[00:18:36.680 --> 00:18:38.680]  當然絕不是表演
[00:18:38.680 --> 00:18:43.360]  你要知道為什麼用這麼多樂器
[00:18:43.360 --> 00:18:46.400]  因為聖經第25章第3節說得很清楚
[00:18:46.400 --> 00:18:48.600]  目的是要稱讚
[00:18:48.600 --> 00:18:50.880]  目的是要讚美上帝
[00:18:50.880 --> 00:18:51.800]  是不是?
[00:18:51.800 --> 00:18:55.240]  也要讓弟兄姊妹一起投入去稱謝
[00:18:55.240 --> 00:18:56.520]  投入去讚美
[00:18:56.520 --> 00:18:58.520]  為什麼用這麼多樂器呢?
[00:18:58.520 --> 00:19:00.520]  是因為其實
[00:19:00.520 --> 00:19:04.280]  如何達到稱謝和讚美這件事
[00:19:04.280 --> 00:19:06.640]  就是透過色彩化
[00:19:06.640 --> 00:19:09.080]  所以你要明白為什麼用這麼多樂器
[00:19:09.080 --> 00:19:10.920]  是因為有色彩化的原因
[00:19:10.920 --> 00:19:13.360]  讓這首詩歌演繹得更加豐富
[00:19:13.360 --> 00:19:15.520]  其實一首歌好聽與否
[00:19:15.520 --> 00:19:19.080]  不在於單單是作曲、填詞、演唱
[00:19:19.080 --> 00:19:21.840]  編曲也是非常重要
[00:19:21.840 --> 00:19:22.920]  極有可能
[00:19:22.920 --> 00:19:25.200]  當時有些人作詩歌
[00:19:25.200 --> 00:19:26.120]  有一群人
[00:19:26.120 --> 00:19:28.560]  他們編這些樂章出來
[00:19:28.560 --> 00:19:30.000]  編這些編曲出來
[00:19:30.000 --> 00:19:31.480]  以致有這麼多樂器
[00:19:31.480 --> 00:19:34.360]  一起演奏這些聖詩
[00:19:34.360 --> 00:19:37.680]  以致這首聖詩彈奏唱頌的時候
[00:19:37.680 --> 00:19:40.160]  是更加色彩化
[00:19:40.160 --> 00:19:41.640]  所以我們知道
[00:19:41.640 --> 00:19:43.280]  當你越色彩化的時候
[00:19:43.280 --> 00:19:46.200]  就將這首詩歌演繹得更加豐富
[00:19:46.200 --> 00:19:47.160]  還有第二件事
[00:19:47.160 --> 00:19:48.600]  就是多元化
[00:19:48.600 --> 00:19:49.360]  記住
[00:19:49.360 --> 00:19:50.960]  我們再重新說一次
[00:19:50.960 --> 00:19:52.280]  他們不是表演
[00:19:52.280 --> 00:19:55.400]  他們不是一個豐富的節目要娛樂大家
[00:19:55.400 --> 00:19:57.720]  而是要帶人去認識上帝
[00:19:57.720 --> 00:19:59.200]  透過多元化
[00:19:59.200 --> 00:20:01.640]  透過這樣的方式
[00:20:01.640 --> 00:20:04.440]  讓人認識上帝、經歷上帝
[00:20:04.440 --> 00:20:06.920]  將人帶到上帝的面前
[00:20:06.920 --> 00:20:08.560]  事實上我們都知道
[00:20:08.560 --> 00:20:10.040]  一門企業
[00:20:10.040 --> 00:20:11.800]  如果不夠多元化
[00:20:11.800 --> 00:20:14.440]  只有四個中文字可以贈送給它
[00:20:14.440 --> 00:20:16.120]  就是死路一條
[00:20:16.120 --> 00:20:17.640]  你看看百事可樂
[00:20:17.640 --> 00:20:20.280]  其實百事可樂在07年進行了一次
[00:20:20.280 --> 00:20:23.000]  1809年以來的形象大改革
[00:20:23.000 --> 00:20:24.920]  他們要在一年當時
[00:20:24.920 --> 00:20:28.000]  推出35種全新的設計
[00:20:28.000 --> 00:20:29.960]  因為當時他們的銷售額
[00:20:29.960 --> 00:20:33.000]  是10年中跌了20%這麼多
[00:20:33.000 --> 00:20:36.040]  所以他們要做出這麼大規模的改革
[00:20:36.040 --> 00:20:37.080]  而另一方面
[00:20:37.080 --> 00:20:39.920]  他們成功的因素就是企業多元化
[00:20:39.920 --> 00:20:41.480]  他們現在的市值
[00:20:41.480 --> 00:20:42.160]  你知不知道
[00:20:42.160 --> 00:20:46.600]  他們的市值現在在美國是直逼可口可樂
[00:20:46.600 --> 00:20:50.360]  他們在美國上市中幾乎是直逼可口可樂
[00:20:50.360 --> 00:20:53.040]  只是差幾十個million
[00:20:53.040 --> 00:20:55.440]  你不要以為幾十個million很多
[00:20:55.440 --> 00:20:57.120]  只要價位動幾下
[00:20:57.120 --> 00:20:59.400]  就隨時爬了可口可樂的頭
[00:20:59.400 --> 00:21:02.360]  除了他們多年的形象改變之外
[00:21:02.360 --> 00:21:04.280]  也有很多類型的產品
[00:21:04.280 --> 00:21:06.640]  除了飲品之外
[00:21:06.640 --> 00:21:09.680]  也做了餐廳、食品的連鎖店
[00:21:09.680 --> 00:21:13.040]  包括了你最喜歡吃的KFC
[00:21:13.040 --> 00:21:14.560]  還有Pizza Hut
[00:21:14.560 --> 00:21:17.040]  這些都是屬於百事可樂的
[00:21:17.040 --> 00:21:19.960]  我個人相信崇拜多元化
[00:21:19.960 --> 00:21:22.680]  是可以帶更多人因為這個緣故
[00:21:22.680 --> 00:21:23.880]  去認識神
[00:21:23.880 --> 00:21:24.720]  經歷神
[00:21:24.720 --> 00:21:27.040]  將人去到上帝面前
[00:21:27.040 --> 00:21:28.240]  還有第三件事
[00:21:28.240 --> 00:21:31.600]  因為上帝是完全的
[00:21:31.600 --> 00:21:33.160]  上帝是聖潔的
[00:21:33.160 --> 00:21:34.240]  是完美的
[00:21:34.240 --> 00:21:35.320]  是美善的
[00:21:35.320 --> 00:21:36.600]  祂是配得最好
[00:21:36.600 --> 00:21:39.520]  最上乘的豐盛的色彩化
[00:21:39.520 --> 00:21:44.160]  來將上帝的完美配合出來
[00:21:44.160 --> 00:21:48.000]  所以我們必須在崇拜裡面有一個好的設計
[00:21:48.000 --> 00:21:49.640]  我們不應該一個賭母
[00:21:49.640 --> 00:21:51.360]  每個星期都是這樣
[00:21:51.360 --> 00:21:54.080]  所以我們要知道我們可以有獻屍
[00:21:54.080 --> 00:21:55.720]  我們有不同的屍斑
[00:21:55.720 --> 00:21:56.920]  可能是婦女的屍斑
[00:21:56.920 --> 00:21:57.960]  兒童的屍斑
[00:21:57.960 --> 00:21:59.760]  或者是青年的屍斑
[00:21:59.760 --> 00:22:01.200]  單親的獻唱
[00:22:01.200 --> 00:22:03.680]  也可以一個人來頌唱
[00:22:03.680 --> 00:22:07.000]  也可以包括了一些朗誦的聖經
[00:22:07.000 --> 00:22:09.840]  或者是一個很短的見證分享也可以
[00:22:09.840 --> 00:22:13.520]  你可以看到有不同的東西放在崇拜裡面
[00:22:13.520 --> 00:22:16.520]  而這些多元素
[00:22:16.520 --> 00:22:18.760]  其實就是因為上帝是完美的
[00:22:18.760 --> 00:22:20.040]  所以我們要用最好
[00:22:20.040 --> 00:22:21.240]  最多色彩化
[00:22:21.240 --> 00:22:25.000]  目的就是要榮耀我們這位上帝
[00:22:25.000 --> 00:22:31.400]  如果你再看第二節和第六節的時候
[00:22:31.400 --> 00:22:32.880]  你會發現特別是第六節
[00:22:32.880 --> 00:22:35.560]  很清楚地說到他們辦理的事務
[00:22:35.560 --> 00:22:38.640]  都是在上帝的殿裡面的事
[00:22:38.640 --> 00:22:40.520]  在耶和華的殿裡面
[00:22:40.520 --> 00:22:41.760]  用他們的恩賜
[00:22:41.760 --> 00:22:45.240]  用他們的才幹去榮耀上主
[00:22:45.240 --> 00:22:48.200]  而在第25章的第二節和第六節
[00:22:48.200 --> 00:22:49.360]  不知道你有沒有留意
[00:22:49.360 --> 00:22:52.000]  第二節他說「遵王的旨意」
[00:22:52.000 --> 00:22:55.800]  而在第六節也說「王所命定」
[00:22:55.800 --> 00:22:59.440]  其實在那裡兩句經文都應該這麼說
[00:22:59.440 --> 00:23:01.880]  「在王的手上」
[00:23:01.880 --> 00:23:05.280]  意思就是說這群負責聖學的同工
[00:23:05.280 --> 00:23:07.800]  要聽從王的吩咐而去做
[00:23:07.800 --> 00:23:10.240]  順服君王的旨命
[00:23:10.240 --> 00:23:11.280]  當然了
[00:23:11.280 --> 00:23:14.120]  這個聖學的團隊其實在大眾面前
[00:23:14.120 --> 00:23:16.160]  在做一個榜樣
[00:23:16.160 --> 00:23:18.400]  除了宣告順服
[00:23:18.400 --> 00:23:24.280]  是要讓會眾從他們的順服去學習順服上帝
[00:23:24.280 --> 00:23:27.960]  因為他們所唱頌的並不是大人物的豐功偉績
[00:23:27.960 --> 00:23:29.960]  而是唱頌上主
[00:23:29.960 --> 00:23:33.040]  順服是每一個侍奉上主的人
[00:23:33.040 --> 00:23:35.960]  一生都要學習的事情
[00:23:35.960 --> 00:23:39.600]  這裡所強調的是遵王的說話
[00:23:39.600 --> 00:23:41.600]  就是在方向上
[00:23:41.600 --> 00:23:42.720]  目的上
[00:23:42.720 --> 00:23:46.240]  做上帝擺在崗位的工作
[00:23:46.240 --> 00:23:49.280]  所以我們可以在意見上有交流
[00:23:49.280 --> 00:23:52.840]  但是我們不能夠失去了這個召命的方向
[00:23:52.840 --> 00:23:57.440]  因為我們是要榮耀我們的主為大前提
[00:23:57.440 --> 00:23:59.440]  而不是要騙倒對方
[00:23:59.440 --> 00:24:00.760]  所以我們要記得
[00:24:00.760 --> 00:24:02.640]  我們必須要記得
[00:24:02.640 --> 00:24:06.320]  聖餓是要榮耀上主為中心
[00:24:06.320 --> 00:24:07.440]  我們的侍奉
[00:24:07.440 --> 00:24:09.160]  無論在哪一個層面的侍奉
[00:24:09.160 --> 00:24:13.560]  我們都必須以榮耀上主為中心
[00:24:13.560 --> 00:24:17.680]  還有第三點是聖餓必須要好好訓練
[00:24:17.680 --> 00:24:18.760]  留意第七節
[00:24:18.760 --> 00:24:22.920]  聖經說他們和他們的弟兄學習頌讚耶和華
[00:24:22.920 --> 00:24:26.280]  善於歌唱的共有二百八十八人
[00:24:26.280 --> 00:24:28.080]  根據二十五章第七節
[00:24:28.080 --> 00:24:30.640]  這三個家庭參與聖餓的服侍的人
[00:24:30.640 --> 00:24:33.160]  他們學習頌讚耶和華
[00:24:33.160 --> 00:24:36.480]  其實頌讚這個字在原文是沒有的
[00:24:36.480 --> 00:24:37.880]  在學習這個字之後
[00:24:37.880 --> 00:24:41.120]  接著出現的反而是歌唱這個字
[00:24:41.120 --> 00:24:42.800]  歌唱這個字的意思
[00:24:42.800 --> 00:24:45.080]  是指帶有感情去唱的歌
[00:24:45.080 --> 00:24:46.720]  或者是宗教性的歌
[00:24:46.720 --> 00:24:49.520]  又或者是利美人唱的詩班的歌
[00:24:49.520 --> 00:24:53.160]  而學習這個字的意思是指訓練、練習
[00:24:53.160 --> 00:24:56.600]  而這裡是指受訓練、受鍛鍊
[00:24:56.600 --> 00:24:57.800]  其實我們都知道
[00:24:57.800 --> 00:25:00.000]  學習就是一個不停的過程
[00:25:00.000 --> 00:25:01.720]  是要經常去練習
[00:25:01.720 --> 00:25:03.400]  才會學習
[00:25:03.400 --> 00:25:04.360]  一不練的話
[00:25:04.360 --> 00:25:05.560]  你一定會生疏
[00:25:05.560 --> 00:25:06.160]  沒錯
[00:25:06.160 --> 00:25:09.320]  這群人本身已經有音樂的DNA
[00:25:09.320 --> 00:25:10.360]  有實力的
[00:25:10.360 --> 00:25:12.440]  分分鐘都是音樂的天才
[00:25:12.440 --> 00:25:16.240]  但是他們仍然要練習
[00:25:16.240 --> 00:25:17.840]  仍然要學習
[00:25:17.840 --> 00:25:19.160]  不僅如此
[00:25:19.160 --> 00:25:21.080]  而且我們也必須知道
[00:25:21.080 --> 00:25:22.720]  是要配搭的
[00:25:22.720 --> 00:25:24.280]  是要配合的
[00:25:24.280 --> 00:25:26.080]  用今時今日的角度來說
[00:25:26.080 --> 00:25:27.240]  就是要彩排
[00:25:27.240 --> 00:25:28.960]  你去演唱會的時候
[00:25:28.960 --> 00:25:30.920]  你看到那些彈奏樂器的人
[00:25:30.920 --> 00:25:32.120]  無論是管弦樂的
[00:25:32.120 --> 00:25:34.280]  又或者是吉他的、低音吉他的
[00:25:34.280 --> 00:25:36.440]  琴的、鍵盤的、鼓的
[00:25:36.440 --> 00:25:38.640]  唱歌的、和唱的
[00:25:38.640 --> 00:25:40.040]  難道他們沒有配合過?
[00:25:40.040 --> 00:25:42.120]  他們每一個人都要很好的技術
[00:25:42.120 --> 00:25:44.120]  他們不是去到大家就一起來
[00:25:44.120 --> 00:25:45.800]  絕對不可能如此
[00:25:45.800 --> 00:25:47.720]  他們必須要配合過
[00:25:47.720 --> 00:25:48.800]  要有彩排
[00:25:48.800 --> 00:25:49.880]  不能夠馬虎
[00:25:49.880 --> 00:25:52.200]  是很認真的
[00:25:52.200 --> 00:25:55.800]  而且下半句更加用善於這個字
[00:25:55.800 --> 00:25:58.040]  這個字是指懂識
[00:25:58.040 --> 00:26:02.920]  而是說到特別有了解的能力
[00:26:02.920 --> 00:26:05.160]  所以我用廣東話來說
[00:26:05.160 --> 00:26:06.440]  他們是很專業的
[00:26:06.440 --> 00:26:09.680]  他們是師傅級別的人物
[00:26:09.680 --> 00:26:13.840]  他們可以說是專業的唱詩的唱將
[00:26:13.840 --> 00:26:16.160]  是性樂樂器的高手
[00:26:16.160 --> 00:26:17.320]  這樣一表達
[00:26:17.320 --> 00:26:20.320]  就更加突出了他們專業的造藝
[00:26:20.320 --> 00:26:22.280]  他們認真的程度
[00:26:22.280 --> 00:26:25.280]  而且也留意第25章第8節
[00:26:25.280 --> 00:26:28.880]  那裡不是說到為師的為徒
[00:26:28.880 --> 00:26:34.400]  為師這個字正正就是第7節善於這個字
[00:26:34.400 --> 00:26:35.800]  完全一樣
[00:26:35.800 --> 00:26:37.960]  就是說他們是師傅級別的人物
[00:26:37.960 --> 00:26:39.720]  原來還有學徒
[00:26:39.720 --> 00:26:42.920]  當然可能是指年紀尚小的學徒
[00:26:42.920 --> 00:26:44.680]  又或者還沒有滿師
[00:26:44.680 --> 00:26:47.200]  其實他們只是在授訓
[00:26:47.200 --> 00:26:52.040]  成為大師級的侍奉音樂的人
[00:26:52.040 --> 00:26:53.440]  換句話說
[00:26:53.440 --> 00:26:55.840]  這裡不僅是說傳承
[00:26:55.840 --> 00:26:56.880]  換句話說
[00:26:56.880 --> 00:27:00.880]  這裡不僅是要學習、練習
[00:27:00.880 --> 00:27:02.800]  而且授訓的人
[00:27:02.800 --> 00:27:05.200]  是要成為出色的樂師
[00:27:05.200 --> 00:27:07.320]  出色的唱將
[00:27:07.320 --> 00:27:11.200]  當然目的不是誇耀我們自己彈得多好
[00:27:11.200 --> 00:27:12.880]  唱得多動人
[00:27:12.880 --> 00:27:15.120]  如果純粹是唱得一流的話
[00:27:15.120 --> 00:27:17.160]  不如你去參加《我是歌手》
[00:27:17.160 --> 00:27:19.840]  或者《全民造星》
[00:27:19.840 --> 00:27:21.360]  事實上我們這樣做
[00:27:21.360 --> 00:27:24.280]  是要將最好的、最上乘、最完美的
[00:27:24.280 --> 00:27:27.160]  去代表會眾、代表教會獻給上帝
[00:27:27.160 --> 00:27:28.120]  不僅如此
[00:27:28.120 --> 00:27:31.960]  也要引導會眾一同去讚美
[00:27:31.960 --> 00:27:34.800]  而這群帶領的人
[00:27:34.800 --> 00:27:37.120]  就是透過他們的學習
[00:27:37.120 --> 00:27:38.840]  去觸動會眾
[00:27:38.840 --> 00:27:39.920]  去投入
[00:27:39.920 --> 00:27:40.840]  去讚美
[00:27:40.840 --> 00:27:42.560]  去稱謝上帝
[00:27:42.560 --> 00:27:44.640]  所以你帶領的方法
[00:27:44.640 --> 00:27:47.080]  就必須要有技巧
[00:27:47.080 --> 00:27:48.240]  因為這樣的緣故
[00:27:48.240 --> 00:27:49.840]  我們要去學習
[00:27:49.840 --> 00:27:51.480]  要去操練
[00:27:51.480 --> 00:27:53.520]  要去鴿
[00:27:53.520 --> 00:27:57.840]  而學習也包括了你要選擇什麼歌
[00:27:57.840 --> 00:28:00.320]  選歌也是一種學習
[00:28:00.320 --> 00:28:01.640]  你選擇很快的歌
[00:28:01.640 --> 00:28:02.920]  你試問老人家怎麼唱
[00:28:02.920 --> 00:28:04.440]  你選擇很高音的歌
[00:28:04.440 --> 00:28:06.320]  那些人未必能唱到
[00:28:06.320 --> 00:28:09.000]  所以你必須選擇合適會眾去唱
[00:28:09.000 --> 00:28:10.880]  所以我們要小心去挑選
[00:28:10.880 --> 00:28:14.240]  我們要教導好會眾去唱這些詩歌
[00:28:14.240 --> 00:28:15.200]  帶領他們
[00:28:15.200 --> 00:28:17.800]  觸動他們進入敬拜裡面
[00:28:17.800 --> 00:28:19.520]  我也非常贊同
[00:28:19.520 --> 00:28:22.120]  可以設計一些主題在每次的敬拜裡面
[00:28:22.120 --> 00:28:25.080]  例如今次我們講上帝的大能
[00:28:25.080 --> 00:28:28.880]  我們今次主要是講及恩典
[00:28:28.880 --> 00:28:30.520]  信實、救贖
[00:28:30.520 --> 00:28:32.480]  或者是上帝的創造
[00:28:32.480 --> 00:28:34.360]  更新、慈愛等等
[00:28:34.360 --> 00:28:36.360]  所以透過這些
[00:28:36.360 --> 00:28:38.880]  我們就將會眾帶進去敬拜裡面
[00:28:38.880 --> 00:28:41.080]  讓他們投入去唱頌
[00:28:41.080 --> 00:28:42.360]  所以弟兄姊妹
[00:28:42.360 --> 00:28:46.280]  侍奉其實是必須要學習的
[00:28:46.280 --> 00:28:48.360]  無論是唱聖樂的人
[00:28:48.360 --> 00:28:50.480]  或是聖樂侍奉的人
[00:28:50.480 --> 00:28:52.920]  或者任何一個崗位的人
[00:28:52.920 --> 00:28:54.920]  都必須要學習
[00:28:54.920 --> 00:28:56.520]  是必須要去訓練
[00:28:56.520 --> 00:29:00.080]  而不是簡單有勢算數
[00:29:00.080 --> 00:29:04.080]  而這些人是必須要成為更專業的人
[00:29:04.080 --> 00:29:05.920]  要成為一些出色的人
[00:29:05.920 --> 00:29:08.800]  所以侍奉絕不能馬虎
[00:29:08.800 --> 00:29:10.760]  第四
[00:29:10.760 --> 00:29:13.800]  聖樂就是學習整體的觀念
[00:29:13.800 --> 00:29:15.920]  由第七到第八節
[00:29:15.920 --> 00:29:18.640]  第八節這裡很明顯是講到有制度
[00:29:18.640 --> 00:29:19.680]  因為經文說
[00:29:19.680 --> 00:29:21.440]  制籤分了半詞
[00:29:21.440 --> 00:29:23.600]  就是抽籤分配職務
[00:29:23.600 --> 00:29:24.640]  而且更加特別的就是
[00:29:24.640 --> 00:29:27.680]  經文說無論年紀大的年紀小的
[00:29:27.680 --> 00:29:30.280]  這裡正正就是所謂的整體
[00:29:30.280 --> 00:29:33.080]  更加包括了大小都可以參與
[00:29:33.080 --> 00:29:34.720]  他們都是有份的
[00:29:34.720 --> 00:29:36.680]  特別留意第七節有多少人呢?
[00:29:36.680 --> 00:29:38.400]  288人
[00:29:38.400 --> 00:29:41.320]  然後大概是他們會抽籤分為24班
[00:29:41.320 --> 00:29:43.000]  然後每班12人
[00:29:43.000 --> 00:29:46.080]  聖樂的侍奉就是一個整體
[00:29:46.080 --> 00:29:48.400]  是合而為一的觀念
[00:29:48.400 --> 00:29:49.760]  不是天王級
[00:29:49.760 --> 00:29:51.520]  不是個人的英雄主義
[00:29:51.520 --> 00:29:53.520]  是一個整體
[00:29:53.520 --> 00:29:55.840]  你看到今時今日有很多演藝界的人
[00:29:55.840 --> 00:29:56.840]  很相信耶穌
[00:29:56.840 --> 00:29:59.240]  他們唱得非常出色
[00:29:59.240 --> 00:30:02.480]  但是未必是很容易跟別人配合的
[00:30:02.480 --> 00:30:03.200]  是不是?
[00:30:03.200 --> 00:30:05.920]  他們可能在個人演唱會裡面
[00:30:05.920 --> 00:30:09.600]  他們絕對是非常有實力的唱將
[00:30:09.600 --> 00:30:11.160]  是一個很好的表演者
[00:30:11.160 --> 00:30:14.080]  但是在教會不是要有表演者
[00:30:14.080 --> 00:30:17.720]  教會的崇拜是由帶領者
[00:30:17.720 --> 00:30:19.720]  帶領會眾去唱頌
[00:30:19.720 --> 00:30:20.920]  同樣的原則
[00:30:20.920 --> 00:30:23.200]  應用在所有教會的侍奉中
[00:30:23.200 --> 00:30:25.600]  侍奉必須是一個團隊
[00:30:25.600 --> 00:30:27.960]  而不是個人的主義
[00:30:27.960 --> 00:30:30.440]  喜歡自己做就算了
[00:30:30.440 --> 00:30:33.360]  我們必須是一個整體的觀念
[00:30:33.360 --> 00:30:35.280]  最後第五件事就是
[00:30:35.280 --> 00:30:38.120]  聖樂是聖在上主的說話
[00:30:38.120 --> 00:30:41.440]  我想你留意二十五章第一節中文的翻譯
[00:30:41.440 --> 00:30:44.680]  你有沒有看到「唱歌」這個詞
[00:30:44.680 --> 00:30:45.880]  詩在上面
[00:30:45.880 --> 00:30:47.560]  「唱歌」這個詞
[00:30:47.560 --> 00:30:49.800]  希伯來文如果你看到括弧
[00:30:49.800 --> 00:30:52.920]  那裡說原文是「說寓言」
[00:30:52.920 --> 00:30:55.360]  「說寓言」這個詞可以指傳訊息
[00:30:55.360 --> 00:30:57.280]  大概中文聖經翻譯的人
[00:30:57.280 --> 00:30:59.480]  看到「說寓言」這個希伯來文
[00:30:59.480 --> 00:31:00.640]  真的是咬爆頭
[00:31:00.640 --> 00:31:02.080]  他看到「傳訊息」這個詞
[00:31:02.080 --> 00:31:03.880]  真的是很苦惱
[00:31:03.880 --> 00:31:05.240]  用什麼說寓言?
[00:31:05.240 --> 00:31:06.720]  用什麼傳訊息?
[00:31:06.720 --> 00:31:07.800]  用樂器
[00:31:07.800 --> 00:31:09.800]  用琴、用室、用筆
[00:31:09.800 --> 00:31:13.880]  我不知道怎麼用筆
[00:31:13.880 --> 00:31:16.800]  怎麼用室
[00:31:16.800 --> 00:31:19.160]  怎麼用琴說寓言呢?
[00:31:19.160 --> 00:31:20.160]  所以
[00:31:20.160 --> 00:31:22.440]  不知道是不是這樣翻譯的人
[00:31:22.440 --> 00:31:25.640]  就將「宣傳訊息」或者「說訊息」
[00:31:25.640 --> 00:31:28.800]  或者「說寓言」這個詞翻譯成「唱歌」
[00:31:28.800 --> 00:31:33.560]  這樣反而將原來傳訊息的原意淡化了
[00:31:33.560 --> 00:31:36.840]  如果你看看二十五章第二節
[00:31:36.840 --> 00:31:40.040]  那裡說君王的旨意做什麼?
[00:31:40.040 --> 00:31:41.240]  唱歌
[00:31:41.240 --> 00:31:42.680]  「唱歌」這個詞
[00:31:42.680 --> 00:31:44.320]  正正是二十五章第一節
[00:31:44.320 --> 00:31:46.560]  「傳訊息說寓言」同一個詞
[00:31:46.560 --> 00:31:48.360]  你再看第三節的下半句
[00:31:48.360 --> 00:31:52.120]  「都歸他們的父親耶稣遁旨教彈琴唱歌」
[00:31:52.120 --> 00:31:53.280]  這裡用的「唱歌」
[00:31:53.280 --> 00:31:56.600]  又是「傳訊息說寓言」同一個詞
