
[00:00:00.000 --> 00:00:06.140]  感謝主讓我又一次來到粵語堂跟大家來分享神的話語
[00:21:37.460 --> 00:21:40.780]  但神給了他們獨一無二的使命
[00:21:40.780 --> 00:21:43.860]  我們不能把自己跟使徒相比
[00:21:43.860 --> 00:21:48.980]  這句話是使徒在談論他們的工作
[00:21:48.980 --> 00:21:51.540]  使徒雖然是普通人
[00:21:51.540 --> 00:21:55.120]  但神給了他們獨一無二的使命
[00:21:55.120 --> 00:21:58.700]  我們不能夠將自己和十年使徒相比
[00:21:58.700 --> 00:22:01.520]  其實今天的牧者
[00:22:01.780 --> 00:22:06.900]  更類似於初代教會選出的這七位直士
[00:22:06.900 --> 00:22:08.440]  其實
[00:22:08.440 --> 00:22:10.220]  今天的牧者
[00:22:10.220 --> 00:22:13.300]  更加類似於初代教會
[00:22:13.300 --> 00:22:16.120]  選出來的這七個執士
[00:22:16.120 --> 00:22:21.740]  雖然他們被選出來的原因是要服侍教會的飯食
[00:22:21.740 --> 00:22:25.840]  但是他們每一個人都是被聖靈充滿
[00:22:25.840 --> 00:22:27.640]  智慧充足的
[00:22:27.640 --> 00:22:30.960]  雖然他們被選出來的原因
[00:22:31.220 --> 00:22:33.780]  是要服侍教會的飯食
[00:22:33.780 --> 00:22:35.580]  但是他們每一個人
[00:22:35.580 --> 00:22:37.100]  都被聖靈充滿
[00:22:37.100 --> 00:22:38.640]  智慧充足
[00:22:38.640 --> 00:22:42.740]  他們不但具有管理組織教會的能力
[00:22:42.740 --> 00:22:49.140]  而且在教導聖經、傳福音、講道等方面一點都不遜色
[00:22:49.140 --> 00:22:53.500]  他們不單具有管理組織教會的能力
[00:22:53.500 --> 00:23:00.140]  而且在教導聖經、傳福音、講道等等方面也都
[00:23:00.400 --> 00:23:01.940]  一點都不遜色
[00:23:01.940 --> 00:23:03.980]  特別是斯提反
[00:23:03.980 --> 00:23:09.620]  接下來路加就將記錄斯提反的一篇精彩的講道
[00:23:09.620 --> 00:23:12.700]  特別是史提反
[00:23:12.700 --> 00:23:18.580]  接下來路加就記錄了史提反的一篇精彩的講道
[00:23:18.580 --> 00:23:20.380]  所以
[00:23:20.380 --> 00:23:24.980]  這個經文讓我們看到教會有兩個重要的使命
[00:23:24.980 --> 00:23:30.100]  既要有行善有善行又要傳真理
[00:23:30.620 --> 00:23:33.940]  所以教會有兩個重要的使命
[00:23:33.940 --> 00:23:36.740]  既要有善行
[00:23:36.740 --> 00:23:38.800]  也都要傳真理
[00:23:38.800 --> 00:23:41.880]  這就好像支撐教會的兩條腿
[00:23:41.880 --> 00:23:44.180]  他們都必須強壯
[00:23:44.180 --> 00:23:45.720]  都要行動起來
[00:23:45.720 --> 00:23:48.020]  教會才能走得遠
[00:23:48.020 --> 00:23:51.340]  這個走起支撐着教會的
[00:23:51.340 --> 00:23:52.380]  兩條腿
[00:23:52.380 --> 00:23:54.420]  他們必須要強壯
[00:23:54.420 --> 00:23:55.700]  都行動起來
[00:23:55.700 --> 00:23:58.000]  教會才能夠走得遠
[00:24:00.560 --> 00:24:01.080]  所以
[00:24:01.080 --> 00:24:06.500]  今天的經文提醒我們教會是一個多麼奇妙的團體
[00:24:06.500 --> 00:24:08.540]  所以
[00:24:08.540 --> 00:24:11.360]  經文提醒我們教會是一個
[00:24:11.360 --> 00:24:13.920]  多麼奇妙的團體
[00:24:13.920 --> 00:24:19.300]  他肩負着兩個重要的使命這麼大的使命
[00:24:19.300 --> 00:24:23.140]  他肩負着兩個重大的使命
[00:24:23.140 --> 00:24:24.920]  但是
[00:24:24.920 --> 00:24:26.200]  我們也看到
[00:24:26.200 --> 00:24:28.000]  他是這麼的不完美
[00:24:28.260 --> 00:24:31.840]  時時刻刻方方面面都會出現問題
[00:24:31.840 --> 00:24:33.380]  但是
[00:24:33.380 --> 00:24:35.440]  他也都不完美
[00:24:35.440 --> 00:24:37.740]  時時刻刻都會出問題
[00:24:37.740 --> 00:24:39.520]  但是
[00:24:39.520 --> 00:24:41.820]  只要我們每一個人
[00:24:41.820 --> 00:24:43.360]  像初代教會這樣
[00:24:43.360 --> 00:24:45.920]  都有一顆願意的心
[00:24:45.920 --> 00:24:47.200]  願意悔改
[00:24:47.200 --> 00:24:48.480]  願意捨己
[00:24:48.480 --> 00:24:50.280]  願意順服神
[00:24:50.280 --> 00:24:51.300]  神
[00:24:51.300 --> 00:24:54.880]  就能通過我們做奇妙的大事
[00:24:55.660 --> 00:24:59.000]  但只要我們好像初代教會這樣
[00:24:59.000 --> 00:25:02.580]  有個願意的心
[00:25:02.580 --> 00:25:04.100]  願意悔改
[00:25:04.100 --> 00:25:05.640]  願意施己
[00:25:05.640 --> 00:25:06.920]  捨己
[00:25:06.920 --> 00:25:08.720]  能夠順服神
[00:25:08.720 --> 00:25:11.020]  神就能夠通過我們
[00:25:11.020 --> 00:25:12.820]  做奇妙的大事
[00:25:12.820 --> 00:25:16.140]  讓我們一起來禱告
[00:25:16.140 --> 00:25:17.420]  慈愛的天父
[00:25:17.420 --> 00:25:21.000]  感謝你藉着今天的經文再一次的提醒我們
[00:25:21.000 --> 00:25:22.540]  教會的任務
[00:25:22.540 --> 00:25:24.080]  和角色
[00:25:24.080 --> 00:25:25.360]  職責是什麼
[00:25:25.860 --> 00:25:26.880]  我們不但
[00:25:26.880 --> 00:25:28.680]  要傳播耶穌
[00:25:28.680 --> 00:25:30.220]  拯救罪人的真理
[00:25:30.220 --> 00:25:32.260]  也要在社會當中
[00:25:32.260 --> 00:25:33.800]  擔負起責任
[00:25:33.800 --> 00:25:36.100]  成爲社區的燈臺
[00:25:36.100 --> 00:25:38.160]  請你幫助我們
[00:25:38.160 --> 00:25:40.200]  用更多的善行
[00:25:40.200 --> 00:25:43.520]  去見證我們所傳的福音
[00:25:43.520 --> 00:25:44.800]  也提醒我們
[00:25:44.800 --> 00:25:49.160]  當教會出現問題矛盾的時候
[00:25:49.160 --> 00:25:51.200]  我們應該如何解決
[00:25:51.200 --> 00:25:52.740]  幫助我們
[00:25:52.740 --> 00:25:54.280]  各司其職
[00:25:54.280 --> 00:25:55.560]  幫助我們
[00:25:56.080 --> 00:25:58.120]  認罪悔改自信
[00:25:58.120 --> 00:25:59.400]  幫助我們
[00:25:59.400 --> 00:26:00.940]  一起合作
[00:26:00.940 --> 00:26:02.220]  在愛中
[00:26:02.220 --> 00:26:04.280]  建立基督的身體
[00:26:04.280 --> 00:26:05.800]  幫助我們
[00:26:05.800 --> 00:26:08.880]  能夠主動的捨棄自己的利益
[00:26:08.880 --> 00:26:13.220]  努力以基督的心爲心爲榮耀你而活
