
[00:00:00.000 --> 00:00:03.640]  有些道要在合適的時間講
[00:18:24.120 --> 00:18:27.080]  因為坦白說
[00:18:27.080 --> 00:18:28.320]  每一個人
[00:18:28.320 --> 00:18:31.080]  不管你是老的還是年輕的
[00:18:31.080 --> 00:18:34.280]  我們不肯定我們有明天
[00:18:34.280 --> 00:18:37.480]  我們不肯定明天一定會來
[00:18:37.480 --> 00:18:39.000]  不要為明天自誇
[00:18:39.000 --> 00:18:41.640]  因為你不知道明天會發生什麼事
[00:18:41.640 --> 00:18:43.320]  《雅各書》的作者
[00:18:43.320 --> 00:18:46.120]  還說得坦白一點
[00:18:46.120 --> 00:18:47.840]  《雅各書》
[00:18:47.840 --> 00:18:51.960]  有人說今天或明天要去某城
[00:18:51.960 --> 00:18:53.520]  因為在那裡住一年
[00:18:53.520 --> 00:18:55.520]  做買賣賺錢
[00:18:55.520 --> 00:18:57.800]  其實明天如何
[00:18:57.800 --> 00:18:59.240]  你們還不知道
[00:18:59.240 --> 00:19:01.920]  你們的生命是什麼
[00:19:01.920 --> 00:19:04.560]  你們原來是一片雲霧
[00:19:04.560 --> 00:19:06.320]  出現偏視
[00:19:06.320 --> 00:19:08.040]  就不見了
[00:19:08.040 --> 00:19:09.720]  你們應當說
[00:19:09.720 --> 00:19:11.520]  主若願意
[00:19:11.520 --> 00:19:13.240]  我們就能活著
[00:19:13.240 --> 00:19:17.200]  也可以做這事或那事
[00:19:17.200 --> 00:19:18.880]  弟兄姊妹
[00:19:18.880 --> 00:19:20.720]  我們應該用什麼態度
[00:19:20.720 --> 00:19:23.280]  我們是否今朝有酒今宵醉
[00:19:23.280 --> 00:19:24.920]  不是
[00:19:24.920 --> 00:19:25.720]  屬神的人
[00:19:25.720 --> 00:19:26.800]  我們信耶穌的人
[00:19:26.800 --> 00:19:29.200]  我們一定在一個世界裡面
[00:19:29.200 --> 00:19:32.040]  我們知道明天不一定再來的時候
[00:19:32.040 --> 00:19:33.840]  我們仍然會在一個世界
[00:19:33.840 --> 00:19:34.680]  我們要有計劃
[00:19:34.680 --> 00:19:36.640]  我們要有目標
[00:19:36.640 --> 00:19:37.840]  但是這個計劃
[00:19:37.840 --> 00:19:39.200]  這個目標
[00:19:39.200 --> 00:19:44.840]  是配合主耶穌基督的心意
[00:19:44.840 --> 00:19:45.640]  我們做計劃
[00:19:45.640 --> 00:19:48.480]  我們知道按常理來說
[00:19:48.480 --> 00:19:51.640]  我們應該要去到這樣的日子
[00:19:51.640 --> 00:19:54.480]  但是我們要加一句
[00:19:54.480 --> 00:19:57.640]  主若願意
[00:19:57.640 --> 00:20:02.040]  我們就能活著
[00:20:02.040 --> 00:20:03.440]  我們一定要知道
[00:20:03.440 --> 00:20:05.600]  主若許可
[00:20:05.600 --> 00:20:10.280]  你的計劃都可以成就
[00:20:10.280 --> 00:20:10.880]  弟兄姊妹
[00:20:10.880 --> 00:20:12.000]  在我們的生活裡面
[00:20:12.000 --> 00:20:15.840]  我們面對可能沒有明天的時候
[00:20:15.840 --> 00:20:20.200]  那種態度就很不一樣
[00:20:20.200 --> 00:20:23.440]  你今天開心嗎?
[00:20:23.440 --> 00:20:25.280]  其實每個人都盡我們的能力
[00:20:25.280 --> 00:20:26.640]  在我們的生活裡面
[00:20:26.640 --> 00:20:28.560]  我們每一天都有平安和喜樂
[00:20:28.560 --> 00:20:33.160]  縱然我們有機會面對一些很大的挑戰
[00:20:33.160 --> 00:20:35.320]  其實在我們的生活裡面
[00:20:35.320 --> 00:20:36.960]  沒有一份平安和喜樂
[00:20:36.960 --> 00:20:39.080]  有時候我們真的會浪費了
[00:20:39.080 --> 00:20:41.440]  但是有時候我們面對一些困難的處境
[00:20:41.440 --> 00:20:44.720]  我們的確會很難過
[00:20:44.720 --> 00:20:46.400]  找朋友聊天
[00:20:46.400 --> 00:20:48.000]  祈禱
[00:20:48.000 --> 00:20:49.760]  跟神說
[00:20:49.760 --> 00:20:52.120]  然後睡覺之前
[00:20:52.120 --> 00:20:56.960]  都存著一份平安的心情去睡覺
[00:20:56.960 --> 00:20:59.160]  所以我就學
[00:20:59.160 --> 00:21:02.560]  有時候是工作
[00:21:02.560 --> 00:21:05.840]  或者上班
[00:21:05.840 --> 00:21:08.280]  都活在當下的時候
[00:21:08.280 --> 00:21:10.560]  離開辦公室
[00:21:10.560 --> 00:21:13.760]  通常我的做法就是
[00:21:13.760 --> 00:21:15.240]  我辦公室
[00:21:15.240 --> 00:21:18.400]  如果我的寫字枱很亂的時候
[00:21:18.400 --> 00:21:23.080]  我就會整理好
[00:21:23.080 --> 00:21:24.680]  釘書機、筆
[00:21:24.680 --> 00:21:26.960]  所有東西放回抽屜
[00:21:26.960 --> 00:21:34.600]  每個位置都放得整整齊齊
[00:21:34.600 --> 00:21:36.560]  這個對我來說是一個華麗的轉身
[00:21:36.560 --> 00:21:38.400]  優雅的離場
[00:21:38.400 --> 00:21:40.240]  因為我不知道明天回來
[00:21:40.240 --> 00:21:41.440]  如果我回不來的時候
[00:21:41.440 --> 00:21:47.240]  被人看到牧師的桌子那麼亂
[00:21:47.240 --> 00:21:49.040]  亂的時候你不要幫我收拾
[00:21:49.040 --> 00:21:50.600]  你幫我收拾了東西
[00:21:50.600 --> 00:21:53.160]  我就忘記了在哪裡
[00:21:53.160 --> 00:21:54.320]  自己收拾
[00:21:54.320 --> 00:21:57.040]  這個是自己的責任
[00:21:57.040 --> 00:22:01.320]  外出
[00:22:01.320 --> 00:22:03.800]  外出的時候你怎樣?
[00:22:03.800 --> 00:22:06.280]  在家裡
[00:22:06.280 --> 00:22:08.000]  現在上班
[00:22:08.000 --> 00:22:11.640]  上班的時候師母提早退休
[00:22:11.640 --> 00:22:12.920]  她還未到退休年紀
[00:22:12.920 --> 00:22:14.360]  提早退休
[00:22:14.360 --> 00:22:17.400]  通常我們外出
[00:22:17.400 --> 00:22:20.280]  就擁抱一下
[00:22:20.280 --> 00:22:22.840]  有一個吻
[00:22:22.840 --> 00:22:25.080]  你們做不做的?
[00:22:25.080 --> 00:22:28.480]  一起上班是不行的?
[00:22:28.480 --> 00:22:28.880]  不是的
[00:22:28.880 --> 00:22:31.080]  有時候在街上我也做的
[00:22:31.080 --> 00:22:34.400]  一定要知道那個是老婆
[00:22:34.400 --> 00:22:37.520]  或者是我的女兒
[00:22:37.520 --> 00:22:38.440]  那個是比較快
[00:22:38.440 --> 00:22:41.080]  但是你離開的時候
[00:22:41.080 --> 00:22:44.960]  記得擁抱著你所親愛的
[00:22:44.960 --> 00:22:46.680]  不要隨便
[00:22:46.680 --> 00:22:48.760]  又好像很趕
[00:22:48.760 --> 00:22:50.800]  你要數六秒
[00:22:50.800 --> 00:22:51.680]  1
[00:22:51.680 --> 00:22:52.480]  2
[00:22:52.480 --> 00:22:53.280]  3
[00:22:53.280 --> 00:22:54.240]  4
[00:22:54.240 --> 00:22:54.920]  5
[00:22:54.920 --> 00:22:55.840]  6
[00:22:55.840 --> 00:22:57.080]  心理學家就說
[00:22:57.080 --> 00:23:01.400]  你這六秒就是證明你真的愛對方
[00:23:01.400 --> 00:23:02.920]  你不是隨便的
[00:23:02.920 --> 00:23:07.880]  你是深情地去做這個動作
[00:23:07.880 --> 00:23:11.040]  在吵架呢?
[00:23:11.040 --> 00:23:12.320]  吵架就算了
[00:23:12.320 --> 00:23:16.560]  我們說所有事情不見面就罷了
[00:23:16.560 --> 00:23:17.840]  誰知道
[00:23:17.840 --> 00:23:19.200]  人為什麼會有遺憾?
[00:23:19.200 --> 00:23:21.000]  就是臨走過吵架
[00:23:21.000 --> 00:23:23.520]  突然間不知道去了哪裡
[00:23:23.520 --> 00:23:24.960]  離開這個世界
[00:23:24.960 --> 00:23:28.760]  就造成一種悔疚
[00:23:28.760 --> 00:23:30.400]  所以活在今天的態度
[00:23:30.400 --> 00:23:31.800]  我們需要去學的就是
[00:23:31.800 --> 00:23:34.200]  不要枉費主所賜的生命
[00:23:34.200 --> 00:23:36.960]  生命如果在無常的時候
[00:23:36.960 --> 00:23:38.840]  我們就盡我們的能力
[00:23:38.840 --> 00:23:43.240]  不要將生命留下一些遺憾和悔疚
[00:23:43.240 --> 00:23:45.520]  我們經常都會說
[00:23:45.520 --> 00:23:47.240]  珍惜眼前人
[00:23:47.240 --> 00:23:48.960]  你是怎樣珍惜?
[00:23:48.960 --> 00:23:53.280]  生命的無常
[00:23:53.280 --> 00:23:56.160]  有時候你表達愛意
[00:23:56.160 --> 00:23:58.200]  對你的親人和朋友的時間
[00:23:58.200 --> 00:24:00.800]  你都要很小心
[00:24:00.800 --> 00:24:03.280]  有時候回到家裡
[00:24:03.280 --> 00:24:06.800]  只有一隻貓來接待我的時候
[00:24:06.800 --> 00:24:07.520]  就摸牠
[00:24:07.520 --> 00:24:08.520]  臨走都摸牠
[00:24:08.520 --> 00:24:09.320]  摸完貓
[00:24:09.320 --> 00:24:11.720]  記得洗手擁抱一下太太
[00:24:11.720 --> 00:24:13.120]  不是有人會生氣的
[00:24:13.120 --> 00:24:14.720]  真的有人
[00:24:14.720 --> 00:24:15.200]  不是貓
[00:24:15.200 --> 00:24:16.400]  是有人會生氣的
[00:24:16.400 --> 00:24:17.400]  只是摸一隻貓
[00:24:17.400 --> 00:24:18.880]  就是這樣
[00:24:18.880 --> 00:24:22.520]  因為你對所愛的
[00:24:22.520 --> 00:24:26.000]  你都會用一些動作
[00:24:26.000 --> 00:24:28.200]  一些意願去表達
[00:24:28.200 --> 00:24:32.240]  生命的變幻
[00:24:32.240 --> 00:24:34.480]  我們不知道
[00:24:34.480 --> 00:24:35.520]  原來在人世間
[00:24:35.520 --> 00:24:37.720]  生命最大的變幻是死亡
[00:24:37.720 --> 00:24:42.200]  只有經歷死亡
[00:24:42.200 --> 00:24:46.080]  才能真正的認識恆久的存在
[00:24:46.080 --> 00:24:49.480]  縱然孔夫子在論語中說
[00:24:49.480 --> 00:24:52.680]  未知生,焉知死
[00:24:52.680 --> 00:24:55.960]  所以在我們的生活裡
[00:24:55.960 --> 00:25:02.200]  我們又要知死又要學習生活
[00:25:02.200 --> 00:25:04.680]  所以面對你不可掌握的明天
[00:25:04.680 --> 00:25:07.680]  我們就要學習
[00:25:07.680 --> 00:25:08.600]  你和別人的關係
[00:25:08.600 --> 00:25:11.920]  情感上有沒有虧負了
[00:25:11.920 --> 00:25:14.880]  欠了別人的情
[00:25:14.880 --> 00:25:16.960]  在物質金錢裡
[00:25:16.960 --> 00:25:18.160]  你有沒有虧欠
[00:25:18.160 --> 00:25:21.040]  有沒有欠別人的錢
[00:25:21.040 --> 00:25:23.760]  你的屬靈的生命
[00:25:23.760 --> 00:25:25.880]  有沒有虧損
[00:25:25.880 --> 00:25:27.640]  有沒有一些罪
[00:25:27.640 --> 00:25:32.200]  你還沒有對付清楚
[00:25:32.200 --> 00:25:35.240]  以我們的生命去面對死亡
[00:25:35.240 --> 00:25:36.520]  如果我們沒有虧負
[00:25:36.520 --> 00:25:37.400]  沒有虧欠
[00:25:37.400 --> 00:25:39.200]  沒有虧損的時候
[00:25:39.200 --> 00:25:42.440]  我們可以無憾
[00:25:42.440 --> 00:25:43.480]  所以在地上生活
[00:25:43.480 --> 00:25:47.960]  我們不會預知未來的錢
[00:25:47.960 --> 00:25:51.760]  縱然我們都是撐銀行的
[00:25:51.760 --> 00:25:56.200]  撐銀行拜拜就拿了你的房子
[00:25:56.200 --> 00:25:56.960]  有什麼所謂
[00:25:56.960 --> 00:25:58.920]  我給他房子
[00:25:58.920 --> 00:26:01.600]  家人如果還不到的話
[00:26:01.600 --> 00:26:03.080]  都沒有撐他
[00:26:03.080 --> 00:26:05.240]  有抵押
[00:26:05.240 --> 00:26:06.840]  但是今天我們做基督徒
[00:26:06.840 --> 00:26:08.280]  在地上的生活方式
[00:26:08.280 --> 00:26:11.200]  我們怎樣可以好像在天上
[00:26:11.200 --> 00:26:14.760]  是一個很大的學習
[00:26:14.760 --> 00:26:17.120]  弟兄姊妹
[00:26:17.120 --> 00:26:27.280]  你會不會體會生命的多變和無常
[00:26:27.280 --> 00:26:33.720]  第三樣就是阿古爾的奇及
[00:26:33.720 --> 00:26:40.240]  阿古爾是一個哲人
[00:26:40.240 --> 00:26:41.760]  我們大部分的真言
[00:26:41.760 --> 00:26:45.640]  都是在所羅門所編修的
[00:26:45.640 --> 00:26:46.720]  所羅門就不同
[00:26:46.720 --> 00:26:48.640]  所羅門很有錢又很有智慧
[00:26:48.640 --> 00:26:50.720]  但是阿古爾也是一個哲人
[00:26:50.720 --> 00:26:55.520]  他體察生活裡面很多不同的處境
[00:26:55.520 --> 00:26:59.240]  他就向神祈禱祈求
[00:26:59.240 --> 00:27:04.680]  在我未死之前你不要拒絕我
[00:27:04.680 --> 00:27:06.880]  不好意思今天講得太多死字
[00:27:06.880 --> 00:27:08.520]  但是都要講的
[00:27:08.520 --> 00:27:11.400]  因為的確是講有關死
[00:27:11.400 --> 00:27:14.040]  但是我們基督徒就應該記得
[00:27:14.040 --> 00:27:18.560]  我們要面對百無禁忌
[00:27:18.560 --> 00:27:22.600]  在我未死之前你不要拒絕我
[00:27:22.600 --> 00:27:25.440]  求你使虛假和謊言遠離我
[00:27:25.440 --> 00:27:28.040]  使我不貧窮又不富足
[00:27:28.040 --> 00:27:31.560]  賜我需要的飲食
[00:27:31.560 --> 00:27:34.600]  免得我飽足我就不認你
[00:27:34.600 --> 00:27:36.640]  他可能在觀察上
[00:27:36.640 --> 00:27:39.120]  一些很有錢的人
[00:27:39.120 --> 00:27:41.840]  有時候覺得這些全部都是他的
[00:27:41.840 --> 00:27:44.200]  是他能力所賺取
[00:27:44.200 --> 00:27:45.640]  又或者他問
[00:27:45.640 --> 00:27:47.440]  我傲慢神是誰?
[00:27:47.440 --> 00:27:50.440]  因為他在地上擁有很多
[00:27:50.440 --> 00:27:52.400]  但是另一方面
[00:27:52.400 --> 00:27:54.400]  他說你不要叫我貧窮
[00:27:54.400 --> 00:27:57.080]  又恐怕我貧窮就偷竊
[00:27:57.080 --> 00:27:59.400]  以致褻瀆我神的命
[00:27:59.400 --> 00:28:03.760]  犯了戒命去偷竊
[00:28:03.760 --> 00:28:06.160]  兄弟姐妹
[00:28:06.160 --> 00:28:09.320]  中西區很有錢
[00:28:09.320 --> 00:28:11.240]  是否大家都是住中西區
[00:28:11.240 --> 00:28:13.080]  窮人很少
[00:28:13.080 --> 00:28:17.480]  第一多的是深水埗
[00:28:17.480 --> 00:28:21.560]  我每個星期都去深水埗走一圈
[00:28:21.560 --> 00:28:22.920]  那個感覺就是
[00:28:22.920 --> 00:28:24.400]  每樣東西我都買得起
[00:28:24.400 --> 00:28:26.400]  但每樣東西我都不太需要
[00:28:26.400 --> 00:28:33.600]  心裏面很富有
[00:28:33.600 --> 00:28:34.600]  有沒有窮人在這裏?
[00:28:34.600 --> 00:28:38.120]  覺得很窮請你舉手給我
[00:28:38.120 --> 00:28:41.480]  在你死之前你都可以跟阿古爾說
[00:28:41.480 --> 00:28:43.480]  有沒有?
[00:28:43.480 --> 00:28:46.680]  沒有吧?
[00:28:46.680 --> 00:28:49.960]  有沒有很有錢的?
[00:28:49.960 --> 00:28:52.800]  有沒有很有錢的?
[00:28:52.800 --> 00:28:53.840]  沒有嗎?
[00:28:53.840 --> 00:28:55.320]  又不窮
[00:28:55.320 --> 00:28:56.600]  那你成功了
[00:28:56.600 --> 00:29:03.240]  可以回去了
[00:29:03.240 --> 00:29:05.640]  又不窮又不有錢
[00:29:05.640 --> 00:29:09.480]  這是阿古爾的一個祈求
[00:29:09.480 --> 00:29:10.800]  原來他最主要說
[00:29:10.800 --> 00:29:14.280]  原來在我們人生裏
[00:29:14.280 --> 00:29:16.800]  他求真求真確
[00:29:16.800 --> 00:29:22.440]  我們生活裏面要有一個正直的生命
[00:29:22.440 --> 00:29:24.960]  英文的翻譯我比較喜歡
[00:29:24.960 --> 00:29:29.440]  這裏說「求你使虛假和謊言遠離我」
[00:29:29.440 --> 00:29:30.720]  英文的翻譯
[00:29:30.720 --> 00:29:39.560]  他就說「Freedom from false and lying speech」
[00:29:39.560 --> 00:29:46.400]  「免於說謊的自由」
[00:29:46.400 --> 00:29:49.920]  即是當一些處境我們面對試探
[00:29:49.920 --> 00:29:52.640]  逼到我們要說謊
[00:29:52.640 --> 00:29:54.800]  為何人會說謊?
[00:29:54.800 --> 00:29:56.720]  我相信每個人都說過
[00:29:56.720 --> 00:30:01.040]  無論你是白色的謊言或其他謊言
[00:30:01.040 --> 00:30:03.240]  說謊是為了甚麼?
[00:30:03.240 --> 00:30:06.040]  人都有一種自我防衛的機制
[00:30:06.040 --> 00:30:09.360]  保護自己
[00:30:09.360 --> 00:30:11.400]  說謊是為了甚麼?
[00:30:11.400 --> 00:30:15.720]  為了個人的利益
[00:30:15.720 --> 00:30:18.720]  當然慣性說謊就很糟糕
[00:30:18.720 --> 00:30:21.960]  這個人很難和他相處
[00:30:21.960 --> 00:30:23.200]  原來在生活裏
[00:30:23.200 --> 00:30:28.320]  求神不讓我們遇見試探
[00:30:28.320 --> 00:30:30.480]  有時候試探來到的時候
[00:30:30.480 --> 00:30:33.640]  我們都會容易落入一個圈套裏面
[00:30:33.640 --> 00:30:36.040]  要說一些謊言去保護自己
[00:30:36.040 --> 00:30:38.000]  但古耳就說
[00:30:38.000 --> 00:30:40.000]  「求你使虛假和謊言遠離我」
[00:30:40.000 --> 00:30:41.040]  英文的翻譯
[00:30:41.040 --> 00:30:42.680]  「Freedom」
[00:30:42.680 --> 00:30:43.680]  給我自由
[00:30:43.680 --> 00:30:45.880]  原來有些處境
[00:30:45.880 --> 00:30:47.680]  我們常常說一句
[00:30:47.680 --> 00:30:49.200]  「人在江湖身不由己」
[00:30:49.200 --> 00:30:54.480]  我們要這樣說
[00:30:54.480 --> 00:30:57.960]  但古耳很聰明
[00:30:57.960 --> 00:31:00.480]  很有智慧
[00:31:00.480 --> 00:31:03.840]  其實他說自己很愚蠢
[00:31:03.840 --> 00:31:08.320]  他不知道神的處境
[00:31:08.320 --> 00:31:09.760]  他要去學習
[00:31:09.760 --> 00:31:12.960]  但起碼在這方面
[00:31:12.960 --> 00:31:16.400]  求主給我的兩件事
[00:31:16.400 --> 00:31:17.680]  你不要拒絕我
[00:31:17.680 --> 00:31:19.200]  在我未死的時候
[00:31:19.200 --> 00:31:22.000]  你不要拒絕我
[00:31:22.000 --> 00:31:26.320]  原來今天我們始終要面對死亡
[00:31:26.320 --> 00:31:29.040]  我們要好好準備
[00:31:29.040 --> 00:31:29.520]  聖經說
[00:31:29.520 --> 00:31:34.680]  「按著定命人人,死後且有審判」
[00:31:34.680 --> 00:31:37.040]  我們在人生裏很容易活
[00:31:37.040 --> 00:31:41.600]  對得起做我們的主
[00:31:41.600 --> 00:31:43.400]  極端貧窮
[00:31:43.400 --> 00:31:46.560]  我們不要
[00:31:46.560 --> 00:31:48.120]  很大富大貴
[00:31:48.120 --> 00:31:49.680]  古耳又不想
[00:31:49.680 --> 00:31:52.000]  即是在中間
[00:31:52.000 --> 00:31:59.120]  在窮和有錢之間有一個平衡
[00:31:59.120 --> 00:32:01.560]  過猶不及
[00:32:01.560 --> 00:32:04.960]  可能是在我們生活裏面面對的困難
[00:32:04.960 --> 00:32:07.880]  就放在中間
[00:32:07.880 --> 00:32:09.800]  頂智媒
[00:32:09.800 --> 00:32:14.600]  我們怎樣面對我們人生裏面
[00:32:14.600 --> 00:32:19.600]  所將來到的死亡呢?
[00:32:19.600 --> 00:32:22.120]  最近有一套話劇
[00:32:22.120 --> 00:32:23.000]  上映了
[00:32:23.000 --> 00:32:25.120]  可能書你都看了
[00:32:25.120 --> 00:32:26.840]  《相約星期二》
[00:32:26.840 --> 00:32:27.840]  有沒有看過?
[00:32:27.840 --> 00:32:30.360]  《Tuesday with Maury》
[00:32:30.360 --> 00:32:31.080]  沒有看過?
[00:32:31.080 --> 00:32:32.520]  沒有看過真的好看
[00:32:32.520 --> 00:32:36.080]  現在是鍾景輝和陳國邦演的舞台劇
[00:32:36.080 --> 00:32:40.200]  講一個教授有病
[00:32:40.200 --> 00:32:40.960]  他有一個學生
[00:32:40.960 --> 00:32:42.880]  很多年之後去找他
[00:32:42.880 --> 00:32:46.800]  之前是跟他一個學期上十四堂
[00:32:46.800 --> 00:32:49.400]  最後一個學期就是
[00:32:49.400 --> 00:32:51.560]  教他怎樣面對死亡
[00:32:51.560 --> 00:32:55.400]  那十四堂就好像在大學上課
[00:32:55.400 --> 00:32:56.840]  不過今日的課題
[00:32:56.840 --> 00:32:59.240]  就是講死亡
[00:32:59.240 --> 00:33:01.520]  在裏面常常講到一樣
[00:33:01.520 --> 00:33:05.200]  常常講
[00:33:05.200 --> 00:33:08.040]  因為學到死亡
[00:33:08.040 --> 00:33:11.360]  就是學懂放下
[00:33:11.360 --> 00:33:14.080]  只有懂得放下
[00:33:14.080 --> 00:33:19.440]  才能夠有一個安寧的人生
[00:33:19.440 --> 00:33:23.040]  弟兄姊妹懂不懂得放下?
[00:33:23.040 --> 00:33:23.680]  問你一個問題
[00:33:23.680 --> 00:33:29.760]  你現在有沒有什麼放不下?
[00:33:29.760 --> 00:33:36.080]  有沒有什麼放不下?
[00:33:36.080 --> 00:33:37.720]  給你十秒去想這個問題
[00:33:37.720 --> 00:33:51.760]  有沒有什麼放不下?
[00:33:51.760 --> 00:33:56.040]  當然是你喜歡的東西
[00:33:56.040 --> 00:33:58.520]  十秒吃不吃大閘蟹?
[00:33:58.520 --> 00:34:01.720]  我離開這個世界沒有大閘蟹吃
[00:34:01.720 --> 00:34:04.680]  不吃嗎?
[00:34:04.680 --> 00:34:07.760]  我吃的 不過我都很節制
[00:34:07.760 --> 00:34:09.640]  很節制 吃不了那麼多
[00:34:09.640 --> 00:34:13.240]  膽固醇 窄界
[00:34:13.240 --> 00:34:14.960]  不捨得什麼?
[00:34:14.960 --> 00:34:16.600]  我就想
[00:34:16.600 --> 00:34:17.880]  我其實都沒有什麼不捨得
[00:34:17.880 --> 00:34:19.840]  我的女兒十二月就畢業了
[00:34:19.840 --> 00:34:23.560]  大學畢業即是可以獨立了
[00:34:23.560 --> 00:34:25.600]  她應該可以自己照顧自己
[00:34:25.600 --> 00:34:27.040]  大學畢業應該原則上
[00:34:27.040 --> 00:34:29.320]  個個都可以自己照顧自己
[00:34:29.320 --> 00:34:30.560]  就算不是大學畢業
[00:34:30.560 --> 00:34:32.240]  讀完中六都可以自己照顧自己
[00:34:32.240 --> 00:34:35.280]  你肯出去工作就可以了
[00:34:35.280 --> 00:34:39.520]  沒有問題
[00:34:39.520 --> 00:34:40.280]  不捨得
[00:34:40.280 --> 00:34:42.480]  不捨得自己照顧不了自己的
[00:34:42.480 --> 00:34:47.840]  可能我現在不捨得那隻貓
[00:34:47.840 --> 00:34:50.800]  牠不可以捨得自己照顧自己
[00:34:50.800 --> 00:34:53.520]  我和師母有個協議
[00:34:53.520 --> 00:34:57.400]  什麼協議呢?
[00:34:57.400 --> 00:34:58.920]  我要保持身體健康
[00:34:58.920 --> 00:35:00.040]  活得比牠好
[00:35:00.040 --> 00:35:03.360]  我要為牠安排喪禮
[00:35:03.360 --> 00:35:06.040]  即是說
[00:35:06.040 --> 00:35:08.640]  我要救長命
[00:35:08.640 --> 00:35:11.600]  為牠安排喪禮
[00:35:11.600 --> 00:35:12.400]  那我呢?
[00:35:12.400 --> 00:35:15.480]  我死了怎麼辦?
[00:35:15.480 --> 00:35:16.120]  早堂的時候
[00:35:16.120 --> 00:35:19.480]  我叫莊傳道幫我搞一搞
[00:35:19.480 --> 00:35:23.400]  莊傳道
[00:35:23.400 --> 00:35:25.080]  他比較年輕
[00:35:25.080 --> 00:35:30.680]  在教會當然是傳道人幫我搞
[00:35:30.680 --> 00:35:31.800]  有沒有想過?
[00:35:31.800 --> 00:35:34.360]  有的時候我就
[00:35:34.360 --> 00:35:35.360]  其實我現在都很年輕
[00:35:35.360 --> 00:35:38.680]  我愈來愈覺得我自己年輕
[00:35:38.680 --> 00:35:41.160]  很年輕
[00:35:41.160 --> 00:35:43.480]  有的時候都是一些處境
[00:35:43.480 --> 00:35:46.440]  面對生命漸漸衰退的時候
[00:35:46.440 --> 00:35:48.360]  都學一些東西
[00:35:48.360 --> 00:35:51.680]  有一次我去護老院
[00:35:51.680 --> 00:35:54.040]  護老院就
[00:35:54.040 --> 00:35:55.640]  護老院之後
[00:35:55.640 --> 00:36:01.560]  我們有時候帶老人家去護老院坐輪椅
[00:36:01.560 --> 00:36:06.840]  以前牧羊教會都有輪椅
[00:36:06.840 --> 00:36:09.360]  我未試過在輪椅上看世界
[00:36:09.360 --> 00:36:10.960]  坐在輪椅上
[00:36:10.960 --> 00:36:13.160]  轉來轉去有多好玩
[00:36:13.160 --> 00:36:16.080]  其實都是給自己適應一下
[00:36:16.080 --> 00:36:17.880]  我現在是未使用
[00:36:17.880 --> 00:36:20.600]  不知道什麼時候要
[00:36:20.600 --> 00:36:24.280]  如果你問我,我當然想行得走得
[00:36:24.280 --> 00:36:27.040]  最多董事長說行得走得很開心
[00:36:27.040 --> 00:36:28.440]  我們長者是不是
[00:36:28.440 --> 00:36:30.200]  但坐輪椅又如何?
[00:36:30.200 --> 00:36:31.600]  那就坐吧
[00:36:31.600 --> 00:36:35.680]  手動也好,電動也好,都可以
[00:36:35.680 --> 00:36:36.840]  適應一下
[00:36:36.840 --> 00:36:38.320]  生命就是這樣
[00:36:38.320 --> 00:36:41.440]  有的時候去棺材舖
[00:36:41.440 --> 00:36:44.760]  去棺材舖
[00:36:44.760 --> 00:36:46.800]  去得多
[00:36:46.800 --> 00:36:50.200]  有一次講完
[00:36:50.200 --> 00:36:53.480]  棺材舖的職員就說
[00:36:53.480 --> 00:36:58.840]  牧師,這次我的喪禮已經升級了
[00:36:58.840 --> 00:37:01.720]  即是死了的那個升級了
[00:37:01.720 --> 00:37:02.760]  我跟著加一句
[00:37:02.760 --> 00:37:06.680]  弟子你記得升級我
[00:37:06.680 --> 00:37:09.640]  你記得升級我
[00:37:09.640 --> 00:37:12.720]  然後我突然間想起一個問題
[00:37:12.720 --> 00:37:13.880]  現在的長者
[00:37:13.880 --> 00:37:15.560]  有些都會躺在棺材上
[00:37:15.560 --> 00:37:17.640]  看看那個世界是怎樣
[00:37:17.640 --> 00:37:19.560]  我突然間想想
[00:37:19.560 --> 00:37:21.880]  我也想試一下躺下
[00:37:21.880 --> 00:37:25.760]  看看棺材的世界是怎樣
[00:37:25.760 --> 00:37:29.680]  弟子妹,有沒有想過怎樣死?
[00:37:29.680 --> 00:37:38.200]  這本書是兩個記者寫的
[00:37:38.200 --> 00:37:41.120]  《死在香港》
[00:37:41.120 --> 00:37:44.360]  兩本書
[00:37:44.360 --> 00:37:47.880]  一個叫做《見棺材》
[00:37:47.880 --> 00:37:52.400]  下一集叫做《流眼淚》
[00:37:52.400 --> 00:37:55.280]  《見棺材》和《流眼淚》
[00:37:55.280 --> 00:37:56.400]  講的是甚麼呢?
[00:37:56.400 --> 00:37:58.520]  去預備在人生的死亡裏面
[00:37:58.520 --> 00:38:00.280]  你一定要知道你要去哪裏的時候
[00:38:00.280 --> 00:38:02.560]  你就很容易去安排
[00:38:02.560 --> 00:38:04.760]  在喪事整個過程
[00:38:04.760 --> 00:38:07.520]  要怎樣處理
[00:38:07.520 --> 00:38:08.240]  然後流眼淚
[00:38:08.240 --> 00:38:09.840]  原來人離開的時候
[00:38:09.840 --> 00:38:11.800]  很多情緒要宣洩的
[00:38:11.800 --> 00:38:14.920]  見過一些情況是
[00:38:14.920 --> 00:38:18.400]  親人離開,他不懂得流眼淚
[00:38:18.400 --> 00:38:21.840]  不懂得流眼淚
[00:38:21.840 --> 00:38:28.720]  不懂得跟親人有一個好的再見
