
[00:00:00.000 --> 00:00:10.000]  前幾日看到袁天佑牧師寫一篇文章,題目是「基督徒會令基督徒貶值嗎?」
[00:31:06.000 --> 00:31:10.000]  保羅用他的生命見證告訴提摩太,
[00:31:10.000 --> 00:31:14.000]  不要羞恥,並且要持守,
[00:31:14.000 --> 00:31:17.000]  和頂姐妹一起做一些反思,
[00:31:17.000 --> 00:31:25.000]  頂姐妹你是以福音為榮,還是以福音為恥?
[00:31:25.000 --> 00:31:27.000]  第二,我不知道在你的生命裡面,
[00:31:27.000 --> 00:31:34.000]  你願意將什麼交託給上帝保存,你放心嗎?
[00:31:34.000 --> 00:31:37.000]  你是否願意將自己所負責的侍奉,
[00:31:37.000 --> 00:31:42.000]  你可能覺得自己都承擔了很多侍奉,
[00:31:42.000 --> 00:31:48.000]  其實我們努努力力,有時候也是形形意意,
[00:31:48.000 --> 00:31:53.000]  好像是我們放不開多於上帝放不開,
[00:31:53.000 --> 00:31:57.000]  我們信不信得過,成就的都是上帝,
[00:31:57.000 --> 00:32:01.000]  所以我們相信祂必保存,
[00:32:01.000 --> 00:32:03.000]  你是否願意將自己所做的工作,
[00:32:03.000 --> 00:32:05.000]  在我們全方的時候,
[00:32:05.000 --> 00:32:09.000]  有時候我們全極都不信,
[00:32:09.000 --> 00:32:10.000]  全極都不信,
[00:32:10.000 --> 00:32:13.000]  是不是我們全方技巧問題?
[00:32:13.000 --> 00:32:14.000]  是為什麼呢?
[00:32:14.000 --> 00:32:16.000]  我們能不能夠交給主,
[00:32:16.000 --> 00:32:20.000]  相信信主是上帝,是聖靈的工作,
[00:32:20.000 --> 00:32:24.000]  我們願不願意將自己為耶穌基督做見證,
[00:32:24.000 --> 00:32:26.000]  或者我們在侍奉的時候,
[00:32:26.000 --> 00:32:29.000]  所遇見的苦難、凌辱,
[00:32:29.000 --> 00:32:31.000]  同樣都是交給主,
[00:32:31.000 --> 00:32:33.000]  相信祂會保存,
[00:32:33.000 --> 00:32:37.000]  祂會知道我們正在受什麼的誣衊,
[00:32:37.000 --> 00:32:39.000]  正在受什麼的苦楚,
[00:32:39.000 --> 00:32:42.000]  我們是否都願意將自己的財富,
[00:32:42.000 --> 00:32:43.000]  我們的健康,
[00:32:43.000 --> 00:32:44.000]  在我們的工作,
[00:32:44.000 --> 00:32:45.000]  我們的心思,
[00:32:45.000 --> 00:32:46.000]  我們的生活,
[00:32:46.000 --> 00:32:47.000]  每一部分,
[00:32:47.000 --> 00:32:48.000]  我們都交給主,
[00:32:48.000 --> 00:32:51.000]  相信祂妥善保存,
[00:32:51.000 --> 00:32:52.000]  再一次說,
[00:32:52.000 --> 00:32:56.000]  不是在祂應許底下,
[00:32:56.000 --> 00:32:59.000]  或者在祂同意底下,
[00:32:59.000 --> 00:33:01.000]  我們經常說,
[00:33:01.000 --> 00:33:03.000]  一條頭髮都不會掉到地上,
[00:33:03.000 --> 00:33:06.000]  我們一個損傷都不會有,
[00:33:06.000 --> 00:33:09.000]  今早沈姑娘領詩,
[00:33:09.000 --> 00:33:11.000]  其實她昨晚很晚睡,
[00:33:11.000 --> 00:33:12.000]  為什麼呢?
[00:33:12.000 --> 00:33:13.000]  原來之前手指正傷,
[00:33:13.000 --> 00:33:15.000]  痛到不得了,
[00:33:15.000 --> 00:33:17.000]  我們再看醫生的時候,
[00:33:17.000 --> 00:33:18.000]  醫生擔心是骨裂,
[00:33:18.000 --> 00:33:23.000]  所以漏夜半夜就上去蘭達素看急診,
[00:33:23.000 --> 00:33:27.000]  不過感恩者印帶損傷了,
[00:33:27.000 --> 00:33:29.000]  是我們都會遭遇這些,
[00:33:29.000 --> 00:33:30.000]  是很不方便的,
[00:33:30.000 --> 00:33:31.000]  手指尾原來,
[00:33:31.000 --> 00:33:34.000]  你試一下夾住手指,
[00:33:34.000 --> 00:33:36.000]  腳趾尾都是,
[00:33:36.000 --> 00:33:39.000]  看來那些不顯眼的,
[00:33:39.000 --> 00:33:40.000]  平時不重要,
[00:33:40.000 --> 00:33:42.000]  但她受了傷就重要,
[00:33:42.000 --> 00:33:45.000]  不過我們要寧願確信,
[00:33:45.000 --> 00:33:47.000]  在受傷的底下,
[00:33:47.000 --> 00:33:49.000]  神仍在,
[00:33:49.000 --> 00:33:50.000]  是我們會做少了一點,
[00:33:50.000 --> 00:33:52.000]  我們會做慢了一點,
[00:33:52.000 --> 00:33:54.000]  神沒有催我們,
[00:33:54.000 --> 00:33:56.000]  或者我們頂尖會催你,
[00:33:56.000 --> 00:33:57.000]  瞳孔會催你,
[00:33:57.000 --> 00:33:59.000]  不過都沒有,
[00:33:59.000 --> 00:34:01.000]  是我們都是這樣確信的,
[00:34:01.000 --> 00:34:02.000]  交給主,
[00:34:02.000 --> 00:34:05.000]  是耶穌基督既然將福音的重任,
[00:34:05.000 --> 00:34:07.000]  交給每一位信徒,
[00:34:07.000 --> 00:34:11.000]  亦都交給每一位傳道人,
[00:34:11.000 --> 00:34:12.000]  每一位他的僕人,
[00:34:12.000 --> 00:34:16.000]  他一定會負上最大和最後的責任,
[00:34:16.000 --> 00:34:20.000]  我們的責任就是按我們所有的,
[00:34:20.000 --> 00:34:22.000]  有多少就做多少,
[00:34:22.000 --> 00:34:24.000]  交給主,
[00:34:24.000 --> 00:34:26.000]  交給他託管,
[00:34:26.000 --> 00:34:29.000]  國內的教徒有美好的見證,
[00:34:29.000 --> 00:34:32.000]  為福音他們絕不懼怕,
[00:34:32.000 --> 00:34:34.000]  我舉幾個例子,
[00:34:34.000 --> 00:34:37.000]  相信大家印象很深刻,
[00:34:37.000 --> 00:34:41.000]  2014年中國宗教的政策收緊,
[00:34:41.000 --> 00:34:45.000]  在浙江溫州甚至其他很多地方的教會,
[00:34:45.000 --> 00:34:48.000]  都被強拆十字架,
[00:34:48.000 --> 00:34:53.000]  引起國內國外關注,
[00:34:53.000 --> 00:34:55.000]  拆十字架的事件,
[00:34:55.000 --> 00:35:00.000]  很多信徒畏著教堂,畏著十字架,
[00:35:00.000 --> 00:35:04.000]  他們拼命去保護,
[00:35:04.000 --> 00:35:06.000]  在我們看來可能是一個十字架,
[00:35:06.000 --> 00:35:09.000]  拆了十字架還在,
[00:35:09.000 --> 00:35:12.000]  拆了十字架方還在,
[00:35:12.000 --> 00:35:14.000]  教會還在,
[00:35:14.000 --> 00:35:15.000]  不是,
[00:35:15.000 --> 00:35:19.000]  十字架是代表著我們的信仰,
[00:35:19.000 --> 00:35:21.000]  代表著上帝的同在,
[00:35:21.000 --> 00:35:23.000]  十字架沒有法靈,
[00:35:23.000 --> 00:35:27.000]  但這是我們信仰很重要的記號,
[00:35:27.000 --> 00:35:29.000]  所以他們誓死保護,
[00:35:29.000 --> 00:35:31.000]  日日夜夜保護,
[00:35:31.000 --> 00:35:33.000]  不讓人拆,
[00:35:33.000 --> 00:35:35.000]  這是什麼呢?
[00:35:35.000 --> 00:35:37.000]  這份就是他們要見證,
[00:35:37.000 --> 00:35:43.000]  自己所信的主是何等的真實,
[00:35:43.000 --> 00:35:45.000]  今年七月,
[00:35:45.000 --> 00:35:48.000]  重慶教會遭受衝擊,
[00:35:48.000 --> 00:35:52.000]  廣州的教會有牧師被扣查,
[00:35:52.000 --> 00:35:54.000]  教會被罰款,
[00:35:54.000 --> 00:35:58.000]  同樣都是因為中國的宗教政策收緊,
[00:35:58.000 --> 00:36:00.000]  以前都有這樣的情況,
[00:36:00.000 --> 00:36:02.000]  不過後期好一點,
[00:36:02.000 --> 00:36:05.000]  所有不在政府註冊的,
[00:36:05.000 --> 00:36:08.000]  那些叫做家庭教會或地下教會,
[00:36:08.000 --> 00:36:10.000]  官員就經常去查,
[00:36:10.000 --> 00:36:11.000]  查就由他們,
[00:36:11.000 --> 00:36:12.000]  後來都沒有事,
[00:36:12.000 --> 00:36:13.000]  不再抓了,
[00:36:13.000 --> 00:36:14.000]  抓了一段時間,
[00:36:14.000 --> 00:36:16.000]  大家經常聽以前的林獻高,
[00:36:16.000 --> 00:36:19.000]  去國內認識國內的宗教情況,
[00:36:19.000 --> 00:36:22.000]  都總是會去他的教會,
[00:36:22.000 --> 00:36:24.000]  後期就沒有這樣的事,
[00:36:24.000 --> 00:36:27.000]  不過現在又再收緊,
[00:36:27.000 --> 00:36:31.000]  將教會裡面所有的物品拿走,
[00:36:31.000 --> 00:36:33.000]  去到教會,
[00:36:33.000 --> 00:36:36.000]  就看你牧師講到講什麼,
[00:36:36.000 --> 00:36:39.000]  你教會沒有登記,
[00:36:39.000 --> 00:36:40.000]  就違法,
[00:36:40.000 --> 00:36:42.000]  一切依法辦事,
[00:36:42.000 --> 00:36:43.000]  就抓,
[00:36:43.000 --> 00:36:44.000]  就鎖,
[00:36:44.000 --> 00:36:46.000]  但他們沒有懼怕,
[00:36:46.000 --> 00:36:49.000]  他說如果一條法例,
[00:36:49.000 --> 00:36:50.000]  阻止什麼呢?
[00:36:50.000 --> 00:36:51.000]  阻止人犯惡,
[00:36:51.000 --> 00:36:52.000]  犯錯,
[00:36:52.000 --> 00:36:54.000]  危害社會,
[00:36:54.000 --> 00:36:56.000]  這條法例是對的,
[00:36:56.000 --> 00:36:59.000]  但這條法例原來只是阻止,
[00:36:59.000 --> 00:37:01.000]  這班信仰耶穌基督的人,
[00:37:01.000 --> 00:37:03.000]  他們是向善,
[00:37:03.000 --> 00:37:05.000]  他們是正直,
[00:37:05.000 --> 00:37:06.000]  他們是公義,
[00:37:06.000 --> 00:37:08.000]  他們要造福這個社會,
[00:37:08.000 --> 00:37:11.000]  但都是違法的時候,
[00:37:11.000 --> 00:37:13.000]  這條法例有問題,
[00:37:13.000 --> 00:37:14.000]  他們要堅持,
[00:37:14.000 --> 00:37:16.000]  他們要爭取,
[00:37:16.000 --> 00:37:19.000]  國內的基督徒就是這樣,
[00:37:19.000 --> 00:37:21.000]  不知道國內的基督徒,
[00:37:21.000 --> 00:37:23.000]  在7月25日,
[00:37:23.000 --> 00:37:28.000]  我看到另一個很震撼的教教新聞,
[00:37:28.000 --> 00:37:33.000]  墨西哥犯罪和貪污的問題很嚴重,
[00:37:33.000 --> 00:37:36.000]  當局對此無能為力,
[00:37:36.000 --> 00:37:40.000]  很多販毒和犯罪的集團,
[00:37:40.000 --> 00:37:43.000]  是特別針對基督徒,
[00:37:43.000 --> 00:37:45.000]  他們要抓,
[00:37:45.000 --> 00:37:47.000]  要綁架,
[00:37:47.000 --> 00:37:49.000]  要殺害的,
[00:37:49.000 --> 00:37:52.000]  是那些牧師,
[00:37:52.000 --> 00:37:53.000]  神父,
[00:37:53.000 --> 00:37:54.000]  基督徒,
[00:37:54.000 --> 00:37:55.000]  天主教徒,
[00:37:55.000 --> 00:37:56.000]  為甚麼呢?
[00:37:56.000 --> 00:37:59.000]  因為這班人要推行戒毒,
[00:37:59.000 --> 00:38:02.000]  他們要人吸毒,
[00:38:02.000 --> 00:38:04.000]  你們在阻止,
[00:38:04.000 --> 00:38:06.000]  宣傳禁毒戒毒,
[00:38:06.000 --> 00:38:10.000]  這個消息傳開是甚麼呢?
[00:38:10.000 --> 00:38:13.000]  墨西哥一位叫愛德華的牧師,
[00:38:13.000 --> 00:38:15.000]  他被殺,
[00:38:15.000 --> 00:38:18.000]  原來9年前,
[00:38:18.000 --> 00:38:21.000]  他的兒子都被殺,
[00:38:21.000 --> 00:38:25.000]  他的女兒在兒子被殺後18個月,
[00:38:25.000 --> 00:38:28.000]  被綁架,
[00:38:28.000 --> 00:38:30.000]  他沒辦法一定要給贖金,
[00:38:30.000 --> 00:38:33.000]  來營救自己的女兒,
[00:38:33.000 --> 00:38:35.000]  這個消息傳開,
[00:38:35.000 --> 00:38:37.000]  是很想國外來對他關注,
[00:38:37.000 --> 00:38:44.000]  在拉丁美洲有很多的基督徒被殺害,
[00:38:44.000 --> 00:38:46.000]  但為甚麼他們要被殺害呢?
[00:38:46.000 --> 00:38:48.000]  他們就是在傳揚這個福音,
[00:38:48.000 --> 00:38:52.000]  傳揚一個拯救人脫離罪惡的福音,
[00:38:52.000 --> 00:38:58.000]  傳揚一個拯救人要脫離黑暗的福音,
[00:38:58.000 --> 00:39:00.000]  但那些活在罪惡裏面的人,
[00:39:00.000 --> 00:39:02.000]  當然敵對他,
[00:39:02.000 --> 00:39:04.000]  那些活在黑暗的人,
[00:39:04.000 --> 00:39:09.000]  當然不想他所影響的人都要進入光明,
[00:39:09.000 --> 00:39:13.000]  所以將他們捉拿殺害,
[00:39:13.000 --> 00:39:15.000]  有時我們看到這些新聞,
[00:39:15.000 --> 00:39:20.000]  我們不得不為我們香港暫時仍然安全而感恩,
[00:39:20.000 --> 00:39:24.000]  但很可能我們的警覺性會很低,
[00:39:24.000 --> 00:39:28.000]  相對地香港的治安是穩定,
[00:39:28.000 --> 00:39:35.000]  但我們不知道何時香港同樣的宗教政策會收緊,
[00:39:35.000 --> 00:39:39.000]  我們同樣不知道香港可能因為其他的事,
[00:39:39.000 --> 00:39:43.000]  令我們覺得作為一個基督徒是有羞恥感,
[00:39:43.000 --> 00:39:47.000]  令我們覺得我們在一間教會聚會有羞恥感,
[00:39:47.000 --> 00:39:48.000]  令我們覺得,
[00:39:48.000 --> 00:39:53.000]  總之你做任何社會服務任何宗教性的事,
[00:39:53.000 --> 00:39:55.000]  都是不光彩,
[00:39:55.000 --> 00:39:59.000]  我們都知道這個世界的思想渲染,
[00:39:59.000 --> 00:40:02.000]  實在是我們不得不防範,
[00:40:02.000 --> 00:40:04.000]  但求主幫助我們,
[00:40:04.000 --> 00:40:10.000]  幫助我們透過保羅寫給提摩太的書信,
[00:40:10.000 --> 00:40:12.000]  重新的肯定,
[00:40:12.000 --> 00:40:15.000]  是我們以眼神的能力,
[00:40:15.000 --> 00:40:20.000]  來對黑性一切為主作見證而來有的羞恥感,
[00:40:20.000 --> 00:40:22.000]  如果你一直以自己信耶穌為榮,
[00:40:22.000 --> 00:40:24.000]  為你感謝主,
[00:40:24.000 --> 00:40:27.000]  或者你一直都很勇敢,
[00:40:27.000 --> 00:40:30.000]  邀請別人來相信耶穌,
[00:40:30.000 --> 00:40:31.000]  為你感恩,
[00:40:31.000 --> 00:40:33.000]  但如果你重來,
[00:40:33.000 --> 00:40:35.000]  你不敢告訴別人你是基督徒,
[00:40:35.000 --> 00:40:37.000]  他們都不敢邀請你來教會,
[00:40:37.000 --> 00:40:39.000]  或者你不敢跟他們分享聖經,
[00:40:39.000 --> 00:40:40.000]  為你祈禱,
[00:40:40.000 --> 00:40:42.000]  求主幫助。
