
[00:00:00.000 --> 00:00:04.160]  今天講到的題目是「變身」
[00:16:22.920 --> 00:16:25.920]  是改變我們一貫
[00:16:25.920 --> 00:16:28.920]  那個因循的想法
[00:16:28.920 --> 00:16:29.920]  因循的習慣
[00:16:29.920 --> 00:16:31.920]  第二個需要變身的
[00:16:31.920 --> 00:16:33.920]  就是改變我們自己的
[00:16:33.920 --> 00:16:34.920]  內心態度
[00:16:34.920 --> 00:16:36.920]  我們看看耶穌繼續說什麼
[00:16:36.920 --> 00:16:40.920]  馬太福音九章十六至十七節
[00:16:40.920 --> 00:16:41.920]  等一下一起讀
[00:16:41.920 --> 00:16:42.920]  一二三
[00:16:42.920 --> 00:16:45.920]  沒有人把身部補在舊衣服上
[00:16:45.920 --> 00:16:48.920]  因為所補上的
[00:16:48.920 --> 00:16:50.920]  反帶壞了那衣服
[00:16:50.920 --> 00:16:52.920]  破的就更大了
[00:16:52.920 --> 00:16:55.920]  也沒有人把身肘裝在皮袋裡
[00:16:55.920 --> 00:16:57.920]  若是這樣
[00:16:57.920 --> 00:16:59.920]  皮袋就裂開
[00:16:59.920 --> 00:17:00.920]  走漏出來
[00:17:00.920 --> 00:17:03.920]  連皮袋也壞了
[00:17:03.920 --> 00:17:06.920]  唯獨把身肘裝在新皮袋裡
[00:17:06.920 --> 00:17:10.920]  兩樣就都保存了
[00:17:10.920 --> 00:17:12.920]  耶穌在說什麼
[00:17:12.920 --> 00:17:15.920]  沒有人把身部補在舊衣服上
[00:17:15.920 --> 00:17:16.920]  為什麼
[00:17:16.920 --> 00:17:18.920]  因為身部沒有縮過水
[00:17:18.920 --> 00:17:20.920]  而舊衣服已經縮了
[00:17:20.920 --> 00:17:22.920]  已經硬了
[00:17:22.920 --> 00:17:23.920]  換句話說
[00:17:23.920 --> 00:17:25.920]  如果把身部補在舊衣服上
[00:17:25.920 --> 00:17:27.920]  一洗的時候
[00:17:27.920 --> 00:17:28.920]  那些
[00:17:28.920 --> 00:17:29.920]  身部縮水
[00:17:29.920 --> 00:17:32.920]  就會拉爛那些沒有彈力
[00:17:32.920 --> 00:17:35.920]  沒有油印的衣服
[00:17:35.920 --> 00:17:36.920]  同樣
[00:17:36.920 --> 00:17:37.920]  那些皮袋也是
[00:17:37.920 --> 00:17:40.920]  皮用舊了就開始硬了
[00:17:40.920 --> 00:17:42.920]  所以你不應該把身肘裝進去
[00:17:42.920 --> 00:17:44.920]  因為身肘會繼續發酵
[00:17:44.920 --> 00:17:45.920]  會有化學作用
[00:17:45.920 --> 00:17:47.920]  而那些舊的皮袋是沒有彈性的
[00:17:47.920 --> 00:17:49.920]  如果繼續發酵
[00:17:49.920 --> 00:17:50.920]  繼續長大的時候
[00:17:50.920 --> 00:17:51.920]  就會膨脹
[00:17:51.920 --> 00:17:55.920]  那些皮袋就會抵受不住
[00:17:55.920 --> 00:17:56.920]  發酵的張力
[00:17:56.920 --> 00:17:57.920]  於是就會裂
[00:17:57.920 --> 00:17:58.920]  那些酒就會流
[00:17:58.920 --> 00:17:59.920]  所以耶穌說
[00:17:59.920 --> 00:18:01.920]  新的和舊的
[00:18:01.920 --> 00:18:03.920]  是不應該放在一起的
[00:18:03.920 --> 00:18:04.920]  什麼是新
[00:18:04.920 --> 00:18:05.920]  什麼是舊
[00:18:05.920 --> 00:18:08.920]  新就是福音
[00:18:08.920 --> 00:18:11.920]  讓我們更新的那種能力
[00:18:11.920 --> 00:18:13.920]  舊的
[00:18:13.920 --> 00:18:14.920]  看看今天
[00:18:14.920 --> 00:18:16.920]  你的心是想舊
[00:18:16.920 --> 00:18:18.920]  這個是變身
[00:18:18.920 --> 00:18:19.920]  所以耶穌說
[00:18:19.920 --> 00:18:20.920]  要把身肘
[00:18:20.920 --> 00:18:22.920]  放在新的皮袋裡
[00:18:22.920 --> 00:18:24.920]  皮袋是什麼
[00:18:24.920 --> 00:18:25.920]  就是你和我
[00:18:25.920 --> 00:18:26.920]  我們的心靈
[00:18:26.920 --> 00:18:28.920]  我們的心思念
[00:18:28.920 --> 00:18:29.920]  我們的思想
[00:18:29.920 --> 00:18:31.920]  我們接納的程度
[00:18:31.920 --> 00:18:33.920]  耶穌在說什麼
[00:18:33.920 --> 00:18:35.920]  不是要改變福音
[00:18:35.920 --> 00:18:37.920]  真的就你和我
[00:18:37.920 --> 00:18:39.920]  而是我們自己的心靈
[00:18:39.920 --> 00:18:41.920]  我們的心思念
[00:18:41.920 --> 00:18:42.920]  我們的心態
[00:18:42.920 --> 00:18:43.920]  要改變
[00:18:43.920 --> 00:18:45.920]  當我們改變的時候
[00:18:45.920 --> 00:18:48.920]  就可以真正的經歷到
[00:18:48.920 --> 00:18:50.920]  福音帶給人的那種生命的改變
[00:18:50.920 --> 00:18:51.920]  生命的突破
[00:18:51.920 --> 00:18:53.920]  人生的突破
[00:18:53.920 --> 00:18:55.920]  這個不只是耶穌在馬太福音說
[00:18:55.920 --> 00:18:58.920]  使徒保羅也是在說這個真理
[00:18:58.920 --> 00:19:00.920]  我們看看二弗所書四章
[00:19:00.920 --> 00:19:02.920]  二十二至二十三節
[00:19:02.920 --> 00:19:03.920]  等一下我們一起讀
[00:19:03.920 --> 00:19:04.920]  一二三
[00:19:04.920 --> 00:19:08.920]  就要脫去你們從前行為上的舊日
[00:19:08.920 --> 00:19:11.920]  這舊人時恩思辱的迷惑
[00:19:11.920 --> 00:19:13.920]  漸漸變壞的
[00:19:13.920 --> 00:19:17.920]  又要將你們的心智改換一新
[00:19:17.920 --> 00:19:19.920]  並且穿上新人
[00:19:19.920 --> 00:19:23.920]  這新人是照著神的形象做的
[00:19:23.920 --> 00:19:27.920]  有真理的人而和聖潔
[00:19:27.920 --> 00:19:29.920]  保羅在說什麼呢
[00:19:29.920 --> 00:19:32.920]  我先解釋什麼是舊人新人
[00:19:32.920 --> 00:19:34.920]  舊人就是那個老我
[00:19:34.920 --> 00:19:36.920]  我們每一個人都有一個老我
[00:19:36.920 --> 00:19:39.920]  那個可能不夠彈性
[00:19:39.920 --> 00:19:40.920]  不肯接納
[00:19:40.920 --> 00:19:42.920]  很多事情都在想自己
[00:19:42.920 --> 00:19:45.920]  那個神不喜悅的生活方式
[00:19:45.920 --> 00:19:47.920]  神不喜悅的心思意念
[00:19:47.920 --> 00:19:48.920]  新人就剛好調轉
[00:19:48.920 --> 00:19:50.920]  神所喜悅的生活方式
[00:19:50.920 --> 00:19:51.920]  心思意念
[00:19:51.920 --> 00:19:54.920]  保羅用穿衣換衣的比喻
[00:19:54.920 --> 00:19:59.920]  他鼓勵我們要脫掉那個舊我
[00:19:59.920 --> 00:20:01.920]  他不是責備
[00:20:01.920 --> 00:20:04.920]  他鼓勵我們脫掉那個舊我
[00:20:04.920 --> 00:20:06.920]  去迎接一個新的你
[00:20:06.920 --> 00:20:08.920]  一個更好的你
[00:20:08.920 --> 00:20:11.920]  那個新人就是一個更好的你
[00:20:11.920 --> 00:20:12.920]  更新的你
[00:20:12.920 --> 00:20:14.920]  更進步的你
[00:20:14.920 --> 00:20:15.920]  我們每一個人都不同
[00:20:15.920 --> 00:20:17.920]  不過方向都一樣
[00:20:17.920 --> 00:20:20.920]  保羅說你脫掉那個舊我
[00:20:20.920 --> 00:20:22.920]  穿上那個新的人
[00:20:22.920 --> 00:20:24.920]  去迎接一個更好的你
[00:20:24.920 --> 00:20:27.920]  更進步更更新更蒙神喜悅的你
[00:20:27.920 --> 00:20:29.920]  更好的人生
[00:20:29.920 --> 00:20:31.920]  當我預備講道的時候
[00:20:31.920 --> 00:20:33.920]  我看到很多照片
[00:20:33.920 --> 00:20:35.920]  剛才第一個
[00:20:35.920 --> 00:20:38.920]  我們小時候熟悉的吉田鹹蛋超人
[00:20:38.920 --> 00:20:41.920]  我看到的時候發現原來鹹蛋超人的面具
[00:20:41.920 --> 00:20:43.920]  都一直在改變
[00:20:43.920 --> 00:20:47.920]  記得第一至十三集那個好像韋容的樣子
[00:20:47.920 --> 00:20:48.920]  很醜
[00:20:48.920 --> 00:20:51.920]  隨著那些集數一直演變的時候
[00:20:51.920 --> 00:20:53.920]  由第十四集開始
[00:20:53.920 --> 00:20:55.920]  去到三十
[00:20:55.920 --> 00:20:56.920]  去到二十九集
[00:20:56.920 --> 00:20:57.920]  樣子就好了很多
[00:20:57.920 --> 00:21:01.920]  接著最帥的是三十集那個
[00:21:01.920 --> 00:21:02.920]  不過阿廣
[00:21:02.920 --> 00:21:04.920]  原來只是一個
[00:21:04.920 --> 00:21:06.920]  公仔的面具
[00:21:06.920 --> 00:21:08.920]  都一直在演變
[00:21:08.920 --> 00:21:09.920]  正在好
[00:21:09.920 --> 00:21:11.920]  正在進步
[00:21:11.920 --> 00:21:13.920]  我們的人生又如何呢
[00:21:13.920 --> 00:21:16.920]  我上幾個星期問過很多小朋友
[00:21:16.920 --> 00:21:17.920]  如果讓你選擇
[00:21:17.920 --> 00:21:19.920]  你想做誰呢
[00:21:19.920 --> 00:21:20.920]  你想做Joker
[00:21:20.920 --> 00:21:22.920]  還是想做Iron Man
[00:21:22.920 --> 00:21:23.920]  我不知道
[00:21:23.920 --> 00:21:24.920]  我問那些男生
[00:21:24.920 --> 00:21:26.920]  我沒有問那些女生
[00:21:26.920 --> 00:21:28.920]  不知道他們想做誰呢
[00:21:28.920 --> 00:21:30.920]  想做Joker還是想做Iron Man
[00:21:30.920 --> 00:21:31.920]  你猜猜
[00:21:31.920 --> 00:21:33.920]  當然是Iron Man
[00:21:33.920 --> 00:21:35.920]  我發覺有一個新的發現
[00:21:35.920 --> 00:21:37.920]  原來Iron Man這個樣子
[00:21:37.920 --> 00:21:38.920]  都挺多小朋友喜歡的
[00:21:38.920 --> 00:21:40.920]  有些男生
[00:21:40.920 --> 00:21:42.920]  從來沒有看過Iron Man
[00:21:42.920 --> 00:21:44.920]  那些什麼
[00:21:44.920 --> 00:21:45.920]  不是DC
[00:21:45.920 --> 00:21:46.920]  Marvel
[00:21:46.920 --> 00:21:48.920]  從來沒有看過電影
[00:21:48.920 --> 00:21:49.920]  沒有看過卡通片
[00:21:49.920 --> 00:21:50.920]  他都喜歡Iron Man
[00:21:50.920 --> 00:21:51.920]  真是很奇怪
[00:21:51.920 --> 00:21:53.920]  不知道為什麼這樣好
[00:21:53.920 --> 00:21:55.920]  問題是
[00:21:55.920 --> 00:21:57.920]  我在說什麼
[00:21:57.920 --> 00:21:59.920]  無論你知不知道也好
[00:21:59.920 --> 00:22:01.920]  或者誠實到
[00:22:01.920 --> 00:22:03.920]  其實每一個人自己的內心
[00:22:03.920 --> 00:22:05.920]  都有一種很大的渴求
[00:22:05.920 --> 00:22:07.920]  很大的渴望
[00:22:07.920 --> 00:22:09.920]  是很想自己變得更好
[00:22:09.920 --> 00:22:11.920]  更新
[00:22:11.920 --> 00:22:12.920]  更進步
[00:22:12.920 --> 00:22:14.920]  是很想自己進步的
[00:22:14.920 --> 00:22:16.920]  說出來也好
[00:22:16.920 --> 00:22:19.920]  其實心裡面都有一個很大的渴求
[00:22:19.920 --> 00:22:21.920]  最近呢
[00:22:21.920 --> 00:22:23.920]  歌手衛斯接受訪問
[00:22:23.920 --> 00:22:27.920]  他說他信了耶穌十幾年
[00:22:27.920 --> 00:22:29.920]  他說這十幾年
[00:22:29.920 --> 00:22:31.920]  他的人生觀
[00:22:31.920 --> 00:22:32.920]  他的價值觀
[00:22:32.920 --> 00:22:34.920]  他看事物的方式
[00:22:34.920 --> 00:22:36.920]  他跟別人交往的想法
[00:22:36.920 --> 00:22:40.920]  他才發覺原來自己一路一路在進步
[00:22:40.920 --> 00:22:42.920]  如果比較十幾年前
[00:22:42.920 --> 00:22:44.920]  他有一百八十個改變
[00:22:44.920 --> 00:22:47.920]  他跟家人的關係
[00:22:47.920 --> 00:22:50.920]  也一直每一年都有一個進步
[00:22:50.920 --> 00:22:52.920]  有一個突破
[00:22:52.920 --> 00:22:54.920]  在說什麼
[00:22:54.920 --> 00:22:57.920]  我們願意改變
[00:22:57.920 --> 00:22:59.920]  原來神可以幫我們改變
[00:22:59.920 --> 00:23:02.920]  但怎樣改變呢
[00:23:02.920 --> 00:23:04.920]  關鍵在哪裡呢
[00:23:04.920 --> 00:23:07.920]  就是保羅剛才所說的聖經
[00:23:07.920 --> 00:23:10.920]  又要將你們的心智
[00:23:10.920 --> 00:23:12.920]  改換一生
[00:23:12.920 --> 00:23:14.920]  其實希臘原文是說
[00:23:14.920 --> 00:23:16.920]  我們的心思我們想的方法
[00:23:16.920 --> 00:23:18.920]  整個想法
[00:23:18.920 --> 00:23:20.920]  可以被聖靈改變
[00:23:20.920 --> 00:23:22.920]  其實保羅說的話
[00:23:22.920 --> 00:23:24.920]  不只是他作出來的
[00:23:24.920 --> 00:23:27.920]  是整本聖經無論新約還是舊約
[00:23:27.920 --> 00:23:29.920]  都不斷重複在說
[00:23:29.920 --> 00:23:30.920]  新約在說
[00:23:30.920 --> 00:23:32.920]  舊約聖經也在說
[00:23:32.920 --> 00:23:34.920]  所以神說的話是很一貫的
[00:23:34.920 --> 00:23:36.920]  一直在說同一樣的東西
[00:23:36.920 --> 00:23:38.920]  相似的東西
[00:23:38.920 --> 00:23:40.920]  最代表的是什麼呢
[00:23:40.920 --> 00:23:42.920]  我們一起看以西傑書三十六章
[00:23:42.920 --> 00:23:44.920]  二十六到二十七節
[00:23:44.920 --> 00:23:45.920]  大家一起讀
[00:23:45.920 --> 00:23:46.920]  一二三
[00:23:46.920 --> 00:23:49.920]  我也要賜給你們一個新心
[00:23:49.920 --> 00:23:52.920]  將新靈放在你們裡面
[00:23:52.920 --> 00:23:56.920]  又從你們的肉體中除掉錫心
[00:23:56.920 --> 00:23:58.920]  賜給你們肉心
[00:23:58.920 --> 00:24:02.920]  我必將我的靈放在你們裡面
[00:24:02.920 --> 00:24:04.920]  使你們順從我的律例
[00:24:04.920 --> 00:24:07.920]  謹守遵行我的典章
[00:24:07.920 --> 00:24:12.920]  在這兩節聖經已經說了兩次
[00:24:12.920 --> 00:24:15.920]  我要將我的新靈放在你們裡面
[00:24:15.920 --> 00:24:18.920]  他說他的聖靈充滿我們
[00:24:18.920 --> 00:24:21.920]  我們要渴慕聖靈去更新我們
[00:24:21.920 --> 00:24:23.920]  當聖靈更新我們的時候
[00:24:23.920 --> 00:24:27.920]  錫心就是心硬
[00:24:27.920 --> 00:24:29.920]  有些事情我一直在做
[00:24:29.920 --> 00:24:31.920]  你不要叫我改
[00:24:31.920 --> 00:24:33.920]  有些事情我一直不做
[00:24:33.920 --> 00:24:35.920]  你不要叫我改
[00:24:35.920 --> 00:24:37.920]  當我們願意被聖靈充滿
[00:24:37.920 --> 00:24:39.920]  被聖靈更新的時候
[00:24:39.920 --> 00:24:41.920]  我們很想改
[00:24:41.920 --> 00:24:43.920]  再不是錫心變成肉心
[00:24:43.920 --> 00:24:45.920]  我想改
[00:24:45.920 --> 00:24:48.920]  我想經歷新的生命
[00:24:48.920 --> 00:24:50.920]  我很想被更新拆開的時候
[00:24:50.920 --> 00:24:55.920]  原來更新了生命是這麼好的
[00:24:55.920 --> 00:24:57.920]  所以弟子姊妹
[00:24:57.920 --> 00:24:59.920]  這個是聖靈幫助我們
[00:24:59.920 --> 00:25:01.920]  我們首先有個願意的心
[00:25:01.920 --> 00:25:03.920]  我們呼求聖靈去更新改變我們
[00:25:03.920 --> 00:25:05.920]  今天聖靈也問大家
[00:25:05.920 --> 00:25:07.920]  耶穌也問大家
[00:25:07.920 --> 00:25:10.920]  你願不願意被聖靈改變
[00:25:10.920 --> 00:25:11.920]  聖靈更新
[00:25:11.920 --> 00:25:13.920]  以致你有一個新的人生
[00:25:13.920 --> 00:25:16.920]  重新開始一個新的人生
[00:25:16.920 --> 00:25:18.920]  你願不願意呢
[00:25:18.920 --> 00:25:19.920]  以下有幾個見證
[00:25:19.920 --> 00:25:23.920]  這班人是願意被聖靈改變
[00:25:23.920 --> 00:25:25.920]  上一位叫莊迪豪
[00:25:25.920 --> 00:25:29.920]  莊迪豪是台灣黑道人物
[00:25:29.920 --> 00:25:33.920]  在2007年的11月
[00:25:33.920 --> 00:25:36.920]  莊迪豪在台灣的KTV
[00:25:36.920 --> 00:25:37.920]  台灣的KTV
[00:25:37.920 --> 00:25:39.920]  我想等於香港的卡拉OK
[00:25:39.920 --> 00:25:42.920]  他和隔壁房間的這班人發生爭執
[00:25:42.920 --> 00:25:43.920]  於是大打出手
[00:25:43.920 --> 00:25:45.920]  打了一場架
[00:25:45.920 --> 00:25:51.920]  在混亂中其中一個人被人打傷
[00:25:51.920 --> 00:25:53.920]  腦部嚴重受傷
[00:25:53.920 --> 00:25:55.920]  很有機會成為植物人
[00:25:55.920 --> 00:25:57.920]  莊迪豪有份打架
[00:25:57.920 --> 00:25:59.920]  但從來沒有碰過這些人
[00:25:59.920 --> 00:26:02.920]  但竟然很奇怪
[00:26:02.920 --> 00:26:05.920]  在場所有的人
[00:26:05.920 --> 00:26:07.920]  個個都好像合上口供
[00:26:07.920 --> 00:26:08.920]  指正是他搞的
[00:26:08.920 --> 00:26:10.920]  他說我冤枉啊
[00:26:10.920 --> 00:26:14.920]  難道他走黑道就一定是傷人嗎
[00:26:14.920 --> 00:26:16.920]  大家合上口供
[00:26:16.920 --> 00:26:18.920]  他就百詞莫辯
[00:26:18.920 --> 00:26:20.920]  他覺得含冤受屈
[00:26:20.920 --> 00:26:21.920]  但到最後
[00:26:21.920 --> 00:26:24.920]  我不太清楚台灣的法例
[00:26:24.920 --> 00:26:26.920]  但到最後官判他有罪
[00:26:26.920 --> 00:26:28.920]  就因為這個判刑
[00:26:28.920 --> 00:26:33.920]  傷者的家屬向他索償天文數字
[00:26:33.920 --> 00:26:35.920]  他說這輩子都無法償還
[00:26:35.920 --> 00:26:37.920]  於是他想像
[00:26:37.920 --> 00:26:38.920]  除了判刑之外
[00:26:38.920 --> 00:26:40.920]  他自己要受刑之外
[00:26:40.920 --> 00:26:42.920]  還要賠償其他人
[00:26:42.920 --> 00:26:43.920]  他說天文數字
[00:26:43.920 --> 00:26:46.920]  這輩子都無法償還
[00:26:46.920 --> 00:26:48.920]  於是他心灰意冷
[00:26:48.920 --> 00:26:50.920]  徬徨無助
[00:26:50.920 --> 00:26:52.920]  萬念俱灰
[00:26:52.920 --> 00:26:54.920]  他心裡有一個惡念
[00:26:54.920 --> 00:26:58.920]  就是我找這些無告我的人
[00:26:58.920 --> 00:27:00.920]  尋仇報仇
[00:27:00.920 --> 00:27:02.920]  然後了結我自己的生命
[00:27:02.920 --> 00:27:05.920]  這筆帳就這樣結束了
[00:27:05.920 --> 00:27:07.920]  當他在想的時候
[00:27:07.920 --> 00:27:09.920]  在生氣的時候
[00:27:09.920 --> 00:27:12.920]  有一個朋友打電話給他
[00:27:12.920 --> 00:27:14.920]  喂你回不回教會啊
[00:27:14.920 --> 00:27:17.920]  現在你這樣的情況都沒什麼可以解救的了
[00:27:17.920 --> 00:27:19.920]  他一口就答應
[00:27:19.920 --> 00:27:21.920]  那天他第一次
[00:27:21.920 --> 00:27:24.920]  身為一個黑道人物走進教會
[00:27:24.920 --> 00:27:26.920]  他聽到的時候
[00:27:26.920 --> 00:27:29.920]  有一把聲音跟他說
[00:27:29.920 --> 00:27:32.920]  你不可以這樣下去了
[00:27:32.920 --> 00:27:35.920]  你不可以讓你的人生這樣下去
[00:27:35.920 --> 00:27:36.920]  你必須要改變
[00:27:36.920 --> 00:27:40.920]  你信不信我可以改變你
[00:27:40.920 --> 00:27:42.920]  張敦豪那次信了耶穌
[00:27:42.920 --> 00:27:44.920]  由那個時間開始
[00:27:44.920 --> 00:27:48.920]  他就走一個新的路
[00:27:48.920 --> 00:27:50.920]  是一些難的功課
[00:27:50.920 --> 00:27:52.920]  第一個功課
[00:27:52.920 --> 00:27:56.920]  他在神的面前徹底的認罪悔改
[00:27:56.920 --> 00:27:58.920]  離開黑道
[00:27:58.920 --> 00:28:00.920]  第二個功課
[00:28:00.920 --> 00:28:02.920]  他說學了很久
[00:28:02.920 --> 00:28:06.920]  就是原諒那幫無告他的人
[00:28:06.920 --> 00:28:10.920]  有一個想著報復他們
[00:28:10.920 --> 00:28:14.920]  而變為去原諒這幫人
[00:28:14.920 --> 00:28:16.920]  是一個很難的過程
[00:28:16.920 --> 00:28:17.920]  但當他願意
[00:28:17.920 --> 00:28:20.920]  聖靈在幫助他
[00:28:20.920 --> 00:28:21.920]  第三
[00:28:21.920 --> 00:28:22.920]  他進入小組的時候
[00:28:22.920 --> 00:28:24.920]  小組組長教他
[00:28:24.920 --> 00:28:27.920]  這個人你雖然沒傷害他
[00:28:27.920 --> 00:28:29.920]  但耶穌給你一個新心
[00:28:29.920 --> 00:28:32.920]  你每天為他禁食祈禱可不可以
[00:28:32.920 --> 00:28:34.920]  求神醫治他
[00:28:34.920 --> 00:28:36.920]  張敦豪說我可以
[00:28:36.920 --> 00:28:37.920]  我都沒傷害他
[00:28:37.920 --> 00:28:41.920]  我為他每天禁食祈禱
[00:28:41.920 --> 00:28:43.920]  為他求醫治
[00:28:43.920 --> 00:28:45.920]  他不止這樣
[00:28:45.920 --> 00:28:47.920]  他做多一件事
[00:28:47.920 --> 00:28:51.920]  就是每個星期去探這個傷者
[00:28:51.920 --> 00:28:53.920]  開頭他的家人
[00:28:53.920 --> 00:28:56.920]  記住他的家人以為他弄傷這個人
[00:28:56.920 --> 00:28:58.920]  很惡意的
[00:28:58.920 --> 00:28:59.920]  但一路探
[00:28:59.920 --> 00:29:00.920]  又覺得他有誠意
[00:29:00.920 --> 00:29:02.920]  於是就招呼他
[00:29:02.920 --> 00:29:05.920]  但由那個時間開始
[00:29:05.920 --> 00:29:07.920]  有些神蹟就出現
[00:29:07.920 --> 00:29:09.920]  這個傷者
[00:29:09.920 --> 00:29:10.920]  我剛才說過
[00:29:10.920 --> 00:29:13.920]  他腦部嚴重受傷
[00:29:13.920 --> 00:29:15.920]  有機會變為植物人
[00:29:15.920 --> 00:29:17.920]  所以他睡在床上
[00:29:17.920 --> 00:29:18.920]  開頭探他的時候
[00:29:18.920 --> 00:29:20.920]  大段時間他睡在床上
[00:29:20.920 --> 00:29:22.920]  但慢慢情況就改變了
[00:29:22.920 --> 00:29:23.920]  至於有一天
[00:29:23.920 --> 00:29:26.920]  張敦豪禁食的時候
[00:29:26.920 --> 00:29:29.920]  竟然是這個人走來開門給他
[00:29:29.920 --> 00:29:32.920]  然後情況又繼續改變
[00:29:32.920 --> 00:29:33.920]  這個人
[00:29:33.920 --> 00:29:35.920]  不只是開門
[00:29:35.920 --> 00:29:37.920]  他在跑步機走路
[00:29:37.920 --> 00:29:39.920]  然後情況又繼續改變
[00:29:39.920 --> 00:29:41.920]  這個人不只是在跑步機走路
[00:29:41.920 --> 00:29:43.920]  他在跑步機跑步
[00:29:43.920 --> 00:29:46.920]  結果這件天文數字的官司
[00:29:46.920 --> 00:29:47.920]  到最後
[00:29:47.920 --> 00:29:49.920]  就是用十萬元台幣
[00:29:49.920 --> 00:29:51.920]  就庭外和解了
[00:29:51.920 --> 00:29:53.920]  不止這樣
[00:29:53.920 --> 00:29:55.920]  這個人這麼長時間
[00:29:55.920 --> 00:29:57.920]  張敦豪去探他
[00:29:57.920 --> 00:29:59.920]  他很受感動
[00:29:59.920 --> 00:30:01.920]  為什麼這個人
[00:30:01.920 --> 00:30:03.920]  為什麼這個人
[00:30:03.920 --> 00:30:05.920]  他會這樣來探我
[00:30:05.920 --> 00:30:06.920]  他不是為了錢
[00:30:06.920 --> 00:30:08.920]  一直跟他聊天的時候
[00:30:08.920 --> 00:30:10.920]  他不是為了庭外和解
[00:30:10.920 --> 00:30:11.920]  那件事
[00:30:11.920 --> 00:30:12.920]  到最後
[00:30:12.920 --> 00:30:13.920]  這個傷者
[00:30:13.920 --> 00:30:15.920]  都信了耶穌
[00:30:15.920 --> 00:30:17.920]  另外一個神奇的事就是
[00:30:17.920 --> 00:30:20.920]  其實在金錢索償的官司
[00:30:20.920 --> 00:30:22.920]  他找了律師幫忙
[00:30:22.920 --> 00:30:23.920]  這個律師不是信耶穌
[00:30:23.920 --> 00:30:25.920]  是拜佛的
[00:30:25.920 --> 00:30:27.920]  但這個律師從頭到尾跟著
[00:30:27.920 --> 00:30:29.920]  他看到張敦豪
[00:30:29.920 --> 00:30:30.920]  看到那個傷者
[00:30:30.920 --> 00:30:32.920]  看到法庭的官司
[00:30:32.920 --> 00:30:34.920]  看到整個情況
[00:30:34.920 --> 00:30:35.920]  一直發覺
[00:30:35.920 --> 00:30:38.920]  原來上帝這麼特別
[00:30:38.920 --> 00:30:40.920]  可以改變這麼多東西
[00:30:40.920 --> 00:30:42.920]  於是有一天這個律師
[00:30:42.920 --> 00:30:44.920]  本來信佛的
[00:30:44.920 --> 00:30:46.920]  帶著他爸爸
[00:30:46.920 --> 00:30:48.920]  走來張敦豪的教會
[00:30:48.920 --> 00:30:50.920]  一起信耶穌
[00:30:50.920 --> 00:30:52.920]  今天的張敦豪是怎樣呢
[00:30:52.920 --> 00:30:53.920]  他本來是黑道人物
[00:30:53.920 --> 00:30:54.920]  但他離開了
[00:30:54.920 --> 00:30:57.920]  很多那些老鵝
[00:30:57.920 --> 00:31:00.920]  當他被聖靈更新改變的時候
[00:31:00.920 --> 00:31:03.920]  他小組組長
[00:31:03.920 --> 00:31:05.920]  今天他已經是
[00:31:05.920 --> 00:31:07.920]  那間教會的其中一個區域
[00:31:07.920 --> 00:31:08.920]  弟兄姊妹
[00:31:08.920 --> 00:31:10.920]  這段時間
[00:31:10.920 --> 00:31:13.920]  究竟神在弟兄的生命裡
[00:31:13.920 --> 00:31:15.920]  做了些什麼
[00:31:15.920 --> 00:31:18.920]  他願意被聖靈更新
[00:31:18.920 --> 00:31:20.920]  本來無望
[00:31:20.920 --> 00:31:22.920]  想著報仇
[00:31:22.920 --> 00:31:23.920]  自殺
[00:31:23.920 --> 00:31:25.920]  了結一生的人
[00:31:25.920 --> 00:31:28.920]  今天成為一個服侍人的人
[00:31:28.920 --> 00:31:30.920]  一個被人捏出去的人
[00:31:30.920 --> 00:31:31.920]  愛人的人
[00:31:31.920 --> 00:31:33.920]  可以幫助人的人
[00:31:33.920 --> 00:31:35.920]  180度改變
[00:31:35.920 --> 00:31:37.920]  以下這個是西人
[00:31:37.920 --> 00:31:40.920]  傑克森
[00:31:40.920 --> 00:31:43.920]  傑克森的爸爸媽媽是醫療兵
[00:31:43.920 --> 00:31:46.920]  曾經參過波斯灣戰爭
[00:31:46.920 --> 00:31:49.920]  傑克森有什麼遭遇呢
[00:31:49.920 --> 00:31:52.920]  在他十一個月大的時候
[00:31:52.920 --> 00:31:55.920]  其實他爸爸媽媽的婚姻出現問題
[00:31:55.920 --> 00:31:59.920]  他爸爸不想撫養他
[00:31:59.920 --> 00:32:02.920]  不想要這個兒子
[00:32:02.920 --> 00:32:05.920]  於是在他十一個月大的時候
[00:32:05.920 --> 00:32:07.920]  因為他爸爸是醫療兵
[00:32:07.920 --> 00:32:11.920]  可以接觸到愛滋病的病人的血
[00:32:11.920 --> 00:32:12.920]  他竟然
[00:32:12.920 --> 00:32:14.920]  他是親生的
[00:32:14.920 --> 00:32:17.920]  將那些愛滋病的病人的血打在自己的兒子身上
[00:32:17.920 --> 00:32:20.920]  十一個月大
[00:32:20.920 --> 00:32:22.920]  他其實心裡面想
[00:32:22.920 --> 00:32:26.920]  這個兒子死了我就不用負責
[00:32:26.920 --> 00:32:28.920]  傑克森
[00:32:28.920 --> 00:32:31.920]  五歲病發
[00:32:31.920 --> 00:32:35.920]  成為一個愛滋病的病人
[00:32:35.920 --> 00:32:36.920]  這個病呢
[00:32:36.920 --> 00:32:38.920]  對於他來說很大很大折磨
[00:32:38.920 --> 00:32:41.920]  除了病徵之外
