
[00:00:00.000 --> 00:00:06.000]  今天我選擇了一個題目叫做「壓力與祝福」
[00:19:52.000 --> 00:19:54.000]  因為主耶穌來
[00:19:54.000 --> 00:19:58.000]  並不是只是叫人得生命
[00:19:58.000 --> 00:20:00.000]  並且得得更豐盛
[00:20:00.000 --> 00:20:02.000]  永生不是死了之後
[00:20:02.000 --> 00:20:04.000]  回生的那個叫永生
[00:20:04.000 --> 00:20:08.000]  永生是你接受了主耶穌的時候
[00:20:08.000 --> 00:20:10.000]  他就進入到你的裏面
[00:20:10.000 --> 00:20:15.000]  你就過著在地若天的生活
[00:20:15.000 --> 00:20:18.000]  對那些如果覺得沒甚麼壓力的
[00:20:18.000 --> 00:20:20.000]  很舒服的
[00:20:20.000 --> 00:20:22.000]  那我又想challenge你
[00:20:22.000 --> 00:20:24.000]  就是你要數算一下
[00:20:24.000 --> 00:20:26.000]  神給了你多少
[00:20:26.000 --> 00:20:28.000]  因為他有一天可能會問你
[00:20:28.000 --> 00:20:30.000]  我給了你那麼多
[00:20:30.000 --> 00:20:34.000]  你做了甚麼為我
[00:20:34.000 --> 00:20:36.000]  有一句說話叫我很擇心
[00:20:36.000 --> 00:20:37.000]  就是這樣問的
[00:20:37.000 --> 00:20:39.000]  用英文問的
[00:20:39.000 --> 00:20:42.000]  Have you lived to the full potential
[00:20:42.000 --> 00:20:46.000]  of what God calls you to be as his disciple?
[00:20:46.000 --> 00:20:50.000]  如果神呼召你做他的門徒
[00:20:50.000 --> 00:20:53.000]  你有沒有lived to the full potential
[00:20:53.000 --> 00:20:56.000]  of what you can become?
[00:20:56.000 --> 00:20:59.000]  因為神在你生命中
[00:20:59.000 --> 00:21:00.000]  他認識你
[00:21:00.000 --> 00:21:01.000]  有一個特別的計劃
[00:21:01.000 --> 00:21:03.000]  有些事只是你可以做的
[00:21:03.000 --> 00:21:05.000]  還有你的potential
[00:21:05.000 --> 00:21:09.000]  是未曾完全發揮的
[00:21:09.000 --> 00:21:10.000]  還有很多的room
[00:21:10.000 --> 00:21:12.000]  因為神是無限制的
[00:21:12.000 --> 00:21:14.000]  無限量的
[00:21:14.000 --> 00:21:17.000]  對於那些很大壓力的
[00:21:17.000 --> 00:21:20.000]  開始count your blessings
[00:21:20.000 --> 00:21:24.000]  應付壓力最好的方法就是count your blessings
[00:21:24.000 --> 00:21:26.000]  神因為這個壓力感謝你
[00:21:26.000 --> 00:21:28.000]  因為裏面有寶貴的功課
[00:21:28.000 --> 00:21:33.000]  並且有寶貴的祝福等著我去
[00:21:33.000 --> 00:21:36.000]  來幫我提督
[00:21:36.000 --> 00:21:39.000]  為你有壓力的人
[00:21:39.000 --> 00:21:43.000]  對你有壓力的人的事
[00:21:43.000 --> 00:21:45.000]  的relationship
[00:21:45.000 --> 00:21:46.000]  的一切一切
[00:21:46.000 --> 00:21:49.000]  就在那裏獻上感恩和祝福
[00:21:49.000 --> 00:21:51.000]  叫神幫你看到
[00:21:51.000 --> 00:21:53.000]  這個祝福在哪裏
[00:21:53.000 --> 00:21:56.000]  你就會有很多新的發現
[00:21:56.000 --> 00:22:00.000]  今天我就講到這裏
[00:22:00.000 --> 00:22:04.000]  願大家都蒙福
[00:22:04.000 --> 00:22:07.000]  將所有的壓力都轉為祝福
[00:22:07.000 --> 00:22:08.000]  願主祝福大家
[00:22:08.000 --> 00:22:09.000]  多謝
