
[00:00:00.000 --> 00:00:09.000]  (主持人:各位電視姊妹,這個題目是張琳琪思念登山變像,她是誰?)
[00:16:46.000 --> 00:16:48.000]  (主持人:現在那個技術做到了)
[00:16:48.000 --> 00:16:50.000]  (主持人:你有沒有問過)
[00:16:50.000 --> 00:16:52.000]  (主持人:是不是真的)
[00:16:52.000 --> 00:16:54.000]  (主持人:摩西和以利亞是兩個真人)
[00:16:54.000 --> 00:16:56.000]  (主持人:是真人)
[00:16:56.000 --> 00:16:58.000]  (主持人:我不解釋那麼多)
[00:16:58.000 --> 00:17:00.000]  (主持人:是真人的話)
[00:17:00.000 --> 00:17:02.000]  (主持人:就是說原來這兩個是古人)
[00:17:02.000 --> 00:17:04.000]  (主持人:摩西幾十年前)
[00:17:04.000 --> 00:17:06.000]  (主持人:起碼在耶穌時代)
[00:17:06.000 --> 00:17:08.000]  (主持人:起碼2000多年前的人)
[00:17:08.000 --> 00:17:10.000]  (主持人:以利亞都1000多年前的人)
[00:17:10.000 --> 00:17:12.000]  (主持人:哦)
[00:17:12.000 --> 00:17:14.000]  (主持人:差不多1000年了)
[00:17:14.000 --> 00:17:16.000]  (主持人:沒有1000年了)
[00:17:16.000 --> 00:17:18.000]  (主持人:沒有1000年了)
[00:17:18.000 --> 00:17:20.000]  (主持人:大概700多年左右)
[00:17:20.000 --> 00:17:22.000]  (主持人:這兩個人在耶穌的時代)
[00:17:22.000 --> 00:17:24.000]  (主持人:顯現)
[00:17:24.000 --> 00:17:26.000]  (主持人:你可以說是復生)
[00:17:26.000 --> 00:17:28.000]  (主持人:還有很有趣的)
[00:17:28.000 --> 00:17:30.000]  (主持人:摩西和以利亞的死的記載)
[00:17:30.000 --> 00:17:32.000]  (主持人:在聖經裡面是很特別的)
[00:17:32.000 --> 00:17:34.000]  (主持人:不知道他們是怎麼死的)
[00:17:34.000 --> 00:17:36.000]  (主持人:摩西的屍體不知道是怎麼死的)
[00:17:36.000 --> 00:17:38.000]  (主持人:以利亞是升天的)
[00:17:38.000 --> 00:17:40.000]  (主持人:很有趣的)
[00:17:40.000 --> 00:17:42.000]  (主持人:原來這兩個是活著的)
[00:17:42.000 --> 00:17:44.000]  (主持人:為什麼看到這個天國)
[00:17:44.000 --> 00:17:46.000]  (主持人:原來神的國有耶穌)
[00:17:46.000 --> 00:17:48.000]  (主持人:有光)
[00:17:48.000 --> 00:17:50.000]  (主持人:有神的同在)
[00:17:50.000 --> 00:17:52.000]  (主持人:以及)
[00:17:52.000 --> 00:17:54.000]  (主持人:有離開了的聖徒)
[00:17:54.000 --> 00:17:56.000]  (主持人:所以我們是深信)
[00:17:56.000 --> 00:17:58.000]  (主持人:我們是回應我們)
[00:17:58.000 --> 00:18:00.000]  (主持人:很多信了主的親朋戚友)
[00:18:00.000 --> 00:18:02.000]  (主持人:你有沒有想過)
[00:18:02.000 --> 00:18:04.000]  (主持人:你想見)
[00:18:04.000 --> 00:18:06.000]  (主持人:聖經裡面的人物)
[00:18:06.000 --> 00:18:08.000]  (主持人:你想跟他聊聊天)
[00:18:08.000 --> 00:18:10.000]  (主持人:保羅你是不是近視的)
[00:18:10.000 --> 00:18:12.000]  (主持人:你有沒有想過)
[00:18:12.000 --> 00:18:14.000]  (主持人:真是活著的)
[00:18:14.000 --> 00:18:16.000]  (主持人:這個就是神的國)
[00:18:16.000 --> 00:18:18.000]  (主持人:所以這三個門徒)
[00:18:18.000 --> 00:18:20.000]  (主持人:他們看到)
[00:18:20.000 --> 00:18:22.000]  (主持人:原來是真的)
[00:18:22.000 --> 00:18:24.000]  (主持人:不過)
[00:18:24.000 --> 00:18:26.000]  (主持人:他們就睏了)
[00:18:26.000 --> 00:18:28.000]  (主持人:在說基督拯救的大業)
[00:18:28.000 --> 00:18:30.000]  (主持人:在說)
[00:18:30.000 --> 00:18:32.000]  (主持人:這麼重要的事情)
[00:18:32.000 --> 00:18:34.000]  (主持人:他們就睏了)
[00:18:34.000 --> 00:18:36.000]  (主持人:所以其中有一個聖經書)
[00:18:36.000 --> 00:18:38.000]  (主持人:很有趣的)
[00:18:38.000 --> 00:18:40.000]  (主持人:為什麼)
[00:18:40.000 --> 00:18:42.000]  (主持人:他們不跟別人說)
[00:18:42.000 --> 00:18:44.000]  (主持人:可能耶穌不讓他們說)
[00:18:44.000 --> 00:18:46.000]  (主持人:因為聖經說)
[00:18:46.000 --> 00:18:48.000]  (主持人:他們根本不知道自己在說什麼)
[00:18:48.000 --> 00:18:50.000]  (主持人:你看到在第三十三節)
[00:18:50.000 --> 00:18:52.000]  (主持人:為什麼不知道)
[00:18:52.000 --> 00:18:54.000]  (主持人:別人在說)
[00:18:54.000 --> 00:18:56.000]  (主持人:救世大業)
[00:18:56.000 --> 00:18:58.000]  (主持人:出埃及的事)
[00:18:58.000 --> 00:19:00.000]  (主持人:說了一半你就醒了)
[00:19:00.000 --> 00:19:02.000]  (主持人:接著你抓不到)
[00:19:02.000 --> 00:19:04.000]  (主持人:有時候我們吃飯)
[00:19:04.000 --> 00:19:06.000]  (主持人:坐在旁邊)
[00:19:06.000 --> 00:19:08.000]  (主持人:我和我旁邊的人聊天)
[00:19:08.000 --> 00:19:10.000]  (主持人:旁邊的人在聊天)
[00:19:10.000 --> 00:19:12.000]  (主持人:然後在笑)
[00:19:12.000 --> 00:19:14.000]  (主持人:原來在說我)
[00:19:14.000 --> 00:19:16.000]  (主持人:但我在旁邊也聽不到)
[00:19:16.000 --> 00:19:18.000]  (主持人:我們也是這樣)
[00:19:18.000 --> 00:19:20.000]  (主持人:旁邊的人也聽不到)
[00:19:20.000 --> 00:19:22.000]  (主持人:你有沒有試過睡醒)
[00:19:22.000 --> 00:19:24.000]  (主持人:你看彼得)
[00:19:24.000 --> 00:19:26.000]  (主持人:他當然不讓別人說)
[00:19:26.000 --> 00:19:28.000]  (主持人:因為不知道他在說什麼)
[00:19:28.000 --> 00:19:30.000]  (主持人:他也不明白)
[00:19:30.000 --> 00:19:32.000]  (主持人:這是其中一個解釋)
[00:19:32.000 --> 00:19:34.000]  (主持人:也是有意思的)
[00:19:34.000 --> 00:19:36.000]  (主持人:讓我們進入)
[00:19:36.000 --> 00:19:38.000]  (主持人:彼得說了什麼)
[00:19:38.000 --> 00:19:40.000]  (主持人:不要小看他)
[00:19:40.000 --> 00:19:42.000]  (主持人:第33節)
[00:19:42.000 --> 00:19:44.000]  (主持人:彼得在32節)
[00:19:44.000 --> 00:19:46.000]  (主持人:清醒了)
[00:19:46.000 --> 00:19:48.000]  (主持人:見到耶穌的榮光和站就有兩個人)
[00:19:48.000 --> 00:19:50.000]  (主持人:33節就說)
[00:19:50.000 --> 00:19:52.000]  (主持人:兩個人正要在耶穌分離的時候)
[00:19:52.000 --> 00:19:54.000]  (主持人:彼得就說)
[00:19:54.000 --> 00:19:56.000]  (主持人:我們這裡真好)
[00:19:56.000 --> 00:19:58.000]  (主持人:可以搭三座棚)
[00:19:58.000 --> 00:20:00.000]  (主持人:一座衛理,一座摩西,一座以利亞)
[00:20:00.000 --> 00:20:02.000]  (主持人:有時候我們)
[00:20:02.000 --> 00:20:04.000]  (主持人:基督徒的笑話)
[00:20:04.000 --> 00:20:06.000]  (主持人:我們在這裡真好)
[00:20:06.000 --> 00:20:08.000]  (主持人:繼續在榮光那裡很開心)
[00:20:08.000 --> 00:20:10.000]  (主持人:其實都不是很準確的)
[00:20:10.000 --> 00:20:12.000]  (主持人:因為其實他們害怕的)
[00:20:12.000 --> 00:20:14.000]  (主持人:他們說他們害怕)
[00:20:14.000 --> 00:20:16.000]  (主持人:在那個雲裡面)
[00:20:16.000 --> 00:20:18.000]  (主持人:但是彼得真是)
[00:20:18.000 --> 00:20:20.000]  (主持人:難怪他是)
[00:20:20.000 --> 00:20:22.000]  (主持人:所謂首徒)
[00:20:22.000 --> 00:20:24.000]  (主持人:最帶領的那個)
[00:20:24.000 --> 00:20:26.000]  (主持人:聰明人)
[00:20:26.000 --> 00:20:28.000]  (主持人:馬上說話)
[00:20:28.000 --> 00:20:30.000]  (主持人:他說的話很到位的)
[00:20:30.000 --> 00:20:32.000]  (主持人:搭三座棚)
[00:20:32.000 --> 00:20:34.000]  (主持人:會不會搭幾個帳幕)
[00:20:34.000 --> 00:20:36.000]  (主持人:這麼便宜)
[00:20:36.000 --> 00:20:38.000]  (主持人:不是)
[00:20:38.000 --> 00:20:40.000]  (主持人:是鑄棚節)
[00:20:40.000 --> 00:20:42.000]  (主持人:可能是鑄棚節)
[00:20:42.000 --> 00:20:44.000]  (主持人:或者其實他想搭幾個棚)
[00:20:44.000 --> 00:20:46.000]  (主持人:因為他們想走)
[00:20:46.000 --> 00:20:48.000]  (主持人:想留住他)
[00:20:48.000 --> 00:20:50.000]  (主持人:其實是想尊榮他們)
[00:20:50.000 --> 00:20:52.000]  (主持人:他都體會到這三位)
[00:20:52.000 --> 00:20:54.000]  (主持人:耶穌、摩西、以利亞)
[00:20:54.000 --> 00:20:56.000]  (主持人:是何等的好)
[00:20:56.000 --> 00:20:58.000]  (主持人:我們一起)
[00:20:58.000 --> 00:21:00.000]  (主持人:而我們可以為你做的)
[00:21:00.000 --> 00:21:02.000]  (主持人:聖經說他不知道自己在說什麼)
[00:21:02.000 --> 00:21:04.000]  (主持人:因為沒有前文後理)
[00:21:04.000 --> 00:21:06.000]  (主持人:他都不知道自己在說什麼)
[00:21:06.000 --> 00:21:08.000]  (主持人:他為什麼要留住)
[00:21:08.000 --> 00:21:10.000]  (主持人:耶穌是在說)
[00:21:10.000 --> 00:21:12.000]  (主持人:耶穌去世的事)
[00:21:12.000 --> 00:21:14.000]  (主持人:而耶穌去世的事是在說)
[00:21:14.000 --> 00:21:16.000]  (主持人:那個救恩的大業)
[00:21:16.000 --> 00:21:18.000]  (主持人:而那個救恩的大業)
[00:21:18.000 --> 00:21:20.000]  (主持人:是必須經過苦難)
[00:21:20.000 --> 00:21:22.000]  (主持人:所以出埃及)
[00:21:22.000 --> 00:21:24.000]  (主持人:是要經過苦難)
[00:21:24.000 --> 00:21:26.000]  (主持人:神用很大的能力)
[00:21:26.000 --> 00:21:28.000]  (主持人:來將人帶出來)
[00:21:28.000 --> 00:21:30.000]  (主持人:來成就這個救恩)
[00:21:30.000 --> 00:21:32.000]  (主持人:耶穌剛剛才說完)
[00:21:32.000 --> 00:21:34.000]  (主持人:他是要經歷過於受苦)
[00:21:34.000 --> 00:21:36.000]  (主持人:才能夠成就這個救恩)
[00:21:36.000 --> 00:21:38.000]  (主持人:才能夠成就這個救恩)
[00:21:38.000 --> 00:21:40.000]  (主持人:所以有些朋友)
[00:21:40.000 --> 00:21:42.000]  (主持人:或者弟兄姊妹自己)
[00:21:42.000 --> 00:21:44.000]  (主持人:有時候都會問)
[00:21:44.000 --> 00:21:46.000]  (主持人:剛才回應剛才的問題)
[00:21:46.000 --> 00:21:48.000]  (主持人:為什麼神不快些)
[00:21:48.000 --> 00:21:50.000]  (主持人:將那些榮耀給我們看看)
[00:21:50.000 --> 00:21:52.000]  (主持人:或者快些解決那些問題)
[00:21:52.000 --> 00:21:54.000]  (主持人:那就很多人信你)
[00:21:54.000 --> 00:21:56.000]  (主持人:我告訴大家)
[00:21:56.000 --> 00:21:58.000]  (主持人:有一個基本的神學)
[00:21:58.000 --> 00:22:00.000]  (主持人:或者基本的信仰就是)
[00:22:00.000 --> 00:22:02.000]  (主持人:當人墮落了之後)
[00:22:02.000 --> 00:22:04.000]  (主持人:神給人有自由意志之後)
[00:22:04.000 --> 00:22:06.000]  (主持人:問題就很煩了)
[00:22:06.000 --> 00:22:08.000]  (主持人:因為神是要尊重人的自由意志)
[00:22:08.000 --> 00:22:10.000]  (主持人:他要所謂restore)
[00:22:10.000 --> 00:22:12.000]  (主持人:重新重建)
[00:22:12.000 --> 00:22:14.000]  (主持人:人的罪惡帶來的後果)
[00:22:14.000 --> 00:22:16.000]  (主持人:不是按個按鈕)
[00:22:16.000 --> 00:22:18.000]  (主持人:那就搞定了所有事情)
[00:22:18.000 --> 00:22:20.000]  (主持人:不是那麼簡單)
[00:22:20.000 --> 00:22:22.000]  (主持人:我也都明白)
[00:22:22.000 --> 00:22:24.000]  (主持人:有時候解釋給小朋友聽)
[00:22:24.000 --> 00:22:26.000]  (主持人:譬如說家裡沒錢)
[00:22:26.000 --> 00:22:28.000]  (主持人:或者破產)
[00:22:28.000 --> 00:22:30.000]  (主持人:告訴小朋友)
[00:22:30.000 --> 00:22:32.000]  (主持人:小朋友說)
[00:22:32.000 --> 00:22:34.000]  (主持人:爸爸不如多做點工就可以了)
[00:22:34.000 --> 00:22:36.000]  (主持人:怎麼解釋給你聽)
[00:22:36.000 --> 00:22:38.000]  (主持人:不是多做點工就可以了)
[00:22:38.000 --> 00:22:40.000]  (主持人:不過小朋友這樣問)
[00:22:40.000 --> 00:22:42.000]  (主持人:也都能夠體諒)
[00:22:42.000 --> 00:22:44.000]  (主持人:他不明白)
[00:22:44.000 --> 00:22:46.000]  (主持人:他真的以為你多做點工)
[00:22:46.000 --> 00:22:48.000]  (主持人:或者他心裡有限的想法)
[00:22:48.000 --> 00:22:50.000]  (主持人:你做ABC就搞定了)
[00:22:50.000 --> 00:22:52.000]  (主持人:有時候我們想神也是這樣)
[00:22:52.000 --> 00:22:54.000]  (主持人:顯然看客)
[00:22:54.000 --> 00:22:56.000]  (主持人:那就搞定了)
[00:22:56.000 --> 00:22:58.000]  (主持人:所有人相信你)
[00:22:58.000 --> 00:23:00.000]  (主持人:聖經很多例子告訴你)
[00:23:00.000 --> 00:23:02.000]  (主持人:不是的)
[00:23:02.000 --> 00:23:04.000]  (主持人:我寫了幾個)
[00:23:04.000 --> 00:23:06.000]  (主持人:五餅二魚之後)
[00:23:06.000 --> 00:23:08.000]  (主持人:很多人跟他)
[00:23:08.000 --> 00:23:10.000]  (主持人:耶穌在約翰福音第六章的時候)
[00:23:10.000 --> 00:23:12.000]  (主持人:說聖餐的真理)
[00:23:12.000 --> 00:23:14.000]  (主持人:我的肉可以吃)
[00:23:14.000 --> 00:23:16.000]  (主持人:我的血可以喝)
[00:23:16.000 --> 00:23:18.000]  (主持人:人們受不了)
[00:23:18.000 --> 00:23:20.000]  (主持人:人們只想著很物質化)
[00:23:20.000 --> 00:23:22.000]  (主持人:有得吃有得拿)
[00:23:22.000 --> 00:23:24.000]  (主持人:那就來吧)
[00:23:24.000 --> 00:23:26.000]  (主持人:當不是這樣的)
[00:23:26.000 --> 00:23:28.000]  (主持人:要犧牲就不跟了)
[00:23:28.000 --> 00:23:30.000]  (主持人:另外也有用)
[00:23:30.000 --> 00:23:32.000]  (主持人:十一章的表表者方勝賢經)
[00:23:32.000 --> 00:23:34.000]  (主持人:他經常思考一個問題)
[00:23:34.000 --> 00:23:36.000]  (主持人:這是超大的神蹟)
[00:23:36.000 --> 00:23:38.000]  (主持人:耶穌復活拉薩路)
[00:23:38.000 --> 00:23:40.000]  (主持人:如果我們看到耶穌復活拉薩路)
[00:23:40.000 --> 00:23:42.000]  (主持人:死了四天的人)
[00:23:42.000 --> 00:23:44.000]  (主持人:你說是不是大神蹟?)
[00:23:44.000 --> 00:23:46.000]  (主持人:但不要說今天)
[00:23:46.000 --> 00:23:48.000]  (主持人:當時那些人看了有人信)
[00:23:48.000 --> 00:23:50.000]  (主持人:但也有些人不信)
[00:23:50.000 --> 00:23:52.000]  (主持人:有些人更加想殺耶穌)
[00:23:52.000 --> 00:23:54.000]  (主持人:你說有沒有搞錯?)
[00:23:54.000 --> 00:23:56.000]  (主持人:就是這樣)
[00:23:56.000 --> 00:23:58.000]  (主持人:所以一個人信不信)
[00:23:58.000 --> 00:24:00.000]  (主持人:不只是他看不看到這些東西)
[00:24:00.000 --> 00:24:02.000]  (主持人:我們的想法是)
[00:24:02.000 --> 00:24:04.000]  (主持人:耶穌整個神蹟就可以了)
[00:24:04.000 --> 00:24:06.000]  (主持人:所以希律在審耶穌的時候)
[00:24:06.000 --> 00:24:08.000]  (主持人:期望耶穌整個神蹟給他看)
[00:24:08.000 --> 00:24:10.000]  (主持人:耶穌就是理所當然)
[00:24:10.000 --> 00:24:12.000]  (主持人:耶穌要成就這個救恩來)
[00:24:12.000 --> 00:24:14.000]  (主持人:有些事情我們不明白)
[00:24:14.000 --> 00:24:18.000]  (主持人:為什麼榮耀要經歷了受苦)
[00:24:18.000 --> 00:24:20.000]  (主持人:為什麼這個救恩要經歷這麼多苦)
[00:24:20.000 --> 00:24:22.000]  (主持人:就是因為耶穌就是來這個世界受苦)
[00:24:22.000 --> 00:24:24.000]  (主持人:我們看到的就是耶穌)
[00:24:24.000 --> 00:24:26.000]  (主持人:他在這個過程)
[00:24:26.000 --> 00:24:28.000]  (主持人:原來要重建解決罪的問題)
[00:24:28.000 --> 00:24:30.000]  (主持人:要賜給人永生解決死亡的問題)
[00:24:30.000 --> 00:24:32.000]  (主持人:就是這麼艱難)
[00:24:32.000 --> 00:24:34.000]  (主持人:不是按個鍵)
[00:24:34.000 --> 00:24:38.000]  (主持人:耶穌就是這樣來經歷這個苦難和犧牲)
[00:24:38.000 --> 00:24:40.000]  (主持人:也要求我們這群信徒)
[00:24:40.000 --> 00:24:42.000]  (主持人:這群門徒)
[00:24:42.000 --> 00:24:44.000]  (主持人:因為要打一條路)
[00:24:44.000 --> 00:24:46.000]  (主持人:因為要拯救)
[00:24:46.000 --> 00:24:48.000]  (主持人:因為要在這個世界做見證)
[00:24:48.000 --> 00:24:50.000]  (主持人:不是一件容易的事)
[00:24:50.000 --> 00:24:52.000]  (主持人:都要有一種精神)
[00:24:52.000 --> 00:24:54.000]  (主持人:所以去到最後)
[00:24:54.000 --> 00:24:56.000]  (主持人:另外一個事實)
[00:24:56.000 --> 00:24:58.000]  (主持人:最後是誰出場呢)
[00:24:58.000 --> 00:25:00.000]  (主持人:第34節)
[00:25:00.000 --> 00:25:02.000]  (主持人:說者說時候)
[00:25:02.000 --> 00:25:04.000]  (主持人:一朵雲彩遮蓋他們)
[00:25:04.000 --> 00:25:06.000]  (主持人:他們進入雲彩就懼怕)
[00:25:06.000 --> 00:25:08.000]  (主持人:35節)
[00:25:08.000 --> 00:25:10.000]  (主持人:有聲音從雲彩出來說)
[00:25:10.000 --> 00:25:12.000]  (主持人:「是神兒子我所揀選的」)
[00:25:12.000 --> 00:25:14.000]  (主持人:「你們要聽他」)
[00:25:14.000 --> 00:25:18.000]  (主持人:這只是在耶穌受浸的時候出現過)
[00:25:18.000 --> 00:25:20.000]  (主持人:那些門徒那時候還沒跟他)
[00:25:20.000 --> 00:25:22.000]  (主持人:所以他們還沒聽過)
[00:25:22.000 --> 00:25:24.000]  (主持人:而這三個門徒)
[00:25:24.000 --> 00:25:28.000]  (主持人:他們聽到天上的聲音真的很厲害)
[00:25:28.000 --> 00:25:32.000]  (主持人:聽聞在聖經裡面)
[00:25:32.000 --> 00:25:34.000]  (主持人:能夠聽到神的聲音)
[00:25:34.000 --> 00:25:36.000]  (主持人:都是很厲害的)
[00:25:36.000 --> 00:25:38.000]  (主持人:好像雷聲一樣的)
[00:25:38.000 --> 00:25:40.000]  (主持人:大概是這樣)
[00:25:40.000 --> 00:25:42.000]  (主持人:「這是我的兒子」)
[00:25:42.000 --> 00:25:44.000]  (主持人:我們看內容)
[00:25:44.000 --> 00:25:46.000]  (主持人:這就是耶穌的身份)
[00:25:46.000 --> 00:25:48.000]  (主持人:所以經歷了這麼多)
[00:25:48.000 --> 00:25:50.000]  (主持人:他那時候還沒明白)
[00:25:50.000 --> 00:25:52.000]  (主持人:但是他收到這個訊息)
[00:25:52.000 --> 00:25:54.000]  (主持人:神要確認耶穌)
[00:25:54.000 --> 00:25:56.000]  (主持人:你現在三個人)
[00:25:56.000 --> 00:25:58.000]  (主持人:最後只有耶穌更加凸顯)
[00:25:58.000 --> 00:26:00.000]  (主持人:只有耶穌才是那位值得敬拜的)
[00:26:00.000 --> 00:26:02.000]  (主持人:因為祂是神的兒子)
[00:26:02.000 --> 00:26:04.000]  (主持人:「我所揀選的」)
[00:26:04.000 --> 00:26:06.000]  (主持人:這是祂的身份)
[00:26:06.000 --> 00:26:08.000]  (主持人:我們要怎麼做呢?)
[00:26:08.000 --> 00:26:10.000]  (主持人:你們要去聽從祂)
[00:26:10.000 --> 00:26:12.000]  (主持人:我們只能夠面對)
[00:26:12.000 --> 00:26:14.000]  (主持人:你真正認識這位是耶穌)
[00:26:14.000 --> 00:26:16.000]  (主持人:是神的兒子 祂所揀選的)
[00:26:16.000 --> 00:26:18.000]  (主持人:我們就要去聽從祂)
[00:26:18.000 --> 00:26:20.000]  (主持人:我們有沒有聽從神?)
[00:26:20.000 --> 00:26:22.000]  (主持人:你說聖經我也讀過)
[00:26:22.000 --> 00:26:24.000]  (主持人:我們怎麼聽呢?)
[00:26:24.000 --> 00:26:26.000]  (主持人:我講一講)
[00:26:26.000 --> 00:26:28.000]  (主持人:想想我們是怎麼聽的)
[00:26:28.000 --> 00:26:30.000]  (主持人:有些人是沒有留心聽的)
[00:26:30.000 --> 00:26:32.000]  (主持人:聽不到的)
[00:26:32.000 --> 00:26:34.000]  (主持人:有些人聽了不明白的)
[00:26:34.000 --> 00:26:36.000]  (主持人:聽了明白的 不過沒有經歷的)
[00:26:36.000 --> 00:26:38.000]  (主持人:很表面的)
[00:26:38.000 --> 00:26:40.000]  (主持人:有些人聽了也有經歷)
[00:26:40.000 --> 00:26:42.000]  (主持人:不過很少的經歷)
[00:26:42.000 --> 00:26:44.000]  (主持人:他拿了經歷就放大了)
[00:26:44.000 --> 00:26:46.000]  (主持人:或者經歷不夠他)
[00:26:46.000 --> 00:26:48.000]  (主持人:經歷一些東西)
[00:26:48.000 --> 00:26:50.000]  (主持人:有些人既聽又願意進行)
[00:26:50.000 --> 00:26:52.000]  (主持人:又有經歷)
[00:26:52.000 --> 00:26:54.000]  (主持人:以致他越來越去確認耶穌是基督)
[00:26:54.000 --> 00:26:56.000]  (主持人:去委身給祂)
[00:26:56.000 --> 00:26:58.000]  (主持人:所以弟兄姊妹)
[00:26:58.000 --> 00:27:00.000]  (主持人:我們信不信)
[00:27:00.000 --> 00:27:02.000]  (主持人:我們願不願意)
[00:27:04.000 --> 00:27:06.000]  (主持人:我們需要認識)
[00:27:06.000 --> 00:27:08.000]  (主持人:就算我們知道榮耀)
[00:27:08.000 --> 00:27:10.000]  (主持人:是不是真的那麼榮耀)
[00:27:10.000 --> 00:27:12.000]  (主持人:我有沒有見過榮耀 我沒有)
[00:27:12.000 --> 00:27:14.000]  (主持人:我沒有這些經歷)
[00:27:14.000 --> 00:27:16.000]  (主持人:但不是需要這些經歷的)
[00:27:16.000 --> 00:27:18.000]  (主持人:因為就算有這些經歷出現)
[00:27:18.000 --> 00:27:20.000]  (主持人:你一個人你不信)
[00:27:20.000 --> 00:27:22.000]  (主持人:你也可以不信)
[00:27:22.000 --> 00:27:24.000]  (主持人:一個人如果他不是不信)
[00:27:24.000 --> 00:27:26.000]  (主持人:好像彼得·約翰那樣)
[00:27:26.000 --> 00:27:28.000]  (主持人:他見過)
[00:27:28.000 --> 00:27:30.000]  (主持人:不過因為他不專心睡了覺)
[00:27:30.000 --> 00:27:32.000]  (主持人:他仍然不明白)
[00:27:32.000 --> 00:27:34.000]  (主持人:直到最後過了整件事)
[00:27:34.000 --> 00:27:36.000]  (主持人:他們明白了)
[00:27:36.000 --> 00:27:38.000]  (主持人:在聖經寫了下來 他們明白了)
[00:27:38.000 --> 00:27:40.000]  (主持人:他們完全明白耶穌的受苦)
[00:27:40.000 --> 00:27:42.000]  (主持人:救恩和榮耀)
[00:27:42.000 --> 00:27:44.000]  (主持人:所以有時我們)
[00:27:44.000 --> 00:27:46.000]  (主持人:就算給你看 給我看)
[00:27:46.000 --> 00:27:48.000]  (主持人:我們都可能不明白)
[00:27:48.000 --> 00:27:50.000]  (主持人:最後我講一個)
[00:27:50.000 --> 00:27:52.000]  (主持人:見證)
[00:27:52.000 --> 00:27:54.000]  (主持人:我想起一件事)
[00:27:54.000 --> 00:27:56.000]  (主持人:以前我第一個墓會的地方)
[00:27:56.000 --> 00:27:58.000]  (主持人:二十年前)
[00:27:58.000 --> 00:28:00.000]  (主持人:有個婆婆過世)
[00:28:00.000 --> 00:28:02.000]  (主持人:她的女兒叫 Anna)
[00:28:02.000 --> 00:28:04.000]  (主持人:我昨天跟她聯絡過)
[00:28:04.000 --> 00:28:06.000]  (主持人:只有她同意)
[00:28:06.000 --> 00:28:08.000]  (主持人:想起 Anna)
[00:28:08.000 --> 00:28:10.000]  (主持人:這位八十多歲的婆婆的生命)
[00:28:10.000 --> 00:28:12.000]  (主持人:這位婆婆)
[00:28:12.000 --> 00:28:14.000]  (主持人:她一踏入教會)
[00:28:14.000 --> 00:28:16.000]  (主持人:Anna作為女兒)
[00:28:16.000 --> 00:28:18.000]  (主持人:她就說)
[00:28:18.000 --> 00:28:20.000]  (主持人:這位婆婆叫耶穌早晨)
[00:28:20.000 --> 00:28:22.000]  (主持人:我們進來教會是怎樣的)
[00:28:22.000 --> 00:28:24.000]  (主持人:嘟卡嘟)
[00:28:24.000 --> 00:28:26.000]  (主持人:你看見這位婆婆)
[00:28:26.000 --> 00:28:28.000]  (主持人:很單純)
[00:28:28.000 --> 00:28:30.000]  (主持人:詳細不說了)
[00:28:30.000 --> 00:28:32.000]  (主持人:這位婆婆很單純)
[00:28:32.000 --> 00:28:34.000]  (主持人:很信主)
[00:28:34.000 --> 00:28:36.000]  (主持人:有一天)
[00:28:36.000 --> 00:28:38.000]  (主持人:這位婆婆在西環)
[00:28:38.000 --> 00:28:40.000]  (主持人:跟一班叔父)
[00:28:40.000 --> 00:28:42.000]  (主持人:所謂的)
[00:28:42.000 --> 00:28:44.000]  (主持人:姊姊叔叔伯伯)
[00:28:44.000 --> 00:28:46.000]  (主持人:在內地來的)
[00:28:46.000 --> 00:28:48.000]  (主持人:在西環喝茶)
[00:28:48.000 --> 00:28:50.000]  (主持人:你說有什麼特別呢)
[00:28:50.000 --> 00:28:52.000]  (主持人:Anna姐姐知道了)
[00:28:52.000 --> 00:28:54.000]  (主持人:你去西環喝茶?)
[00:28:54.000 --> 00:28:56.000]  (主持人:你怎樣去的?)
[00:28:56.000 --> 00:28:58.000]  (主持人:因為她住余景灣)
[00:28:58.000 --> 00:29:00.000]  (主持人:這位婆婆)
[00:29:00.000 --> 00:29:02.000]  (主持人:余景灣我不解釋地理)
[00:29:02.000 --> 00:29:04.000]  (主持人:問隔壁那個)
[00:29:04.000 --> 00:29:06.000]  (主持人:一定要坐船的)
[00:29:06.000 --> 00:29:08.000]  (主持人:就算現在有巴士)
[00:29:08.000 --> 00:29:10.000]  (主持人:你不會坐巴士的)
[00:29:10.000 --> 00:29:12.000]  (主持人:你一定要坐船的)
[00:29:12.000 --> 00:29:14.000]  (主持人:那位婆婆眼睛已經不行了)
[00:29:14.000 --> 00:29:16.000]  (主持人:不是很看得到)
[00:29:16.000 --> 00:29:18.000]  (主持人:她一定要有人扶著她才可以去到)
[00:29:18.000 --> 00:29:20.000]  (主持人:原來她去了西環)
[00:29:20.000 --> 00:29:22.000]  (主持人:她就收了一個CALL)
[00:29:22.000 --> 00:29:24.000]  (主持人:就是那些叔伯)
[00:29:24.000 --> 00:29:26.000]  (主持人:業權的問題)
[00:29:26.000 --> 00:29:28.000]  (主持人:那她就打電話給婆婆)
[00:29:28.000 --> 00:29:30.000]  (主持人:她自己一個人收到電話)
[00:29:30.000 --> 00:29:32.000]  (主持人:你一定要快點來)
[00:29:32.000 --> 00:29:34.000]  (主持人:因為她是長輩份)
[00:29:34.000 --> 00:29:36.000]  (主持人:你一定要來解決)
[00:29:36.000 --> 00:29:38.000]  (主持人:你來吧)
