
[00:00:00.000 --> 00:00:02.000]  我想可能住在洛杉磯的人
[00:20:25.000 --> 00:20:29.000]  叫做詹姆斯沃斯
[00:20:29.000 --> 00:20:31.000]  他曾經演過什麼尼克森
[00:20:31.000 --> 00:20:32.000]  尼克森
[00:20:32.000 --> 00:20:34.000]  還有賭城風雲
[00:20:34.000 --> 00:20:36.000]  Casino
[00:20:36.000 --> 00:20:40.000]  所以他也算是很有錢的
[00:20:40.000 --> 00:20:42.000]  可是這一次他
[00:20:42.000 --> 00:20:44.000]  他的房子被燒掉之後
[00:20:44.000 --> 00:20:47.000]  他在美國的CNN
[00:20:47.000 --> 00:20:49.000]  就講他自己的
[00:20:49.000 --> 00:20:52.000]  撕掉房子的這個感受
[00:20:52.000 --> 00:20:55.000]  他淚流滿面的講述說
[00:20:55.000 --> 00:20:56.000]  他說有一天
[00:20:56.000 --> 00:20:58.000]  你還在游泳池裡
[00:20:58.000 --> 00:21:04.000]  第二天一切都不見了
[00:21:04.000 --> 00:21:06.000]  再豪華的房子
[00:21:06.000 --> 00:21:08.000]  沒有想到一下子之間
[00:21:08.000 --> 00:21:09.000]  火來了
[00:21:09.000 --> 00:21:10.000]  根本躲不掉
[00:21:10.000 --> 00:21:13.000]  燒掉了
[00:21:13.000 --> 00:21:14.000]  這次的事情
[00:21:14.000 --> 00:21:15.000]  這一次的火災
[00:21:15.000 --> 00:21:16.000]  也許還沒有發生到
[00:21:16.000 --> 00:21:17.000]  我們身上的時候
[00:21:17.000 --> 00:21:18.000]  我們不會這樣想
[00:21:18.000 --> 00:21:20.000]  但是我們應該住在洛杉磯
[00:21:20.000 --> 00:21:21.000]  更應該好好去想
[00:21:21.000 --> 00:21:23.000]  到底我們人生的
[00:21:23.000 --> 00:21:26.000]  優先次序是什麼
[00:21:26.000 --> 00:21:27.000]  在我們生命當中
[00:21:27.000 --> 00:21:32.000]  什麼是最重要的
[00:21:32.000 --> 00:21:33.000]  這個是我們需要
[00:21:33.000 --> 00:21:36.000]  思想的一個問題
[00:21:36.000 --> 00:21:39.000]  消防隊來的時候
[00:21:39.000 --> 00:21:41.000]  據說他通常只給你
[00:21:41.000 --> 00:21:45.000]  多少時間呢
[00:21:45.000 --> 00:21:49.000]  六分鐘
[00:21:49.000 --> 00:21:50.000]  請問
[00:21:50.000 --> 00:21:53.000]  如果你家發生大火
[00:21:53.000 --> 00:21:57.000]  六分鐘的時間叫你準備
[00:21:57.000 --> 00:21:58.000]  你會帶什麼走
[00:21:58.000 --> 00:22:12.000]  來跟你旁邊討論一下
[00:22:12.000 --> 00:22:13.000]  火災發生的時候
[00:22:13.000 --> 00:22:14.000]  我跟師母
[00:22:14.000 --> 00:22:17.000]  我們正在義大利短宣
[00:22:17.000 --> 00:22:20.000]  我女兒一個人在家
[00:22:20.000 --> 00:22:23.000]  她馬上就發短信給我們說
[00:22:23.000 --> 00:22:25.000]  Daddy
[00:22:25.000 --> 00:22:26.000]  我們家裡面
[00:22:26.000 --> 00:22:32.000]  重要的文件在哪裡
[00:22:32.000 --> 00:22:33.000]  我女兒沒有問我說
[00:22:33.000 --> 00:22:39.000]  重要的珠寶在哪裡
[00:22:39.000 --> 00:22:41.000]  她知道我們沒珠寶
[00:22:41.000 --> 00:22:44.000]  她問重要的文件在哪裡
[00:22:44.000 --> 00:22:46.000]  document
[00:22:46.000 --> 00:22:47.000]  就告訴她
[00:22:47.000 --> 00:22:49.000]  在那在那在那
[00:22:49.000 --> 00:22:51.000]  所以她就把這些重要文件
[00:22:51.000 --> 00:22:52.000]  都把它收起
[00:22:52.000 --> 00:22:54.000]  然後把自己弄了一大箱
[00:22:54.000 --> 00:22:56.000]  我看她一大箱的那個
[00:22:56.000 --> 00:22:58.000]  那個suitcase
[00:22:58.000 --> 00:23:00.000]  裡面她覺得重要的一些
[00:23:00.000 --> 00:23:01.000]  都是一些記憶性
[00:23:01.000 --> 00:23:02.000]  都什麼照片
[00:23:02.000 --> 00:23:05.000]  什麼這些的東西
[00:23:05.000 --> 00:23:06.000]  現在你問什麼
[00:23:06.000 --> 00:23:08.000]  請問剛才你討論結果
[00:23:08.000 --> 00:23:09.000]  有多少人
[00:23:09.000 --> 00:23:11.000]  你最重要的就是
[00:23:11.000 --> 00:23:13.000]  要把你那個結婚的鑽戒
[00:23:13.000 --> 00:23:19.000]  要戴著
[00:23:19.000 --> 00:23:21.000]  搞不好還沒鑽戒
[00:23:21.000 --> 00:23:22.000]  後來有多少人你說
[00:23:22.000 --> 00:23:23.000]  好我最重要
[00:23:23.000 --> 00:23:27.000]  我先把我的passport拿著
[00:23:27.000 --> 00:23:29.000]  不少人
[00:23:29.000 --> 00:23:31.000]  美國的passport很管用
[00:23:31.000 --> 00:23:33.000]  請放下
[00:23:33.000 --> 00:23:35.000]  有多少人你說
[00:23:35.000 --> 00:23:38.000]  我一定要把我的這個傳家之寶
[00:23:38.000 --> 00:23:40.000]  我不知道你傳家之寶是什麼
[00:23:40.000 --> 00:23:43.000]  傳家之寶我一定要帶著
[00:23:43.000 --> 00:23:44.000]  有沒有
[00:23:44.000 --> 00:23:45.000]  沒有
[00:23:45.000 --> 00:23:52.000]  沒有傳家之寶
[00:23:52.000 --> 00:23:54.000]  其實幾年前
[00:23:54.000 --> 00:23:55.000]  當我們那個洛杉磯那邊
[00:23:55.000 --> 00:23:56.000]  還記得不記得
[00:23:56.000 --> 00:23:59.000]  發生一次的地震
[00:23:59.000 --> 00:24:01.000]  就在我們那個聖吉伯那一帶
[00:24:01.000 --> 00:24:02.000]  托倫斯還好
[00:24:02.000 --> 00:24:04.000]  托倫斯也有感覺
[00:24:04.000 --> 00:24:06.000]  我記得那一次
[00:24:06.000 --> 00:24:09.000]  我就有一個深深的感覺
[00:24:09.000 --> 00:24:12.000]  我要隨時預備好
[00:24:12.000 --> 00:24:14.000]  這些重要的東西
[00:24:14.000 --> 00:24:15.000]  一旦發生的時候
[00:24:15.000 --> 00:24:19.000]  帶著就走
[00:24:19.000 --> 00:24:22.000]  我想這一次的火災
[00:24:22.000 --> 00:24:24.000]  更是讓我們有這樣感覺
[00:24:24.000 --> 00:24:26.000]  是不是
[00:24:26.000 --> 00:24:27.000]  那所以我問這個問題
[00:24:27.000 --> 00:24:29.000]  其實現在應該比較貼切了
[00:24:29.000 --> 00:24:33.000]  你會放些什麼東西在這裡面
[00:24:33.000 --> 00:24:37.000]  如果你家裡面有
[00:24:37.000 --> 00:24:39.000]  現在黃金
[00:24:39.000 --> 00:24:42.000]  有沒有那個一公斤的黃金
[00:24:42.000 --> 00:24:45.000]  沒有
[00:24:45.000 --> 00:24:49.000]  那最重的是多少
[00:24:49.000 --> 00:24:51.000]  一盎司
[00:24:51.000 --> 00:24:54.000]  一盎司太少了吧
[00:24:54.000 --> 00:24:55.000]  我記得我聽過
[00:24:55.000 --> 00:24:57.000]  我聽過我們家鄰居說
[00:24:57.000 --> 00:24:58.000]  他兒子還懂得投資
[00:24:58.000 --> 00:25:01.000]  去買那個金塊的
[00:25:01.000 --> 00:25:03.000]  是吧
[00:25:03.000 --> 00:25:04.000]  我不曉得
[00:25:04.000 --> 00:25:07.000]  你們有經驗的告訴我
[00:25:07.000 --> 00:25:08.000]  那你會不會想到
[00:25:08.000 --> 00:25:09.000]  第一件事情
[00:25:09.000 --> 00:25:10.000]  這個金塊
[00:25:10.000 --> 00:25:12.000]  要把它放在一個地方
[00:25:12.000 --> 00:25:16.000]  是吧
[00:25:16.000 --> 00:25:18.000]  還有什麼東西
[00:25:18.000 --> 00:25:20.000]  銀行存款
[00:25:20.000 --> 00:25:22.000]  不是銀行存款
[00:25:22.000 --> 00:25:29.000]  如果是有美金現金的話
[00:25:29.000 --> 00:25:33.000]  還有什麼要放的
[00:25:33.000 --> 00:25:38.000]  水啊
[00:25:38.000 --> 00:25:42.000]  藥
[00:25:42.000 --> 00:25:45.000]  這年輕人想都不會想的
[00:25:45.000 --> 00:25:47.000]  還有什麼東西要放
[00:25:47.000 --> 00:25:51.000]  結婚證書
[00:25:51.000 --> 00:25:57.000]  birth certificate
[00:25:57.000 --> 00:25:58.000]  聽懂沒有你會發現
[00:25:58.000 --> 00:26:01.000]  如果只有給你六分鐘的時候
[00:26:01.000 --> 00:26:03.000]  你真的是
[00:26:03.000 --> 00:26:05.000]  你能夠帶的東西太有限了
[00:26:05.000 --> 00:26:10.000]  是不是
[00:26:10.000 --> 00:26:11.000]  其實即便是這個
[00:26:11.000 --> 00:26:13.000]  美國的passport
[00:26:13.000 --> 00:26:16.000]  或者是document
[00:26:16.000 --> 00:26:17.000]  燒掉了
[00:26:17.000 --> 00:26:19.000]  再去申請也都還有辦法
[00:26:19.000 --> 00:26:22.000]  是不是
[00:26:22.000 --> 00:26:23.000]  anyway
[00:26:23.000 --> 00:26:24.000]  我想這個問題
[00:26:24.000 --> 00:26:26.000]  幫助我們去思想
[00:26:26.000 --> 00:26:29.000]  如果這一天真的來臨的時候
[00:26:29.000 --> 00:26:32.000]  你到底什麼是最重要的
[00:26:32.000 --> 00:26:34.000]  在你的生命當中
[00:26:34.000 --> 00:26:37.000]  那就應該是你現在
[00:26:37.000 --> 00:26:38.000]  你應該把它
[00:26:38.000 --> 00:26:40.000]  放在最重要的位置的
[00:26:40.000 --> 00:26:42.000]  是嗎
[00:26:42.000 --> 00:26:44.000]  那你放在最重要的位置
[00:26:44.000 --> 00:26:46.000]  是短暫的呢
[00:26:46.000 --> 00:26:49.000]  還是永恆的
[00:26:49.000 --> 00:26:50.000]  是有形的呢
[00:26:50.000 --> 00:26:53.000]  還是無形的
[00:26:53.000 --> 00:26:55.000]  是會朽壞的呢
[00:26:55.000 --> 00:27:00.000]  還是不會朽壞的
[00:27:00.000 --> 00:27:01.000]  這個問題
[00:27:01.000 --> 00:27:02.000]  當你想想的時候
[00:27:02.000 --> 00:27:03.000]  我要問
[00:27:03.000 --> 00:27:06.000]  有什麼東西是不會朽壞
[00:27:06.000 --> 00:27:08.000]  不會燒滅
[00:27:08.000 --> 00:27:10.000]  是永恆的
[00:27:10.000 --> 00:27:13.000]  不是這種外在的物質的
[00:27:13.000 --> 00:27:14.000]  這個東西
[00:27:14.000 --> 00:27:17.000]  有什麼東西是這樣子的東西
[00:27:17.000 --> 00:27:21.000]  有什麼
[00:27:21.000 --> 00:27:26.000]  永生
[00:27:26.000 --> 00:27:29.000]  所以你得到了這個永生嗎
[00:27:29.000 --> 00:27:33.000]  你得到了這個生命嗎
[00:27:33.000 --> 00:27:38.000]  你所有的一切都可以沒有了
[00:27:38.000 --> 00:27:44.000]  但是如果你沒有這個永生
[00:27:44.000 --> 00:27:48.000]  你永恆的歸宿也沒有了
[00:27:48.000 --> 00:27:52.000]  天國的護照你有嗎
[00:27:52.000 --> 00:27:53.000]  有多少你已經確定
[00:27:53.000 --> 00:27:55.000]  你有天國的護照
[00:27:55.000 --> 00:27:57.000]  有 有嗎
[00:27:57.000 --> 00:28:04.000]  確定嗎
[00:28:04.000 --> 00:28:09.000]  你不要說有一天
[00:28:09.000 --> 00:28:11.000]  結果到了天國
[00:28:11.000 --> 00:28:14.000]  守門的天使一看
[00:28:14.000 --> 00:28:21.000]  你怎麼拿凌涼堂的授喜證書呢
[00:28:21.000 --> 00:28:26.000]  上面還簽著葛穆斯
[00:28:26.000 --> 00:28:27.000]  簽誰都沒有
[00:28:27.000 --> 00:28:30.000]  你簽葛里漢也沒有
[00:28:30.000 --> 00:28:31.000]  簽兄弟妹
[00:28:31.000 --> 00:28:32.000]  不是因為你的授喜證書
[00:28:32.000 --> 00:28:35.000]  是因為你有沒有永生的把握
[00:28:35.000 --> 00:28:37.000]  你有沒有永恆的生命在你裡面
[00:28:37.000 --> 00:28:39.000]  是不是耶穌在你的心中做主
[00:28:39.000 --> 00:28:40.000]  你有這個確訣嗎
[00:28:40.000 --> 00:28:42.000]  你有同生得救的確訣嗎
[00:28:42.000 --> 00:28:44.000]  有沒有
[00:28:44.000 --> 00:28:48.000]  我一再的問這個問題
[00:28:48.000 --> 00:28:49.000]  現在你問什麼
[00:28:49.000 --> 00:28:51.000]  因為這個問題你清楚了
[00:28:51.000 --> 00:28:55.000]  你才知道你有這個永生的把握
[00:28:55.000 --> 00:28:58.000]  但是丁宇宙問為什麼基督徒信了主之後
[00:28:58.000 --> 00:29:04.000]  還沒有把這個神當作是最重要的呢
[00:29:04.000 --> 00:29:05.000]  彼得說
[00:29:05.000 --> 00:29:07.000]  所以你們既然知道這個志子臨近了
[00:29:07.000 --> 00:29:09.000]  就應當怎麼樣呢
[00:29:09.000 --> 00:29:18.000]  應當切切渴望主的日子來臨
[00:29:18.000 --> 00:29:23.000]  我們切切渴望主的日子來臨嗎
[00:29:23.000 --> 00:29:27.000]  為什麼切切渴望主的日子來臨
[00:29:27.000 --> 00:29:28.000]  吃得好
[00:29:28.000 --> 00:29:29.000]  住得好
[00:29:29.000 --> 00:29:31.000]  住豪宅
[00:29:31.000 --> 00:29:33.000]  每天都可以
[00:29:33.000 --> 00:29:34.000]  哇
[00:29:34.000 --> 00:29:36.000]  要去哪裡就去哪裡
[00:29:36.000 --> 00:29:40.000]  這個人生不是很好嗎
[00:29:40.000 --> 00:29:43.000]  但是丁宇宙妹
[00:29:43.000 --> 00:29:48.000]  這樣子的日子可以過多久
[00:29:48.000 --> 00:29:50.000]  一百歲
[00:29:50.000 --> 00:29:55.000]  一百零七歲
[00:29:55.000 --> 00:29:58.000]  我最近看到說是楊振臨
[00:29:58.000 --> 00:30:04.000]  已經一百零三歲了
[00:30:04.000 --> 00:30:08.000]  真不簡單活到一百零三歲
[00:30:08.000 --> 00:30:10.000]  但是再多活一點
[00:30:10.000 --> 00:30:13.000]  活到一百二十歲差不多了吧
[00:30:13.000 --> 00:30:16.000]  丁宇宙妹你懂我說的意思嗎
[00:30:16.000 --> 00:30:20.000]  你說擁有的這一切都是短暫的
[00:30:20.000 --> 00:30:26.000]  跟你旁邊說都是短暫的
[00:30:26.000 --> 00:30:31.000]  不要為了短暫的事情在那邊抓狂
[00:30:31.000 --> 00:30:39.000]  不要為了短暫的人事物在那邊搏鬥一生
[00:30:39.000 --> 00:30:43.000]  應當為了永恆來好好的預備經營
[00:30:43.000 --> 00:30:47.000]  所以彼得告訴我們說
[00:30:47.000 --> 00:30:50.000]  這一切既然都要過去
[00:30:50.000 --> 00:31:02.000]  所以呢你們為人就應當慎節盡前
[00:31:02.000 --> 00:31:05.000]  當然預備組的再來
[00:31:05.000 --> 00:31:10.000]  彼得在這個其實在裡面講了很多個
[00:31:10.000 --> 00:31:12.000]  這邊只是在講這一段裡面
[00:31:12.000 --> 00:31:14.000]  他講的這兩件事情是不是
[00:31:14.000 --> 00:31:19.000]  比如說這個有首歌我們都很會唱的
[00:31:19.000 --> 00:31:21.000]  萬物的結局盡了
[00:31:21.000 --> 00:31:23.000]  所以你們要怎麼樣
[00:31:23.000 --> 00:31:25.000]  謹慎自守謹行禱告
[00:31:25.000 --> 00:31:28.000]  這個裡面也講了很多要彼此相愛對不對
[00:31:28.000 --> 00:31:30.000]  這些都是叫我們要預備
[00:31:30.000 --> 00:31:32.000]  但今天這個我們要focus在
[00:31:32.000 --> 00:31:36.000]  彼得說既然你們知道這一切通通都要過去了
[00:31:36.000 --> 00:31:37.000]  都要被消滅了
[00:31:37.000 --> 00:31:42.000]  所以你們為人該怎麼樣慎節
[00:31:42.000 --> 00:31:46.000]  慎節跟盡前這兩件事情有什麼不一樣呢
[00:31:46.000 --> 00:31:51.000]  慎節比較強調他的行動和行為
[00:31:51.000 --> 00:31:57.000]  盡前比較強調的是內心和態度
[00:31:57.000 --> 00:32:04.000]  所以彼得說你們為人要慎節
[00:32:04.000 --> 00:32:07.000]  講到這個天火焚塵
[00:32:07.000 --> 00:32:10.000]  聖經上面也有一個例子
[00:32:10.000 --> 00:32:14.000]  這個例子就是創世紀十九章記載的
[00:32:14.000 --> 00:32:19.000]  所多瑪跟額摩拉
[00:32:19.000 --> 00:32:22.000]  大家都熟悉這故事嗎
[00:32:22.000 --> 00:32:26.000]  所多瑪跟額摩拉
[00:32:26.000 --> 00:32:29.000]  為什麼會被神從天火
[00:32:29.000 --> 00:32:32.000]  降下天火來把它燒滅為什麼
[00:32:32.000 --> 00:32:35.000]  請告訴我
[00:32:35.000 --> 00:32:42.000]  你們剛剛不是說熟悉嗎
[00:32:42.000 --> 00:32:49.000]  當時候這個有兩個天使來
[00:32:49.000 --> 00:32:52.000]  那麼羅德接待他們
[00:32:52.000 --> 00:32:56.000]  可是這個城裡面的居民
[00:32:56.000 --> 00:32:58.000]  竟然在他家的門口敲門
[00:32:58.000 --> 00:33:03.000]  要他們把這兩個天使交出來做什麼
[00:33:03.000 --> 00:33:07.000]  要跟他們發生關係
[00:33:07.000 --> 00:33:14.000]  所以所多瑪跟額摩拉的罪最明顯的是什麼
[00:33:14.000 --> 00:33:18.000]  這個城以我們今天的眼光來講
[00:33:18.000 --> 00:33:23.000]  全城的人都犯了這一個罪
[00:33:23.000 --> 00:33:25.000]  可以說都幹這種事情
[00:33:25.000 --> 00:33:30.000]  所以這一個城所多瑪跟額摩拉
[00:33:30.000 --> 00:33:32.000]  可以說聖經裡面記載
[00:33:32.000 --> 00:33:37.000]  最早因著他們的罪也就是同性戀
[00:33:37.000 --> 00:33:42.000]  被怎麼樣被天火焚燒
[00:33:42.000 --> 00:33:47.000]  羅德甚至說他把他的兩個女兒都願意交出去
[00:33:47.000 --> 00:33:50.000]  說你們要怎麼樣子跟我的女兒吧
[00:33:50.000 --> 00:33:52.000]  但是這些男的不要
[00:33:52.000 --> 00:33:54.000]  他就是要跟這兩個天使
[00:33:54.000 --> 00:33:57.000]  他以為是兩個人懂我意思嗎
[00:33:57.000 --> 00:33:59.000]  他以為是兩個男的
[00:33:59.000 --> 00:34:03.000]  所以你知道聖經上講的這個意思是什麼嗎
[00:34:03.000 --> 00:34:08.000]  所以後來其實所多瑪這個字
[00:34:08.000 --> 00:34:15.000]  其實在英文裡面翻譯出來就是積間
[00:34:15.000 --> 00:34:18.000]  所多瑪額摩拉做了這樣的事情
[00:34:18.000 --> 00:34:21.000]  神就警告他們說他要毀滅他們
[00:34:21.000 --> 00:34:25.000]  所以叫羅德要離開對不對
[00:34:25.000 --> 00:34:30.000]  然後呢提醒他們你離開的時候不要向後看對不對
[00:34:30.000 --> 00:34:33.000]  但是羅德的妻子有沒有聽
[00:34:33.000 --> 00:34:37.000]  沒有 跟你旁邊說你要聽啊
[00:34:37.000 --> 00:34:43.000]  不聽話結果羅德的妻子最後怎麼樣
[00:34:43.000 --> 00:34:47.000]  就變成一個炎柱了
[00:34:47.000 --> 00:34:55.000]  考古學家現在也發現在十海的南邊的地方
[00:34:55.000 --> 00:35:01.000]  那麼就是有這個有考鑑
[00:35:01.000 --> 00:35:05.000]  就是考古出來有那個遺跡
[00:35:05.000 --> 00:35:11.000]  那個裡面還有這個就是硫磺這些的混在裡面
[00:35:11.000 --> 00:35:15.000]  因為當初這個天火燒下來的時候
[00:35:15.000 --> 00:35:20.000]  這個根據這個當時候這樣子的判斷
[00:35:20.000 --> 00:35:25.000]  很可能是一個當然沒有人能夠很準確的講
[00:35:25.000 --> 00:35:30.000]  但是很可能是這種爆炸帶來的火山的這種融化
[00:35:30.000 --> 00:35:35.000]  裡面有岩有硫磺在裡面
[00:35:35.000 --> 00:35:38.000]  聖經裡面清楚的讓我們看見
[00:35:38.000 --> 00:35:44.000]  所多瑪額摩拉被這個用天火焚掉是因為什麼
[00:35:44.000 --> 00:35:50.000]  所以而且特別明顯這個地方是什麼
[00:35:50.000 --> 00:35:53.000]  是同性戀 是不是
[00:35:53.000 --> 00:35:58.000]  那今天我們洛杉磯呢 是不是
[00:35:58.000 --> 00:36:02.000]  我們可以說也是這個大本營
[00:36:02.000 --> 00:36:06.000]  所以神藉著這件事情提醒我們
[00:36:06.000 --> 00:36:11.000]  所以彼得說所以你們既知道這些事情的發生
[00:36:11.000 --> 00:36:17.000]  所以你們就要怎麼樣 你們為人就當聖潔
[00:36:17.000 --> 00:36:20.000]  對我們今天基督徒來講
[00:36:20.000 --> 00:36:26.000]  我們住在一個充滿罪惡的城市裡面
[00:36:26.000 --> 00:36:31.000]  我們就應當要更要保守自己過聖潔的生活
[00:36:31.000 --> 00:36:34.000]  在言語上面要聖潔
[00:36:34.000 --> 00:36:37.000]  在行為上面要聖潔
[00:36:37.000 --> 00:36:42.000]  在我們的心思意念上面要聖潔
[00:36:42.000 --> 00:36:45.000]  許多時候我們受到這個時代的影響
[00:36:45.000 --> 00:36:51.000]  我們的言語 行為 心思都被受影響 有沒有
[00:36:51.000 --> 00:36:53.000]  所以你常常在看什麼東西
[00:36:53.000 --> 00:36:55.000]  你常常在讀什麼東西
[00:36:55.000 --> 00:36:58.000]  非常非常的重要 它在影響你
[00:36:58.000 --> 00:37:02.000]  你天天都是在看一些八卦的東西
[00:37:02.000 --> 00:37:09.000]  政論節目 那些名嘴 我講起來頭頭是道
[00:37:09.000 --> 00:37:13.000]  罵起來罵得很過癮 你也跟他一起過癮
[00:37:13.000 --> 00:37:17.000]  你不知不覺你也學會那種批判 你懂我意思嗎
[00:37:17.000 --> 00:37:23.000]  真是求主憐憫 求主憐憫
[00:37:23.000 --> 00:37:33.000]  有一次我看了新聞 我看了就說
[00:37:33.000 --> 00:37:38.000]  現在怎麼 我以前所熟悉的
[00:37:38.000 --> 00:37:41.000]  臺灣怎麼會變成這個樣子
[00:37:41.000 --> 00:37:45.000]  國會經常要打架
[00:37:45.000 --> 00:37:51.000]  所以以後選立法委員就選會功夫的才行
[00:37:51.000 --> 00:37:56.000]  而且不僅僅男生打 女生也要會打
[00:37:56.000 --> 00:38:03.000]  所以都要經過這個 跆拳道柔道訓練才行
[00:38:03.000 --> 00:38:08.000]  怎麼會如此呢 是不是
[00:38:08.000 --> 00:38:13.000]  現在就是你可以看見人心裡面那個敗壞 是不是
[00:38:13.000 --> 00:38:17.000]  當你天天看天天看的時候 你會不會受影響
[00:38:17.000 --> 00:38:22.000]  你會不會受影響 我告訴你肯定會受影響
[00:38:22.000 --> 00:38:27.000]  所以盡量知道就好了 知道有這件事情
[00:38:27.000 --> 00:38:30.000]  你不需要去挖根究底 到底他是怎麼樣子
[00:38:30.000 --> 00:38:32.000]  這個世界又是怎麼樣
[00:38:32.000 --> 00:38:36.000]  你搞到最後你天天都在想這些事情 是不是
[00:38:36.000 --> 00:38:38.000]  每一天的新聞裡面出現有些東西
[00:38:38.000 --> 00:38:42.000]  我到現在我還是搞不懂他們在幹嘛
[00:38:42.000 --> 00:38:52.000]  那你要去研究到底這個 那叫什麼 柯什麼
[00:38:52.000 --> 00:38:55.000]  到底柯文哲為什麼會貪污
[00:38:55.000 --> 00:38:57.000]  那你好了 論不完了
[00:38:57.000 --> 00:38:59.000]  新聞裡面就是一堆的東西在裡面
[00:38:59.000 --> 00:39:01.000]  深得不得了 是不是
[00:39:01.000 --> 00:39:04.000]  所以很多人就被這些影響 是不是
[00:39:04.000 --> 00:39:07.000]  當我們自己在這裡選舉的時候也是
[00:39:07.000 --> 00:39:11.000]  那些訊息滿天飛 一下子又是川普怎麼樣子了
[00:39:11.000 --> 00:39:13.000]  他這個折口費是什麼樣子了
[00:39:13.000 --> 00:39:16.000]  他是封口費是什麼樣子了 等等這些
[00:39:16.000 --> 00:39:18.000]  好了你去研究半天
[00:39:18.000 --> 00:39:23.000]  花很多時間在這邊 聖經都沒有好好讀
[00:39:23.000 --> 00:39:27.000]  求主保守我們 彼得提醒我們說
[00:39:27.000 --> 00:39:31.000]  既然我們知道這個幕後的世代是這樣子的敗壞
[00:39:31.000 --> 00:39:36.000]  所以我們為人就應當要聖潔 聖潔
[00:39:36.000 --> 00:39:39.000]  今天整個世界你可以看見
[00:39:39.000 --> 00:39:44.000]  整個世界是在走向一個敗滅亡的道路上面
[00:39:44.000 --> 00:39:47.000]  而這個同性戀合法化
[00:39:47.000 --> 00:39:52.000]  從2001年荷蘭第一個承認之後
[00:39:52.000 --> 00:39:58.000]  一步到現在已經全世界有39個國家
[00:39:58.000 --> 00:40:03.000]  承認同性戀婚姻合法化
[00:40:03.000 --> 00:40:09.000]  即將在1月22號就要承認同性婚姻的國家
[00:40:09.000 --> 00:40:16.000]  就是泰國
[00:40:16.000 --> 00:40:23.000]  所以你現在發現這個同志運動
[00:40:23.000 --> 00:40:26.000]  最風行的是在哪裡
[00:40:26.000 --> 00:40:31.000]  都是在這些所謂的歐美先進的國家
[00:40:31.000 --> 00:40:34.000]  這些原本是基督教的國家 天主教的國家
[00:40:34.000 --> 00:40:41.000]  今天變成是LGBTQ Movement最快發展的地方
[00:40:41.000 --> 00:40:43.000]  帶來一個結果是什麼
[00:40:43.000 --> 00:40:47.000]  你可以看見這些國家道德罪惡
[00:40:47.000 --> 00:40:51.000]  也是在一落千丈
[00:40:51.000 --> 00:40:54.000]  所以 親愛的同志們
[00:40:54.000 --> 00:40:57.000]  我們應當如何保守自己呢
[00:40:57.000 --> 00:40:59.000]  當我們在講這些同志們
[00:40:59.000 --> 00:41:01.000]  從基本的開始
[00:41:01.000 --> 00:41:03.000]  從我們自己要過一個聖潔的生活開始
[00:41:03.000 --> 00:41:07.000]  年輕人 現在在年輕人當中
[00:41:07.000 --> 00:41:11.000]  婚前不發生關係已經是少數
[00:41:11.000 --> 00:41:15.000]  所以如果你在婚前堅持要守真
[00:41:15.000 --> 00:41:20.000]  容不容易
[00:41:20.000 --> 00:41:22.000]  老人家說不容易
[00:41:22.000 --> 00:41:24.000]  我是在問年輕人
[00:41:24.000 --> 00:41:25.000]  容不容易
[00:41:25.000 --> 00:41:28.000]  年輕人告訴我容不容易
[00:41:28.000 --> 00:41:30.000]  但是我挑戰你
[00:41:30.000 --> 00:41:32.000]  我好多年前
[00:41:32.000 --> 00:41:35.000]  我跟一些年輕人在講這件事情的時候
[00:41:35.000 --> 00:41:39.000]  我說如果一個桌子
[00:41:39.000 --> 00:41:42.000]  是價值上萬塊錢的桌子
[00:41:42.000 --> 00:41:45.000]  你會隨便的
[00:41:45.000 --> 00:41:47.000]  不是 椅子
[00:41:47.000 --> 00:41:50.000]  你會隨便的去坐這個椅子嗎
[00:41:50.000 --> 00:41:52.000]  會不會
[00:41:52.000 --> 00:41:56.000]  你坐的時候會怎麼坐
[00:41:56.000 --> 00:41:59.000]  隨便亂坐 不會
[00:41:59.000 --> 00:42:04.000]  假設這個椅子只有十塊錢
[00:42:04.000 --> 00:42:07.000]  請問你會怎麼坐
[00:42:07.000 --> 00:42:10.000]  你懂我意思嗎
[00:42:10.000 --> 00:42:12.000]  你是要坐十塊錢的椅子
[00:42:12.000 --> 00:42:15.000]  還是要坐一萬塊美金的椅子
[00:42:15.000 --> 00:42:20.000]  姐妹 我問你
[00:42:20.000 --> 00:42:22.000]  弟兄也一樣
[00:42:22.000 --> 00:42:24.000]  所以造成一個結果
[00:42:24.000 --> 00:42:26.000]  結果今天大家把這個輿論
[00:42:26.000 --> 00:42:28.000]  把大家變成是一個
[00:42:28.000 --> 00:42:31.000]  反思這個事情是大家都可以做的事情
[00:42:31.000 --> 00:42:33.000]  這沒有什麼Big Deal
[00:42:33.000 --> 00:42:36.000]  但是親愛的兄弟妹 你要知道
[00:42:36.000 --> 00:42:39.000]  在神的眼中 罪就是罪
[00:42:39.000 --> 00:42:41.000]  沒有妥協的
[00:42:41.000 --> 00:42:45.000]  而且聖經裡面神最證悟的兩個罪
[00:42:45.000 --> 00:42:47.000]  第一個是什麼 隱亂
[00:42:47.000 --> 00:42:53.000]  第二個呢 敗偶像
[00:42:53.000 --> 00:42:55.000]  所以彼得告訴我們說
[00:42:55.000 --> 00:42:58.000]  保守你自己的聖潔
