
[00:00:00.000 --> 00:00:03.900]  所以人的時間不是用長短來計算的
[00:16:21.040 --> 00:16:23.040]  真神的其中一個就是聖靈
[00:16:23.040 --> 00:16:25.040]  所以每一個人都有恩膏
[00:16:25.040 --> 00:16:27.040]  只不過你有沒有好好地
[00:16:27.040 --> 00:16:29.040]  將這個恩膏
[00:16:29.040 --> 00:16:31.040]  溶出來,好像這個婦人一樣
[00:16:31.040 --> 00:16:33.040]  打碎
[00:16:33.040 --> 00:16:35.040]  打碎恩膏,讓恩膏的香氣
[00:16:35.040 --> 00:16:37.040]  發生作用,我們的生命裡面
[00:16:37.040 --> 00:16:39.040]  有沒有聖靈在我們生命裡面
[00:16:39.040 --> 00:16:41.040]  有作用呢,這個就要看你自己
[00:16:41.040 --> 00:16:43.040]  肯不肯將你自己破碎
[00:16:43.040 --> 00:16:45.040]  當時這個婦人知道
[00:16:45.040 --> 00:16:47.040]  可能這個是她的嫁妝
[00:16:47.040 --> 00:16:49.040]  都未定的,貴到這樣
[00:16:49.040 --> 00:16:51.040]  而恩膏在當時
[00:16:51.040 --> 00:16:53.040]  在喜瑪拉雅山上面
[00:16:53.040 --> 00:16:55.040]  才找到的香料
[00:16:55.040 --> 00:16:57.040]  所以你說它多貴
[00:16:57.040 --> 00:16:59.040]  而當時
[00:16:59.040 --> 00:17:01.040]  那一瓶這樣的恩膏
[00:17:01.040 --> 00:17:03.040]  按照當時來說
[00:17:03.040 --> 00:17:05.040]  是一個普通的打工人
[00:17:05.040 --> 00:17:07.040]  一年的
[00:17:07.040 --> 00:17:09.040]  人工
[00:17:09.040 --> 00:17:11.040]  那真是多貴,一年那些人工
[00:17:11.040 --> 00:17:13.040]  買一瓶這樣的東西,難怪
[00:17:13.040 --> 00:17:15.040]  那些門徒會七嘴八舌
[00:17:15.040 --> 00:17:17.040]  在那裡咦吟吟在那裡
[00:17:17.040 --> 00:17:19.040]  埋怨,或者在那裡
[00:17:19.040 --> 00:17:21.040]  吵什麼呢,值不值得
[00:17:21.040 --> 00:17:23.040]  一年的人工
[00:17:23.040 --> 00:17:25.040]  就是這瓶這樣的東西,然後打爛
[00:17:25.040 --> 00:17:27.040]  浪費不浪費
[00:17:27.040 --> 00:17:29.040]  價值觀的問題,價值觀就不同
[00:17:29.040 --> 00:17:31.040]  但是耶穌說什麼呢,一件美事
[00:17:31.040 --> 00:17:33.040]  各位弟兄姊妹
[00:17:33.040 --> 00:17:35.040]  土主喜悅
[00:17:35.040 --> 00:17:37.040]  往往
[00:17:37.040 --> 00:17:39.040]  很有可能會被人
[00:17:39.040 --> 00:17:41.040]  談三談四
[00:17:41.040 --> 00:17:43.040]  有沒有試過
[00:17:43.040 --> 00:17:45.040]  我們很努力
[00:17:45.040 --> 00:17:47.040]  做一件事情,誰知道
[00:17:47.040 --> 00:17:49.040]  我們是什麼呢,冷水
[00:17:49.040 --> 00:17:51.040]  冷水潑過來
[00:17:51.040 --> 00:17:53.040]  值不值得
[00:17:53.040 --> 00:17:55.040]  這樣做,有什麼意思
[00:17:55.040 --> 00:17:57.040]  這樣做,浪費不浪費
[00:17:57.040 --> 00:17:59.040]  無謂浪費時間
[00:17:59.040 --> 00:18:01.040]  很多時候
[00:18:01.040 --> 00:18:03.040]  熱身的時分上,後面一盤冷水
[00:18:03.040 --> 00:18:05.040]  就這樣潑過來
[00:18:05.040 --> 00:18:07.040]  令到我們什麼呢,心靈裡面
[00:18:07.040 --> 00:18:09.040]  受創傷
[00:18:09.040 --> 00:18:11.040]  受打擊,各位弟兄姊妹
[00:18:11.040 --> 00:18:13.040]  不需要懼怕
[00:18:13.040 --> 00:18:15.040]  人的言行語
[00:18:15.040 --> 00:18:17.040]  如果你知道
[00:18:17.040 --> 00:18:19.040]  你做這件事在耶穌的身上
[00:18:19.040 --> 00:18:21.040]  是值得的話
[00:18:21.040 --> 00:18:23.040]  你就要排除任何聲音
[00:18:23.040 --> 00:18:25.040]  或者任何困難
[00:18:25.040 --> 00:18:27.040]  繼續走上去
[00:18:27.040 --> 00:18:29.040]  侍奉不一定要
[00:18:29.040 --> 00:18:31.040]  順利的
[00:18:31.040 --> 00:18:33.040]  侍奉不一定是別人都讚賞的
[00:18:33.040 --> 00:18:35.040]  有一次侍奉
[00:18:35.040 --> 00:18:37.040]  可能是很孤單的
[00:18:37.040 --> 00:18:39.040]  但是
[00:18:39.040 --> 00:18:41.040]  你的奉獻
[00:18:41.040 --> 00:18:43.040]  如果真的放在身上
[00:18:43.040 --> 00:18:45.040]  是很珍貴的東西
[00:18:45.040 --> 00:18:47.040]  一件美事,各位弟兄姊妹
[00:18:47.040 --> 00:18:49.040]  讓我們追求
[00:18:49.040 --> 00:18:51.040]  主啊,在我一生裡面
[00:18:51.040 --> 00:18:53.040]  我有沒有一件事情
[00:18:53.040 --> 00:18:55.040]  你可以稱得上是一件美事
[00:18:55.040 --> 00:18:57.040]  令到我
[00:18:57.040 --> 00:18:59.040]  覺得我一生人
[00:18:59.040 --> 00:19:01.040]  都沒有後悔,我值得的
[00:19:01.040 --> 00:19:03.040]  因為我為你做的
[00:19:03.040 --> 00:19:05.040]  為你做,做在你身上
[00:19:05.040 --> 00:19:09.040]  所以你看看會議下有兩幅圖畫
[00:19:09.040 --> 00:19:11.040]  你看看這個女人
[00:19:11.040 --> 00:19:13.040]  在這麼多個門和門裡面
[00:19:13.040 --> 00:19:15.040]  在那裡
[00:19:15.040 --> 00:19:19.040]  高門耶穌基督
[00:19:19.040 --> 00:19:21.040]  裡面有兩張圖畫
[00:19:21.040 --> 00:19:23.040]  你可以打開
[00:19:23.040 --> 00:19:25.040]  那麼
[00:19:25.040 --> 00:19:29.040]  沒有圖畫
[00:19:29.040 --> 00:19:31.040]  圖畫不見了
[00:19:31.040 --> 00:19:33.040]  那就不用說了
[00:19:33.040 --> 00:19:35.040]  大家想像一下
[00:19:35.040 --> 00:19:37.040]  那個婦人和耶穌
[00:19:37.040 --> 00:19:39.040]  擦腳的時候,周圍的人
[00:19:39.040 --> 00:19:41.040]  就七嘴八舌
[00:19:41.040 --> 00:19:43.040]  圖畫飛了,為什麼禮拜五
[00:19:43.040 --> 00:19:45.040]  就沒有了
[00:19:45.040 --> 00:19:47.040]  被人搶了
[00:19:47.040 --> 00:19:49.040]  聖經裡面說什麼呢
[00:19:49.040 --> 00:19:51.040]  瑪利亞就拿了珍娜達香膏
[00:19:51.040 --> 00:19:53.040]  抹耶穌的腳
[00:19:53.040 --> 00:19:55.040]  又用自己的頭髮
[00:19:55.040 --> 00:19:57.040]  去擦乾他的腳
[00:19:57.040 --> 00:19:59.040]  屋裡面滿了高的香氣
[00:19:59.040 --> 00:20:01.040]  嘩
[00:20:01.040 --> 00:20:03.040]  多好啊
[00:20:03.040 --> 00:20:05.040]  到這個珍娜達打碎的時候
[00:20:05.040 --> 00:20:07.040]  就有高的香氣
[00:20:07.040 --> 00:20:09.040]  體貼主的心
[00:20:09.040 --> 00:20:11.040]  的確是一件美事
[00:20:11.040 --> 00:20:13.040]  我們要學習這件事
[00:20:13.040 --> 00:20:15.040]  第四件事
[00:20:15.040 --> 00:20:17.040]  在啟示錄的
[00:20:17.040 --> 00:20:19.040]  第二章第六節
[00:20:19.040 --> 00:20:21.040]  啟示錄第六節
[00:20:21.040 --> 00:20:23.040]  是什麼呢
[00:20:23.040 --> 00:20:25.040]  作者就說
[00:20:25.040 --> 00:20:27.040]  然而你還有一件可取的事
[00:20:27.040 --> 00:20:29.040]  就是你恨惡
[00:20:29.040 --> 00:20:31.040]  尼哥拉一黨人的行為
[00:20:31.040 --> 00:20:33.040]  這也是我所恨惡的
[00:20:33.040 --> 00:20:35.040]  他們還有一件事
[00:20:35.040 --> 00:20:37.040]  什麼呢
[00:20:37.040 --> 00:20:39.040]  有一件事情
[00:20:39.040 --> 00:20:41.040]  我要稱讚你
[00:20:41.040 --> 00:20:43.040]  可取的
[00:20:43.040 --> 00:20:45.040]  值得讚的
[00:20:45.040 --> 00:20:47.040]  他們是維護教會
[00:20:47.040 --> 00:20:49.040]  保持真理
[00:20:49.040 --> 00:20:51.040]  上面的信徵
[00:20:51.040 --> 00:20:53.040]  保持那個
[00:20:53.040 --> 00:20:55.040]  防國散不斷的建立在這裡
[00:20:55.040 --> 00:20:57.040]  不會有
[00:20:57.040 --> 00:20:59.040]  世界上的沙石
[00:20:59.040 --> 00:21:01.040]  建立在上面
[00:21:01.040 --> 00:21:03.040]  有些教會
[00:21:03.040 --> 00:21:05.040]  很多時候
[00:21:05.040 --> 00:21:07.040]  示範做著做著
[00:21:07.040 --> 00:21:09.040]  就出了很多人的意思
[00:21:09.040 --> 00:21:11.040]  有些教會
[00:21:11.040 --> 00:21:13.040]  對著弟兄姊妹
[00:21:13.040 --> 00:21:15.040]  還要問你
[00:21:15.040 --> 00:21:17.040]  弟兄姊妹
[00:21:17.040 --> 00:21:19.040]  是不是你聖靈充滿了
[00:21:19.040 --> 00:21:21.040]  當你說
[00:21:21.040 --> 00:21:23.040]  未的時候
[00:21:23.040 --> 00:21:25.040]  就是說你就是第二等的公民
[00:21:25.040 --> 00:21:27.040]  當你說有的時候
[00:21:27.040 --> 00:21:29.040]  我是第一等的公民
[00:21:29.040 --> 00:21:31.040]  聖靈充滿的意思是什麼呢
[00:21:31.040 --> 00:21:33.040]  所以就分為兩批人
[00:21:33.040 --> 00:21:35.040]  一批人會說,一批人不會說
[00:21:35.040 --> 00:21:37.040]  會說的第一等公民,不會說的第二等公民
[00:21:37.040 --> 00:21:39.040]  往往
[00:21:39.040 --> 00:21:41.040]  在靈性教會都有這種情況
[00:21:41.040 --> 00:21:43.040]  我以前去靈性教會
[00:21:43.040 --> 00:21:45.040]  也是這樣的
[00:21:45.040 --> 00:21:47.040]  我現在不是批評聖靈的問題
[00:21:47.040 --> 00:21:49.040]  那是另外一個現象
[00:21:49.040 --> 00:21:51.040]  有一個傳道人
[00:21:51.040 --> 00:21:53.040]  我有時候就問他
[00:21:53.040 --> 00:21:55.040]  我說你怎樣教弟兄姊妹講風言
[00:21:55.040 --> 00:21:57.040]  他說
[00:21:57.040 --> 00:21:59.040]  我們都不知道怎樣教
[00:21:59.040 --> 00:22:01.040]  我們的師父就是叫那個人
[00:22:01.040 --> 00:22:03.040]  讀一段經文,然後再讀多一次
[00:22:03.040 --> 00:22:05.040]  然後每一次就讀快一點
[00:22:05.040 --> 00:22:07.040]  讀快一點,快快快,讀不到
[00:22:07.040 --> 00:22:09.040]  他就說,是啦
[00:22:09.040 --> 00:22:11.040]  那個就是風言
[00:22:11.040 --> 00:22:13.040]  我說這樣也可以啊
[00:22:13.040 --> 00:22:17.040]  原來講風言是要讀不到
[00:22:17.040 --> 00:22:21.040]  很多時候
[00:22:21.040 --> 00:22:23.040]  我們在教的時候就出了問題
[00:22:23.040 --> 00:22:25.040]  講風言不是這樣的
[00:22:25.040 --> 00:22:27.040]  當然我的教會這樣教是不對的
[00:22:27.040 --> 00:22:29.040]  我也不是說講風言不對
[00:22:29.040 --> 00:22:31.040]  普羅都說你們要講風言
[00:22:31.040 --> 00:22:33.040]  講風言造就自己
[00:22:33.040 --> 00:22:35.040]  只不過我講簡單一點
[00:22:35.040 --> 00:22:37.040]  有些教會就將他們分類
[00:22:37.040 --> 00:22:39.040]  就是這個意思
[00:22:39.040 --> 00:22:41.040]  前幾天
[00:22:41.040 --> 00:22:43.040]  我才聽到我其中一個同工
[00:22:43.040 --> 00:22:45.040]  他走來跟我說
[00:22:45.040 --> 00:22:47.040]  大鑊了,大鑊了,什麼大鑊
[00:22:47.040 --> 00:22:49.040]  我就在幫那個教會
[00:22:49.040 --> 00:22:51.040]  那個教會的主任
[00:22:51.040 --> 00:22:53.040]  被教會開除了
[00:22:53.040 --> 00:22:55.040]  這麼大件事開除了
[00:22:55.040 --> 00:22:57.040]  他說是啊
[00:22:57.040 --> 00:22:59.040]  他們調查了一個月
[00:22:59.040 --> 00:23:01.040]  才發現這個主任
[00:23:01.040 --> 00:23:03.040]  原來跟了
[00:23:03.040 --> 00:23:05.040]  東方閃電一起
[00:23:05.040 --> 00:23:07.040]  東方閃電是大鑊裏面
[00:23:07.040 --> 00:23:09.040]  一個很大的異端
[00:23:09.040 --> 00:23:11.040]  完全就是
[00:23:11.040 --> 00:23:13.040]  不承認耶穌基督的
[00:23:13.040 --> 00:23:15.040]  實際
[00:23:15.040 --> 00:23:17.040]  但是竟然沒有人知道
[00:23:17.040 --> 00:23:19.040]  你想想教會
[00:23:19.040 --> 00:23:21.040]  有這樣的情況,竟然蒙查查
[00:23:21.040 --> 00:23:23.040]  有二三百人
[00:23:25.040 --> 00:23:27.040]  聖經在這裏說什麼呢
[00:23:27.040 --> 00:23:29.040]  利哥拉黨,利哥是什麼
[00:23:29.040 --> 00:23:31.040]  利哥就是說在
[00:23:31.040 --> 00:23:33.040]  人之上
[00:23:33.040 --> 00:23:35.040]  上面優越提升
[00:23:35.040 --> 00:23:37.040]  拉這個字
[00:23:37.040 --> 00:23:39.040]  就是人民
[00:23:39.040 --> 00:23:41.040]  所以教會裏面有一班人
[00:23:41.040 --> 00:23:43.040]  我們這班是在
[00:23:43.040 --> 00:23:45.040]  造人之上
[00:23:45.040 --> 00:23:47.040]  優越
[00:23:47.040 --> 00:23:49.040]  優越一族,不是優之一族
[00:23:49.040 --> 00:23:51.040]  是優越的一族
[00:23:51.040 --> 00:23:53.040]  原來有些人
[00:23:53.040 --> 00:23:55.040]  在教會裏面無形之中
[00:23:55.040 --> 00:23:57.040]  成為一股的
[00:23:57.040 --> 00:23:59.040]  團聚,而這班人
[00:23:59.040 --> 00:24:01.040]  是高人一等,個個都不敢
[00:24:01.040 --> 00:24:03.040]  埋他堆,因為這班人
[00:24:03.040 --> 00:24:05.040]  好像比較高尚
[00:24:05.040 --> 00:24:07.040]  但如果有這種情況
[00:24:07.040 --> 00:24:09.040]  是無形之中
[00:24:09.040 --> 00:24:11.040]  教會開始什麼呢
[00:24:11.040 --> 00:24:13.040]  身體就開始四分五裂
[00:24:13.040 --> 00:24:15.040]  所以
[00:24:15.040 --> 00:24:17.040]  使徒約翰就稱讚教會
[00:24:17.040 --> 00:24:19.040]  你們可以做到什麼呢
[00:24:19.040 --> 00:24:21.040]  將這些有問題的,全部清除
[00:24:21.040 --> 00:24:23.040]  而且保守弟兄姊妹
[00:24:23.040 --> 00:24:25.040]  在知識的振動上面
[00:24:25.040 --> 00:24:27.040]  哇,值得讚
[00:24:27.040 --> 00:24:29.040]  所以弟兄姊妹
[00:24:29.040 --> 00:24:31.040]  每一位查經組長
[00:24:31.040 --> 00:24:33.040]  每一位細胞小組組長
[00:24:33.040 --> 00:24:35.040]  每一位做帶領
[00:24:35.040 --> 00:24:37.040]  的弟兄姊妹
[00:24:37.040 --> 00:24:39.040]  我們其中一個很重要的挑戰
[00:24:39.040 --> 00:24:41.040]  就是什麼呢,要帶領他們
[00:24:41.040 --> 00:24:43.040]  去到神的位置裏面
[00:24:43.040 --> 00:24:45.040]  而不是帶他們去到一個俱樂部
[00:24:45.040 --> 00:24:47.040]  裏面,所以
[00:24:47.040 --> 00:24:49.040]  大家的責任都很大
[00:24:49.040 --> 00:24:51.040]  有很多小組,有很多查經組
[00:24:51.040 --> 00:24:53.040]  我們就讓他們
[00:24:53.040 --> 00:24:55.040]  能夠懂得整個華語
[00:24:55.040 --> 00:24:57.040]  而不是知成一派
[00:24:57.040 --> 00:25:03.040]  最後
[00:25:03.040 --> 00:25:05.040]  最後就不是太好了
[00:25:05.040 --> 00:25:07.040]  使徒約翰
[00:25:07.040 --> 00:25:09.040]  就要責備
[00:25:09.040 --> 00:25:11.040]  在啟示錄第二章的第四節
[00:25:11.040 --> 00:25:13.040]  我們看看
[00:25:13.040 --> 00:25:15.040]  然而有一件事情
[00:25:15.040 --> 00:25:17.040]  我要責備你的就是
[00:25:17.040 --> 00:25:19.040]  你把起初的愛心
[00:25:19.040 --> 00:25:21.040]  離棄了
[00:25:21.040 --> 00:25:23.040]  離棄了起初的愛心
[00:25:23.040 --> 00:25:25.040]  所以就責備,責備什麼呢
[00:25:25.040 --> 00:25:27.040]  他起初愛著我的熱誠
[00:25:27.040 --> 00:25:29.040]  不見了
[00:25:29.040 --> 00:25:31.040]  而這種不見通常是什麼呢
[00:25:31.040 --> 00:25:33.040]  就是被世界沖清了
[00:25:33.040 --> 00:25:35.040]  我見到
[00:25:35.040 --> 00:25:37.040]  很多弟兄姊妹
[00:25:37.040 --> 00:25:39.040]  青年的時候
[00:25:39.040 --> 00:25:41.040]  因為他們沒什麼憂慮沒什麼掛慮
[00:25:41.040 --> 00:25:43.040]  只是讀書
[00:25:43.040 --> 00:25:45.040]  所以他們很容易將自己奉獻給上帝
[00:25:45.040 --> 00:25:47.040]  很拼命去侍奉
[00:25:47.040 --> 00:25:49.040]  但是當他們事業有成的時候
[00:25:49.040 --> 00:25:51.040]  就開始因為工作忙
[00:25:51.040 --> 00:25:53.040]  就開始脫離了這個侍奉
[00:25:53.040 --> 00:25:55.040]  接著家裡成家立三
[00:25:55.040 --> 00:25:57.040]  家裡又多幾件
[00:25:57.040 --> 00:25:59.040]  接著就開始忙碌
[00:25:59.040 --> 00:26:01.040]  家忙碌,接著就開始
[00:26:01.040 --> 00:26:03.040]  沒辦法侍奉
[00:26:03.040 --> 00:26:05.040]  當然我所說的是
[00:26:05.040 --> 00:26:07.040]  要平衡,不是說因為這樣
[00:26:07.040 --> 00:26:09.040]  沒有侍奉是錯,不是的
[00:26:09.040 --> 00:26:11.040]  你好好將你的子女養大
[00:26:11.040 --> 00:26:13.040]  也是一個很好的侍奉
[00:26:13.040 --> 00:26:15.040]  只不過有時候我們注重這件事
[00:26:15.040 --> 00:26:17.040]  多過注重我們愛神的話
[00:26:17.040 --> 00:26:19.040]  這個就是一個很大的問題
[00:26:19.040 --> 00:26:21.040]  為什麼呢
[00:26:21.040 --> 00:26:23.040]  這個你就將你的信仰上
[00:26:23.040 --> 00:26:25.040]  愛神的心
[00:26:25.040 --> 00:26:27.040]  就放在你所愛的事情上
[00:26:27.040 --> 00:26:29.040]  而將你所愛的事情
[00:26:29.040 --> 00:26:31.040]  就蓋住你愛神的心
[00:26:31.040 --> 00:26:33.040]  所以
[00:26:33.040 --> 00:26:35.040]  我們再沒有動力
[00:26:35.040 --> 00:26:37.040]  去侍奉上帝
[00:26:37.040 --> 00:26:39.040]  我們再沒有那個drive那個力量
[00:26:39.040 --> 00:26:41.040]  去愛我們的上帝
[00:26:41.040 --> 00:26:43.040]  於是乎
[00:26:43.040 --> 00:26:45.040]  一年,一年過去的時候
[00:26:45.040 --> 00:26:47.040]  我們每一次,好像剛才的報告
[00:26:47.040 --> 00:26:49.040]  1月31日我們數算主音的時候
[00:26:49.040 --> 00:26:51.040]  我們是不是,我們不只是數算
[00:26:51.040 --> 00:26:53.040]  我們是在懺悔
[00:26:53.040 --> 00:26:55.040]  主啊,又虧欠不到一年了
[00:26:55.040 --> 00:26:57.040]  接著明年呢
[00:26:57.040 --> 00:26:59.040]  又虧欠了一年
[00:26:59.040 --> 00:27:01.040]  接著都預了,年頭呢
[00:27:01.040 --> 00:27:03.040]  是知道年尾我一定要虧欠的
[00:27:03.040 --> 00:27:05.040]  為什麼呢
[00:27:05.040 --> 00:27:07.040]  就不同
[00:27:07.040 --> 00:27:09.040]  信徒
[00:27:09.040 --> 00:27:11.040]  受責罰
[00:27:11.040 --> 00:27:13.040]  原來顯聰的愛心,是這麼重要的
[00:27:13.040 --> 00:27:15.040]  因為沒有了那種愛心
[00:27:15.040 --> 00:27:17.040]  我們就彷彿是什麼呢
[00:27:17.040 --> 00:27:19.040]  再也不能夠
[00:27:19.040 --> 00:27:21.040]  拿出我們心裡面的真那達香膏了
[00:27:21.040 --> 00:27:25.040]  你所愛的已經化為
[00:27:25.040 --> 00:27:27.040]  什麼呢
[00:27:27.040 --> 00:27:29.040]  你自己的事情
[00:27:29.040 --> 00:27:31.040]  你所愛的
[00:27:31.040 --> 00:27:33.040]  就再不能夠
[00:27:33.040 --> 00:27:35.040]  擺在耶穌基督的身上
[00:27:35.040 --> 00:27:37.040]  各位弟兄姊妹
[00:27:37.040 --> 00:27:39.040]  我們能夠反省一下自己
[00:27:39.040 --> 00:27:41.040]  特別現在差不多去到年尾的時候
[00:27:41.040 --> 00:27:43.040]  我有什麼事情
[00:27:43.040 --> 00:27:45.040]  是不甘願
[00:27:45.040 --> 00:27:47.040]  或者
[00:27:47.040 --> 00:27:49.040]  我已經拿出真那達
[00:27:49.040 --> 00:27:51.040]  拿出來的,但是都還沒破碎
[00:27:51.040 --> 00:27:53.040]  或者
[00:27:53.040 --> 00:27:55.040]  我拿出來了
[00:27:55.040 --> 00:27:57.040]  但是我家裡打碎了
[00:27:57.040 --> 00:27:59.040]  在我公司裡面打碎了
[00:27:59.040 --> 00:28:01.040]  為了我好好的打碎了
[00:28:01.040 --> 00:28:03.040]  但是我沒有在耶穌面前打碎
[00:28:03.040 --> 00:28:05.040]  求神幫助我們
[00:28:05.040 --> 00:28:07.040]  讓我們重拾
[00:28:07.040 --> 00:28:09.040]  起初的愛心
[00:28:09.040 --> 00:28:11.040]  所以剛才有一個宣傳
[00:28:11.040 --> 00:28:13.040]  很好的,我忘了是什麼
[00:28:13.040 --> 00:28:15.040]  剛剛我今天所說的
[00:28:15.040 --> 00:28:17.040]  重拾
[00:28:17.040 --> 00:28:19.040]  你起初的愛心
[00:28:19.040 --> 00:28:21.040]  所以弟兄姊妹
[00:28:21.040 --> 00:28:23.040]  讓我們在主的面前
[00:28:23.040 --> 00:28:25.040]  繼續讓我們的愛
[00:28:25.040 --> 00:28:27.040]  愛我們的上帝
[00:28:27.040 --> 00:28:29.040]  讓我們得到神的稱讚
[00:28:29.040 --> 00:28:31.040]  告訴主耶穌,聽主啊
[00:28:31.040 --> 00:28:33.040]  我愛你
