
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 大家早上好
[00:18:00.000 --> 00:18:03.000]  唯敬畏耶和華的婦女
[00:18:03.000 --> 00:18:05.000]  必得稱讚
[00:18:05.000 --> 00:18:07.000]  所以也許這個世界上
[00:18:07.000 --> 00:18:09.000]  也許已經有很多
[00:18:09.000 --> 00:18:11.000]  有才德的女子了
[00:18:11.000 --> 00:18:14.000]  她們對家人有照顧有加
[00:18:14.000 --> 00:18:17.000]  對社會盡了自己的義務
[00:18:17.000 --> 00:18:20.000]  工作上面非常的得體
[00:18:20.000 --> 00:18:25.000]  也許還很懂得財務和智慧的投資
[00:18:25.000 --> 00:18:28.000]  但是僅有這一切還不夠
[00:18:28.000 --> 00:18:29.000]  聖經說
[00:18:29.000 --> 00:18:31.000]  唯敬畏耶和華的婦女
[00:18:31.000 --> 00:18:33.000]  必得稱讚
[00:18:33.000 --> 00:18:35.000]  敬畏神在真言裏面
[00:18:35.000 --> 00:18:38.000]  是一個非常重要的概念
[00:18:38.000 --> 00:18:40.000]  我們都知道真言是一卷
[00:18:40.000 --> 00:18:42.000]  講智慧的書卷
[00:18:42.000 --> 00:18:46.000]  整個的真言是一個三文治的結構
[00:18:46.000 --> 00:18:48.000]  從剛開始的一到九章
[00:18:48.000 --> 00:18:51.000]  就勸誡人們要選擇智慧
[00:18:51.000 --> 00:18:53.000]  遠離愚昧
[00:18:53.000 --> 00:18:56.000]  如果用父母和孩子的比喻的話
[00:18:56.000 --> 00:19:00.000]  就像是一個父母教導他的兒子
[00:19:00.000 --> 00:19:03.000]  你要選擇智慧遠離愚昧
[00:19:03.000 --> 00:19:05.000]  而在這一到九章中
[00:19:05.000 --> 00:19:07.000]  兒子是一言沒有發
[00:19:07.000 --> 00:19:11.000]  沒有任何對兒子的回應的記載
[00:19:11.000 --> 00:19:13.000]  那麼中間十到三十節
[00:19:13.000 --> 00:19:18.000]  就是在講到生活當中的各個層面的智慧
[00:19:18.000 --> 00:19:21.000]  好像是放這個孩子出去打拼
[00:19:21.000 --> 00:19:26.000]  在生活當中去學習生活層面各樣的智慧
[00:19:26.000 --> 00:19:30.000]  而第三十一章就是一個總結
[00:19:30.000 --> 00:19:32.000]  總結就是說
[00:19:32.000 --> 00:19:37.000]  這個媽媽勸這個兒子娶才德的婦人
[00:19:37.000 --> 00:19:42.000]  而這個兒子最終取得了一個才德的婦人
[00:19:42.000 --> 00:19:45.000]  就說明這個兒子得到了智慧
[00:19:45.000 --> 00:19:49.000]  所以才德的婦人就等於智慧
[00:19:49.000 --> 00:19:54.000]  選擇才德的婦人就等於選擇智慧
[00:19:54.000 --> 00:19:56.000]  那麼智慧是什麼呢
[00:19:56.000 --> 00:19:58.000]  箴言講得非常清楚
[00:19:58.000 --> 00:20:03.000]  在九章十節是整個箴言的核心裏面講到說
[00:20:03.000 --> 00:20:06.000]  敬畏耶和華就是智慧的開端
[00:20:06.000 --> 00:20:10.000]  所以最後這個才德的婦人這個詩
[00:20:10.000 --> 00:20:15.000]  也用敬畏來結束整個的才德的婦人的詩篇
[00:20:15.000 --> 00:20:18.000]  和作爲整個箴言的結束
[00:20:18.000 --> 00:20:23.000]  就是敬畏耶和華的婦女必得稱讚
[00:20:23.000 --> 00:20:26.000]  敬畏是一個很難的東西
[00:20:26.000 --> 00:20:31.000]  我們每一位的媽媽都有我們很多的agenda
[00:20:31.000 --> 00:20:36.000]  都有我們很多的期望放在我們兒女的身上
[00:20:36.000 --> 00:20:38.000]  我一點不懷疑
[00:20:38.000 --> 00:20:42.000]  我們已經把我們最好的給了我們的兒女
[00:20:42.000 --> 00:20:47.000]  但是我們是否也將我們那些在神裏面
[00:20:47.000 --> 00:20:50.000]  或者是在我們自己兒時
[00:20:50.000 --> 00:20:53.000]  也給了我們很多我們自己的期望
[00:20:53.000 --> 00:20:55.000]  加在兒女的身上
[00:20:55.000 --> 00:20:59.000]  我們讓他們上各種各樣的補習班
[00:20:59.000 --> 00:21:01.000]  我們對他們照顧有加
[00:21:01.000 --> 00:21:03.000]  冬天怕凍着
[00:21:03.000 --> 00:21:05.000]  夏天怕熱着
[00:21:05.000 --> 00:21:06.000]  他跌倒的時候
[00:21:06.000 --> 00:21:09.000]  第一個心痛的就是母親
[00:21:09.000 --> 00:21:11.000]  當他住在醫院的時候
[00:21:11.000 --> 00:21:14.000]  我想那位母親可能寧願用自己的壽命
[00:21:14.000 --> 00:21:18.000]  來換回她孩子病得醫治
[00:21:18.000 --> 00:21:23.000]  神藉着母親把世界上最好的愛給了我們
[00:21:23.000 --> 00:21:27.000]  可是我們母親也有管理的責任
[00:21:27.000 --> 00:21:31.000]  聖經說兒女是依和華所賜的產業
[00:21:31.000 --> 00:21:35.000]  所以我們母親不是我們兒女的擁有者
[00:21:35.000 --> 00:21:37.000]  我們是一個管理者
[00:21:37.000 --> 00:21:39.000]  幫誰管呢
[00:21:39.000 --> 00:21:40.000]  幫神管
[00:21:40.000 --> 00:21:44.000]  所以我們要做一個好管家
[00:21:44.000 --> 00:21:47.000]  我們不可以擁有我們的兒女
[00:21:47.000 --> 00:21:50.000]  不可以去控制我們的兒女
[00:21:50.000 --> 00:21:53.000]  去做到我們所期望的事情
[00:21:53.000 --> 00:21:56.000]  我們應該做一個敬畏神的婦女
[00:21:56.000 --> 00:21:58.000]  幫助我們的兒女
[00:21:58.000 --> 00:22:01.000]  活出神在她身上的呼招
[00:22:01.000 --> 00:22:04.000]  因爲這是神對你的一個託付
[00:22:04.000 --> 00:22:09.000]  這是神對母親的一個榮耀的呼招
[00:22:09.000 --> 00:22:10.000]  所以在此呢
[00:22:10.000 --> 00:22:12.000]  我勸所有的母親們
[00:22:12.000 --> 00:22:14.000]  我知道你們很辛苦
[00:22:14.000 --> 00:22:17.000]  可能我也不知道你們有多麼辛苦
[00:22:17.000 --> 00:22:18.000]  因爲我也沒做過媽
[00:22:18.000 --> 00:22:21.000]  在這邊站着講話不腰疼啊真是
[00:22:21.000 --> 00:22:23.000]  所以呢
[00:22:23.000 --> 00:22:26.000]  但是我邀請所有的母親
[00:22:26.000 --> 00:22:29.000]  謝謝你在我們身上所付出的辛苦
[00:22:29.000 --> 00:22:32.000]  謝謝你在我們身上所付出的愛
[00:22:32.000 --> 00:22:36.000]  謝謝你對我們一切的照顧
[00:22:36.000 --> 00:22:40.000]  我希望你能夠成爲一個敬畏神的人
[00:22:40.000 --> 00:22:43.000]  因爲敬畏神的婦女必得稱讚
[00:22:43.000 --> 00:22:45.000]  而且你對神的敬畏
[00:22:45.000 --> 00:22:48.000]  就是對我最大的照顧
[00:22:48.000 --> 00:22:50.000]  可以幫助我在神裏面
[00:22:50.000 --> 00:22:54.000]  活出神在我身上的呼招
[00:22:54.000 --> 00:22:57.000]  這是我對母親想講的話
[00:22:57.000 --> 00:23:00.000]  所以大家請記得回到家的時候
[00:23:00.000 --> 00:23:01.000]  一定要給你的母親
[00:23:01.000 --> 00:23:02.000]  給你的太太
[00:23:02.000 --> 00:23:04.000]  給她當得的稱讚
[00:23:04.000 --> 00:23:06.000]  給她當得的讚賞
[00:23:06.000 --> 00:23:07.000]  還有各位母親
[00:23:07.000 --> 00:23:10.000]  我用聖經的話勸諫你們
[00:23:10.000 --> 00:23:13.000]  願我們做一個敬畏神的人
[00:23:13.000 --> 00:23:16.000]  最後我想有一點點的話
[00:23:16.000 --> 00:23:19.000]  給我們做兒女的講
[00:23:19.000 --> 00:23:21.000]  當我預備這篇講道的時候
[00:23:21.000 --> 00:23:25.000]  我想到了一點很糾結的事情
[00:23:25.000 --> 00:23:26.000]  沒錯
[00:23:26.000 --> 00:23:29.000]  母親是世界上最偉大的愛
[00:23:29.000 --> 00:23:31.000]  但是我心裏面想到
[00:23:31.000 --> 00:23:33.000]  也許有的人會講
[00:23:33.000 --> 00:23:34.000]  也許世界當中
[00:23:34.000 --> 00:23:35.000]  也有一些的角落
[00:23:35.000 --> 00:23:37.000]  哭泣的角落
[00:23:37.000 --> 00:23:38.000]  那個人在說
[00:23:38.000 --> 00:23:41.000]  我可能從小沒有得到母親的愛
[00:23:41.000 --> 00:23:43.000]  我從小就被拋棄了
[00:23:43.000 --> 00:23:46.000]  我在孤兒院裏面長大
[00:23:46.000 --> 00:23:47.000]  或者說我的母親
[00:23:47.000 --> 00:23:50.000]  是一個非常暴力的母親
[00:23:50.000 --> 00:23:51.000]  總之等等
[00:23:51.000 --> 00:23:53.000]  也許有各樣的困難
[00:23:53.000 --> 00:23:55.000]  在我們的身上發生
[00:23:55.000 --> 00:23:57.000]  讓我們沒辦法體會到
[00:23:57.000 --> 00:23:59.000]  神所託付的
[00:23:59.000 --> 00:24:01.000]  藉着母親所給我們的
[00:24:01.000 --> 00:24:03.000]  最偉大的母愛
[00:24:03.000 --> 00:24:04.000]  在這裏
[00:24:04.000 --> 00:24:08.000]  我有一段經文想給這樣的弟兄姊妹
[00:24:08.000 --> 00:24:10.000]  這樣的兒女們來分享
[00:24:10.000 --> 00:24:13.000]  我們一起來看詩篇139篇
[00:24:13.000 --> 00:24:16.000]  13到18節
[00:24:16.000 --> 00:24:17.000]  一二
[00:24:17.000 --> 00:24:20.000]  我的肺腑是你所造的
[00:24:20.000 --> 00:24:22.000]  我在母腹中
[00:24:22.000 --> 00:24:24.000]  你已腹壁我
[00:24:24.000 --> 00:24:26.000]  我要稱謝你
[00:24:26.000 --> 00:24:29.000]  因我受造奇妙可畏
[00:24:29.000 --> 00:24:31.000]  你的作爲奇妙
[00:24:31.000 --> 00:24:34.000]  這是我心深知道的
[00:24:34.000 --> 00:24:36.000]  我在暗中受造
[00:24:36.000 --> 00:24:39.000]  在地的深處被聯絡
[00:24:39.000 --> 00:24:44.000]  那時我的形體並不像你隱藏
[00:24:44.000 --> 00:24:47.000]  我未成形的體質
[00:24:47.000 --> 00:24:50.000]  你的眼早已看見了
[00:24:50.000 --> 00:24:52.000]  你所定的日子
[00:24:52.000 --> 00:24:54.000]  我尚未度一日
[00:24:54.000 --> 00:24:58.000]  你都寫在你的冊上了
[00:24:58.000 --> 00:25:03.000]  神啊你的意念像我何等寶貴
[00:25:03.000 --> 00:25:06.000]  奇數何等衆多
[00:25:06.000 --> 00:25:10.000]  我若數點比海沙更多
[00:25:10.000 --> 00:25:12.000]  我睡醒的時候
[00:25:12.000 --> 00:25:15.000]  仍和你同在
[00:25:15.000 --> 00:25:17.000]  所以十三節說
[00:25:17.000 --> 00:25:18.000]  我的肺腑
[00:25:18.000 --> 00:25:21.000]  我就是指我們每一個人
[00:25:21.000 --> 00:25:22.000]  我們所有的人
[00:25:22.000 --> 00:25:25.000]  我的肺腑是你所造的
[00:25:25.000 --> 00:25:27.000]  你就是指神
[00:25:27.000 --> 00:25:30.000]  我在母腹中你已復辟我
[00:25:30.000 --> 00:25:34.000]  所以神是我們每一個人的造物主
[00:25:34.000 --> 00:25:37.000]  神是我們每一個人生命的源頭
[00:25:37.000 --> 00:25:39.000]  和生命的主宰
[00:25:39.000 --> 00:25:40.000]  聖經說
[00:25:40.000 --> 00:25:43.000]  我在母腹中你已復辟我
[00:25:43.000 --> 00:25:46.000]  當我們在媽媽的肚子裏的時候
[00:25:46.000 --> 00:25:49.000]  神已經遮蓋了我們
[00:25:49.000 --> 00:25:51.000]  已經復辟了我們
[00:25:51.000 --> 00:25:56.000]  已經開始了他對我們的保護
[00:25:56.000 --> 00:25:57.000]  第十六節說
[00:25:57.000 --> 00:25:59.000]  我未成形的體質
[00:25:59.000 --> 00:26:01.000]  你的眼早已看見了
[00:26:01.000 --> 00:26:02.000]  你所定的日子
[00:26:02.000 --> 00:26:04.000]  我尚未度一日
[00:26:04.000 --> 00:26:07.000]  你都寫在你的冊上了
[00:26:07.000 --> 00:26:10.000]  所以神對我們的一生瞭如指掌
[00:26:10.000 --> 00:26:13.000]  他對我們將要經歷什麼
[00:26:13.000 --> 00:26:16.000]  他對在我們身上會發生什麼樣的事情
[00:26:16.000 --> 00:26:17.000]  不是他不知道
[00:26:17.000 --> 00:26:20.000]  他一切都知道
[00:26:20.000 --> 00:26:22.000]  不論你經歷怎樣的苦難
[00:26:22.000 --> 00:26:24.000]  不論你經歷怎樣的苦楚
[00:26:24.000 --> 00:26:26.000]  不論你遭受怎樣的遭遇
[00:26:26.000 --> 00:26:29.000]  神都知道
[00:26:29.000 --> 00:26:31.000]  第十七節說
[00:26:31.000 --> 00:26:32.000]  神啊
[00:26:32.000 --> 00:26:35.000]  你的意念像我何等寶貴
[00:26:35.000 --> 00:26:37.000]  其數何等衆多
[00:26:37.000 --> 00:26:40.000]  我若數點比海沙更多
[00:26:40.000 --> 00:26:45.000]  我睡醒的時候仍和你同在
[00:26:45.000 --> 00:26:46.000]  以前呢
[00:26:46.000 --> 00:26:49.000]  我是一個比較容易忘恩負義的人
[00:26:49.000 --> 00:26:51.000]  我覺得神對我好
[00:26:51.000 --> 00:26:52.000]  挺好的
[00:26:52.000 --> 00:26:55.000]  過一段時間就不記得了
[00:26:55.000 --> 00:26:56.000]  最近呢
[00:26:56.000 --> 00:27:00.000]  比較多的去操練去數算神的恩典
[00:27:00.000 --> 00:27:03.000]  因爲這些經文對我影響很大
[00:27:03.000 --> 00:27:04.000]  他說神的恩典
[00:27:04.000 --> 00:27:06.000]  到我們數的時候
[00:27:06.000 --> 00:27:07.000]  比海沙還多
[00:27:07.000 --> 00:27:13.000]  就是到你睡醒的時候仍和你同在
[00:27:13.000 --> 00:27:14.000]  大家還記不記得
[00:27:14.000 --> 00:27:16.000]  有一個詩篇還想到是說
[00:27:16.000 --> 00:27:18.000]  我若飛到地極
[00:27:18.000 --> 00:27:20.000]  你仍在那裏
[00:27:20.000 --> 00:27:23.000]  就是當我們數數數數的時候
[00:27:23.000 --> 00:27:24.000]  數到最後
[00:27:24.000 --> 00:27:27.000]  就算是數到你的苦難當中
[00:27:27.000 --> 00:27:29.000]  數到你的痛苦當中
[00:27:29.000 --> 00:27:35.000]  神的恩典仍然在那裏與你同在
[00:27:35.000 --> 00:27:36.000]  所以我想講
[00:27:36.000 --> 00:27:41.000]  其實神纔是那個我們最大的父母親
[00:27:41.000 --> 00:27:43.000]  神既是我們的父親
[00:27:43.000 --> 00:27:45.000]  又是我們的母親
[00:27:45.000 --> 00:27:46.000]  當我們在母婦的時候
[00:27:46.000 --> 00:27:48.000]  神已經隱蔽了我們
[00:27:48.000 --> 00:27:50.000]  我們還沒有出世界的時候
[00:27:50.000 --> 00:27:51.000]  我們生命
[00:27:51.000 --> 00:27:54.000]  我們的生命冊上所經歷的一切
[00:27:54.000 --> 00:27:56.000]  都已經在神的手中
[00:27:56.000 --> 00:27:59.000]  最終你是屬於誰呢
[00:27:59.000 --> 00:28:01.000]  我們從母婦當中生出
[00:28:01.000 --> 00:28:03.000]  當我們離開這個世界的時候
[00:28:03.000 --> 00:28:06.000]  我們不會再回到母婦當中去
[00:28:06.000 --> 00:28:09.000]  我們是在神的手裏面
[00:28:09.000 --> 00:28:12.000]  神纔是我們那個生命的主宰
[00:28:12.000 --> 00:28:15.000]  我在這裏想大膽地做一個請求
[00:28:15.000 --> 00:28:20.000]  想邀請在母親那裏曾經受過傷害的弟兄姊妹
[00:28:20.000 --> 00:28:22.000]  或者是兒女們
[00:28:22.000 --> 00:28:26.000]  我們不要再向我們的母親去討賬了
[00:28:26.000 --> 00:28:30.000]  因爲你未必討得回來
[00:28:30.000 --> 00:28:33.000]  也許你的母親已經離開了世界
[00:28:33.000 --> 00:28:36.000]  你永遠沒有可能再向她討賬
[00:28:36.000 --> 00:28:38.000]  也許你的母親還健在
[00:28:38.000 --> 00:28:40.000]  但是我想告訴你
[00:28:40.000 --> 00:28:42.000]  在這裏神不是這樣子的
[00:28:42.000 --> 00:28:44.000]  神說我們是歸於他的
[00:28:44.000 --> 00:28:47.000]  我們是屬於他自己的
[00:28:47.000 --> 00:28:49.000]  不論再怎麼樣發生
[00:28:49.000 --> 00:28:53.000]  我們都沒有辦法像當時被媽媽生出來一樣
[00:28:53.000 --> 00:28:55.000]  再塞回媽媽的肚子裏
[00:28:55.000 --> 00:28:57.000]  重新再生一次
[00:28:57.000 --> 00:29:00.000]  重新再讓媽媽愛我們一次
[00:29:00.000 --> 00:29:01.000]  沒有辦法
[00:29:01.000 --> 00:29:03.000]  但是我們已經長大了
[00:29:03.000 --> 00:29:05.000]  我們可以爲自己的生命負責
[00:29:05.000 --> 00:29:07.000]  爲自己的生命負責
[00:29:07.000 --> 00:29:10.000]  就是知道誰是我們的主宰
[00:29:10.000 --> 00:29:12.000]  聖經這裏講得很清楚
[00:29:12.000 --> 00:29:15.000]  唯有耶和華是我們生命的主
[00:29:15.000 --> 00:29:18.000]  所以我勸這裏在座的弟兄姊妹
[00:29:18.000 --> 00:29:20.000]  我們做兒女的
[00:29:20.000 --> 00:29:24.000]  也要好好地好好地在神的裏面
[00:29:24.000 --> 00:29:26.000]  去尋找我們的身份
[00:29:26.000 --> 00:29:30.000]  去尋找我們應有的那種健康的
[00:29:30.000 --> 00:29:34.000]  那種自尊自信和這樣的自愛
[00:29:34.000 --> 00:29:39.000]  因爲神他的意念向我們好多好多
[00:29:39.000 --> 00:29:42.000]  好的意念好多好多
[00:29:42.000 --> 00:29:46.000]  我們若數點就比海沙更多
[00:29:46.000 --> 00:29:48.000]  總結一下
[00:29:48.000 --> 00:29:51.000]  今天在這裏講才德的婦人
[00:29:51.000 --> 00:29:54.000]  不如說是講一個智慧的婦人
[00:29:54.000 --> 00:29:56.000]  智慧的婦人是誰呢
[00:29:56.000 --> 00:30:01.000]  智慧的婦人就是一個敬畏耶和華的婦女
[00:30:01.000 --> 00:30:03.000]  我們如何得智慧呢
[00:30:03.000 --> 00:30:06.000]  就是敬畏耶和華
[00:30:06.000 --> 00:30:09.000]  所以我們在這個地方
[00:30:09.000 --> 00:30:12.000]  大家都看到了一個金科玉曆
[00:30:12.000 --> 00:30:14.000]  就是智慧沒有那麼難
[00:30:14.000 --> 00:30:16.000]  只要你敬畏神就可以了
[00:30:16.000 --> 00:30:18.000]  如果我們缺少智慧
[00:30:18.000 --> 00:30:20.000]  缺少教養孩童的智慧
[00:30:20.000 --> 00:30:23.000]  或者是在教養孩童的事情上面
[00:30:23.000 --> 00:30:25.000]  有很多的沮喪
[00:30:25.000 --> 00:30:28.000]  我勸誡你向神來求
[00:30:28.000 --> 00:30:31.000]  因爲敬畏神的必得智慧
[00:30:31.000 --> 00:30:33.000]  那我也勸在座的兒女
[00:30:33.000 --> 00:30:40.000]  將你的母親所應得的榮耀和稱讚來歸給她
[00:30:40.000 --> 00:30:42.000]  也許今天崇拜結束之後
[00:30:42.000 --> 00:30:45.000]  你就可以給你的母親發一條短信
[00:30:45.000 --> 00:30:47.000]  發一條信息來尊崇她
[00:30:47.000 --> 00:30:48.000]  來感謝她
[00:30:48.000 --> 00:30:51.000]  感謝她在你身上所付出的恩典
[00:30:51.000 --> 00:30:52.000]  要真心的啊
[00:30:52.000 --> 00:30:54.000]  不能很乾的發
[00:30:54.000 --> 00:30:55.000]  要很真心的
[00:30:55.000 --> 00:30:56.000]  很真心的
[00:30:56.000 --> 00:31:00.000]  真的是發自你肺腑的來去感謝你的媽媽
[00:31:00.000 --> 00:31:05.000]  那麼我也勸所有的做母親的和做兒女的
[00:31:05.000 --> 00:31:09.000]  我們的生命要連與我們生命的主
[00:31:09.000 --> 00:31:11.000]  那就是耶和華
[00:31:11.000 --> 00:31:14.000]  因爲我們在母婦當中的時候
[00:31:14.000 --> 00:31:16.000]  神已經復辟了我們
[00:31:16.000 --> 00:31:20.000]  所以連接耶和華才能支取力量
[00:31:20.000 --> 00:31:22.000]  在這裏
[00:31:22.000 --> 00:31:27.000]  在最後用真言當中的一節經文來祝福大家
[00:31:27.000 --> 00:31:31.000]  祝福所有的母親和祝福所有的婦女
[00:31:31.000 --> 00:31:33.000]  就是她的在真言當中
[00:31:33.000 --> 00:31:37.000]  她的兒子和她的丈夫對她的評價
[00:31:37.000 --> 00:31:40.000]  真言第31節
[00:31:40.000 --> 00:31:43.000]  願她享受操作所得的
[00:31:43.000 --> 00:31:47.000]  願她的工作在城門口榮耀她
[00:31:47.000 --> 00:31:49.000]  我把她改成你
[00:31:49.000 --> 00:31:52.000]  我代表所有的弟兄姊妹
[00:31:52.000 --> 00:31:54.000]  祝福我們在座的母親
[00:31:54.000 --> 00:31:58.000]  願您享受您所操作所得的
[00:31:58.000 --> 00:32:00.000]  願您所做的工在城門口
[00:32:00.000 --> 00:32:02.000]  就是在公衆的地方
[00:32:02.000 --> 00:32:06.000]  在衆人的場合裏面可以榮耀你
[00:32:06.000 --> 00:32:09.000]  感謝神讓我們一起來禱告
[00:32:09.000 --> 00:32:11.000]  親愛的天父
[00:32:11.000 --> 00:32:12.000]  是的
[00:32:12.000 --> 00:32:15.000]  婦人焉能忘記她喫奶的嬰孩
[00:32:15.000 --> 00:32:17.000]  或有忘記
[00:32:17.000 --> 00:32:19.000]  你卻不忘記我們
[00:32:19.000 --> 00:32:21.000]  天父謝謝你
[00:32:21.000 --> 00:32:23.000]  給我們最完全的父愛
[00:32:23.000 --> 00:32:26.000]  給我們最完全的母愛
[00:32:26.000 --> 00:32:30.000]  你就是那一位我們的父親和母親
[00:32:30.000 --> 00:32:34.000]  主我們在肉身當中都有不完全
[00:32:34.000 --> 00:32:37.000]  我們在肉身裏面都有軟弱
[00:32:37.000 --> 00:32:39.000]  但是天父我感謝你
[00:32:39.000 --> 00:32:42.000]  爲天下所有的母親感謝你
[00:32:42.000 --> 00:32:46.000]  感謝你藉着母親把生命賜給了我們
[00:32:46.000 --> 00:32:50.000]  感謝你藉着母親將最最大的
[00:32:50.000 --> 00:32:54.000]  最偉大的最好的母愛賜給了我們
[00:32:54.000 --> 00:32:59.000]  也感謝你讓我們藉着母親經歷了不完全的愛
[00:32:59.000 --> 00:33:01.000]  因爲沒有一個人是完全的
[00:33:01.000 --> 00:33:05.000]  只有在主你自己的手裏纔是完全的
[00:33:05.000 --> 00:33:07.000]  願主你幫助我們
[00:33:07.000 --> 00:33:11.000]  每一個人都是那一個敬畏神的婦女
[00:33:11.000 --> 00:33:13.000]  敬畏神的先生
[00:33:13.000 --> 00:33:15.000]  敬畏神的孩子
[00:33:15.000 --> 00:33:19.000]  真的當我們的生命跟你連結的時候
[00:33:19.000 --> 00:33:21.000]  我們才能夠去享受
[00:33:21.000 --> 00:33:25.000]  才能夠去得到那種全人的愛
[00:33:25.000 --> 00:33:27.000]  神啊,謝謝你
[00:33:27.000 --> 00:33:30.000]  謝謝你向我們的意念何等的寶貴
[00:33:30.000 --> 00:33:34.000]  我爲所有的弟兄姊妹來祝福
[00:33:34.000 --> 00:33:38.000]  願神的恩典環繞着我們
[00:33:38.000 --> 00:33:40.000]  願我們在我們的生活當中
[00:33:40.000 --> 00:33:44.000]  經歷神的意念向我們何等寶貴
[00:33:44.000 --> 00:33:46.000]  當我們細數的時候
[00:33:46.000 --> 00:33:52.000]  願我們經歷神的恩典比海沙更多
[00:33:52.000 --> 00:33:57.000]  也讓我們可以有深深的安慰
[00:33:57.000 --> 00:34:00.000]  就是當我們睡醒的時候
[00:34:00.000 --> 00:34:02.000]  神與我們同在
[00:34:02.000 --> 00:34:04.000]  不論我們在什麼地方
[00:34:04.000 --> 00:34:07.000]  神都是我們心裏的力量
[00:34:07.000 --> 00:34:10.000]  還有那一份永遠的同在
[00:34:10.000 --> 00:34:11.000]  謝謝主耶穌
[00:34:11.000 --> 00:34:18.000]  祝福在座的每一位母親今天都能夠大得榮耀
[00:34:18.000 --> 00:34:19.000]  大得稱讚
[00:34:19.000 --> 00:34:21.000]  禱告奉耶穌基督的名
[00:34:21.000 --> 00:34:22.000]  阿們
