
[00:00:00.000 --> 00:00:07.280]  今晚的講題是「活在神的時候中」
[00:16:40.160 --> 00:16:42.400]  告訴他我會祝福你使你有兒女
[00:16:42.400 --> 00:16:44.080]  一路讓你成為大國
[00:16:44.080 --> 00:16:46.080]  但其實他那時候沒有
[00:16:46.080 --> 00:16:48.080]  但神應許的時候
[00:16:48.080 --> 00:16:50.080]  他信神,神就賜福他
[00:16:50.080 --> 00:16:52.080]  但神不是即時給他有兒女
[00:16:52.080 --> 00:16:54.080]  應許的兒女
[00:16:54.080 --> 00:16:56.080]  要他等
[00:16:56.080 --> 00:16:58.080]  他都等著等著等得很不耐煩
[00:16:58.080 --> 00:17:00.080]  尤其是當時他的太太撒萊
[00:17:00.080 --> 00:17:02.080]  也就是後來我們叫撒拉
[00:17:02.080 --> 00:17:06.080]  等了十幾年之後他都等不到了
[00:17:06.080 --> 00:17:10.080]  於是在旁邊
[00:17:10.080 --> 00:17:12.080]  撒拉就游說阿伯拉罕
[00:17:12.080 --> 00:17:14.080]  游說他什麼?
[00:17:14.080 --> 00:17:16.080]  不如這樣吧
[00:17:16.080 --> 00:17:18.080]  撒拉有個侍女叫做夏甲
[00:17:18.080 --> 00:17:20.080]  他說不如這樣吧,你和夏甲同房
[00:17:20.080 --> 00:17:22.080]  生了個兒子之後就歸我
[00:17:22.080 --> 00:17:24.080]  因為當時的習俗是這樣的
[00:17:24.080 --> 00:17:26.080]  所以他就游說阿伯拉罕做這件事
[00:17:26.080 --> 00:17:28.080]  結果阿伯拉罕有沒有做?
[00:17:28.080 --> 00:17:30.080]  做了,於是在八十六歲的時候
[00:17:30.080 --> 00:17:34.080]  生了以撒瑪利
[00:17:34.080 --> 00:17:36.080]  神應許過
[00:17:36.080 --> 00:17:38.080]  他覺得應該是吧
[00:17:38.080 --> 00:17:40.080]  於是就做了這些事
[00:17:40.080 --> 00:17:42.080]  但是這個兒子的出世
[00:17:42.080 --> 00:17:44.080]  在屬靈上是否正確呢?
[00:17:44.080 --> 00:17:46.080]  聖經很清楚說不是正確
[00:17:46.080 --> 00:17:48.080]  為什麼我會這樣說?
[00:17:48.080 --> 00:17:50.080]  因為當我們有機會看
[00:17:50.080 --> 00:17:52.080]  加拉太書四章二十三節的時候
[00:17:52.080 --> 00:17:54.080]  保羅怎樣解釋這件事呢?
[00:17:54.080 --> 00:17:56.080]  保羅說那侍女所生的是
[00:17:56.080 --> 00:17:58.080]  按著血氣生的
[00:17:58.080 --> 00:18:00.080]  這是聖經的話語
[00:18:00.080 --> 00:18:02.080]  不是
[00:18:02.080 --> 00:18:04.080]  不是神的時間
[00:18:04.080 --> 00:18:06.080]  但是他就是這樣生了
[00:18:06.080 --> 00:18:08.080]  以撒瑪利
[00:18:08.080 --> 00:18:10.080]  所以當阿伯拉罕去到九十九歲
[00:18:10.080 --> 00:18:12.080]  又過了十幾年了
[00:18:12.080 --> 00:18:14.080]  還沒有一個應許
[00:18:14.080 --> 00:18:16.080]  然後神就和阿伯拉罕說明年你會生
[00:18:16.080 --> 00:18:18.080]  這是神的應許
[00:18:18.080 --> 00:18:20.080]  阿伯拉罕聽到之後不相信
[00:18:20.080 --> 00:18:22.080]  或者覺得不用了
[00:18:22.080 --> 00:18:24.080]  有個以撒瑪利在
[00:18:24.080 --> 00:18:26.080]  所以他怎樣和神說呢?
[00:18:26.080 --> 00:18:28.080]  聖經很清楚記載
[00:18:28.080 --> 00:18:30.080]  阿伯拉罕說一句話
[00:18:30.080 --> 00:18:32.080]  撒瑪利活在你面前
[00:18:32.080 --> 00:18:34.080]  我已經有個兒子十幾歲了
[00:18:34.080 --> 00:18:36.080]  不用了,這個就是了
[00:18:36.080 --> 00:18:38.080]  但神說不是
[00:18:38.080 --> 00:18:40.080]  我要怎樣呢?
[00:18:40.080 --> 00:18:42.080]  不然你妻子撒拉要給你生一個兒子
[00:18:42.080 --> 00:18:44.080]  你要給他起名叫以撒
[00:18:44.080 --> 00:18:46.080]  我要與他堅定所立的約
[00:18:46.080 --> 00:18:48.080]  作他後裔永遠的約
[00:18:48.080 --> 00:18:50.080]  這個才是應許的
[00:18:50.080 --> 00:18:52.080]  這個才是我的時間
[00:18:52.080 --> 00:18:54.080]  你一百歲的時候生那個才是
[00:18:54.080 --> 00:18:56.080]  這個就是神的時候
[00:18:56.080 --> 00:18:58.080]  那阿伯拉罕走快了還是走慢了?
[00:18:58.080 --> 00:19:00.080]  走快了
[00:19:00.080 --> 00:19:02.080]  結果有以撒瑪利
[00:19:02.080 --> 00:19:04.080]  也有以撒
[00:19:04.080 --> 00:19:06.080]  後來宗族間有很多矛盾
[00:19:06.080 --> 00:19:08.080]  很多困難
[00:19:08.080 --> 00:19:10.080]  那些就另外後話
[00:19:10.080 --> 00:19:12.080]  不過我們在這裡就很清楚看到
[00:19:12.080 --> 00:19:14.080]  原來有時候人憑著自己的意思
[00:19:14.080 --> 00:19:16.080]  走自己的時間
[00:19:16.080 --> 00:19:18.080]  走自己的道路
[00:19:18.080 --> 00:19:20.080]  又或者純粹聽了一些人就以為
[00:19:20.080 --> 00:19:22.080]  我們沒有回到我們信仰的核心
[00:19:22.080 --> 00:19:24.080]  我們生命的基礎就是耶穌基督
[00:19:24.080 --> 00:19:26.080]  我們的神
[00:19:26.080 --> 00:19:28.080]  我們沒有問祂這個是不是祢的時候
[00:19:28.080 --> 00:19:30.080]  這個是不是祢的心意
[00:19:30.080 --> 00:19:32.080]  我們教會也有時候忽略了這方面的時候
[00:19:32.080 --> 00:19:34.080]  這個又說這樣這個又說這樣
[00:19:34.080 --> 00:19:36.080]  個個都說自己最喜歡的時候
[00:19:36.080 --> 00:19:38.080]  我們沒有問到神是不是祢的心意
[00:19:38.080 --> 00:19:40.080]  是不是祢的時候
[00:19:40.080 --> 00:19:42.080]  結果就衍生了很多問題
[00:19:42.080 --> 00:19:44.080]  有些快有些慢有些說這樣有些說那樣的時候
[00:19:44.080 --> 00:19:46.080]  那就會出現很困難的局面
[00:19:46.080 --> 00:19:48.080]  所以今天我們要彼此勉勵
[00:19:48.080 --> 00:19:50.080]  學習一個很重要的功課
[00:19:50.080 --> 00:19:52.080]  我們基督徒一個很重要的
[00:19:52.080 --> 00:19:54.080]  屬靈的操練生命的操練
[00:19:54.080 --> 00:19:56.080]  頂姐妹你忘記了我所有講章的內容
[00:19:56.080 --> 00:19:58.080]  不要緊你記得今天那個講題
[00:19:58.080 --> 00:20:02.080]  活在神的時候中
[00:20:02.080 --> 00:20:04.080]  這樣就美好了
[00:20:04.080 --> 00:20:06.080]  這樣你就開心了
[00:20:06.080 --> 00:20:08.080]  這樣就道路亨通了
[00:20:08.080 --> 00:20:10.080]  這樣你的生命就健壯了
[00:20:10.080 --> 00:20:12.080]  因為我們是活在神的裡面
[00:20:12.080 --> 00:20:14.080]  這個很重要
