
[00:00:00.000 --> 00:00:04.040]  我們的賽事院是在教會中設立
[00:19:51.880 --> 00:19:56.120]  89年前講完那一次
[00:19:56.120 --> 00:19:59.480]  很多造會的人寫了文章
[00:19:59.480 --> 00:20:01.120]  來的攻擊我的立場
[00:20:01.120 --> 00:20:03.960]  我想不到4年前
[00:20:03.960 --> 00:20:06.400]  我收到一個造會的弟兄
[00:20:06.400 --> 00:20:09.280]  他叫林博雄
[00:20:09.280 --> 00:20:11.880]  他本身是個醫生來的
[00:20:12.720 --> 00:20:15.400]  到後來他也讀了神學
[00:20:15.400 --> 00:20:17.400]  讀了希臘文
[00:20:17.400 --> 00:20:21.000]  讀了以後大概4年前給了一個電郵給我
[00:20:21.000 --> 00:20:23.400]  這個電郵說
[00:20:23.400 --> 00:20:27.320]  他知道我曾經
[00:20:27.320 --> 00:20:31.560]  胃道哥羅西蘇一章15節這個結經
[00:20:31.560 --> 00:20:36.520]  跟造會的人有很多不同的討論
[00:20:36.520 --> 00:20:40.240]  但是他告訴我
[00:20:40.720 --> 00:20:42.920]  他經過多年的研究
[00:20:42.920 --> 00:20:46.360]  他認同我解經的立場
[00:20:46.360 --> 00:20:49.080]  因爲這個緣故
[00:20:49.080 --> 00:20:53.640]  他就在華神的期刊
[00:20:53.640 --> 00:20:55.320]  登了一篇的文章
[00:20:55.320 --> 00:20:59.720]  從哥羅西蘇一章15節來的看
[00:20:59.720 --> 00:21:01.680]  解經上的爭議
[00:21:01.680 --> 00:21:04.520]  然後在這個電郵的當中
[00:21:04.520 --> 00:21:06.560]  給我知道有關
[00:21:06.560 --> 00:21:09.480]  尼陀生一些我從前不知道的事情
[00:21:10.200 --> 00:21:12.480]  我爲了他非常感恩
[00:21:12.480 --> 00:21:17.280]  另外一方面我也願意跟他一起
[00:21:17.280 --> 00:21:21.240]  一同有同樣的看法的一些的地方
[00:21:21.240 --> 00:21:23.880]  跟各位來的去講出來
[00:21:23.880 --> 00:21:28.760]  首先林博雄非常清楚的說
[00:21:28.760 --> 00:21:31.720]  他相信耶穌是照顧主
[00:21:31.720 --> 00:21:33.680]  絕對不是受照顧
[00:21:33.680 --> 00:21:35.880]  主要的原因第一
[00:21:35.880 --> 00:21:39.760]  因爲哥羅西蘇一章15節
[00:21:40.080 --> 00:21:42.960]  跟啓示錄三章14節
[00:21:42.960 --> 00:21:47.120]  是阻隔所有詞
[00:21:47.120 --> 00:21:49.360]  或者是比較所有詞
[00:21:49.360 --> 00:21:52.200]  絕對不是部分所有詞來的
[00:21:52.200 --> 00:21:54.360]  他就用了愛迪生
[00:21:54.360 --> 00:21:57.920]  好像這個是我的例子
[00:21:57.920 --> 00:22:00.480]  愛迪生是電器之父
[00:22:00.480 --> 00:22:02.440]  這是一個俗語來的
[00:22:02.440 --> 00:22:05.840]  愛迪生與電器不可以相提並論
[00:22:05.840 --> 00:22:08.200]  我是兩個子女之父
[00:22:08.240 --> 00:22:12.040]  或者是我是連20個學生的老師
[00:22:12.040 --> 00:22:15.360]  也不能夠相提並論是不同類型的
[00:22:15.360 --> 00:22:17.800]  跟着下來
[00:22:17.800 --> 00:22:21.440]  第二個方面最重要是三文夏理
[00:22:21.440 --> 00:22:26.200]  我記得本身在89年前都曾經提過
[00:22:26.200 --> 00:22:27.920]  這個三文夏理
[00:22:27.920 --> 00:22:32.240]  要是我們把愛子解釋作爲
[00:22:32.240 --> 00:22:35.800]  受照顧的其中一個的話是解不通的
[00:22:35.800 --> 00:22:37.280]  原因在哪裏
[00:22:37.800 --> 00:22:38.680]  16節
[00:22:38.680 --> 00:22:41.360]  我們一起來的讀到17節一起來
[00:22:41.360 --> 00:22:45.280]  因爲萬有都是靠他造的
[00:22:45.280 --> 00:22:48.000]  無論在天上的地上的
[00:22:48.000 --> 00:22:50.080]  能看見的不能看見的
[00:22:50.080 --> 00:22:52.040]  或是有位格的
[00:22:52.040 --> 00:22:54.960]  組織的執政的掌權的
[00:22:54.960 --> 00:22:57.040]  一概都是藉助他造的
[00:22:57.040 --> 00:22:58.560]  又是爲他造的
[00:22:58.560 --> 00:23:00.400]  他在萬有之上
[00:23:00.400 --> 00:23:02.640]  萬有也靠他而立
[00:23:02.640 --> 00:23:03.720]  弟兄姐妹們
[00:23:03.720 --> 00:23:05.440]  這一段的聖經
[00:23:05.760 --> 00:23:08.640]  要是我們等一下再看看完整的
[00:23:08.640 --> 00:23:11.080]  就是整個哥羅西書
[00:23:11.080 --> 00:23:13.160]  一章15到20節的時候
[00:23:13.160 --> 00:23:15.960]  你就發現三文夏理
[00:23:15.960 --> 00:23:19.320]  絕對清楚告訴我們
[00:23:19.320 --> 00:23:23.920]  一章15節不能夠把耶穌看成是受照
[00:23:23.920 --> 00:23:25.240]  物的其中一個
[00:23:25.240 --> 00:23:26.840]  原因在哪裏
[00:23:26.840 --> 00:23:28.560]  因爲16節
[00:23:28.560 --> 00:23:31.280]  頭一個字是什麼字
[00:23:31.280 --> 00:23:33.360]  因爲
[00:23:33.360 --> 00:23:34.640]  什麼是因爲
[00:23:35.320 --> 00:23:37.440]  就是因爲有前文
[00:23:37.440 --> 00:23:41.080]  三文解釋的二字
[00:23:41.080 --> 00:23:44.120]  是一切受照物的守生者
[00:23:44.120 --> 00:23:45.560]  所以
[00:23:45.560 --> 00:23:47.040]  後面
[00:23:47.040 --> 00:23:48.440]  就解釋了
[00:23:48.440 --> 00:23:49.360]  明白嗎
[00:23:49.360 --> 00:23:51.600]  因爲什麼
[00:23:51.600 --> 00:23:52.880]  爲什麼他是
[00:23:52.880 --> 00:23:55.720]  受照物的守生者呢
[00:23:55.720 --> 00:24:00.280]  因爲他是一切萬物是靠他造的
[00:24:00.280 --> 00:24:02.240]  無論天上的地上的
[00:24:02.240 --> 00:24:04.040]  能看見的不能看見的
[00:24:04.040 --> 00:24:07.360]  有爲的組織的執政的掌權的
[00:24:07.360 --> 00:24:10.160]  一概都是接受他造又是爲他造
[00:24:10.160 --> 00:24:11.560]  這一段的聖經
[00:24:11.560 --> 00:24:14.560]  要是你把15節
[00:24:14.560 --> 00:24:17.240]  愛子解釋作
[00:24:17.240 --> 00:24:19.760]  受照物的第一個的話
[00:24:19.760 --> 00:24:21.760]  後邊那個地方
[00:24:21.760 --> 00:24:23.400]  是不能夠成立的
[00:24:23.400 --> 00:24:24.960]  原因在哪裏
[00:24:24.960 --> 00:24:28.200]  要是愛子都是受照的
[00:24:28.200 --> 00:24:31.080]  那麼恨不讓受照物
[00:24:31.080 --> 00:24:32.720]  他有沒有份在其中呢
[00:24:34.040 --> 00:24:35.560]  萬有受照物
[00:24:35.560 --> 00:24:37.320]  要是他是被造的
[00:24:37.320 --> 00:24:38.960]  他有沒有份在其中
[00:24:38.960 --> 00:24:40.400]  有沒有
[00:24:40.400 --> 00:24:42.600]  要是他是受照的話
[00:24:42.600 --> 00:24:44.240]  他是有份在其中的
[00:24:44.240 --> 00:24:46.880]  要是他是有份在其中的話
[00:24:46.880 --> 00:24:48.600]  你就問一個問題了
[00:24:48.600 --> 00:24:52.720]  要是恨不讓的東西都是他造的
[00:24:52.720 --> 00:24:55.000]  他還沒有存在
[00:24:55.000 --> 00:24:56.760]  他怎麼樣照自己
[00:24:56.760 --> 00:24:58.640]  明白嗎
[00:24:58.640 --> 00:25:00.920]  沒有存在的
[00:25:01.080 --> 00:25:04.880]  愛子如何可以照他自己出來
[00:25:04.880 --> 00:25:07.520]  解不通的
[00:25:07.520 --> 00:25:09.440]  因爲這個緣故
[00:25:09.440 --> 00:25:11.520]  耶證的人
[00:25:11.520 --> 00:25:13.840]  他看出有矛盾
[00:25:13.840 --> 00:25:18.880]  所以就在哥羅西蘇一章16到20節
[00:25:18.880 --> 00:25:21.360]  多加了兩個字
[00:25:21.360 --> 00:25:22.800]  就是其他
[00:25:22.800 --> 00:25:26.040]  在所有的萬有
[00:25:26.040 --> 00:25:29.040]  一概一切等等
[00:25:29.160 --> 00:25:32.520]  這些我就把耶證的翻譯本
[00:25:32.520 --> 00:25:35.200]  讀給各位來來聽聽
[00:25:35.200 --> 00:25:38.200]  回到我們的最開始的聖經
[00:25:38.200 --> 00:25:40.240]  哥羅西蘇一章15到20節
[00:25:40.240 --> 00:25:42.600]  我讀給各位聽
[00:25:42.600 --> 00:25:45.480]  愛子是他不能看見之神的像
[00:25:45.480 --> 00:25:48.800]  是一切受照物的所生者
[00:25:48.800 --> 00:25:53.720]  因爲其他萬有
[00:25:53.720 --> 00:25:55.520]  他加多了其他
[00:25:56.000 --> 00:25:59.240]  其他萬有都是靠他造的
[00:25:59.240 --> 00:26:03.160]  無論在天上的地上的能看見的不能看見的
[00:26:03.160 --> 00:26:06.200]  或是有位的組織的執政的掌權的
[00:26:06.200 --> 00:26:11.160]  其他一概又加多其他
[00:26:11.160 --> 00:26:14.720]  都是藉着他造又是爲他造的
[00:26:14.720 --> 00:26:21.000]  他在其他萬有之先又加多其他
[00:26:21.000 --> 00:26:25.520]  然後其他萬有也靠他而立
[00:26:25.800 --> 00:26:27.520]  又加多其他
[00:26:27.520 --> 00:26:31.920]  然後看得下來20節就更加清楚
[00:26:31.920 --> 00:26:35.320]  既然藉着他釘在十字架上所流的血
[00:26:35.320 --> 00:26:36.520]  成就了和平
[00:26:36.520 --> 00:26:43.440]  使藉着他叫其他萬有
[00:26:43.440 --> 00:26:46.920]  有沒有看見又加多其他萬有
[00:26:46.920 --> 00:26:51.160]  無論在地上的天上的都與自己和好
[00:26:51.800 --> 00:26:57.280]  那一本聖經叫做新世界語本
[00:26:57.280 --> 00:26:59.360]  New World Translation
[00:26:59.360 --> 00:27:01.160]  耶正的聖經
[00:27:01.160 --> 00:27:04.320]  它是篡改聖經
[00:27:04.320 --> 00:27:06.040]  各位親愛的弟兄姐妹
[00:27:06.040 --> 00:27:08.200]  耶正知道解不通
[00:27:08.200 --> 00:27:11.440]  所以他要篡改要改聖經
[00:27:11.440 --> 00:27:15.120]  令到他的理由能夠行得通
[00:27:15.120 --> 00:27:20.160]  但是李長壽他沒有篡改
[00:27:20.680 --> 00:27:23.680]  他只是在註腳那個地方來的解釋
[00:27:23.680 --> 00:27:30.040]  但這個解釋的本身很明顯是有矛盾的地方
[00:27:30.040 --> 00:27:34.120]  非常清楚是有矛盾的地方
[00:27:34.120 --> 00:27:37.200]  今天我不是針對人
[00:27:37.200 --> 00:27:41.320]  我是針對解經這個事而言
[00:27:41.320 --> 00:27:48.240]  好了解經的方面不光是上文下理
[00:27:49.800 --> 00:27:54.480]  跟另外一方面文法的結構都是不合
[00:27:54.480 --> 00:28:00.520]  另外一方面在哥羅西蘇寫成的原意
[00:28:00.520 --> 00:28:04.760]  當時的背景是因爲有個叫智慧派
[00:28:04.760 --> 00:28:07.080]  或者是洛斯底派產生出來
[00:28:07.080 --> 00:28:10.120]  洛斯底派否認耶穌的神性
[00:28:10.120 --> 00:28:13.400]  他說物質都是邪惡的
[00:28:13.400 --> 00:28:15.520]  神是靈的
[00:28:15.520 --> 00:28:19.120]  任何的物質都不能夠完全聖潔的
[00:28:19.560 --> 00:28:24.000]  因爲這個緣故他們把耶穌看成是一個非常接近神的一個人
[00:28:24.000 --> 00:28:26.040]  他非常接近神
[00:28:26.040 --> 00:28:29.560]  他有的神性可能是90%
[00:28:29.560 --> 00:28:31.320]  我們只有10%
[00:28:31.320 --> 00:28:33.480]  因爲這個緣故他非常接近
[00:28:33.480 --> 00:28:34.960]  但他不是神
[00:28:34.960 --> 00:28:40.600]  但是哥羅西蘇二章第九節
[00:28:40.600 --> 00:28:43.680]  聖經非常清楚
[00:28:43.680 --> 00:28:47.920]  在聖經保羅這樣說
[00:28:48.320 --> 00:28:52.160]  因爲神本性一切的豐盛
[00:28:52.160 --> 00:28:58.000]  都有形有體的居住在基督裏面
[00:28:58.000 --> 00:28:59.400]  弟兄姐妹們
[00:28:59.400 --> 00:29:01.880]  保羅在寫的時間
[00:29:01.880 --> 00:29:04.680]  爲了令到我們更加了解
[00:29:04.680 --> 00:29:08.280]  耶穌的神性不是90%
[00:29:08.280 --> 00:29:12.720]  他的神性甚至不是99%
[00:29:12.720 --> 00:29:15.800]  乃是100%
[00:29:16.320 --> 00:29:21.760]  所以因爲這個緣故哥羅西蘇二章第九節非常清楚說
[00:29:21.760 --> 00:29:27.280]  因爲神本性一切的豐盛
[00:29:27.280 --> 00:29:33.120]  都有形有體的居住在基督的裏面
[00:29:33.120 --> 00:29:34.360]  弟兄姐妹
[00:29:34.360 --> 00:29:36.720]  當我們看到保羅
[00:29:36.720 --> 00:29:38.760]  無論是文法上
[00:29:38.760 --> 00:29:40.800]  無論是三文煞禮上
[00:29:40.800 --> 00:29:45.600]  無論在寫作的背景上都那麼清楚
[00:29:46.080 --> 00:29:49.400]  我們就非常有把握的說
[00:29:49.400 --> 00:29:53.240]  保羅的原意不是說
[00:29:53.240 --> 00:29:55.800]  耶穌是受造的第一個
[00:29:55.800 --> 00:29:57.360]  乃是說
[00:29:57.360 --> 00:30:03.240]  所有一切是他造而他基督本身並非受造物
[00:30:03.240 --> 00:30:04.760]  乃是造物主
[00:30:04.760 --> 00:30:05.800]  好了
[00:30:05.800 --> 00:30:07.840]  現在我們就來看看
[00:30:07.840 --> 00:30:09.640]  既然如此
[00:30:09.640 --> 00:30:11.940]  我們又如何回應
[00:30:11.940 --> 00:30:15.780]  李長壽曾經引用的
[00:30:16.540 --> 00:30:17.820]  那些知識呢
[00:30:17.820 --> 00:30:21.160]  我們來看看1948年
[00:30:21.160 --> 00:30:23.200]  我非常感謝主
[00:30:23.200 --> 00:30:27.300]  林伯雄弟兄
[00:30:27.300 --> 00:30:29.340]  寫給我的電郵
[00:30:29.340 --> 00:30:32.680]  寄給我的這份文章
[00:30:32.680 --> 00:30:35.480]  他把他在造會里面
[00:30:35.480 --> 00:30:40.100]  所看到的歷史事實講了出來
[00:30:40.100 --> 00:30:42.140]  另外一方面
[00:30:42.140 --> 00:30:44.200]  他也告訴我
[00:30:45.220 --> 00:30:46.500]  他是謝謝我
[00:30:46.500 --> 00:30:49.820]  能夠寫出那篇的文章
[00:30:49.820 --> 00:30:53.400]  促使他重新去看
[00:30:53.400 --> 00:30:56.220]  到底這個事實是怎麼樣
[00:30:56.220 --> 00:30:58.780]  1948年
[00:30:58.780 --> 00:31:01.080]  李妥生
[00:31:01.080 --> 00:31:03.140]  的立場
[00:31:03.140 --> 00:31:04.920]  有了一些改變
[00:31:04.920 --> 00:31:06.980]  而且這個改變
[00:31:06.980 --> 00:31:10.300]  是非常明確的改變
[00:31:10.300 --> 00:31:13.620]  1948年在古嶺聖殿
[00:31:14.140 --> 00:31:17.460]  在一個講題叫如何分辨異端之中
[00:31:17.460 --> 00:31:20.020]  李妥生說
[00:31:20.020 --> 00:31:22.840]  撒旦在異端中最大的目的
[00:31:22.840 --> 00:31:25.140]  乃是要攻擊基督的身位
[00:31:25.140 --> 00:31:27.700]  人對聖經中的誤解
[00:31:27.700 --> 00:31:30.020]  有不可以原諒的
[00:31:30.020 --> 00:31:32.060]  也有可以原諒的
[00:31:32.060 --> 00:31:34.360]  但對基督的
[00:31:34.360 --> 00:31:35.900]  身位
[00:31:35.900 --> 00:31:39.220]  我們非要嚴格維持不可
[00:31:39.220 --> 00:31:41.020]  若有人說
[00:31:41.020 --> 00:31:43.320]  神首先造出一個道
[00:31:43.840 --> 00:31:45.880]  道是他頭一個的創造
[00:31:45.880 --> 00:31:48.700]  然後再用這個道
[00:31:48.700 --> 00:31:51.260]  來創造其他萬物
[00:31:51.260 --> 00:31:52.800]  和是受造之物
[00:31:52.800 --> 00:31:54.840]  這個也是異端
[00:31:54.840 --> 00:31:56.120]  換句話說
[00:31:56.120 --> 00:31:57.140]  李妥生
[00:31:57.140 --> 00:32:02.520]  非常清楚絕不含糊來講出
[00:32:02.520 --> 00:32:04.320]  任何的人
[00:32:04.320 --> 00:32:07.380]  認爲基督是第一個受造物
[00:32:07.380 --> 00:32:12.000]  然後神又用第一個受造物來創造
[00:32:12.000 --> 00:32:13.780]  其他的世界萬物的話
[00:32:14.040 --> 00:32:16.340]  這個也是一個異端來的
[00:32:16.340 --> 00:32:18.400]  另外一個召會的弟兄
[00:32:18.400 --> 00:32:22.240]  稍微比李妥生稍微晚一點
[00:32:22.240 --> 00:32:24.020]  一個叫汪守道
[00:32:24.020 --> 00:32:25.820]  他在他的立場
[00:32:25.820 --> 00:32:27.100]  很清楚的說
[00:32:27.100 --> 00:32:29.660]  凡說祖基督是受造物的人
[00:32:29.660 --> 00:32:31.200]  都是異端
[00:32:31.200 --> 00:32:34.520]  守生不是針對次序而言
[00:32:34.520 --> 00:32:36.060]  乃是針對
[00:32:36.060 --> 00:32:38.880]  地位上的優先而言
[00:32:38.880 --> 00:32:40.680]  要是這樣子的話
[00:32:40.680 --> 00:32:42.460]  我們就要問一個問題
[00:32:43.480 --> 00:32:44.760]  到底耶穌的肉身
[00:32:44.760 --> 00:32:46.300]  從何而來
[00:32:46.300 --> 00:32:48.600]  要是他不是受造的
[00:32:48.600 --> 00:32:50.660]  他是怎麼樣來的呢
[00:32:50.660 --> 00:32:52.440]  弟兄姐妹們
[00:32:52.440 --> 00:32:54.240]  我非常感謝主
[00:32:54.240 --> 00:32:56.540]  當我們真正來到聖經
[00:32:56.540 --> 00:32:58.340]  來看聖經的時間
[00:32:58.340 --> 00:32:59.860]  我們就發現
[00:32:59.860 --> 00:33:02.420]  原來聖經一點不含糊的
[00:33:02.420 --> 00:33:04.480]  清清楚楚的
[00:33:04.480 --> 00:33:06.520]  你記得
[00:33:06.520 --> 00:33:08.580]  有些的異端說
[00:33:09.340 --> 00:33:13.700]  基督不能夠令到自己復活所以他不是神
[00:33:13.700 --> 00:33:16.000]  是神叫他復活
[00:33:16.000 --> 00:33:17.800]  是聖靈叫他復活
[00:33:17.800 --> 00:33:19.580]  他不是無所不能的
[00:33:19.580 --> 00:33:21.640]  因爲他不能夠叫自己復活
[00:33:21.640 --> 00:33:23.680]  我對照這些的異端
[00:33:23.680 --> 00:33:25.220]  清楚的說
[00:33:25.220 --> 00:33:26.760]  你們是錯的
[00:33:26.760 --> 00:33:28.300]  聖經說
[00:33:28.300 --> 00:33:30.080]  是兩樣都是
[00:33:30.080 --> 00:33:32.900]  一方面是父神叫他復活
[00:33:32.900 --> 00:33:34.940]  一方面是聖靈叫他復活
[00:33:34.940 --> 00:33:38.780]  但另外一方面也是基督自己復活
[00:33:39.040 --> 00:33:40.820]  約翰福音十章十八節
[00:33:40.820 --> 00:33:42.620]  沒有人奪我的命
[00:33:42.620 --> 00:33:44.160]  是我自己死的
[00:33:44.160 --> 00:33:46.720]  我既然有權死了
[00:33:46.720 --> 00:33:49.280]  必有權怎麼樣
[00:33:49.280 --> 00:33:51.580]  把他取回來
[00:33:51.580 --> 00:33:53.380]  是耶穌基督
[00:33:53.380 --> 00:33:55.420]  自己從死裏
[00:33:55.420 --> 00:33:56.700]  復活過來
[00:33:56.700 --> 00:34:00.020]  至於他的肉身怎麼樣來呢
[00:34:00.020 --> 00:34:03.360]  我們一起來看看約翰福音一章十四節
[00:34:03.360 --> 00:34:05.140]  一章十四節
[00:34:05.140 --> 00:34:06.420]  一起讀
[00:34:06.420 --> 00:34:08.740]  道成了肉身
[00:34:08.980 --> 00:34:10.260]  住在我們的中間
[00:34:10.260 --> 00:34:12.580]  充充滿滿的有恩典
[00:34:12.580 --> 00:34:13.600]  有真理
[00:34:13.600 --> 00:34:15.380]  我們也見過他的榮光
[00:34:15.380 --> 00:34:18.720]  正是父獨生子的榮光
[00:34:18.720 --> 00:34:20.000]  第一句
[00:34:20.000 --> 00:34:21.280]  道
[00:34:21.280 --> 00:34:22.820]  成了肉身
[00:34:22.820 --> 00:34:24.860]  弟兄姐妹們
[00:34:24.860 --> 00:34:26.660]  聖經不是說
[00:34:26.660 --> 00:34:27.680]  道
[00:34:27.680 --> 00:34:30.740]  被造成一個肉身
[00:34:30.740 --> 00:34:34.340]  那到底這個道
[00:34:34.340 --> 00:34:35.360]  成了
[00:34:35.360 --> 00:34:38.420]  這個動詞是怎麼樣的動詞呢
[00:34:39.960 --> 00:34:42.000]  請原諒我用意用希臘文
[00:34:42.000 --> 00:34:43.800]  Egeneto這個字
[00:34:43.800 --> 00:34:47.120]  是單數第三聲
[00:34:47.120 --> 00:34:50.460]  主動一次過完成的
[00:34:50.460 --> 00:34:52.500]  是什麼意思呢
[00:34:52.500 --> 00:34:54.560]  你可以這樣來把它翻譯
[00:34:54.560 --> 00:34:57.880]  道一次過
[00:34:57.880 --> 00:35:01.460]  親至成爲肉身
[00:35:01.460 --> 00:35:03.500]  清楚嗎
[00:35:03.500 --> 00:35:06.080]  是道一次過
[00:35:06.080 --> 00:35:08.880]  親至成爲肉身
[00:35:09.640 --> 00:35:10.420]  來到我們的當中
[00:35:10.420 --> 00:35:13.740]  不是被造成一個肉身
[00:35:13.740 --> 00:35:16.060]  乃是他自己
[00:35:16.060 --> 00:35:17.320]  成爲一個肉身
[00:35:17.320 --> 00:35:20.180]  我們再來看看菲律賓書第二章
[00:35:20.180 --> 00:35:21.220]  第六
[00:35:21.220 --> 00:35:22.740]  到第七節
[00:35:22.740 --> 00:35:24.540]  六到第七節
[00:35:24.540 --> 00:35:25.560]  一起來
[00:35:25.560 --> 00:35:27.620]  他本有神的形象
[00:35:27.620 --> 00:35:30.700]  不以自己與神同等爲強奪的
[00:35:30.700 --> 00:35:31.980]  反倒虛之
[00:35:31.980 --> 00:35:33.780]  取了盧浦的樣式
[00:35:33.780 --> 00:35:35.820]  成爲人的樣式
[00:35:35.820 --> 00:35:37.100]  這一段的聖經
[00:35:37.100 --> 00:35:38.380]  同樣
[00:35:39.660 --> 00:35:42.260]  反倒虛幾
[00:35:42.260 --> 00:35:45.600]  取了盧浦的形象
[00:35:45.600 --> 00:35:47.120]  這個取了
[00:35:47.120 --> 00:35:48.160]  不是
[00:35:48.160 --> 00:35:50.180]  被取
[00:35:50.180 --> 00:35:51.480]  不是
[00:35:51.480 --> 00:35:54.800]  被拍了一個盧浦的形象不是
[00:35:54.800 --> 00:35:56.600]  乃是什麼呢
[00:35:56.600 --> 00:35:58.380]  Labonne這個字
[00:35:58.380 --> 00:35:59.660]  是第三聲
[00:35:59.660 --> 00:36:00.440]  單數
[00:36:00.440 --> 00:36:01.960]  主動的分詞
[00:36:01.960 --> 00:36:03.260]  是什麼意思啊
[00:36:03.260 --> 00:36:04.020]  就是
[00:36:04.020 --> 00:36:06.080]  親自取了
[00:36:06.080 --> 00:36:07.860]  是他親自取了
[00:36:07.860 --> 00:36:08.620]  另外
[00:36:09.400 --> 00:36:11.440]  成了人的樣式
[00:36:11.440 --> 00:36:16.300]  Gnomenos這個字是單數主動分詞
[00:36:16.300 --> 00:36:19.120]  你有沒有看到我非常強調是主動的
[00:36:19.120 --> 00:36:22.700]  這是他自己親自
[00:36:22.700 --> 00:36:24.500]  一次過成了
[00:36:24.500 --> 00:36:25.780]  成了什麼
[00:36:25.780 --> 00:36:26.820]  人的
[00:36:26.820 --> 00:36:27.580]  樣式
[00:36:27.580 --> 00:36:30.900]  是成了人的樣式來到我們的當中
[00:36:30.900 --> 00:36:32.940]  最後一段的經文
[00:36:32.940 --> 00:36:34.740]  我再給各位來看看
[00:36:34.740 --> 00:36:37.300]  聖經絕不含糊
[00:36:37.560 --> 00:36:40.880]  來講到耶穌基督成爲肉身這個事
[00:36:40.880 --> 00:36:43.440]  希伯來書的第二章十四節
[00:36:43.440 --> 00:36:44.980]  一起讀
[00:36:44.980 --> 00:36:48.060]  兒女既同有血肉之體
[00:36:48.060 --> 00:36:50.860]  他也照樣精緻成了血肉之體
[00:36:50.860 --> 00:36:52.400]  特要借作死
[00:36:52.400 --> 00:36:55.220]  敗壞的掌死權的
[00:36:55.220 --> 00:36:56.760]  就是魔鬼
[00:36:56.760 --> 00:36:58.540]  這段的聖經
[00:36:58.540 --> 00:37:00.340]  成了
[00:37:00.340 --> 00:37:02.140]  有沒有看到
[00:37:02.140 --> 00:37:04.440]  連希伯來書
[00:37:04.700 --> 00:37:08.040]  二章十四節也非常清楚地說
[00:37:08.040 --> 00:37:10.600]  他也照樣怎麼樣啊
[00:37:10.600 --> 00:37:13.920]  精緻成了
[00:37:13.920 --> 00:37:16.220]  Metisken
[00:37:16.220 --> 00:37:17.240]  Metisken
[00:37:17.240 --> 00:37:22.880]  精緻成了第三聲單數一次過完成主動的一個動詞
[00:37:22.880 --> 00:37:25.960]  他是精緻成爲一個肉身
[00:37:25.960 --> 00:37:27.740]  來到我們的當中
[00:37:27.740 --> 00:37:29.540]  但是
[00:37:29.540 --> 00:37:31.080]  各位都知道
[00:37:31.080 --> 00:37:32.600]  道成肉身
[00:37:33.640 --> 00:37:34.920]  父神有份
[00:37:34.920 --> 00:37:36.440]  聖靈也有份
[00:37:36.440 --> 00:37:38.500]  但另外一方面三位一體
[00:37:38.500 --> 00:37:39.520]  他們的靈
[00:37:39.520 --> 00:37:41.560]  其實都是同一個靈
[00:37:41.560 --> 00:37:44.380]  父的靈就是耶穌基督的靈
[00:37:44.380 --> 00:37:47.200]  耶穌基督的靈就是聖靈的靈
[00:37:47.200 --> 00:37:48.740]  因爲這個緣故
[00:37:48.740 --> 00:37:50.280]  父
[00:37:50.280 --> 00:37:52.580]  令到他成爲肉身沒有錯
[00:37:52.580 --> 00:37:54.120]  聖靈
[00:37:54.120 --> 00:37:56.680]  令到
[00:37:56.680 --> 00:37:57.960]  瑪利亞懷孕
[00:37:57.960 --> 00:38:01.540]  所以他是聖靈懷孕而生也沒有錯
[00:38:01.800 --> 00:38:04.600]  但另外一方面我們最需要各位知道的
[00:38:04.600 --> 00:38:06.400]  耶穌自己
[00:38:06.400 --> 00:38:10.240]  精緻成爲一個肉體來到這個地上
[00:38:10.240 --> 00:38:14.600]  這個也是聖經一而再再而三的教導
[00:38:14.600 --> 00:38:16.120]  任何一個
[00:38:16.120 --> 00:38:17.400]  認爲
[00:38:17.400 --> 00:38:21.000]  耶穌不是自己成爲肉身來到這個地上
[00:38:21.000 --> 00:38:22.280]  不是
[00:38:22.280 --> 00:38:26.120]  他自己取了一個肉身來世上的
[00:38:26.120 --> 00:38:29.180]  這個都是跟聖經的教導
[00:38:29.180 --> 00:38:30.460]  有衝突的
[00:38:31.240 --> 00:38:32.260]  弟兄姐妹們
[00:38:32.260 --> 00:38:35.320]  我們來到這裏的時間
[00:38:35.320 --> 00:38:37.380]  我就深深感覺
[00:38:37.380 --> 00:38:40.200]  原來今天我們對真理的認識
[00:38:40.200 --> 00:38:42.500]  不能夠只是流於
[00:38:42.500 --> 00:38:44.040]  一些
[00:38:44.040 --> 00:38:46.600]  我們叫
[00:38:46.600 --> 00:38:48.120]  宣告的
[00:38:48.120 --> 00:38:49.160]  句號
[00:38:49.160 --> 00:38:51.720]  只是幾個字
[00:38:51.720 --> 00:38:53.240]  我相信三位一體
[00:38:53.240 --> 00:38:58.120]  只是知道我們相信的是三位一體
[00:38:59.140 --> 00:39:01.960]  不知道我們爲什麼相信
[00:39:01.960 --> 00:39:03.500]  三位一體
[00:39:03.500 --> 00:39:06.060]  我們也非常容易被異端
[00:39:06.060 --> 00:39:07.340]  影響我們
[00:39:07.340 --> 00:39:09.120]  我們只知道
[00:39:09.120 --> 00:39:11.180]  我們的耶穌基督
[00:39:11.180 --> 00:39:13.220]  百分之百是神
[00:39:13.220 --> 00:39:15.780]  百分之一百是人
[00:39:15.780 --> 00:39:17.580]  我們只知道
[00:39:17.580 --> 00:39:19.100]  這個口號
[00:39:19.100 --> 00:39:22.700]  但不知道爲什麼我們要相信
[00:39:22.700 --> 00:39:25.760]  耶穌基督是百分之一百的神
[00:39:25.760 --> 00:39:28.320]  又百分之一百的人的話
