
[00:00:00.000 --> 00:00:02.960]  在開始宣禱之前
[00:21:27.440 --> 00:21:31.040]  但後來因為工廠的廠房搬上大陸
[00:21:31.040 --> 00:21:33.840]  所以他就成為失業人士
[00:21:33.840 --> 00:21:36.040]  但因為香港的很多廠房
[00:21:36.040 --> 00:21:38.840]  都是向世不移
[00:21:38.840 --> 00:21:42.440]  所以陳弟兄的這個原本專業的技能
[00:21:42.440 --> 00:21:44.640]  已經不再吃香了
[00:21:44.640 --> 00:21:47.640]  幸好他後來幾經辛苦
[00:21:47.640 --> 00:21:50.440]  終於在一間工程公司裏面
[00:21:50.440 --> 00:21:51.840]  找到一份工作
[00:21:51.840 --> 00:21:55.040]  但主要就是做一些擔擔抬抬的工作
[00:21:55.040 --> 00:21:58.440]  並且工作時間非常之長
[00:21:58.440 --> 00:22:00.640]  每一個星期日
[00:22:00.640 --> 00:22:03.240]  有時星期日都要開工
[00:22:03.240 --> 00:22:06.440]  一個月可能只能放兩天假
[00:22:06.440 --> 00:22:10.440]  完全失去了和家人相處的時間
[00:22:10.440 --> 00:22:12.440]  他曾經都和老闆說過
[00:22:12.440 --> 00:22:13.440]  不如這樣吧
[00:22:13.440 --> 00:22:15.840]  你不要超時補水給我
[00:22:15.840 --> 00:22:18.240]  我只想放多兩天假
[00:22:18.240 --> 00:22:20.240]  但老闆的回應就是
[00:22:20.240 --> 00:22:22.040]  那你不要做吧
[00:22:22.040 --> 00:22:23.840]  因為老闆認為
[00:22:23.840 --> 00:22:25.640]  如果我放了你假
[00:22:25.640 --> 00:22:27.040]  我額外請人
[00:22:27.040 --> 00:22:28.840]  那我付出的工資
[00:22:28.840 --> 00:22:31.240]  可能比你超時補水
[00:22:31.240 --> 00:22:33.240]  高出更加多
[00:22:33.240 --> 00:22:34.640]  並且老闆覺得
[00:22:34.640 --> 00:22:35.840]  就算你不做
[00:22:35.840 --> 00:22:37.840]  其實大把人都跟著做
[00:22:37.840 --> 00:22:42.440]  所以他不願意接受陳弟兄的這個提議
[00:22:42.440 --> 00:22:44.240]  所以陳弟兄就沒有辦法
[00:22:44.240 --> 00:22:46.040]  為了保住飯碗
[00:22:46.040 --> 00:22:51.840]  也只好繼續接受這個超長工作時間的工作
[00:22:51.840 --> 00:22:56.840]  陳弟兄後來都在教會的小組裏面
[00:22:56.840 --> 00:22:59.240]  分享他生活的一些掙扎
[00:22:59.240 --> 00:23:02.040]  和他這些困境
[00:23:02.040 --> 00:23:04.840]  其他弟兄聽到
[00:23:04.840 --> 00:23:10.240]  竟然為這位陳弟兄提出了一個建議
[00:23:10.240 --> 00:23:14.840]  就是說他提出了替代陳弟兄一日
[00:23:14.840 --> 00:23:17.840]  幫他換取假期
[00:23:17.840 --> 00:23:19.840]  也有其他姐妹
[00:23:19.840 --> 00:23:23.240]  願意幫忙照顧小朋友
[00:23:23.240 --> 00:23:27.240]  讓他們夫婦倆可以有相處的時間
[00:23:27.240 --> 00:23:31.040]  最初陳弟兄都很強烈拒絕
[00:23:31.040 --> 00:23:32.240]  他覺得
[00:23:32.240 --> 00:23:34.440]  你們本身都放假的
[00:23:34.440 --> 00:23:36.040]  你怎樣替代我呢
[00:23:36.040 --> 00:23:37.040]  幫我做一日
[00:23:37.040 --> 00:23:39.040]  那就沒有了自己的時間
[00:23:39.040 --> 00:23:40.440]  但其他弟兄覺得
[00:23:40.440 --> 00:23:41.640]  我們輪流而已
[00:23:41.640 --> 00:23:43.640]  也不是花很多時間
[00:23:43.640 --> 00:23:48.440]  後來這些弟兄不斷說服陳弟兄
[00:23:48.440 --> 00:23:52.640]  於是他就被他們說服了
[00:23:52.640 --> 00:23:55.640]  有兩位弟兄就跟著陳弟兄
[00:23:55.640 --> 00:23:59.040]  一起去跟他們老闆說
[00:23:59.040 --> 00:24:01.440]  結果竟然
[00:24:01.440 --> 00:24:04.240]  這個老闆的心軟化
[00:24:04.240 --> 00:24:06.640]  竟然願意承諾
[00:24:06.640 --> 00:24:10.440]  承諾不是讓他們代替他做一日工
[00:24:10.440 --> 00:24:13.840]  而是承諾給陳弟兄一個月
[00:24:13.840 --> 00:24:15.640]  有四日的假期
[00:24:15.640 --> 00:24:19.640]  也願意不會秋後算帳
[00:24:19.640 --> 00:24:22.640]  雖然大家都會覺得很奇怪
[00:24:22.640 --> 00:24:25.840]  為什麼老闆會突然有這樣的轉變
[00:24:25.840 --> 00:24:27.040]  我們都不明白
[00:24:27.040 --> 00:24:29.040]  那些弟兄都不明白
[00:24:29.040 --> 00:24:30.240]  不過
[00:24:30.240 --> 00:24:32.240]  這幾個弟兄的行動
[00:24:32.240 --> 00:24:34.040]  的確令到陳弟兄
[00:24:34.040 --> 00:24:38.440]  原本好像在沒有什麼出路的處境裏面
[00:24:38.440 --> 00:24:41.640]  看到出路 看到光
[00:24:41.640 --> 00:24:43.440]  我這個例子不是說
[00:24:43.440 --> 00:24:45.840]  我們要發起什麼行動
[00:24:45.840 --> 00:24:48.240]  幫助這裡有需要的弟兄姐妹
[00:24:48.240 --> 00:24:50.440]  幫他們替代一日
[00:24:50.440 --> 00:24:52.640]  這個或者是方法之一
[00:24:52.640 --> 00:24:54.440]  不過更重要的就是
[00:24:54.440 --> 00:24:55.840]  這班弟兄姐妹
[00:24:55.840 --> 00:24:59.640]  關注身邊有需要的弟兄姐妹
[00:24:59.640 --> 00:25:01.040]  而這個行動
[00:25:01.040 --> 00:25:03.440]  確實讓這個陳弟兄
[00:25:03.440 --> 00:25:05.440]  以為沒有出路的處境
[00:25:05.440 --> 00:25:06.840]  看得見光
[00:25:06.840 --> 00:25:09.640]  而這個光
[00:25:09.640 --> 00:25:13.240]  是來自於弟兄姐妹對他的關懷
[00:25:13.240 --> 00:25:17.840]  也是來自於他們願意付出的心
[00:25:17.840 --> 00:25:22.040]  他們不會因為單顧自己的事
[00:25:22.040 --> 00:25:26.040]  而願意一同分享
[00:25:26.040 --> 00:25:31.240]  上帝為他人犧牲的生命的意義
[00:25:31.240 --> 00:25:36.040]  讓上帝之誠呈現在人間
[00:25:36.040 --> 00:25:37.440]  弟兄姐妹
[00:25:37.440 --> 00:25:40.440]  現在香港是強調知識型經濟
[00:25:40.440 --> 00:25:42.640]  或者在經濟轉型之下
[00:25:42.640 --> 00:25:47.040]  很多的勞動階層都貶為缺乏競爭力
[00:25:47.040 --> 00:25:50.840]  落伍 沒有用 沒有市場價值的一群
[00:25:50.840 --> 00:25:52.640]  過著一些被忽略
[00:25:52.640 --> 00:25:56.440]  缺乏發展資源和機會的日子
[00:25:56.440 --> 00:25:58.640]  就算他們找到工作
[00:25:58.640 --> 00:26:00.640]  也不代表他們的生命
[00:26:00.640 --> 00:26:03.240]  或者生活受到保障
[00:26:03.240 --> 00:26:07.040]  因為他們很多都沒有講價的能力
[00:26:07.040 --> 00:26:11.040]  很多時候都要接受一些比較差的待遇
[00:26:11.040 --> 00:26:14.840]  和超長工作時間的工作
[00:26:14.840 --> 00:26:18.040]  其實作為基督徒的你和我
[00:26:18.040 --> 00:26:22.840]  我們應該關注社會的這些狀況
[00:26:22.840 --> 00:26:25.040]  或者我們不能夠一一
[00:26:25.040 --> 00:26:28.640]  為他們提供這些生活上的協助
[00:26:28.640 --> 00:26:33.440]  不過最少我們應該關心他們多一點
[00:26:33.440 --> 00:26:36.840]  注意他們多一點
[00:26:36.840 --> 00:26:40.840]  其實昨天陳英提出一個不錯的建議
[00:26:40.840 --> 00:26:44.040]  他說其實我們可以向那些
[00:26:44.040 --> 00:26:46.440]  勞動階層前線的人
[00:26:46.440 --> 00:26:49.440]  譬如走樓的姐姐
[00:26:49.440 --> 00:26:51.240]  大廈的看間
[00:26:51.240 --> 00:26:54.440]  我們可以多一些微笑
[00:26:54.440 --> 00:26:56.040]  多一聲的問候
[00:26:56.040 --> 00:26:57.840]  譬如說早晨
[00:26:57.840 --> 00:27:01.640]  又或者多一句「唔該」
[00:27:01.640 --> 00:27:02.640]  我們這樣做
[00:27:02.640 --> 00:27:04.440]  不等於我們一定有回報的
[00:27:04.440 --> 00:27:07.840]  不一定他會「嘩」很好招待
[00:27:07.840 --> 00:27:09.240]  不一定的
[00:27:09.240 --> 00:27:12.840]  不過我們這些小小的付出
[00:27:12.840 --> 00:27:17.240]  可以讓人在這個只講金錢和利益的世代
[00:27:17.240 --> 00:27:21.040]  看到多一些的關懷和接納
[00:27:21.040 --> 00:27:23.640]  而這個小小的付出
[00:27:23.640 --> 00:27:26.840]  可以作為我們小小的起始點
[00:27:26.840 --> 00:27:29.440]  或者進而我們可以參加其他
[00:27:29.440 --> 00:27:33.040]  有關這一方面的服務和侍奉
[00:27:33.040 --> 00:27:37.840]  讓人看得見上帝之誠在人間
[00:27:37.840 --> 00:27:39.440]  除此之外
[00:27:39.440 --> 00:27:42.440]  我們也可以繼續為那些
[00:27:42.440 --> 00:27:45.240]  在這些處境的弟兄姊妹
[00:27:45.240 --> 00:27:48.040]  包括你自己去禱告
[00:27:48.040 --> 00:27:50.840]  求聖靈幫助我們從上帝的角度
[00:27:50.840 --> 00:27:52.840]  看得見我們的處境
[00:27:52.840 --> 00:27:56.440]  讓我們看到上帝和我們同在的盼望
[00:27:56.440 --> 00:27:59.040]  成為我們生命的力量
[00:27:59.040 --> 00:28:00.640]  因為我們相信
[00:28:00.640 --> 00:28:04.240]  上帝之誠已經開始建造了
[00:28:04.240 --> 00:28:10.240]  因為上帝此時此刻的的確確與我們同在
[00:28:10.240 --> 00:28:14.440]  願今日的訊息作為個人的鼓勵
[00:28:14.440 --> 00:28:18.840]  願一切榮耀、重讚都歸給三一上帝
