
[00:00:00.000 --> 00:00:07.000]  我今天的題目是「千歲BB,作新事,開新路,珍西尼」
[00:21:27.000 --> 00:21:29.000]  我們要很小心
[00:21:29.000 --> 00:21:35.000]  因為德國發動的希特拉納粹的第二次世界大戰
[00:21:35.000 --> 00:21:36.000]  就是民族主義
[00:21:36.000 --> 00:21:38.000]  他要剷除猶太人
[00:21:38.000 --> 00:21:42.000]  殺了他們六百萬人
[00:21:42.000 --> 00:21:44.000]  民族主義
[00:21:44.000 --> 00:21:46.000]  傷害了其他民族
[00:21:46.000 --> 00:21:47.000]  不尊重
[00:21:47.000 --> 00:21:50.000]  這個思想是正在發生
[00:21:50.000 --> 00:21:53.000]  還有社會主義又在動一動
[00:21:53.000 --> 00:21:56.000]  社會主義會變成共產主義
[00:21:56.000 --> 00:21:57.000]  不是好事
[00:21:57.000 --> 00:22:01.000]  我們正面對的是一個這樣的社會
[00:22:01.000 --> 00:22:06.000]  無神論者有一次對著一個神學家說
[00:22:06.000 --> 00:22:09.000]  他說我不會信神
[00:22:09.000 --> 00:22:12.000]  信神的人是跛腳的
[00:22:12.000 --> 00:22:14.000]  軟弱無助
[00:22:14.000 --> 00:22:18.000]  基督教是他們的拐杖
[00:22:18.000 --> 00:22:22.000]  我沒有跛腳
[00:22:22.000 --> 00:22:24.000]  我沒有軟弱無助
[00:22:24.000 --> 00:22:27.000]  神學家反問他一樣東西
[00:22:27.000 --> 00:22:34.000]  到底有誰沒有跛腳沒有軟弱
[00:22:34.000 --> 00:22:37.000]  你沒有身體的軟弱
[00:22:37.000 --> 00:22:39.000]  可能你心靈軟弱
[00:22:39.000 --> 00:22:41.000]  你沒有心靈的軟弱
[00:22:41.000 --> 00:22:44.000]  但你有靈性上的軟弱
[00:22:44.000 --> 00:22:48.000]  你是否所有軟弱都沒有
[00:22:48.000 --> 00:22:49.000]  不會的
[00:22:49.000 --> 00:22:50.000]  我不信
[00:22:50.000 --> 00:22:53.000]  每個人都有軟弱
[00:22:53.000 --> 00:22:55.000]  每個人都需要拐杖
[00:22:55.000 --> 00:22:58.000]  每個人都需要神
[00:22:58.000 --> 00:23:00.000]  信仰的意義主耶穌
[00:23:00.000 --> 00:23:02.000]  祂是愛我們的
[00:23:02.000 --> 00:23:04.000]  祂好像父親一樣
[00:23:04.000 --> 00:23:06.000]  父親的愛
[00:23:06.000 --> 00:23:09.000]  父親的愛是很豐盛的
[00:23:09.000 --> 00:23:12.000]  父親的愛是很貼身的各位
[00:23:12.000 --> 00:23:17.000]  在這裡說了神是一個有理性有智慧的神
[00:23:17.000 --> 00:23:21.000]  但同時神也有感性有愛
[00:23:21.000 --> 00:23:28.000]  約翰一書四章特別說到神就是愛
[00:23:28.000 --> 00:23:32.000]  神不是有愛
[00:23:32.000 --> 00:23:35.000]  神是愛的源頭
[00:23:35.000 --> 00:23:38.000]  他的愛是不斷不斷來的
[00:23:38.000 --> 00:23:43.000]  四,和平的君是有轉化的大能
[00:23:43.000 --> 00:23:45.000]  轉危為安
[00:23:45.000 --> 00:23:47.000]  扭轉乾坤
[00:23:47.000 --> 00:23:48.000]  君王
[00:23:48.000 --> 00:23:51.000]  君王是指一個統治者
[00:23:51.000 --> 00:23:55.000]  平安就是能夠使人完整和睦
[00:23:55.000 --> 00:23:58.000]  完滿健康等等的意思
[00:23:58.000 --> 00:24:02.000]  英文或原文都是用salon這個字
[00:24:02.000 --> 00:24:08.000]  salon這個字是很多時候是說一些原先不好的東西
[00:24:08.000 --> 00:24:11.000]  轉化成為好的東西
[00:24:11.000 --> 00:24:15.000]  原先是有憂愁痛苦當中的
[00:24:15.000 --> 00:24:19.000]  轉為能夠有喜樂和平安
[00:24:19.000 --> 00:24:22.000]  這個轉化的大能就是說
[00:24:22.000 --> 00:24:25.000]  我們是有軟弱我們是不行的
[00:24:25.000 --> 00:24:30.000]  但神可以因著你對他的信會轉化
[00:24:30.000 --> 00:24:36.000]  但這個不是說你信了神之後就無災無難
[00:24:36.000 --> 00:24:39.000]  人生就沒有痛苦
[00:24:39.000 --> 00:24:44.000]  有些甚至說我信了耶穌我不看醫生的
[00:24:44.000 --> 00:24:47.000]  這是錯誤的
[00:24:47.000 --> 00:24:50.000]  一個人有病你要看醫生
[00:24:50.000 --> 00:24:53.000]  但只是靠醫生是不行的
[00:24:53.000 --> 00:24:56.000]  醫生未必能夠治好你
[00:24:56.000 --> 00:24:59.000]  但神是可以治好你
[00:24:59.000 --> 00:25:04.000]  當然不是每個病人神都一定醫治
[00:25:04.000 --> 00:25:09.000]  祂有祂的計劃
[00:25:09.000 --> 00:25:12.000]  各位今天很多時候我們信神
[00:25:12.000 --> 00:25:16.000]  第一種就是皇大先識
[00:25:16.000 --> 00:25:18.000]  有求必應
[00:25:18.000 --> 00:25:21.000]  求神,神不理會他
[00:25:21.000 --> 00:25:24.000]  這個神的就丟下
[00:25:24.000 --> 00:25:28.000]  很多人拜皇大先都一定丟下
[00:25:28.000 --> 00:25:31.000]  因為皇大先都不是有求必應
[00:25:31.000 --> 00:25:37.000]  第二是拉丁神燈
[00:25:37.000 --> 00:25:39.000]  現在好像很少說它
[00:25:39.000 --> 00:25:44.000]  我的年代拉丁神燈只要說話
[00:25:44.000 --> 00:25:48.000]  芝麻開門就會開門
[00:25:48.000 --> 00:25:52.000]  我們的神不是一說就開門
[00:25:52.000 --> 00:25:55.000]  我們的神要你等候
[00:25:55.000 --> 00:25:58.000]  祂不是要服侍你的
[00:25:58.000 --> 00:26:02.000]  神有祂的時間有祂的計劃
[00:26:02.000 --> 00:26:04.000]  要不就保鏢
[00:26:04.000 --> 00:26:06.000]  我記得我初期信主
[00:26:06.000 --> 00:26:08.000]  神就像保鏢一樣
[00:26:08.000 --> 00:26:10.000]  我一遇到困難
[00:26:10.000 --> 00:26:13.000]  我就馬上求祂,祂就來保護
[00:26:13.000 --> 00:26:16.000]  但事實上不是
[00:26:16.000 --> 00:26:19.000]  神很多時候要我們經歷苦難
[00:26:19.000 --> 00:26:22.000]  在苦難裏面你才看到
[00:26:22.000 --> 00:26:25.000]  這個神的厲害
[00:26:25.000 --> 00:26:31.000]  祂可以怎樣幫你將苦難挪開
[00:26:31.000 --> 00:26:33.000]  和平的君
[00:26:33.000 --> 00:26:35.000]  真正和平的君
[00:26:35.000 --> 00:26:38.000]  是給我們內心有平安
[00:26:38.000 --> 00:26:40.000]  有內心的平安
[00:26:40.000 --> 00:26:45.000]  第五個,以馬來尼
[00:26:45.000 --> 00:26:50.000]  聖經說,以賽亞書七章十四節
[00:26:50.000 --> 00:26:53.000]  主自己要給你們一個笑頭記號
[00:26:53.000 --> 00:26:56.000]  必有同類華人生子
[00:26:56.000 --> 00:26:59.000]  就叫他做以馬來尼
[00:26:59.000 --> 00:27:02.000]  請問這個以馬來尼是誰
[00:27:02.000 --> 00:27:05.000]  即是聖嬰耶穌
[00:27:05.000 --> 00:27:08.000]  以馬來尼的意思是甚麼
[00:27:08.000 --> 00:27:10.000]  有兩個意思
[00:27:10.000 --> 00:27:12.000]  甚至三個意思
[00:27:12.000 --> 00:27:14.000]  第一個意思是
[00:27:14.000 --> 00:27:17.000]  來到我們中間的神
[00:27:17.000 --> 00:27:19.000]  來到我們中間的神
[00:27:19.000 --> 00:27:22.000]  很多古代書都講
[00:27:22.000 --> 00:27:25.000]  在古代的希臘
[00:27:25.000 --> 00:27:29.000]  希臘是掌管了世界很多時
[00:27:29.000 --> 00:27:33.000]  歐洲地方很強的一個文化
[00:27:33.000 --> 00:27:36.000]  認為神是屬靈的
[00:27:36.000 --> 00:27:38.000]  我們人是屬世的
[00:27:38.000 --> 00:27:41.000]  神是不會進入我們的世界
[00:27:41.000 --> 00:27:43.000]  因為我們是罪人
[00:27:43.000 --> 00:27:45.000]  所以祂不會碰我們
[00:27:45.000 --> 00:27:49.000]  但希伯來人很早已經講
[00:27:49.000 --> 00:27:51.000]  當以色列人當奴隸
[00:27:51.000 --> 00:27:56.000]  在埃及被法老王糟蹋
[00:27:56.000 --> 00:27:59.000]  要將他們的男人來祭神
[00:27:59.000 --> 00:28:02.000]  其實是想弄死他們所有男人
[00:28:02.000 --> 00:28:06.000]  民族主義慢慢他們會怎樣
[00:28:06.000 --> 00:28:08.000]  人會越來越少
[00:28:08.000 --> 00:28:12.000]  將他們消滅
[00:28:12.000 --> 00:28:15.000]  但神要阻止
[00:28:15.000 --> 00:28:18.000]  所以派了摩西去
[00:28:18.000 --> 00:28:21.000]  跟法老講數
[00:28:21.000 --> 00:28:24.000]  Let my people go
[00:28:24.000 --> 00:28:27.000]  讓我的子民能夠走
[00:28:27.000 --> 00:28:32.000]  為什麼法老能夠這麼強有勢
[00:28:32.000 --> 00:28:33.000]  這麼大膽
[00:28:33.000 --> 00:28:37.000]  因為他相信耶和華
[00:28:37.000 --> 00:28:39.000]  摩西,對不起
[00:28:39.000 --> 00:28:43.000]  我慢慢開心,激動得太多
[00:28:43.000 --> 00:28:46.000]  摩西,摩西
[00:28:46.000 --> 00:28:49.000]  摩西有神的同在
[00:28:49.000 --> 00:28:54.000]  所以以馬來是指神來到我們中間
[00:28:54.000 --> 00:28:58.000]  來到我們中間還要跟我們同在
[00:28:58.000 --> 00:29:00.000]  原文還有一個意思
[00:29:00.000 --> 00:29:04.000]  就是「搭棚在地上」
[00:29:04.000 --> 00:29:07.000]  「搭棚在地上」是古代的人
[00:29:07.000 --> 00:29:10.000]  住在一個地方他們是搭棚的
[00:29:10.000 --> 00:29:12.000]  以色列人是搭棚的
[00:29:12.000 --> 00:29:16.000]  就是說跟我們不是跟你一陣
[00:29:16.000 --> 00:29:20.000]  是永永遠遠長長久久跟你一起
[00:29:20.000 --> 00:29:24.000]  有一個這麼好的神跟你同在好嗎
[00:29:24.000 --> 00:29:28.000]  感謝主,我得到了
[00:29:28.000 --> 00:29:32.000]  在以賽亞書的七章十四節看到
[00:29:32.000 --> 00:29:35.000]  神是在危難的裏面
[00:29:35.000 --> 00:29:42.000]  因為當時以賽亞講這段話的時候
[00:29:42.000 --> 00:29:45.000]  是猶大的南國
[00:29:45.000 --> 00:29:52.000]  但是南國的哈斯皇帝不相信神
[00:29:52.000 --> 00:29:55.000]  雖然他是猶太人,他不相信神
[00:29:55.000 --> 00:30:00.000]  他要跟惡者結盟,就是亞述結盟
[00:30:00.000 --> 00:30:04.000]  以賽亞先知說你不要跟他結盟
[00:30:04.000 --> 00:30:09.000]  跟你結盟,結一下就被他消滅了
[00:30:09.000 --> 00:30:13.000]  某個大組織很喜歡跟人結盟
[00:30:13.000 --> 00:30:17.000]  結到差不多就被對方消滅了
[00:30:17.000 --> 00:30:24.000]  以賽亞說神會有一個聖嬰降生
[00:30:24.000 --> 00:30:27.000]  表示祂跟我們人同在
[00:30:27.000 --> 00:30:29.000]  不過為什麼是聖嬰呢
[00:30:29.000 --> 00:30:34.000]  聖嬰就是說第一是令人不知不覺
[00:30:34.000 --> 00:30:38.000]  原來祂很厲害,這麼快就聖了
[00:30:38.000 --> 00:30:40.000]  只有十分鐘
[00:30:40.000 --> 00:30:46.000]  所以我都要定一點
[00:30:46.000 --> 00:30:52.000]  另外就是聖嬰還有一樣東西
[00:30:52.000 --> 00:30:57.000]  那些人想殺,比如耶穌是聖嬰降生
[00:30:57.000 --> 00:31:01.000]  當時有一個殺人王叫大希律
[00:31:01.000 --> 00:31:04.000]  殺死了他的媽媽
[00:31:04.000 --> 00:31:07.000]  殺了他的太太
[00:31:07.000 --> 00:31:10.000]  殺了他三個兒子
[00:31:10.000 --> 00:31:13.000]  因為發覺三個兒子想背叛他
[00:31:13.000 --> 00:31:17.000]  因為他做了很多壞事
[00:31:17.000 --> 00:31:23.000]  另外他又聽聞有一個新生王要降生
[00:31:23.000 --> 00:31:28.000]  如果這個新生王是一個將軍的話
[00:31:28.000 --> 00:31:32.000]  這個將軍很快就被他弄死了
[00:31:32.000 --> 00:31:35.000]  大家知道這些情況
[00:31:35.000 --> 00:31:40.000]  在危機的情況下,他體會到神的同在
[00:31:40.000 --> 00:31:46.000]  所以我們看到神有這五樣東西
[00:31:46.000 --> 00:31:50.000]  奇妙測試全能的神
[00:31:50.000 --> 00:31:52.000]  永在的父和平的君
[00:31:52.000 --> 00:31:54.000]  以馬來利
[00:31:54.000 --> 00:32:01.000]  我們看下去,聖嬰神會為受困的人開路
[00:32:01.000 --> 00:32:05.000]  在這一段經文裏
[00:32:05.000 --> 00:32:08.000]  以賽亞說
[00:32:08.000 --> 00:32:14.000]  第四十九
[00:32:14.000 --> 00:32:17.000]  我要作一件新事
[00:32:17.000 --> 00:32:23.000]  就是曠野開道路,沙漠開江河
[00:32:23.000 --> 00:32:28.000]  然後要令到當時的人和野獸
[00:32:28.000 --> 00:32:31.000]  都會看到神的大臨
[00:32:31.000 --> 00:32:33.000]  好,接著一頁
[00:32:33.000 --> 00:32:36.000]  舊日的新事,以色列出埃及
[00:32:36.000 --> 00:32:37.000]  我講了
[00:32:37.000 --> 00:32:40.000]  猶太人被擄到巴比倫
[00:32:40.000 --> 00:32:42.000]  他們亡國聖殿被毀
[00:32:42.000 --> 00:32:44.000]  是很慘的
[00:32:44.000 --> 00:32:49.000]  但是神給應許將來會有聖嬰降生
[00:32:49.000 --> 00:32:51.000]  這個聖嬰降生
[00:32:51.000 --> 00:32:56.000]  出現在公元前的一年
[00:32:56.000 --> 00:32:59.000]  公元後的一年出現
[00:32:59.000 --> 00:33:01.000]  主耶穌的降生
[00:33:01.000 --> 00:33:06.000]  我們現在看下去
[00:33:06.000 --> 00:33:09.000]  聖嬰第二十三頁
[00:33:09.000 --> 00:33:13.000]  聖嬰耶穌會使絕望的人得盼望
[00:33:13.000 --> 00:33:15.000]  因為祂很厲害
[00:33:15.000 --> 00:33:19.000]  世界充滿罪,人心充滿傷痛
[00:33:19.000 --> 00:33:23.000]  耶穌不是站在高處
[00:33:23.000 --> 00:33:26.000]  成為肉身,成為聖嬰
[00:33:26.000 --> 00:33:30.000]  就住在我們中間來關心我們
[00:33:30.000 --> 00:33:35.000]  聖嬰耶穌也成為人生的道路
[00:33:35.000 --> 00:33:37.000]  第二
[00:33:37.000 --> 00:33:40.000]  感情無路,失戀
[00:33:40.000 --> 00:33:44.000]  職涯無路,找不到工作
[00:33:44.000 --> 00:33:47.000]  家庭無路,沒有溫暖的家
[00:33:47.000 --> 00:33:50.000]  心靈無路,沒有平安,沒有喜樂
[00:33:50.000 --> 00:33:53.000]  有沒有遇過?各位
[00:33:53.000 --> 00:33:55.000]  我相信每個人都遇過
[00:33:55.000 --> 00:33:59.000]  耶穌說:我就是道路真理生命
[00:33:59.000 --> 00:34:00.000]  這位聖嬰
[00:34:00.000 --> 00:34:06.000]  道路就是你的生命能夠有正確的道路
[00:34:06.000 --> 00:34:08.000]  這個正確的道路
[00:34:08.000 --> 00:34:12.000]  你怎樣能夠走在那裡呢?
[00:34:12.000 --> 00:34:15.000]  如果你是和神一起同行
[00:34:15.000 --> 00:34:19.000]  你不會走歪路,走錯誤的路
[00:34:19.000 --> 00:34:21.000]  是不是?
[00:34:21.000 --> 00:34:25.000]  你走自己的路,很多時候是會走錯的
[00:34:25.000 --> 00:34:30.000]  所以耶穌說:你信我的時候,你就與神同行
[00:34:30.000 --> 00:34:34.000]  耶穌說:祂是真理生命正確的選擇
[00:34:34.000 --> 00:34:38.000]  是能夠根據純真理的教導而為
[00:34:38.000 --> 00:34:42.000]  生命要有好的表現
[00:34:42.000 --> 00:34:44.000]  就是要活出有神的形象
[00:34:44.000 --> 00:34:47.000]  因為上帝在做人的時候
[00:34:47.000 --> 00:34:50.000]  向人的鼻孔做了什麼?
[00:34:50.000 --> 00:34:52.000]  吹了一口氣給他
[00:34:52.000 --> 00:34:57.000]  聖經說:他就成為了有靈的活人
[00:34:57.000 --> 00:35:01.000]  有靈,就是說有神在他裡面的活人
[00:35:01.000 --> 00:35:03.000]  他這個生命
[00:35:03.000 --> 00:35:08.000]  有了神的時候,他就能夠活出有神的形象
[00:35:08.000 --> 00:35:13.000]  今天有很多人是活出撒旦的形象
[00:35:13.000 --> 00:35:19.000]  那些惡人當道的,全部都是有撒旦的形象
[00:35:19.000 --> 00:35:22.000]  我不要說是誰
[00:35:22.000 --> 00:35:24.000]  大家心領
[00:35:24.000 --> 00:35:28.000]  聖嬰的平安是要臨到人間
[00:35:28.000 --> 00:35:30.000]  特別大家留意
[00:35:30.000 --> 00:35:34.000]  臨到人間的這段經文,大家很熟悉的
[00:35:34.000 --> 00:35:39.000]  在牧羊百里行野地裡面
[00:35:39.000 --> 00:35:42.000]  有牧羊人默默的時候
[00:35:42.000 --> 00:35:46.000]  突然間,神的使者在旁邊
[00:35:46.000 --> 00:35:49.000]  有些光照著他們
[00:35:49.000 --> 00:35:53.000]  第一句天使說的話是什麼?
[00:35:53.000 --> 00:35:56.000]  「不要懼怕」
[00:35:56.000 --> 00:35:59.000]  你有沒有什麼懼怕?
[00:35:59.000 --> 00:36:02.000]  每個人都有懼怕
[00:36:02.000 --> 00:36:04.000]  在不同的時間
[00:36:04.000 --> 00:36:07.000]  都有不同的懼怕
[00:36:07.000 --> 00:36:09.000]  在香港你有懼怕
[00:36:09.000 --> 00:36:11.000]  來英國你有懼怕
[00:36:11.000 --> 00:36:14.000]  你回到香港,你也繼續有懼怕
[00:36:14.000 --> 00:36:17.000]  可能那個懼怕更大
[00:36:17.000 --> 00:36:20.000]  「不要懼怕」是因為什麼?
[00:36:20.000 --> 00:36:23.000]  有救主降生
[00:36:23.000 --> 00:36:25.000]  就有希望了
[00:36:25.000 --> 00:36:27.000]  如果你相信了這個救主
[00:36:27.000 --> 00:36:29.000]  你留意第十一節說
[00:36:29.000 --> 00:36:32.000]  「為你們生了救主」
[00:36:32.000 --> 00:36:34.000]  主耶穌這個是為我們
[00:36:34.000 --> 00:36:37.000]  世界上每一個人而生的
[00:36:37.000 --> 00:36:41.000]  不只是給許牧師得到神的恩典
[00:36:41.000 --> 00:36:44.000]  這個恩典是每個人
[00:36:44.000 --> 00:36:46.000]  你願意接受耶穌的時候
[00:36:46.000 --> 00:36:48.000]  你就可以得到的了
[00:36:48.000 --> 00:36:50.000]  耶穌降生的政治情況
[00:36:50.000 --> 00:36:54.000]  和今天我們面對的差不多
[00:36:54.000 --> 00:36:56.000]  羅馬帝國的時候
[00:36:56.000 --> 00:36:58.000]  猶太人已經被羅馬控制了
[00:36:58.000 --> 00:37:04.000]  大希律是羅馬冊封的猶太王
[00:37:04.000 --> 00:37:07.000]  大希律有猶太人的血統
[00:37:07.000 --> 00:37:10.000]  但是他是對羅馬忠誠的
[00:37:10.000 --> 00:37:14.000]  他對本族人極其殘害
[00:37:14.000 --> 00:37:17.000]  只是聽上面的羅馬人的話
[00:37:17.000 --> 00:37:20.000]  大希律是一個怎樣的人呢?
[00:37:20.000 --> 00:37:23.000]  在今天那些惡人裡面
[00:37:23.000 --> 00:37:26.000]  你也找到極多差異
[00:37:26.000 --> 00:37:31.000]  殘暴、肆虐、最重要權力
[00:37:31.000 --> 00:37:33.000]  殺害政敵
[00:37:33.000 --> 00:37:35.000]  甚至處死他太太
[00:37:35.000 --> 00:37:37.000]  這些我都說了
[00:37:37.000 --> 00:37:40.000]  當權者今天也有這些出現
[00:37:40.000 --> 00:37:42.000]  人家沒有罪
[00:37:42.000 --> 00:37:44.000]  他硬說人家有罪
[00:37:44.000 --> 00:37:47.000]  所以我越說越憤怒
[00:37:47.000 --> 00:37:51.000]  這些政治的恐怖在過去存在
[00:37:51.000 --> 00:37:53.000]  今天仍然也要存在
[00:37:53.000 --> 00:37:58.000]  今天很多國家經濟掛帥
[00:37:58.000 --> 00:38:00.000]  政治主導
[00:38:00.000 --> 00:38:03.000]  這個勢力很大
[00:38:03.000 --> 00:38:06.000]  你找雞蛋擲牆
[00:38:06.000 --> 00:38:09.000]  你就弄死自己
[00:38:09.000 --> 00:38:12.000]  我覺得唯一的就是
[00:38:12.000 --> 00:38:14.000]  求神去作供
[00:38:14.000 --> 00:38:17.000]  求神去作供
[00:38:17.000 --> 00:38:20.000]  不要懼怕
[00:38:20.000 --> 00:38:22.000]  聖嬰讓我們去看到
[00:38:22.000 --> 00:38:26.000]  接著第二
[00:38:26.000 --> 00:38:28.000]  大喜的訊息
[00:38:28.000 --> 00:38:29.000]  救主降生
[00:38:29.000 --> 00:38:30.000]  第三
[00:38:30.000 --> 00:38:32.000]  為你們生了救主
[00:38:32.000 --> 00:38:36.000]  這個救主怎樣威猛
[00:38:36.000 --> 00:38:38.000]  剛才說完我不說了
[00:38:38.000 --> 00:38:41.000]  我們接著再跳下去
[00:38:41.000 --> 00:38:42.000]  第四
[00:38:42.000 --> 00:38:45.000]  要看見的一個鷹鞋
[00:38:45.000 --> 00:38:48.000]  因為這個是一個記號
[00:38:48.000 --> 00:38:50.000]  或者兆頭
[00:38:50.000 --> 00:38:54.000]  兆頭和記號是同一個字
[00:38:54.000 --> 00:38:56.000]  這個字不是普通的字
[00:38:56.000 --> 00:38:59.000]  不是只是一個"齋"的意思
[00:38:59.000 --> 00:39:00.000]  一個記號
[00:39:00.000 --> 00:39:02.000]  兆頭這個字
[00:39:02.000 --> 00:39:05.000]  以漢福音解作神蹟
[00:39:05.000 --> 00:39:08.000]  或者神的大能
[00:39:08.000 --> 00:39:10.000]  一個鷹鞋
[00:39:10.000 --> 00:39:14.000]  成為了一個救主
[00:39:14.000 --> 00:39:15.000]  人不行
[00:39:15.000 --> 00:39:18.000]  神可以用他
[00:39:18.000 --> 00:39:21.000]  耶穌慢慢長大
[00:39:21.000 --> 00:39:24.000]  我們看到
[00:39:24.000 --> 00:39:27.000]  祂是作了很多的供
[00:39:27.000 --> 00:39:28.000]  第五
[00:39:28.000 --> 00:39:29.000]  第五點
[00:39:29.000 --> 00:39:31.000]  在地上有平安
[00:39:31.000 --> 00:39:33.000]  因為這個聖嬰降生
[00:39:33.000 --> 00:39:37.000]  神就得榮耀
[00:39:37.000 --> 00:39:38.000]  這個平安
[00:39:38.000 --> 00:39:40.000]  你要得到很簡單
[00:39:40.000 --> 00:39:42.000]  你願意相信祂
[00:39:42.000 --> 00:39:45.000]  或者更多的認識祂
[00:39:45.000 --> 00:39:48.000]  你是會得到的
[00:39:48.000 --> 00:39:50.000]  快要完結了
[00:39:50.000 --> 00:39:53.000]  宣導有三個重點
[00:39:53.000 --> 00:39:58.000]  我今天幫大家再梳理一下
[00:39:58.000 --> 00:40:01.000]  否則你都不知道許牧師說了什麼
[00:40:01.000 --> 00:40:02.000]  第一個
[00:40:02.000 --> 00:40:07.000]  聖誕就是神賜奇妙的禮物
[00:40:07.000 --> 00:40:09.000]  這個是一個大能的聖嬰
[00:40:09.000 --> 00:40:11.000]  祂是奇妙測試
[00:40:11.000 --> 00:40:13.000]  第二是什麼
[00:40:13.000 --> 00:40:15.000]  全能的神
[00:40:15.000 --> 00:40:16.000]  大家讀一下
[00:40:16.000 --> 00:40:17.000]  否則你會黑眼瞓
[00:40:17.000 --> 00:40:18.000]  或者不記得
[00:40:18.000 --> 00:40:19.000]  第三
[00:40:19.000 --> 00:40:21.000]  永在的父
[00:40:21.000 --> 00:40:23.000]  和平的君
[00:40:23.000 --> 00:40:26.000]  以馬來尼的神
[00:40:26.000 --> 00:40:27.000]  第二
[00:40:27.000 --> 00:40:30.000]  聖誕是神為的
[00:40:30.000 --> 00:40:31.000]  那些受困的人
[00:40:31.000 --> 00:40:32.000]  在苦難裡
[00:40:32.000 --> 00:40:34.000]  神能夠幫助你
[00:40:34.000 --> 00:40:36.000]  作新事
[00:40:36.000 --> 00:40:38.000]  開新的路
[00:40:38.000 --> 00:40:40.000]  第三
[00:40:40.000 --> 00:40:42.000]  聖誕平安
[00:40:42.000 --> 00:40:45.000]  是要臨給每一個人
[00:40:45.000 --> 00:40:50.000]  天使是用了很溫柔的聲音
[00:40:50.000 --> 00:40:52.000]  在原文有說
[00:40:52.000 --> 00:40:55.000]  不要懼怕
[00:40:55.000 --> 00:40:56.000]  不是不要懼怕
[00:40:56.000 --> 00:40:58.000]  是不要懼怕
[00:40:58.000 --> 00:41:00.000]  很溫柔
[00:41:00.000 --> 00:41:03.000]  大喜的訊息
[00:41:03.000 --> 00:41:04.000]  就是大聲
[00:41:04.000 --> 00:41:06.000]  甚至唱出來
[00:41:06.000 --> 00:41:08.000]  救主降生
[00:41:08.000 --> 00:41:10.000]  第三
[00:41:10.000 --> 00:41:13.000]  為你們生了救主
[00:41:13.000 --> 00:41:16.000]  是為我們生了救主
[00:41:16.000 --> 00:41:19.000]  不是只為某個人
[00:41:19.000 --> 00:41:21.000]  好了
[00:41:21.000 --> 00:41:24.000]  我們大家試想一想
[00:41:24.000 --> 00:41:27.000]  第39頁
[00:41:27.000 --> 00:41:28.000]  就完了
[00:41:28.000 --> 00:41:31.000]  聖嬰這一份奇妙的禮物
[00:41:31.000 --> 00:41:35.000]  我在十年前
[00:41:35.000 --> 00:41:37.000]  去默想一下
[00:41:37.000 --> 00:41:39.000]  這個聖嬰怎樣奇妙
[00:41:39.000 --> 00:41:41.000]  我發覺第一樣
[00:41:41.000 --> 00:41:43.000]  聖嬰耶穌這個名
[00:41:43.000 --> 00:41:46.000]  是受到全世界的人重視
[00:41:46.000 --> 00:41:49.000]  經常出現的
[00:41:49.000 --> 00:41:51.000]  是不是
[00:41:51.000 --> 00:41:55.000]  魔鬼最怕的就是耶穌這個名
[00:41:55.000 --> 00:41:57.000]  我跟你說
[00:41:57.000 --> 00:41:59.000]  你奉主名他就震了
[00:41:59.000 --> 00:42:00.000]  不用怕他
[00:42:00.000 --> 00:42:01.000]  第二
[00:42:01.000 --> 00:42:03.000]  聖嬰耶穌
[00:42:03.000 --> 00:42:06.000]  是沒有作過一首詩
[00:42:06.000 --> 00:42:09.000]  但無數的詩歌為他而作
[00:42:09.000 --> 00:42:11.000]  好像平安夜
[00:42:11.000 --> 00:42:14.000]  平安夜
[00:42:14.000 --> 00:42:16.000]  有沒有聽過平安夜
[00:42:16.000 --> 00:42:18.000]  我今天其實想唱
[00:42:18.000 --> 00:42:20.000]  Oh Holy Night
[00:42:20.000 --> 00:42:22.000]  Oh Holy Night
[00:42:22.000 --> 00:42:26.000]  The stars are brightly shining
[00:42:26.000 --> 00:42:27.000]  不夠氣
[00:42:27.000 --> 00:42:29.000]  因為沒有氧
[00:42:29.000 --> 00:42:31.000]  這首歌
[00:42:31.000 --> 00:42:32.000]  今年沒有唱
[00:42:32.000 --> 00:42:33.000]  可能明年
[00:42:33.000 --> 00:42:35.000]  不過今年我唱了
[00:42:35.000 --> 00:42:37.000]  在西人教會
[00:42:37.000 --> 00:42:40.000]  他叫我今天再在他教會唱
[00:42:40.000 --> 00:42:41.000]  我說不行
[00:42:41.000 --> 00:42:43.000]  我SOL教會
[00:42:43.000 --> 00:42:45.000]  我要港獨
[00:42:45.000 --> 00:42:49.000]  好不好聽
[00:42:49.000 --> 00:42:50.000]  平安夜
[00:42:50.000 --> 00:42:51.000]  好舒服
[00:42:51.000 --> 00:42:53.000]  很多人信耶穌
[00:42:53.000 --> 00:42:56.000]  是因為聽到聖誕歌
[00:42:56.000 --> 00:42:58.000]  你知不知道
[00:42:58.000 --> 00:43:00.000]  我以前在旺角的堂會
[00:43:00.000 --> 00:43:04.000]  很多人一聽到聖誕的音樂
[00:43:04.000 --> 00:43:06.000]  他們就走進來
[00:43:06.000 --> 00:43:08.000]  跟著信了耶穌
[00:43:08.000 --> 00:43:11.000]  聖嬰耶穌沒有寫過一本書
[00:43:11.000 --> 00:43:17.000]  但是很多人為耶穌寫了很多書
[00:43:17.000 --> 00:43:19.000]  只是我
[00:43:19.000 --> 00:43:22.000]  我為耶穌寫了二十本書
[00:43:22.000 --> 00:43:24.000]  出版了
