
[00:00:00.000 --> 00:00:05.000]  在座其實是多數的教徒
[00:19:57.000 --> 00:19:59.000]  因為剛剛落任
[00:19:59.000 --> 00:20:01.000]  他說心肝有一個很特別的活動
[00:20:01.000 --> 00:20:06.000]  晚上請我和他主持講座
[00:20:06.000 --> 00:20:07.000]  為何印象那麼深刻
[00:20:07.000 --> 00:20:09.000]  那天剛好黃雨
[00:20:09.000 --> 00:20:11.000]  黃雨中也算紅雨
[00:20:11.000 --> 00:20:14.000]  駕車去心肝
[00:20:14.000 --> 00:20:16.000]  他停車場去到大樓
[00:20:16.000 --> 00:20:18.000]  大概要走兩分鐘路
[00:20:18.000 --> 00:20:19.000]  很遠的
[00:20:19.000 --> 00:20:21.000]  我們兩個都是濕透了
[00:20:21.000 --> 00:20:23.000]  即是搭車都濕透了
[00:20:23.000 --> 00:20:24.000]  我問了他
[00:20:24.000 --> 00:20:26.000]  看了他就笑了
[00:20:26.000 --> 00:20:28.000]  但我很尊敬他
[00:20:28.000 --> 00:20:30.000]  因為那裏只有幾十個失明人士
[00:20:30.000 --> 00:20:32.000]  沒有票
[00:20:32.000 --> 00:20:34.000]  沒有政治的好處
[00:20:34.000 --> 00:20:36.000]  但在醫者的心裏
[00:20:36.000 --> 00:20:38.000]  他都能夠去
[00:20:38.000 --> 00:20:41.000]  沒有任何政治的抽水
[00:20:41.000 --> 00:20:43.000]  去和他們講
[00:20:43.000 --> 00:20:45.000]  我不知道講甚麼傳染病之類
[00:20:45.000 --> 00:20:46.000]  都忘記了
[00:20:46.000 --> 00:20:49.000]  那天我最後見到他面對面
[00:20:49.000 --> 00:20:53.000]  他幾年都看他在政壇的浮渡場
[00:20:53.000 --> 00:20:55.000]  直至有一段時間
[00:20:55.000 --> 00:20:58.000]  這個名字完全消失了
[00:20:58.000 --> 00:21:00.000]  消失了
[00:21:00.000 --> 00:21:02.000]  他在哪裏呢
[00:21:02.000 --> 00:21:04.000]  直至有一天
[00:21:04.000 --> 00:21:06.000]  我看報紙
[00:21:06.000 --> 00:21:08.000]  在撿
[00:21:08.000 --> 00:21:10.000]  類似庫文的新聞
[00:21:10.000 --> 00:21:12.000]  前立法會議員
[00:21:12.000 --> 00:21:14.000]  盧永樂醫生
[00:21:14.000 --> 00:21:18.000]  昨日病逝
[00:21:18.000 --> 00:21:20.000]  原來在過去兩年
[00:21:20.000 --> 00:21:23.000]  盧醫生癌症
[00:21:23.000 --> 00:21:27.000]  他躲在回鍋養病
[00:21:27.000 --> 00:21:29.000]  他不見任何人
[00:21:29.000 --> 00:21:31.000]  也拒絕任何人去拜訪
[00:21:31.000 --> 00:21:32.000]  去探望他
[00:21:32.000 --> 00:21:34.000]  沒有聲音
[00:21:34.000 --> 00:21:36.000]  直至他離開世界
[00:21:36.000 --> 00:21:39.000]  他向眾多的好友告別
[00:21:39.000 --> 00:21:41.000]  寫了一紙
[00:21:41.000 --> 00:21:42.000]  好像是
[00:21:42.000 --> 00:21:43.000]  又不是遺書
[00:21:43.000 --> 00:21:48.000]  一種和好朋友告別的生命
[00:21:48.000 --> 00:21:50.000]  的告別書
[00:21:50.000 --> 00:21:54.000]  他講了他很簡單的生命故事
[00:21:54.000 --> 00:21:57.000]  他說我從小認識基督教
[00:21:57.000 --> 00:21:59.000]  我自小在基督教學校讀書
[00:21:59.000 --> 00:22:02.000]  我自小識念《主禱文》
[00:22:02.000 --> 00:22:04.000]  當我長大之後
[00:22:04.000 --> 00:22:07.000]  每逢我面對很困難的時刻
[00:22:07.000 --> 00:22:09.000]  我便躲起來念《主禱文》
[00:22:09.000 --> 00:22:11.000]  我不在天上的
[00:22:11.000 --> 00:22:13.000]  不過
[00:22:13.000 --> 00:22:17.000]  因為我自己心高氣傲
[00:22:17.000 --> 00:22:19.000]  所以這麼多年來
[00:22:19.000 --> 00:22:23.000]  我與上帝擦身而過
[00:22:23.000 --> 00:22:27.000]  當我看到那幾句
[00:22:27.000 --> 00:22:33.000]  盧永樂醫生春茶圖詩
[00:22:33.000 --> 00:22:35.000]  那種生命的回過
[00:22:35.000 --> 00:22:40.000]  我便想我身邊太多朋友太靚
[00:22:40.000 --> 00:22:41.000]  香港有十個才子
[00:22:41.000 --> 00:22:44.000]  我認識八個
[00:22:44.000 --> 00:22:49.000]  但越是恥才傲物
[00:22:49.000 --> 00:22:51.000]  越是心高氣傲
[00:22:51.000 --> 00:22:55.000]  越不能夠走近上帝
[00:22:55.000 --> 00:22:57.000]  就是另一個彌多底部
[00:22:57.000 --> 00:22:59.000]  直至那兩年
[00:22:59.000 --> 00:23:03.000]  我患病躲在梅坡養命
[00:23:03.000 --> 00:23:07.000]  神派一些天使來幫助我
[00:23:07.000 --> 00:23:10.000]  有好醫生幫助我舒緩病情
[00:23:10.000 --> 00:23:13.000]  有兩個好朋友不斷幫我做物理治療
[00:23:13.000 --> 00:23:15.000]  減少我的痛苦
[00:23:15.000 --> 00:23:21.000]  這兩年是我人生最大的一年
[00:23:21.000 --> 00:23:23.000]  我終於找到上帝
[00:23:23.000 --> 00:23:24.000]  所以到最後
[00:23:24.000 --> 00:23:27.000]  親愛的朋友弟兄姊妹
[00:23:27.000 --> 00:23:32.000]  我們在天家相遇
[00:23:32.000 --> 00:23:34.000]  很特別
[00:23:34.000 --> 00:23:37.000]  一個生命的剖白
[00:23:37.000 --> 00:23:39.000]  我還剪輯了整份東西
[00:23:39.000 --> 00:23:41.000]  我保留著它
[00:23:41.000 --> 00:23:43.000]  我經常傳講一個故事
[00:23:43.000 --> 00:23:47.000]  因為我得很多人很多機會
[00:23:47.000 --> 00:23:51.000]  神給你很多機會去遇見祂
[00:23:51.000 --> 00:23:53.000]  在破碎的世界
[00:23:53.000 --> 00:23:55.000]  在愚昧的世界
[00:23:55.000 --> 00:23:56.000]  在貧窮的世界
[00:23:56.000 --> 00:23:58.000]  在富足的世界
[00:23:58.000 --> 00:23:59.000]  在酒樓
[00:23:59.000 --> 00:24:00.000]  在教會
[00:24:00.000 --> 00:24:01.000]  在街頭
[00:24:01.000 --> 00:24:08.000]  但是很多人和上帝擦身而過
[00:24:08.000 --> 00:24:14.000]  幸好神會來找你
[00:24:14.000 --> 00:24:19.000]  神總有很多天使來找你
[00:24:19.000 --> 00:24:23.000]  我第三個很深的體會就是
[00:24:23.000 --> 00:24:28.000]  信仰就是透過教會群體的故事
[00:24:28.000 --> 00:24:34.000]  去見證這福音的大能
[00:24:34.000 --> 00:24:37.000]  福音不懺悔很特別
[00:24:37.000 --> 00:24:39.000]  第一次
[00:24:39.000 --> 00:24:41.000]  我想是三十年前
[00:24:41.000 --> 00:24:42.000]  我不記得多久
[00:24:42.000 --> 00:24:43.000]  可能孔太太會記得
[00:24:43.000 --> 00:24:45.000]  因為孔sir去開始
[00:24:45.000 --> 00:24:47.000]  呼羅萊酒店
[00:24:47.000 --> 00:24:50.000]  我第一次已經去
[00:24:50.000 --> 00:24:53.000]  你看一個這樣的福音聚會
[00:24:53.000 --> 00:24:55.000]  可以搞了三四十三十幾年
[00:24:55.000 --> 00:24:57.000]  總可以繼續下去
[00:24:57.000 --> 00:24:59.000]  地方會變
[00:24:59.000 --> 00:25:01.000]  負責的同工會變
[00:25:01.000 --> 00:25:05.000]  但傳講的訊息是不變
[00:25:05.000 --> 00:25:08.000]  這份堅持就是我們要不斷去
[00:25:08.000 --> 00:25:12.000]  傳講更多福音的故事
[00:25:12.000 --> 00:25:14.000]  而所有的故事
[00:25:14.000 --> 00:25:17.000]  也不是台上一些很擅長說話的人
[00:25:17.000 --> 00:25:19.000]  很有名的明星講員
[00:25:19.000 --> 00:25:22.000]  去講一些很動人的故事
[00:25:22.000 --> 00:25:27.000]  而是每一個很平凡很平凡的教徒
[00:25:27.000 --> 00:25:30.000]  他不會說話
[00:25:30.000 --> 00:25:32.000]  但看他
[00:25:32.000 --> 00:25:35.000]  就真的看到耶穌在那裡
[00:25:35.000 --> 00:25:38.000]  往往真的從很多很平凡
[00:25:38.000 --> 00:25:41.000]  很貧窮的人身上
[00:25:41.000 --> 00:25:43.000]  可以看到
[00:25:43.000 --> 00:25:46.000]  他們真的和過去完全告別了
[00:25:46.000 --> 00:25:51.000]  所以耶穌沒有令他們家人高
[00:25:51.000 --> 00:25:52.000]  沒有令他們升職
[00:25:52.000 --> 00:25:54.000]  沒有令他們可以得到很多很多的
[00:25:54.000 --> 00:25:56.000]  生活的保障
[00:25:56.000 --> 00:25:59.000]  但是所以耶穌就發覺
[00:25:59.000 --> 00:26:01.000]  一切環境沒有改變
[00:26:01.000 --> 00:26:03.000]  心態變了
[00:26:03.000 --> 00:26:05.000]  價值變了
[00:26:05.000 --> 00:26:10.000]  這就是那個撒拜尼亞婦人活水
[00:26:10.000 --> 00:26:12.000]  彌哥底母
[00:26:12.000 --> 00:26:14.000]  有知識有學問有財富
[00:26:14.000 --> 00:26:15.000]  有一切
[00:26:15.000 --> 00:26:18.000]  不過她無法告別過去
[00:26:18.000 --> 00:26:20.000]  而是那個
[00:26:20.000 --> 00:26:22.000]  撒拜尼亞婦人
[00:26:22.000 --> 00:26:24.000]  破碎的人生
[00:26:24.000 --> 00:26:26.000]  破碎經歷
[00:26:26.000 --> 00:26:28.000]  重遇耶穌
[00:26:28.000 --> 00:26:31.000]  於是將那些破碎的東西
[00:26:31.000 --> 00:26:34.000]  一塊塊黏在一起
[00:26:34.000 --> 00:26:37.000]  生命很大的改變
[00:26:37.000 --> 00:26:41.000]  劉永樂很特別
[00:26:41.000 --> 00:26:44.000]  一個其實不是很深交的朋友
[00:26:44.000 --> 00:26:46.000]  但當我發覺
[00:26:46.000 --> 00:26:48.000]  我在報紙上看到他的護文
[00:26:48.000 --> 00:26:51.000]  我看到他那邊告別朋友的書信
[00:26:51.000 --> 00:26:53.000]  我淋下淚
[00:26:53.000 --> 00:26:58.000]  又淚濁又笑
[00:26:58.000 --> 00:27:00.000]  在他當中我想起那個
[00:27:00.000 --> 00:27:02.000]  下著黃雨的夜晚
[00:27:02.000 --> 00:27:04.000]  我和他一起在心肝蠻人院
[00:27:04.000 --> 00:27:06.000]  去狂拍
[00:27:06.000 --> 00:27:09.000]  那晚我記得我自己大意說了什麼
[00:27:09.000 --> 00:27:11.000]  我記得我那晚
[00:27:11.000 --> 00:27:12.000]  我說
[00:27:12.000 --> 00:27:16.000]  我是和大家一起
[00:27:16.000 --> 00:27:18.000]  我講的通常不用稿
[00:27:18.000 --> 00:27:21.000]  我是閉上眼睛
[00:27:21.000 --> 00:27:23.000]  去經歷黑暗
[00:27:23.000 --> 00:27:25.000]  大家去摸索
[00:27:25.000 --> 00:27:27.000]  看不到世界會是怎樣的
[00:27:27.000 --> 00:27:29.000]  英文有個字
[00:27:29.000 --> 00:27:31.000]  我喜歡叫compassion
[00:27:31.000 --> 00:27:33.000]  要不你做憐憫
[00:27:33.000 --> 00:27:35.000]  要不你做同情心
[00:27:35.000 --> 00:27:37.000]  這個字源自拉丁文
[00:27:37.000 --> 00:27:39.000]  字根叫做
[00:27:39.000 --> 00:27:41.000]  一同受苦
[00:27:41.000 --> 00:27:45.000]  如基督一同受苦
[00:27:45.000 --> 00:27:47.000]  世界的苦難那麼多
[00:27:47.000 --> 00:27:49.000]  神在哪裡
[00:27:49.000 --> 00:27:51.000]  為什麼上耶穌那裡都不行呢
[00:27:51.000 --> 00:27:53.000]  我無法去解釋
[00:27:53.000 --> 00:27:55.000]  苦難的問題
[00:27:55.000 --> 00:27:57.000]  不過我知道
[00:27:57.000 --> 00:27:59.000]  當世界受苦的時候
[00:27:59.000 --> 00:28:01.000]  基督是和我們一起
[00:28:01.000 --> 00:28:03.000]  受苦
[00:28:03.000 --> 00:28:05.000]  我同心祈禱
[00:28:05.000 --> 00:28:07.000]  非常感謝你今天能夠
[00:28:07.000 --> 00:28:09.000]  藉著午餐時間有那麼多好朋友
[00:28:09.000 --> 00:28:11.000]  有些是路過貴境
[00:28:11.000 --> 00:28:13.000]  有些是偶然被邀請
[00:28:13.000 --> 00:28:15.000]  有些是常客
[00:28:15.000 --> 00:28:17.000]  我期待那些
[00:28:17.000 --> 00:28:19.000]  有心心感動我的訊息
[00:28:19.000 --> 00:28:21.000]  今天透過這個短短的聚會
[00:28:21.000 --> 00:28:23.000]  同樣心心的觸動
[00:28:23.000 --> 00:28:25.000]  在在我一位朋友
[00:28:25.000 --> 00:28:27.000]  我已經相信耶穌
[00:28:27.000 --> 00:28:29.000]  已經是曾經與你相遇
[00:28:29.000 --> 00:28:31.000]  或者這麼多年來
[00:28:31.000 --> 00:28:33.000]  是和你擦身而過
[00:28:33.000 --> 00:28:35.000]  甚至迴避你的人
[00:28:35.000 --> 00:28:37.000]  今天都讓你去找到他
[00:28:37.000 --> 00:28:39.000]  因為知道
[00:28:39.000 --> 00:28:41.000]  是神差遣獨生子
[00:28:41.000 --> 00:28:43.000]  道成獄身
[00:28:43.000 --> 00:28:45.000]  經歷人間的痛苦
[00:28:45.000 --> 00:28:47.000]  去成就
[00:28:47.000 --> 00:28:49.000]  那個計劃
[00:28:49.000 --> 00:28:51.000]  有時不是人多厲害
[00:28:51.000 --> 00:28:53.000]  去證明
[00:28:53.000 --> 00:28:55.000]  去找到你
[00:28:55.000 --> 00:28:57.000]  而是你親自來到世界
[00:28:57.000 --> 00:28:59.000]  去尋找失散的靈魂
[00:28:59.000 --> 00:29:01.000]  如今天這個聚會
[00:29:01.000 --> 00:29:03.000]  今天的訊息
[00:29:03.000 --> 00:29:05.000]  都能夠在我們每個人心裏
[00:29:05.000 --> 00:29:07.000]  繼續留住
[00:29:07.000 --> 00:29:09.000]  有聖靈的動工
[00:29:09.000 --> 00:29:11.000]  讓一些信主已久的信徒
[00:29:11.000 --> 00:29:13.000]  重新去經歷
[00:29:13.000 --> 00:29:15.000]  與神相遇的那一刻
[00:29:15.000 --> 00:29:17.000]  而那些
[00:29:17.000 --> 00:29:19.000]  一直在門外盤回
[00:29:19.000 --> 00:29:21.000]  和你擦身而過的朋友
[00:29:21.000 --> 00:29:23.000]  今天亦都能夠
[00:29:23.000 --> 00:29:25.000]  真正體驗到
[00:29:25.000 --> 00:29:27.000]  經歷到福音的大能
[00:29:27.000 --> 00:29:29.000]  祈禱奉耶穌名求
[00:29:29.000 --> 00:29:31.000]  阿們
