
[00:00:00.000 --> 00:00:03.540]  各位弟兄姊妹 新年進步
[00:22:20.800 --> 00:22:22.800]  我坐他的車
[00:22:22.800 --> 00:22:26.000]  我想想這個校長
[00:22:26.000 --> 00:22:29.300]  肯定是叫我去教書的
[00:22:29.300 --> 00:22:31.800]  我是他的學生
[00:22:31.800 --> 00:22:36.100]  這個校長他也是想我去教書的
[00:22:36.100 --> 00:22:37.700]  但是我對他說
[00:22:37.700 --> 00:22:39.400]  我有一個心
[00:22:39.400 --> 00:22:41.800]  是去做傳道人
[00:22:41.800 --> 00:22:43.600]  他沒有反對
[00:22:43.600 --> 00:22:45.100]  不跟我爸爸
[00:22:45.100 --> 00:22:48.200]  他是一個很好的執事
[00:22:48.200 --> 00:22:49.000]  他鼓勵我
[00:22:49.000 --> 00:22:49.800]  他說好啊
[00:22:49.800 --> 00:22:53.600]  走主的路是一個祝福
[00:22:53.600 --> 00:22:55.800]  我覺得這個校長說的
[00:22:55.800 --> 00:22:58.000]  就是神感動他的了
[00:22:58.000 --> 00:22:59.800]  所以我肯定的了
[00:22:59.800 --> 00:23:01.200]  但是有時候我們
[00:23:01.200 --> 00:23:06.200]  在決定一件神要我們去做的事情上
[00:23:06.200 --> 00:23:08.800]  我們都會有信心的不足
[00:23:08.800 --> 00:23:09.700]  弟兄姊妹
[00:23:09.700 --> 00:23:10.800]  不是每一樣
[00:23:10.800 --> 00:23:14.800]  你都說有神同在就去吧
[00:23:14.800 --> 00:23:17.000]  有時候撒旦知道你想去
[00:23:17.000 --> 00:23:18.800]  很多阻攔你的
[00:23:18.800 --> 00:23:19.800]  但是你相信
[00:23:19.800 --> 00:23:22.200]  無論多大的阻攔
[00:23:22.200 --> 00:23:25.600]  神是與你同在的
[00:23:25.600 --> 00:23:28.800]  彼得如果不能夠放下自己
[00:23:28.800 --> 00:23:30.700]  仰望主
[00:23:30.700 --> 00:23:33.600]  這個神蹟沒有辦法出現
[00:23:33.600 --> 00:23:34.800]  好了
[00:23:34.800 --> 00:23:37.800]  接著我們要看看
[00:23:37.800 --> 00:23:43.600]  彼得他還有的地方就是
[00:23:43.600 --> 00:23:50.600]  他能夠面對自己的失敗
[00:23:50.600 --> 00:23:52.800]  而進步的
[00:23:52.800 --> 00:23:54.000]  做人
[00:23:54.000 --> 00:23:57.700]  我曾經看過一本書
[00:23:57.700 --> 00:24:01.200]  他說做人就要好像什麼呢
[00:24:01.200 --> 00:24:03.100]  做人要好像
[00:24:03.100 --> 00:24:05.400]  第十四頁
[00:24:05.400 --> 00:24:07.000]  做人要好像什麼呢
[00:24:07.000 --> 00:24:10.600]  肥皂
[00:24:10.600 --> 00:24:11.600]  是的
[00:24:11.600 --> 00:24:13.400]  做人要好像肥皂
[00:24:13.400 --> 00:24:18.200]  我沒有聽過做人要像肥皂
[00:24:18.200 --> 00:24:20.800]  這個人說得很奇怪
[00:24:20.800 --> 00:24:22.600]  他說肥皂是怎樣的
[00:24:22.600 --> 00:24:25.000]  肥皂一定要溶入水中
[00:24:25.000 --> 00:24:27.000]  它才可以發揮它的
[00:24:27.000 --> 00:24:30.200]  除污積的作用
[00:24:30.200 --> 00:24:32.400]  肥皂你用的時候
[00:24:32.400 --> 00:24:33.500]  肯定是淋了水
[00:24:33.500 --> 00:24:39.000]  然後就做到你身上
[00:24:39.000 --> 00:24:41.500]  洗白白不用我教的了
[00:24:41.500 --> 00:24:43.600]  你一定要有水
[00:24:43.600 --> 00:24:45.400]  它一定要溶於水
[00:24:45.400 --> 00:24:47.700]  你才能洗白白的
[00:24:47.700 --> 00:24:51.900]  我們的生命也是要下水的
[00:24:51.900 --> 00:24:55.500]  犧牲自己
[00:24:55.500 --> 00:24:57.400]  我們不下水的話
[00:24:57.400 --> 00:24:59.800]  我們是沒有辦法進步的
[00:24:59.800 --> 00:25:01.900]  我們也發揮不了
[00:25:01.900 --> 00:25:05.400]  好像肥皂要發揮它的功能
[00:25:05.400 --> 00:25:08.300]  就是能夠清潔的功能
[00:25:08.300 --> 00:25:09.800]  如果發揮不了
[00:25:09.800 --> 00:25:12.900]  只不過是很香的一件事
[00:25:12.900 --> 00:25:16.700]  我們的生命要敢於犧牲
[00:25:16.700 --> 00:25:19.100]  神要我們去做的事
[00:25:19.100 --> 00:25:20.300]  我們夠膽去
[00:25:20.300 --> 00:25:22.400]  好像彼得
[00:25:22.400 --> 00:25:24.900]  他可能真的下網打魚
[00:25:24.900 --> 00:25:27.300]  如果打不到魚的時候
[00:25:27.300 --> 00:25:29.800]  他會很魚的
[00:25:29.800 --> 00:25:32.000]  但是他有一個信心
[00:25:32.000 --> 00:25:34.800]  雖然這個信心不是足夠的
[00:25:34.800 --> 00:25:37.100]  但是他也願意試試
[00:25:37.100 --> 00:25:39.200]  結果神蹟出現
[00:25:39.200 --> 00:25:42.300]  彼得要面對自己的失敗
[00:25:42.300 --> 00:25:46.200]  不是容易的
[00:25:46.200 --> 00:25:48.700]  彼得在這個經歷裡面
[00:25:48.700 --> 00:25:51.300]  看到神蹟
[00:25:51.300 --> 00:25:55.400]  這個神蹟
[00:25:55.400 --> 00:25:58.500]  是不是很厲害呢各位
[00:25:58.500 --> 00:26:02.900]  沒什麼,許牧師,只是故事而已
[00:26:02.900 --> 00:26:04.500]  故事
[00:26:04.500 --> 00:26:07.100]  你細心去看這個神蹟
[00:26:07.100 --> 00:26:08.800]  是怎樣的神蹟呢
[00:26:08.800 --> 00:26:12.800]  《聖經》的描述,第十六
[00:26:12.800 --> 00:26:14.500]  那些魚
[00:26:14.500 --> 00:26:18.800]  這個神蹟是超理論和經驗的
[00:26:18.800 --> 00:26:21.900]  超理論和經驗的
[00:26:21.900 --> 00:26:26.500]  在近代的哲學裡面
[00:26:26.500 --> 00:26:30.000]  有經驗主義和理性主義
[00:26:30.000 --> 00:26:31.700]  理性主義認為
[00:26:31.700 --> 00:26:34.300]  我們要做一件事要成功
[00:26:34.300 --> 00:26:38.200]  你就要看看他有沒有理論的基礎
[00:26:38.200 --> 00:26:41.300]  第二個就是他能不能夠符合
[00:26:41.300 --> 00:26:44.000]  人的經驗
[00:26:44.000 --> 00:26:45.600]  按理論來講
[00:26:45.600 --> 00:26:49.300]  白天打魚是打不到魚
[00:26:49.300 --> 00:26:52.700]  就算打到也打不到大魚
[00:26:52.700 --> 00:26:56.000]  打不到很多的魚
[00:26:56.000 --> 00:27:00.300]  經驗彼得整晚打了魚
[00:27:00.300 --> 00:27:03.900]  整晚打魚不止一兩個小時
[00:27:03.900 --> 00:27:07.000]  他可能要打很多很多次
[00:27:07.000 --> 00:27:09.800]  打足八個小時或者十個小時
[00:27:09.800 --> 00:27:12.100]  都是打不到魚
[00:27:12.100 --> 00:27:16.800]  在理論和經驗上都不成立的
[00:27:16.800 --> 00:27:18.900]  神蹟就是
[00:27:18.900 --> 00:27:21.600]  在一般人的理論經驗裡面
[00:27:21.600 --> 00:27:24.600]  是不可能發生的事情
[00:27:24.600 --> 00:27:30.100]  但是神蹟的意思就是指Wonder
[00:27:30.100 --> 00:27:32.700]  在《四福音書》
[00:27:32.700 --> 00:27:36.800]  馬太或者符類福音
[00:27:36.800 --> 00:27:38.400]  大家可能不知道
[00:27:38.400 --> 00:27:41.400]  符類福音指馬太馬可路加
[00:27:41.400 --> 00:27:43.500]  認為神蹟就是什麼呢
[00:27:43.500 --> 00:27:46.900]  神蹟就是Wonder
[00:27:46.900 --> 00:27:52.100]  約翰福音認為神蹟就是神的蹤跡
[00:27:52.100 --> 00:27:54.100]  好像中文那樣的意思
[00:27:54.100 --> 00:27:56.300]  神蹟就是神的蹤跡
[00:27:56.300 --> 00:27:59.100]  就是說透過這樣奇妙的東西
[00:27:59.100 --> 00:28:03.300]  你能夠看到神在這裡
[00:28:03.300 --> 00:28:08.100]  兩個的意思在這段經文都發生的
[00:28:08.100 --> 00:28:10.500]  Wonder方面就是這樣的
[00:28:10.500 --> 00:28:14.900]  那些捕捉的魚不單止是多
[00:28:14.900 --> 00:28:17.000]  是很多
[00:28:17.000 --> 00:28:20.500]  而且多到網是裂開的
[00:28:20.500 --> 00:28:24.200]  那些魚很大條會令網裂開的
[00:28:24.200 --> 00:28:28.600]  還有多到船要沉下去
[00:28:28.600 --> 00:28:31.900]  船要沉下去就是有沒有沉
[00:28:31.900 --> 00:28:33.200]  沒有沉
[00:28:33.200 --> 00:28:34.900]  將會沉
[00:28:34.900 --> 00:28:38.300]  意思就是說那些魚又多
[00:28:38.300 --> 00:28:40.100]  又大條
[00:28:40.100 --> 00:28:43.500]  那些網看上去差點裂開
[00:28:43.500 --> 00:28:46.200]  如果一裂開那些魚會怎樣
[00:28:46.200 --> 00:28:48.600]  會不會在這裡等你吃
[00:28:48.600 --> 00:28:51.700]  它會走的裂開對不對
[00:28:51.700 --> 00:28:53.000]  它又沒有裂開
[00:28:53.000 --> 00:28:55.200]  剛剛好困住它
[00:28:55.200 --> 00:28:57.500]  船就快要沉了
[00:28:57.500 --> 00:28:59.500]  一艘船不夠
[00:28:59.500 --> 00:29:03.900]  神預備了還有一艘船
[00:29:03.900 --> 00:29:06.700]  門徒招呼叫船來
[00:29:06.700 --> 00:29:09.200]  結果兩艘船
[00:29:09.200 --> 00:29:11.400]  都網到很多很多的魚
[00:29:11.400 --> 00:29:13.800]  又是將要沉下去
[00:29:13.800 --> 00:29:16.500]  沒有沉到
[00:29:16.500 --> 00:29:19.100]  多到剛剛好
[00:29:19.100 --> 00:29:22.900]  神給我們的恩典很多時候是剛剛好的
[00:29:22.900 --> 00:29:26.200]  剛剛好的是不是好
[00:29:26.200 --> 00:29:29.100]  剛剛好當然是好
[00:29:29.100 --> 00:29:32.100]  太多我給你很多錢
[00:29:32.100 --> 00:29:34.900]  你就要好像有錢人找保鏢來
[00:29:34.900 --> 00:29:38.500]  一天外出都保住你
[00:29:38.500 --> 00:29:42.400]  我試過在一間教會很有錢的
[00:29:42.400 --> 00:29:44.400]  那個人對我說許牧師
[00:29:44.400 --> 00:29:47.200]  我有保鏢來的
[00:29:47.200 --> 00:29:53.100]  他其實是要顯示許牧師我很有錢的
[00:29:53.100 --> 00:29:56.400]  他想著牧師喜歡有錢人
[00:29:56.400 --> 00:29:57.900]  捐錢最好
[00:29:57.900 --> 00:30:00.900]  通常這些人未必肯捐的
[00:30:00.900 --> 00:30:04.300]  很有錢那些不一定肯捐的
[00:30:04.300 --> 00:30:05.800]  但是他沒有平安
[00:30:05.800 --> 00:30:07.800]  他進廁所都差不多
[00:30:07.800 --> 00:30:12.400]  他的保鏢都要在門口守著他
[00:30:12.400 --> 00:30:15.000]  我寧願不要那麼多錢
[00:30:15.000 --> 00:30:17.000]  你又會為錢去煩惱
[00:30:17.000 --> 00:30:20.000]  剛剛好神的恩典
[00:30:20.000 --> 00:30:22.200]  足夠就好了
[00:30:22.200 --> 00:30:27.100]  這個神蹟是超乎人的理論
[00:30:27.100 --> 00:30:28.900]  人的規律
[00:30:28.900 --> 00:30:30.200]  人的經驗
[00:30:30.200 --> 00:30:34.800]  這個就是神蹟
[00:30:34.800 --> 00:30:35.700]  好了
[00:30:35.700 --> 00:30:38.100]  第五
[00:30:38.100 --> 00:30:41.200]  彼得在這裡是能夠
[00:30:41.200 --> 00:30:44.000]  屑而不捨而進步
[00:30:44.000 --> 00:30:47.500]  彼得他沒有放棄
[00:30:47.500 --> 00:30:51.500]  聖經說他整夜都勞碌去打魚
[00:30:51.500 --> 00:30:53.500]  就是他屑而不捨
[00:30:53.500 --> 00:30:56.500]  希望無論如何都打到一兩條
[00:30:56.500 --> 00:30:59.700]  一點結果都沒有
[00:30:59.700 --> 00:31:01.900]  到第二天早上
[00:31:01.900 --> 00:31:07.100]  其他門徒約翰和雅各都去洗網了
[00:31:07.100 --> 00:31:09.500]  洗網就不幹了
[00:31:09.500 --> 00:31:11.900]  我們洗手不幹
[00:31:11.900 --> 00:31:14.500]  他們洗網就不幹了
[00:31:14.500 --> 00:31:17.700]  因為想著都不會再打到魚了
[00:31:17.700 --> 00:31:22.200]  但是彼得看來是想在那天晚上再打
[00:31:22.200 --> 00:31:24.900]  耶穌知道他的心意
[00:31:24.900 --> 00:31:27.200]  彼得一種屑而不捨
[00:31:27.200 --> 00:31:29.700]  一定要成功的心
[00:31:29.700 --> 00:31:31.900]  但是耶穌要給彼得看
[00:31:31.900 --> 00:31:34.300]  不是晚上打到
[00:31:34.300 --> 00:31:39.100]  是在不可能的裡面去打到
[00:31:39.100 --> 00:31:44.200]  在不可能的裡面去成就他的美事
[00:31:44.200 --> 00:31:49.200]  讓彼得看到他是誰
[00:31:49.200 --> 00:31:51.900]  最重要不是看到神蹟
[00:31:51.900 --> 00:31:55.400]  是讓彼得看到他是誰
[00:31:55.400 --> 00:31:56.600]  很重要
[00:31:56.600 --> 00:31:57.500]  各位
[00:31:57.500 --> 00:32:02.100]  神在我們身上會有神蹟的
[00:32:02.100 --> 00:32:05.200]  有些人可能病得死死的
[00:32:05.200 --> 00:32:06.800]  想著他死了
[00:32:06.800 --> 00:32:11.400]  但是透過禱告神有恩典
[00:32:11.400 --> 00:32:13.400]  我曾經為一個病人
[00:32:13.400 --> 00:32:16.100]  詳細不要說那麼久
[00:32:16.100 --> 00:32:20.500]  這個人沒有回我們教會
[00:32:20.500 --> 00:32:23.800]  但是他的子女回我們教會
[00:32:23.800 --> 00:32:29.200]  有一次他的女兒打電話給我
[00:32:29.200 --> 00:32:31.300]  她說她爸爸快不行了
[00:32:31.300 --> 00:32:35.200]  我說你這麼肯定
[00:32:35.200 --> 00:32:39.200]  她說是,因為醫生說她快死了
[00:32:39.200 --> 00:32:41.200]  都是這個星期
[00:32:41.200 --> 00:32:42.800]  她又有一個兒子
[00:32:42.800 --> 00:32:44.100]  又是醫生
[00:32:44.100 --> 00:32:46.300]  又是說她快死了
[00:32:46.300 --> 00:32:47.700]  她還有一個兒子
[00:32:47.700 --> 00:32:48.800]  又是醫生
[00:32:48.800 --> 00:32:50.200]  又說她快死了
[00:32:50.200 --> 00:32:51.500]  還不死?
[00:32:51.500 --> 00:32:52.600]  她叫我
[00:32:52.600 --> 00:32:55.300]  你都不用求她好起來了
[00:32:55.300 --> 00:32:57.400]  最重要不要痛苦
[00:32:57.400 --> 00:33:00.500]  我說我會多求一點
[00:33:00.500 --> 00:33:01.600]  她還有命的
[00:33:01.600 --> 00:33:04.900]  我都想她主醫治好她
[00:33:04.900 --> 00:33:08.200]  她說是,你試試吧
[00:33:08.200 --> 00:33:11.800]  我去到當然是求醫治
[00:33:11.800 --> 00:33:15.800]  結果她三年零八個月才死
[00:33:15.800 --> 00:33:20.100]  就像日本人打我們香港一樣
[00:33:20.100 --> 00:33:22.500]  很奇妙的神的工作
[00:33:22.500 --> 00:33:24.800]  不是我祈禱有能力
[00:33:24.800 --> 00:33:28.100]  是神那個有能力
[00:33:28.100 --> 00:33:34.800]  所以是會發生在人的身上
[00:33:34.800 --> 00:33:36.800]  如果神願意的話
[00:33:36.800 --> 00:33:39.100]  但是我們不可以苛求神
[00:33:39.100 --> 00:33:41.200]  神你一定要醫好我
[00:33:41.200 --> 00:33:42.500]  試過有人說
[00:33:42.500 --> 00:33:45.100]  你不醫我我就不回教會
[00:33:45.100 --> 00:33:47.400]  有一個說不醫好我
[00:33:47.400 --> 00:33:48.900]  我死給你看
[00:33:48.900 --> 00:33:51.400]  不醫好他肯定會死
[00:33:51.400 --> 00:33:54.300]  死給神看有什麼好看的
[00:33:54.300 --> 00:33:58.600]  但是神的心意我們不知道
[00:33:58.600 --> 00:34:01.000]  但是你要相信如果神
[00:34:01.000 --> 00:34:03.800]  神的意思是大能者
[00:34:03.800 --> 00:34:07.000]  如果神願意什麼困難
[00:34:07.000 --> 00:34:10.100]  神都可以去對付的
[00:34:10.100 --> 00:34:13.800]  我們首詩有說我們人生有鬥爭
[00:34:13.800 --> 00:34:17.000]  我們鬥爭的大家要知道不是人
[00:34:17.000 --> 00:34:19.500]  千萬不要說這個弟兄不好
[00:34:19.500 --> 00:34:20.800]  我和他鬥爭
[00:34:20.800 --> 00:34:23.500]  我家裡有個壞人我和他鬥爭
[00:34:23.500 --> 00:34:25.200]  這些思想是錯的
[00:34:25.200 --> 00:34:28.500]  我們鬥爭的甚至不是政府
[00:34:28.500 --> 00:34:32.300]  我們要鬥爭的是背後撒旦的工作
[00:34:32.300 --> 00:34:35.600]  還有你鬥爭不是靠你
[00:34:35.600 --> 00:34:38.900]  特別那些極權國家那些
[00:34:38.900 --> 00:34:40.700]  不是你可以鬥倒他
[00:34:40.700 --> 00:34:43.100]  你還沒鬥他他會鬥死你
[00:34:43.100 --> 00:34:44.600]  你都還沒動手他
[00:34:44.600 --> 00:34:46.400]  現在你先躺下
[00:34:46.400 --> 00:34:48.900]  我們依靠神去鬥他
[00:34:48.900 --> 00:34:55.600]  神會去打低撒旦的工作
[00:34:55.600 --> 00:35:00.700]  很多時候地上的黑暗痛苦
[00:35:00.700 --> 00:35:04.300]  地上的仇敵不是看得到的
[00:35:04.300 --> 00:35:08.000]  地上的仇敵其實是屬靈那個
[00:35:08.000 --> 00:35:10.100]  邪靈那個的勢力
[00:35:10.100 --> 00:35:11.900]  我們要鬥的
[00:35:11.900 --> 00:35:13.000]  用什麼去鬥他?
[00:35:13.000 --> 00:35:14.400]  用祈禱
[00:35:14.400 --> 00:35:15.900]  用禱告
[00:35:15.900 --> 00:35:18.200]  用禱告把他砌倒
[00:35:18.200 --> 00:35:20.500]  不是拳打腳赤
[00:35:20.500 --> 00:35:22.800]  你不夠他來的
[00:35:22.800 --> 00:35:25.700]  所以弟兄姐妹我們要知道
[00:35:25.700 --> 00:35:27.500]  第六個
[00:35:27.500 --> 00:35:32.200]  彼得的進步是能夠迎難而上
[00:35:32.200 --> 00:35:34.200]  大家看到這幅
[00:35:34.200 --> 00:35:38.900]  這個人在爬山
[00:35:38.900 --> 00:35:42.100]  爬山你越爬就越驚險
[00:35:42.100 --> 00:35:44.100]  越爬越困難
[00:35:44.100 --> 00:35:46.600]  我在英國爬過山
[00:35:46.600 --> 00:35:48.100]  不是爬山
[00:35:48.100 --> 00:35:52.400]  一家人在湖區那邊
[00:35:52.400 --> 00:35:55.300]  去爬山
[00:35:55.300 --> 00:35:57.200]  一路爬都一路震
[00:35:57.200 --> 00:36:00.100]  風很大
[00:36:00.100 --> 00:36:03.200]  如果下雨更危險
[00:36:03.200 --> 00:36:05.700]  當時我三個小孩還很小
[00:36:05.700 --> 00:36:08.100]  小小的榮榮我真的很怕
[00:36:08.100 --> 00:36:10.100]  他又小又瘦
[00:36:10.100 --> 00:36:11.800]  很容易被風吹
[00:36:11.800 --> 00:36:14.300]  我抱他緊
[00:36:14.300 --> 00:36:16.400]  當時我肥嘟嘟的
[00:36:16.400 --> 00:36:18.200]  不是現在這樣
[00:36:18.200 --> 00:36:21.100]  肥嘟嘟可以保護他
[00:36:21.100 --> 00:36:23.100]  越上去越難
[00:36:23.100 --> 00:36:26.300]  其實人生都好像登山
[00:36:26.300 --> 00:36:29.900]  你人生一路向上
[00:36:29.900 --> 00:36:32.500]  你是越困難
[00:36:32.500 --> 00:36:35.300]  一個可能原本身體很健康的
[00:36:35.300 --> 00:36:37.600]  他面對健康的問題
[00:36:37.600 --> 00:36:40.500]  或者他面對失業的問題
[00:36:40.500 --> 00:36:44.500]  來到英國的困難可能更多
[00:36:44.500 --> 00:36:46.200]  因為我們生活的習慣
[00:36:46.200 --> 00:36:48.800]  天氣很多很多困難
[00:36:48.800 --> 00:36:51.500]  迎難而上
[00:36:51.500 --> 00:36:53.800]  彼得他夠膽迎難而上
[00:36:53.800 --> 00:36:56.600]  他失敗過保不到餘
[00:36:56.600 --> 00:36:59.300]  但是他相信主已靠主
[00:36:59.300 --> 00:37:01.600]  他來到克服
[00:37:01.600 --> 00:37:03.700]  無懼面對困難
[00:37:03.700 --> 00:37:05.300]  刀要石磨
[00:37:05.300 --> 00:37:06.900]  人要事磨
[00:37:06.900 --> 00:37:08.700]  刀不磨不快
[00:37:08.700 --> 00:37:13.000]  人不磨不精
[00:37:13.000 --> 00:37:17.200]  人二十
[00:37:17.200 --> 00:37:19.200]  二十
[00:37:19.200 --> 00:37:21.300]  你有沒有磨過刀
[00:37:21.300 --> 00:37:26.800]  我小時候在鄉下
[00:37:26.800 --> 00:37:28.100]  鄉下比較多
[00:37:28.100 --> 00:37:31.700]  我在福建很多時候要磨刀
[00:37:31.700 --> 00:37:37.900]  那些刀是鈍了就要靠磨好它
[00:37:37.900 --> 00:37:40.800]  刀要磨至鋒利好用
[00:37:40.800 --> 00:37:43.600]  人都要磨
[00:37:43.600 --> 00:37:46.400]  你越磨就越精
[00:37:46.400 --> 00:37:48.800]  越磨就越厲害
[00:37:48.800 --> 00:37:52.000]  做事想事都是
[00:37:52.000 --> 00:37:54.000]  不怕迎難而上
[00:37:54.000 --> 00:37:56.400]  迎難而上
[00:37:56.400 --> 00:37:58.600]  好像三文魚那樣
[00:37:58.600 --> 00:38:01.900]  有沒有人喜歡吃三文魚
[00:38:01.900 --> 00:38:03.800]  三文魚很好
[00:38:03.800 --> 00:38:07.800]  除了讓我們的腦子很發達之外
[00:38:07.800 --> 00:38:11.500]  三文魚為什麼這麼好
[00:38:11.500 --> 00:38:14.400]  因為三文魚的肉是很韌的
[00:38:14.400 --> 00:38:17.300]  基本上很好吃的
[00:38:17.300 --> 00:38:20.100]  它迎難而上是怎樣呢
[00:38:20.100 --> 00:38:24.500]  當三文魚有了魚春
[00:38:24.500 --> 00:38:27.000]  它要產卵的時候
[00:38:27.000 --> 00:38:30.700]  它就要到上流
[00:38:30.700 --> 00:38:33.100]  甚至近岸上
[00:38:33.100 --> 00:38:33.900]  不是岸
[00:38:33.900 --> 00:38:35.300]  岸上它會死
[00:38:35.300 --> 00:38:38.400]  在上流那裡生的
[00:38:38.400 --> 00:38:41.200]  它就要由下流
[00:38:41.200 --> 00:38:44.100]  通常不會一條三文魚
[00:38:44.100 --> 00:38:45.100]  這裡是錯的
[00:38:45.100 --> 00:38:47.900]  應該很多條三文魚一起
[00:38:47.900 --> 00:38:49.300]  在安大略
[00:38:49.300 --> 00:38:53.400]  在加拿大最多看到這個奇景
[00:38:53.400 --> 00:38:55.200]  這個奇景是怎樣的呢
[00:38:55.200 --> 00:38:57.100]  就是那些三文魚由下流
[00:38:57.100 --> 00:38:59.200]  一直要向上流
[00:38:59.200 --> 00:39:01.500]  但是上流的水一直沖下來
[00:39:01.500 --> 00:39:05.200]  還有他們一直在那些
[00:39:05.200 --> 00:39:07.700]  河流那裡一直上的時間
[00:39:07.700 --> 00:39:11.000]  就有一些漁夫在那裡捕魚
[00:39:11.000 --> 00:39:14.400]  或者有一些動物會吃魚的
[00:39:14.400 --> 00:39:16.900]  就在那裡吃他們的
[00:39:16.900 --> 00:39:19.100]  所以它又要避開
[00:39:19.100 --> 00:39:22.700]  然後最後要經過一個水壩
[00:39:22.700 --> 00:39:25.500]  那個水壩它們要跳過水壩
[00:39:25.500 --> 00:39:27.500]  才可以上到去
[00:39:27.500 --> 00:39:32.100]  所以它面對這個逆流而上
[00:39:32.100 --> 00:39:34.300]  也是顯示人生
[00:39:34.300 --> 00:39:38.700]  你是越來越可能面對人生的困難
[00:39:38.700 --> 00:39:41.500]  是越來越多的
[00:39:41.500 --> 00:39:43.400]  越來越多的
[00:39:43.400 --> 00:39:46.500]  那你逆流而上
[00:39:46.500 --> 00:39:51.400]  三文魚它有這個能力
[00:39:51.400 --> 00:39:54.800]  我不知道三文魚不會信神
[00:39:54.800 --> 00:39:56.300]  但是我們人
[00:39:56.300 --> 00:39:59.500]  我們人我們相信有神
[00:39:59.500 --> 00:40:01.500]  在這個困難裡面
[00:40:01.500 --> 00:40:04.400]  給在這裡學到一個功課
[00:40:04.400 --> 00:40:06.000]  它不行的話
[00:40:06.000 --> 00:40:08.800]  但是有神和它同行
[00:40:08.800 --> 00:40:10.800]  如果它是三文魚
[00:40:10.800 --> 00:40:14.500]  它可以經過那些河流的逆流
[00:40:14.500 --> 00:40:18.100]  再面對那些捕魚的人
[00:40:18.100 --> 00:40:22.200]  再上一層去面對
[00:40:22.200 --> 00:40:23.400]  面對什麼?
[00:40:23.400 --> 00:40:25.600]  這個堤壩
[00:40:25.600 --> 00:40:28.100]  它要跳過堤壩
[00:40:28.100 --> 00:40:30.100]  但是當它要跳的時候
[00:40:30.100 --> 00:40:31.700]  它面對的困難是
[00:40:31.700 --> 00:40:34.400]  它土裡面是有魚卵的
[00:40:34.400 --> 00:40:37.100]  魚卵不是一粒兩粒的
[00:40:37.100 --> 00:40:38.700]  魚卵是很多的
[00:40:38.700 --> 00:40:41.500]  會令到它要跳的時候
[00:40:41.500 --> 00:40:44.100]  會有困難的
[00:40:44.100 --> 00:40:46.800]  但是它們跳一次不行
[00:40:46.800 --> 00:40:48.600]  它們兩次三次
[00:40:48.600 --> 00:40:51.000]  鍥而不捨都要跳過去
[00:40:51.000 --> 00:40:53.000]  為了要生它的嬰兒
[00:40:53.000 --> 00:40:56.900]  不知道是不是為了要給我們多吃點魚
[00:40:56.900 --> 00:40:58.400]  但是它是
[00:40:58.400 --> 00:41:01.600]  但是有一個對它很有益的地方
[00:41:01.600 --> 00:41:03.700]  就是當它這樣跳躍
[00:41:03.700 --> 00:41:05.500]  面對這些逆流的時候
[00:41:05.500 --> 00:41:09.200]  它的肌肉 魚的肉
[00:41:09.200 --> 00:41:11.400]  就會越來越扎實
[00:41:11.400 --> 00:41:13.800]  越來越有力
[00:41:13.800 --> 00:41:16.400]  這個對我們也有益
[00:41:16.400 --> 00:41:18.000]  那些肉特別好吃
[00:41:18.000 --> 00:41:19.500]  夠扎實
[00:41:19.500 --> 00:41:21.200]  所以我們看到
[00:41:21.200 --> 00:41:23.100]  也留意上
[00:41:23.100 --> 00:41:25.400]  基督徒我們能不能夠
[00:41:25.400 --> 00:41:27.200]  好像彼得那樣
[00:41:27.200 --> 00:41:29.200]  他的生命就進步了
[00:41:29.200 --> 00:41:31.600]  第七項是最後一項
[00:41:31.600 --> 00:41:35.600]  他深切的認識主而得到進步
[00:41:35.600 --> 00:41:38.800]  我們看他第七的一項
[00:41:38.800 --> 00:41:41.300]  我們先看經文
[00:41:41.300 --> 00:41:46.200]  彼得對耶穌的認識是由
[00:41:46.200 --> 00:41:48.100]  「牧匠」
[00:41:48.100 --> 00:41:50.900]  頭頭認識耶穌是「牧匠」
[00:41:50.900 --> 00:41:53.000]  然後聽到耶穌說到
[00:41:53.000 --> 00:41:56.800]  他體會耶穌是夫子 是老師
[00:41:56.800 --> 00:41:59.500]  接著耶穌是「臣子」
[00:41:59.500 --> 00:42:02.600]  是神的兒子 也是神
[00:42:02.600 --> 00:42:04.900]  彼得看到這樣的耶穌
[00:42:04.900 --> 00:42:07.400]  他就苦復在耶穌的面前說
[00:42:07.400 --> 00:42:09.100]  主啊 離開我
[00:42:09.100 --> 00:42:10.800]  我是個罪人
[00:42:10.800 --> 00:42:12.800]  彼得看見主
[00:42:12.800 --> 00:42:16.200]  清楚認識主而進步
[00:42:16.200 --> 00:42:17.600]  彼得這種進步
[00:42:17.600 --> 00:42:19.400]  是我們基督徒要學習
[00:42:19.400 --> 00:42:21.800]  第一樣 他看見
[00:42:21.800 --> 00:42:24.000]  彼得他看到
[00:42:24.000 --> 00:42:26.400]  在日間不可能捕到魚
[00:42:26.400 --> 00:42:30.500]  但是耶穌的指示
[00:42:30.500 --> 00:42:34.800]  耶穌能夠捕到豐富的魚
[00:42:34.800 --> 00:42:40.200]  彼得看到的耶穌是一個大能者
[00:42:40.200 --> 00:42:44.500]  這個大能不是看到很多魚的大能
[00:42:44.500 --> 00:42:49.600]  而是看到為什麼會有這麼多魚
