
[00:00:00.000 --> 00:00:04.080]  各位在網上參加崇拜的朋友 平安
[00:19:54.080 --> 00:19:56.200]  不是說謊
[00:19:56.200 --> 00:19:59.360]  說謊是明知自己錯
[00:19:59.360 --> 00:20:02.480]  然後都要說自己對
[00:20:02.480 --> 00:20:03.800]  這就是說謊
[00:20:03.800 --> 00:20:06.200]  但是自我辯解就是
[00:20:06.200 --> 00:20:09.560]  我為自己的行為去辯護
[00:20:09.560 --> 00:20:14.360]  我認為自己沒有錯
[00:20:14.360 --> 00:20:17.080]  或者就算事情不是那麼好
[00:20:17.080 --> 00:20:19.920]  是有理由令事情不是那麼好
[00:20:19.920 --> 00:20:25.000]  不是全部關我事或不關我事
[00:20:25.000 --> 00:20:27.680]  例如有一個例子
[00:20:27.680 --> 00:20:33.480]  有一位一生精明的朋友
[00:20:33.480 --> 00:20:36.240]  他已經進入了某一個年齡階段
[00:20:36.240 --> 00:20:40.520]  開始對事情有點模糊
[00:20:40.520 --> 00:20:43.880]  在騙子的推銷下
[00:20:44.360 --> 00:20:47.320]  他就買了一張天價的保健床墊
[00:20:47.320 --> 00:20:52.560]  最後他的兒子就揭發了
[00:20:52.560 --> 00:20:56.000]  這張天價保健床墊其實是一個騙局
[00:20:56.000 --> 00:21:02.040]  但是那位長者仍然不同意兒子的看法
[00:21:02.040 --> 00:21:04.640]  他認為那個人不是騙子
[00:21:04.640 --> 00:21:05.600]  不是壞人
[00:21:05.600 --> 00:21:09.040]  那為什麼床墊那麼貴呢?
[00:21:09.040 --> 00:21:10.120]  他就解釋
[00:21:10.120 --> 00:21:14.240]  既然床墊那麼貴
[00:21:15.360 --> 00:21:16.880]  它一定是有神奇功能的
[00:21:16.880 --> 00:21:20.480]  便宜的那些是沒有神奇功能
[00:21:20.480 --> 00:21:22.840]  這張那麼貴是有神奇功能
[00:21:22.840 --> 00:21:23.760]  所以它就那麼貴
[00:21:23.760 --> 00:21:27.120]  然後兒子再跟他解釋
[00:21:27.120 --> 00:21:29.200]  不是的 沒有神奇功能
[00:21:29.200 --> 00:21:31.920]  他仍然說
[00:21:31.920 --> 00:21:36.640]  但是那個人都是出於關心我
[00:21:36.640 --> 00:21:38.680]  所以就買了這張墊給我
[00:21:38.680 --> 00:21:41.360]  可能他自己也不知道那張墊沒有神奇功能
[00:21:44.600 --> 00:21:45.760]  其實是很艱難的
[00:21:45.760 --> 00:21:50.160]  因為在我很精明
[00:21:50.160 --> 00:21:51.320]  我是一個精明的人
[00:21:51.320 --> 00:21:52.840]  還有我做了一件蠢事
[00:21:52.840 --> 00:21:54.280]  這兩個衝突之間
[00:21:54.280 --> 00:21:56.920]  我們是產生了一種認知失調
[00:21:56.920 --> 00:21:59.360]  所以我們本能地去為自己辯解
[00:21:59.360 --> 00:22:03.360]  本能地去解釋
[00:22:03.360 --> 00:22:09.720]  最近我跟一個查經小組查羅馬書
[00:22:09.720 --> 00:22:11.520]  在羅馬書裡面
[00:22:11.520 --> 00:22:14.440]  寶萊用了很多篇幅來談論菁義
[00:22:14.440 --> 00:22:17.040]  就是Justification
[00:22:17.040 --> 00:22:18.320]  就是剛才說的Justify
[00:22:18.320 --> 00:22:19.520]  為什麼我們會Justify一些
[00:22:19.520 --> 00:22:20.640]  Foolish Belief
[00:22:20.640 --> 00:22:21.520]  Bad Decision
[00:22:21.520 --> 00:22:22.760]  Humble Hearse
[00:22:22.760 --> 00:22:23.640]  那本書的那個字
[00:22:23.640 --> 00:22:24.480]  Justify
[00:22:24.480 --> 00:22:25.520]  Justification
[00:22:25.520 --> 00:22:28.160]  寶萊用了很多篇幅來討論這件事情
[00:22:28.160 --> 00:22:29.600]  其實我們也不太明白
[00:22:29.600 --> 00:22:31.040]  他為什麼要用那麼多篇幅討論這件事情
[00:22:31.040 --> 00:22:33.400]  但是當我們去觀察一下自己
[00:22:33.400 --> 00:22:34.920]  我們觀察一下其他人的時候
[00:22:34.920 --> 00:22:36.400]  我們發覺原來
[00:22:36.400 --> 00:22:38.320]  Justification
[00:22:38.320 --> 00:22:39.960]  是每一個人的需要
[00:22:40.400 --> 00:22:43.760]  因為其實每一個人都在Justify自己
[00:22:43.760 --> 00:22:45.800]  是基本需要
[00:22:45.800 --> 00:22:48.440]  這種基本需要是非常強烈的
[00:22:48.440 --> 00:22:49.680]  所以當我們這樣看的時候
[00:22:49.680 --> 00:22:51.880]  咦!原來寶羅
[00:22:51.880 --> 00:22:55.320]  在說Justification
[00:22:55.320 --> 00:22:58.880]  原來是在回應我們作為一個人
[00:22:58.880 --> 00:23:00.960]  的一種非常基本
[00:23:00.960 --> 00:23:02.760]  非常強烈的需要
[00:23:02.760 --> 00:23:06.240]  我們也很需要證明自己
[00:23:06.240 --> 00:23:07.280]  是對的
[00:23:07.280 --> 00:23:08.080]  不是錯的
[00:23:08.760 --> 00:23:10.480]  我們很需要證明自己
[00:23:10.480 --> 00:23:12.160]  是懂得被重視的
[00:23:12.160 --> 00:23:14.680]  而不是被拒絕的
[00:23:14.680 --> 00:23:16.560]  我們很需要證明自己
[00:23:16.560 --> 00:23:19.680]  是懂得被接納的
[00:23:19.680 --> 00:23:22.640]  在這個現象出發
[00:23:22.640 --> 00:23:23.720]  羅馬書
[00:23:23.720 --> 00:23:26.960]  說的"輕易Justification"
[00:23:26.960 --> 00:23:31.120]  真正是在回應一種基本的需要
[00:23:31.120 --> 00:23:35.160]  這種基本的心理需要
[00:23:35.160 --> 00:23:37.280]  它是一種心理需要
[00:23:37.760 --> 00:23:39.680]  它是一種存在的狀態
[00:23:39.680 --> 00:23:43.160]  它不能夠用道理來說服的
[00:23:43.160 --> 00:23:47.960]  它也不能夠用權力來逼迫屈服的
[00:23:47.960 --> 00:23:52.000]  怎樣才會有這種察覺
[00:23:52.000 --> 00:23:55.280]  然後怎樣才會得到那種Justification呢?
[00:23:55.280 --> 00:23:58.640]  就是透過自我的坦然自覺
[00:23:58.640 --> 00:24:00.440]  以及勇敢地接受自己
[00:24:00.440 --> 00:24:03.320]  究竟我知不知道自己是怎樣的呢?
[00:24:03.320 --> 00:24:04.760]  我接受到
[00:24:04.760 --> 00:24:06.120]  肯不肯承認自己是怎樣的呢?
[00:24:06.360 --> 00:24:07.880]  保羅自己是有這樣的體會的
[00:24:07.880 --> 00:24:09.080]  他在羅馬書裡面
[00:24:09.080 --> 00:24:09.800]  他是這樣寫的
[00:24:09.800 --> 00:24:10.320]  他說
[00:24:10.320 --> 00:24:13.160]  "我所願意的善,我不去做"
[00:24:13.160 --> 00:24:15.920]  這個體會已經是很深的了
[00:24:15.920 --> 00:24:18.840]  "我所不願意的惡,我反去做"
[00:24:18.840 --> 00:24:21.000]  這個體會也是很深的
[00:24:21.000 --> 00:24:22.840]  以及他夠膽承認
[00:24:22.840 --> 00:24:24.600]  然後他說
[00:24:24.600 --> 00:24:25.880]  "我真是苦"
[00:24:25.880 --> 00:24:28.480]  "誰能救我跳離者,必死的身體"
[00:24:28.480 --> 00:24:32.600]  人類的傾向是自我辯護
[00:24:34.080 --> 00:24:38.960]  像保羅這樣的自我認識和坦然承認
[00:24:38.960 --> 00:24:40.040]  是怎樣可能呢?
[00:24:40.040 --> 00:24:42.320]  保羅在《格林多前書》裡面是這樣說的
[00:24:42.320 --> 00:24:42.800]  他說
[00:24:42.800 --> 00:24:45.400]  "若不是被聖靈感動的"
[00:24:45.400 --> 00:24:48.880]  "也沒有能說耶穌是主的"
[00:24:48.880 --> 00:24:54.480]  原來能夠在上主面前坦然接受自己
[00:24:54.480 --> 00:24:56.160]  或者坦然地認識自己
[00:24:56.160 --> 00:24:58.400]  實在是有難聖靈的幫助
[00:24:58.400 --> 00:25:00.000]  所以
[00:25:00.000 --> 00:25:00.880]  耶穌說
[00:25:00.880 --> 00:25:04.080]  "聖靈來臨,叫人去畏罪畏義"
[00:25:04.080 --> 00:25:08.160]  "去承認,去自己審判自己"
[00:25:08.160 --> 00:25:10.320]  "自己責備自己"
[00:25:10.320 --> 00:25:11.320]  其實是一件
[00:25:11.320 --> 00:25:13.720]  如果不是聖靈的話
[00:25:13.720 --> 00:25:15.360]  其實是很難做到的事情
[00:25:15.360 --> 00:25:17.320]  第十六章十三節
[00:25:17.320 --> 00:25:18.160]  耶穌繼續這樣說
[00:25:18.160 --> 00:25:19.720]  "只等真理的聖靈來了"
[00:25:19.720 --> 00:25:21.960]  "祂要引導你們明白一切的真理"
[00:25:21.960 --> 00:25:24.640]  明白一切的真理
[00:25:24.640 --> 00:25:27.440]  好像令我們想起
[00:25:27.440 --> 00:25:30.560]  是一個理性上和頭腦上的意識
[00:25:31.000 --> 00:25:32.880]  但《和學本》修訂版
[00:25:32.880 --> 00:25:34.640]  就譯為「進入一切真理」
[00:25:34.640 --> 00:25:38.680]  這個字的確是有進入的意思
[00:25:38.680 --> 00:25:40.520]  也可以是朝向
[00:25:40.520 --> 00:25:42.120]  在裡面的這個字
[00:25:42.120 --> 00:25:46.440]  明白很容易令我們要靠自己的聰明智慧
[00:25:46.440 --> 00:25:47.680]  你明白就明白
[00:25:47.680 --> 00:25:48.920]  不明白就沒有了
[00:25:48.920 --> 00:25:50.200]  但是進入呢
[00:25:50.200 --> 00:25:52.080]  就令我們去想
[00:25:52.080 --> 00:25:53.760]  誰帶我們進入呢?
[00:25:53.760 --> 00:25:57.160]  那位帶領者是誰呢?
[00:26:00.440 --> 00:26:02.200]  耶穌在這裡告訴我們
[00:26:02.200 --> 00:26:04.280]  那位帶領者
[00:26:04.280 --> 00:26:06.160]  讓我們
[00:26:06.160 --> 00:26:08.600]  帶我們進入真理的那位帶領者
[00:26:08.600 --> 00:26:09.560]  是聖靈
[00:26:09.560 --> 00:26:12.360]  如果不是聖靈的話
[00:26:12.360 --> 00:26:14.960]  我們仍然在門外
[00:26:14.960 --> 00:26:19.760]  很多信徒都很樂意盡盡大的努力
[00:26:19.760 --> 00:26:21.480]  包括努力
[00:26:21.480 --> 00:26:23.680]  來希望明白
[00:26:23.680 --> 00:26:25.400]  神學
[00:26:25.400 --> 00:26:26.920]  希望明白聖經
[00:26:28.680 --> 00:26:30.680]  耶穌說如果要進入真理
[00:26:30.680 --> 00:26:32.600]  聖靈這位保衛師
[00:26:32.600 --> 00:26:33.600]  是不可少的
[00:26:33.600 --> 00:26:36.040]  第三
[00:26:36.040 --> 00:26:39.480]  聖靈降臨日一提示我們
[00:26:39.480 --> 00:26:42.240]  不單止進入真理
[00:26:42.240 --> 00:26:45.560]  進入和上帝親密的關係裡面
[00:26:45.560 --> 00:26:49.000]  我又說回拉比怎樣去活化
[00:26:49.000 --> 00:26:51.080]  這個五旬節
[00:26:51.080 --> 00:26:54.680]  有些拉比和猶太的神秘主義者
[00:26:54.680 --> 00:26:56.760]  他再進一步演繹五旬節
[00:26:56.760 --> 00:26:58.400]  五旬節是什麼呢?
[00:26:59.680 --> 00:27:02.320]  五旬節就是第五十天
[00:27:02.320 --> 00:27:07.680]  在逾越節開始
[00:27:07.680 --> 00:27:10.920]  出埃及這段很長的路
[00:27:10.920 --> 00:27:15.160]  逾越節就是上帝呼喚以色列人出埃及
[00:27:15.160 --> 00:27:16.760]  即是呼喚你
[00:27:16.760 --> 00:27:19.840]  然後在七七四十九天裡面
[00:27:19.840 --> 00:27:22.160]  在一個互相認識的期間
[00:27:22.160 --> 00:27:24.440]  開始培養感情
[00:27:26.040 --> 00:27:30.760]  到第五十天就是在西乃山上頒佈陀拉的日子
[00:27:30.760 --> 00:27:32.440]  猶太拉比就說
[00:27:32.440 --> 00:27:36.920]  那一個是上帝和猶太人
[00:27:36.920 --> 00:27:39.200]  懸婚的日子
[00:27:39.200 --> 00:27:45.560]  是上帝和猶太人定終生結婚的日子
[00:27:45.560 --> 00:27:49.200]  於是他將五旬節成為一個
[00:27:49.200 --> 00:27:51.720]  人和神、上帝之間
[00:27:51.720 --> 00:27:54.920]  的一個分盟、親密的日子
[00:27:55.560 --> 00:28:00.440]  於是五旬節的意義就可以活化了
[00:28:00.440 --> 00:28:02.400]  在任何年代裡面
[00:28:02.400 --> 00:28:04.040]  都可以有意義和值得紀念
[00:28:04.040 --> 00:28:07.400]  我們看回聖靈降臨日
[00:28:07.400 --> 00:28:09.800]  聖靈降臨
[00:28:09.800 --> 00:28:13.120]  又提示著我們什麼呢?
[00:28:13.120 --> 00:28:16.800]  保羅在《羅馬書》
[00:28:16.800 --> 00:28:17.840]  這樣描述
[00:28:17.840 --> 00:28:19.640]  今天的書信經
[00:28:19.640 --> 00:28:21.920]  保羅在《羅馬書》
[00:28:23.040 --> 00:28:25.640]  他說第二十六節
[00:28:25.640 --> 00:28:27.960]  「況且我們的軟弱有聖靈幫助
[00:28:27.960 --> 00:28:29.880]  我們本不曉得怎樣禱告
[00:28:29.880 --> 00:28:34.120]  只是聖靈親自用說不出的嘆息來替我們禱告
[00:28:34.120 --> 00:28:36.760]  監察人心的,曉得聖靈的意思
[00:28:36.760 --> 00:28:40.200]  因為聖靈照著上帝之旨而替聖道祈求」
[00:28:40.200 --> 00:28:45.600]  有沒有想過原來聖靈的角色
[00:28:45.600 --> 00:28:47.520]  是幫助我們
[00:28:47.520 --> 00:28:51.160]  和上帝建立一種這麼親密的關係
[00:28:52.080 --> 00:28:56.480]  上次我提及有一位患癌症的信徒的故事
[00:28:56.480 --> 00:28:57.920]  崇拜結束之後
[00:28:57.920 --> 00:29:01.280]  有一位朋友來跟我分享
[00:29:01.280 --> 00:29:05.360]  他說我聽的時候心裡很有迴響
[00:29:05.360 --> 00:29:06.160]  為什麼呢?
[00:29:06.160 --> 00:29:09.240]  因為他自己也是一個癌症患者
[00:29:09.240 --> 00:29:14.040]  他說他一直當初知道患病的時候
[00:29:14.040 --> 00:29:15.360]  被告知患病的時候
[00:29:15.360 --> 00:29:19.040]  你可不可以想像到那個時刻是怎樣的呢?
[00:29:19.040 --> 00:29:21.040]  心情非常混亂
[00:29:21.600 --> 00:29:23.160]  然後前路茫茫
[00:29:23.160 --> 00:29:24.760]  不知如何是好
[00:29:24.760 --> 00:29:26.680]  想到年幼的孩子
[00:29:26.680 --> 00:29:30.240]  更加覺得非常哀傷
[00:29:30.240 --> 00:29:35.120]  他來到聖壇的面前去祈禱
[00:29:35.120 --> 00:29:38.240]  但已經不知道說什麼
[00:29:38.240 --> 00:29:40.760]  欲語淚先流
[00:29:40.760 --> 00:29:47.360]  不知道你有沒有遇過這種欲語淚先流的狀況
[00:29:48.400 --> 00:29:52.360]  本來我不曉得當時怎樣禱告
[00:29:52.360 --> 00:29:59.480]  沒有言語可以表達那一刻的狀態和感受
[00:29:59.480 --> 00:30:01.920]  甚至不知道求什麼
[00:30:01.920 --> 00:30:04.480]  本來的體會是
[00:30:04.480 --> 00:30:05.760]  正如那位朋友的經歷
[00:30:05.760 --> 00:30:09.440]  聖靈親自用說不出的嘆息替我們祈禱
[00:30:09.440 --> 00:30:13.240]  所以那位朋友說當他經歷過這個狀況
[00:30:13.240 --> 00:30:18.760]  他很感恩雖然現在仍在接受藥物治療
[00:30:18.760 --> 00:30:20.480]  但他可以如常生活
[00:30:20.480 --> 00:30:21.880]  他說他很感恩
[00:30:21.880 --> 00:30:24.840]  他很願意用他餘下的生命來作見證
[00:30:24.840 --> 00:30:29.720]  告訴別人上帝怎樣藉著聖靈在他的心裏
[00:30:29.720 --> 00:30:34.280]  在那些時刻裏用說不出的禱告來為他祈禱
[00:30:34.280 --> 00:30:38.480]  在一個討論天人大事的時刻
[00:30:38.480 --> 00:30:43.280]  在一個討論天人合一的哲學聚會上
[00:30:43.280 --> 00:30:45.880]  有一位教授指出
[00:30:45.880 --> 00:30:48.640]  中國哲學無論是哪一門哪一派
[00:30:48.640 --> 00:30:50.160]  都在追求一個境界
[00:30:50.160 --> 00:30:54.160]  那個境界就是我們新亞書院的名勝
[00:30:54.160 --> 00:30:55.680]  就是天人合一
[00:30:55.680 --> 00:30:59.880]  他說基督教就沒有這種精神了
[00:30:59.880 --> 00:31:03.600]  他認為基督教的上帝是一位高高在上
[00:31:03.600 --> 00:31:04.800]  是天人合一
[00:31:04.800 --> 00:31:10.120]  他認為基督教的上帝是一位高高在上的超級存在者
[00:31:10.120 --> 00:31:12.680]  而人就是有限的存在者
[00:31:12.680 --> 00:31:16.640]  無限和有限這個相對立
[00:31:16.640 --> 00:31:18.760]  非常明顯亦都不能逾他
[00:31:18.760 --> 00:31:21.320]  人的位置只是遵守戒律
[00:31:21.320 --> 00:31:23.480]  舊約和新約都是這些戒律
[00:31:23.480 --> 00:31:29.640]  這個可能都是不少人對於基督教的理解
[00:31:29.640 --> 00:31:34.160]  但是這個卻不是基督教的全部
[00:31:35.280 --> 00:31:37.840]  今天你看了這些經文
[00:31:37.840 --> 00:31:39.720]  無論是耶穌所說的
[00:31:39.720 --> 00:31:41.560]  無論是保羅所說的
[00:31:41.560 --> 00:31:42.960]  你試想一下
[00:31:42.960 --> 00:31:45.920]  在無限的上帝和有限的人之間
[00:31:45.920 --> 00:31:51.200]  是否沒有可能有一個契合呢?
[00:31:51.200 --> 00:31:54.960]  還是其實在基督教裏面
[00:31:54.960 --> 00:32:02.720]  都可以有這種類似中國哲學所追求的天人合一的契合呢?
[00:32:02.720 --> 00:32:07.840]  這種契合是有待我們去體會
[00:32:07.840 --> 00:32:11.480]  亦有待我們在信仰的路上繼續經歷
[00:32:11.480 --> 00:32:13.480]  我們互相交流
[00:32:13.480 --> 00:32:15.480]  願上主幫助我們
