
[00:00:00.000 --> 00:00:03.000]  (音效)
[00:18:23.000 --> 00:18:24.000]  撕完一層
[00:18:24.000 --> 00:18:25.000]  又有第二層
[00:18:25.000 --> 00:18:27.000]  再有第三層
[00:18:27.000 --> 00:18:30.000]  所以原來神是叫我們
[00:18:30.000 --> 00:18:32.000]  按部就班
[00:18:32.000 --> 00:18:35.000]  每一步都求問祂
[00:18:35.000 --> 00:18:39.000]  每一步都以求祂
[00:18:39.000 --> 00:18:41.000]  還有在基建這個功課
[00:18:41.000 --> 00:18:43.000]  我們裡面學習
[00:18:43.000 --> 00:18:45.000]  最後的德性
[00:18:45.000 --> 00:18:49.000]  完全是從神而來
[00:18:49.000 --> 00:18:54.000]  所以是神和基建的都
[00:18:54.000 --> 00:18:57.000]  打敗這些米田人
[00:18:57.000 --> 00:18:58.000]  而且神很奇妙
[00:18:58.000 --> 00:19:01.000]  就是透過那個作夢的
[00:19:01.000 --> 00:19:03.000]  和解夢的
[00:19:03.000 --> 00:19:06.000]  讓祂傳言明白到
[00:19:06.000 --> 00:19:10.000]  神必然會行大事
[00:19:10.000 --> 00:19:14.000]  神至終是永遠得勝
[00:19:14.000 --> 00:19:17.000]  今天我們都有一個信念
[00:19:17.000 --> 00:19:20.000]  我們的神是必然可靠的
[00:19:20.000 --> 00:19:23.000]  我們的神是終必得勝的
[00:19:23.000 --> 00:19:25.000]  最大的勝利
[00:19:25.000 --> 00:19:27.000]  最終的勝利
[00:19:27.000 --> 00:19:31.000]  是完全掌管在神的手腳裡面
[00:19:31.000 --> 00:19:32.000]  沒錯
[00:19:32.000 --> 00:19:35.000]  今天我們每天都面對很多的爭執
[00:19:35.000 --> 00:19:37.000]  和自己爭執
[00:19:37.000 --> 00:19:38.000]  和家人
[00:19:38.000 --> 00:19:39.000]  和同事
[00:19:39.000 --> 00:19:41.000]  和身邊的人
[00:19:41.000 --> 00:19:43.000]  但是各位弟兄姊妹
[00:19:43.000 --> 00:19:47.000]  讓我們更多等候神
[00:19:47.000 --> 00:19:49.000]  聽到神的聲音
[00:19:49.000 --> 00:19:52.000]  明白祂的心意是怎樣
[00:19:52.000 --> 00:19:57.000]  求神幫助你天天遵守神的旨意
[00:19:57.000 --> 00:20:02.000]  成為一個徹底依靠神的人
[00:20:02.000 --> 00:20:04.000]  願天父賜福給你
