
[00:00:00.000 --> 00:00:02.000]  摩西生命中的女子
[00:16:30.800 --> 00:16:32.800]  要守交通規則嘛
[00:16:32.800 --> 00:16:34.800]  不可以吵紅燈嘛
[00:16:34.800 --> 00:16:36.800]  除非
[00:16:36.800 --> 00:16:38.800]  你是救護車嘛
[00:16:38.800 --> 00:16:40.800]  除非你是消防車嘛
[00:16:40.800 --> 00:16:42.800]  所以
[00:16:42.800 --> 00:16:44.800]  這些交通法規
[00:16:44.800 --> 00:16:46.800]  這些不可以撒謊
[00:16:46.800 --> 00:16:48.800]  這些是一般的情況
[00:16:48.800 --> 00:16:50.800]  對於那些有緊急狀況的人
[00:16:50.800 --> 00:16:52.800]  有緊急的情況的人
[00:16:52.800 --> 00:16:54.800]  他是可以的
[00:16:54.800 --> 00:16:56.800]  必須
[00:16:56.800 --> 00:16:58.800]  我也看了一個小新聞
[00:16:58.800 --> 00:17:00.800]  就是有一個人吵車
[00:17:00.800 --> 00:17:02.800]  就跟警察把他抓起來
[00:17:02.800 --> 00:17:04.800]  他說我太太在後面要生了
[00:17:04.800 --> 00:17:06.800]  結果警察說你跟著我
[00:17:06.800 --> 00:17:08.800]  警察開了警車給他開道
[00:17:08.800 --> 00:17:10.800]  一路衝到醫院去了
[00:17:10.800 --> 00:17:12.800]  這是有例外
[00:17:12.800 --> 00:17:14.800]  我們不要死古不化
[00:17:14.800 --> 00:17:16.800]  非要這樣子
[00:17:16.800 --> 00:17:18.800]  但是
[00:17:18.800 --> 00:17:20.800]  我們要按照自己的意思
[00:17:20.800 --> 00:17:22.800]  是神的意思
[00:17:22.800 --> 00:17:24.800]  Amen
[00:17:24.800 --> 00:17:26.800]  好的 收身婆呢
[00:17:26.800 --> 00:17:28.800]  敬畏神的收身婆
[00:17:28.800 --> 00:17:30.800]  我們這裡看到
[00:17:30.800 --> 00:17:32.800]  人的命令 王的命令
[00:17:32.800 --> 00:17:34.800]  Versus
[00:17:34.800 --> 00:17:36.800]  上帝的旨意
[00:17:36.800 --> 00:17:38.800]  當我們碰到這種情況的時候
[00:17:38.800 --> 00:17:40.800]  要怎麼樣
[00:17:40.800 --> 00:17:42.800]  要有智慧
[00:17:42.800 --> 00:17:44.800]  要有勇氣
[00:17:44.800 --> 00:17:46.800]  最先要再三驗證
[00:17:46.800 --> 00:17:48.800]  這是不是神的意思
[00:17:48.800 --> 00:17:50.800]  是不是
[00:17:50.800 --> 00:17:52.800]  有時候我們把我們
[00:17:52.800 --> 00:17:54.800]  把自己的意思當作是
[00:17:54.800 --> 00:17:56.800]  神的機毛令箭
[00:17:56.800 --> 00:17:58.800]  是不是
[00:17:58.800 --> 00:18:00.800]  神跟我說
[00:18:00.800 --> 00:18:02.800]  你要嫁給我那個姐妹
[00:18:02.800 --> 00:18:04.800]  神怎麼沒跟我說
[00:18:04.800 --> 00:18:06.800]  是不是
[00:18:06.800 --> 00:18:08.800]  所以我們自己要知道
[00:18:08.800 --> 00:18:10.800]  再三驗證
[00:18:10.800 --> 00:18:12.800]  各位你們都能夠驗證出來
[00:18:12.800 --> 00:18:14.800]  是不是神的意思嗎
[00:18:14.800 --> 00:18:16.800]  這說不定我來開個課
[00:18:16.800 --> 00:18:18.800]  到底你怎麼知道神的意思
[00:18:18.800 --> 00:18:20.800]  其實蠻容易的
[00:18:20.800 --> 00:18:22.800]  有人說
[00:18:22.800 --> 00:18:24.800]  只要做了四件事情
[00:18:24.800 --> 00:18:26.800]  你就知道這是神的意思
[00:18:26.800 --> 00:18:28.800]  不見得要像摩西一樣
[00:18:28.800 --> 00:18:30.800]  神到你面前
[00:18:30.800 --> 00:18:32.800]  摩西 摩西 不是這樣的
[00:18:32.800 --> 00:18:34.800]  常常不是這樣的
[00:18:34.800 --> 00:18:36.800]  四件事情你弄對了它
[00:18:36.800 --> 00:18:38.800]  就是神的意思
[00:18:38.800 --> 00:18:40.800]  第一 跟聖經沒有衝突
[00:18:40.800 --> 00:18:42.800]  對不對
[00:18:42.800 --> 00:18:44.800]  聖經說不可殺人
[00:18:44.800 --> 00:18:46.800]  你還要殺什麼人
[00:18:46.800 --> 00:18:48.800]  這當然不是神的意思
[00:18:48.800 --> 00:18:50.800]  除非
[00:18:50.800 --> 00:18:52.800]  也不可恨人
[00:18:52.800 --> 00:18:54.800]  所以第一 跟聖經沒有衝突
[00:18:54.800 --> 00:18:56.800]  第二
[00:18:56.800 --> 00:18:58.800]  你禱告過有平安
[00:18:58.800 --> 00:19:00.800]  你就可以
[00:19:00.800 --> 00:19:02.800]  視同是神的意思
[00:19:02.800 --> 00:19:04.800]  當然
[00:19:04.800 --> 00:19:06.800]  第三
[00:19:06.800 --> 00:19:08.800]  你要跟長者
[00:19:08.800 --> 00:19:10.800]  屬靈長者去請教
[00:19:10.800 --> 00:19:12.800]  第四
[00:19:12.800 --> 00:19:14.800]  要跟當時的環境配合
[00:19:14.800 --> 00:19:16.800]  你這四點弄對了沒有問題
[00:19:16.800 --> 00:19:18.800]  是不是
[00:19:18.800 --> 00:19:20.800]  即使是神沒有提神
[00:19:20.800 --> 00:19:22.800]  我到底要不要
[00:19:22.800 --> 00:19:24.800]  娶這個女子為妻
[00:19:24.800 --> 00:19:26.800]  禱告半天神也不給你看
[00:19:26.800 --> 00:19:28.800]  一翻書一紙
[00:19:28.800 --> 00:19:30.800]  你去上吊吧
[00:19:30.800 --> 00:19:32.800]  這就不對了
[00:19:32.800 --> 00:19:34.800]  是不是
[00:19:34.800 --> 00:19:36.800]  乃是說按照這四個原則
[00:19:36.800 --> 00:19:38.800]  你應該知道可不可以做
[00:19:38.800 --> 00:19:40.800]  出犯神的意思
[00:19:40.800 --> 00:19:42.800]  最少我們知道沒有出犯神的意思
[00:19:42.800 --> 00:19:44.800]  是不是
[00:19:44.800 --> 00:19:46.800]  是不是
[00:19:46.800 --> 00:19:48.800]  哈雷諾亞讚美神
[00:19:48.800 --> 00:19:50.800]  聖經上面講了好幾個例子
[00:19:50.800 --> 00:19:52.800]  我們當
[00:19:52.800 --> 00:19:54.800]  王的命令跟神的旨意
[00:19:54.800 --> 00:19:56.800]  有衝突的時候
[00:19:56.800 --> 00:19:58.800]  你要有智慧要有勇氣要知道
[00:19:58.800 --> 00:20:00.800]  以斯帖跟莫迪改
[00:20:00.800 --> 00:20:02.800]  不是嗎
[00:20:02.800 --> 00:20:04.800]  當莫迪改來找
[00:20:04.800 --> 00:20:06.800]  以斯帖說因為種族要滅絕了
[00:20:06.800 --> 00:20:08.800]  你說你見不知你得王的身份
[00:20:08.800 --> 00:20:10.800]  你見不知你得后的身份
[00:20:10.800 --> 00:20:12.800]  就是為了這個時候
[00:20:12.800 --> 00:20:14.800]  以斯帖怎麼說
[00:20:14.800 --> 00:20:16.800]  禱告三天嘛
[00:20:16.800 --> 00:20:18.800]  好了你們禱告三天
[00:20:18.800 --> 00:20:20.800]  你去叫大家為我禱告
[00:20:20.800 --> 00:20:22.800]  我就去我死就死吧
[00:20:22.800 --> 00:20:24.800]  這個有這個勇氣
[00:20:24.800 --> 00:20:26.800]  有這個智慧
[00:20:26.800 --> 00:20:28.800]  有這個尋求知道是神的意思
[00:20:28.800 --> 00:20:30.800]  對不對
[00:20:30.800 --> 00:20:32.800]  同樣單一你不是三個朋友嗎
[00:20:32.800 --> 00:20:34.800]  你們要像這個
[00:20:34.800 --> 00:20:36.800]  金像下拜
[00:20:36.800 --> 00:20:38.800]  他們不拜
[00:20:38.800 --> 00:20:40.800]  結果怎麼樣丟到獅子坑
[00:20:40.800 --> 00:20:42.800]  疾禍不然
[00:20:42.800 --> 00:20:44.800]  我們也不拜
[00:20:44.800 --> 00:20:46.800]  結果怎麼樣沒事了
[00:20:46.800 --> 00:20:48.800]  是不是
[00:20:48.800 --> 00:20:50.800]  他們說火窯裡面還有一個
[00:20:50.800 --> 00:20:52.800]  那就是神了
[00:20:52.800 --> 00:20:54.800]  同樣的彼得約翰
[00:20:54.800 --> 00:20:56.800]  在公會受神的時候
[00:20:56.800 --> 00:20:58.800]  他們怎麼講
[00:20:58.800 --> 00:21:00.800]  聽人的還是聽神的
[00:21:00.800 --> 00:21:02.800]  你自己說呢
[00:21:02.800 --> 00:21:04.800]  哇這個厲害了
[00:21:04.800 --> 00:21:06.800]  這句話不要亂講
[00:21:06.800 --> 00:21:10.800]  結果這個祭司長就
[00:21:10.800 --> 00:21:12.800]  打他臉
[00:21:12.800 --> 00:21:14.800]  好的
[00:21:14.800 --> 00:21:16.800]  所以這兩個
[00:21:16.800 --> 00:21:18.800]  敬畏神的收生婆呢
[00:21:18.800 --> 00:21:20.800]  一個叫做Sephora
[00:21:20.800 --> 00:21:22.800]  Sephora
[00:21:22.800 --> 00:21:24.800]  意思是加美
[00:21:24.800 --> 00:21:26.800]  一個叫Puer
[00:21:26.800 --> 00:21:28.800]  意思是光耀
[00:21:28.800 --> 00:21:30.800]  名字都漂亮
[00:21:30.800 --> 00:21:32.800]  是不是
[00:21:32.800 --> 00:21:34.800]  所以以後我要叫你叫加美
[00:21:34.800 --> 00:21:36.800]  叫你叫光耀
[00:21:36.800 --> 00:21:38.800]  OK
[00:21:38.800 --> 00:21:40.800]  叫你叫加美
[00:21:40.800 --> 00:21:42.800]  叫你叫以斯帖
[00:21:42.800 --> 00:21:44.800]  叫你叫路德
[00:21:44.800 --> 00:21:46.800]  讚美神
[00:21:46.800 --> 00:21:48.800]  神使他們不但是
[00:21:48.800 --> 00:21:50.800]  充滿了愛心
[00:21:50.800 --> 00:21:52.800]  有智慧有勇氣
[00:21:52.800 --> 00:21:54.800]  他們也聽得懂神的意思
[00:21:54.800 --> 00:21:56.800]  去遵循
[00:21:56.800 --> 00:21:58.800]  法老王再有權利啊
[00:21:58.800 --> 00:22:00.800]  你看到沒有
[00:22:00.800 --> 00:22:02.800]  這幾段聖經沒有講了法老王叫什麼名字
[00:22:02.800 --> 00:22:04.800]  是不是
[00:22:04.800 --> 00:22:06.800]  所以我們就知道了
[00:22:06.800 --> 00:22:08.800]  即使是
[00:22:08.800 --> 00:22:10.800]  法老王
[00:22:10.800 --> 00:22:12.800]  再有權利
[00:22:12.800 --> 00:22:14.800]  但是神完全忽視他的名字
[00:22:14.800 --> 00:22:18.800]  我們常常說
[00:22:18.800 --> 00:22:20.800]  埃及是像是世界一樣
[00:22:20.800 --> 00:22:22.800]  不是嗎
[00:22:22.800 --> 00:22:24.800]  常常以基督徒
[00:22:24.800 --> 00:22:26.800]  為敵的
[00:22:26.800 --> 00:22:28.800]  所以我們基督徒
[00:22:28.800 --> 00:22:30.800]  面對世俗的敗壞
[00:22:30.800 --> 00:22:32.800]  撒旦邪惡的勢力
[00:22:32.800 --> 00:22:34.800]  我們是不是也可以同樣
[00:22:34.800 --> 00:22:36.800]  充滿愛心智慧勇氣
[00:22:36.800 --> 00:22:38.800]  做選擇上帝的
[00:22:38.800 --> 00:22:40.800]  Do what Jesus do
[00:22:40.800 --> 00:22:44.800]  做耶穌做的事情呢
[00:22:44.800 --> 00:22:46.800]  我們今天在這世界上面
[00:22:46.800 --> 00:22:48.800]  雖然
[00:22:48.800 --> 00:22:50.800]  俗話說人在江湖身不由己
[00:22:50.800 --> 00:22:52.800]  但是我們有這個
[00:22:52.800 --> 00:22:54.800]  自由啊
[00:22:54.800 --> 00:22:56.800]  我們有這個愛心啊
[00:22:56.800 --> 00:22:58.800]  我們有這個
[00:22:58.800 --> 00:23:00.800]  智慧
[00:23:00.800 --> 00:23:02.800]  我們有這個勇氣啊
[00:23:02.800 --> 00:23:04.800]  雖然
[00:23:04.800 --> 00:23:06.800]  我以前在
[00:23:06.800 --> 00:23:08.800]  拉斯維加斯帶一個教會一段時間
[00:23:08.800 --> 00:23:10.800]  常常有人來騙我
[00:23:10.800 --> 00:23:14.800]  不是啊
[00:23:14.800 --> 00:23:16.800]  我很想來你們教會
[00:23:16.800 --> 00:23:18.800]  我這次就是特別從外州過來看一下
[00:23:18.800 --> 00:23:20.800]  然後我這次回去我全家就搬來
[00:23:20.800 --> 00:23:22.800]  就來你這個教會
[00:23:22.800 --> 00:23:24.800]  我走了
[00:23:24.800 --> 00:23:26.800]  差個一兩百塊又找我要
[00:23:26.800 --> 00:23:30.800]  我都知道他是假的
[00:23:30.800 --> 00:23:32.800]  我還是給他了
[00:23:32.800 --> 00:23:34.800]  是不是
[00:23:34.800 --> 00:23:36.800]  我們要有愛心啊
[00:23:36.800 --> 00:23:38.800]  是不是
[00:23:38.800 --> 00:23:40.800]  我給了他然後說耶穌愛你我也愛你
[00:23:40.800 --> 00:23:44.800]  他以後沒再來了
[00:23:44.800 --> 00:23:46.800]  感謝神
[00:23:46.800 --> 00:23:48.800]  所以我們再一次說
[00:23:48.800 --> 00:23:50.800]  神用了這兩個
[00:23:50.800 --> 00:23:52.800]  敬畏神
[00:23:52.800 --> 00:23:54.800]  神用敬畏他的人
[00:23:54.800 --> 00:23:56.800]  是不是
[00:23:56.800 --> 00:23:58.800]  Hallelujah
[00:23:58.800 --> 00:24:00.800]  那麼第二個
[00:24:00.800 --> 00:24:02.800]  就是母親情懷的
[00:24:02.800 --> 00:24:04.800]  約基別
[00:24:04.800 --> 00:24:08.800]  Justified
[00:24:08.800 --> 00:24:10.800]  其實聖經上面沒有怎麼講到他
[00:24:10.800 --> 00:24:12.800]  但是聖經上面有講到說
[00:24:12.800 --> 00:24:14.800]  摩西的爸爸叫什麼
[00:24:14.800 --> 00:24:16.800]  安蘭
[00:24:16.800 --> 00:24:18.800]  摩西媽媽叫
[00:24:18.800 --> 00:24:20.800]  Justified
[00:24:20.800 --> 00:24:22.800]  他爸爸活到一百三十七歲
[00:24:22.800 --> 00:24:24.800]  沒講他媽媽活到幾歲
[00:24:24.800 --> 00:24:26.800]  大概也是一百多歲吧
[00:24:26.800 --> 00:24:28.800]  一百二三十吧
[00:24:28.800 --> 00:24:30.800]  我想
[00:24:30.800 --> 00:24:32.800]  聖經上面講
[00:24:32.800 --> 00:24:34.800]  出埃及記六章二十節
[00:24:34.800 --> 00:24:36.800]  安蘭
[00:24:36.800 --> 00:24:38.800]  安蘭娶了她父親的妹妹
[00:24:38.800 --> 00:24:40.800]  約基別為妻
[00:24:40.800 --> 00:24:42.800]  她給他生了雅倫和摩西
[00:24:42.800 --> 00:24:46.800]  怎麼沒有米利安呢
[00:24:46.800 --> 00:24:48.800]  女的
[00:24:48.800 --> 00:24:50.800]  重男輕女
[00:24:50.800 --> 00:24:52.800]  好不好不好意思
[00:24:52.800 --> 00:24:54.800]  那麼聖經上面生了摩西
[00:24:54.800 --> 00:24:58.800]  跟著有講兩句話
[00:24:58.800 --> 00:25:00.800]  非常經典第一句話是
[00:25:00.800 --> 00:25:02.800]  見他俱美
[00:25:02.800 --> 00:25:04.800]  誰說美貌沒有好處
[00:25:04.800 --> 00:25:06.800]  誰說美貌
[00:25:06.800 --> 00:25:08.800]  是虛空的
[00:25:08.800 --> 00:25:10.800]  你等一下就知道了
[00:25:10.800 --> 00:25:12.800]  摩西
[00:25:12.800 --> 00:25:14.800]  不好意思這麼講
[00:25:14.800 --> 00:25:16.800]  見他俱美
[00:25:16.800 --> 00:25:18.800]  美貌
[00:25:18.800 --> 00:25:20.800]  沒事
[00:25:20.800 --> 00:25:22.800]  你等一下就知道
[00:25:22.800 --> 00:25:24.800]  你也是跟摩西一樣俱美
[00:25:24.800 --> 00:25:26.800]  他媽媽
[00:25:26.800 --> 00:25:28.800]  見他俱美就捨不得
[00:25:28.800 --> 00:25:30.800]  我相信收生婆
[00:25:30.800 --> 00:25:32.800]  見他俱美就捨不得殺他
[00:25:32.800 --> 00:25:34.800]  誰說美貌
[00:25:34.800 --> 00:25:36.800]  沒有好處
[00:25:36.800 --> 00:25:38.800]  是不是
[00:25:38.800 --> 00:25:40.800]  那麼見他俱美
[00:25:40.800 --> 00:25:42.800]  這個字呢
[00:25:42.800 --> 00:25:44.800]  國際新版本上面
[00:25:44.800 --> 00:25:46.800]  他是說
[00:25:46.800 --> 00:25:48.800]  He was an ordinary boy
[00:25:48.800 --> 00:25:50.800]  他不是一般平凡的孩子
[00:25:50.800 --> 00:25:52.800]  哇
[00:25:52.800 --> 00:25:54.800]  所以中文是說
[00:25:54.800 --> 00:25:56.800]  見他俱美
[00:25:56.800 --> 00:25:58.800]  那NASB說呢
[00:25:58.800 --> 00:26:00.800]  He was lovely in the sight of God
[00:26:00.800 --> 00:26:02.800]  他的神的眼睛裡面
[00:26:02.800 --> 00:26:04.800]  有恩寵啊
[00:26:04.800 --> 00:26:06.800]  是神寵愛他
[00:26:06.800 --> 00:26:08.800]  哇那人更愛他了
[00:26:08.800 --> 00:26:10.800]  不是嗎
[00:26:10.800 --> 00:26:12.800]  所以感謝神
[00:26:12.800 --> 00:26:14.800]  感謝神
[00:26:14.800 --> 00:26:16.800]  在原文是TOV
[00:26:16.800 --> 00:26:18.800]  這個字啊
[00:26:18.800 --> 00:26:20.800]  唉
[00:26:20.800 --> 00:26:24.800]  在舊約裡面
[00:26:24.800 --> 00:26:26.800]  用過九次
[00:26:26.800 --> 00:26:28.800]  有七次是
[00:26:28.800 --> 00:26:30.800]  神在創造的時候
[00:26:30.800 --> 00:26:32.800]  神看這是好的
[00:26:32.800 --> 00:26:34.800]  那個好的就是
[00:26:34.800 --> 00:26:36.800]  跟那個俱美是同一個字
[00:26:36.800 --> 00:26:38.800]  你看看
[00:26:38.800 --> 00:26:40.800]  他這個俱美是
[00:26:40.800 --> 00:26:42.800]  不是只是
[00:26:42.800 --> 00:26:44.800]  美貌交好而已
[00:26:44.800 --> 00:26:46.800]  他是
[00:26:46.800 --> 00:26:48.800]  誰看他就是美
[00:26:48.800 --> 00:26:50.800]  他是真的有神同在
[00:26:50.800 --> 00:26:52.800]  那種榮耀
[00:26:52.800 --> 00:26:54.800]  在他身上
[00:26:54.800 --> 00:26:56.800]  那種俱美
[00:26:56.800 --> 00:26:58.800]  用了七次聖經上面
[00:26:58.800 --> 00:27:00.800]  在這裡用了兩次
[00:27:00.800 --> 00:27:02.800]  然後又講了一句話說
[00:27:02.800 --> 00:27:04.800]  長了三個月
[00:27:04.800 --> 00:27:06.800]  為什麼要長了三個月呢
[00:27:08.800 --> 00:27:10.800]  長了三個月
[00:27:10.800 --> 00:27:12.800]  為什麼要三個月呢
[00:27:12.800 --> 00:27:18.800]  哎呀
[00:27:18.800 --> 00:27:20.800]  還非真要三個月
[00:27:20.800 --> 00:27:22.800]  你兩個月都不行
[00:27:22.800 --> 00:27:24.800]  四個月都不行
[00:27:24.800 --> 00:27:26.800]  就要正好恰巧到
[00:27:26.800 --> 00:27:28.800]  法老的女兒
[00:27:28.800 --> 00:27:30.800]  那天忽然間
[00:27:30.800 --> 00:27:32.800]  在對的時間
[00:27:32.800 --> 00:27:34.800]  要做對的事情
[00:27:34.800 --> 00:27:36.800]  所以才能夠巧遇
[00:27:36.800 --> 00:27:38.800]  法老的女兒
[00:27:38.800 --> 00:27:40.800]  法老的女兒
[00:27:40.800 --> 00:27:42.800]  所以扣寺院
[00:27:42.800 --> 00:27:44.800]  扣監督
[00:27:44.800 --> 00:27:46.800]  他做過靈陽堂的牧師十多年
[00:27:46.800 --> 00:27:48.800]  他有一首詩歌
[00:27:48.800 --> 00:27:50.800]  叫做
[00:27:50.800 --> 00:27:52.800]  My God has a timetable
[00:27:52.800 --> 00:27:54.800]  我的神有時間表
[00:27:54.800 --> 00:27:56.800]  很有意思的一首詩歌
[00:27:56.800 --> 00:27:58.800]  我本來要來
[00:27:58.800 --> 00:28:00.800]  唱的我已經做好帶子
[00:28:00.800 --> 00:28:02.800]  結果放上網
[00:28:02.800 --> 00:28:04.800]  那是一首很老的詩歌
[00:28:04.800 --> 00:28:06.800]  有人說你這個違反
[00:28:06.800 --> 00:28:08.800]  違反copyright
[00:28:08.800 --> 00:28:10.800]  我趕快把它delete掉
[00:28:10.800 --> 00:28:12.800]  不敢唱它
[00:28:12.800 --> 00:28:14.800]  不錯的一首詩歌
[00:28:14.800 --> 00:28:16.800]  實際上是一首老詩
[00:28:16.800 --> 00:28:18.800]  叫做Sweet by and by
[00:28:18.800 --> 00:28:20.800]  是一首詩歌
[00:28:20.800 --> 00:28:22.800]  Sweet by and by
[00:28:22.800 --> 00:28:24.800]  好像讚慕什麼福啊
[00:28:24.800 --> 00:28:26.800]  這是一首很老的一首詩歌
[00:28:26.800 --> 00:28:28.800]  比我還老
[00:28:28.800 --> 00:28:30.800]  我都已經非常老了
[00:28:30.800 --> 00:28:32.800]  他都還有版權
[00:28:32.800 --> 00:28:34.800]  不知道為什麼
[00:28:34.800 --> 00:28:36.800]  那麼另外呢
[00:28:36.800 --> 00:28:38.800]  他是怎麼樣
[00:28:38.800 --> 00:28:40.800]  把這孩子
[00:28:40.800 --> 00:28:42.800]  放出去的
[00:28:42.800 --> 00:28:44.800]  我們剛才念的是說
[00:28:44.800 --> 00:28:46.800]  他就用了蒲草香
[00:28:46.800 --> 00:28:48.800]  把放在裡面
[00:28:48.800 --> 00:28:50.800]  然後放到爐底中
[00:28:50.800 --> 00:28:52.800]  然後叫姐姐遠遠的看著
[00:28:52.800 --> 00:28:54.800]  他沒有講
[00:28:54.800 --> 00:28:56.800]  什麼飄飄的後宮
[00:28:56.800 --> 00:28:58.800]  都沒有講
[00:28:58.800 --> 00:29:00.800]  很有意思的一件事情
[00:29:00.800 --> 00:29:02.800]  蒲草香
[00:29:02.800 --> 00:29:04.800]  它的
[00:29:04.800 --> 00:29:06.800]  其實
[00:29:06.800 --> 00:29:08.800]  應該譯作Ark
[00:29:08.800 --> 00:29:10.800]  Ark是什麼
[00:29:10.800 --> 00:29:12.800]  諾亞方舟啊
[00:29:12.800 --> 00:29:14.800]  Ark
[00:29:14.800 --> 00:29:16.800]  方舟啊
[00:29:16.800 --> 00:29:18.800]  舊約有二十六次用在這邊
[00:29:18.800 --> 00:29:20.800]  有兩次就是
[00:29:20.800 --> 00:29:22.800]  吃這個蒲草香
[00:29:22.800 --> 00:29:24.800]  你看他上面講什麼
[00:29:24.800 --> 00:29:26.800]  他說用十七石油等
[00:29:26.800 --> 00:29:28.800]  來油它
[00:29:28.800 --> 00:29:30.800]  那個燒蒲草香的手法
[00:29:30.800 --> 00:29:32.800]  跟諾亞是一樣的
[00:29:32.800 --> 00:29:36.800]  OK
[00:29:36.800 --> 00:29:38.800]  石油就是今天的柏油吧
[00:29:38.800 --> 00:29:40.800]  你知道
[00:29:40.800 --> 00:29:42.800]  或者是石油是今天的柏油
[00:29:42.800 --> 00:29:44.800]  所以你就知道這幾個字用上來
[00:29:44.800 --> 00:29:46.800]  這個摩西的貌美
[00:29:46.800 --> 00:29:48.800]  不只是
[00:29:48.800 --> 00:29:50.800]  不只是
[00:29:50.800 --> 00:29:52.800]  Not ordinary
[00:29:52.800 --> 00:29:54.800]  Lovely in the sight of God
[00:29:56.800 --> 00:29:58.800]  神悅納他
[00:29:58.800 --> 00:30:00.800]  神寵愛他
[00:30:00.800 --> 00:30:02.800]  他這樣子的俊美
[00:30:02.800 --> 00:30:04.800]  是不是
[00:30:04.800 --> 00:30:06.800]  他這個蒲草香就像方舟一樣
[00:30:06.800 --> 00:30:08.800]  方舟救了人類
[00:30:08.800 --> 00:30:10.800]  蒲草香
[00:30:10.800 --> 00:30:12.800]  救了神的子民
[00:30:12.800 --> 00:30:14.800]  救了神的子民
[00:30:14.800 --> 00:30:16.800]  是不是
[00:30:16.800 --> 00:30:18.800]  所以你就知道這個差別在哪裡
[00:30:18.800 --> 00:30:20.800]  還非要
[00:30:20.800 --> 00:30:22.800]  但是驚天動地
[00:30:22.800 --> 00:30:24.800]  這種事情
[00:30:24.800 --> 00:30:26.800]  好的
[00:30:26.800 --> 00:30:28.800]  那我們再來看
[00:30:28.800 --> 00:30:32.800]  我不知道你們有沒有看過這個電影
[00:30:32.800 --> 00:30:34.800]  Prince of Egypt
[00:30:34.800 --> 00:30:38.800]  那個埃及王子
[00:30:38.800 --> 00:30:40.800]  我看了好幾遍
[00:30:40.800 --> 00:30:42.800]  深受同感
[00:30:42.800 --> 00:30:44.800]  我以為我是埃及王子
[00:30:44.800 --> 00:30:48.800]  這幅畫就是約基別
[00:30:48.800 --> 00:30:50.800]  跟亞倫
[00:30:50.800 --> 00:30:52.800]  把摩西放在爐地中
[00:30:52.800 --> 00:30:54.800]  放在蒲草香裡面
[00:30:54.800 --> 00:30:56.800]  那個
[00:30:56.800 --> 00:30:58.800]  米利安
[00:30:58.800 --> 00:31:00.800]  然後在Prince of Egypt
[00:31:00.800 --> 00:31:02.800]  他就唱了一首歌
[00:31:02.800 --> 00:31:04.800]  叫做小河搖籃曲
[00:31:04.800 --> 00:31:06.800]  這只是中間一段
[00:31:06.800 --> 00:31:08.800]  在那個電影裡面他唱的
[00:31:08.800 --> 00:31:10.800]  他說安睡吧我的孩子
[00:31:10.800 --> 00:31:12.800]  靜靜地睡吧
[00:31:12.800 --> 00:31:14.800]  親愛我兒不要哭泣
[00:31:14.800 --> 00:31:16.800]  睡吧我兒
[00:31:16.800 --> 00:31:18.800]  讓水流為你立起堅實壁壘
[00:31:18.800 --> 00:31:20.800]  睡吧我兒
[00:31:20.800 --> 00:31:22.800]  讓媽媽唱給你
[00:31:22.800 --> 00:31:24.800]  小河搖籃曲
[00:31:24.800 --> 00:31:26.800]  睡吧孩子
[00:31:26.800 --> 00:31:28.800]  當你進入甜蜜的夢鄉
[00:31:28.800 --> 00:31:30.800]  媽媽守候
[00:31:30.800 --> 00:31:32.800]  在你的身旁
[00:31:32.800 --> 00:31:34.800]  總共有四段
[00:31:34.800 --> 00:31:36.800]  不同的歌詞
[00:31:36.800 --> 00:31:38.800]  小河搖籃曲
[00:31:38.800 --> 00:31:40.800]  哪一天我們希望來唱一場
[00:31:40.800 --> 00:31:42.800]  開始Laura來唱吧
[00:31:42.800 --> 00:31:44.800]  在埃及王子裡面有
[00:31:44.800 --> 00:31:46.800]  唱得好聽
[00:31:46.800 --> 00:31:48.800]  好棒
[00:31:48.800 --> 00:31:50.800]  所以我們就看到
[00:31:50.800 --> 00:31:52.800]  這一切都是在神的安排之下
[00:31:52.800 --> 00:31:54.800]  我們的生命
[00:31:54.800 --> 00:31:56.800]  我們的年歲
[00:31:56.800 --> 00:31:58.800]  我們的疆界
[00:31:58.800 --> 00:32:00.800]  我們的地獄
[00:32:00.800 --> 00:32:02.800]  我們身邊發生的一切事情
[00:32:02.800 --> 00:32:04.800]  都是神容許的
[00:32:04.800 --> 00:32:06.800]  都是神知道的
[00:32:06.800 --> 00:32:08.800]  所以不要來到神的面前
[00:32:08.800 --> 00:32:10.800]  有時候神說你不知道
[00:32:10.800 --> 00:32:12.800]  I know
[00:32:12.800 --> 00:32:14.800]  I've been there
[00:32:14.800 --> 00:32:16.800]  I've done that
[00:32:16.800 --> 00:32:18.800]  都是如此
[00:32:18.800 --> 00:32:20.800]  好了不管怎麼樣我們再來看下一段
[00:32:20.800 --> 00:32:22.800]  那麼
[00:32:22.800 --> 00:32:24.800]  約基別呢
[00:32:24.800 --> 00:32:26.800]  這個聖經上面
[00:32:26.800 --> 00:32:28.800]  又講了很有一件事情
[00:32:28.800 --> 00:32:30.800]  其實
[00:32:30.800 --> 00:32:34.800]  約基別一直沒有跟
[00:32:34.800 --> 00:32:36.800]  沒有進到宮殿過
[00:32:36.800 --> 00:32:40.800]  摩西媽媽沒有進到宮殿
[00:32:40.800 --> 00:32:42.800]  她只是奶媽
[00:32:42.800 --> 00:32:44.800]  聖經上面說她就奶著孩子
[00:32:44.800 --> 00:32:46.800]  然後長大
[00:32:46.800 --> 00:32:48.800]  才送進宮去
[00:32:48.800 --> 00:32:50.800]  大概也有好幾歲斷了奶吧
