
[00:00:00.000 --> 00:00:03.120]  當我們看第十三章的時候
[00:23:41.480 --> 00:23:46.440]  我想他們這12個人不會完全毫無聯繫
[00:23:46.440 --> 00:23:48.440]  即是你走你那邊 我走我那邊
[00:23:48.440 --> 00:23:51.840]  然後拿到整串的農作物
[00:23:51.840 --> 00:23:55.080]  即是兩個人用鋼要抬才能抬回來
[00:23:55.080 --> 00:23:56.480]  這麼多的農作物
[00:23:56.480 --> 00:23:58.920]  有沒有去過果欄工作
[00:23:58.920 --> 00:24:01.400]  我做過兩個月暑期工去果欄
[00:24:01.400 --> 00:24:02.920]  你
[00:24:02.920 --> 00:24:05.960]  大概要用支鋼去抬的農作物
[00:24:05.960 --> 00:24:08.600]  相信我想你都要
[00:24:08.600 --> 00:24:12.000]  拿了相當多放進籬子裏
[00:24:12.000 --> 00:24:14.000]  即是放進竹籮的時候
[00:24:14.000 --> 00:24:18.240]  你才可以抬得動這麼多的
[00:24:18.240 --> 00:24:21.680]  當時是葡萄或者石榴
[00:24:21.680 --> 00:24:26.960]  在裏面他們能夠平安回來
[00:24:26.960 --> 00:24:28.480]  表示了甚麼呢 弟兄姊妹
[00:24:28.480 --> 00:24:30.880]  表示了當中
[00:24:30.880 --> 00:24:35.000]  他們是真的有神的保守
[00:24:35.000 --> 00:24:36.720]  來帶領著他們
[00:24:36.720 --> 00:24:40.840]  之後可以在當中由喊口回到
[00:24:40.840 --> 00:24:43.840]  他們的陣營裏面去回報
[00:24:43.840 --> 00:24:46.280]  否則大家會再看下去
[00:24:46.280 --> 00:24:48.760]  你不會發現第四章
[00:24:48.760 --> 00:24:51.720]  第七至十節的對話
[00:24:51.720 --> 00:24:56.000]  約書亞和加勒力勸大家要聽神的話
[00:24:56.000 --> 00:24:58.000]  所以再推翻上來
[00:24:58.000 --> 00:25:00.160]  他們上去視察的時候
[00:25:00.160 --> 00:25:04.880]  有沒有上帝的同在呢
[00:25:04.880 --> 00:25:06.360]  當然有
[00:25:06.360 --> 00:25:08.360]  你猜上帝叫他們入迦南
[00:25:08.360 --> 00:25:09.560]  是否真的甚麼都不知道
[00:25:09.560 --> 00:25:12.040]  之後坐在那裏等十二個探子回報回來
[00:25:12.040 --> 00:25:15.240]  然後你們看到些甚麼
[00:25:15.240 --> 00:25:17.720]  這次入迦南表面的任務
[00:25:17.720 --> 00:25:19.760]  是看幾方面的東西
[00:25:19.760 --> 00:25:22.200]  就是迦南的人民
[00:25:22.200 --> 00:25:24.480]  城邑和他的土地
[00:25:24.480 --> 00:25:26.960]  他的農業等等這些事情
[00:25:26.960 --> 00:25:29.320]  然後跟著廈文的發展
[00:25:29.320 --> 00:25:30.520]  即是第四章
[00:25:30.520 --> 00:25:33.680]  即是今天不會說的那段經文
[00:25:33.680 --> 00:25:35.800]  你們會看見這次的任務
[00:25:35.800 --> 00:25:40.760]  還有一樣東西是要來觀察
[00:25:40.760 --> 00:25:43.760]  是要看甚麼
[00:25:43.760 --> 00:25:47.360]  是要看上帝的作為
[00:25:47.360 --> 00:25:49.640]  看上帝的心意
[00:25:49.640 --> 00:25:53.440]  這十二個人齊齊整整地回來
[00:25:53.440 --> 00:25:54.800]  弟兄姊妹
[00:25:54.800 --> 00:25:59.080]  你猜上帝有沒有跟著去
[00:25:59.080 --> 00:26:03.200]  我相信有
[00:26:03.200 --> 00:26:08.720]  為甚麼我相信是有理據可以追尋
[00:26:08.720 --> 00:26:10.600]  大家再看文素記
[00:26:10.600 --> 00:26:13.160]  由第十章那裏來看
[00:26:13.160 --> 00:26:17.600]  他們每天在曠野經歷甚麼
[00:26:17.600 --> 00:26:20.520]  他們每天在曠野經歷雲柱火柱
[00:26:20.520 --> 00:26:21.760]  又有瑪那
[00:26:21.760 --> 00:26:26.160]  又有借姑的供應
[00:26:26.160 --> 00:26:27.680]  他們不能夠
[00:26:27.680 --> 00:26:31.360]  就在這個位置上去窺探
[00:26:31.360 --> 00:26:34.800]  去到這個位置我不跟你們上去了
[00:26:34.800 --> 00:26:35.680]  你們自己上吧
[00:26:35.680 --> 00:26:37.120]  看完回來
[00:26:37.120 --> 00:26:38.400]  不會
[00:26:38.400 --> 00:26:40.600]  他們在當中
[00:26:40.600 --> 00:26:42.760]  上帝叫他們看完這些功課
[00:26:42.760 --> 00:26:45.760]  其實在這次的實習
[00:26:45.760 --> 00:26:49.160]  落區來視察的時候
[00:26:49.160 --> 00:26:51.280]  他們要看的是
[00:26:51.280 --> 00:26:54.960]  究竟上帝在這個區域裏面
[00:26:54.960 --> 00:26:57.520]  要他們完成甚麼任務
[00:26:57.520 --> 00:27:03.320]  所以入迦南地是一個地理和信仰的一個結合體
[00:27:03.320 --> 00:27:05.960]  在迦南地裏面
[00:27:05.960 --> 00:27:09.480]  可以說是上帝讓以色列人一個
[00:27:09.480 --> 00:27:12.960]  安排給他們的一個屬靈的教室
[00:27:12.960 --> 00:27:17.160]  在當中他們要經歷一個信心的功課
[00:27:17.160 --> 00:27:19.600]  就是要在迦南地安居樂業
[00:27:19.600 --> 00:27:24.120]  他們不能夠單單去靠自己
[00:27:24.120 --> 00:27:27.400]  就這樣去生活
[00:27:27.400 --> 00:27:32.320]  在當中他們要認識到自己的能力有限
[00:27:32.320 --> 00:27:35.360]  他們要靠的不是靠自己的能力
[00:27:35.360 --> 00:27:42.840]  而是一定要靠上帝在當中每天與他們同在
[00:27:42.840 --> 00:27:44.120]  結果是怎樣呢
[00:27:44.120 --> 00:27:49.480]  大家跟著再看第26至29節
[00:27:49.480 --> 00:27:56.320]  在第27至29節可以說是一個簡單的綜合報告
[00:27:56.320 --> 00:27:59.280]  在當中透露了甚麼呢
[00:27:59.280 --> 00:28:00.840]  果然成功回來
[00:28:00.840 --> 00:28:02.120]  拿了這麼多能動物回來
[00:28:02.120 --> 00:28:04.480]  即是告訴你們
[00:28:04.480 --> 00:28:07.120]  上帝有沒有羨慕你
[00:28:07.120 --> 00:28:08.720]  上帝沒有羨慕你
[00:28:08.720 --> 00:28:13.200]  上帝就是由出埃及開始
[00:28:13.200 --> 00:28:20.280]  帶領他們去到伯加底斯巴尼亞的門口
[00:28:20.280 --> 00:28:23.560]  繼續去帶領他們的上帝
[00:28:23.560 --> 00:28:30.640]  不過在同一個場景帶來兩種截然不同的反應和經驗
[00:28:30.640 --> 00:28:33.560]  大家再看下去的時候
[00:28:33.560 --> 00:28:37.760]  我們可以簡單分成兩個陣營
[00:28:37.760 --> 00:28:42.200]  第一個陣營就是代表反對的那十個探子
[00:28:42.200 --> 00:28:43.200]  不過沒有名字了
[00:28:43.200 --> 00:28:46.000]  聖經也不想再提他們的名字
[00:28:46.000 --> 00:28:50.960]  第二個陣營就是代表要進去迦南地的那兩個探子
[00:28:50.960 --> 00:28:55.280]  即是迦納和約書亞,聖經時常提他們的名字
[00:28:55.280 --> 00:28:58.840]  大家可以知道聖經擺位的地方
[00:28:58.840 --> 00:29:01.760]  重視的地方是甚麼事情
[00:29:01.760 --> 00:29:03.520]  上帝要提醒考慮的事情
[00:29:03.520 --> 00:29:07.320]  基本上在第十三章十七至二十節
[00:29:07.320 --> 00:29:11.800]  可以分為三大類
[00:29:11.800 --> 00:29:15.520]  所住的民是強是弱,是多是少
[00:29:15.520 --> 00:29:17.880]  所住之地是好是壞
[00:29:17.880 --> 00:29:23.640]  所住的城鎮是營地、營旅還是堡壘
[00:29:23.640 --> 00:29:26.960]  那地是肥沃還是貧瘠
[00:29:26.960 --> 00:29:29.800]  當中有樹木沒有
[00:29:29.800 --> 00:29:33.640]  那十二個探子當中有不同的考量
[00:29:33.640 --> 00:29:36.400]  十個探子的考量就是
[00:29:36.400 --> 00:29:39.480]  在第十三章三十一節說了
[00:29:39.480 --> 00:29:41.560]  我們不能夠上去攻打那些百姓
[00:29:41.560 --> 00:29:44.200]  因為他們比我們強大
[00:29:44.200 --> 00:29:47.040]  那兩個探子在這方面的考量是
[00:29:47.040 --> 00:29:48.960]  我們立刻上去得那地吧
[00:29:48.960 --> 00:29:51.280]  我們必能征服他
[00:29:51.280 --> 00:29:54.080]  然後第二個層面就是
[00:29:54.080 --> 00:29:57.960]  在第十三章第三十二節說
[00:29:57.960 --> 00:30:03.440]  我們所走過所窺探之地是吞沒居民之地
[00:30:03.440 --> 00:30:06.520]  並且讀下去
[00:30:06.520 --> 00:30:10.480]  並且我們在那裏看見的百姓都身材高大
[00:30:10.480 --> 00:30:12.520]  我們在那裏見到巨人
[00:30:12.520 --> 00:30:16.200]  就是聖經形容在華盤就是偉人
[00:30:16.200 --> 00:30:20.720]  有人說會不會就是早期創世紀所說的那些偉人呢
[00:30:20.720 --> 00:30:25.280]  神的兒子和地上人的兒女所結合的一些後裔呢
[00:30:25.280 --> 00:30:26.840]  不過這裏不說這件事
[00:30:26.840 --> 00:30:29.680]  總之見到一些很厲害的人
[00:30:29.680 --> 00:30:34.000]  不單是新娘 可能他們的技術都很厲害
[00:30:34.000 --> 00:30:36.640]  我們在自己眼中就好像乍晚一樣
[00:30:36.640 --> 00:30:40.120]  而在他們眼中我們都是這樣
[00:30:40.120 --> 00:30:44.720]  OK 那兩個探子的考量是甚麼呢
[00:30:44.720 --> 00:30:48.520]  我們所走過所窺探之地是極美之地
[00:30:48.520 --> 00:30:51.000]  耶和華若喜愛我們
[00:30:51.000 --> 00:30:52.720]  就必令我們進入那地
[00:30:52.720 --> 00:30:55.920]  把這流奶與麥之地賜給我們
[00:30:55.920 --> 00:30:58.280]  但你們不可背叛耶和華
[00:30:58.280 --> 00:31:00.680]  也不要怕那地的百姓
[00:31:00.680 --> 00:31:02.600]  因為他們是我們的食物
[00:31:02.600 --> 00:31:05.080]  保護他們的已經離開他們
[00:31:05.080 --> 00:31:09.000]  耶和華卻與我們同在 不要怕他們
[00:31:09.000 --> 00:31:11.080]  看舊約真的有很多問題
[00:31:11.080 --> 00:31:14.080]  問題又來了
[00:31:14.080 --> 00:31:16.920]  等姐妹首先要想想
[00:31:16.920 --> 00:31:22.720]  那十個探子的恐懼有錯嗎
[00:31:22.720 --> 00:31:26.080]  給你去 你害不害怕
[00:31:26.080 --> 00:31:28.480]  有沒有看「葉問3」
[00:31:28.480 --> 00:31:33.680]  「葉問3」說到葉問要跟誰打
[00:31:33.680 --> 00:31:35.880]  跟泰神打 是不是
[00:31:35.880 --> 00:31:38.080]  有沒有人學過洪拳
[00:31:38.080 --> 00:31:41.400]  我找你跟泰神打 你害不害怕
[00:31:41.400 --> 00:31:44.480]  雖然他已經變了一個阿伯
[00:31:44.480 --> 00:31:46.240]  不過你被他打一拳
[00:31:46.240 --> 00:31:49.880]  我想你都可能暈倒了
[00:31:49.880 --> 00:31:52.120]  害怕的
[00:31:52.120 --> 00:31:54.160]  讓你去看完之後
[00:31:54.160 --> 00:31:57.680]  恐懼是正常的
[00:31:57.680 --> 00:32:00.240]  不過聖經在這裏還未落寞
[00:32:00.240 --> 00:32:02.600]  即是引發其他東西
[00:32:02.600 --> 00:32:05.600]  事實上以當時的軍事力量
[00:32:05.600 --> 00:32:08.520]  是非常懸殊實力
[00:32:08.520 --> 00:32:12.240]  是有很大程度的差距
[00:32:12.240 --> 00:32:14.040]  論軍備的發展
[00:32:14.040 --> 00:32:18.760]  當時迦南人已經進入了鐵器的時代
[00:32:18.760 --> 00:32:21.360]  而可能以色列人
[00:32:21.360 --> 00:32:27.720]  仍然在曠野停留在青銅晚期的時代
[00:32:27.720 --> 00:32:33.200]  而當時迦南人甚至可能已經有鐵車
[00:32:33.200 --> 00:32:36.320]  大家如果再追下去看到《史詩記》第四章
[00:32:36.320 --> 00:32:38.640]  當時這樣形容
[00:32:38.640 --> 00:32:43.000]  以色列人落在迦南王耶賓的手中
[00:32:43.000 --> 00:32:47.080]  耶賓有鐵車900兩
[00:32:47.080 --> 00:32:49.280]  實力非常強悍
[00:32:49.280 --> 00:32:55.480]  因為當時有鐵車等於我們現代有坦克車一樣
[00:32:55.480 --> 00:32:57.280]  這樣的軍備
[00:32:57.280 --> 00:33:01.360]  而以色列要去到所羅門王傳承的時期
[00:33:01.360 --> 00:33:04.280]  在《列王記》上第十章第二十六節
[00:33:04.280 --> 00:33:09.880]  在那個傳承時期以色列也只有一千四百架鐵車
[00:33:09.880 --> 00:33:14.680]  所以以色列人進入迦南的時期
[00:33:14.680 --> 00:33:16.800]  是很怕打平原戰
[00:33:16.800 --> 00:33:18.520]  因為沒得打
[00:33:18.520 --> 00:33:21.960]  人家拿一架鐵車來
[00:33:21.960 --> 00:33:25.880]  以色列人你拿什麼去車人呢?
[00:33:25.880 --> 00:33:29.440]  難道你騎著一群羊去跟人打嗎?
[00:33:29.440 --> 00:33:31.760]  大概在《史詩記》你跟人打架
[00:33:31.760 --> 00:33:35.000]  都是拿木棍拿著鱸鰓骨
[00:33:35.000 --> 00:33:41.720]  甚少你的兵器都很難跟人打
[00:33:41.720 --> 00:33:44.480]  所以《十個探子》回來
[00:33:44.480 --> 00:33:47.280]  分析是很客觀的
[00:33:47.280 --> 00:33:48.400]  你怕不怕?
[00:33:48.400 --> 00:33:50.360]  當然要坐下來計算
[00:33:50.360 --> 00:33:51.840]  你也會怕計算完之後
[00:33:51.840 --> 00:33:53.600]  不過上帝叫你要去
[00:33:53.600 --> 00:33:55.200]  你就很躊躇
[00:33:55.200 --> 00:33:57.400]  在這樣的情況下
[00:33:57.400 --> 00:34:01.240]  你怎麼辦?
[00:34:01.240 --> 00:34:03.920]  不過再問多一條問題就是
[00:34:03.920 --> 00:34:06.360]  你猜迦納和約書亞
[00:34:06.360 --> 00:34:09.480]  他們知不知道敵人的厲害呢?
[00:34:09.480 --> 00:34:11.400]  當然知道
[00:34:11.400 --> 00:34:15.400]  約書亞之前跟開摩西去打仗
[00:34:15.400 --> 00:34:18.440]  怎麼會不知道什麼環境呢?
[00:34:18.440 --> 00:34:24.600]  他們已經是比較善戰
[00:34:24.600 --> 00:34:29.200]  能夠出去見慣大場面打開仗的人
[00:34:29.200 --> 00:34:34.640]  他們都會知道究竟在發生什麼事
[00:34:34.640 --> 00:34:37.680]  而到了這裡
[00:34:37.680 --> 00:34:43.640]  大家都覺得有這樣的看法是很正常
[00:34:43.640 --> 00:34:45.520]  不過再去看的時候
[00:34:45.520 --> 00:34:48.320]  最離奇的事情就發生
[00:34:48.320 --> 00:34:52.880]  讓整個故事急轉直下就是
[00:34:52.880 --> 00:34:55.120]  因為對方實力過於強大
[00:34:55.120 --> 00:34:56.880]  而產生恐懼
[00:34:56.880 --> 00:34:58.840]  可以理解的
[00:34:58.840 --> 00:35:02.760]  就算你再看回摩西起初
[00:35:02.760 --> 00:35:05.040]  都不敢見法老
[00:35:05.040 --> 00:35:07.920]  但是都經歷過很多事情
[00:35:07.920 --> 00:35:09.840]  有亞倫幫主
[00:35:09.840 --> 00:35:13.680]  看到不同的上帝的神蹟騎士
[00:35:13.680 --> 00:35:16.280]  跟著膽粗粗才去
[00:35:16.280 --> 00:35:17.960]  去開了也沒問題
[00:35:17.960 --> 00:35:20.040]  你以為每個人都是葉問嗎?
[00:35:20.040 --> 00:35:22.280]  一開始不是的
[00:35:22.280 --> 00:35:24.640]  但是在第十三章第三十二節
[00:35:24.640 --> 00:35:27.640]  探子裡面有人向以色列人散佈
[00:35:27.640 --> 00:35:34.560]  有關所窺探之地的謠言
[00:35:34.560 --> 00:35:40.280]  而接著最令情況急轉直下的就是
[00:35:40.280 --> 00:35:43.680]  這些謠言散開去的時候
[00:35:43.680 --> 00:35:46.680]  竟然有人真的相信
[00:35:46.680 --> 00:35:50.160]  接著當時傳媒眾大聲喧嚷
[00:35:50.160 --> 00:35:53.880]  那夜百姓哭喊
[00:35:53.880 --> 00:36:00.240]  瞬間在當晚在當日或者
[00:36:00.240 --> 00:36:01.880]  整個以色列會眾
[00:36:01.880 --> 00:36:04.720]  馬上變成一個人間的煉獄
[00:36:04.720 --> 00:36:07.200]  百姓晝夜哭號
[00:36:07.200 --> 00:36:09.760]  整夜的人來痛哭
[00:36:09.760 --> 00:36:13.440]  在當中我記起之前
[00:36:13.440 --> 00:36:17.720]  曾經在網上看過一些社論
[00:36:17.720 --> 00:36:22.320]  鄭家富律師他這樣說
[00:36:22.320 --> 00:36:29.840]  「荒誕的極致就是人們對荒誕的接受」
[00:36:29.840 --> 00:36:34.920]  「當這些荒誕的行為習以為常的時候」
[00:36:34.920 --> 00:36:40.400]  「而這班人陸陸續續再加入製造荒誕的行列」
[00:36:40.400 --> 00:36:44.800]  「這些就是最荒誕的事情」
[00:36:44.800 --> 00:36:48.920]  如果傳媒眾都被一些謠言
[00:36:48.920 --> 00:36:52.360]  荒誕的事情影響
[00:36:52.360 --> 00:36:56.080]  大家看到那個情況實在是很恐怖
[00:36:56.080 --> 00:37:00.120]  而更荒誕的是他們當時想到的是甚麼出路呢
[00:37:00.120 --> 00:37:02.360]  就是要回到埃及
[00:37:02.360 --> 00:37:03.680]  因為有飯吃
[00:37:03.680 --> 00:37:05.400]  就是這麼簡單
[00:37:05.400 --> 00:37:07.120]  因為當奴隸
[00:37:07.120 --> 00:37:09.840]  大家再想想整個故事
[00:37:09.840 --> 00:37:14.160]  他們當初是因為在埃及做了這麼多年奴隸
[00:37:14.160 --> 00:37:15.800]  而受不了
[00:37:15.800 --> 00:37:19.080]  呼求上帝要離開埃及
[00:37:19.080 --> 00:37:20.960]  而在出埃及的時候
[00:37:20.960 --> 00:37:25.240]  他們每天都經歷上帝的帶領和供應
[00:37:25.240 --> 00:37:30.320]  但是在這次因為謠言的散播
[00:37:30.320 --> 00:37:33.720]  而在當中他們又加入了這個
[00:37:33.720 --> 00:37:36.520]  信以為真這個謠言的行列
[00:37:36.520 --> 00:37:40.040]  然後他們去想
[00:37:40.040 --> 00:37:41.960]  不如回到埃及
[00:37:41.960 --> 00:37:45.440]  另立一個新的領袖帶我們回去
[00:37:45.440 --> 00:37:48.760]  這樣不是好一點嗎
[00:37:48.760 --> 00:37:51.720]  這些事情在現實裏面
[00:37:51.720 --> 00:37:56.280]  會不會真的發生在我們當中
[00:37:56.280 --> 00:37:58.520]  會的
[00:37:58.520 --> 00:38:03.280]  在這十個探子的問題
[00:38:03.280 --> 00:38:06.400]  讓我們看到就是
[00:38:06.400 --> 00:38:09.880]  即使他們每天都經歷上帝的供應
[00:38:09.880 --> 00:38:13.160]  但是他們仍然有些事情是體會不到的
[00:38:13.160 --> 00:38:15.640]  我用一句
[00:38:15.640 --> 00:38:18.440]  玩一下字詞的句子
[00:38:18.440 --> 00:38:21.760]  來大家有所體會就是
[00:38:21.760 --> 00:38:24.680]  可能由這十個探子
[00:38:24.680 --> 00:38:28.840]  以致延伸去信這些謠言的以色列人
[00:38:28.840 --> 00:38:31.480]  可能他們經歷這麼多事情
[00:38:31.480 --> 00:38:36.760]  仍然只是停留在一個知道上帝存在
[00:38:36.760 --> 00:38:37.520]  或者可以這麼說
[00:38:37.520 --> 00:38:40.320]  他們相信上帝存在
[00:38:40.320 --> 00:38:45.200]  但是他們不相信存在中的上帝
[00:38:45.200 --> 00:38:47.360]  他們知道上帝存在
[00:38:47.360 --> 00:38:49.800]  每天都看到的
[00:38:49.800 --> 00:38:55.320]  不過他們並不相信存在中的上帝
[00:38:55.320 --> 00:38:58.680]  這個就是分野
[00:38:58.680 --> 00:39:00.320]  也就是說很多價值觀
[00:39:00.320 --> 00:39:03.720]  可能他們根本沒有給神的說話去改變
[00:39:03.720 --> 00:39:07.800]  以致在繼後的曠野的四十年裏面
[00:39:07.800 --> 00:39:16.960]  他們繼續去重複、重蹈這些的覆轍
[00:39:16.960 --> 00:39:18.880]  他們一遇困難的時候
[00:39:18.880 --> 00:39:24.680]  就忘記了上帝的魂柱、火柱、瑪那和借姑
[00:39:24.680 --> 00:39:29.200]  而在當中時常都掛念著昔日
[00:39:29.200 --> 00:39:31.800]  在埃及地遺老的時候
[00:39:31.800 --> 00:39:36.120]  起碼當時有泛開這些的情景
[00:39:36.120 --> 00:39:39.440]  之後迦勒的發展如何呢
[00:39:39.440 --> 00:39:43.520]  我想我都不用多去複述
[00:39:43.520 --> 00:39:47.160]  就在迦勒他有沒有離開呢
[00:39:47.160 --> 00:39:48.720]  他沒有離開
[00:39:48.720 --> 00:39:51.600]  他仍然在這個群體裏面
[00:39:51.600 --> 00:39:54.800]  和他們一起去同行
[00:39:54.800 --> 00:39:57.440]  繼續在繼後的日子裏面
[00:39:57.440 --> 00:40:03.320]  去繼續和這班百姓、以色列民一同去生活
[00:40:03.320 --> 00:40:07.320]  在當中讓我們去帶出
[00:40:07.320 --> 00:40:12.080]  一個即使你很知道上帝心意的人
[00:40:12.080 --> 00:40:16.840]  而你亦都見到當時那個群體所發生的問題
[00:40:16.840 --> 00:40:18.120]  但是作為一個屬靈人
[00:40:18.120 --> 00:40:21.160]  是不是你這樣跟著我上山去修道
[00:40:21.160 --> 00:40:22.640]  然後在山裏面
[00:40:22.640 --> 00:40:25.440]  天天都感受同上帝的甜蜜
[00:40:25.440 --> 00:40:27.120]  這樣就足夠了
[00:40:27.120 --> 00:40:28.120]  聖經告訴你
[00:40:28.120 --> 00:40:33.440]  屬靈人的屬靈不是體現在半山的修道當中
[00:40:33.440 --> 00:40:40.240]  而是體現在你繼續和這個群體一起共同去生活
[00:40:40.240 --> 00:40:42.400]  共同來前進
[00:40:42.400 --> 00:40:45.120]  甚至可能你感染不到他甚麼
[00:40:45.120 --> 00:40:47.400]  不過你仍然刺身在其中
[00:40:47.400 --> 00:40:49.640]  和他們一起經歷上帝
[00:40:49.640 --> 00:40:53.120]  這個就是迦勒他在群體的體驗
[00:40:53.120 --> 00:40:55.160]  不過在這個群體的體驗裏面
[00:40:55.160 --> 00:40:59.200]  第一件事是要保持頭腦的清醒
[00:40:59.200 --> 00:41:03.560]  告訴自己知道甚麼是上帝
[00:41:03.560 --> 00:41:07.320]  他要我們去持守去做的事情
[00:41:07.320 --> 00:41:14.160]  在當中保持著一個清醒的立場
[00:41:14.160 --> 00:41:15.960]  知道上帝的心意
[00:41:15.960 --> 00:41:20.400]  否則就好像那十個探子
[00:41:20.400 --> 00:41:23.200]  或者是異性戀人一樣
[00:41:23.200 --> 00:41:25.400]  有時我會這樣想
[00:41:25.400 --> 00:41:28.360]  是否他們真的不清醒呢
[00:41:28.360 --> 00:41:32.760]  還是因為眼前的恐懼過於巨大
[00:41:32.760 --> 00:41:36.720]  而為了有一口飯吃
[00:41:36.720 --> 00:41:41.120]  為了失去每日的生活而屈就
[00:41:41.120 --> 00:41:43.280]  或者是掩著自己的良心
[00:41:43.280 --> 00:41:46.280]  和上帝的交往
[00:41:46.280 --> 00:41:49.160]  而要回去埃及呢
[00:41:49.160 --> 00:41:52.600]  我記得雖然不是一個很直接的例子
[00:41:52.600 --> 00:41:55.640]  但有一本書叫做《一九八四》
[00:41:55.640 --> 00:41:57.240]  可能有些人都讀過
[00:41:57.240 --> 00:42:02.680]  在當中對當時的人提出一個警告
[00:42:02.680 --> 00:42:06.840]  即使是一個民主制度完善的地方
[00:42:06.840 --> 00:42:09.400]  但亦都可以在短短三十年內
[00:42:09.400 --> 00:42:12.040]  變成一個人間的煉獄
[00:42:12.040 --> 00:42:14.520]  可能不用三十年
[00:42:14.520 --> 00:42:18.480]  可能很快就會有一個轉變
[00:42:18.480 --> 00:42:20.280]  在《一九八四》這本書裏面形容
[00:42:20.280 --> 00:42:24.680]  有不少獨裁的政府運用伎倆
[00:42:24.680 --> 00:42:27.400]  來打壓和控制人民
[00:42:27.400 --> 00:42:30.680]  例如鑒定、囚禁、虐打
[00:42:30.680 --> 00:42:33.680]  言語控制等等這些事情
[00:42:33.680 --> 00:42:37.360]  而當中最厲害的可以說是用言語扭曲
[00:42:37.360 --> 00:42:41.480]  和控制事實這些伎倆
[00:42:41.480 --> 00:42:43.040]  在這個小說
[00:42:43.040 --> 00:42:48.480]  出現了很多種種不同的荒謬情節
[00:42:48.480 --> 00:42:51.520]  而更荒謬的就是
[00:42:51.520 --> 00:42:56.080]  竟然有人去信這些荒謬為真實
[00:42:56.080 --> 00:42:59.160]  是一個事實 才更荒謬
[00:42:59.160 --> 00:43:01.560]  而這些事情更加發生在我們
[00:43:01.560 --> 00:43:05.360]  即現在的社會生活當中
[00:43:05.360 --> 00:43:09.960]  如果你相信警棍是可以守備的延伸
[00:43:09.960 --> 00:43:12.680]  鉛水是可以延年益壽
[00:43:12.680 --> 00:43:16.440]  或者用自己的方法返回內地的時候
[00:43:16.440 --> 00:43:23.280]  可能這些荒謬已經發生在我們當中
[00:43:23.280 --> 00:43:26.800]  如果你對這些荒謬的事情
[00:43:26.800 --> 00:43:31.600]  慢慢被它融化了 覺得習以為常
[00:43:31.600 --> 00:43:37.720]  甚至最後用一笑置之的態度來面對的時候
[00:43:37.720 --> 00:43:40.440]  這些就是正正
[00:43:40.440 --> 00:43:44.720]  這些傳言傳開去最可怕的地方
[00:43:44.720 --> 00:43:47.560]  當我們習慣了荒謬的出現
[00:43:47.560 --> 00:43:50.600]  例如那十個探子的回報
[00:43:50.600 --> 00:43:54.440]  然後這些謠言再傳達到以色列人民當中
[00:43:54.440 --> 00:44:01.440]  他們因為這些謠言而整夜嚎哭的時候
[00:44:01.440 --> 00:44:04.920]  情況瞬間就變成一個人間的煉獄
[00:44:04.920 --> 00:44:07.720]  而你又接受了這些荒謬的事情
[00:44:07.720 --> 00:44:12.040]  不再對這些荒謬的事情
[00:44:12.040 --> 00:44:23.000]  來口誅筆伐 或者在當中我們正正中了魔鬼撒旦的計謀
[00:44:23.000 --> 00:44:24.840]  我們可以怎樣自處呢
[00:44:24.840 --> 00:44:28.520]  由《1984》這本書的主角裏面
[00:44:28.520 --> 00:44:31.440]  我們可以見到有一些
[00:44:31.440 --> 00:44:35.920]  可能我們已經在運用的一些方法
[00:44:35.920 --> 00:44:37.920]  在書裏面男主角Winston
[00:44:37.920 --> 00:44:41.720]  他每天 他開始每天都去寫日記
[00:44:41.720 --> 00:44:43.720]  去維持自己清晰的思路
[00:44:43.720 --> 00:44:51.920]  提醒自己不要被這些荒謬的謠言或者言論所蒙蔽
[00:44:51.920 --> 00:44:57.720]  而女主角Junior她所做的就是
[00:44:57.720 --> 00:45:01.120]  去消極一點 憑我們一個個人的力量
[00:45:01.120 --> 00:45:03.920]  怎樣去扭轉整個局勢
[00:45:03.920 --> 00:45:06.040]  我們無法去抗爭
[00:45:06.040 --> 00:45:10.600]  然後她秘密在一個黑市的市場裏面
[00:45:10.600 --> 00:45:13.320]  來進行一些買賣
[00:45:13.320 --> 00:45:20.880]  賣的是一些政府來禁制的一些物品
[00:45:20.880 --> 00:45:31.360]  以致有更加多的人來享受在政府配給以外的一些物品
[00:45:31.360 --> 00:45:34.920]  這個是男女主角不同的做法
[00:45:34.920 --> 00:45:41.920]  在今天我們怎樣去在這個逐勢洪流裏面
[00:45:41.920 --> 00:45:46.920]  在這個社會的氛圍當中我們仍然保持清醒
[00:45:46.920 --> 00:45:50.120]  在我們時常傳道目者都提醒弟兄姊妹
[00:45:50.120 --> 00:45:53.720]  你要讀經靈修祈禱
[00:45:53.720 --> 00:45:57.520]  就是告訴我們你要保持清醒
[00:45:57.520 --> 00:46:03.320]  免致當一些似是而非或者一些很荒謬的事情
[00:46:03.320 --> 00:46:06.920]  流到我們耳中的時候
[00:46:06.920 --> 00:46:11.720]  你不要被這些荒謬的事情影響
[00:46:11.720 --> 00:46:17.120]  而加入這些荒誕的行列裏面
[00:46:17.120 --> 00:46:22.640]  在當中這些的操練是非常之重要
[00:46:22.640 --> 00:46:30.800]  而第二個的操練就是在加勒個人的方面就是
[00:46:30.800 --> 00:46:36.120]  在後來摩西去選立他的繼承人
[00:46:36.120 --> 00:46:40.320]  或者是要另立一個新興的領袖的時候
