
[00:00:00.000 --> 00:00:01.700]  近幾個月來
[00:21:45.380 --> 00:21:47.380]  今天
[00:21:47.380 --> 00:21:49.380]  神應許的受膏者
[00:21:49.380 --> 00:21:51.380]  已經降臨了
[00:21:51.380 --> 00:21:55.380]  耶穌同時也跟我們說
[00:21:55.380 --> 00:21:56.380]  祂應許我們
[00:21:56.380 --> 00:21:58.380]  祂要再回來
[00:21:58.380 --> 00:22:00.380]  但是我們會不會
[00:22:00.380 --> 00:22:02.380]  經常在我們的禱告裡面
[00:22:02.380 --> 00:22:04.380]  為著耶穌快來
[00:22:04.380 --> 00:22:05.380]  來禱告呢?
[00:22:05.380 --> 00:22:06.380]  或者是
[00:22:06.380 --> 00:22:09.380]  祈求祂的國早日降臨呢?
[00:22:09.380 --> 00:22:13.380]  其次
[00:22:13.380 --> 00:22:15.380]  我們有沒有為我們
[00:22:15.380 --> 00:22:17.380]  居住地的領袖
[00:22:17.380 --> 00:22:19.380]  來祈禱呢?
[00:22:19.380 --> 00:22:20.380]  尤其是
[00:22:20.380 --> 00:22:22.380]  在這個疫情嚴重的今天
[00:22:22.380 --> 00:22:24.380]  我們的總理
[00:22:24.380 --> 00:22:25.380]  我們的省長
[00:22:25.380 --> 00:22:27.380]  如果得到神的庇佑的時候
[00:22:27.380 --> 00:22:29.380]  其實我們更加可以覺得
[00:22:29.380 --> 00:22:31.380]  平安和快樂
[00:22:33.380 --> 00:22:35.380]  所以第十節那裡
[00:22:35.380 --> 00:22:36.380]  詩人就說出
[00:22:36.380 --> 00:22:38.380]  祂禱告的原因
[00:22:38.380 --> 00:22:39.380]  因為原文
[00:22:39.380 --> 00:22:41.380]  開頭是有「因為」兩個字的
[00:22:41.380 --> 00:22:44.380]  詩人說到
[00:22:44.380 --> 00:22:47.380]  祂寧願在神的殿裡面
[00:22:47.380 --> 00:22:48.380]  開門口
[00:22:48.380 --> 00:22:49.380]  也不願意
[00:22:49.380 --> 00:22:51.380]  在惡人的帳篷裡面
[00:22:51.380 --> 00:22:52.380]  住一千天
[00:22:52.380 --> 00:22:56.380]  這裡「惡人」當然是指那些侵略者
[00:22:56.380 --> 00:22:57.380]  侵略的人
[00:22:57.380 --> 00:22:59.380]  在這裡
[00:22:59.380 --> 00:23:03.380]  更加使我想起一首
[00:23:03.380 --> 00:23:05.380]  我們曾經唱過的歌
[00:23:05.380 --> 00:23:07.380]  「寧願有耶穌」
[00:23:07.380 --> 00:23:11.380]  副歌裡
[00:23:11.380 --> 00:23:12.380]  是這麼說的
[00:23:12.380 --> 00:23:14.380]  「勝過作君王
[00:23:14.380 --> 00:23:16.380]  須統治萬方
[00:23:16.380 --> 00:23:19.380]  卻仍受罪惡捆綁」
[00:23:19.380 --> 00:23:20.380]  我寧願有耶穌
[00:23:20.380 --> 00:23:24.380]  勝於世上榮華富貴聲望
[00:23:24.380 --> 00:23:28.380]  神與人同在的時候
[00:23:28.380 --> 00:23:31.380]  真的會改變人的價值觀
[00:23:31.380 --> 00:23:33.380]  其實這首歌
[00:23:33.380 --> 00:23:36.380]  背後有一段小小的歷史插曲
[00:23:36.380 --> 00:23:40.380]  話說在1939年的時候
[00:23:40.380 --> 00:23:42.380]  英皇喬治六世
[00:23:42.380 --> 00:23:44.380]  即是現在女皇的父親
[00:23:44.380 --> 00:23:48.380]  是應美國總統羅斯福的邀請
[00:23:48.380 --> 00:23:50.380]  去美國訪問
[00:23:50.380 --> 00:23:53.380]  在國宴的會上
[00:23:53.380 --> 00:23:57.380]  羅斯福總統安排了音樂的演唱
[00:23:58.380 --> 00:24:01.380]  演唱者開首唱了兩首
[00:24:01.380 --> 00:24:04.380]  非常熱門的英國歌曲
[00:24:04.380 --> 00:24:07.380]  但是在掌聲過後
[00:24:07.380 --> 00:24:11.380]  這位身為基督徒的演唱者
[00:24:11.380 --> 00:24:12.380]  突然興起
[00:24:12.380 --> 00:24:14.380]  他就唱了這首
[00:24:14.380 --> 00:24:16.380]  「寧願有耶穌」
[00:24:16.380 --> 00:24:19.380]  這首歌唱完之後
[00:24:19.380 --> 00:24:22.380]  當時全場掌聲如雷
[00:24:22.380 --> 00:24:24.380]  喬治六世更是
[00:24:24.380 --> 00:24:28.380]  專登上前與他握手來致意
[00:24:28.380 --> 00:24:31.380]  他感觸良多
[00:24:31.380 --> 00:24:34.380]  他說了一句意味深長的話
[00:24:34.380 --> 00:24:38.380]  「我寧願有耶穌」
[00:24:38.380 --> 00:24:40.380]  對當時的人來說
[00:24:40.380 --> 00:24:42.380]  可能不會太明白
[00:24:42.380 --> 00:24:43.380]  但是今日的人
[00:24:43.380 --> 00:24:45.380]  我想大家都會領會
[00:24:45.380 --> 00:24:47.380]  他所說的是甚麼
[00:24:47.380 --> 00:24:52.380]  因為喬治六世是繼承他的哥哥
[00:24:52.380 --> 00:24:55.380]  愛德華八世登上皇位
[00:24:55.380 --> 00:24:59.380]  愛德華是一位寧願愛美人
[00:24:59.380 --> 00:25:01.380]  不愛江山的皇帝
[00:25:01.380 --> 00:25:07.380]  喬治六世當然要在他哥哥退位之後
[00:25:07.380 --> 00:25:09.380]  登上皇位
[00:25:09.380 --> 00:25:14.380]  其後更要在第二次世界大戰裡
[00:25:14.380 --> 00:25:17.380]  來領導對抗德國
[00:25:17.380 --> 00:25:21.380]  所以他的感受
[00:25:21.380 --> 00:25:23.380]  大家可能都會了解
[00:25:23.380 --> 00:25:26.380]  幸好英國的國歌
[00:25:26.380 --> 00:25:27.380]  天佑國王
[00:25:27.380 --> 00:25:29.380]  God Save the King
[00:25:29.380 --> 00:25:37.380]  一個以基督教立國的國家
[00:25:37.380 --> 00:25:39.380]  當他們的國民
[00:25:39.380 --> 00:25:41.380]  每次唱這首歌的時候
[00:25:41.380 --> 00:25:43.380]  其實神都會聽到
[00:25:43.380 --> 00:25:46.380]  神拯救了他們的皇帝
[00:25:46.380 --> 00:25:48.380]  更加拯救了英國
[00:25:52.380 --> 00:25:54.380]  所以在第十一節裡
[00:25:54.380 --> 00:25:55.380]  斯人說到
[00:25:55.380 --> 00:25:57.380]  因此他明白到
[00:25:57.380 --> 00:26:00.380]  神與人同在的重要性
[00:26:00.380 --> 00:26:02.380]  因為神就是日頭
[00:26:02.380 --> 00:26:04.380]  神更加是盾牌
[00:26:04.380 --> 00:26:07.380]  祂不像地上的君王
[00:26:07.380 --> 00:26:13.380]  祂更加會賜下恩惠和榮耀
[00:26:13.380 --> 00:26:17.380]  來保護那些信靠祂的人
[00:26:19.380 --> 00:26:21.380]  所以斯人更加說到
[00:26:21.380 --> 00:26:24.380]  神是未嘗是留下一樣好處
[00:26:24.380 --> 00:26:27.380]  不給那些行為正直的人
[00:26:27.380 --> 00:26:32.380]  正如保羅在羅馬書第八章
[00:26:32.380 --> 00:26:34.380]  第三十二節裡說到
[00:26:34.380 --> 00:26:36.380]  神既不愛惜自己的兒子
[00:26:36.380 --> 00:26:38.380]  為我們眾人舍尿
[00:26:38.380 --> 00:26:40.380]  豈不也把萬物和他一同
[00:26:40.380 --> 00:26:43.380]  白白賜給我們嗎?
[00:26:43.380 --> 00:26:46.380]  大家在這裡會看到
[00:26:46.380 --> 00:26:47.380]  斯人的焦點
[00:26:47.380 --> 00:26:50.380]  現在又從神的身上
[00:26:50.380 --> 00:26:53.380]  轉移到神的愛的身上
[00:26:53.380 --> 00:26:57.380]  所以在第十二節裡
[00:26:57.380 --> 00:26:59.380]  他總結一句話
[00:26:59.380 --> 00:27:01.380]  那些倚靠神的人
[00:27:01.380 --> 00:27:04.380]  嚴宗版就是說
[00:27:04.380 --> 00:27:06.380]  那些信靠神的人
[00:27:06.380 --> 00:27:08.380]  是多麼的有福
[00:27:08.380 --> 00:27:12.380]  這裡正是表達出
[00:27:12.380 --> 00:27:14.380]  斯人對神的信心
[00:27:16.380 --> 00:27:17.380]  萬君之耶和華
[00:27:17.380 --> 00:27:20.380]  是會看顧著以色列人的
[00:27:20.380 --> 00:27:23.380]  神對尼塞亞的應許
[00:27:23.380 --> 00:27:25.380]  是一定會來到的
[00:27:25.380 --> 00:27:28.380]  所以他一定可以回到聖殿
[00:27:28.380 --> 00:27:30.380]  來服侍他
[00:27:30.380 --> 00:27:33.380]  我們總結一下
[00:27:33.380 --> 00:27:37.380]  我們今天所讀的這首詩
[00:27:37.380 --> 00:27:41.380]  斯人首先從渴慕前往
[00:27:41.380 --> 00:27:45.380]  講到回顧他的經歷
[00:27:45.380 --> 00:27:48.380]  最後他是很確信
[00:27:48.380 --> 00:27:51.380]  他的願望一定會達成
[00:27:51.380 --> 00:27:54.380]  所以他對神是不斷的讚美
[00:27:54.380 --> 00:27:58.380]  他講到能夠活在神的同在裡
[00:27:58.380 --> 00:28:00.380]  其實是何等的有福
[00:28:00.380 --> 00:28:02.380]  何等的快樂
[00:28:02.380 --> 00:28:04.380]  在他的經歷裡
[00:28:04.380 --> 00:28:06.380]  他更加發現
[00:28:06.380 --> 00:28:09.380]  其實神也是會幫助人的
[00:28:09.380 --> 00:28:12.380]  他更加喜歡與人同在
[00:28:12.380 --> 00:28:15.380]  我們都知道耶穌基督的名字是什麼
[00:28:15.380 --> 00:28:17.380]  「以馬內利」
[00:28:17.380 --> 00:28:19.380]  就是神與人同在
[00:28:19.380 --> 00:28:22.380]  但是要維持這種親密的關係
[00:28:22.380 --> 00:28:25.380]  其實不是單單單方面的
[00:28:25.380 --> 00:28:28.380]  所以渴慕神的同在
[00:28:28.380 --> 00:28:30.380]  不是單單說的
[00:28:30.380 --> 00:28:32.380]  我們怎樣去回應呢?
[00:28:32.380 --> 00:28:34.380]  在這裡我希望有兩點
[00:28:34.380 --> 00:28:36.380]  和大家可以互相勉勵
[00:28:36.380 --> 00:28:41.380]  第一就是我們要珍惜神的同在
[00:28:43.380 --> 00:28:45.380]  大家有沒有留意
[00:28:45.380 --> 00:28:46.380]  詩人在這裡
[00:28:46.380 --> 00:28:49.380]  他說他要住在神的殿裡
[00:28:49.380 --> 00:28:51.380]  哪怕只是一天
[00:28:51.380 --> 00:28:57.380]  因為詩人不知道何時才能回到神的殿裡
[00:28:57.380 --> 00:29:00.380]  所以他特別覺得珍惜
[00:29:00.380 --> 00:29:03.380]  但是我們今天的信徒又如何呢?
[00:29:03.380 --> 00:29:06.380]  神已經住在我們的心裡
[00:29:06.380 --> 00:29:10.380]  我們有沒有特別覺得珍惜神的同在呢?
[00:29:10.380 --> 00:29:15.380]  我們有沒有時時藉著禱告、讚美、祈求
[00:29:15.380 --> 00:29:19.380]  來與祂有親密的關係呢?
[00:29:19.380 --> 00:29:21.380]  我們有沒有珍惜
[00:29:21.380 --> 00:29:25.380]  我們集體的敬拜和禱告的機會呢?
[00:29:25.380 --> 00:29:28.380]  在疫情之下
[00:29:28.380 --> 00:29:31.380]  弟兄姊妹都能夠對神的名和神的屬性
[00:29:31.380 --> 00:29:34.380]  更加有深刻的認識
[00:29:34.380 --> 00:29:35.380]  體會到這個世界上
[00:29:35.380 --> 00:29:40.380]  其實沒有什麼事物能與神的美好相比
[00:29:40.380 --> 00:29:43.380]  第二點就是
[00:29:43.380 --> 00:29:46.380]  我們不要忘記個人的使命
[00:29:46.380 --> 00:29:51.380]  雖然在這首詩裡充滿著感情的表達
[00:29:51.380 --> 00:29:56.380]  但是也觸及到一些侍奉的真諦
[00:29:56.380 --> 00:29:57.380]  可拉的後裔
[00:29:57.380 --> 00:30:01.380]  當他們無法履行他們的侍奉的時候
[00:30:01.380 --> 00:30:04.380]  但是他們仍然持守著他們的照明
[00:30:04.380 --> 00:30:07.380]  他們為此而寫出這首哀歌
[00:30:07.380 --> 00:30:09.380]  但是你也許會說
[00:30:09.380 --> 00:30:10.380]  我不是可拉的後裔
[00:30:10.380 --> 00:30:12.380]  我也不懂得唱詩
[00:30:12.380 --> 00:30:14.380]  但其實每一個信徒
[00:30:14.380 --> 00:30:16.380]  在他們的生命裡
[00:30:16.380 --> 00:30:18.380]  神都有他的照明
[00:30:18.380 --> 00:30:23.380]  你可能是被呼召在職場上來侍奉神
[00:30:23.380 --> 00:30:27.380]  或者是家庭主婦、退休人士
[00:30:27.380 --> 00:30:32.380]  各人都會在他們的崗位裡見證主
[00:30:33.380 --> 00:30:35.380]  即使現在疫情的關係
[00:30:35.380 --> 00:30:38.380]  我們所做的不多
[00:30:38.380 --> 00:30:41.380]  但是我們也不要忘記我們的初心
[00:30:41.380 --> 00:30:46.380]  我們要在我們的能力範圍裡來侍奉祂
[00:30:46.380 --> 00:30:48.380]  來活出我們的見證
[00:30:48.380 --> 00:30:51.380]  因為大使命已經跟我們說
[00:30:51.380 --> 00:30:54.380]  當我們這樣做的時候
[00:30:54.380 --> 00:30:56.380]  耶穌就與我們同在
[00:30:56.380 --> 00:31:02.380]  神的恩惠更加好像日頭和盾牌一樣
[00:31:02.380 --> 00:31:06.380]  光照和保護那些行動正直
[00:31:06.380 --> 00:31:08.380]  和真心信靠祂的人
[00:31:08.380 --> 00:31:10.380]  讓我們一起來祈禱吧
[00:31:32.380 --> 00:31:34.380]  保佑我們能夠聚焦在你的身上
[00:31:34.380 --> 00:31:36.380]  持守你對我們的照明
[00:31:36.380 --> 00:31:38.380]  行為正直
[00:31:38.380 --> 00:31:40.380]  靠主力上加力
[00:31:40.380 --> 00:31:42.380]  從今直到永遠
[00:31:42.380 --> 00:31:44.380]  同主耶穌基督聖名
[00:31:44.380 --> 00:31:46.380]  阿門
