
[00:00:00.000 --> 00:00:02.860]  各位來賓 主禮和弟兄姊妹平安
[00:18:26.820 --> 00:18:27.720]  你摸一下
[00:18:27.720 --> 00:18:29.260]  安撫一下你的心
[00:18:29.260 --> 00:18:31.240]  你去一些小小大的醫院
[00:18:31.240 --> 00:18:33.400]  有個很漂亮的三角琴在那裡
[00:18:33.400 --> 00:18:35.200]  雖然沒有人彈
[00:18:35.200 --> 00:18:36.340]  通常都沒有人彈
[00:18:36.340 --> 00:18:37.400]  但是有個三角琴
[00:18:37.400 --> 00:18:40.540]  很漂亮的三角琴放在大堂
[00:18:40.540 --> 00:18:45.220]  我有個customer是讀musical therapy 在紐約
[00:18:45.220 --> 00:18:47.280]  他們有這個musical therapy
[00:18:47.280 --> 00:18:52.060]  但是當時蘇羅的神僕就選了
[00:18:52.060 --> 00:18:55.620]  有個人叫大衛
[00:18:55.620 --> 00:18:57.060]  他彈琴
[00:18:57.060 --> 00:18:59.520]  是說那些harp或者薯琴
[00:18:59.520 --> 00:19:01.300]  那時候不是在說鋼琴
[00:19:01.300 --> 00:19:02.540]  大家不要操心
[00:19:02.540 --> 00:19:05.660]  他彈得很好的
[00:19:05.660 --> 00:19:07.000]  因為他怎樣呢
[00:19:07.000 --> 00:19:09.340]  看到他一個第十八節那裡
[00:19:09.340 --> 00:19:10.740]  他很會彈琴
[00:19:10.740 --> 00:19:11.840]  是個勇士
[00:19:11.840 --> 00:19:14.140]  他打了獅子老虎
[00:19:14.140 --> 00:19:16.220]  雖然很小 還是十幾歲
[00:19:16.220 --> 00:19:22.180]  十五節 去到十八節的時候
[00:19:22.180 --> 00:19:27.260]  這個少年人 十五歲左右
[00:19:27.260 --> 00:19:28.960]  不是只會彈
[00:19:28.960 --> 00:19:30.760]  不是只會打仗那麼厲害
[00:19:30.760 --> 00:19:36.100]  但是因為耶和華神與他同在
[00:19:36.100 --> 00:19:41.740]  藉著他所彈 他所分享的音樂
[00:19:41.740 --> 00:19:46.700]  使魔鬼的惡魔的靈離開他
[00:19:46.700 --> 00:19:49.520]  不會再被騷擾
[00:19:49.520 --> 00:19:51.780]  他試過了
[00:19:51.780 --> 00:19:54.860]  蘇羅試 好像做intern
[00:19:54.860 --> 00:19:59.420]  叫了大衛來 面試過了
[00:19:59.420 --> 00:20:00.820]  真的可以使
[00:20:00.820 --> 00:20:03.860]  然後他說我真的想去跟他爸爸說
[00:20:03.860 --> 00:20:07.420]  我想這裡有禮物給你
[00:20:07.420 --> 00:20:09.020]  求你接受
[00:20:09.020 --> 00:20:12.700]  我想你兒子真的進到皇宮裡面
[00:20:12.700 --> 00:20:19.880]  去做我的副導員
[00:20:19.880 --> 00:20:21.300]  可以給我彈一些音樂
[00:20:21.300 --> 00:20:22.940]  如果一出事的時候
[00:20:22.940 --> 00:20:27.120]  可以幫我把這個惡魔趕走
[00:20:27.120 --> 00:20:31.120]  他不用受到被騷擾
[00:20:31.120 --> 00:20:35.120]  耶和華神就接受了那些禮物
[00:20:35.120 --> 00:20:36.560]  二十節看到
[00:20:36.560 --> 00:20:39.500]  耶和華神就接受了各樣的禮物
[00:20:39.500 --> 00:20:44.200]  酒 山羔羊 各樣的禮物接受了
[00:20:44.200 --> 00:20:51.200]  大衛就進到皇宮學習如何去侍奉神
[00:20:51.200 --> 00:20:52.980]  與他同在
[00:20:52.980 --> 00:20:55.980]  既然神為他開路 進到皇宮的時候
[00:20:55.980 --> 00:20:57.880]  當時大衛也不知道發生什麼事
[00:20:57.880 --> 00:21:00.440]  意思是不知道發生什麼事
[00:21:00.440 --> 00:21:02.320]  他也不知道被高納了做皇帝
[00:21:02.320 --> 00:21:04.460]  如果他知道被高納了做君王
[00:21:04.460 --> 00:21:05.620]  你猜他敢不敢進去呢
[00:21:05.620 --> 00:21:06.920]  我相信也未必敢
[00:21:06.920 --> 00:21:08.880]  但他知道被高納
[00:21:08.880 --> 00:21:10.060]  不知道做什麼
[00:21:10.060 --> 00:21:12.620]  可能也是有一點點
[00:21:12.620 --> 00:21:14.500]  不知道 去就去吧
[00:21:14.500 --> 00:21:16.800]  既然這樣安排就進去了
[00:21:16.800 --> 00:21:19.140]  他做了彈琴
[00:21:19.140 --> 00:21:24.340]  然後還跟蘇洛拿兵器
[00:21:24.340 --> 00:21:25.140]  我們記得
[00:21:25.140 --> 00:21:28.440]  當時菲律賓人不讓以色列人有很多兵器
[00:21:28.440 --> 00:21:30.540]  只有兩個人有
[00:21:30.540 --> 00:21:32.940]  蘇洛和約拿丹
[00:21:32.940 --> 00:21:34.980]  拿兵器的那個人是很重要的
[00:21:34.980 --> 00:21:37.680]  類似一個保鑣
[00:21:37.680 --> 00:21:38.980]  現代版的保鑣
[00:21:38.980 --> 00:21:40.360]  即是護衛
[00:21:40.360 --> 00:21:43.860]  蘇洛需要用武器的時候就拿給他
[00:21:43.860 --> 00:21:46.300]  大衛就進了皇宮
[00:21:46.300 --> 00:21:48.300]  有這兩個的職份
[00:21:48.300 --> 00:21:50.300]  去做彈琴
[00:21:50.300 --> 00:21:53.440]  去幫助蘇洛
[00:21:53.440 --> 00:21:55.940]  還有拿著兵器
[00:21:55.940 --> 00:22:00.100]  這件事情猜不到
[00:22:00.100 --> 00:22:02.500]  耶西有八個兒子
[00:22:02.500 --> 00:22:03.740]  剛才說過
[00:22:03.740 --> 00:22:05.620]  居然是最小的那個
[00:22:05.620 --> 00:22:08.020]  最不起眼的那個
[00:22:08.020 --> 00:22:13.060]  進了宮廷去做了這麼重要的職份
[00:22:13.060 --> 00:22:14.620]  在第17章看到的時候
[00:22:14.620 --> 00:22:16.660]  他其他的哥哥去打仗
[00:22:16.660 --> 00:22:20.320]  都是為了以色列人去做士兵
[00:22:20.320 --> 00:22:23.260]  但是大衛就進了皇宮
[00:22:23.260 --> 00:22:27.340]  去負責跟內閣成員
[00:22:27.340 --> 00:22:38.840]  跟著蘇洛在宮廷裡面去侍奉
[00:22:38.840 --> 00:22:41.540]  我們看到這個時候
[00:22:41.540 --> 00:22:45.580]  就可以看回這個的內容
[00:22:45.580 --> 00:22:47.360]  合臣心意的僕人
[00:22:47.360 --> 00:22:50.460]  他的內心世界是怎樣的呢?
[00:22:50.460 --> 00:22:52.860]  我們對比了蘇洛和大衛
[00:22:52.860 --> 00:22:54.860]  我們看回蘇洛以前
[00:22:54.860 --> 00:22:58.960]  他雖然在耶和神那裡
[00:22:58.960 --> 00:23:01.860]  給了他一個新的心
[00:23:01.860 --> 00:23:04.100]  他有一個新的開始
[00:23:04.100 --> 00:23:07.400]  大家都有神的同在
[00:23:07.400 --> 00:23:13.580]  但是蘇洛就選擇他自己更加大
[00:23:13.580 --> 00:23:17.180]  他自我膨脹得更加厲害
[00:23:17.180 --> 00:23:18.980]  但是看到這個時候
[00:23:18.980 --> 00:23:22.420]  我們慢慢一張一張繼續看大衛的時候
[00:23:22.420 --> 00:23:23.960]  我們就可以繼續去察言
[00:23:23.960 --> 00:23:25.960]  從今天都可以看到
[00:23:25.960 --> 00:23:27.560]  神是和他同在
[00:23:27.560 --> 00:23:31.020]  他是站在神那一邊的
[00:23:31.020 --> 00:23:33.300]  他一直都是跟著神走
[00:23:33.300 --> 00:23:34.700]  暫時看到是第十個字
[00:23:34.700 --> 00:23:36.660]  他說我去牧羊
[00:23:36.660 --> 00:23:37.500]  我就去牧羊
[00:23:37.500 --> 00:23:38.800]  神說跟我開一條路
[00:23:38.800 --> 00:23:40.500]  去那裡侍奉的
[00:23:40.500 --> 00:23:41.680]  我就去
[00:23:41.680 --> 00:23:43.680]  他進了宮廷
[00:23:43.680 --> 00:23:46.880]  他的內心是一度更新
[00:23:46.880 --> 00:23:48.740]  他是願意被讓
[00:23:48.740 --> 00:23:50.740]  聖靈去充滿他
[00:23:50.740 --> 00:23:55.580]  相反蘇洛就是慢慢自我膨脹
[00:23:55.580 --> 00:23:58.660]  他的權柄還高過他覺得
[00:23:58.660 --> 00:24:01.820]  還高過耶和華
[00:24:01.820 --> 00:24:03.560]  這個就是很大的分別
[00:24:03.560 --> 00:24:07.860]  好像剛才那個茶包一樣
[00:24:07.860 --> 00:24:10.460]  當他遇到一些困難的時候
[00:24:10.460 --> 00:24:12.740]  菲律賓人攻擊他的時候
[00:24:12.740 --> 00:24:13.940]  大軍壓境的時候
[00:24:13.940 --> 00:24:14.840]  他會怎麼做
[00:24:14.840 --> 00:24:18.000]  蘇洛選擇了不聽耶和華神的命令
[00:24:18.000 --> 00:24:20.900]  當他很順利的時候
[00:24:20.900 --> 00:24:23.740]  去打阿瑪利人的時候
[00:24:23.740 --> 00:24:24.540]  全贏了
[00:24:24.540 --> 00:24:29.080]  他又選擇搶回那些很好的東西自己擁有
[00:24:29.080 --> 00:24:32.320]  已經是他選擇了自己的事情
[00:24:32.320 --> 00:24:34.260]  高過耶和華的事情
[00:24:34.260 --> 00:24:36.960]  這個就是一個很大的對比
[00:24:36.960 --> 00:24:39.800]  我們在主耶穌基督的時候
[00:24:39.800 --> 00:24:40.760]  我們在三月份
[00:24:40.760 --> 00:24:43.100]  我們四月就是復活節
[00:24:43.100 --> 00:24:44.600]  我們遲兩個禮拜開始
[00:24:44.600 --> 00:24:46.800]  我們就會有一個靈修計劃
[00:24:46.800 --> 00:24:49.700]  是為了預備我們的心
[00:24:49.700 --> 00:24:52.880]  去預備迎接復活節
[00:24:52.880 --> 00:24:54.180]  主的受難
[00:24:54.180 --> 00:24:56.280]  我們願不願意將我們的心
[00:24:56.280 --> 00:24:57.340]  是將我們的心思
[00:24:57.340 --> 00:24:58.680]  而不更新我們的心
[00:24:58.680 --> 00:25:00.580]  去調整我們的心智
[00:25:00.580 --> 00:25:01.780]  將主
[00:25:01.780 --> 00:25:03.020]  將我們的心裡面
[00:25:03.020 --> 00:25:04.820]  那些各樣的私慾
[00:25:04.820 --> 00:25:06.860]  好像那時候的自我膨脹
[00:25:06.860 --> 00:25:07.920]  看得很漂亮
[00:25:07.920 --> 00:25:10.260]  願不願意將我們的心靈
[00:25:10.260 --> 00:25:12.960]  被聖靈繼續去充滿我們呢
[00:25:12.960 --> 00:25:13.900]  使到我們
[00:25:13.900 --> 00:25:15.500]  將我們的聖靈充滿我們
[00:25:15.500 --> 00:25:18.540]  將我們自我膨脹的心態
[00:25:18.540 --> 00:25:20.240]  壓出去 推出去
[00:25:20.240 --> 00:25:23.040]  在一個對抗的情況之下
[00:25:23.040 --> 00:25:26.080]  我期望大家可以能夠參與
[00:25:26.080 --> 00:25:27.780]  我們在復活節之前
[00:25:27.780 --> 00:25:30.080]  可以有一個一同去靈修的時候
[00:25:30.080 --> 00:25:31.040]  我們找一個
[00:25:31.040 --> 00:25:33.740]  如果大家沒有固定靈修的時間
[00:25:33.740 --> 00:25:34.980]  地點的時候
[00:25:34.980 --> 00:25:37.620]  求神給大家鼓勵大家
[00:25:37.620 --> 00:25:39.820]  你和大家旁邊那個做個承諾好嗎
[00:25:39.820 --> 00:25:40.480]  可以說
[00:25:40.480 --> 00:25:41.120]  我用
[00:25:41.120 --> 00:25:41.920]  我不知道你用多少
[00:25:41.920 --> 00:25:42.720]  用十分鐘
[00:25:42.720 --> 00:25:44.100]  或者十五分鐘
[00:25:44.100 --> 00:25:45.900]  答應旁邊那個
[00:25:45.900 --> 00:25:48.360]  你自己臨走之前
[00:25:48.360 --> 00:25:49.960]  阿欽見到師父你
[00:25:49.960 --> 00:25:51.360]  你和你媽媽說
[00:25:51.360 --> 00:25:52.740]  你說用多少分鐘
[00:25:52.740 --> 00:25:54.300]  擺給神去靈修
[00:25:54.300 --> 00:25:55.000]  可以嗎
[00:25:55.000 --> 00:25:56.400]  出門之前
[00:25:56.400 --> 00:25:58.380]  選擇一個
[00:25:58.380 --> 00:26:00.300]  決定一個時間
[00:26:00.300 --> 00:26:01.580]  在哪一段的時間
[00:26:01.580 --> 00:26:02.680]  是你最好的時間
[00:26:02.680 --> 00:26:04.040]  我有些弟兄姊妹
[00:26:04.040 --> 00:26:05.720]  可能是晚上下班的時候
[00:26:05.720 --> 00:26:07.540]  做餐館的那些我明白
[00:26:07.540 --> 00:26:09.480]  可能是我自己在早上做
[00:26:09.480 --> 00:26:12.460]  然後選擇一個安靜的地方
[00:26:12.460 --> 00:26:15.220]  我們操練我們去靈修
[00:26:15.220 --> 00:26:16.320]  去親近神
[00:26:16.320 --> 00:26:19.460]  將我們自己的私慾來壓開
[00:26:19.460 --> 00:26:21.700]  讓聖靈去充滿我們
[00:26:21.700 --> 00:26:23.800]  去站在神的那一邊
[00:26:23.800 --> 00:26:24.640]  好 第二點
[00:26:24.640 --> 00:26:26.140]  我們看到
[00:26:26.140 --> 00:26:29.340]  經歷在大衛的經歷當中
[00:26:29.340 --> 00:26:30.480]  原來他的經歷
[00:26:30.480 --> 00:26:33.740]  是可以成為別人的祝福
[00:26:33.740 --> 00:26:36.420]  他自己長大的時候
[00:26:36.420 --> 00:26:38.280]  被他爸爸
[00:26:38.280 --> 00:26:40.540]  他一家人去排第八
[00:26:40.540 --> 00:26:42.580]  最小的那個兒子
[00:26:42.580 --> 00:26:43.960]  還有七已經滿了
[00:26:43.960 --> 00:26:45.460]  好像多餘
[00:26:45.460 --> 00:26:46.620]  有少少多餘的感覺
[00:26:46.620 --> 00:26:48.220]  你去放羊
[00:26:48.220 --> 00:26:49.800]  去平安祭
[00:26:49.800 --> 00:26:51.720]  去開這個聚會
[00:26:51.720 --> 00:26:54.460]  有時候又不如過去
[00:26:54.460 --> 00:26:55.900]  這樣的情況之下
[00:26:55.900 --> 00:26:58.600]  其實神是用我們每個人的經歷
[00:26:58.600 --> 00:27:01.680]  去繼續祝福其他的人
[00:27:01.680 --> 00:27:02.480]  大衛
[00:27:02.480 --> 00:27:06.380]  債著他的戰士的能力
[00:27:06.380 --> 00:27:07.080]  作戰的能力
[00:27:07.080 --> 00:27:07.640]  剛才提到
[00:27:07.640 --> 00:27:10.640]  可能第十七章主題的時候會提到
[00:27:10.640 --> 00:27:11.720]  彈琴也好
[00:27:11.720 --> 00:27:15.980]  他用他神給他的各樣的恩賜
[00:27:15.980 --> 00:27:17.820]  雖然我們自己本人
[00:27:17.820 --> 00:27:21.720]  我都知道疫情當中有人失業
[00:27:21.720 --> 00:27:22.820]  或者是一直
[00:27:22.820 --> 00:27:25.360]  尤其是剛剛畢業的學生很慘
[00:27:25.360 --> 00:27:26.600]  去找工作
[00:27:26.600 --> 00:27:29.700]  又很想去做自己本行的那些
[00:27:29.700 --> 00:27:31.700]  但是那個情況就不允許
[00:27:31.700 --> 00:27:33.400]  明明有很多其他的工作
[00:27:33.400 --> 00:27:35.940]  但是他又不想去做那些工作
[00:27:35.940 --> 00:27:40.380]  這樣很多時候就很影響他們的心情
[00:27:40.380 --> 00:27:41.380]  真的很影響心情
[00:27:41.380 --> 00:27:43.340]  是不是我們的價值
[00:27:43.340 --> 00:27:46.420]  人生的價值就是我們找到工作呢
[00:27:46.420 --> 00:27:46.920]  是不是
[00:27:46.920 --> 00:27:47.420]  不是的
[00:27:47.420 --> 00:27:49.520]  神是會用我們的經歷
[00:27:49.520 --> 00:27:51.460]  去繼續去
[00:27:51.460 --> 00:27:53.560]  將這個經歷去跟人去分享
[00:27:53.560 --> 00:27:56.260]  透過這個我們經歷過的
[00:27:56.260 --> 00:27:57.660]  去能夠成為
[00:27:57.660 --> 00:28:00.400]  去能夠鼓勵別人
[00:28:00.400 --> 00:28:01.460]  Zerox
[00:28:01.460 --> 00:28:03.440]  是一個很出名的公司
[00:28:03.440 --> 00:28:04.400]  Fortune 500
[00:28:04.400 --> 00:28:07.040]  影印機或者是其他的公司
[00:28:07.040 --> 00:28:09.840]  做其他的產品
[00:28:09.840 --> 00:28:14.920]  在2009年的時候有一個新的CEO
[00:28:14.920 --> 00:28:16.820]  我不知道大家都可能知道
[00:28:16.820 --> 00:28:20.120]  2009年到2016年
[00:28:20.120 --> 00:28:23.180]  有一個黑人的女士
[00:28:23.180 --> 00:28:26.060]  叫Miscilla Burns
[00:28:26.060 --> 00:28:28.720]  她就成為第一個女黑人
[00:28:28.720 --> 00:28:31.400]  做了Fortune 500的CEO
[00:28:31.400 --> 00:28:33.100]  她寫了一本書
[00:28:33.100 --> 00:28:35.900]  就是那個名字是什麼
[00:28:35.900 --> 00:28:39.940]  Where you are is not who you are
[00:28:39.940 --> 00:28:42.040]  我們雖然她提到
[00:28:42.040 --> 00:28:45.700]  她在那本書裡提到她自己的人生的經歷
[00:28:45.700 --> 00:28:52.120]  怎樣由一個可以說是低下階層
[00:28:52.120 --> 00:28:55.880]  去成長到變成一個大公司的總裁
[00:28:55.880 --> 00:28:58.080]  她的經歷是怎麼樣的呢
[00:28:58.080 --> 00:29:02.120]  不過根據這個書我再踏出一步
[00:29:02.120 --> 00:29:05.000]  其實神給我們的計劃當中
[00:29:05.000 --> 00:29:09.000]  我們現在在走一條熟齡的旅程
[00:29:09.000 --> 00:29:11.640]  我們在這裡遇到各樣的困難的時候
[00:29:11.640 --> 00:29:15.340]  其實神是藉著這些時間去磨練我們
[00:29:15.340 --> 00:29:17.700]  使我們更加去認識神
[00:29:17.700 --> 00:29:20.900]  這些我們的人生的價值
[00:29:20.900 --> 00:29:25.620]  不是在乎於我們現在處於什麼樣的光景
[00:29:25.620 --> 00:29:26.620]  因為我們會繼續
[00:29:26.620 --> 00:29:28.480]  神會繼續帶我們走
[00:29:28.480 --> 00:29:30.960]  直到主耶穌基督回來的時候
[00:29:30.960 --> 00:29:33.620]  神就會藉著我們所遇到的困難
[00:29:33.620 --> 00:29:35.720]  所遇到的struggle
[00:29:35.720 --> 00:29:39.320]  去繼續去跟其他弟兄姊妹朋友
[00:29:39.320 --> 00:29:41.360]  去分享我們的見證
[00:29:41.360 --> 00:29:42.160]  可以嗎?
[00:29:42.160 --> 00:29:45.600]  所以我們不要被我們現在所經歷的
[00:29:45.600 --> 00:29:47.600]  現在所處於的處境
[00:29:47.600 --> 00:29:52.100]  而去define我們的我們是誰
[00:29:52.100 --> 00:29:55.180]  我們不是被我們現在的處境去define
[00:29:55.180 --> 00:29:57.740]  去定明我們的身份
[00:29:57.740 --> 00:30:01.920]  究竟我們人生的價值
[00:30:01.920 --> 00:30:04.480]  所以我們可以不需要被一些
[00:30:04.480 --> 00:30:07.060]  很多人去那些social media社交平台
[00:30:07.060 --> 00:30:11.020]  社交平台往往是將最好的擺出來
[00:30:11.020 --> 00:30:11.520]  是不是?
[00:30:11.520 --> 00:30:14.200]  你會不會擺一些很不開心的東西出來?
[00:30:14.200 --> 00:30:14.700]  可能的
[00:30:14.700 --> 00:30:17.400]  不過通常是擺最好的東西出來
[00:30:17.400 --> 00:30:19.900]  這樣就看到樣樣都好像很漂亮
[00:30:19.900 --> 00:30:22.940]  其實背後有很多的東西
[00:30:22.940 --> 00:30:24.540]  是不可以擺在社交平台
[00:30:24.540 --> 00:30:28.940]  我們知道就算是不會擺在社交平台上的
[00:30:28.940 --> 00:30:31.940]  期望我們教會能夠變成一個
[00:30:31.940 --> 00:30:37.220]  能夠體諒、體恤主內大兄姊妹朋友的一個地方
[00:30:37.220 --> 00:30:38.720]  一個安全的地方
[00:30:38.720 --> 00:30:41.220]  可以大家能夠做到互相支持
[00:30:41.220 --> 00:30:44.120]  我們將大家的私土上的東西
[00:30:44.120 --> 00:30:46.120]  不要公開全世界給人看
[00:30:46.120 --> 00:30:49.260]  大家有一些小組的形式
[00:30:49.260 --> 00:30:51.360]  可以能夠互相建立
[00:30:51.360 --> 00:30:52.740]  透過我們的經歷
[00:30:52.740 --> 00:30:55.700]  成為一個一種的見證
[00:30:55.700 --> 00:30:57.200]  去和大家去分享
[00:30:57.200 --> 00:31:00.740]  大家一同去渡過這些困難、這些時光
[00:31:00.740 --> 00:31:01.640]  可以嗎?
[00:31:01.640 --> 00:31:06.520]  所以我們真的要在這個方面嘗試去明白
[00:31:06.520 --> 00:31:08.880]  我們神是會用我們個人的經歷
[00:31:08.880 --> 00:31:11.780]  包括大衛用他的經歷
[00:31:11.780 --> 00:31:14.020]  去怎樣去祝福、去幫助
[00:31:14.020 --> 00:31:15.520]  跟著神的道
[00:31:15.520 --> 00:31:18.400]  去繼續去服侍神
[00:31:18.400 --> 00:31:24.000]  自然第三點就是任神去使用我們
[00:31:24.000 --> 00:31:26.100]  既然神給了這麼好的東西給我們
[00:31:26.100 --> 00:31:28.200]  剛才所唱的詩歌都有提到
[00:31:28.200 --> 00:31:29.940]  我們怎樣去報答神呢?
[00:31:29.940 --> 00:31:32.340]  神既然一直這樣為我們
[00:31:32.340 --> 00:31:33.840]  帶我們走這條路的時候
[00:31:33.840 --> 00:31:36.180]  我們怎樣去討神的喜悅呢?
[00:31:36.180 --> 00:31:40.020]  我們就是原來這班合神心意的僕人
[00:31:40.020 --> 00:31:42.320]  心中他的內心世界
[00:31:42.320 --> 00:31:46.780]  都是願意去任神去使用他的
[00:31:46.780 --> 00:31:49.260]  看到大衛的情況的時候
[00:31:49.260 --> 00:31:50.320]  我都看到
[00:31:50.320 --> 00:31:52.820]  首先看撒姆爾
[00:31:52.820 --> 00:31:56.660]  撒姆爾很合神心意
[00:31:56.660 --> 00:31:59.140]  神叫他做什麼他就做什麼
[00:31:59.140 --> 00:32:00.840]  但他一開始都很害怕
[00:32:00.840 --> 00:32:03.240]  你剛才看到第二節的時候
[00:32:03.240 --> 00:32:06.740]  你叫我去高納另一個皇帝?
[00:32:06.740 --> 00:32:09.240]  不是吧?你明明有一個坐在那裡
[00:32:09.240 --> 00:32:11.880]  有一個兒子在那裡等著做皇帝的接任
[00:32:11.880 --> 00:32:15.520]  你叫我去真的叫我叛國罪
[00:32:15.520 --> 00:32:18.120]  真的被人聽到都不行
[00:32:18.120 --> 00:32:19.920]  但他有沒有去做呢?
[00:32:19.920 --> 00:32:21.880]  有啊 神命令他去做
[00:32:21.880 --> 00:32:24.120]  你看不到怎樣解決的
[00:32:24.120 --> 00:32:25.760]  你叫我去
[00:32:25.760 --> 00:32:27.660]  那你是不是有全盤計劃
[00:32:27.660 --> 00:32:30.700]  我去了第一步 第二步 第三步
[00:32:30.700 --> 00:32:32.300]  你是不是說了第十步
[00:32:32.300 --> 00:32:35.540]  十個步驟都說給我聽我才去做呢?
[00:32:35.540 --> 00:32:37.700]  他不是這樣
[00:32:37.700 --> 00:32:42.780]  十個步驟可能說兩個步驟給我們聽
[00:32:42.780 --> 00:32:44.240]  我們自己都一樣
[00:32:44.240 --> 00:32:47.020]  我們說有個士工開始做了
[00:32:47.020 --> 00:32:50.420]  我們過去疫情的時候做過很多聚會
[00:32:50.420 --> 00:32:52.240]  很多要轉變去
[00:32:52.240 --> 00:32:56.860]  要在這個環境當中要求生
[00:32:56.860 --> 00:32:58.060]  為了弟兄姊妹
[00:32:58.060 --> 00:33:01.020]  我們做過戶外崇拜在停車場
[00:33:01.020 --> 00:33:05.820]  哇 剛剛冬天過了行不行啊?
[00:33:05.820 --> 00:33:08.060]  很多人很多想
[00:33:08.060 --> 00:33:11.060]  接著又說去戶外崇拜去霹靂
[00:33:11.060 --> 00:33:12.340]  行不行啊?
[00:33:12.340 --> 00:33:16.400]  很多人沒做過就很多事想先想清楚
[00:33:16.400 --> 00:33:17.900]  是正確的我們要計劃
[00:33:17.900 --> 00:33:19.860]  但是不是要十步計劃出來
[00:33:19.860 --> 00:33:22.180]  有篩子說這樣做 神啊 這樣做
[00:33:22.180 --> 00:33:24.380]  這樣才去做呢?
[00:33:24.380 --> 00:33:27.340]  為全教會掃樹葉 會中
[00:33:27.340 --> 00:33:29.820]  又是有些反省說不行的
[00:33:29.820 --> 00:33:32.140]  怎麼搞得定啊?我們怎麼應付得了?
[00:33:32.140 --> 00:33:35.740]  神給我們做到多少就多少
[00:33:35.740 --> 00:33:37.860]  我們神說
[00:33:37.860 --> 00:33:39.060]  我們做到
[00:33:39.060 --> 00:33:41.260]  給了頭兩步我們就做到第三、第四步
[00:33:41.260 --> 00:33:44.060]  就在這裡停 停在這裡停
[00:33:44.060 --> 00:33:45.580]  同樣道理
[00:33:45.580 --> 00:33:49.020]  就是我們願不願意被神去使用
[00:33:49.020 --> 00:33:50.820]  是不是真心被神使用呢?
[00:33:50.820 --> 00:33:56.300]  戴威神給了這麼多的財綱給他
[00:33:56.300 --> 00:33:57.740]  給了這麼多恩賜給他
[00:33:57.740 --> 00:33:59.100]  他都願意被神使用
[00:33:59.100 --> 00:34:02.540]  他進到宮廷裡面做見習生
[00:34:02.540 --> 00:34:03.900]  怎麼學做皇帝
[00:34:03.900 --> 00:34:05.340]  原來用他的經歷
[00:34:05.340 --> 00:34:09.220]  他將來怎麼去知道宮廷上的事情
[00:34:09.220 --> 00:34:13.260]  誰想去做威后仙堂
[00:34:13.260 --> 00:34:17.460]  很多人搶著去做
[00:34:17.460 --> 00:34:20.860]  願不願意被神去使用呢?
[00:34:20.860 --> 00:34:22.140]  我們的態度
[00:34:22.140 --> 00:34:26.180]  不需要被我們以前所犯的過錯
[00:34:26.180 --> 00:34:29.940]  而嚇著我們
[00:34:29.940 --> 00:34:32.140]  有啊 有嚇著
[00:34:32.140 --> 00:34:35.740]  因為我們有時會邀請弟兄姊妹去侍奉的時候
[00:34:35.740 --> 00:34:36.980]  我們都會看到
[00:34:36.980 --> 00:34:40.020]  這位弟兄姊妹很有方便的侍奉
[00:34:40.020 --> 00:34:41.620]  是很適合她的
[00:34:41.620 --> 00:34:42.900]  是神恩賜給她的
[00:34:42.900 --> 00:34:44.780]  可以去試一下
[00:34:44.780 --> 00:34:48.460]  有時會看到的反應是這樣
[00:34:48.460 --> 00:34:52.500]  就說我真的有時覺得很guilty
[00:34:52.500 --> 00:34:53.980]  又guilty又shameful
[00:34:53.980 --> 00:34:55.660]  以前犯過過錯
[00:34:55.660 --> 00:34:59.020]  有內疚有羞愧感
[00:34:59.020 --> 00:35:01.220]  大家有沒有這樣的感覺過 試過
[00:35:01.220 --> 00:35:02.140]  我自己都有
[00:35:02.140 --> 00:35:04.140]  以前犯錯的時候
[00:35:04.140 --> 00:35:05.620]  以前犯過這個罪
[00:35:05.620 --> 00:35:09.740]  但主耶穌基督的寶血已經為你的罪而洗得一清二楚
[00:35:09.740 --> 00:35:11.180]  乾乾淨淨
[00:35:11.180 --> 00:35:13.500]  我們不需要因為以前的過犯
[00:35:13.500 --> 00:35:15.620]  有內疚感有羞恥感
[00:35:15.620 --> 00:35:21.660]  而阻礙了我們在教會裏面的侍奉
[00:35:21.660 --> 00:35:24.700]  不需要有這樣的感覺
[00:35:24.700 --> 00:35:26.180]  因為以前所犯的錯誤
[00:35:26.180 --> 00:35:28.420]  我現在不配做這個侍奉
[00:35:28.420 --> 00:35:31.500]  神既然是給弟兄弟兄姊妹
[00:35:31.500 --> 00:35:32.860]  透過其他弟兄姊妹
[00:35:32.860 --> 00:35:35.380]  將神在教會裏面侍奉的計劃
[00:35:35.380 --> 00:35:37.100]  告訴你 提議你做
[00:35:37.100 --> 00:35:40.220]  就祈禱 因然地去接受
[00:35:40.220 --> 00:35:43.500]  求神幫助大家
[00:35:43.500 --> 00:35:45.860]  是可以去接受神
[00:35:45.860 --> 00:35:47.780]  如果是神給你的使命的時候
[00:35:47.780 --> 00:35:48.700]  能夠安然接受
[00:35:48.700 --> 00:35:55.500]  我們現在教會在準備選執事
[00:35:55.500 --> 00:36:00.300]  我們在福音中心的侍工都有很多侍奉的機會
[00:36:00.300 --> 00:36:03.220]  我們當中都有很多需要很多的童工
[00:36:03.220 --> 00:36:06.100]  我們背後當然有個童工小組去開會
[00:36:06.100 --> 00:36:07.100]  去籌備的時候
[00:36:07.100 --> 00:36:10.420]  都看到那些弟兄姊妹是很有潛質
[00:36:10.420 --> 00:36:13.860]  是神可能擺他的位置在那方面去侍奉
