
[00:00:00.000 --> 00:00:03.540]  好 那麼今天要講的經文就是
[00:19:38.100 --> 00:19:39.300]  他有跟我說
[00:19:39.300 --> 00:19:41.500]  他說其實現在我們建議
[00:19:41.500 --> 00:19:46.000]  你要盡快安排做屁掃
[00:19:46.000 --> 00:19:48.200]  他說因為趁你在醫院
[00:19:48.200 --> 00:19:52.300]  不如你現在立刻幫你安排做
[00:19:52.300 --> 00:19:54.400]  我還是模模糊糊的說
[00:19:54.400 --> 00:19:56.400]  OK 好啊
[00:19:56.400 --> 00:19:59.000]  我還不知道自己在發生什麼事
[00:19:59.000 --> 00:20:01.800]  因為麻醉藥還沒過
[00:20:01.800 --> 00:20:05.100]  然後就推了我下去做屁掃
[00:20:05.100 --> 00:20:06.800]  推了我下去之後
[00:20:06.800 --> 00:20:09.200]  我坐了一下突然間
[00:20:09.200 --> 00:20:11.100]  咦 為什麼我老公來了
[00:20:11.100 --> 00:20:13.800]  我明明叫你不用接我走的
[00:20:13.800 --> 00:20:14.600]  接我出院的
[00:20:14.600 --> 00:20:15.500]  為什麼你來了
[00:20:15.500 --> 00:20:17.300]  然後我老公來到的時候
[00:20:17.300 --> 00:20:21.700]  就很緊張的問我怎麼樣
[00:20:21.700 --> 00:20:24.700]  我覺得當下沒事
[00:20:24.700 --> 00:20:30.300]  然後之後開始慢慢麻醉藥過了之後
[00:20:30.300 --> 00:20:33.900]  才開始有一點儀式
[00:20:33.900 --> 00:20:37.500]  而開始知道
[00:20:37.500 --> 00:20:42.100]  原來我有個腫瘤在我的腸那裡
[00:20:42.100 --> 00:20:45.100]  然後到了黃昏的時候
[00:20:45.100 --> 00:20:47.400]  因為已經照完了
[00:20:47.400 --> 00:20:54.800]  而醫院就說我可以先出院
[00:20:54.800 --> 00:20:59.200]  之後才有報告才給我
[00:20:59.200 --> 00:21:02.700]  我就去辦出院手續
[00:21:02.700 --> 00:21:05.400]  然後在電梯的大堂那裡
[00:21:05.400 --> 00:21:07.500]  碰到這位醫生弟兄
[00:21:07.500 --> 00:21:10.900]  他看到我的時候就很沉重
[00:21:10.900 --> 00:21:12.300]  很沉重地看著我
[00:21:12.300 --> 00:21:18.000]  就說我真的應該要早點催你去做檢查
[00:21:18.000 --> 00:21:19.000]  那我才知道
[00:21:19.000 --> 00:21:21.900]  因為照腸胃鏡的這個醫生
[00:21:21.900 --> 00:21:25.300]  是我的弟兄醫生他refer的
[00:21:25.300 --> 00:21:26.300]  他們認識的
[00:21:26.300 --> 00:21:27.900]  所以他就說
[00:21:27.900 --> 00:21:30.100]  其實當我照完腸之後
[00:21:30.100 --> 00:21:32.700]  這位醫生已經把我的片
[00:21:32.700 --> 00:21:34.800]  發給了弟兄
[00:21:34.800 --> 00:21:36.200]  他已經看完了
[00:21:36.200 --> 00:21:40.600]  所以他知道那個嚴重性
[00:21:40.600 --> 00:21:44.500]  當他這樣說
[00:21:44.500 --> 00:21:46.500]  很沉重地說的時候
[00:21:46.500 --> 00:21:51.600]  我才意識到原來是嚴重的
[00:21:51.600 --> 00:21:56.000]  然後他們兩夫婦就載我們回家
[00:21:56.000 --> 00:21:58.100]  然後就告訴我們
[00:21:58.100 --> 00:22:02.800]  其實初步診斷應該是有癌症的
[00:22:02.800 --> 00:22:07.000]  所以就立刻要照past scan
[00:22:07.000 --> 00:22:10.600]  看看你有沒有擴散到其他地方
[00:22:10.600 --> 00:22:15.500]  還有他說因為他看到那段片
[00:22:15.500 --> 00:22:17.300]  在腸裡面
[00:22:17.300 --> 00:22:24.100]  其實看到腫瘤的形狀是很不漂亮
[00:22:24.100 --> 00:22:25.200]  一顏一蠶這樣
[00:22:25.200 --> 00:22:28.200]  還有最令他擔心的一件事
[00:22:28.200 --> 00:22:30.100]  就是因為他在腸
[00:22:30.100 --> 00:22:31.700]  黏附在腸上
[00:22:31.700 --> 00:22:35.700]  旁邊的位置是有點滲血
[00:22:35.700 --> 00:22:37.900]  他就會很擔心一件事
[00:22:37.900 --> 00:22:41.700]  其實已經滲了出去腸的外面
[00:22:41.700 --> 00:22:46.300]  所以他就建議
[00:22:46.300 --> 00:22:50.400]  要盡快去做一個切割的手術
[00:22:50.400 --> 00:22:52.300]  然後去檢查
[00:22:52.300 --> 00:22:54.700]  究竟做手術的期間
[00:22:54.700 --> 00:23:03.700]  看看他有沒有延伸到淋巴或其他部位
[00:23:03.700 --> 00:23:05.900]  於是在那一晚
[00:23:05.900 --> 00:23:10.300]  我才接收到事情發生得很快
[00:23:10.300 --> 00:23:13.500]  前一晚我還打算在醫院睡一睡
[00:23:13.500 --> 00:23:19.500]  誰知今晚就發現原來我有腸癌
[00:23:19.500 --> 00:23:26.500]  而且醫生覺得他初步的判斷是很惡性的
[00:23:26.500 --> 00:23:31.900]  那一晚也未能接受
[00:23:31.900 --> 00:23:34.500]  睡了一晚後
[00:23:34.500 --> 00:23:36.700]  翌日一醒來
[00:23:36.700 --> 00:23:40.700]  那種感覺是翌日一醒來的時候
[00:23:40.700 --> 00:23:42.500]  我再想一想
[00:23:42.500 --> 00:23:44.200]  因為發生得很快
[00:23:44.200 --> 00:23:44.900]  我再想一想
[00:23:44.900 --> 00:23:48.600]  我真的很想這只是一場夢
[00:23:48.600 --> 00:23:50.900]  但原來不是一場夢
[00:23:50.900 --> 00:23:54.900]  是真的我之後要面對後續
[00:23:54.900 --> 00:23:58.600]  可能有很多事情我要去面對
[00:23:58.600 --> 00:24:01.100]  也會第一刻會想
[00:24:01.100 --> 00:24:03.600]  我的小朋友很小
[00:24:03.600 --> 00:24:06.700]  很捨不得我的家人
[00:24:06.700 --> 00:24:07.800]  那怎麼辦呢
[00:24:07.800 --> 00:24:10.100]  往後是怎樣呢
[00:24:10.100 --> 00:24:15.100]  心裏面是很恐懼
[00:24:15.100 --> 00:24:18.300]  也不知道前路會是怎樣
[00:24:18.300 --> 00:24:21.300]  也很捨不得家人
[00:24:21.300 --> 00:24:30.600]  也不知道之後我要做一連串的治療
[00:24:30.600 --> 00:24:34.300]  不過我繼續去禱告
[00:24:34.300 --> 00:24:36.700]  繼續親近主
[00:24:36.700 --> 00:24:38.700]  因為我知道在這個時候
[00:24:38.700 --> 00:24:41.100]  很重要很重要很重要的一件事
[00:24:41.100 --> 00:24:45.000]  就是我要捉緊神的手
[00:24:45.000 --> 00:24:48.300]  因為我確實好像很多事情
[00:24:48.300 --> 00:24:50.400]  跟著往後的事情是怎樣
[00:24:50.400 --> 00:24:51.400]  真的不知道
[00:24:51.400 --> 00:24:54.100]  沒有事情我可以掌握得到
[00:24:54.100 --> 00:24:56.100]  我一定要捉緊神的手
[00:24:56.100 --> 00:25:00.500]  在有一招的靈修裏面
[00:25:00.500 --> 00:25:03.400]  神跟我說
[00:25:03.400 --> 00:25:06.900]  要回復子女的心
[00:25:06.900 --> 00:25:10.400]  要回復好像小孩那樣的心
[00:25:10.400 --> 00:25:11.700]  我就體會一件事
[00:25:11.700 --> 00:25:16.200]  當小孩生病的時候
[00:25:16.200 --> 00:25:18.800]  小孩不會想
[00:25:18.800 --> 00:25:20.300]  其實應該這樣說
[00:25:20.300 --> 00:25:25.500]  當我們面對一些疾病的時候
[00:25:25.500 --> 00:25:27.100]  可能我們很快就會想
[00:25:27.100 --> 00:25:28.800]  我要上網去看看
[00:25:28.800 --> 00:25:32.400]  究竟腸癌之後會怎樣呢
[00:25:32.400 --> 00:25:35.100]  有多少個百分比是會痊癒的呢
[00:25:35.100 --> 00:25:38.300]  有多少個百分比的人是會
[00:25:38.300 --> 00:25:40.200]  是醫不了的
[00:25:40.200 --> 00:25:43.400]  跟著又會看看
[00:25:43.400 --> 00:25:45.600]  究竟有多少個百分比的機會
[00:25:45.600 --> 00:25:50.500]  是會惡性之類之類的
[00:25:50.500 --> 00:25:52.200]  以及之後的後續是怎樣
[00:25:52.200 --> 00:25:53.800]  我們可能即時會想
[00:25:53.800 --> 00:25:56.100]  上網去搜尋一下
[00:25:56.100 --> 00:26:00.500]  但是當時我是體會這件事
[00:26:00.500 --> 00:26:02.800]  就是要回復子女的心
[00:26:02.800 --> 00:26:04.600]  小朋友他生病
[00:26:04.600 --> 00:26:06.000]  他不會去問
[00:26:06.000 --> 00:26:07.900]  究竟我有什麼病
[00:26:07.900 --> 00:26:10.900]  我是發燒還是傷風
[00:26:10.900 --> 00:26:13.500]  還是感冒還是咳嗽還是喉嚨痛
[00:26:13.500 --> 00:26:16.900]  他不會問我是什麼病
[00:26:16.900 --> 00:26:20.200]  而他也不會問我什麼時候要吃藥
[00:26:20.200 --> 00:26:23.800]  他不會問我什麼時候要吃飯
[00:26:23.800 --> 00:26:25.000]  我要多吃點飯
[00:26:25.000 --> 00:26:26.100]  我要多喝點水
[00:26:26.100 --> 00:26:27.600]  他不會這樣的
[00:26:27.600 --> 00:26:31.300]  我們作為父母就是叫他
[00:26:31.300 --> 00:26:33.400]  你發燒你多喝點水
[00:26:33.400 --> 00:26:36.400]  他只會想睡就睡
[00:26:36.400 --> 00:26:39.600]  跟著爸爸媽媽叫他起床吃藥
[00:26:39.600 --> 00:26:40.600]  他就起床吃藥
[00:26:40.600 --> 00:26:44.100]  爸爸媽媽叫他起床吃東西
[00:26:44.100 --> 00:26:45.400]  他就吃東西
[00:26:45.400 --> 00:26:47.200]  爸爸媽媽說他要睡了
[00:26:47.200 --> 00:26:49.500]  他就上床睡
[00:26:49.500 --> 00:26:54.100]  小朋友他原來處理疾病是這樣的
[00:26:54.100 --> 00:26:57.000]  所以那一刻我就做了一個決定
[00:26:57.000 --> 00:27:01.800]  就是天父我要回復一個女兒的身分
[00:27:01.800 --> 00:27:06.100]  我要回復一個你的女兒的身分
[00:27:06.100 --> 00:27:07.700]  還有一件事
[00:27:07.700 --> 00:27:09.900]  我覺得其實我已經很幸福了
[00:27:09.900 --> 00:27:12.200]  因為天父你一早已經安排了
[00:27:12.200 --> 00:27:15.400]  一位這麼好的弟兄醫生在我身邊
[00:27:15.400 --> 00:27:17.700]  我還要擔心什麼呢
[00:27:17.700 --> 00:27:19.500]  我為什麼還要去想
[00:27:19.500 --> 00:27:21.500]  我之後要怎麼去治療呢
[00:27:21.500 --> 00:27:23.900]  其實醫生弟兄他很好
[00:27:23.900 --> 00:27:29.300]  他可以幫我安排所有後續的情況
[00:27:29.300 --> 00:27:31.600]  於是我就做了一個決定
[00:27:31.600 --> 00:27:35.100]  就是主我要回去做你的女兒
[00:27:35.100 --> 00:27:39.600]  我不去為我的病去憂心
[00:27:39.600 --> 00:27:44.700]  我不去找究竟我的病是要怎麼去治療
[00:27:44.700 --> 00:27:47.200]  而是我真的很重要的一件事
[00:27:47.200 --> 00:27:48.900]  就是我要捉緊你的手
[00:27:48.900 --> 00:27:51.400]  我要捉緊你的手
[00:27:51.400 --> 00:27:52.600]  之後是怎麼樣呢
[00:27:52.600 --> 00:27:54.100]  不知道
[00:27:54.100 --> 00:27:58.900]  接著我就是一直這樣捉緊神的手
[00:27:58.900 --> 00:28:00.700]  而在這一段時間裡面
[00:28:00.700 --> 00:28:05.200]  也有一個很好的後果
[00:28:05.200 --> 00:28:08.600]  就是因為我老公知道我病了
[00:28:08.600 --> 00:28:13.700]  所以他就很努力地做運動了
[00:28:13.700 --> 00:28:17.800]  他就在那個時候決定要努力地做運動
[00:28:17.800 --> 00:28:19.700]  不要讓我擔心
[00:28:19.700 --> 00:28:22.500]  因為他家裡要撐著的
[00:28:22.500 --> 00:28:27.800]  我老公就開始了很努力地每天都做運動
[00:28:27.800 --> 00:28:30.200]  接著事情發展下去
[00:28:30.200 --> 00:28:35.200]  就是大興醫生就很快去幫我預備安排
[00:28:35.200 --> 00:28:39.100]  就是介紹一位外科手術醫生
[00:28:39.100 --> 00:28:42.200]  去幫我做切割手術
[00:28:42.200 --> 00:28:45.200]  腸的腫瘤切割手術
[00:28:45.200 --> 00:28:47.800]  接著我們去見這個醫生
[00:28:47.800 --> 00:28:51.500]  然後這個醫生就看了報告
[00:28:51.500 --> 00:28:55.700]  同時間其實教會都有幾位醫生的大興姐妹
[00:28:55.700 --> 00:28:58.000]  他們看我的報告都說
[00:28:58.000 --> 00:29:00.700]  其實真的要快點去處理她
[00:29:00.700 --> 00:29:04.000]  也擔心那個嚴重性
[00:29:04.000 --> 00:29:08.200]  接著就再去見這個外科手術醫生
[00:29:08.200 --> 00:29:09.800]  接著他就說
[00:29:09.800 --> 00:29:11.000]  好啦 我安排
[00:29:11.000 --> 00:29:14.700]  其實如果我的期最快就是下個星期二
[00:29:14.700 --> 00:29:16.200]  你可以入院了
[00:29:16.200 --> 00:29:19.000]  那你回去先商量一下
[00:29:19.000 --> 00:29:20.400]  和你先生商量一下
[00:29:20.400 --> 00:29:22.100]  看看你可不可以
[00:29:22.100 --> 00:29:24.900]  還是你想什麼時候做手術都可以的
[00:29:24.900 --> 00:29:26.200]  你再告訴我
[00:29:26.200 --> 00:29:27.200]  接著當時我就說
[00:29:27.200 --> 00:29:28.800]  不用商量了
[00:29:28.800 --> 00:29:30.100]  我已經預備好了
[00:29:30.100 --> 00:29:30.800]  做吧
[00:29:30.800 --> 00:29:31.700]  接著醫生就說
[00:29:31.700 --> 00:29:33.100]  你是不是真的
[00:29:33.100 --> 00:29:36.500]  他會覺得我為什麼你這麼預備好的呢
[00:29:36.500 --> 00:29:38.500]  因為其實我就是覺得
[00:29:38.500 --> 00:29:40.100]  總之主
[00:29:40.100 --> 00:29:42.200]  我會很
[00:29:42.200 --> 00:29:46.600]  就是醫生建議我怎麼做的治療
[00:29:46.600 --> 00:29:48.200]  我會努力去做的
[00:29:48.200 --> 00:29:49.900]  不過結果是怎麼樣呢
[00:29:49.900 --> 00:29:51.700]  我交給神你
[00:29:51.700 --> 00:29:53.100]  無論結果如何
[00:29:53.100 --> 00:29:53.900]  我交給你
[00:29:53.900 --> 00:29:55.200]  我就要回復
[00:29:55.200 --> 00:29:58.400]  好像你的女兒一樣的那個心
[00:29:58.400 --> 00:30:00.500]  就是我不去擔心
[00:30:00.500 --> 00:30:03.200]  不去為自己去惆悵
[00:30:03.200 --> 00:30:07.100]  究竟應該後續的治療是怎麼樣
[00:30:07.100 --> 00:30:10.400]  於是我就如是者就去做手術
[00:30:10.400 --> 00:30:11.900]  那去做手術的時候
[00:30:11.900 --> 00:30:13.900]  其實我的心情是怎麼樣呢
[00:30:13.900 --> 00:30:16.200]  都是很平靜的去做手術
[00:30:16.200 --> 00:30:18.700]  我祈禱就是主耶穌
[00:30:18.700 --> 00:30:21.300]  因為那個手術都要幾個小時的
[00:30:21.300 --> 00:30:23.200]  那我都是祈禱就是主耶穌
[00:30:23.200 --> 00:30:26.300]  你讓我麻醉了之後
[00:30:26.300 --> 00:30:28.200]  你就帶我去玩
[00:30:28.200 --> 00:30:31.100]  讓我可以在這個手術的期間
[00:30:31.100 --> 00:30:33.400]  我的靈可以跟耶穌
[00:30:33.400 --> 00:30:35.500]  跟聖靈在一起
[00:30:35.500 --> 00:30:37.000]  那做完手術了
[00:30:37.000 --> 00:30:38.700]  手術很順利
[00:30:38.700 --> 00:30:44.200]  接著在醫院那裡就要休養一個星期左右
[00:30:44.200 --> 00:30:47.300]  那在手術之後的幾天
[00:30:47.300 --> 00:30:49.200]  醫生就來巡訪
[00:30:49.200 --> 00:30:51.000]  就告訴我
[00:30:51.000 --> 00:30:54.300]  手術之後
[00:30:54.300 --> 00:30:57.100]  拿了那個腫瘤出來之後
[00:30:57.100 --> 00:30:59.900]  它的化驗結果是怎麼樣
[00:30:59.900 --> 00:31:01.900]  那他就說
[00:31:01.900 --> 00:31:04.000]  拿了那個腫瘤出來
[00:31:04.000 --> 00:31:08.100]  那個腫瘤是大概有6cm這麼大的
[00:31:08.100 --> 00:31:11.000]  那都不是一個小的腫瘤
[00:31:11.000 --> 00:31:13.200]  那而他就說
[00:31:13.200 --> 00:31:16.200]  手術後就發現是很感恩
[00:31:16.200 --> 00:31:20.000]  一件事沒有擴散到去淋巴
[00:31:20.000 --> 00:31:25.900]  那當他們把那個腫瘤切得很小很小很小
[00:31:25.900 --> 00:31:28.000]  再去化驗的時候
[00:31:28.000 --> 00:31:33.700]  發現是找不到一點的癌細胞
[00:31:33.700 --> 00:31:35.400]  是很奇妙
[00:31:35.400 --> 00:31:39.500]  我們當時聽到都會覺得
[00:31:39.500 --> 00:31:42.200]  原來神你要醫治我
[00:31:42.200 --> 00:31:46.000]  可以一點就醫治了
[00:31:46.000 --> 00:31:51.000]  還要是之前所有醫生看的報告
[00:31:51.000 --> 00:31:51.700]  各樣
[00:31:51.700 --> 00:31:53.100]  以及看那個
[00:31:53.100 --> 00:31:58.400]  真的有個影片在裡面去目測那個腫瘤
[00:31:58.400 --> 00:32:01.700]  都是一個惡性的腫瘤來的
[00:32:01.700 --> 00:32:03.800]  但是做完手術之後
[00:32:03.800 --> 00:32:06.200]  就神你醫治了我
[00:32:06.200 --> 00:32:11.300]  是很奇妙的一次神職醫治
[00:32:11.300 --> 00:32:12.500]  那對於我來說
[00:32:12.500 --> 00:32:14.900]  我覺得很感恩一件事
[00:32:14.900 --> 00:32:17.000]  主要是在這個
[00:32:17.000 --> 00:32:20.200]  是一個很大的風浪
[00:32:20.200 --> 00:32:23.700]  我面對一件很嚴重的事件
[00:32:23.700 --> 00:32:26.400]  而這件事件當它一撲過來的時候
[00:32:26.400 --> 00:32:29.800]  其實我是知道自己是完全駕馭不了的
[00:32:29.800 --> 00:32:31.300]  我根本是沒有能力
[00:32:31.300 --> 00:32:34.100]  可以靠我的雙手去駕馭
[00:32:34.100 --> 00:32:38.100]  不過在當中經歷這件事的時候
[00:32:38.100 --> 00:32:40.400]  原來我有一個雙倍恩典
[00:32:40.400 --> 00:32:41.700]  雙倍恩典是
[00:32:41.700 --> 00:32:43.000]  首先第一
[00:32:43.000 --> 00:32:47.500]  我在這件事件裡面
[00:32:47.500 --> 00:32:49.500]  我和神你的關係
[00:32:49.500 --> 00:32:54.000]  原來是回復我要做你的女兒的這個關係
[00:32:54.000 --> 00:32:55.700]  還有我知道
[00:32:55.700 --> 00:32:57.300]  原來在這件事件裡面
[00:32:57.300 --> 00:32:59.400]  讓我學會了一件事
[00:32:59.400 --> 00:33:00.900]  就是
[00:33:00.900 --> 00:33:03.500]  有很多東西不是我能夠掌握到
[00:33:03.500 --> 00:33:06.200]  不過我很清楚知道一件事就是
[00:33:06.200 --> 00:33:08.000]  當風暴來到的時候
[00:33:08.000 --> 00:33:10.100]  我真的很想做的是
[00:33:10.100 --> 00:33:10.900]  捉緊你的手
[00:33:10.900 --> 00:33:12.900]  而且捉緊你的手的時候
[00:33:12.900 --> 00:33:15.000]  我的心是很安定
[00:33:15.000 --> 00:33:16.400]  我的心是很安穩
[00:33:16.400 --> 00:33:18.200]  無論結果如何
[00:33:18.200 --> 00:33:19.300]  就是有一個
[00:33:19.300 --> 00:33:22.400]  真是有一個積惑不言的信心對神
[00:33:22.400 --> 00:33:24.700]  就是無論結果如何
[00:33:24.700 --> 00:33:26.000]  我知道
[00:33:26.000 --> 00:33:27.700]  你在我
[00:33:27.700 --> 00:33:29.300]  你和我一起走
[00:33:29.300 --> 00:33:31.500]  我就安心了
[00:33:31.500 --> 00:33:33.300]  而第二個恩典就是
[00:33:33.300 --> 00:33:35.700]  當然是我們很感恩一件事
[00:33:35.700 --> 00:33:39.400]  就是神職醫治了我的身體
[00:33:39.400 --> 00:33:41.600]  我覺得很感恩一件事
[00:33:41.600 --> 00:33:43.700]  在這件事裡面就是
[00:33:43.700 --> 00:33:45.700]  當我經歷完這件事之後
[00:33:45.700 --> 00:33:46.900]  我明白到
[00:33:46.900 --> 00:33:50.300]  什麼叫做積惑不言的信心
[00:33:50.300 --> 00:33:54.300]  而且我很珍惜
[00:33:54.300 --> 00:33:57.700]  我能夠仍然活著的機會
[00:33:57.700 --> 00:33:58.900]  我仍然活著
[00:33:58.900 --> 00:34:00.400]  無論我在什麼地方
[00:34:00.400 --> 00:34:02.500]  我更加確認一件事
[00:34:02.500 --> 00:34:04.800]  我們一家就是更加確認一件事
[00:34:04.800 --> 00:34:06.100]  無論在什麼地方
[00:34:06.100 --> 00:34:08.400]  我們都很想侍奉神
[00:34:08.400 --> 00:34:09.400]  因為我們知道
[00:34:09.400 --> 00:34:12.600]  神是那位口齒恩典
[00:34:12.600 --> 00:34:14.900]  風聖恩典的神
[00:34:14.900 --> 00:34:15.800]  各位弟兄姊妹
[00:34:15.800 --> 00:34:19.600]  今天是一個領袖的主日
[00:34:19.600 --> 00:34:21.500]  一會兒我們會有就職禮
[00:34:21.500 --> 00:34:22.800]  其實有很多領袖
[00:34:22.800 --> 00:34:25.100]  我覺得很感恩是
[00:34:25.100 --> 00:34:26.700]  見到有很多領袖
[00:34:26.700 --> 00:34:30.200]  很願意為身侍奉神
[00:34:30.200 --> 00:34:31.200]  今天都很想
[00:34:31.200 --> 00:34:33.600]  我透過這一段的經文
[00:34:33.600 --> 00:34:35.900]  是很想鼓勵我們弟兄姊妹
[00:34:35.900 --> 00:34:36.900]  就是
[00:34:36.900 --> 00:34:38.500]  當我們服侍的時候
[00:34:38.500 --> 00:34:40.300]  其實我們的服侍路
[00:34:40.300 --> 00:34:42.000]  可能有高有低
[00:34:42.000 --> 00:34:44.100]  不會一直這樣高
[00:34:44.100 --> 00:34:46.200]  但是當我們面對低點的時候
[00:34:46.200 --> 00:34:48.900]  我很想鼓勵各位弟兄姊妹
[00:34:48.900 --> 00:34:50.000]  就是我們對神
[00:34:50.000 --> 00:34:52.900]  要有一個積惑不言的信心
[00:34:52.900 --> 00:34:54.900]  當有一個大風浪
[00:34:54.900 --> 00:34:56.200]  撲過來的時候
[00:34:56.200 --> 00:34:58.000]  其實我們的心
[00:34:58.000 --> 00:35:02.900]  能不能夠繼續緊握著神的手呢
[00:35:02.900 --> 00:35:04.600]  剛才在敬拜的時候
[00:35:04.600 --> 00:35:06.800]  多謝Samuel帶我們敬拜
[00:35:06.800 --> 00:35:08.400]  最後的那首歌
[00:35:08.400 --> 00:35:12.400]  我向你禱告的最後那兩句就是
[00:35:12.400 --> 00:35:18.100]  我只想看見你旨意彰顯
[00:35:18.100 --> 00:35:19.100]  弟兄姊妹
[00:35:19.100 --> 00:35:21.900]  我們想看見的是什麼
[00:35:21.900 --> 00:35:23.500]  我們想看見的
[00:35:23.500 --> 00:35:26.800]  不是我的心意彰顯
[00:35:26.800 --> 00:35:29.000]  我的心意實現
[00:35:29.000 --> 00:35:32.500]  而是我們是不是真的想看見
[00:35:32.500 --> 00:35:34.900]  神的旨意彰顯
[00:35:34.900 --> 00:35:36.300]  當我們有這個心
[00:35:36.300 --> 00:35:40.900]  就是很想看見神的旨意彰顯的時候
[00:35:40.900 --> 00:35:43.200]  無論發生在我面前的
[00:35:43.200 --> 00:35:45.700]  是要掉進火窯
[00:35:45.700 --> 00:35:47.200]  身體有事
[00:35:47.200 --> 00:35:52.300]  還是我的服侍
[00:35:52.300 --> 00:35:58.400]  不能夠令到我身邊的人都認同
[00:35:58.400 --> 00:35:59.700]  我會不會對神
[00:35:59.700 --> 00:36:03.500]  仍然有一個積惑不言的信心
[00:36:03.500 --> 00:36:07.300]  願意神的旨意彰顯呢
[00:36:07.300 --> 00:36:16.900]  我們一起來祈禱
[00:36:16.900 --> 00:36:19.100]  天父多謝你
[00:36:19.100 --> 00:36:20.800]  多謝你因為
[00:36:20.800 --> 00:36:24.000]  你是那位厚次恩典的神
[00:36:24.000 --> 00:36:26.300]  主我們知道
[00:36:26.300 --> 00:36:30.300]  主我們知道你是厚次恩典的
[00:36:30.300 --> 00:36:33.300]  不過神有時候可能我們的眼
[00:36:33.300 --> 00:36:36.800]  會被恐懼蓋過
[00:36:36.800 --> 00:36:39.200]  神啊願你祝福我們
[00:36:39.200 --> 00:36:41.200]  剛強我們的心
[00:36:41.200 --> 00:36:43.600]  讓我們的心
[00:36:43.600 --> 00:36:47.900]  真的賜給我們一個積惑不言的信心
[00:36:47.900 --> 00:36:49.500]  無論結果如何
[00:36:49.500 --> 00:36:51.500]  我們都相信
[00:36:51.500 --> 00:36:55.500]  神啊我要選擇的就是
[00:36:55.500 --> 00:36:58.500]  神你喜悅的路
[00:36:58.500 --> 00:37:01.700]  主啊我們只是很想看見
[00:37:01.700 --> 00:37:07.100]  神你的旨意彰顯
[00:37:07.100 --> 00:37:09.500]  願你祝福我們的心
[00:37:09.500 --> 00:37:13.200]  讓我們能夠尊主你為大
[00:37:13.200 --> 00:37:16.100]  願你的旨意彰顯
[00:37:16.100 --> 00:37:18.400]  多謝主聽我們的祈禱
[00:37:18.400 --> 00:37:20.000]  禱告奉主名求
[00:37:20.000 --> 00:37:21.000]  阿門
