
[00:00:00.000 --> 00:00:04.000]  第二次世界大戰可說是人類歷史以來
[00:22:20.000 --> 00:22:23.000]  就連保羅都這麼說
[00:22:23.000 --> 00:22:24.000]  我們一起讀
[00:22:24.000 --> 00:22:29.000]  這樣人應該把我們看作基督的僕人
[00:22:29.000 --> 00:22:32.000]  神奧庇的是的管家
[00:22:32.000 --> 00:22:34.000]  對於管家的要求
[00:22:34.000 --> 00:22:36.000]  就是要他忠心
[00:22:36.000 --> 00:22:38.000]  我被你們論斷
[00:22:38.000 --> 00:22:41.000]  或被人間法庭審判
[00:22:41.000 --> 00:22:44.000]  我都認為是極小的事
[00:22:44.000 --> 00:22:47.000]  連我自己也不論斷自己
[00:22:47.000 --> 00:22:50.000]  我雖然問心無愧
[00:22:50.000 --> 00:22:53.000]  卻不能因此自以為意
[00:22:53.000 --> 00:22:56.000]  因為判斷我的事主
[00:22:56.000 --> 00:22:58.000]  這裡我引用了聖經新譯本
[00:22:58.000 --> 00:23:02.000]  我覺得這個版本更容易明白
[00:23:02.000 --> 00:23:04.000]  論到背景
[00:23:04.000 --> 00:23:08.000]  保羅可以說是有非常優秀的條件
[00:23:08.000 --> 00:23:13.000]  足以令他自恃驕傲
[00:23:13.000 --> 00:23:17.000]  但他將這些事視為糞土
[00:23:17.000 --> 00:23:19.000]  他面對別人的攻擊
[00:23:19.000 --> 00:23:22.000]  厭惡或藐視的時候
[00:23:22.000 --> 00:23:24.000]  他也不在乎
[00:23:24.000 --> 00:23:29.000]  他深知上帝對他的判斷才是最正確的
[00:23:29.000 --> 00:23:34.000]  唯有上帝的評價才是他最渴望
[00:23:34.000 --> 00:23:38.000]  最需要得到的
[00:23:38.000 --> 00:23:44.000]  以色列人一直以作為神的選民自居
[00:23:44.000 --> 00:23:46.000]  但在公元前586年
[00:23:46.000 --> 00:23:49.000]  他們的國家猶大國滅亡
[00:23:49.000 --> 00:23:55.000]  他們經歷了500多年國破家亡的歷史
[00:23:55.000 --> 00:23:59.000]  他們不僅被外邦人統治
[00:23:59.000 --> 00:24:01.000]  他們還受盡不少苦
[00:24:01.000 --> 00:24:04.000]  他們渴望得到上帝的拯救
[00:24:04.000 --> 00:24:07.000]  但上帝對他們的拯救方式
[00:24:07.000 --> 00:24:11.000]  卻令他們意想不到
[00:24:11.000 --> 00:24:14.000]  意想不到到達一個狀態
[00:24:14.000 --> 00:24:16.000]  甚至帶來不安
[00:24:16.000 --> 00:24:21.000]  我們看到《馬太福音》記載耶穌降生的時候
[00:24:21.000 --> 00:24:23.000]  是怎樣的呢?
[00:24:23.000 --> 00:24:26.000]  有幾個博士從東方來到耶路撒冷說
[00:24:26.000 --> 00:24:30.000]  那生下來作猶太人之王的在那裡?
[00:24:30.000 --> 00:24:33.000]  希律王聽見了就心裡不安
[00:24:33.000 --> 00:24:37.000]  耶路撒冷合成的人也都不安
[00:24:37.000 --> 00:24:41.000]  當時以色列人正被羅馬人統治
[00:24:41.000 --> 00:24:43.000]  當權者就是希律王
[00:24:43.000 --> 00:24:45.000]  這裡說幾個博士
[00:24:45.000 --> 00:24:48.000]  其實我們平時都說三博士
[00:24:48.000 --> 00:24:49.000]  不是很正確
[00:24:49.000 --> 00:24:51.000]  因為經文這裡說幾個
[00:24:51.000 --> 00:24:53.000]  沒有說多少個
[00:24:53.000 --> 00:24:56.000]  博士帶來的訊息竟然是說
[00:24:56.000 --> 00:25:00.000]  那個要做猶太人的王已經降生了
[00:25:00.000 --> 00:25:04.000]  當時希律的反應就是心裡不安
[00:25:04.000 --> 00:25:05.000]  其實很容易想像
[00:25:05.000 --> 00:25:07.000]  因為作為一個統治者
[00:25:07.000 --> 00:25:12.000]  他知道有另外一個威脅他政權的人出現的時候
[00:25:12.000 --> 00:25:15.000]  他自然會不安
[00:25:15.000 --> 00:25:18.000]  為什麼耶路撒冷合成的人都不安呢?
[00:25:18.000 --> 00:25:20.000]  也是很容易理解的
[00:25:20.000 --> 00:25:24.000]  因為當權者如果缺乏安全感的時候
[00:25:24.000 --> 00:25:28.000]  其實人民都會很明白他們沒有好日子過
[00:25:28.000 --> 00:25:34.000]  耶穌的降生並沒有帶來平安
[00:25:34.000 --> 00:25:37.000]  反而是引起了殺戮
[00:25:37.000 --> 00:25:39.000]  希律見自己被博士愚弄
[00:25:39.000 --> 00:25:44.000]  大大憤怒 警察將伯尼恆成女並四警所有男孩
[00:25:44.000 --> 00:25:48.000]  照著他向博士仔細查問的時候
[00:25:48.000 --> 00:25:51.000]  凡兩歲以內的都殺盡了
[00:25:51.000 --> 00:25:56.000]  那幾個博士因為在夢中得到指示
[00:25:56.000 --> 00:26:03.000]  沒有回去將基督降生的重生之處告訴希律
[00:26:03.000 --> 00:26:05.000]  在別處撩了他
[00:26:05.000 --> 00:26:11.000]  所以希律就大大憤怒 大開殺戒
[00:26:11.000 --> 00:26:14.000]  在這裡我們看到耶穌降生
[00:26:14.000 --> 00:26:17.000]  令當時很多人不安
[00:26:17.000 --> 00:26:21.000]  而且是滿佈殺機
[00:26:21.000 --> 00:26:24.000]  一點都不平安
[00:26:24.000 --> 00:26:28.000]  但我們會問救主降臨不是帶來拯救的嗎?
[00:26:28.000 --> 00:26:30.000]  為什麼會帶來殺戮呢?
[00:26:30.000 --> 00:26:33.000]  其實這不單止是我們今天有的疑問
[00:26:33.000 --> 00:26:38.000]  以色列人當時都是大話不解
[00:26:38.000 --> 00:26:43.000]  他們一直期待著上帝的拯救
[00:26:43.000 --> 00:26:46.000]  有尼塞亞救主的降臨
[00:26:46.000 --> 00:26:48.000]  君臨天下
[00:26:48.000 --> 00:26:51.000]  幫他們打敗外邦人
[00:26:51.000 --> 00:26:54.000]  使他們可以重新建立自己的國家
[00:26:54.000 --> 00:26:56.000]  這一直都是他們所期待的
[00:26:56.000 --> 00:27:03.000]  但經文有一個完全不同的景象
[00:27:03.000 --> 00:27:07.000]  就是要藉著一個鷹蟹的降臨
[00:27:07.000 --> 00:27:12.000]  耶穌以一個軟弱的鷹蟹的身份出現
[00:27:12.000 --> 00:27:17.000]  將自己的百姓從罪惡裡救出來
[00:27:17.000 --> 00:27:20.000]  舊約以色列民不斷犯罪
[00:27:20.000 --> 00:27:22.000]  所以神就懲罰他們
[00:27:22.000 --> 00:27:24.000]  使他們落入外邦人的手中
[00:27:24.000 --> 00:27:27.000]  但當每次他們願意迴轉
[00:27:27.000 --> 00:27:29.000]  願意悔改
[00:27:29.000 --> 00:27:31.000]  離開罪惡歸向神的時候
[00:27:31.000 --> 00:27:35.000]  神就幫他們消滅那些外敵
[00:27:35.000 --> 00:27:37.000]  不過這個時候的以色列人
[00:27:37.000 --> 00:27:40.000]  可能都忘記了自己的罪惡
[00:27:40.000 --> 00:27:43.000]  他們一心只是期待著救主降臨
[00:27:43.000 --> 00:27:44.000]  幫他們復國
[00:27:44.000 --> 00:27:46.000]  他們做夢都沒有想到
[00:27:46.000 --> 00:27:51.000]  神的拯救竟然是藉著一個鷹蟹降生成為救主
[00:27:51.000 --> 00:27:56.000]  還要他們拯救脫離罪惡
[00:27:56.000 --> 00:28:00.000]  這其實是顛覆了他們的思想
[00:28:00.000 --> 00:28:05.000]  神的拯救其實告訴我們一個事實
[00:28:05.000 --> 00:28:09.000]  人最大的問題就是心中的罪惡
[00:28:09.000 --> 00:28:12.000]  剛才我所說的自卑自大
[00:28:12.000 --> 00:28:15.000]  或者體重別人的評價
[00:28:15.000 --> 00:28:20.000]  因為感受到不安而大開殺戒等等
[00:28:20.000 --> 00:28:24.000]  其實都是因為人離開了神
[00:28:24.000 --> 00:28:27.000]  以致陷入各種各樣的罪惡
[00:28:27.000 --> 00:28:29.000]  神很清楚
[00:28:29.000 --> 00:28:30.000]  以色列人需要的
[00:28:30.000 --> 00:28:34.000]  不是單單幫他們脫離外邦人的統治
[00:28:34.000 --> 00:28:39.000]  而是要他們知罪認罪和悔改
[00:28:39.000 --> 00:28:41.000]  以色列人如是
[00:28:41.000 --> 00:28:44.000]  世上所有的人都如是
[00:28:44.000 --> 00:28:50.000]  人的罪是沒有將神視為自己生命的主宰
[00:28:50.000 --> 00:28:56.000]  每個人都以為自己有權可以掌控自己的生命
[00:28:56.000 --> 00:29:00.000]  結果我們每個人都自把自為
[00:29:00.000 --> 00:29:04.000]  有一位大學教授在上課的時候
[00:29:04.000 --> 00:29:07.000]  問他的學生一個問題
[00:29:07.000 --> 00:29:13.000]  他問:世上萬事萬物都是上帝所創造的嗎?
[00:29:13.000 --> 00:29:16.000]  其中一位學生勇敢地舉手
[00:29:16.000 --> 00:29:21.000]  教授說:是的,上帝是創造萬物的
[00:29:21.000 --> 00:29:27.000]  教授又問:如果上帝真是創造萬物
[00:29:27.000 --> 00:29:31.000]  邪惡是否也是上帝所做的呢?
[00:29:31.000 --> 00:29:35.000]  上帝是否也是邪惡的呢?
[00:29:35.000 --> 00:29:38.000]  那位學生嘔了一口
[00:29:38.000 --> 00:29:40.000]  不知道該如何回答
[00:29:40.000 --> 00:29:43.000]  另一位學生舉手
[00:29:43.000 --> 00:29:49.000]  他問:教授,寒冷是否也存在呢?
[00:29:49.000 --> 00:29:54.000]  那位教授說:這麼低B的問題也問得出
[00:29:54.000 --> 00:29:58.000]  難道你不覺得冷嗎?寒冷當然是存在的
[00:29:58.000 --> 00:30:01.000]  那位學生又說:教授,你錯了
[00:30:01.000 --> 00:30:04.000]  寒冷是不存在的
[00:30:04.000 --> 00:30:06.000]  根據物理定律
[00:30:06.000 --> 00:30:09.000]  寒冷是因為缺少了什麼呢?
[00:30:09.000 --> 00:30:11.000]  缺少了熱能
[00:30:11.000 --> 00:30:13.000]  缺少了熱能
[00:30:13.000 --> 00:30:16.000]  所以就有寒冷
[00:30:16.000 --> 00:30:19.000]  那位學生又再問
[00:30:19.000 --> 00:30:21.000]  不知道為什麼這麼多問題
[00:30:21.000 --> 00:30:25.000]  他又再問:教授,黑暗是否存在呢?
[00:30:25.000 --> 00:30:29.000]  教授說:當然是存在的
[00:30:29.000 --> 00:30:31.000]  那位學生又怎麼回答呢?
[00:30:31.000 --> 00:30:33.000]  黑暗是否存在呢?
[00:30:33.000 --> 00:30:35.000]  黑暗是不存在的
[00:30:35.000 --> 00:30:37.000]  為什麼會有黑暗呢?
[00:30:37.000 --> 00:30:39.000]  因為沒有光
[00:30:39.000 --> 00:30:45.000]  黑暗是人類要來形容一個沒有光的狀態
[00:30:45.000 --> 00:30:48.000]  最後這位年輕人又再問
[00:30:48.000 --> 00:30:52.000]  教授,那罪惡存不存在呢?
[00:30:52.000 --> 00:30:55.000]  教授這次就有點猶豫了
[00:30:55.000 --> 00:31:00.000]  我剛才不是說世上有很多罪惡嗎?
[00:31:00.000 --> 00:31:02.000]  那位學生又說
[00:31:02.000 --> 00:31:04.000]  罪惡存不存在呢?
[00:31:04.000 --> 00:31:06.000]  不存在
[00:31:06.000 --> 00:31:08.000]  為什麼會有罪惡呢?
[00:31:08.000 --> 00:31:11.000]  就是因為人心裡沒有神
[00:31:11.000 --> 00:31:15.000]  就是因為人的心裡沒有神
[00:31:15.000 --> 00:31:17.000]  所以罪惡就存在
[00:31:17.000 --> 00:31:22.000]  其實罪惡就好像黑暗和寒冷一樣
[00:31:22.000 --> 00:31:27.000]  罪是要來形容一個沒有神的狀態
[00:31:27.000 --> 00:31:33.000]  所以上帝並沒有創造罪惡
[00:31:33.000 --> 00:31:36.000]  在這番對話裡我們看到
[00:31:36.000 --> 00:31:40.000]  人的罪其實就是心裡沒有神
[00:31:40.000 --> 00:31:45.000]  自己要做自己的主宰,自發自為
[00:31:45.000 --> 00:31:49.000]  而神拯救我們的方法不是幫我們排難解分
[00:31:49.000 --> 00:31:51.000]  而是要搞動我們的心靈
[00:31:51.000 --> 00:31:54.000]  使我們知罪悔改
[00:31:54.000 --> 00:31:59.000]  重新以神為掌管我們生命的神
[00:31:59.000 --> 00:32:01.000]  做回我們的主宰
[00:32:01.000 --> 00:32:03.000]  我想問
[00:32:03.000 --> 00:32:08.000]  上帝最近一次搞動你的心靈
[00:32:08.000 --> 00:32:13.000]  使你覺得自己有罪是什麼時候呢?
[00:32:13.000 --> 00:32:21.000]  你有沒有因此而在神的面前深深懊悔呢?
[00:32:21.000 --> 00:32:30.000]  你的懊悔有沒有帶來生命的改變呢?
[00:32:30.000 --> 00:32:33.000]  耶穌誕生這件事
[00:32:33.000 --> 00:32:36.000]  那個顛覆性不單在於
[00:32:36.000 --> 00:32:40.000]  他扭轉了人對於歷史的看法
[00:32:40.000 --> 00:32:45.000]  也不單在於他帶來價值觀的改變
[00:32:45.000 --> 00:32:47.000]  更重要的是
[00:32:47.000 --> 00:32:50.000]  耶穌的降生是帶來拯救
[00:32:50.000 --> 00:32:53.000]  是使人脫離罪惡
[00:32:53.000 --> 00:32:59.000]  叫在黑暗中的人得到真正的光
[00:32:59.000 --> 00:33:03.000]  今天我們也活在一個黑暗的世代裡
[00:33:03.000 --> 00:33:05.000]  但不要忘記
[00:33:05.000 --> 00:33:07.000]  我們所相信的那位
[00:33:07.000 --> 00:33:10.000]  是二馬內利的神
[00:33:10.000 --> 00:33:12.000]  他是與我們同在的神
[00:33:12.000 --> 00:33:14.000]  也唯有他
[00:33:14.000 --> 00:33:17.000]  唯有這位永恆的主
[00:33:17.000 --> 00:33:20.000]  才是真光
[00:33:20.000 --> 00:33:24.000]  才是我們盼望的源頭
[00:33:24.000 --> 00:33:27.000]  來了他就不能作什麼
[00:33:27.000 --> 00:33:31.000]  我們不能在世上找到任何絕對的安全感
[00:33:31.000 --> 00:33:35.000]  唯獨在這位永恆的主裡面
[00:33:35.000 --> 00:33:38.000]  唯有他才可以給我們力量
[00:33:38.000 --> 00:33:42.000]  去渡過人世間種種的困難
[00:33:42.000 --> 00:33:44.000]  各種的起伏
[00:33:44.000 --> 00:33:47.000]  我們一起祈禱
[00:33:47.000 --> 00:33:48.000]  親愛天父上帝
[00:33:48.000 --> 00:33:49.000]  我們感謝讚美你
[00:33:49.000 --> 00:33:51.000]  因為你是那位永恆的主
[00:33:51.000 --> 00:33:55.000]  也唯有上帝你才是那位永恆的主
[00:33:55.000 --> 00:33:57.000]  天下人間沒有此下別的命
[00:33:57.000 --> 00:34:00.000]  我們是可以靠著得救的
[00:34:00.000 --> 00:34:01.000]  我們感謝你
[00:34:01.000 --> 00:34:03.000]  今天我們在座中
[00:34:03.000 --> 00:34:05.000]  很多我們都已經是神的兒女
[00:34:05.000 --> 00:34:07.000]  我們得著這個寶貴的身份
[00:34:07.000 --> 00:34:10.000]  這個真正的生命
[00:34:10.000 --> 00:34:11.000]  我唯獨在座中
[00:34:11.000 --> 00:34:14.000]  倘若仍然在尋求、認識
[00:34:14.000 --> 00:34:18.000]  或者還沒有絕對的把握
[00:34:18.000 --> 00:34:20.000]  主啊,我也求你幫助他們
[00:34:20.000 --> 00:34:21.000]  求你感動他們的心
[00:34:21.000 --> 00:34:26.000]  求你讓他們快快離開自我中心的罪
[00:34:26.000 --> 00:34:28.000]  願意歸向你
[00:34:28.000 --> 00:34:31.000]  以上帝你作為他們生命的主宰
[00:34:31.000 --> 00:34:34.000]  讓他們的生命不再一樣
[00:34:34.000 --> 00:34:36.000]  我又求天父你保守
[00:34:36.000 --> 00:34:38.000]  在這個動盪的時局裡
[00:34:38.000 --> 00:34:42.000]  我們常常都可能被我們心裡的自私自利
[00:34:42.000 --> 00:34:44.000]  自卑、自高自大
[00:34:44.000 --> 00:34:47.000]  甚至是憤怒來充斥我們
[00:34:47.000 --> 00:34:49.000]  我們都在罪惡當中
[00:34:49.000 --> 00:34:52.000]  主啊,求你寬恕赦免我們的罪
[00:34:52.000 --> 00:34:56.000]  也幫助我們從這些罪裡面醒悟過來
[00:34:56.000 --> 00:34:58.000]  回轉歸向你
[00:34:58.000 --> 00:35:02.000]  重新以上帝你作為我們的神
[00:35:02.000 --> 00:35:04.000]  讓我們信服
[00:35:04.000 --> 00:35:06.000]  遵行上帝你自己的旨意
[00:35:06.000 --> 00:35:09.000]  去走我們在世的道路
[00:35:09.000 --> 00:35:14.000]  主啊,我們有軟弱、失望、灰心的
[00:35:14.000 --> 00:35:17.000]  求你再一次來肯定我們
[00:35:17.000 --> 00:35:19.000]  讓我們知道
[00:35:19.000 --> 00:35:21.000]  上帝你是愛我們
[00:35:21.000 --> 00:35:24.000]  你是為我們釘身在十字架上
[00:35:24.000 --> 00:35:26.000]  你是體重我們
[00:35:26.000 --> 00:35:29.000]  在你的眼中我們是寶貴的
[00:35:29.000 --> 00:35:34.000]  主啊,求你再一次來體會
[00:35:34.000 --> 00:35:37.000]  重視上帝你對我們的肯定
[00:35:37.000 --> 00:35:44.000]  以致我們真的有一個健康的心靈
[00:35:44.000 --> 00:35:48.000]  有力來走下去
[00:35:48.000 --> 00:35:50.000]  有力來榮耀你
[00:35:50.000 --> 00:35:51.000]  我們感謝你
[00:35:51.000 --> 00:35:52.000]  聽我們禱告
[00:35:52.000 --> 00:35:54.000]  奉耶穌基督得勝的名
[00:35:54.000 --> 00:35:55.000]  阿門
