
[00:00:00.000 --> 00:00:07.600]  丁姐妹,早晨!在復活之前的一個星期,我們繼續有崇拜的時間
[00:22:12.000 --> 00:22:16.000]  比較認識猶太人的傳統的時候
[00:22:16.000 --> 00:22:17.000]  如果在會堂裏面
[00:22:17.000 --> 00:22:22.000]  很多時候都是領袖輪流去讀律法書
[00:22:22.000 --> 00:22:28.000]  有人說可能這13位領袖加上伊斯拉
[00:22:28.000 --> 00:22:31.000]  每人讀一小部分
[00:22:31.000 --> 00:22:36.000]  讓百姓明白律法書裏面所講的內容
[00:22:36.000 --> 00:22:38.000]  除了這班領袖之外
[00:22:38.000 --> 00:22:40.000]  去到第七節裏面
[00:22:40.000 --> 00:22:44.000]  他仍然引述了13位利美人
[00:22:44.000 --> 00:22:48.000]  這13位利美人似乎有少少分組討論
[00:22:48.000 --> 00:22:52.000]  因為後來百姓站在自己的地方
[00:22:52.000 --> 00:22:56.000]  這班利美人講解清楚明白
[00:22:56.000 --> 00:23:01.000]  讓他們知道律法是怎樣去講的
[00:23:01.000 --> 00:23:07.000]  所以當時他們要明白律法書的時候
[00:23:07.000 --> 00:23:12.000]  除了一起去到水門前去找伊斯拉
[00:23:12.000 --> 00:23:15.000]  伊斯拉還有好幾位好好的同工
[00:23:15.000 --> 00:23:20.000]  如果計算下去有26個人一起去幫他
[00:23:20.000 --> 00:23:27.000]  去等這班百姓能夠明白摩西的律法書
[00:23:27.000 --> 00:23:30.000]  或者明白聖經的說話
[00:23:30.000 --> 00:23:35.000]  他們同心同工的去到一邊讀一邊講
[00:23:35.000 --> 00:23:40.000]  聖經形容這班利美人
[00:23:40.000 --> 00:23:47.000]  這班領袖他們清楚地去念神的律法書
[00:23:47.000 --> 00:23:50.000]  也講明了他的意志
[00:23:50.000 --> 00:23:53.000]  使百姓明白所念的
[00:23:53.000 --> 00:23:57.000]  當時這班猶太人或者以色列人
[00:23:57.000 --> 00:24:00.000]  他們離開了自己的家園很久
[00:24:00.000 --> 00:24:02.000]  有人說他們避老之後
[00:24:02.000 --> 00:24:05.000]  很多人都未必最能夠明白
[00:24:05.000 --> 00:24:10.000]  當中的希伯來文
[00:24:10.000 --> 00:24:14.000]  因為他們可能很多都已經離開了
[00:24:14.000 --> 00:24:16.000]  本身離開了自己的家園
[00:24:16.000 --> 00:24:19.000]  去到巴比倫的時候
[00:24:19.000 --> 00:24:22.000]  就再沒有學希伯來文
[00:24:22.000 --> 00:24:25.000]  所以很多都只懂得雅蘭文
[00:24:25.000 --> 00:24:28.000]  後來這班的
[00:24:28.000 --> 00:24:33.000]  他們再次去學習聖經的說話的時候
[00:24:33.000 --> 00:24:36.000]  需要利美人去到讀出來
[00:24:36.000 --> 00:24:39.000]  也都要講明當中的意思
[00:24:39.000 --> 00:24:43.000]  可能是將希伯來文翻譯做雅蘭文
[00:24:43.000 --> 00:24:45.000]  去講解和讓他們去明白
[00:24:45.000 --> 00:24:49.000]  所以當中他們一路去講的時候
[00:24:49.000 --> 00:24:52.000]  似乎是有一點翻譯的意味
[00:24:52.000 --> 00:24:55.000]  如果你想一下
[00:24:55.000 --> 00:24:59.000]  摩西大概都是在他們幾百年前
[00:24:59.000 --> 00:25:02.000]  所寫下的希伯來文
[00:25:02.000 --> 00:25:05.000]  去到後來他們只懂得雅蘭文的時候
[00:25:05.000 --> 00:25:08.000]  我猜對他們來說都不容易
[00:25:08.000 --> 00:25:11.000]  可以下下一張
[00:25:11.000 --> 00:25:19.000]  因為如果你不熟悉那個文字的話
[00:25:19.000 --> 00:25:21.000]  可能都會有一定的困難
[00:25:21.000 --> 00:25:25.000]  我在這裡去看
[00:25:25.000 --> 00:25:27.000]  如果我們讀回幾百年前
[00:25:27.000 --> 00:25:29.000]  一些譯文的時候
[00:25:29.000 --> 00:25:31.000]  可能你都會有一定的困難
[00:25:31.000 --> 00:25:34.000]  加上是英文你都覺得是不容易
[00:25:34.000 --> 00:25:37.000]  這個是1382年
[00:25:37.000 --> 00:25:48.000]  約翰·維克利所翻譯的聖經
[00:25:48.000 --> 00:25:51.000]  不知道你讀明多少
[00:25:51.000 --> 00:25:53.000]  我第一次看的時候
[00:25:53.000 --> 00:25:56.000]  都不知道他說什麼
[00:25:56.000 --> 00:26:00.000]  翻譯到做中文
[00:26:00.000 --> 00:26:02.000]  153年
[00:26:02.000 --> 00:26:04.000]  翻譯到做中文的時候
[00:26:04.000 --> 00:26:07.000]  不知道你又明白多少
[00:26:07.000 --> 00:26:09.000]  文文書所云
[00:26:09.000 --> 00:26:12.000]  咸哭荒白離稀米
[00:26:12.000 --> 00:26:17.000]  損事濟思已是拉
[00:26:17.000 --> 00:26:20.000]  與憤民之利未人
[00:26:20.000 --> 00:26:22.000]  告眾曰
[00:26:22.000 --> 00:26:24.000]  今乃聖日
[00:26:24.000 --> 00:26:27.000]  是奉已知上帝耶和華
[00:26:27.000 --> 00:26:31.000]  無哀哭
[00:26:31.000 --> 00:26:33.000]  這個是文言文來的
[00:26:33.000 --> 00:26:37.000]  這個是文理譯本
[00:26:37.000 --> 00:26:39.000]  那時候我有一段時間
[00:26:39.000 --> 00:26:41.000]  很喜歡讀文言文
[00:26:41.000 --> 00:26:44.000]  所以就找了很多
[00:26:44.000 --> 00:26:48.000]  很喜歡買了一本文言文的聖經
[00:26:48.000 --> 00:26:50.000]  我讀起來
[00:26:50.000 --> 00:26:55.000]  很有文學修養的樣子
[00:26:55.000 --> 00:26:57.000]  但你想想
[00:26:57.000 --> 00:26:59.000]  其實是一樣的
[00:26:59.000 --> 00:27:03.000]  你想想當時的以色列人
[00:27:03.000 --> 00:27:07.000]  當時可能他們只懂阿蘭文
[00:27:07.000 --> 00:27:10.000]  未必懂希伯利文
[00:27:10.000 --> 00:27:14.000]  再讀就算是阿蘭文
[00:27:14.000 --> 00:27:17.000]  但很多年前的希伯利文
[00:27:17.000 --> 00:27:19.000]  很多年前的阿蘭文的時候
[00:27:19.000 --> 00:27:21.000]  可能都有一定的困難
[00:27:21.000 --> 00:27:23.000]  今天大家都懂得中文
[00:27:23.000 --> 00:27:26.000]  讀回文理譯本
[00:27:26.000 --> 00:27:29.000]  即是文言文譯本的時候
[00:27:29.000 --> 00:27:32.000]  你又明白多少呢
[00:27:32.000 --> 00:27:37.000]  拍回去2010年的和修本
[00:27:37.000 --> 00:27:39.000]  可能就差很遠了
[00:27:39.000 --> 00:27:41.000]  所以當時
[00:27:41.000 --> 00:27:44.000]  以斯拉需要很多的利未人
[00:27:44.000 --> 00:27:46.000]  幫忙去講解明白
[00:27:46.000 --> 00:27:49.000]  當中希伯利文的律法裡
[00:27:49.000 --> 00:27:50.000]  一些的說話
[00:27:50.000 --> 00:27:53.000]  所以我們說讀完文聖經
[00:27:53.000 --> 00:27:54.000]  當然是最好
[00:27:54.000 --> 00:27:57.000]  但是有不同的翻譯的時候
[00:27:57.000 --> 00:27:59.000]  讓我們能夠明白
[00:27:59.000 --> 00:28:01.000]  更多更深刻的去明白
[00:28:01.000 --> 00:28:03.000]  聖經的說話
[00:28:03.000 --> 00:28:05.000]  所以當時以斯拉
[00:28:05.000 --> 00:28:07.000]  帶著這幫利未人
[00:28:07.000 --> 00:28:10.000]  去到無論是在港台上面去讀
[00:28:10.000 --> 00:28:12.000]  讀出來
[00:28:12.000 --> 00:28:14.000]  或者在港台下面
[00:28:14.000 --> 00:28:16.000]  有些小組討論
[00:28:16.000 --> 00:28:19.000]  都希望讓這幫百姓去明白
[00:28:19.000 --> 00:28:22.000]  當時的摩西的律法
[00:28:22.000 --> 00:28:25.000]  所以聖經形容這幫百姓
[00:28:25.000 --> 00:28:29.000]  很聚精會神地去理解
[00:28:29.000 --> 00:28:34.000]  去聽這個律法書
[00:28:34.000 --> 00:28:36.000]  在第三節裡面
[00:28:36.000 --> 00:28:38.000]  他這樣說
[00:28:38.000 --> 00:28:42.000]  他說這幫百姓很想去明白
[00:28:42.000 --> 00:28:46.000]  所以他們從清早到中午
[00:28:46.000 --> 00:28:49.000]  男女都能明白的人面前
[00:28:49.000 --> 00:28:52.000]  在男女和能明白的人面前
[00:28:52.000 --> 00:28:53.000]  讀這律法書
[00:28:53.000 --> 00:28:56.000]  百姓都則以而聽
[00:28:56.000 --> 00:28:58.000]  這幫百姓因為
[00:28:58.000 --> 00:29:00.000]  能夠這樣去聽
[00:29:00.000 --> 00:29:02.000]  去明白神的說話的時候
[00:29:02.000 --> 00:29:04.000]  他們都
[00:29:04.000 --> 00:29:07.000]  就算多長的時間都好
[00:29:07.000 --> 00:29:09.000]  他們都願意這樣
[00:29:09.000 --> 00:29:11.000]  站在這裡去聽
[00:29:11.000 --> 00:29:12.000]  當時相信
[00:29:12.000 --> 00:29:15.000]  在水門前這個廣場裡面
[00:29:15.000 --> 00:29:17.000]  他未必像我們教會那樣
[00:29:17.000 --> 00:29:19.000]  排了很多椅子
[00:29:19.000 --> 00:29:21.000]  而是大家都站在這裡
[00:29:21.000 --> 00:29:23.000]  以斯拉就站在這裡去講
[00:29:23.000 --> 00:29:26.000]  百姓就站在這裡去聽
[00:29:26.000 --> 00:29:28.000]  從清早到中午
[00:29:28.000 --> 00:29:30.000]  一直去聽
[00:29:30.000 --> 00:29:35.000]  可能聽回本身希伯來文的摩西五經
[00:29:35.000 --> 00:29:39.000]  有人翻譯成亞蘭文給他們去聽
[00:29:39.000 --> 00:29:41.000]  清早到中午
[00:29:41.000 --> 00:29:44.000]  可能是五六個小時的時間
[00:29:44.000 --> 00:29:45.000]  一直去聽
[00:29:45.000 --> 00:29:47.000]  但是他們一直聽的時候
[00:29:47.000 --> 00:29:48.000]  他們明白
[00:29:48.000 --> 00:29:50.000]  也將他們存在心裡面
[00:29:50.000 --> 00:29:52.000]  所以如果你一直讀的話
[00:29:52.000 --> 00:29:55.000]  這個章節裡面
[00:29:55.000 --> 00:29:57.000]  明白這個詞出現了五次
[00:29:57.000 --> 00:29:59.000]  律法書都出現了六次
[00:29:59.000 --> 00:30:03.000]  似乎這一段的說話裡面
[00:30:03.000 --> 00:30:05.000]  講到這幫百姓
[00:30:05.000 --> 00:30:07.000]  能夠明白律法書的內容
[00:30:07.000 --> 00:30:10.000]  幫助他們生命裡面去調整
[00:30:10.000 --> 00:30:13.000]  後來你看到他們都有相對的回應
[00:30:13.000 --> 00:30:17.000]  不知道我們常常回來
[00:30:17.000 --> 00:30:19.000]  去聽神的說話的時候
[00:30:19.000 --> 00:30:21.000]  我們明白有多少呢
[00:30:21.000 --> 00:30:23.000]  是不是像這幫百姓一樣
[00:30:23.000 --> 00:30:27.000]  願意這樣去聽神的律法呢
[00:30:27.000 --> 00:30:29.000]  當他們聽到的時候
[00:30:29.000 --> 00:30:32.000]  同樣對神的律法
[00:30:32.000 --> 00:30:36.000]  有神的說話有回應在裡面
[00:30:36.000 --> 00:30:38.000]  我們再看第八章
[00:30:38.000 --> 00:30:43.000]  第九到十二節
[00:31:08.000 --> 00:31:12.000]  你們去吃肥美喝甘甜的
[00:31:12.000 --> 00:31:14.000]  有不良預備的就分給他
[00:31:14.000 --> 00:31:17.000]  因為今日是我主的聖日
[00:31:17.000 --> 00:31:18.000]  你們不要憂愁
[00:31:18.000 --> 00:31:21.000]  因為因靠耶和華而得的喜樂
[00:31:21.000 --> 00:31:22.000]  是你們的力量
[00:31:22.000 --> 00:31:26.000]  於是利未人叫眾百姓安靜說
[00:31:26.000 --> 00:31:28.000]  安靜因為今日是聖日
[00:31:28.000 --> 00:31:30.000]  不要憂愁
[00:31:30.000 --> 00:31:33.000]  眾百姓去吃喝也分給別人
[00:31:33.000 --> 00:31:35.000]  都大大喜樂
[00:31:35.000 --> 00:31:37.000]  因為他們明白所教導他們的話
[00:31:37.000 --> 00:31:42.000]  這些是從秘魯之地上來的散民
[00:31:42.000 --> 00:31:45.000]  巴比倫王尼布教練撒
[00:31:45.000 --> 00:31:46.000]  把他們擄去
[00:31:46.000 --> 00:31:49.000]  把他們重新返回耶路撒冷華
[00:31:49.000 --> 00:31:52.000]  由大國歸本城
[00:31:52.000 --> 00:31:56.000]  這八姓在水門前
[00:31:56.000 --> 00:31:57.000]  差不多五六個小時
[00:31:57.000 --> 00:32:01.000]  一路去聽神的律法
[00:32:01.000 --> 00:32:03.000]  他們則以而聽
[00:32:03.000 --> 00:32:07.000]  亦都會回應衙門
[00:32:07.000 --> 00:32:09.000]  當律法書展開的時候
[00:32:09.000 --> 00:32:10.000]  他們都站起來
[00:32:10.000 --> 00:32:12.000]  帶著一份恭敬的心
[00:32:12.000 --> 00:32:14.000]  一路去聽神的律法
[00:32:14.000 --> 00:32:16.000]  聽完的時候
[00:32:16.000 --> 00:32:19.000]  他們心裏面很難過
[00:32:19.000 --> 00:32:20.000]  很悲傷
[00:32:20.000 --> 00:32:23.000]  聖經形容他們都哭泣
[00:32:23.000 --> 00:32:24.000]  第九節
[00:32:27.000 --> 00:32:36.000]  他說眾百姓聽見律法書的話都哭了
[00:32:36.000 --> 00:32:38.000]  似乎他們很久的日子
[00:32:38.000 --> 00:32:42.000]  沒有聽過律法書裏面所講的內容
[00:32:42.000 --> 00:32:45.000]  所以一聽到的時候就哭起來
[00:32:45.000 --> 00:32:48.000]  哭可能有很多的原因
[00:32:48.000 --> 00:32:50.000]  可能他聽到律法書裏面
[00:32:50.000 --> 00:32:52.000]  講到以色列人的罪
[00:32:52.000 --> 00:32:55.000]  他想起為什麼他們要避老
[00:32:55.000 --> 00:32:56.000]  七十年的日子
[00:32:56.000 --> 00:32:59.000]  就是因為他們離去神
[00:32:59.000 --> 00:33:00.000]  去敬拜偶像
[00:33:00.000 --> 00:33:04.000]  或者可能他們聽到一些章節裏面
[00:33:04.000 --> 00:33:09.000]  講到不可以娶外邦的女子
[00:33:09.000 --> 00:33:12.000]  後來這個在《利希米記》裏面
[00:33:12.000 --> 00:33:14.000]  另外一個重要的議題
[00:33:14.000 --> 00:33:15.000]  需要處理
[00:33:15.000 --> 00:33:18.000]  甚至乎可能是有些說話
[00:33:18.000 --> 00:33:20.000]  去激動他們的心
[00:33:20.000 --> 00:33:23.000]  他們看到自己對神有很多的虧欠
[00:33:23.000 --> 00:33:25.000]  所以在裏面去哭
[00:33:25.000 --> 00:33:29.000]  不知道我們回到教會裏面
[00:33:29.000 --> 00:33:32.000]  聽了很多年的講道
[00:33:32.000 --> 00:33:35.000]  有沒有被聖靈感動我們的心
[00:33:35.000 --> 00:33:37.000]  去改變我們呢
[00:33:37.000 --> 00:33:40.000]  是不是每一次去聽的時候
[00:33:40.000 --> 00:33:44.000]  能不能夠都好像這班以色列人那樣
[00:33:44.000 --> 00:33:46.000]  聽到律法書的說話
[00:33:46.000 --> 00:33:49.000]  心裏面就有回應
[00:33:49.000 --> 00:33:53.000]  有一些的反應呢
[00:33:53.000 --> 00:33:58.000]  以前神學院的老師跟我們去計算
[00:33:58.000 --> 00:34:02.000]  一年有五十二個主日
[00:34:02.000 --> 00:34:04.000]  我們聽了五十二篇道
[00:34:04.000 --> 00:34:07.000]  再加上我們以前有夏令會
[00:34:07.000 --> 00:34:12.000]  有時候神學生可能參加一兩三個
[00:34:12.000 --> 00:34:15.000]  可能在暑假的時候就密集式
[00:34:15.000 --> 00:34:21.000]  再聽十幾二十篇道
[00:34:21.000 --> 00:34:23.000]  他們就挑戰我們
[00:34:23.000 --> 00:34:26.000]  你每一次聽完之後
[00:34:26.000 --> 00:34:29.000]  有沒有因為神的說話
[00:34:29.000 --> 00:34:32.000]  帶給你生命裏面有改變呢
[00:34:32.000 --> 00:34:34.000]  一年五十二篇
[00:34:34.000 --> 00:34:39.000]  再加上可能另外散見的也聽了一堆
[00:34:39.000 --> 00:34:42.000]  再加上我們團契裏面
[00:34:42.000 --> 00:34:46.000]  其實一個月有兩次查經
[00:34:46.000 --> 00:34:48.000]  那裏就二十四次
[00:34:48.000 --> 00:34:52.000]  一年上百次讀神的說話
[00:34:52.000 --> 00:34:55.000]  有沒有被神的說話影響
[00:34:55.000 --> 00:34:57.000]  去改變我們的心呢
[00:34:57.000 --> 00:35:01.000]  會不會有時候讀到神的說話
[00:35:01.000 --> 00:35:04.000]  感覺到責心呢
[00:35:04.000 --> 00:35:06.000]  提摩太后書裏面是這樣說
[00:35:06.000 --> 00:35:08.000]  聖經都是神所默示的
[00:35:08.000 --> 00:35:11.000]  於教訓篤責使人歸正
[00:35:11.000 --> 00:35:14.000]  教導人學而都是有益的
[00:35:14.000 --> 00:35:19.000]  叫屬神的人得以完全預備行各樣的善事
[00:35:19.000 --> 00:35:22.000]  當然聖經有一部份是正面的
[00:35:22.000 --> 00:35:23.000]  它教訓我們
[00:35:23.000 --> 00:35:27.000]  讓我們學習什麼是正確的事情
[00:35:27.000 --> 00:35:31.000]  但是它也有一個修正的部份
[00:35:31.000 --> 00:35:33.000]  提摩太后書裏面這樣說
[00:35:33.000 --> 00:35:36.000]  它說有篤責使人歸正
[00:35:36.000 --> 00:35:41.000]  相信當他們翻開了律法書裏面
[00:35:41.000 --> 00:35:44.000]  有些說話帶給他們
[00:35:44.000 --> 00:35:47.000]  看到自己的不足
[00:35:47.000 --> 00:35:51.000]  要自己去悔改要去改變
[00:35:51.000 --> 00:35:54.000]  今天我們聽的時候
[00:35:54.000 --> 00:35:57.000]  是不是有這份學無的心
[00:35:57.000 --> 00:36:00.000]  能夠明白神的律法
[00:36:00.000 --> 00:36:03.000]  而且這份律法或者神的說話
[00:36:03.000 --> 00:36:06.000]  真的改變我們的生命呢
[00:36:06.000 --> 00:36:09.000]  我很深印象有一次
[00:36:09.000 --> 00:36:12.000]  我自己好像講了一篇瑤書
[00:36:12.000 --> 00:36:14.000]  我不是最記得那次講什麼
[00:36:14.000 --> 00:36:16.000]  但是很深刻的就是
[00:36:16.000 --> 00:36:19.000]  講完以為自己很OK了
[00:36:19.000 --> 00:36:21.000]  因為要講嘛
[00:36:21.000 --> 00:36:23.000]  完成了就OK了
[00:36:23.000 --> 00:36:25.000]  為什麼很深刻呢
[00:36:25.000 --> 00:36:27.000]  就是講完之後
[00:36:27.000 --> 00:36:29.000]  我記得回去我媽媽那裏吃飯
[00:36:29.000 --> 00:36:30.000]  我那時候還沒結婚
[00:36:30.000 --> 00:36:32.000]  回到我媽媽那裏
[00:36:32.000 --> 00:36:35.000]  結了婚了回到我媽媽那裏
[00:36:35.000 --> 00:36:39.000]  回到家弄了一段事
[00:36:39.000 --> 00:36:41.000]  回到我媽媽那裏吃飯
[00:36:41.000 --> 00:36:45.000]  在路上不知道為什麼
[00:36:45.000 --> 00:36:48.000]  早上所講的那篇瑤書
[00:36:48.000 --> 00:36:52.000]  講到在裏面再溫一次
[00:36:52.000 --> 00:36:54.000]  溫完之後
[00:36:54.000 --> 00:36:57.000]  我就想起我有一個生氣的人
[00:36:57.000 --> 00:37:00.000]  可不可以叫生氣
[00:37:00.000 --> 00:37:04.000]  生氣就是不太喜歡的人
[00:37:04.000 --> 00:37:06.000]  突然之間就覺得
[00:37:06.000 --> 00:37:12.000]  講完你自己有沒有嘗試去瑤書人呢
[00:37:12.000 --> 00:37:16.000]  那個訊息很深在我心裏面
[00:37:16.000 --> 00:37:20.000]  所以那個星期就特意去找那個人
[00:37:20.000 --> 00:37:22.000]  和他聊天
[00:37:22.000 --> 00:37:26.000]  說回不好意思
[00:37:26.000 --> 00:37:28.000]  我覺得神的說話
[00:37:28.000 --> 00:37:30.000]  發出來的時候
[00:37:30.000 --> 00:37:33.000]  是帶給我們生命裏面有轉變
[00:37:33.000 --> 00:37:35.000]  所以當時這幫人
[00:37:35.000 --> 00:37:39.000]  聽到律法書的說話都哭泣
[00:37:39.000 --> 00:37:41.000]  更重要他們
[00:37:41.000 --> 00:37:43.000]  尼希米、伊斯拉
[00:37:43.000 --> 00:37:45.000]  和這幫利美人
[00:37:45.000 --> 00:37:47.000]  跟他們說這一天是聖日
[00:37:47.000 --> 00:37:49.000]  因為是吹角節
[00:37:49.000 --> 00:37:51.000]  接下來就是駐棚節
[00:37:51.000 --> 00:37:52.000]  是應該歡喜的日子
[00:37:52.000 --> 00:37:55.000]  因為神拯救他們
[00:37:55.000 --> 00:38:00.000]  所以叫他們去吃肥美的
[00:38:00.000 --> 00:38:02.000]  吃甘甜的
[00:38:02.000 --> 00:38:04.000]  他說不要憂愁
[00:38:04.000 --> 00:38:06.000]  因靠耶和華而得的喜樂
[00:38:06.000 --> 00:38:08.000]  是你們的力量
[00:38:08.000 --> 00:38:11.000]  相信他們責心之後
[00:38:11.000 --> 00:38:13.000]  靠著神給他們的力量
[00:38:13.000 --> 00:38:15.000]  去改變自己
[00:38:15.000 --> 00:38:17.000]  可能有得罪人的
[00:38:17.000 --> 00:38:19.000]  去求人瑤書
[00:38:19.000 --> 00:38:21.000]  或者有什麼虧欠的
[00:38:21.000 --> 00:38:24.000]  他們都去處理了自己的問題
[00:38:24.000 --> 00:38:28.000]  有時候要去克服自己的軟弱
[00:38:28.000 --> 00:38:30.000]  都不容易
[00:38:30.000 --> 00:38:33.000]  我記得我要跟那個人說
[00:38:33.000 --> 00:38:36.000]  最低限度是跟他聊天
[00:38:36.000 --> 00:38:38.000]  我記得我都祈禱了
[00:38:38.000 --> 00:38:40.000]  不知道三四次
[00:38:40.000 --> 00:38:42.000]  其實就不是很想跟他聊天
[00:38:42.000 --> 00:38:45.000]  其實叼淡了就沒事了
[00:38:45.000 --> 00:38:50.000]  但是信息在裡面的時候
[00:38:50.000 --> 00:38:55.000]  就一直覺得都要去做點事
[00:38:55.000 --> 00:38:57.000]  一直祈禱的時候
[00:38:57.000 --> 00:39:00.000]  神給了一份力量
[00:39:00.000 --> 00:39:03.000]  去跟人和好
[00:39:03.000 --> 00:39:05.000]  和好之後
[00:39:05.000 --> 00:39:08.000]  心裡其實是很開心的
[00:39:08.000 --> 00:39:10.000]  因為真的處理了問題
[00:39:10.000 --> 00:39:13.000]  相信當時以色列人
[00:39:13.000 --> 00:39:17.000]  他們被神的說話去激動
[00:39:17.000 --> 00:39:19.000]  也都看到自己的虧欠
[00:39:19.000 --> 00:39:20.000]  但是靠著神
[00:39:20.000 --> 00:39:23.000]  他們有生命的改變
[00:39:23.000 --> 00:39:28.000]  所以在裡面靠著神有那份的喜樂
[00:39:28.000 --> 00:39:32.000]  不知道我們聽了這麼多的時候
[00:39:32.000 --> 00:39:36.000]  有沒有真正的去實踐呢
[00:39:36.000 --> 00:39:38.000]  聽過一個故事
[00:39:38.000 --> 00:39:44.000]  他說在韓國有一個流浪漢
[00:39:44.000 --> 00:39:48.000]  他不知道為什麼
[00:39:48.000 --> 00:39:51.000]  患了失憶症
[00:39:51.000 --> 00:39:53.000]  他還沒患失憶症之前
[00:39:53.000 --> 00:39:55.000]  在他銀行戶口裡面
[00:39:55.000 --> 00:39:57.000]  有十幾萬的現金
[00:39:57.000 --> 00:39:59.000]  十幾萬美金的現金
[00:39:59.000 --> 00:40:00.000]  對起來
[00:40:00.000 --> 00:40:01.000]  如果你對回港幣
[00:40:01.000 --> 00:40:03.000]  差不多有百萬
[00:40:03.000 --> 00:40:07.000]  但是人們再去看這個流浪漢的時候
[00:40:07.000 --> 00:40:12.000]  最後他死在一個寒冷的街上
[00:40:12.000 --> 00:40:14.000]  他們就去研究
[00:40:14.000 --> 00:40:16.000]  為什麼這麼有錢的人
[00:40:16.000 --> 00:40:19.000]  他自己銀行戶口裡面這麼多錢
[00:40:19.000 --> 00:40:24.000]  但是就貧病交迫之下死在街上
[00:40:24.000 --> 00:40:28.000]  原來當時有一個規律
[00:40:28.000 --> 00:40:31.000]  你一定要記得自己真實的名字
[00:40:31.000 --> 00:40:37.000]  才可以向銀行提款
[00:40:37.000 --> 00:40:41.000]  有時候他就因為他不記得了自己的名字
[00:40:41.000 --> 00:40:44.000]  所以就算他擁有很多的財富
[00:40:44.000 --> 00:40:48.000]  他都不能夠去運用
[00:40:48.000 --> 00:40:51.000]  這個不知道會不會都是我們的寫照
[00:40:51.000 --> 00:40:53.000]  聽了聖經很多
[00:40:53.000 --> 00:40:56.000]  神的說話也明白很多
[00:40:56.000 --> 00:41:00.000]  但是其實有沒有用過呢
[00:41:00.000 --> 00:41:03.000]  是不是知道神給我們這筆的錢
[00:41:03.000 --> 00:41:06.000]  是需要去改變我們的生命
[00:41:06.000 --> 00:41:08.000]  去運用出來呢
[00:41:08.000 --> 00:41:11.000]  會不會好像耶穌說的
[00:41:11.000 --> 00:41:16.000]  一千、二千、五千兩個僕人
[00:41:16.000 --> 00:41:20.000]  他們都得到不同的金錢、不同的財幹
[00:41:20.000 --> 00:41:24.000]  但是實質有沒有去運用出來呢
[00:41:24.000 --> 00:41:26.000]  聽到這麼多的信息的時候
[00:41:26.000 --> 00:41:31.000]  是需要去回應神給我們的挑戰
[00:41:31.000 --> 00:41:34.000]  或者生命裡面要改變的事情
[00:41:34.000 --> 00:41:39.000]  當時這幫以色列人他們被擄歸會
[00:41:39.000 --> 00:41:42.000]  他們經歷了很多的難處
[00:41:42.000 --> 00:41:46.000]  以及神給他們的刑罰
[00:41:46.000 --> 00:41:49.000]  所以他們回來的時候去聽
[00:41:49.000 --> 00:41:51.000]  聽了之後去悔改
[00:41:51.000 --> 00:41:55.000]  願意去遵行神的說話
[00:41:55.000 --> 00:41:58.000]  不知道我們聽了神的說話
[00:41:58.000 --> 00:42:03.000]  是不是願意這樣去回應神的說話呢
[00:42:03.000 --> 00:42:06.000]  每天我們會有靈修
[00:42:06.000 --> 00:42:09.000]  每天有靈修
[00:42:09.000 --> 00:42:11.000]  聽不聽到神的說話呢
[00:42:11.000 --> 00:42:13.000]  會去讀聖經
[00:42:13.000 --> 00:42:15.000]  聖經是不是真的能夠存在
[00:42:15.000 --> 00:42:17.000]  在我們的心裡面呢
[00:42:17.000 --> 00:42:19.000]  有沒有一顆受教的心
[00:42:19.000 --> 00:42:22.000]  能夠裝在神的說話呢
[00:42:22.000 --> 00:42:26.000]  很盼望聖經在我們生命裡面
[00:42:26.000 --> 00:42:29.000]  帶給我們裡面有改變
[00:42:29.000 --> 00:42:32.000]  能夠遵行的說話去回應
[00:42:32.000 --> 00:42:34.000]  願神的話以真理
[00:42:34.000 --> 00:42:36.000]  去引導我們一生的路程
[00:42:36.000 --> 00:42:37.000]  求主幫助
[00:42:37.000 --> 00:42:39.000]  我們一起祈禱
[00:42:39.000 --> 00:42:42.000]  七恩主為了我們每一個
[00:42:42.000 --> 00:42:44.000]  都交託在你手中
[00:42:44.000 --> 00:42:47.000]  你留下你的聖經
[00:42:47.000 --> 00:42:48.000]  留下你的說話
[00:42:48.000 --> 00:42:50.000]  不是只是讓我們去讀
[00:42:50.000 --> 00:42:52.000]  或者只是去研究
[00:42:52.000 --> 00:42:54.000]  而是讀了之後明白
[00:42:54.000 --> 00:42:56.000]  能夠去回應
[00:42:56.000 --> 00:42:58.000]  去遵行你的說話
[00:42:58.000 --> 00:42:59.000]  求你都去幫助
[00:42:59.000 --> 00:43:01.000]  這個道理其實可能我們
[00:43:01.000 --> 00:43:03.000]  常常都會去聽
[00:43:03.000 --> 00:43:04.000]  或者我們都明白
[00:43:04.000 --> 00:43:06.000]  但是真正要實踐的時候
[00:43:06.000 --> 00:43:09.000]  卻不是一件容易的事情
[00:43:09.000 --> 00:43:10.000]  求你都去施恩
[00:43:10.000 --> 00:43:12.000]  真的讓我們在每一次
[00:43:12.000 --> 00:43:13.000]  聆聽你的話裡面
[00:43:13.000 --> 00:43:15.000]  或者查考聖經裡面
[00:43:15.000 --> 00:43:17.000]  真的讓我們懂得去應用
[00:43:17.000 --> 00:43:19.000]  也懂得去實踐
[00:43:19.000 --> 00:43:21.000]  不是純粹聽了
[00:43:21.000 --> 00:43:23.000]  有很多的知識
[00:43:23.000 --> 00:43:25.000]  而是把它轉化成
