
[00:00:00.000 --> 00:00:06.140]  各位頂子妹,早上,讓我們開始的時候,我們先來一個禱告
[00:22:41.960 --> 00:22:44.780]  而當傷害人的一方
[00:22:44.780 --> 00:22:47.340]  他肯認罪的時候
[00:22:47.340 --> 00:22:50.160]  其實他是脫離了罪惡的權勢
[00:22:50.160 --> 00:22:54.500]  撒旦再不能夠以此來控告他
[00:22:54.500 --> 00:22:56.300]  所以信徒相交
[00:22:56.300 --> 00:22:58.100]  彼此認罪
[00:22:58.100 --> 00:23:00.400]  其實是很重要
[00:23:00.400 --> 00:23:06.280]  是代表著真理在我們的心裡面
[00:23:06.280 --> 00:23:08.080]  但是在第十節
[00:23:08.080 --> 00:23:10.380]  一看就是反問
[00:23:10.380 --> 00:23:15.000]  如果假教師說我自己從來都沒有犯過罪
[00:23:15.000 --> 00:23:17.040]  就是責任不在我那裡
[00:23:17.040 --> 00:23:19.340]  現在很流行說一句話
[00:23:19.340 --> 00:23:23.180]  那是不是神在說謊呢
[00:23:23.180 --> 00:23:27.540]  很久以前羅馬書第三章說
[00:23:27.540 --> 00:23:30.100]  世人都犯了罪
[00:23:30.100 --> 00:23:33.420]  規絕了神的榮耀
[00:23:33.420 --> 00:23:35.740]  但是神是藉著耶穌基督
[00:23:35.740 --> 00:23:38.800]  為人成就了這個救恩
[00:23:38.800 --> 00:23:41.880]  如果罪不存在的話
[00:23:41.880 --> 00:23:43.920]  就等於神的救贖計劃
[00:23:43.920 --> 00:23:46.480]  其實是一個騙局
[00:23:46.480 --> 00:23:48.780]  神是一個騙子
[00:23:48.780 --> 00:23:50.580]  那與神是光
[00:23:50.580 --> 00:23:53.400]  祂的屬性是否相違背
[00:23:53.400 --> 00:23:55.960]  如果人是這樣宣稱的時候
[00:23:55.960 --> 00:23:59.280]  其實他是大大的來褻瀆神
[00:23:59.280 --> 00:24:01.840]  假教師他不尊重神
[00:24:01.840 --> 00:24:03.380]  當他這樣說的時候
[00:24:03.380 --> 00:24:09.260]  其實是將他自己自絕於救恩的門外
[00:24:09.260 --> 00:24:10.540]  所以在這裡
[00:24:10.540 --> 00:24:13.620]  其實約翰同時也帶出了
[00:24:13.620 --> 00:24:16.440]  其實罪的普遍性
[00:24:16.440 --> 00:24:20.520]  也提醒我們信了耶穌之後
[00:24:20.520 --> 00:24:23.080]  我們其實也有可能會犯罪
[00:24:23.080 --> 00:24:24.620]  所以我們要保持
[00:24:24.620 --> 00:24:27.700]  我們對罪的敏感性
[00:24:27.700 --> 00:24:30.260]  信徒與神相交的原則
[00:24:30.260 --> 00:24:32.320]  就不是沒有犯過罪
[00:24:32.320 --> 00:24:35.900]  而是我們需要坦白的在神的面前來認罪
[00:24:35.900 --> 00:24:39.220]  來求神、來赦免
[00:24:39.220 --> 00:24:42.560]  當我和別人來傳福音的時候
[00:24:42.560 --> 00:24:47.420]  我常常都會遇到一些人
[00:24:47.420 --> 00:24:53.040]  說他們自己是沒有罪的
[00:24:53.040 --> 00:24:55.100]  其實在他們心裡面
[00:24:55.100 --> 00:24:57.660]  其實他們的罪只不過是說
[00:24:57.660 --> 00:25:02.520]  他們沒有犯法律上所規定的條文而已
[00:25:02.520 --> 00:25:04.320]  因為他們沒有察覺到
[00:25:04.320 --> 00:25:07.140]  其實人有墮落的罪性
[00:25:07.140 --> 00:25:09.940]  內心那種貪婪、那種污穢
[00:25:09.940 --> 00:25:14.300]  甚至是對罪的反應的遲鈍
[00:25:14.300 --> 00:25:15.580]  我曾經問過他
[00:25:15.580 --> 00:25:18.400]  你有沒有買過A貨
[00:25:18.400 --> 00:25:24.280]  他都不覺得買A貨有問題
[00:25:24.280 --> 00:25:26.580]  大家都知道
[00:25:26.580 --> 00:25:29.920]  保羅未被神所光照的時候
[00:25:29.920 --> 00:25:31.440]  其實他也是一樣
[00:25:31.440 --> 00:25:33.760]  但是當他認識主的時候
[00:25:33.760 --> 00:25:35.540]  他就完全不同了
[00:25:35.540 --> 00:25:37.080]  他說他自己是什麼
[00:25:37.080 --> 00:25:41.180]  他是罪人中的罪魁
[00:25:41.180 --> 00:25:42.720]  但是說到這裡
[00:25:42.720 --> 00:25:47.060]  可能大家都會有一個問題
[00:25:47.060 --> 00:25:50.640]  我們信徒是否可以不斷地認罪
[00:25:50.640 --> 00:25:55.000]  同時也可以繼續犯罪呢
[00:25:55.000 --> 00:25:56.780]  這樣基督教是不是一個
[00:25:56.780 --> 00:26:01.900]  縱容人家犯罪的宗教呢
[00:26:01.900 --> 00:26:04.980]  大家是不是心目中都有這個問題呢
[00:26:04.980 --> 00:26:09.840]  所以約翰在第二章他就說了
[00:26:09.840 --> 00:26:13.940]  他很語重心長地說給信徒知道
[00:26:13.940 --> 00:26:15.980]  一件很重要的事
[00:26:15.980 --> 00:26:20.080]  恐怕他們對犯罪是有所誤解
[00:26:20.080 --> 00:26:23.160]  他怎樣告訴信徒呢
[00:26:23.160 --> 00:26:28.280]  他說不要犯罪
[00:26:28.280 --> 00:26:33.140]  原文在這裡其實是約翰對信徒的一個命令
[00:26:33.140 --> 00:26:38.000]  基督徒的生活是應該以不犯罪為目標
[00:26:38.000 --> 00:26:42.600]  信徒不應該以為神的恩典是夠我們用
[00:26:42.600 --> 00:26:44.660]  我們就可以放縱情慾
[00:26:44.660 --> 00:26:47.220]  這些只不過是自欺欺人而已
[00:26:47.220 --> 00:26:50.800]  在羅馬書第六章那裡講到
[00:26:50.800 --> 00:26:55.420]  我們可以仍在罪中叫恩典顯多嗎
[00:26:55.420 --> 00:26:57.200]  斷符不可
[00:26:57.200 --> 00:26:59.500]  我們在罪上死了的人
[00:26:59.500 --> 00:27:04.380]  豈可仍在罪中活著呢
[00:27:04.380 --> 00:27:07.960]  耶穌曾經對一個在犯姦淫的時候
[00:27:07.960 --> 00:27:09.760]  被抓的女人說
[00:27:09.760 --> 00:27:16.400]  他說從今以後是不要再犯罪了
[00:27:16.400 --> 00:27:21.780]  但是約翰都承認人是有他的限制
[00:27:21.780 --> 00:27:23.560]  信了耶穌之後
[00:27:23.560 --> 00:27:25.360]  由於種種的原因
[00:27:25.360 --> 00:27:27.660]  人可能因為身不由己
[00:27:27.660 --> 00:27:29.080]  可能年少無知
[00:27:29.080 --> 00:27:32.520]  可能選擇錯誤來犯罪
[00:27:32.520 --> 00:27:36.880]  中國人更加會說聖人都有錯
[00:27:36.880 --> 00:27:39.180]  既然人非完美
[00:27:39.180 --> 00:27:43.020]  罪人靠著自己去犯罪之後
[00:27:43.020 --> 00:27:48.140]  根本上很難跟神來恢復相交
[00:27:48.140 --> 00:27:51.220]  所以神就開出了一條出路
[00:27:51.220 --> 00:27:57.620]  給人的重點就是放在耶穌基督的身上
[00:27:57.620 --> 00:28:01.720]  這裡中保其實有兩個意思
[00:28:01.720 --> 00:28:07.080]  一個就是指在旁邊的幫助者
[00:28:07.080 --> 00:28:08.620]  一個helper
[00:28:08.620 --> 00:28:10.160]  而另一個意思就是
[00:28:10.160 --> 00:28:15.540]  為這個人來辯護好像律師一樣
[00:28:15.540 --> 00:28:18.600]  而約翰在這裡更加是稱耶穌基督為
[00:28:18.600 --> 00:28:21.160]  乃爾者耶穌基督
[00:28:21.160 --> 00:28:22.960]  當他這樣說的時候
[00:28:22.960 --> 00:28:27.560]  其實也是表示耶穌是有神人異性
[00:28:27.560 --> 00:28:30.120]  他從死裡復活正好是證明
[00:28:30.120 --> 00:28:32.680]  他就是那位永恆的生命
[00:28:32.680 --> 00:28:33.960]  他也是無罪
[00:28:33.960 --> 00:28:37.800]  也是公義的那一位
[00:28:37.800 --> 00:28:41.640]  所以在第二章第二節那裡
[00:28:41.640 --> 00:28:43.940]  耶穌基督
[00:28:43.940 --> 00:28:46.000]  約翰就說耶穌基督就好像
[00:28:46.000 --> 00:28:49.060]  舊約裡面的大祭司一樣
[00:28:49.060 --> 00:28:52.380]  他為這個百姓做這個
[00:28:52.380 --> 00:28:54.440]  獻上這個贖罪祭
[00:28:54.440 --> 00:28:56.480]  就是說是一個挽回祭
[00:28:56.480 --> 00:28:58.800]  我想大家都曾經聽我說過
[00:28:58.800 --> 00:29:03.660]  有關於贖罪祭的意義
[00:29:03.660 --> 00:29:05.200]  這裡就是表明了
[00:29:05.200 --> 00:29:07.240]  耶穌基督他在十字架上面
[00:29:07.240 --> 00:29:11.840]  他所流的寶血是平息了神的怒氣
[00:29:11.840 --> 00:29:16.720]  使這個信道在與神的關係上面是不自脫勾
[00:29:16.720 --> 00:29:21.060]  以致相交是可以繼續維持下去的
[00:29:21.060 --> 00:29:24.640]  所以希伯來書第七章第25節那裡是說到
[00:29:24.640 --> 00:29:27.720]  凡靠著他進到上帝面前的人
[00:29:27.720 --> 00:29:30.020]  他都能拯救到底
[00:29:30.020 --> 00:29:31.560]  因為他長遠活著
[00:29:31.560 --> 00:29:34.640]  為他們祈求
[00:29:34.640 --> 00:29:36.940]  最後約翰更加是補充
[00:29:36.940 --> 00:29:37.960]  說了一句
[00:29:37.960 --> 00:29:39.760]  他說耶穌基督的犧牲
[00:29:39.760 --> 00:29:41.560]  不單止是為越信徒
[00:29:41.560 --> 00:29:46.420]  更是為普天下的世人
[00:29:46.420 --> 00:29:50.760]  兩個人的後書第五章那裡寶來是說到
[00:29:50.760 --> 00:29:56.140]  神在基督裡是叫世人與自己和好
[00:29:56.140 --> 00:29:58.200]  這裡不是在說
[00:29:58.200 --> 00:30:01.520]  世界上所有犯罪的人
[00:30:01.520 --> 00:30:03.820]  都因為耶穌基督的挽回祭
[00:30:03.820 --> 00:30:06.120]  來自動來得救
[00:30:06.120 --> 00:30:08.680]  而是說人是必須要接受耶穌
[00:30:08.680 --> 00:30:16.880]  我們在基督裡靠著耶穌基督的挽回祭來得救
[00:30:16.880 --> 00:30:20.200]  所以在這裡總的來說
[00:30:20.200 --> 00:30:22.240]  耶穌基督的中保的角色
[00:30:22.240 --> 00:30:24.040]  其實是不可或缺的
[00:30:24.040 --> 00:30:26.340]  他不單止是保護信徒
[00:30:26.340 --> 00:30:29.420]  不只因為罪而失去了這個盼望
[00:30:29.420 --> 00:30:35.040]  更加是使得人與神的相交是可以繼續下去
[00:30:35.040 --> 00:30:38.880]  現在其實耶穌基督仍然在父神的右邊
[00:30:38.880 --> 00:30:41.440]  是不斷為信徒來代求
[00:30:41.440 --> 00:30:46.300]  祂的保血會洗淨我們一切的不義
[00:30:46.300 --> 00:30:50.400]  總結一下今天我們所說的
[00:30:50.400 --> 00:30:53.480]  約翰他通過生命之道的第一手經驗
[00:30:53.480 --> 00:30:55.000]  他告訴信徒
[00:30:55.000 --> 00:30:58.340]  這個永恆的生命不是一個抽象的觀念
[00:30:58.340 --> 00:30:59.880]  而是從神而來的
[00:30:59.880 --> 00:31:03.720]  也是他親眼見過親耳聽過親手摸過
[00:31:03.720 --> 00:31:07.300]  以下的使命就是要為此來做見證
[00:31:07.300 --> 00:31:09.600]  來傳揚這個生命的源頭
[00:31:09.600 --> 00:31:13.960]  使人與神可以彼此相交
[00:31:13.960 --> 00:31:17.540]  但是生命的相交是有原則的
[00:31:17.540 --> 00:31:19.600]  因為上帝就是光
[00:31:19.600 --> 00:31:23.940]  所以信徒我們一定要行在光明裡面
[00:31:23.940 --> 00:31:26.500]  罪是使得人與神
[00:31:26.500 --> 00:31:29.060]  人與人之間的阻隔
[00:31:29.060 --> 00:31:30.600]  也是我們的障礙
[00:31:30.600 --> 00:31:33.680]  所以我們一定要認識罪的那個本質
[00:31:33.680 --> 00:31:37.520]  我們不可以輕易犯罪
[00:31:37.520 --> 00:31:42.120]  約翰同時也很明白人不是完美的
[00:31:42.120 --> 00:31:44.940]  但是所以我們苟一不慎
[00:31:44.940 --> 00:31:46.220]  我們犯罪的時候
[00:31:46.220 --> 00:31:48.780]  我們一定要認罪悔改
[00:31:48.780 --> 00:31:51.080]  因為我們的中保耶穌基督
[00:31:51.080 --> 00:31:54.160]  祂的血會塗抹我們一切的過犯
[00:31:54.160 --> 00:31:56.200]  挽回神對我們的憤怒
[00:31:56.200 --> 00:31:57.480]  使我們的生命
[00:31:57.480 --> 00:32:01.320]  我們與上帝的相交是可以繼續下去的
[00:32:01.320 --> 00:32:03.880]  耶穌是明白我們的軟弱的
[00:32:03.880 --> 00:32:05.420]  祂不斷在父神面前
[00:32:05.420 --> 00:32:07.720]  來為我們去代求
[00:32:07.720 --> 00:32:09.780]  祂是我們資深的朋友
[00:32:09.780 --> 00:32:11.820]  我們為此感恩
[00:32:11.820 --> 00:32:15.400]  讓我們和祂吐稿
[00:32:15.400 --> 00:32:16.420]  主耶穌我們很感謝祢
[00:32:16.420 --> 00:32:20.260]  今天祢對我們每一個人來說話
[00:32:20.260 --> 00:32:22.820]  祢知道我們生命的需要
[00:32:22.820 --> 00:32:24.620]  我們是很渴望
[00:32:24.620 --> 00:32:28.200]  和祢有親密的生命的相交
[00:32:28.200 --> 00:32:30.240]  但願我們與弟兄姊妹
[00:32:30.240 --> 00:32:33.560]  亦都是有生命的相交
[00:32:33.560 --> 00:32:38.180]  我們一同來分享祢永恆的生命
[00:32:38.180 --> 00:32:39.960]  並且能夠將祢的生命
[00:32:39.960 --> 00:32:43.800]  和那些未相信的朋友來分享
[00:32:43.800 --> 00:32:46.120]  以致他們都可以認識祢
[00:32:46.120 --> 00:32:51.480]  並且與祢相交有喜樂的滿足
[00:32:51.480 --> 00:32:55.080]  同時我們更加願意來更加認識祢
[00:32:55.080 --> 00:32:57.120]  因為祢就是光
[00:32:57.120 --> 00:32:58.920]  以致我們行事為人
[00:32:58.920 --> 00:33:01.740]  亦都是行在光明中
[00:33:01.740 --> 00:33:03.280]  如果我們犯錯了
[00:33:03.280 --> 00:33:05.580]  求主的保血來洗正
[00:33:05.580 --> 00:33:09.420]  讓生命的相交可以繼續下去
[00:33:09.420 --> 00:33:10.440]  聽我們的禱告
[00:33:10.440 --> 00:33:12.240]  奉主耶穌基督聖名
[00:33:12.240 --> 00:33:13.240]   Amen
