
[00:00:00.000 --> 00:00:07.280]  原來這個應用在羅馬書第六章已經出過來
[00:18:06.720 --> 00:18:12.320]  我們的從前
[00:18:12.320 --> 00:18:14.480]  我們的現在
[00:18:14.480 --> 00:18:16.280]  這裏有一個問題
[00:18:16.280 --> 00:18:17.640]  我想問你一個問題
[00:18:17.640 --> 00:18:22.920]  你如何從第一章走到第十二章
[00:18:22.920 --> 00:18:27.400]  那就走啊
[00:18:27.400 --> 00:18:28.920]  因爲我們知道我們是黑暗
[00:18:28.920 --> 00:18:29.800]  於是我改過
[00:18:29.800 --> 00:18:31.640]  我就做了一個好人
[00:18:31.640 --> 00:18:36.760]  是不是這麼簡單
[00:18:36.760 --> 00:18:39.640]  你知不知道在第一章和十二章當中
[00:18:39.640 --> 00:18:43.560]  有一個巨大的鴻溝
[00:18:43.560 --> 00:18:46.400]  誰可以自己隨隨便便
[00:18:46.400 --> 00:18:50.600]  由黑暗走向光明
[00:18:50.600 --> 00:18:53.360]  如果我要你在這裏游水
[00:18:53.360 --> 00:18:54.320]  游到北極
[00:18:54.320 --> 00:18:56.680]  你怎麼遊啊
[00:18:56.680 --> 00:19:02.880]  這個鴻溝沒有人可以跨越
[00:19:02.880 --> 00:19:05.600]  唯有主耶穌基督
[00:19:05.600 --> 00:19:09.160]  爲什麼我們有可能從第一章走到第十二章
[00:19:09.160 --> 00:19:13.920]  因爲有另外一個人爲我們獻上了自己的生命
[00:19:13.920 --> 00:19:16.960]  所以當主耶穌基督叫我們
[00:19:16.960 --> 00:19:18.920]  看着基督的慈悲
[00:19:18.920 --> 00:19:21.280]  將身體獻上的時候
[00:19:21.280 --> 00:19:23.000]  你要記得我們今天
[00:19:23.000 --> 00:19:25.680]  可以將自己獻上作爲活祭
[00:19:25.680 --> 00:19:28.840]  是因爲從前有另外一個人
[00:19:28.840 --> 00:19:30.120]  爲我們的緣故
[00:19:30.120 --> 00:19:33.720]  將自己的生命獻上
[00:19:33.720 --> 00:19:35.320]  成爲一個贖罪祭
[00:19:35.320 --> 00:19:37.480]  是耶穌基督
[00:19:37.480 --> 00:19:40.400]  這個是福音的邏輯
[00:19:40.400 --> 00:19:42.520]  耶穌基督從來沒有叫我們做一件事
[00:19:42.520 --> 00:19:45.680]  是祂自己不先做了的
[00:19:45.680 --> 00:19:51.040]  因爲祂爲我們死
[00:19:51.040 --> 00:19:52.160]  我們今天又盼望
[00:19:52.160 --> 00:19:54.760]  因爲祂爲我們獻身
[00:19:54.760 --> 00:19:57.040]  祂今天呼召我們
[00:19:57.040 --> 00:19:58.240]  爲祂
[00:19:58.240 --> 00:19:59.480]  爲天國
[00:19:59.480 --> 00:20:01.480]  獻上我們自己
[00:20:01.480 --> 00:20:02.880]  這個是福音的邏輯
[00:20:02.880 --> 00:20:06.760]  這個是理所當然的敬拜
[00:20:06.760 --> 00:20:11.120]  所以弟兄們
[00:20:11.120 --> 00:20:14.360]  我以神的慈悲勸你們
[00:20:14.360 --> 00:20:17.200]  將身體獻上當作活祭
[00:20:17.200 --> 00:20:18.920]  是聖潔的
[00:20:18.920 --> 00:20:20.400]  神所起予的
[00:20:20.400 --> 00:20:22.880]  你們如此侍奉
[00:20:22.880 --> 00:20:26.440]  乃是理所當然的
[00:20:26.440 --> 00:20:31.360]  我們去祈禱
[00:20:31.360 --> 00:20:33.040]  我們天父感謝你
[00:20:33.040 --> 00:20:35.720]  因爲這是你的話語
[00:20:35.720 --> 00:20:41.760]  這不是人的聰明智慧
[00:20:41.760 --> 00:20:45.640]  也不是一個宗教佬在騙鬼
[00:20:45.640 --> 00:20:47.840]  找些好處
[00:20:47.840 --> 00:20:50.520]  這是保羅
[00:20:50.520 --> 00:20:53.400]  這是一個生命被主耶穌基督的奉獻
[00:20:53.400 --> 00:20:56.840]  所觸動的保羅
[00:20:56.840 --> 00:20:58.880]  一個全然奉獻
[00:20:58.880 --> 00:21:03.280]  全然爲主而活的保羅
[00:21:03.280 --> 00:21:06.920]  但這本書不僅是寫給保羅
[00:21:06.920 --> 00:21:11.440]  不僅是寫給一些高等的基督徒
[00:21:11.440 --> 00:21:16.920]  這本書是寫給每一個基督徒
[00:21:16.920 --> 00:21:19.320]  保羅所畫的
[00:21:19.320 --> 00:21:24.360]  是一個真真實實的圖畫
[00:21:24.360 --> 00:21:29.200]  主是願意我們明白禰福音的邏輯
[00:21:29.200 --> 00:21:35.120]  願我們真的抓緊主耶穌基督的慈悲
[00:21:35.120 --> 00:21:38.080]  以致我們俯伏在禰面前
[00:21:38.080 --> 00:21:40.560]  將身體獻上當作活祭
[00:21:40.560 --> 00:21:44.120]  願我們的教會
[00:21:44.120 --> 00:21:50.040]  成爲一個有威猛殺傷力的教會
[00:21:50.040 --> 00:21:52.360]  願我們的教會
[00:21:52.360 --> 00:21:56.040]  成爲一個發放導彈
[00:21:56.040 --> 00:21:59.760]  去黑暗世界的教會
[00:21:59.760 --> 00:22:03.880]  願禰的名在宮裏堂裏面得榮耀
[00:22:03.880 --> 00:22:04.480]  我們感謝祈禱
[00:22:04.480 --> 00:22:06.240]  是共主耶穌基督綿囚
[00:22:06.240 --> 00:22:08.240]  阿們
