
[00:00:00.000 --> 00:00:04.600]  今早我想和各位一齊思想的題目就是「普世歡騰」
[00:35:49.000 --> 00:35:59.000]  各位來賓,聖誕是最好的日子,你來到主的面前謙卑地接受他,做你的救主
[00:35:59.000 --> 00:36:07.000]  讓他能夠赦免你的罪
[00:36:07.000 --> 00:36:11.000]  不要再說我有什麼罪,我完美
[00:36:14.000 --> 00:36:18.000]  如果你認為你是完美的,那你去結婚吧
[00:36:18.000 --> 00:36:22.000]  你一結婚之後你就知道自己不完美了
[00:36:22.000 --> 00:36:26.000]  你一定是有問題的
[00:36:26.000 --> 00:36:31.000]  我不是鼓勵各位不結婚
[00:36:31.000 --> 00:36:40.000]  我告訴各位一個事實,就是你不要覺得自己是完美的,我不需要任何人說我錯
[00:36:45.000 --> 00:36:48.000]  救主就是他來幫你和救你脫離這些的事
[00:36:48.000 --> 00:36:56.000]  但是第二個原因,我們要怎樣去歡騰呢?
[00:36:56.000 --> 00:37:04.000]  就是明白歡騰是來自信從耶穌基督為王,讓他管理我們的生命
[00:37:04.000 --> 00:37:11.000]  原來當我們是接受耶穌,或者很多人都願意
[00:37:14.000 --> 00:37:19.000]  但是我們是否願意接受了耶穌之後,讓他來帶領我們每一天呢?
[00:37:19.000 --> 00:37:25.000]  我們是否按著他的心意去活呢?
[00:37:25.000 --> 00:37:29.000]  因為我信,我就信了耶穌
[00:37:29.000 --> 00:37:36.000]  但是我行我素,我喜歡怎樣做我的生意,我喜歡怎樣做人,就是我自己的做法
[00:37:36.000 --> 00:37:43.000]  你知不知道很多基督徒,為什麼他信了耶穌,是失去了喜樂呢?
[00:37:45.000 --> 00:37:48.000]  因為他們不願意讓耶穌基督做他們的王,去管理他們的一生
[00:37:48.000 --> 00:38:02.000]  所以我請問各位,究竟是什麼東西,你知不知道是什麼東西,你信了主了,但是令到你仍舊不快樂呢?
[00:38:02.000 --> 00:38:12.000]  是不是就是因為那樣東西,你沒有願意跟著耶穌基督讓他去管理,所以是這樣呢?
[00:38:15.000 --> 00:38:17.000]  我們說,我們要有悔改和心意更新的心
[00:38:17.000 --> 00:38:26.000]  原來悔改不是只是信耶穌那一天悔改的
[00:38:26.000 --> 00:38:35.000]  我們常常都要悔改,因為我們有事做錯,我們有事是自己我行我素,獨行獨斷的
[00:38:40.000 --> 00:38:44.000]  所以我們要更新我們的心意,讓我們去信服他,讓他帶領我們
[00:38:44.000 --> 00:38:49.000]  在這個聖誕的裏面
[00:38:49.000 --> 00:38:56.000]  不單單是未接受過耶穌基督的人,在這個聖誕,在今天,讓我們接受耶穌基督
[00:38:56.000 --> 00:39:02.000]  在這個聖誕的裏面
[00:39:02.000 --> 00:39:06.000]  有每一個的基督徒,我們親愛的弟兄姊妹
[00:39:08.000 --> 00:39:10.000]  讓我們重新得到喜樂
[00:39:10.000 --> 00:39:17.000]  讓我們知道有些什麼東西,我們要讓位,讓主來帶領我們
[00:39:17.000 --> 00:39:26.000]  我們說有三樣東西教我們怎樣普世歡騰
[00:39:26.000 --> 00:39:30.000]  第一是接納耶穌
[00:39:30.000 --> 00:39:33.000]  第二是讓他管理
[00:39:33.000 --> 00:39:36.000]  第三就是活出一個公義的人生
[00:39:39.000 --> 00:39:42.000]  活出一個公義的人生,期望耶穌基督快來審治這個世界
[00:39:42.000 --> 00:39:49.000]  我們要讓我們的生命是公正和公義
[00:39:49.000 --> 00:39:56.000]  讓人看到當耶穌進入我們的生命的時候,我們那種生命怎樣的改變
[00:39:56.000 --> 00:40:05.000]  究竟你是不是已經預備好主再來的時候,你能夠歡喜快樂的歡迎他呢?
[00:40:09.000 --> 00:40:13.000]  有個小朋友,我們剛剛收到他的WhatsApp,告訴我們
[00:40:13.000 --> 00:40:20.000]  他說我不想聖誕老人
[00:40:20.000 --> 00:40:27.000]  因為他的歌說Santa Claus is coming to town
[00:40:27.000 --> 00:40:32.000]  他說因為我今年很頑皮
[00:40:32.000 --> 00:40:35.000]  故事是這樣說
[00:40:37.000 --> 00:40:39.000]  當主再來的時候,他看到我們是怎樣呢?
[00:40:39.000 --> 00:40:48.000]  我們是不是真的好好地去一起學一下怎樣活出一個公義公正的人生呢?
[00:40:48.000 --> 00:40:53.000]  我們是等他再來的
[00:40:53.000 --> 00:40:58.000]  我今天跟各位的導演差不多講完了
[00:40:58.000 --> 00:41:02.000]  是差不多而已
[00:41:02.000 --> 00:41:05.000]  給各位一個鼓勵,可以醒過來
[00:41:06.000 --> 00:41:08.000]  他說差不多了,我聽他最後說些什麼
[00:41:08.000 --> 00:41:14.000]  歡騰就是喜樂
[00:41:14.000 --> 00:41:19.000]  歡騰不是一個情緒
[00:41:19.000 --> 00:41:25.000]  歡騰是知道你覺得重要的東西是永遠不會失去
[00:41:25.000 --> 00:41:33.000]  這個就是神的愛,藉著耶穌基督,我們跟神的那種關係
[00:41:37.000 --> 00:41:39.000]  今生來生都會永遠跟我們一起
[00:41:39.000 --> 00:41:44.000]  在幾個世紀之前
[00:41:44.000 --> 00:41:52.000]  在英國的地方,當時航海作業是很重要的,很多船出海
[00:41:52.000 --> 00:42:00.000]  有一艘船是出海作業,一去就是幾個月
[00:42:04.000 --> 00:42:10.000]  那艘船裡面的人,他們說是最粗的人,最俗的人,全部都在那艘船裡面
[00:42:10.000 --> 00:42:17.000]  最優雅的人就在裡面
[00:42:17.000 --> 00:42:21.000]  全部男人都在那艘船裡面
[00:42:21.000 --> 00:42:24.000]  那艘船出海作業
[00:42:24.000 --> 00:42:29.000]  他的船長叫約翰
[00:42:29.000 --> 00:42:33.000]  約翰船長是最粗最可怕的一個人
[00:42:35.000 --> 00:42:37.000]  因為他說我天不怕,我地不怕
[00:42:37.000 --> 00:42:41.000]  就是這樣的人,他做人了
[00:42:41.000 --> 00:42:44.000]  人人都害怕他
[00:42:44.000 --> 00:42:46.000]  但當出海去到一段日子的時候
[00:42:46.000 --> 00:42:50.000]  約翰船長忽然間得到重病
[00:42:50.000 --> 00:42:55.000]  趕不及再回到英國
[00:42:55.000 --> 00:42:59.000]  約翰船長忽然間覺得不知道再怎麼樣走
[00:42:59.000 --> 00:43:03.000]  天不怕地不怕,但現在我就怕我不知道我將來怎麼樣
[00:43:04.000 --> 00:43:05.000]  他聽過聖誕
[00:43:05.000 --> 00:43:13.000]  他知道聖誕有一個叫耶穌的,上帝叫他來降世,請救世人
[00:43:13.000 --> 00:43:20.000]  他說我想知道多於關於耶穌的,哪個人能夠告訴我
[00:43:20.000 --> 00:43:26.000]  但他全船裡面都沒有一個人信耶穌的
[00:43:26.000 --> 00:43:30.000]  所以沒有一個人能夠解答他的答案
[00:43:33.000 --> 00:43:34.000]  他的生命一直沉下去
[00:43:34.000 --> 00:43:39.000]  然後他說最後有人跟他說
[00:43:39.000 --> 00:43:42.000]  我們這裡沒有人信耶穌
[00:43:42.000 --> 00:43:44.000]  但我知道在廚房裡面有一個打雜的
[00:43:44.000 --> 00:43:49.000]  打雜是一位新人
[00:43:49.000 --> 00:43:52.000]  聽說他有聽過耶穌
[00:43:52.000 --> 00:43:57.000]  船長說馬上叫他出來跟我說
[00:43:57.000 --> 00:44:02.000]  他就叫這位新人站在他面前
[00:44:03.000 --> 00:44:04.000]  告訴我耶穌能夠為我做些什麼
[00:44:04.000 --> 00:44:11.000]  我嚇得那個新人死了
[00:44:11.000 --> 00:44:14.000]  他說約翰船長我怎麼會認識,我是一個小朋友
[00:44:14.000 --> 00:44:19.000]  他們說你是聽過耶穌
[00:44:19.000 --> 00:44:22.000]  是一個大人,我去兒童主義學的
[00:44:22.000 --> 00:44:26.000]  我沒有聽過講道
[00:44:26.000 --> 00:44:29.000]  我沒有讀過聖經,我不知道
[00:44:32.000 --> 00:44:33.000]  你知道多少你就告訴我
[00:44:33.000 --> 00:44:37.000]  上帝就感動這個新人
[00:44:37.000 --> 00:44:42.000]  約翰船長我只記得在主教學聽過這句話
[00:44:42.000 --> 00:44:48.000]  在聖經裡面的說話,那些先生經常說的
[00:44:48.000 --> 00:44:53.000]  神愛世人
[00:44:53.000 --> 00:44:56.000]  甚至將他的獨生子賜給他們
[00:44:56.000 --> 00:45:00.000]  叫一切信他的
[00:45:03.000 --> 00:45:04.000]  不至滅亡
[00:45:04.000 --> 00:45:06.000]  反得永生
[00:45:06.000 --> 00:45:08.000]  他說這個我只知道這麼多
[00:45:08.000 --> 00:45:11.000]  約翰船長說這是什麼意思
[00:45:11.000 --> 00:45:15.000]  小朋友很聰明的將真理告訴他
[00:45:15.000 --> 00:45:20.000]  約翰船長講完聖經的意思就是這樣
[00:45:20.000 --> 00:45:25.000]  神愛約翰船長
[00:45:25.000 --> 00:45:30.000]  甚至將他的獨生子耶穌賜給約翰船長
[00:45:33.000 --> 00:45:34.000]  叫約翰船長若果是信他
[00:45:34.000 --> 00:45:39.000]  接納他
[00:45:39.000 --> 00:45:42.000]  約翰船長就不會滅亡
[00:45:42.000 --> 00:45:46.000]  約翰船長就會有永生
[00:45:46.000 --> 00:45:49.000]  約翰船長這個就是聖經裡面的意思
[00:45:49.000 --> 00:45:54.000]  約翰船長一生天不怕地不怕
[00:45:54.000 --> 00:46:00.000]  在這個時候忽然間明白了
[00:46:03.000 --> 00:46:04.000]  他可以拿著永遠不會失去
[00:46:04.000 --> 00:46:10.000]  就是上帝的愛
[00:46:10.000 --> 00:46:13.000]  原來神愛約翰船長
[00:46:13.000 --> 00:46:17.000]  將他的獨生子耶穌基督
[00:46:17.000 --> 00:46:19.000]  給了約翰船長
[00:46:19.000 --> 00:46:23.000]  叫約翰信他
[00:46:23.000 --> 00:46:25.000]  約翰就不至滅亡反得永生
[00:46:25.000 --> 00:46:30.000]  這個就是上帝的愛
[00:46:32.000 --> 00:46:33.000]  你將自己的名字放在聖經裡面
[00:46:33.000 --> 00:46:39.000]  你就會知道為什麼我們可以普世歡騰
[00:46:39.000 --> 00:46:46.000]  因為這個上帝的愛
[00:46:46.000 --> 00:46:48.000]  就是這樣賜給你和賜給我
[00:46:48.000 --> 00:46:53.000]  讓我們再一次
[00:46:53.000 --> 00:46:55.000]  不只是用頭腦思想邏輯
[00:46:55.000 --> 00:47:01.000]  讓我們思想一下那個情在裡面
[00:47:03.000 --> 00:47:04.000]  神給我們的愛已經給了我們
[00:47:04.000 --> 00:47:10.000]  我們就會明白
[00:47:10.000 --> 00:47:12.000]  為什麼我可以跳出來
[00:47:12.000 --> 00:47:14.000]  你可以跳出來
[00:47:14.000 --> 00:47:16.000]  歡喜快樂的
[00:47:16.000 --> 00:47:18.000]  去歡騰讚美他
[00:47:18.000 --> 00:47:25.000]  那今天你和我可以做些什麼呢
[00:47:25.000 --> 00:47:28.000]  有人說過這句話
[00:47:30.000 --> 00:47:32.000]  他說救恩不只是我們可以知道
[00:47:32.000 --> 00:47:35.000]  而是我們可以表明出來
[00:47:35.000 --> 00:47:37.000]  讓人看見的
[00:47:37.000 --> 00:47:40.000]  另外有人這樣說過
[00:47:40.000 --> 00:47:42.000]  他說僅僅心懷感動
[00:47:42.000 --> 00:47:44.000]  而不表達出來
[00:47:44.000 --> 00:47:46.000]  就好像包裝好了
[00:47:46.000 --> 00:47:48.000]  卻不送出去的禮物一樣
[00:47:48.000 --> 00:47:54.000]  各位親愛的弟兄姊妹
[00:47:54.000 --> 00:47:57.000]  我們今天就來看看
[00:47:58.000 --> 00:48:00.000]  我們怎麼能夠包好禮物不送出去呢
[00:48:00.000 --> 00:48:07.000]  我們怎麼能夠就這樣
[00:48:07.000 --> 00:48:09.000]  普普通通就過了今天這個聖誕日呢
[00:48:09.000 --> 00:48:13.000]  我們要因為主對我們的愛
[00:48:13.000 --> 00:48:15.000]  永遠的愛我們
[00:48:15.000 --> 00:48:17.000]  永遠的和我們建立這個關係
[00:48:17.000 --> 00:48:19.000]  我們起碼要做三件事
[00:48:19.000 --> 00:48:26.000]  我們第一樣
[00:48:27.000 --> 00:48:28.000]  是獻上我們感恩的禱告多謝他
[00:48:28.000 --> 00:48:33.000]  獻上我們感恩的禱告多謝他
[00:48:33.000 --> 00:48:37.000]  一會兒我們的牧師會帶領我們
[00:48:37.000 --> 00:48:39.000]  去集體的一起獻上這個禱告
[00:48:39.000 --> 00:48:46.000]  然後第二樣普世歡騰要做的
[00:48:46.000 --> 00:48:48.000]  就是我們應該獻上我們感恩的奉獻
[00:48:48.000 --> 00:48:55.000]  我們感恩的奉獻
[00:48:57.000 --> 00:48:58.000]  上帝不需要我的錢
[00:48:58.000 --> 00:49:03.000]  上帝也不需要你的錢
[00:49:03.000 --> 00:49:06.000]  為什麼我歡喜
[00:49:06.000 --> 00:49:07.000]  你又歡喜去感恩奉獻呢
[00:49:07.000 --> 00:49:11.000]  因為在今年的裡面
[00:49:11.000 --> 00:49:12.000]  上帝是無論怎麼樣
[00:49:12.000 --> 00:49:14.000]  讓我們去到年尾的時候
[00:49:14.000 --> 00:49:16.000]  讓我們都有足夠
[00:49:16.000 --> 00:49:22.000]  我知道祂一路這樣帶領我們
[00:49:22.000 --> 00:49:24.000]  帶領我帶領你
[00:49:24.000 --> 00:49:26.000]  我知道明年祂一樣會這樣做
[00:49:28.000 --> 00:49:29.000]  我僅能做的表達我對祂的感恩
[00:49:29.000 --> 00:49:31.000]  就是獻上我感恩的奉獻
[00:49:31.000 --> 00:49:35.000]  你是不是也願意這樣做呢
[00:49:35.000 --> 00:49:38.000]  然後最後第三樣
[00:49:38.000 --> 00:49:40.000]  讓我們不單單是祈禱去多謝祂
[00:49:40.000 --> 00:49:46.000]  不單單是以奉獻來多謝祂
[00:49:46.000 --> 00:49:49.000]  親愛的弟兄姊妹各位來賓
[00:49:49.000 --> 00:49:52.000]  讓我們一起獻上
[00:49:52.000 --> 00:49:54.000]  最美麗最美麗的禱告
[00:49:58.000 --> 00:49:59.000]  透過詩歌頌讚
[00:49:59.000 --> 00:50:01.000]  去多謝我們的主
[00:50:01.000 --> 00:50:07.000]  這個就是今天我們能夠做的
[00:50:07.000 --> 00:50:10.000]  我請各位準備好
[00:50:10.000 --> 00:50:12.000]  我們要一起的起立
[00:50:12.000 --> 00:50:16.000]  讓我們獻出最美麗的頌讚
[00:50:16.000 --> 00:50:19.000]  將榮耀歸給我們的主
[00:50:19.000 --> 00:50:25.000]  因為我們知道
[00:50:25.000 --> 00:50:27.000]  祂對我們的愛是永遠給我們的
[00:50:27.000 --> 00:50:30.000]  我們不會失去的
[00:50:30.000 --> 00:50:35.000]  就這樣讓我們將這個奉獻
[00:50:35.000 --> 00:50:37.000]  這個頌讚獻給我們的主
